player,pos,team,games,fg,fg_att,fg_0019,fg_att_0019,fg_2029,fg_att_2029,fg_3039,fg_att_3039,fg_4049,fg_att_4049,fg_50,fg_att_50,xp,xp_att,site_pts,site_fppg,src_id,data_src,id,fg_50_att,fg_4049_att,fg_0039,fg_att_39,bye,opp,curr_site_pts,draft_rank,fg_pct,xp_pct,pct_owned,pos_rank,opp_def_rank,team_id,team_name,home_team_id,home_team,home_abbr,away_team_id,away_team,away_abbr,proj_type
Matt Prater,K,BUF,NA,1.71,3.13,0.02,NA,0.44,NA,0.76,NA,0.33,NA,0.1,NA,3.09,1.89,8.57,NA,2866,FanDuel,8930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,24,4,Buffalo Bills,22,New York Jets,NYJ,4,Buffalo Bills,BUF,WEEKLY
Blake Grupe,K,NO,NA,1.82,2.29,0.04,NA,0.48,NA,0.66,NA,0.48,NA,0.15,NA,2.29,2.29,8.5,NA,55655,FanDuel,16444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,7,20,New Orleans Saints,20,New Orleans Saints,NO,27,San Francisco 49ers,SF,WEEKLY
Daniel Carlson,K,LV,NA,1.86,2.06,0.04,NA,0.51,NA,0.61,NA,0.45,NA,0.24,NA,1.94,2.24,8.42,NA,53818,FanDuel,13718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,18,35,Las Vegas Raiders,35,Las Vegas Raiders,LV,34,Los Angeles Chargers,LAC,WEEKLY
Evan McPherson,K,CIN,NA,1.55,3.22,0.02,NA,0.38,NA,0.59,NA,0.48,NA,0.06,NA,3.08,1.94,8.27,NA,54904,FanDuel,15368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,2,7,Cincinnati Bengals,7,Cincinnati Bengals,CIN,15,Jacksonville Jaguars,JAC,WEEKLY
Graham Gano,K,NYG,NA,1.58,1.98,0.02,NA,0.52,NA,0.55,NA,0.42,NA,0.18,NA,1.96,1.91,7.81,NA,2891,FanDuel,9694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,27,21,New York Giants,9,Dallas Cowboys,DAL,21,New York Giants,NYG,WEEKLY
Riley Patterson,K,MIA,NA,1.53,2.66,0.02,NA,0.4,NA,0.57,NA,0.42,NA,0.1,NA,2.66,1.96,7.81,NA,55158,FanDuel,15369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,17,17,Miami Dolphins,17,Miami Dolphins,MIA,19,New England Patriots,NE,WEEKLY
Jake Elliott,K,PHI,NA,1.6,2.4,0.02,NA,0.48,NA,0.53,NA,0.52,NA,0.05,NA,2.37,1.8,7.79,NA,53569,FanDuel,13303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,29,24,Philadelphia Eagles,16,Kansas City Chiefs,KC,24,Philadelphia Eagles,PHI,WEEKLY
Matt Gay,K,WSH,NA,1.49,2.89,0.02,NA,0.43,NA,0.58,NA,0.36,NA,0.09,NA,2.79,1.99,7.77,NA,54199,FanDuel,14244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,10,32,Washington Commanders,12,Green Bay Packers,GB,32,Washington Commanders,WSH,WEEKLY
Joey Slye,K,TEN,NA,1.57,1.99,0,NA,0.6,NA,0.37,NA,0.57,NA,0.12,NA,1.94,2.08,7.73,NA,54202,FanDuel,14600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,5,31,Tennessee Titans,31,Tennessee Titans,TEN,33,Los Angeles Rams,LA,WEEKLY
Jake Moody,K,SF,NA,1.26,3.57,0.02,NA,0.48,NA,0.42,NA,0.28,NA,0.06,NA,3.5,1.76,7.68,NA,55704,FanDuel,16286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,16,27,San Francisco 49ers,20,New Orleans Saints,NO,27,San Francisco 49ers,SF,WEEKLY
Harrison Butker,K,KC,NA,1.7,1.84,0.02,NA,0.54,NA,0.48,NA,0.52,NA,0.14,NA,1.75,2.09,7.65,NA,53628,FanDuel,13354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,19,16,Kansas City Chiefs,16,Kansas City Chiefs,KC,24,Philadelphia Eagles,PHI,WEEKLY
Spencer Shrader,K,IND,NA,1.51,1.84,0.02,NA,0.41,NA,0.37,NA,0.49,NA,0.25,NA,1.8,1.66,7.41,NA,56002,FanDuel,16896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,1,14,Indianapolis Colts,14,Indianapolis Colts,IND,10,Denver Broncos,DEN,WEEKLY
Younghoe Koo,K,ATL,NA,1.58,1.96,0,NA,0.56,NA,0.47,NA,0.45,NA,0.12,NA,1.89,1.84,7.38,NA,53464,FanDuel,13403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,11,2,Atlanta Falcons,18,Minnesota Vikings,MIN,2,Atlanta Falcons,ATL,WEEKLY
Andy Borregales,K,NE,NA,1.56,1.56,0.05,NA,0.52,NA,0.47,NA,0.47,NA,0.15,NA,1.55,1.86,7.3,NA,56311,FanDuel,17220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,31,19,New England Patriots,17,Miami Dolphins,MIA,19,New England Patriots,NE,WEEKLY
Ryan Fitzgerald,K,CAR,NA,1.45,2.12,0,NA,0.33,NA,0.47,NA,0.5,NA,0.13,NA,2.08,1.74,7.13,NA,56309,FanDuel,17277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,14,5,Carolina Panthers,1,Arizona Cardinals,ARI,5,Carolina Panthers,CAR,WEEKLY
Andre Szmyt,K,CLE,NA,1.27,1.23,0.04,NA,0.46,NA,0.46,NA,0.42,NA,0.16,NA,1.23,1.61,6.59,NA,56310,FanDuel,16419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,32,8,Cleveland Browns,3,Baltimore Ravens,BAL,8,Cleveland Browns,CLE,WEEKLY
Dustin Hopkins,K,CLE,NA,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,NA,52198,FanDuel,11387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,32,8,Cleveland Browns,3,Baltimore Ravens,BAL,8,Cleveland Browns,CLE,WEEKLY
Jason Sanders,K,MIA,NA,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,NA,53829,FanDuel,13832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,17,17,Miami Dolphins,17,Miami Dolphins,MIA,19,New England Patriots,NE,WEEKLY
John Parker Romo,K,NE,NA,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,NA,56182,FanDuel,16405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,31,19,New England Patriots,17,Miami Dolphins,MIA,19,New England Patriots,NE,WEEKLY
Tyler Bass,K,BUF,NA,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,NA,54578,FanDuel,14983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,24,4,Buffalo Bills,22,New York Jets,NYJ,4,Buffalo Bills,BUF,WEEKLY
Harrison Mevis,K,NYJ,NA,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,NA,56286,FanDuel,16843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,28,22,New York Jets,22,New York Jets,NYJ,4,Buffalo Bills,BUF,WEEKLY
Matthew Wright,K,CAR,NA,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,NA,54800,FanDuel,14426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,14,5,Carolina Panthers,1,Arizona Cardinals,ARI,5,Carolina Panthers,CAR,WEEKLY
