player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,bye,opp,draft_rank,misc_tds,misc_yds,pct_owned,return_tds,fumble_TD
OUTDrake London,WR,ATL,NA,5.8,5.8,76.7,NA,NA,1,0,0.1,NA,0,0.1,13.55,NA,16823,FleaFlicker,15751,5,@TBThu 8:15 PM,WR27,1,76.8,97%,NA,NA
Rashee Rice,WR,KC,NA,5.6,5.6,65.9,NA,NA,1,0.6,2.3,NA,0,0,12.98,NA,17633,FleaFlicker,16194,0,LACSun 1:00 PM,WR5,1,68.2,96%,NA,NA
A.J. Brown,WR,PHI,NA,5.2,5.2,68.8,NA,NA,1,0,0,NA,0,0,12.84,NA,14694,FleaFlicker,14104,9,LVSun 1:00 PM,WR13,1,68.8,98%,NA,NA
Davante Adams,WR,LAR,NA,4.5,4.5,66,NA,NA,1,0,0,NA,0,0,12.56,NA,10295,FleaFlicker,11675,8,DETSun 4:25 PM,WR7,1,66,98%,NA,NA
Nico Collins,WR,HOU,NA,5.3,5.3,77.3,NA,NA,0.5,0.1,0.7,NA,0,0.1,10.8,NA,16281,FleaFlicker,15290,6,ARISun 1:00 PM,WR10,0.5,78.1,98%,NA,NA
Jameson Williams,WR,DET,NA,4,4,68.4,NA,NA,0.4,0.3,1.8,NA,0,0,9.68,NA,16830,FleaFlicker,15756,8,@LARSun 4:25 PM,WR16,0.5,70.2,96%,NA,NA
Zay Flowers,WR,BAL,NA,4.8,4.8,69.1,NA,NA,0.4,0.8,4.1,NA,0,0.1,9.48,NA,17595,FleaFlicker,16190,7,@CINSun 1:00 PM,WR19,0.4,73.2,95%,NA,NA
Justin Jefferson,WR,MIN,NA,5.1,5.1,70.1,NA,NA,0.4,0,0.1,NA,0,0,9.44,NA,15540,FleaFlicker,14836,6,@DALSun 8:20 PM,WR15,0.4,70.2,98%,NA,NA
Chris Olave,WR,NO,NA,5.5,5.5,69.2,NA,NA,0.4,0,0.1,NA,0,0,9.23,NA,16824,FleaFlicker,15754,1,CARSun 4:25 PM,WR20,0.4,69.3,95%,NA,NA
Wan'Dale Robinson,WR,NYG,NA,5.6,5.6,66.5,NA,NA,0.4,0.2,1.4,NA,0,0,9.07,NA,16869,FleaFlicker,15757,4,WASSun 1:00 PM,WR31,0.4,68,78%,NA,NA
Tetairoa McMillan,WR,CAR,NA,4.6,4.6,63.5,NA,NA,0.4,0,0.3,NA,0,0,8.92,NA,19258,FleaFlicker,17071,4,@NOSun 4:25 PM,WR17,0.4,63.8,93%,NA,NA
Ladd McConkey,WR,LAC,NA,4.8,4.8,68.3,NA,NA,0.3,0,0.1,NA,0,0,8.84,NA,18407,FleaFlicker,16627,2,@KCSun 1:00 PM,WR12,0.3,68.4,96%,NA,NA
DeVonta Smith,WR,PHI,NA,5.1,5.1,63.4,NA,NA,0.4,0,0,NA,0,0,8.64,NA,16253,FleaFlicker,15282,9,LVSun 1:00 PM,WR18,0.4,63.5,96%,NA,NA
Terry McLaurin,WR,WAS,NA,4.2,4.2,58.1,NA,NA,0.5,0,0.1,NA,0,0,8.54,NA,14746,FleaFlicker,14109,2,@NYGSun 1:00 PM,WR29,0.5,58.2,91%,NA,NA
Jaylen Waddle,WR,MIA,NA,4.7,4.7,63.3,NA,NA,0.3,0,0.4,NA,0,0,8.37,NA,16236,FleaFlicker,15284,2,@PITMon 8:15 PM,WR9,0.3,63.6,96%,NA,NA
DK Metcalf,WR,PIT,NA,4,4,56.1,NA,NA,0.4,0,0.2,NA,0,0,8.23,NA,14706,FleaFlicker,14102,5,MIAMon 8:15 PM,WR22,0.4,56.3,96%,NA,NA
Jauan Jennings,WR,SF,NA,4,4,55.7,NA,NA,0.5,0,0.1,NA,0,0.1,8.22,NA,15751,FleaFlicker,14860,4,TENSun 4:25 PM,WR33,0.5,55.8,84%,NA,NA
Deebo Samuel,WR,WAS,NA,4.3,4.3,46.9,NA,NA,0.4,1.4,6.9,NA,0.1,0,7.9,NA,14702,FleaFlicker,14136,2,@NYGSun 1:00 PM,WR34,0.4,53.9,94%,NA,NA
Stefon Diggs,WR,NE,NA,4.9,4.9,58.7,NA,NA,0.3,0.1,0.1,NA,0,0,7.89,NA,11329,FleaFlicker,12186,4,BUFSun 1:00 PM,WR21,0.3,58.8,92%,NA,NA
OUTMarvin Harrison,WR,ARI,NA,3.9,3.9,59,NA,NA,0.3,0,0.2,NA,0,0,7.8,NA,18381,FleaFlicker,16614,8,@HOUSun 1:00 PM,WR36,0.3,59.1,93%,NA,NA
Jakobi Meyers,WR,JAC,NA,4.4,4.4,51.7,NA,NA,0.4,0.6,2.7,NA,0,0,7.74,NA,14949,FleaFlicker,14127,8,NYJSun 1:00 PM,WR35,0.4,54.4,86%,NA,NA
Courtland Sutton,WR,DEN,NA,4.2,4.2,52.1,NA,NA,0.4,0,0,NA,0,0,7.52,NA,13795,FleaFlicker,13630,2,GBSun 4:25 PM,WR24,0.4,52.1,96%,NA,NA
OUTRome Odunze,WR,CHI,NA,3.1,3.1,49.1,NA,NA,0.4,0,0.3,NA,0,0,7.48,NA,18384,FleaFlicker,16616,5,CLESun 1:00 PM,WR25,0.4,49.4,93%,NA,NA
Christian Watson,WR,GB,NA,3.1,3.1,51.9,NA,NA,0.4,0.1,0.4,NA,0,0,7.47,NA,16896,FleaFlicker,15789,5,@DENSun 4:25 PM,WR23,0.4,52.3,74%,NA,NA
Jordan Addison,WR,MIN,NA,3.6,3.6,49.9,NA,NA,0.4,0,0.5,NA,0,0,7.4,NA,17613,FleaFlicker,16186,6,@DALSun 8:20 PM,WR44,0.4,50.4,86%,NA,NA
Brian Thomas,WR,JAC,NA,3.5,3.5,51.2,NA,NA,0.3,0.3,1.2,NA,0,0,7.39,NA,18361,FleaFlicker,16618,8,NYJSun 1:00 PM,WR38,0.4,52.5,90%,NA,NA
Quentin Johnston,WR,LAC,NA,3.4,3.4,50.7,NA,NA,0.3,0.1,0.3,NA,0,0.1,6.97,NA,17593,FleaFlicker,16188,2,@KCSun 1:00 PM,WR39,0.3,51,83%,NA,NA
Keenan Allen,WR,LAC,NA,4.1,4.1,51.9,NA,NA,0.3,0,0.1,NA,0,0,6.93,NA,9380,FleaFlicker,11222,2,@KCSun 1:00 PM,WR43,0.3,51.9,80%,NA,NA
Michael Wilson,WR,ARI,NA,4.3,4.3,53.9,NA,NA,0.2,0,0.1,NA,0,0,6.86,NA,17671,FleaFlicker,16206,8,@HOUSun 1:00 PM,WR26,0.2,54,69%,NA,NA
Chris Godwin,WR,TB,NA,4,4,48.7,NA,NA,0.3,0,0.2,NA,0,0,6.83,NA,12926,FleaFlicker,13163,9,ATLThu 8:15 PM,WR48,0.3,49,79%,NA,NA
Khalil Shakir,WR,BUF,NA,4.6,4.6,49.2,NA,NA,0.3,0,0.2,NA,0,0.1,6.74,NA,16947,FleaFlicker,15761,7,@NESun 1:00 PM,WR41,0.3,49.4,86%,NA,NA
Ricky Pearsall,WR,SF,NA,3.2,3.2,48.9,NA,NA,0.3,0.2,1.1,NA,0,0,6.72,NA,18377,FleaFlicker,16622,4,TENSun 4:25 PM,WR32,0.3,50,73%,NA,NA
IRDMike Evans,WR,TB,NA,3.1,3.1,42.6,NA,NA,0.4,0,0,NA,0,0,6.63,NA,10252,FleaFlicker,11671,9,ATLThu 8:15 PM,WR63,0.4,42.6,83%,NA,NA
Darius Slayton,WR,NYG,NA,3,3,50.8,NA,NA,0.2,0,0.1,NA,0,0.1,6.43,NA,14833,FleaFlicker,14122,4,WASSun 1:00 PM,WR58,0.2,51,32%,NA,NA
Jayden Higgins,WR,HOU,NA,3.5,3.5,42.1,NA,NA,0.4,0,0,NA,0,0,6.39,NA,19287,FleaFlicker,17083,6,ARISun 1:00 PM,WR47,0.4,42.1,54%,NA,NA
Kayshon Boutte,WR,NE,NA,2.7,2.7,43.1,NA,NA,0.3,0,0.1,NA,0,0,6.34,NA,17725,FleaFlicker,16193,4,BUFSun 1:00 PM,WR46,0.3,43.2,57%,NA,NA
Xavier Worthy,WR,KC,NA,3.2,3.2,38.9,NA,NA,0.2,0.8,6.2,NA,0.1,0,6.26,NA,18363,FleaFlicker,16620,0,LACSun 1:00 PM,WR40,0.3,45,87%,NA,NA
Adonai Mitchell,WR,NYJ,NA,3.5,3.5,48.8,NA,NA,0.2,0,0.3,NA,0,0.1,6.23,NA,18395,FleaFlicker,16626,9,@JACSun 1:00 PM,WR60,0.2,49.1,43%,NA,NA
DJ Moore,WR,CHI,NA,3.2,3.2,39.7,NA,NA,0.3,0.8,4.2,NA,0.1,0.1,6.21,NA,13764,FleaFlicker,13635,5,CLESun 1:00 PM,WR45,0.3,44,87%,NA,NA
Alec Pierce,WR,IND,NA,2.8,2.8,48.7,NA,NA,0.2,0,0,NA,0,0,6.17,NA,16842,FleaFlicker,15768,1,@SEASun 4:25 PM,WR30,0.2,48.7,70%,NA,NA
Romeo Doubs,WR,GB,NA,3.3,3.3,41.1,NA,NA,0.3,0,0,NA,0,0,6.05,NA,16941,FleaFlicker,15779,5,@DENSun 4:25 PM,WR42,0.3,41.2,77%,NA,NA
Tre Tucker,WR,LV,NA,3.3,3.3,43.4,NA,NA,0.2,0.4,2.3,NA,0,0,6.05,NA,17635,FleaFlicker,16287,8,@PHISun 1:00 PM,WR51,0.2,45.7,62%,NA,NA
Devaughn Vele,WR,NO,NA,3.5,3.5,42.5,NA,NA,0.3,0,0.1,NA,0,0,6.02,NA,18587,FleaFlicker,16788,1,CARSun 4:25 PM,WR74,0.3,42.6,28%,NA,NA
Michael Pittman,WR,IND,NA,4.5,4.5,43.8,NA,NA,0.2,0,0.1,NA,0,0,5.79,NA,15603,FleaFlicker,14842,1,@SEASun 4:25 PM,WR28,0.2,43.9,94%,NA,NA
Jerry Jeudy,WR,CLE,NA,3,3,44.2,NA,NA,0.2,0,0.1,NA,0,0,5.54,NA,15544,FleaFlicker,14833,9,@CHISun 1:00 PM,WR54,0.2,44.4,69%,NA,NA
Rashid Shaheed,WR,SEA,NA,2.5,2.5,37.8,NA,NA,0.2,0.7,3.1,NA,0,0.1,5.53,NA,17243,FleaFlicker,16080,8,INDSun 4:25 PM,WR52,0.3,40.9,73%,NA,NA
Cooper Kupp,WR,SEA,NA,3,3,39.4,NA,NA,0.3,0,0.1,NA,0,0,5.46,NA,12970,FleaFlicker,13164,8,INDSun 4:25 PM,WR62,0.3,39.5,67%,NA,NA
OUTParker Washington,WR,JAC,NA,2.7,2.7,34.3,NA,NA,0.3,0.3,1.3,NA,0,0,5.44,NA,17738,FleaFlicker,16192,8,NYJSun 1:00 PM,WR56,0.3,35.6,44%,NA,NA
Tee Higgins,WR,CIN,NA,2.4,2.4,33.4,NA,NA,0.3,0,0.1,NA,0,0,5.37,NA,15585,FleaFlicker,14835,0,BALSun 1:00 PM,WR14,0.3,33.5,97%,NA,NA
Darnell Mooney,WR,ATL,NA,2.7,2.7,39.4,NA,NA,0.2,0.2,0.6,NA,0,0,5.3,NA,15658,FleaFlicker,14974,5,@TBThu 8:15 PM,WR49,0.2,40.1,60%,NA,NA
John Metchie,WR,NYJ,NA,3.7,3.7,36.7,NA,NA,0.2,0.3,1,NA,0,0,5.15,NA,16849,FleaFlicker,15759,9,@JACSun 1:00 PM,WR70,0.2,37.7,28%,NA,NA
Troy Franklin,WR,DEN,NA,3,3,32.2,NA,NA,0.3,0.5,1.8,NA,0,0,5.12,NA,18466,FleaFlicker,16619,2,GBSun 4:25 PM,WR37,0.3,34,69%,NA,NA
Isaiah Hodgins,WR,NYG,NA,2.5,2.5,31.8,NA,NA,0.3,0,0,NA,0,0,5.08,NA,15625,FleaFlicker,14849,4,WASSun 1:00 PM,NA,0.3,31.8,6%,NA,NA
Chimere Dike,WR,TEN,NA,3.2,3.2,32.9,NA,NA,0.2,0.7,2.7,NA,0,0.1,5.06,NA,19346,FleaFlicker,17171,0,@SFSun 4:25 PM,WR55,0.3,35.7,38%,NA,NA
Mack Hollins,WR,NE,NA,2.8,2.8,37.5,NA,NA,0.2,0.1,0.1,NA,0,0,5.06,NA,13008,FleaFlicker,13289,4,BUFSun 1:00 PM,WR64,0.2,37.6,23%,NA,NA
Jayden Reed,WR,GB,NA,2.5,2.5,32.4,NA,NA,0.2,0.6,3.7,NA,0,0,5.04,NA,17674,FleaFlicker,16184,5,@DENSun 4:25 PM,WR59,0.2,36,70%,NA,NA
Luther Burden,WR,CHI,NA,2.9,2.9,35.9,NA,NA,0.2,0.3,1.7,NA,0,0,4.98,NA,19335,FleaFlicker,17070,5,CLESun 1:00 PM,WR50,0.2,37.6,55%,NA,NA
Pat Bryant,WR,DEN,NA,2.9,2.9,34.9,NA,NA,0.2,0,0,NA,0,0,4.83,NA,19288,FleaFlicker,17082,2,GBSun 4:25 PM,WR84,0.2,35,28%,NA,NA
Jalen Coker,WR,CAR,NA,2.9,2.9,35.3,NA,NA,0.2,0,0,NA,0,0,4.75,NA,18787,FleaFlicker,16809,4,@NOSun 4:25 PM,WR57,0.2,35.3,26%,NA,NA
Elic Ayomanor,WR,TEN,NA,2.8,2.8,34.5,NA,NA,0.2,0,0.1,NA,0,0,4.74,NA,19347,FleaFlicker,17073,0,@SFSun 4:25 PM,WR72,0.2,34.5,36%,NA,NA
Rashod Bateman,WR,BAL,NA,2,2,30.6,NA,NA,0.2,0,0.1,NA,0,0,4.48,NA,16248,FleaFlicker,15293,7,@CINSun 1:00 PM,WR66,0.2,30.6,46%,NA,NA
Malik Washington,WR,MIA,NA,3,3,27.9,NA,NA,0.2,0.9,5.5,NA,0,0.1,4.47,NA,18498,FleaFlicker,16684,2,@PITMon 8:15 PM,WR77,0.2,33.4,35%,NA,NA
Andrei Iosivas,WR,CIN,NA,2.2,2.2,29.1,NA,NA,0.2,0.1,0.7,NA,0,0,4.45,NA,17754,FleaFlicker,16207,0,BALSun 1:00 PM,WR73,0.2,29.8,24%,NA,NA
Van Jefferson,WR,TEN,NA,2.7,2.7,33.5,NA,NA,0.2,0,0,NA,0,0,4.27,NA,15564,FleaFlicker,14858,0,@SFSun 4:25 PM,NA,0.2,33.5,8%,NA,NA
Cedric Tillman,WR,CLE,NA,2.3,2.3,29,NA,NA,0.2,0,0.1,NA,0,0,4.21,NA,17643,FleaFlicker,16191,9,@CHISun 1:00 PM,WR76,0.2,29.1,39%,NA,NA
Josh Downs,WR,IND,NA,3.2,3.2,30.2,NA,NA,0.2,0,0.1,NA,0,0,4.07,NA,17622,FleaFlicker,16187,1,@SEASun 4:25 PM,WR53,0.2,30.3,64%,NA,NA
Xavier Legette,WR,CAR,NA,2.3,2.3,25.3,NA,NA,0.2,0.1,0.3,NA,0,0,3.9,NA,18373,FleaFlicker,16639,4,@NOSun 4:25 PM,WR69,0.2,25.6,33%,NA,NA
Calvin Austin,WR,PIT,NA,2.2,2.2,26.8,NA,NA,0.2,0,0.3,NA,0,0,3.83,NA,16921,FleaFlicker,15777,5,MIAMon 8:15 PM,WR79,0.2,27.1,28%,NA,NA
DeMario Douglas,WR,NE,NA,1.9,1.9,25.1,NA,NA,0.2,0.6,2.3,NA,0,0,3.79,NA,17724,FleaFlicker,16342,4,BUFSun 1:00 PM,WR78,0.2,27.4,29%,NA,NA
Jalen Nailor,WR,MIN,NA,1.9,1.9,25.7,NA,NA,0.2,0,0.2,NA,0,0,3.77,NA,17018,FleaFlicker,15786,6,@DALSun 8:20 PM,WR95,0.2,25.9,18%,NA,NA
Dontayvion Wicks,WR,GB,NA,2,2,25.4,NA,NA,0.2,0.1,0.3,NA,0,0,3.6,NA,17792,FleaFlicker,16195,5,@DENSun 4:25 PM,WR82,0.2,25.7,28%,NA,NA
Christian Kirk,WR,HOU,NA,2.2,2.2,26.1,NA,NA,0.2,0,0.1,NA,0,0,3.56,NA,13806,FleaFlicker,13633,6,ARISun 1:00 PM,WR71,0.2,26.2,45%,NA,NA
Tyler Lockett,WR,LV,NA,2.4,2.4,27.6,NA,NA,0.1,0,0,NA,0,0,3.52,NA,11242,FleaFlicker,12187,8,@PHISun 1:00 PM,WR85,0.1,27.6,20%,NA,NA
Gabe Davis,WR,BUF,NA,1.6,1.6,23.3,NA,NA,0.2,0,0,NA,0,0,3.51,NA,15627,FleaFlicker,14845,7,@NESun 1:00 PM,NA,0.2,23.3,10%,NA,NA
OUTJoshua Palmer,WR,BUF,NA,2.1,2.1,27.8,NA,NA,0.1,0,0,NA,0,0,3.42,NA,16292,FleaFlicker,15319,7,@NESun 1:00 PM,WR92,0.1,27.9,22%,NA,NA
Hollywood Brown,WR,KC,NA,1.9,1.9,21.5,NA,NA,0.2,0,0.1,NA,0,0,3.36,NA,14661,FleaFlicker,14105,0,LACSun 1:00 PM,WR81,0.2,21.6,50%,NA,NA
Keon Coleman,WR,BUF,NA,1.7,1.7,21.8,NA,NA,0.2,0,0.1,NA,0,0,3.27,NA,18392,FleaFlicker,16617,7,@NESun 1:00 PM,WR68,0.2,21.8,65%,NA,NA
Marvin Mims,WR,DEN,NA,1.7,1.7,19.2,NA,NA,0.1,0.9,3.9,NA,0,0.1,3.17,NA,17631,FleaFlicker,16189,2,GBSun 4:25 PM,WR75,0.2,23.1,48%,NA,NA
Tre' Harris,WR,LAC,NA,1.6,1.6,23.7,NA,NA,0.1,0,0.1,NA,0,0,2.96,NA,19298,FleaFlicker,17072,2,@KCSun 1:00 PM,WR93,0.1,23.8,32%,NA,NA
David Sills,WR,ATL,NA,1.7,1.7,19.6,NA,NA,0.2,0,0.1,NA,0,0,2.91,NA,14915,FleaFlicker,14110,5,@TBThu 8:15 PM,NA,0.2,19.6,2%,NA,NA
Treylon Burks,WR,WAS,NA,1.4,1.4,19.6,NA,NA,0.1,0.1,0.5,NA,0,0,2.9,NA,16803,FleaFlicker,15752,2,@NYGSun 1:00 PM,NA,0.1,20,10%,NA,NA
Ryan Flournoy,WR,DAL,NA,1.6,1.6,20.8,NA,NA,0.1,0,0,NA,0,0,2.88,NA,18536,FleaFlicker,16778,0,MINSun 8:20 PM,WR99,0.1,20.8,8%,NA,NA
DeAndre Hopkins,WR,BAL,NA,1.3,1.3,19.1,NA,NA,0.2,0,0,NA,0,0,2.86,NA,9311,FleaFlicker,11232,7,@CINSun 1:00 PM,WR83,0.2,19.1,28%,NA,NA
KaVontae Turpin,WR,DAL,NA,1.2,1.2,14,NA,NA,0.1,0.9,4.8,NA,0,0,2.68,NA,17558,FleaFlicker,15981,0,MINSun 8:20 PM,WR104,0.1,18.8,20%,NA,NA
Xavier Hutchinson,WR,HOU,NA,1.3,1.3,18.4,NA,NA,0.1,0.1,0.6,NA,0,0,2.62,NA,17740,FleaFlicker,16201,6,ARISun 1:00 PM,WR101,0.1,19,16%,NA,NA
Mason Tipton,WR,NO,NA,1.5,1.5,17.9,NA,NA,0.1,0.3,1.2,NA,0,0,2.49,NA,18664,FleaFlicker,16858,1,CARSun 4:25 PM,NA,0.1,19.1,3%,NA,NA
Noah Brown,WR,WAS,NA,1.4,1.4,19.3,NA,NA,0.1,0,0,NA,0,0,2.45,NA,13120,FleaFlicker,13172,2,@NYGSun 1:00 PM,WR119,0.1,19.3,7%,NA,NA
Olamide Zaccheaus,WR,CHI,NA,1.6,1.6,16,NA,NA,0.1,0.1,0.6,NA,0,0,2.38,NA,15107,FleaFlicker,14592,5,CLESun 1:00 PM,WR90,0.1,16.6,14%,NA,NA
Isaac TeSlaa,WR,DET,NA,1.2,1.2,16.5,NA,NA,0.1,0,0.1,NA,0,0,2.38,NA,19337,FleaFlicker,17157,8,@LARSun 4:25 PM,WR87,0.1,16.6,33%,NA,NA
Mitch Tinsley,WR,CIN,NA,1.1,1.1,14.6,NA,NA,0.1,0,0.1,NA,0,0,2.29,NA,17876,FleaFlicker,16403,0,BALSun 1:00 PM,NA,0.1,14.7,4%,NA,NA
Tez Johnson,WR,TB,NA,1,1,12.2,NA,NA,0.1,0.5,1.5,NA,0,0,2.28,NA,19520,FleaFlicker,17079,9,ATLThu 8:15 PM,WR61,0.1,13.8,43%,NA,NA
OUTKalif Raymond,WR,DET,NA,1.6,1.6,17.8,NA,NA,0.1,0.1,0.5,NA,0,0,2.25,NA,12441,FleaFlicker,13066,8,@LARSun 4:25 PM,NA,0.1,18.3,6%,NA,NA
Isaiah Bond,WR,CLE,NA,1.2,1.2,16.3,NA,NA,0.1,0.1,0.8,NA,0,0,2.23,NA,20023,FleaFlicker,17076,9,@CHISun 1:00 PM,WR97,0.1,17.1,20%,NA,NA
Jahan Dotson,WR,PHI,NA,1.2,1.2,15.7,NA,NA,0.1,0,0.1,NA,0,0,2.22,NA,16821,FleaFlicker,15755,9,LVSun 1:00 PM,WR122,0.1,15.8,11%,NA,NA
Tyrell Shavers,WR,BUF,NA,1.1,1.1,15.3,NA,NA,0.1,0,0,NA,0,0,2.17,NA,18163,FleaFlicker,16451,7,@NESun 1:00 PM,NA,0.1,15.3,6%,NA,NA
Matthew Golden,WR,GB,NA,1.3,1.3,15.4,NA,NA,0.1,0.5,2.1,NA,0,0,2.17,NA,19266,FleaFlicker,17075,5,@DENSun 4:25 PM,WR65,0.1,17.5,62%,NA,NA
Jaylin Noel,WR,HOU,NA,1.4,1.4,14.6,NA,NA,0.1,0.1,0.9,NA,0,0,2.13,NA,19286,FleaFlicker,17080,6,ARISun 1:00 PM,WR80,0.1,15.6,27%,NA,NA
Jack Bech,WR,LV,NA,1.6,1.6,17.4,NA,NA,0.1,0,0.1,NA,0,0,2.13,NA,19294,FleaFlicker,17078,8,@PHISun 1:00 PM,WR94,0.1,17.4,25%,NA,NA
Demarcus Robinson,WR,SF,NA,0.9,0.9,14,NA,NA,0.1,0,0,NA,0,0,2.1,NA,12106,FleaFlicker,12785,4,TENSun 4:25 PM,NA,0.1,14,9%,NA,NA
IRDTutu Atwell,WR,LAR,NA,1,1,15.2,NA,NA,0.1,0,0,NA,0,0,2.1,NA,16326,FleaFlicker,15301,8,DETSun 4:25 PM,WR109,0.1,15.2,12%,NA,NA
Brandin Cooks,WR,BUF,NA,1.2,1.2,13.8,NA,NA,0.1,0,0.1,NA,0,0,2.06,NA,10242,FleaFlicker,11674,7,@NESun 1:00 PM,NA,0.1,13.9,14%,NA,NA
Dylan Drummond,WR,ATL,NA,1.3,1.3,14.5,NA,NA,0.1,0,0,NA,0,0,2.03,NA,18279,FleaFlicker,16429,5,@TBThu 8:15 PM,NA,0.1,14.5,0%,NA,NA
Nick Westbrook-Ikhine,WR,MIA,NA,1,1,13.2,NA,NA,0.1,0,0.1,NA,0,0,1.99,NA,16192,FleaFlicker,15109,2,@PITMon 8:15 PM,WR120,0.1,13.3,9%,NA,NA
IRGarrett Wilson,WR,NYJ,NA,1.2,1.2,13.7,NA,NA,0.1,0.1,0.1,NA,0,0,1.97,NA,16798,FleaFlicker,15753,9,@JACSun 1:00 PM,WR67,0.1,13.8,86%,NA,NA
Xavier Smith,WR,LAR,NA,1.2,1.2,16.4,NA,NA,0.1,0,0.4,NA,0,0.2,1.96,NA,17956,FleaFlicker,16428,8,DETSun 4:25 PM,NA,0.1,16.7,2%,NA,NA
OUTDont'e Thornton,WR,LV,NA,1.1,1.1,15.5,NA,NA,0.1,0,0.1,NA,0,0,1.96,NA,19354,FleaFlicker,17087,8,@PHISun 1:00 PM,WR102,0.1,15.6,22%,NA,NA
JuJu Smith-Schuster,WR,KC,NA,1.3,1.3,13.6,NA,NA,0.1,0,0.1,NA,0,0,1.89,NA,12950,FleaFlicker,13156,0,LACSun 1:00 PM,WR113,0.1,13.6,17%,NA,NA
Tim Patrick,WR,JAC,NA,1,1,11.7,NA,NA,0.1,0,0,NA,0,0,1.89,NA,13209,FleaFlicker,13377,8,NYJSun 1:00 PM,WR125,0.1,11.7,5%,NA,NA
Tyquan Thornton,WR,KC,NA,0.8,0.8,12.2,NA,NA,0.1,0,0.1,NA,0,0,1.75,NA,16835,FleaFlicker,15787,0,LACSun 1:00 PM,WR96,0.1,12.3,22%,NA,NA
Marquez Valdes-Scantling,WR,PIT,NA,0.8,0.8,12.2,NA,NA,0.1,0,0,NA,0,0,1.62,NA,13952,FleaFlicker,13793,5,MIAMon 8:15 PM,NA,0.1,12.2,5%,NA,NA
Isaiah Williams,WR,NYJ,NA,0.9,0.9,9.7,NA,NA,0.1,0.4,2.4,NA,0,0,1.61,NA,18910,FleaFlicker,16630,9,@JACSun 1:00 PM,NA,0.1,12.1,4%,NA,NA
Lil'Jordan Humphrey,WR,DEN,NA,1,1,11.2,NA,NA,0.1,0,0,NA,0,0,1.58,NA,15148,FleaFlicker,14118,2,GBSun 4:25 PM,NA,0.1,11.2,2%,NA,NA
Allen Lazard,WR,NYJ,NA,0.9,0.9,11,NA,NA,0.1,0,0,NA,0,0,1.56,NA,14059,FleaFlicker,13632,9,@JACSun 1:00 PM,NA,0.1,11,8%,NA,NA
Jaxon Smith-Njigba,WR,SEA,NA,NA,7.05,113.85,NA,NA,0.64,NA,1.7,NA,0.01,0.04,22.43,NA,2570341,NFL,16185,NA,NA,NA,NA,NA,NA,NA,NA
Puka Nacua,WR,LAR,NA,NA,6.85,101.4,NA,NA,0.56,NA,4.26,NA,0.03,0.03,20.9,NA,2570026,NFL,16211,NA,NA,NA,NA,NA,NA,NA,NA
Ja'Marr Chase,WR,CIN,NA,NA,6.51,84.77,NA,NA,0.64,NA,1.71,NA,0.01,0.03,19,NA,2565941,NFL,15281,NA,NA,NA,NA,NA,NA,NA,NA
Amon-Ra St. Brown,WR,DET,NA,NA,6.32,79.81,NA,NA,0.71,NA,0.97,NA,0.01,0.03,18.66,NA,2566073,NFL,15287,NA,NA,NA,NA,NA,NA,NA,NA
CeeDee Lamb,WR,DAL,NA,NA,6.11,85.57,NA,NA,0.53,NA,2.53,NA,0.02,0.03,18.16,NA,2563848,NFL,14832,NA,NA,NA,NA,NA,NA,NA,NA
Rashee Rice,WR,KC,NA,NA,5.72,70.02,NA,NA,0.6,NA,0.99,NA,0.01,0.04,16.4,NA,2569921,NFL,16194,NA,NA,NA,NA,NA,NA,NA,NA
George Pickens,WR,DAL,NA,NA,5.11,81.09,NA,NA,0.53,NA,0.53,NA,NA,0.03,16.39,NA,2568159,NFL,15762,NA,NA,NA,NA,NA,NA,NA,NA
Nico Collins,WR,HOU,NA,NA,5.04,77.88,NA,NA,0.49,NA,1.06,NA,0.01,0.03,15.87,NA,2566127,NFL,15290,NA,NA,NA,NA,NA,NA,NA,NA
Davante Adams,WR,LAR,NA,NA,4.09,67.15,NA,NA,0.84,NA,NA,NA,NA,0.03,15.79,NA,2543495,NFL,11675,NA,NA,NA,NA,NA,NA,NA,NA
Drake London,WR,ATL,NA,NA,5.05,71.4,NA,NA,0.57,NA,0.33,NA,NA,0.02,15.6,NA,2567250,NFL,15751,NA,NA,NA,NA,NA,NA,NA,NA
Chris Olave,WR,NO,NA,NA,5.49,74.32,NA,NA,0.43,NA,0.39,NA,NA,0.03,15.48,NA,2567973,NFL,15754,NA,NA,NA,NA,NA,NA,NA,NA
A.J. Brown,WR,PHI,NA,NA,4.86,70.17,NA,NA,0.55,NA,0.13,NA,NA,0.03,15.13,NA,2562238,NFL,14104,NA,NA,NA,NA,NA,NA,NA,NA
Zay Flowers,WR,BAL,NA,NA,4.89,73.05,NA,NA,0.38,NA,3.36,NA,0.02,0.03,14.87,NA,2569573,NFL,16190,NA,NA,NA,NA,NA,NA,NA,NA
Deebo Samuel Sr.,WR,WAS,NA,NA,5.06,59.8,NA,NA,0.48,NA,6.14,NA,0.06,0.03,14.83,NA,2562721,NFL,14136,NA,NA,NA,NA,NA,NA,NA,NA
