player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,bye,opp,draft_rank,misc_tds,misc_yds,pct_owned,return_tds,fumble_TD
Tez Johnson,WR,TB,NA,NA,3,39.5,NA,NA,0.3,0.1,0.3,NA,0,0,5.8,NA,27147,FantasyPros,17079,NA,NA,NA,NA,NA,NA,NA,NA
Malik Washington,WR,MIA,NA,NA,3,32.2,NA,NA,0.3,1.2,7.8,NA,0,0.1,5.7,NA,26314,FantasyPros,16684,NA,NA,NA,NA,NA,NA,NA,NA
DJ Moore,WR,CHI,NA,NA,2.9,37.5,NA,NA,0.2,1,4.7,NA,0.1,0.1,5.6,NA,17265,FantasyPros,13635,NA,NA,NA,NA,NA,NA,NA,NA
Jakobi Meyers,WR,JAC,NA,NA,3.7,42.6,NA,NA,0.2,0.1,0.7,NA,0,0,5.5,NA,18598,FantasyPros,14127,NA,NA,NA,NA,NA,NA,NA,NA
Jerry Jeudy,WR,CLE,NA,NA,3.3,44.8,NA,NA,0.2,0,0.1,NA,0,0,5.5,NA,19201,FantasyPros,14833,NA,NA,NA,NA,NA,NA,NA,NA
Cooper Kupp,WR,SEA,NA,NA,3,38.5,NA,NA,0.2,0,0.1,NA,0,0,5.3,NA,16433,FantasyPros,13164,NA,NA,NA,NA,NA,NA,NA,NA
Darnell Mooney,WR,ATL,NA,NA,2.5,41.2,NA,NA,0.2,0,0.1,NA,0,0,5.2,NA,19810,FantasyPros,14974,NA,NA,NA,NA,NA,NA,NA,NA
Elic Ayomanor,WR,TEN,NA,NA,2.9,38.9,NA,NA,0.2,0,0.2,NA,0,0,5.1,NA,27059,FantasyPros,17073,NA,NA,NA,NA,NA,NA,NA,NA
Christian Kirk,WR,HOU,NA,NA,3.1,37.8,NA,NA,0.2,0,0.1,NA,0,0,5.1,NA,17268,FantasyPros,13633,NA,NA,NA,NA,NA,NA,NA,NA
Mack Hollins,WR,NE,NA,NA,2.5,33.6,NA,NA,0.3,0.1,0.1,NA,0,0,5,NA,16489,FantasyPros,13289,NA,NA,NA,NA,NA,NA,NA,NA
Kendrick Bourne,WR,SF,NA,NA,2.7,36.1,NA,NA,0.2,0,0.1,NA,0,0,4.7,NA,17066,FantasyPros,13418,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Nailor,WR,MIN,NA,NA,2.2,31.8,NA,NA,0.2,0,0.3,NA,0,0,4.6,NA,24177,FantasyPros,15786,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Lockett,WR,LV,NA,NA,2.9,34.4,NA,NA,0.2,0,0,NA,0,0,4.6,NA,13971,FantasyPros,12187,NA,NA,NA,NA,NA,NA,NA,NA
Nick Westbrook-Ikhine,WR,MIA,NA,NA,1.9,27.8,NA,NA,0.3,0,0.1,NA,0,0,4.5,NA,19747,FantasyPros,15109,NA,NA,NA,NA,NA,NA,NA,NA
Jayden Higgins,WR,HOU,NA,NA,2.5,29.3,NA,NA,0.3,0,0.1,NA,0,0,4.5,NA,27077,FantasyPros,17083,NA,NA,NA,NA,NA,NA,NA,NA
Chris Moore,WR,WAS,NA,NA,2.3,32.4,NA,NA,0.2,0,0.1,NA,0,0,4.4,NA,15654,FantasyPros,12773,NA,NA,NA,NA,NA,NA,NA,NA
Michael Wilson,WR,ARI,NA,NA,2.6,30.6,NA,NA,0.2,0,0.1,NA,0,0,4.3,NA,25333,FantasyPros,16206,NA,NA,NA,NA,NA,NA,NA,NA
Chimere Dike,WR,TEN,NA,NA,2.7,30.3,NA,NA,0.2,0.8,2.8,NA,0,0.1,4.3,NA,27315,FantasyPros,17171,NA,NA,NA,NA,NA,NA,NA,NA
Marvin Mims Jr.,WR,DEN,NA,NA,2.4,28.9,NA,NA,0.2,0.5,2.6,NA,0,0.1,4.3,NA,23080,FantasyPros,16189,NA,NA,NA,NA,NA,NA,NA,NA
DeMario Douglas,WR,NE,NA,NA,1.9,26,NA,NA,0.2,0.3,1.3,NA,0,0,4.1,NA,25304,FantasyPros,16342,NA,NA,NA,NA,NA,NA,NA,NA
Olamide Zaccheaus,WR,CHI,NA,NA,2.7,29.2,NA,NA,0.2,0.3,1.5,NA,0,0,4.1,NA,18864,FantasyPros,14592,NA,NA,NA,NA,NA,NA,NA,NA
Joshua Palmer,WR,BUF,NA,NA,2.1,31.8,NA,NA,0.2,0,0,NA,0,0,4.1,NA,22845,FantasyPros,15319,NA,NA,NA,NA,NA,NA,NA,NA
Rashod Bateman,WR,BAL,NA,NA,1.7,25.6,NA,NA,0.2,0,0.1,NA,0,0,3.8,NA,19794,FantasyPros,15293,NA,NA,NA,NA,NA,NA,NA,NA
Cedric Tillman,WR,CLE,NA,NA,2.3,26.3,NA,NA,0.2,0,0.1,NA,0,0,3.8,NA,25287,FantasyPros,16191,NA,NA,NA,NA,NA,NA,NA,NA
Matthew Golden,WR,GB,NA,NA,2.2,26.4,NA,NA,0.1,0.4,2.5,NA,0,0,3.8,NA,26024,FantasyPros,17075,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Coker,WR,CAR,NA,NA,2.4,29.1,NA,NA,0.1,0,0,NA,0,0,3.8,NA,26403,FantasyPros,16809,NA,NA,NA,NA,NA,NA,NA,NA
Andrei Iosivas,WR,CIN,NA,NA,2,25.3,NA,NA,0.2,0.1,0.6,NA,0,0,3.7,NA,25335,FantasyPros,16207,NA,NA,NA,NA,NA,NA,NA,NA
Dontayvion Wicks,WR,GB,NA,NA,2.1,26.4,NA,NA,0.2,0,0,NA,0,0,3.7,NA,24354,FantasyPros,16195,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Legette,WR,CAR,NA,NA,2.5,24.4,NA,NA,0.2,0.1,0.3,NA,0,0,3.7,NA,26136,FantasyPros,16639,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Johnson,WR,NYJ,NA,NA,2,26,NA,NA,0.2,0,0,NA,0,0,3.7,NA,18633,FantasyPros,14864,NA,NA,NA,NA,NA,NA,NA,NA
Jaylin Lane,WR,WAS,NA,NA,2.2,29.3,NA,NA,0.1,0.1,0.4,NA,0,0.1,3.6,NA,27454,FantasyPros,17184,NA,NA,NA,NA,NA,NA,NA,NA
Sterling Shepard,WR,TB,NA,NA,2.3,25.1,NA,NA,0.2,0.3,1.3,NA,0,0.1,3.6,NA,15569,FantasyPros,12658,NA,NA,NA,NA,NA,NA,NA,NA
Marquise Brown,WR,KC,NA,NA,2,23.8,NA,NA,0.2,0.1,0.4,NA,0,0,3.6,NA,18226,FantasyPros,14105,NA,NA,NA,NA,NA,NA,NA,NA
Ricky Pearsall,WR,SF,NA,NA,1.7,25.5,NA,NA,0.2,0,0.7,NA,0,0,3.5,NA,26214,FantasyPros,16622,NA,NA,NA,NA,NA,NA,NA,NA
Tory Horton,WR,SEA,NA,NA,1.6,20.9,NA,NA,0.2,0.1,0.4,NA,0,0,3.4,NA,26022,FantasyPros,17098,NA,NA,NA,NA,NA,NA,NA,NA
DeAndre Hopkins,WR,BAL,NA,NA,1.5,21.9,NA,NA,0.2,0,0,NA,0,0,3.4,NA,11606,FantasyPros,11232,NA,NA,NA,NA,NA,NA,NA,NA
Luther Burden III,WR,CHI,NA,NA,1.9,24.2,NA,NA,0.1,0.3,1.3,NA,0,0,3.4,NA,27016,FantasyPros,17070,NA,NA,NA,NA,NA,NA,NA,NA
Pat Bryant,WR,DEN,NA,NA,2,23.7,NA,NA,0.2,0,0,NA,0,0,3.4,NA,27211,FantasyPros,17082,NA,NA,NA,NA,NA,NA,NA,NA
Robbie Chosen,WR,WAS,NA,NA,1.8,24.5,NA,NA,0.1,0,0.1,NA,0,0,3.3,NA,15688,FantasyPros,12930,NA,NA,NA,NA,NA,NA,NA,NA
Roman Wilson,WR,PIT,NA,NA,1.7,22,NA,NA,0.2,0,0.1,NA,0,0,3.2,NA,26160,FantasyPros,16629,NA,NA,NA,NA,NA,NA,NA,NA
KaVontae Turpin,WR,DAL,NA,NA,1.4,17.3,NA,NA,0.1,1.1,5.3,NA,0,0,3.2,NA,18520,FantasyPros,15981,NA,NA,NA,NA,NA,NA,NA,NA
Dont'e Thornton Jr.,WR,LV,NA,NA,1.5,21.8,NA,NA,0.1,0.1,0.1,NA,0,0,2.9,NA,27288,FantasyPros,17087,NA,NA,NA,NA,NA,NA,NA,NA
Chris Godwin Jr.,WR,TB,NA,NA,1.9,20.8,NA,NA,0.1,0.1,0.9,NA,0,0,2.8,NA,16406,FantasyPros,13163,NA,NA,NA,NA,NA,NA,NA,NA
Greg Dortch,WR,ARI,NA,NA,1.7,15.2,NA,NA,0.1,0.5,2.5,NA,0,0,2.7,NA,18585,FantasyPros,14108,NA,NA,NA,NA,NA,NA,NA,NA
Curtis Samuel,WR,BUF,NA,NA,1.6,17.4,NA,NA,0.1,0.1,0.6,NA,0,0,2.6,NA,16434,FantasyPros,13157,NA,NA,NA,NA,NA,NA,NA,NA
Allen Lazard,WR,NYJ,NA,NA,1.3,16.2,NA,NA,0.2,0,0,NA,0,0,2.6,NA,17301,FantasyPros,13632,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Hutchinson,WR,HOU,NA,NA,1.5,16.7,NA,NA,0.1,0,0.3,NA,0,0,2.6,NA,25332,FantasyPros,16201,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Whittington,WR,LAR,NA,NA,1.4,18.1,NA,NA,0.1,0.1,0.7,NA,0,0,2.5,NA,23135,FantasyPros,16633,NA,NA,NA,NA,NA,NA,NA,NA
Demarcus Robinson,WR,SF,NA,NA,1.4,17.3,NA,NA,0.1,0,0.1,NA,0,0,2.5,NA,15665,FantasyPros,12785,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Williams,WR,NE,NA,NA,1,16.2,NA,NA,0.1,0,0.1,NA,0,0,2.4,NA,27487,FantasyPros,17134,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Moore,WR,BUF,NA,NA,1.3,15.6,NA,NA,0.1,0.3,1.1,NA,0,0,2.4,NA,20114,FantasyPros,15288,NA,NA,NA,NA,NA,NA,NA,NA
Ray-Ray McCloud III,WR,NYG,NA,NA,1.6,19.2,NA,NA,0.1,0,0.3,NA,0,0,2.4,NA,17530,FantasyPros,13641,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Williams,WR,NYJ,NA,NA,1.5,16.5,NA,NA,0.1,0.1,1.5,NA,0,0,2.4,NA,26379,FantasyPros,16630,NA,NA,NA,NA,NA,NA,NA,NA
Jalen McMillan,WR,TB,NA,NA,1,13.1,NA,NA,0.2,0.2,1.5,NA,0,0,2.4,NA,23179,FantasyPros,16628,NA,NA,NA,NA,NA,NA,NA,NA
Tre Harris,WR,LAC,NA,NA,1.4,15.8,NA,NA,0.1,0.1,0.5,NA,0,0,2.3,NA,26215,FantasyPros,17072,NA,NA,NA,NA,NA,NA,NA,NA
Gunner Olszewski,WR,NYG,NA,NA,1.4,17.2,NA,NA,0.2,0.1,0.2,NA,0,0.2,2.3,NA,19093,FantasyPros,14555,NA,NA,NA,NA,NA,NA,NA,NA
Jaylin Noel,WR,HOU,NA,NA,1.2,14.3,NA,NA,0.1,0.3,1.1,NA,0,0,2.2,NA,27122,FantasyPros,17080,NA,NA,NA,NA,NA,NA,NA,NA
Jack Bech,WR,LV,NA,NA,1.3,15.5,NA,NA,0.1,0,0.1,NA,0,0,2.1,NA,27224,FantasyPros,17078,NA,NA,NA,NA,NA,NA,NA,NA
Arian Smith,WR,NYJ,NA,NA,1.4,14.8,NA,NA,0.1,0.2,0.5,NA,0,0,2.1,NA,22965,FantasyPros,17175,NA,NA,NA,NA,NA,NA,NA,NA
Adonai Mitchell,WR,NYJ,NA,NA,1.1,15.5,NA,NA,0.1,0,0.2,NA,0,0,2.1,NA,24357,FantasyPros,16626,NA,NA,NA,NA,NA,NA,NA,NA
Jimmy Horn Jr.,WR,CAR,NA,NA,1,11.6,NA,NA,0.1,0.6,3.4,NA,0,0,2,NA,27294,FantasyPros,17234,NA,NA,NA,NA,NA,NA,NA,NA
Jahan Dotson,WR,PHI,NA,NA,0.9,12.9,NA,NA,0.1,0,0.2,NA,0,0,2,NA,23101,FantasyPros,15755,NA,NA,NA,NA,NA,NA,NA,NA
Kalif Raymond,WR,DET,NA,NA,1.3,14.7,NA,NA,0.1,0.1,0.5,NA,0,0,2,NA,16081,FantasyPros,13066,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Bond,WR,CLE,NA,NA,1.2,14.8,NA,NA,0.1,0,0.4,NA,0,0,2,NA,24371,FantasyPros,17076,NA,NA,NA,NA,NA,NA,NA,NA
Kameron Johnson,WR,TB,NA,NA,1.1,13.4,NA,NA,0.1,0.1,0.5,NA,0,0,1.9,NA,26626,FantasyPros,16883,NA,NA,NA,NA,NA,NA,NA,NA
Tim Patrick,WR,JAC,NA,NA,0.9,12.8,NA,NA,0.1,0,0,NA,0,0,1.8,NA,16556,FantasyPros,13377,NA,NA,NA,NA,NA,NA,NA,NA
JuJu Smith-Schuster,WR,KC,NA,NA,1.1,12.4,NA,NA,0.1,0,0.1,NA,0,0,1.7,NA,16427,FantasyPros,13156,NA,NA,NA,NA,NA,NA,NA,NA
David Sills V,WR,ATL,NA,NA,1,11.9,NA,NA,0.1,0,0,NA,0,0,1.6,NA,18566,FantasyPros,14110,NA,NA,NA,NA,NA,NA,NA,NA
Dyami Brown,WR,JAC,NA,NA,0.8,11.1,NA,NA,0.1,0.3,1.2,NA,0,0,1.6,NA,20113,FantasyPros,15292,NA,NA,NA,NA,NA,NA,NA,NA
Tyrell Shavers,WR,BUF,NA,NA,0.8,11.6,NA,NA,0.1,0,0,NA,0,0,1.6,NA,25813,FantasyPros,16451,NA,NA,NA,NA,NA,NA,NA,NA
Van Jefferson,WR,TEN,NA,NA,1,12.7,NA,NA,0.1,0,0,NA,0,0,1.6,NA,19483,FantasyPros,14858,NA,NA,NA,NA,NA,NA,NA,NA
Ryan Flournoy,WR,DAL,NA,NA,0.9,10.1,NA,NA,0.1,0.3,0.8,NA,0,0,1.5,NA,26398,FantasyPros,16778,NA,NA,NA,NA,NA,NA,NA,NA
Tyquan Thornton,WR,KC,NA,NA,0.7,10.2,NA,NA,0.1,0,0.1,NA,0,0,1.5,NA,22913,FantasyPros,15787,NA,NA,NA,NA,NA,NA,NA,NA
Noah Brown,WR,WAS,NA,NA,0.8,10.8,NA,NA,0.1,0,0,NA,0,0,1.4,NA,16443,FantasyPros,13172,NA,NA,NA,NA,NA,NA,NA,NA
Savion Williams,WR,GB,NA,NA,0.7,7.7,NA,NA,0,0.4,2.1,NA,0,0,1.3,NA,27144,FantasyPros,17096,NA,NA,NA,NA,NA,NA,NA,NA
John Metchie III,WR,NYJ,NA,NA,0.9,9,NA,NA,0.1,0,0.2,NA,0,0,1.3,NA,22895,FantasyPros,15759,NA,NA,NA,NA,NA,NA,NA,NA
Jamari Thrash,WR,CLE,NA,NA,0.8,8.9,NA,NA,0.1,0,0.2,NA,0,0,1.2,NA,26162,FantasyPros,16624,NA,NA,NA,NA,NA,NA,NA,NA
Tylan Wallace,WR,BAL,NA,NA,0.6,7.9,NA,NA,0.1,0,0.1,NA,0,0,1.2,NA,19801,FantasyPros,15285,NA,NA,NA,NA,NA,NA,NA,NA
Konata Mumpfield,WR,LAR,NA,NA,0.7,7.7,NA,NA,0.1,0,0,NA,0,0,1.2,NA,27449,FantasyPros,17254,NA,NA,NA,NA,NA,NA,NA,NA
Bo Melton,WR,GB,NA,NA,0.5,7.2,NA,NA,0.1,0.2,1.5,NA,0,0,1.2,NA,24049,FantasyPros,15785,NA,NA,NA,NA,NA,NA,NA,NA
Scotty Miller,WR,PIT,NA,NA,0.5,7,NA,NA,0.1,0,0,NA,0,0,1.1,NA,18714,FantasyPros,14280,NA,NA,NA,NA,NA,NA,NA,NA
Malik Heath,WR,GB,NA,NA,0.7,8.1,NA,NA,0.1,0,0,NA,0,0,1.1,NA,25668,FantasyPros,16413,NA,NA,NA,NA,NA,NA,NA,NA
Cedrick Wilson Jr.,WR,MIA,NA,NA,0.6,7.1,NA,NA,0.1,0,0.1,NA,0,0,1.1,NA,17262,FantasyPros,13652,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Smith,WR,LAR,NA,NA,0.8,9.7,NA,NA,0.1,0,0.7,NA,0,0.2,1.1,NA,25627,FantasyPros,16428,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Tolbert,WR,DAL,NA,NA,0.6,6.9,NA,NA,0.1,0,0,NA,0,0,1,NA,23770,FantasyPros,15788,NA,NA,NA,NA,NA,NA,NA,NA
Adam Thielen,WR,MIN,NA,NA,0.6,6.9,NA,NA,0.1,0,0.1,NA,0,0,1,NA,13429,FantasyPros,11938,NA,NA,NA,NA,NA,NA,NA,NA
Skyy Moore,WR,SF,NA,NA,0.5,6.5,NA,NA,0,0.1,0.7,NA,0,0,1,NA,23905,FantasyPros,15766,NA,NA,NA,NA,NA,NA,NA,NA
Isaac TeSlaa,WR,DET,NA,NA,0.5,6.3,NA,NA,0.1,0,0.1,NA,0,0,1,NA,27446,FantasyPros,17157,NA,NA,NA,NA,NA,NA,NA,NA
Lil'Jordan Humphrey,WR,NYG,NA,NA,0.5,7,NA,NA,0,0,0,NA,0,0,0.9,NA,18590,FantasyPros,14118,NA,NA,NA,NA,NA,NA,NA,NA
Devontez Walker,WR,BAL,NA,NA,0.4,5.1,NA,NA,0.1,0,0.1,NA,0,0,0.9,NA,26011,FantasyPros,16621,NA,NA,NA,NA,NA,NA,NA,NA
Malachi Corley,WR,CLE,NA,NA,0.3,3.6,NA,NA,0,0.2,2.7,NA,0,0,0.8,NA,26023,FantasyPros,16636,NA,NA,NA,NA,NA,NA,NA,NA
Dee Eskridge,WR,MIA,NA,NA,0.4,5,NA,NA,0,0,0.4,NA,0,0,0.7,NA,22785,FantasyPros,15302,NA,NA,NA,NA,NA,NA,NA,NA
Ryan Miller,WR,TB,NA,NA,0.4,4.9,NA,NA,0,0,0,NA,0,0,0.7,NA,25857,FantasyPros,16958,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Weaver,WR,ARI,NA,NA,0.4,4.9,NA,NA,0,0,0,NA,0,0,0.7,NA,23957,FantasyPros,16634,NA,NA,NA,NA,NA,NA,NA,NA
Casey Washington,WR,ATL,NA,NA,0.4,4.6,NA,NA,0,0,0.1,NA,0,0,0.7,NA,26413,FantasyPros,16760,NA,NA,NA,NA,NA,NA,NA,NA
Devin Duvernay,WR,CHI,NA,NA,0.4,3.7,NA,NA,0,0,0.1,NA,0,0,0.5,NA,19270,FantasyPros,14847,NA,NA,NA,NA,NA,NA,NA,NA
Jalin Hyatt,WR,NYG,NA,NA,0.2,3,NA,NA,0,0,0,NA,0,0,0.5,NA,25251,FantasyPros,16183,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Watkins,WR,SF,NA,NA,0.2,2.6,NA,NA,0,0,0.1,NA,0,0,0.4,NA,27486,FantasyPros,17192,NA,NA,NA,NA,NA,NA,NA,NA
KeAndre Lambert-Smith,WR,LAC,NA,NA,0.2,2.4,NA,NA,0,0,0,NA,0,0,0.4,NA,24372,FantasyPros,17205,NA,NA,NA,NA,NA,NA,NA,NA
Brycen Tremayne,WR,CAR,NA,NA,0.2,1.8,NA,NA,0,0,0.1,NA,0,0,0.3,NA,25631,FantasyPros,16949,NA,NA,NA,NA,NA,NA,NA,NA
Derius Davis,WR,LAC,NA,NA,0.1,1.1,NA,NA,0,0.1,1.3,NA,0,0,0.2,NA,25334,FantasyPros,16299,NA,NA,NA,NA,NA,NA,NA,NA
Alex Bachman,WR,LV,NA,NA,0.1,1.5,NA,NA,0,0,0.1,NA,0,0,0.2,NA,18902,FantasyPros,14548,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Royals,WR,KC,NA,NA,0.1,1.2,NA,NA,0,0,0.1,NA,0,0,0.2,NA,27076,FantasyPros,17086,NA,NA,NA,NA,NA,NA,NA,NA
Trent Sherfield Sr.,WR,DEN,NA,NA,0.1,1.2,NA,NA,0,0,0,NA,0,0,0.2,NA,17888,FantasyPros,13893,NA,NA,NA,NA,NA,NA,NA,NA
Gage Larvadain,WR,CLE,NA,NA,0.1,1.1,NA,NA,0,0,0,NA,0,0,0.2,NA,27829,FantasyPros,17349,NA,NA,NA,NA,NA,NA,NA,NA
KhaDarel Hodge,WR,ATL,NA,NA,0.1,1.4,NA,NA,0,0,0.1,NA,0,0,0.2,NA,18166,FantasyPros,13963,NA,NA,NA,NA,NA,NA,NA,NA
Charlie Jones,WR,CIN,NA,NA,0.1,0.8,NA,NA,0,0,0.1,NA,0,0,0.1,NA,25336,FantasyPros,16203,NA,NA,NA,NA,NA,NA,NA,NA
Cody White,WR,SEA,NA,NA,0.1,0.7,NA,NA,0,0,0,NA,0,0,0.1,NA,19739,FantasyPros,15589,NA,NA,NA,NA,NA,NA,NA,NA
Ben Skowronek,WR,PIT,NA,NA,0.1,0.6,NA,NA,0,0,0.1,NA,0,0,0.1,NA,22843,FantasyPros,15491,NA,NA,NA,NA,NA,NA,NA,NA
Amon-Ra St.,WR,WR,NA,6.8,6.8,79.7,NA,NA,1,0.2,0.9,NA,0,0,16,NA,16373,FleaFlicker,15287,8,@PHISun 8:20 PM,WR5,1,80.6,99%,NA,NA
Emeka Egbuka,WR,TB,NA,4.7,4.7,75.8,NA,NA,1,0.1,0.8,NA,0,0,15.59,NA,19261,FleaFlicker,17081,9,@BUFSun 1:00 PM,WR10,1,76.6,95%,NA,NA
CeeDee Lamb,WR,DAL,NA,7,7,87.7,NA,NA,1,0.4,2.7,NA,0,0,15.04,NA,15523,FleaFlicker,14832,0,@LVMon 8:15 PM,WR4,1,90.4,98%,NA,NA
Ja'Marr Chase,WR,CIN,NA,7.3,7.3,86.6,NA,NA,1,0.2,1.1,NA,0,0.1,14.69,NA,16250,FleaFlicker,15281,0,@PITSun 1:00 PM,WR1,1,87.7,98%,NA,NA
Justin Jefferson,WR,MIN,NA,5.8,5.8,84.9,NA,NA,1,0,0.1,NA,0,0,14.46,NA,15540,FleaFlicker,14836,6,CHISun 1:00 PM,WR8,1,85,98%,NA,NA
Drake London,WR,ATL,NA,5.8,5.8,82,NA,NA,1,0,0.1,NA,0,0.1,14.09,NA,16823,FleaFlicker,15751,5,CARSun 1:00 PM,WR6,1,82.1,98%,NA,NA
Jaylen Waddle,WR,MIA,NA,5,5,75.1,NA,NA,1,0.1,0.2,NA,0,0,13.48,NA,16236,FleaFlicker,15284,2,WASSun 9:30 AM,WR16,1,75.4,96%,NA,NA
Nico Collins,WR,HOU,NA,5.4,5.4,74.8,NA,NA,1,0,0.3,NA,0,0.1,13.39,NA,16281,FleaFlicker,15290,6,@TENSun 1:00 PM,WR11,1,75.2,97%,NA,NA
Jaxon Smith-Njigba,WR,SEA,NA,7,7,103.3,NA,NA,0.5,0.4,1.9,NA,0,0.1,13.24,NA,17606,FleaFlicker,16185,8,@LARSun 4:05 PM,WR3,0.5,105.2,98%,NA,NA
Puka Nacua,WR,LAR,NA,7.7,7.7,93.9,NA,NA,0.5,0.8,4.2,NA,0.1,0,13,NA,17779,FleaFlicker,16211,8,SEASun 4:05 PM,WR2,0.5,98.1,98%,NA,NA
A.J. Brown,WR,PHI,NA,4.6,4.6,69.8,NA,NA,1,0,0,NA,0,0,12.92,NA,14694,FleaFlicker,14104,9,DETSun 8:20 PM,WR14,1,69.8,97%,NA,NA
Rashee Rice,WR,KC,NA,5.6,5.6,65.1,NA,NA,1,0.6,2.1,NA,0,0,12.88,NA,17633,FleaFlicker,16194,0,@DENSun 4:25 PM,WR7,1,67.2,96%,NA,NA
George Pickens,WR,DAL,NA,4.8,4.8,66.9,NA,NA,1,0.1,0.3,NA,0,0,12.66,NA,16859,FleaFlicker,15762,0,@LVMon 8:15 PM,WR13,1,67.2,97%,NA,NA
Davante Adams,WR,LAR,NA,4.7,4.7,65.2,NA,NA,1,0,0,NA,0,0,12.48,NA,10295,FleaFlicker,11675,8,SEASun 4:05 PM,WR9,1,65.2,98%,NA,NA
DK Metcalf,WR,PIT,NA,3.7,3.7,59.7,NA,NA,1,0,0.1,NA,0,0,11.94,NA,14706,FleaFlicker,14102,5,CINSun 1:00 PM,WR18,1,59.7,98%,NA,NA
Ladd McConkey,WR,LAC,NA,5.2,5.2,69,NA,NA,0.5,0,0.1,NA,0,0,9.61,NA,18407,FleaFlicker,16627,2,@JACSun 1:00 PM,WR12,0.5,69.1,96%,NA,NA
Zay Flowers,WR,BAL,NA,4.9,4.9,69.4,NA,NA,0.4,0.7,3.2,NA,0,0.1,9.42,NA,17595,FleaFlicker,16190,7,@CLESun 4:25 PM,WR20,0.4,72.6,96%,NA,NA
DeVonta Smith,WR,PHI,NA,5.1,5.1,66.9,NA,NA,0.5,0,0.1,NA,0,0,9.4,NA,16253,FleaFlicker,15282,9,DETSun 8:20 PM,WR23,0.5,67,96%,NA,NA
Rome Odunze,WR,CHI,NA,4,4,61.5,NA,NA,0.5,0,0.2,NA,0,0,8.87,NA,18384,FleaFlicker,16616,5,@MINSun 1:00 PM,WR15,0.5,61.7,95%,NA,NA
Deebo Samuel,WR,WAS,NA,4.6,4.6,50.5,NA,NA,0.4,1.6,8,NA,0.1,0,8.85,NA,14702,FleaFlicker,14136,2,@MIASun 9:30 AM,WR31,0.5,58.5,95%,NA,NA
Marvin Harrison,WR,ARI,NA,4.1,4.1,60.6,NA,NA,0.5,0,0.1,NA,0,0,8.74,NA,18381,FleaFlicker,16614,8,SFSun 4:05 PM,WR21,0.5,60.7,95%,NA,NA
Stefon Diggs,WR,NE,NA,4.9,4.9,59.8,NA,NA,0.4,0.1,0.1,NA,0,0,8.59,NA,11329,FleaFlicker,12186,4,NYJThu 8:15 PM,WR27,0.4,60,92%,NA,NA
Tee Higgins,WR,CIN,NA,4,4,55.9,NA,NA,0.5,0,0.1,NA,0,0,8.5,NA,15585,FleaFlicker,14835,0,@PITSun 1:00 PM,WR17,0.5,55.9,96%,NA,NA
Quentin Johnston,WR,LAC,NA,4,4,54.8,NA,NA,0.5,0.2,0.8,NA,0,0.1,8.3,NA,17593,FleaFlicker,16188,2,@JACSun 1:00 PM,NA,0.5,55.7,90%,NA,NA
Tetairoa McMillan,WR,CAR,NA,5,5,62.4,NA,NA,0.3,0,0.2,NA,0,0,8.25,NA,19258,FleaFlicker,17071,4,@ATLSun 1:00 PM,WR22,0.3,62.6,92%,NA,NA
Tre Tucker,WR,LV,NA,3.8,3.8,53,NA,NA,0.4,0.7,4,NA,0,0,8.18,NA,17635,FleaFlicker,16287,8,DALMon 8:15 PM,NA,0.4,56.9,67%,NA,NA
Jordan Addison,WR,MIN,NA,3.7,3.7,53.5,NA,NA,0.4,0.1,0.9,NA,0,0,7.92,NA,17613,FleaFlicker,16186,6,CHISun 1:00 PM,NA,0.4,54.4,92%,NA,NA
Courtland Sutton,WR,DEN,NA,4.3,4.3,55.8,NA,NA,0.4,0,0,NA,0,0,7.88,NA,13795,FleaFlicker,13630,2,KCSun 4:25 PM,WR19,0.4,55.8,97%,NA,NA
OUTBrian Thomas,WR,JAC,NA,3.9,3.9,58.2,NA,NA,0.3,0,0.1,NA,0,0,7.81,NA,18361,FleaFlicker,16618,8,LACSun 1:00 PM,WR24,0.3,58.2,92%,NA,NA
Jameson Williams,WR,DET,NA,3.1,3.1,54.1,NA,NA,0.3,0.3,2,NA,0,0,7.73,NA,16830,FleaFlicker,15756,8,@PHISun 8:20 PM,WR25,0.4,56.2,92%,NA,NA
Romeo Doubs,WR,GB,NA,4,4,52.1,NA,NA,0.4,0,0,NA,0,0,7.73,NA,16941,FleaFlicker,15779,5,@NYGSun 1:00 PM,NA,0.4,52.1,80%,NA,NA
