player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,bye,opp,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,return_tds,fumble_TD,pass_comp,pass_att,pass_yds,pass_tds,pass_int,pos_rank,overall_rank,opp_def_rank,team_id,team_name,home_team_id,home_team,home_abbr,away_team_id,away_team,away_abbr,proj_type
Zamir White,RB,LV,NA,0.9,3.4,NA,0,NA,0.1,0.5,NA,NA,0,0,0.4,NA,20095,FantasyPros,15714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adam Prentice,RB,DEN,NA,0.5,2.7,NA,0,NA,0.1,0.3,NA,NA,0,0,0.4,NA,23451,FantasyPros,15650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dameon Pierce,RB,HOU,NA,1,2.9,NA,0,NA,0.1,0.4,NA,NA,0,0,0.3,NA,22947,FantasyPros,15717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dare Ogunbowale,RB,HOU,NA,0.6,1.6,NA,0,NA,0.1,1.1,NA,NA,0,0,0.3,NA,16879,FantasyPros,13148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Wright,RB,MIA,NA,0.9,2.4,NA,0,NA,0,0.1,NA,NA,0,0,0.2,NA,25987,FantasyPros,16610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eric Gray,RB,NYG,NA,0.9,1.6,NA,0,NA,0.1,0.8,NA,NA,0,0,0.2,NA,23075,FantasyPros,16173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeeJay Dallas,RB,CAR,NA,0.4,1,NA,0,NA,0.1,0.4,NA,NA,0,0,0.1,NA,19521,FantasyPros,14815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Scott Matlock,RB,LAC,NA,0,0,NA,0,NA,0.1,1,NA,NA,0,0,0.1,NA,25567,FantasyPros,16335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonathan Taylor,RB,IND,NA,19.6,99.7,NA,0.9,3,3,19.9,NA,NA,0.1,0.1,18.08,NA,15604,FleaFlicker,14802,1,@LACSun 4:05 PM,NA,RB1,1.1,119.6,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian McCaffrey,RB,SF,NA,16.9,71.4,NA,0.5,5.7,5.7,46.7,NA,NA,0.3,0.1,16.59,NA,12892,FleaFlicker,13130,4,ATLSun 8:20 PM,NA,RB3,0.8,118.1,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bijan Robinson,RB,ATL,NA,16.1,81.3,NA,0.6,4.3,4.3,39.9,NA,NA,0.2,0.1,16.56,NA,17603,FleaFlicker,16161,5,@SFSun 8:20 PM,NA,RB2,0.8,121.2,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Jacobs,RB,GB,NA,17.5,72.4,NA,0.8,2.7,2.7,24.2,NA,NA,0.1,0.1,14.76,NA,14673,FleaFlicker,14073,5,@ARISun 4:25 PM,NA,RB8,0.9,96.6,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
De'Von Achane,RB,MIA,NA,16.2,73.2,NA,0.5,4.4,4.4,30.3,NA,NA,0.3,0.1,14.55,NA,17617,FleaFlicker,16167,2,@CLESun 1:00 PM,NA,RB9,0.7,103.4,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jahmyr Gibbs,RB,DET,NA,13.8,66.3,NA,0.7,3.5,3.5,25.7,NA,NA,0.2,0.1,14.26,NA,17612,FleaFlicker,16162,8,TBMon 7:00 PM,NA,RB4,0.9,92.1,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quinshon Judkins,RB,CLE,NA,19.1,90,NA,0.6,2,2,15,NA,NA,0.1,0.1,14.04,NA,19303,FleaFlicker,17051,9,MIASun 1:00 PM,NA,RB16,0.6,105,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyren Williams,RB,LAR,NA,16.9,74.6,NA,0.6,2.9,2.9,20.5,NA,NA,0.2,0.2,13.73,NA,17004,FleaFlicker,15710,8,@JAC15:00 1st•,NA,RB10,0.8,95.1,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Javonte Williams,RB,DAL,NA,17,73.3,NA,0.6,2.9,2.9,17.4,NA,NA,0.1,0.1,13.25,NA,16282,FleaFlicker,15256,0,WASSun 4:25 PM,NA,RB13,0.7,90.6,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Saquon Barkley,RB,PHI,NA,15.8,76.4,NA,0.5,2.5,2.5,17.8,NA,NA,0.1,0.1,13.16,NA,13778,FleaFlicker,13604,9,@MINSun 1:00 PM,NA,RB7,0.7,94.2,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breece Hall,RB,NYJ,NA,17.1,74.7,NA,0.3,3.2,3.2,26.4,NA,NA,0.1,0.1,12.91,NA,16834,FleaFlicker,15708,9,CARSun 1:00 PM,NA,RB15,0.5,101.2,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jacory Croskey-Merritt,RB,WAS,NA,14.8,69.5,NA,0.6,1.9,1.9,16.6,NA,NA,0.1,0.2,12.71,NA,19509,FleaFlicker,17256,2,@DALSun 4:25 PM,NA,RB20,0.7,86.1,89%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rachaad White,RB,TB,NA,14.8,58.6,NA,0.6,3.5,3.5,24.4,NA,NA,0.1,0.1,12.29,NA,16882,FleaFlicker,15721,9,@DETMon 7:00 PM,NA,NA,0.7,83.1,91%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ashton Jeanty,RB,LV,NA,16.2,69.8,NA,0.5,2.6,2.6,17.7,NA,NA,0.1,0.1,11.99,NA,19247,FleaFlicker,17042,8,@KCSun 1:00 PM,NA,RB11,0.6,87.5,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J.K. Dobbins,RB,DEN,NA,15.3,74.1,NA,0.6,1.4,1.4,7.6,NA,NA,0,0.1,11.83,NA,15555,FleaFlicker,14800,2,NYGSun 4:05 PM,NA,RB22,0.6,81.7,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Andre Swift,RB,CHI,NA,15.7,63,NA,0.4,2.7,2.7,22.1,NA,NA,0.1,0.1,11.34,NA,15601,FleaFlicker,14797,5,NOSun 1:00 PM,NA,RB23,0.5,85.1,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cam Skattebo,RB,NYG,NA,15.4,60.1,NA,0.5,2.5,2.5,18.8,NA,NA,0.1,0.1,11.25,NA,19361,FleaFlicker,17045,4,@DENSun 4:05 PM,NA,RB14,0.6,78.8,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Mason,RB,MIN,NA,15.7,73,NA,0.5,1.7,1.7,10.4,NA,NA,0.1,0.1,11.14,NA,17167,FleaFlicker,15972,6,PHISun 1:00 PM,NA,RB21,0.5,83.4,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Warren,RB,PIT,NA,13.6,56.9,NA,0.3,3,3,25.3,NA,NA,0.1,0.1,10.82,NA,17137,FleaFlicker,15742,5,@CINL 31-33,10.82,RB27,0.5,82.3,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rico Dowdle,RB,CAR,NA,14.7,65.5,NA,0.4,2.2,2.2,15,NA,NA,0.1,0.1,10.75,NA,15904,FleaFlicker,14823,4,@NYJSun 1:00 PM,NA,NA,0.5,80.4,91%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Etienne,RB,JAC,NA,15.9,65.3,NA,0.4,2.3,2.3,16.4,NA,NA,0.1,0.1,10.71,NA,16241,FleaFlicker,15253,8,LAR15:00 1st,NA,RB19,0.5,81.7,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kimani Vidal,RB,LAC,NA,13.5,60.8,NA,0.3,2,2,13.5,NA,NA,0.1,0.1,9.83,NA,18523,FleaFlicker,16757,2,INDSun 4:05 PM,NA,NA,0.4,74.3,71%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenneth Walker,RB,SEA,NA,13.1,52.8,NA,0.5,1.8,1.8,14,NA,NA,0.1,0.1,9.72,NA,16890,FleaFlicker,15711,8,HOUMon 10:00 PM,NA,RB17,0.5,66.8,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alvin Kamara,RB,NO,NA,12.5,53.8,NA,0.2,3.6,3.6,25.1,NA,NA,0.1,0.1,9.4,NA,12965,FleaFlicker,13132,1,@CHISun 1:00 PM,NA,RB25,0.3,78.8,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Montgomery,RB,DET,NA,11,45.6,NA,0.6,1.4,1.4,12.6,NA,NA,0,0.1,9.22,NA,14716,FleaFlicker,14071,8,TBMon 7:00 PM,NA,RB26,0.6,58.2,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhamondre Stevenson,RB,NE,NA,12.4,50.3,NA,0.4,2.1,2.1,15.2,NA,NA,0.1,0.2,9.13,NA,16339,FleaFlicker,15259,4,@TENSun 1:00 PM,NA,NA,0.5,65.5,87%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chase Brown,RB,CIN,NA,12,46.7,NA,0.3,2.9,2.9,19.2,NA,NA,0.1,0.1,8.87,NA,17756,FleaFlicker,16181,0,PITW 33-31,8.87,RB24,0.4,65.9,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tony Pollard,RB,TEN,NA,13.9,54.3,NA,0.3,2,2,12.4,NA,NA,0.1,0.1,8.67,NA,14759,FleaFlicker,14085,0,NESun 1:00 PM,NA,RB29,0.4,66.7,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isiah Pacheco,RB,KC,NA,11.9,47.9,NA,0.3,1.7,1.7,11.3,NA,NA,0.1,0.1,7.94,NA,17029,FleaFlicker,15749,0,LVSun 1:00 PM,NA,NA,0.4,59.3,89%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TreVeyon Henderson,RB,NE,NA,8.9,38.1,NA,0.3,2.4,2.4,18.3,NA,NA,0.1,0.1,7.8,NA,19272,FleaFlicker,17043,4,@TENSun 1:00 PM,NA,NA,0.4,56.4,90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Woody Marks,RB,HOU,NA,9.7,36.9,NA,0.2,2.4,2.4,18.9,NA,NA,0.1,0.1,7.54,NA,19351,FleaFlicker,17053,6,@SEAMon 10:00 PM,NA,NA,0.3,55.8,68%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenneth Gainwell,RB,PIT,NA,8.2,35.3,NA,0.4,2.4,2.4,15,NA,NA,0.1,0.1,7.45,NA,16480,FleaFlicker,15255,5,@CINL 31-33,7.45,NA,0.4,50.3,65%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bam Knight,RB,ARI,NA,11.2,42.4,NA,0.4,1.4,1.4,9.8,NA,NA,0,0.1,7.42,NA,17486,FleaFlicker,15727,8,GBSun 4:25 PM,NA,NA,0.4,52.3,39%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Charbonnet,RB,SEA,NA,10.3,38.7,NA,0.4,1.2,1.2,9.4,NA,NA,0,0,7.39,NA,17667,FleaFlicker,16169,8,HOUMon 10:00 PM,NA,NA,0.4,48.1,86%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chuba Hubbard,RB,CAR,NA,9.7,41.9,NA,0.3,1.5,1.5,10,NA,NA,0.1,0,7.23,NA,16361,FleaFlicker,15261,4,@NYJSun 1:00 PM,NA,RB28,0.3,51.9,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Chubb,RB,HOU,NA,10.2,43.3,NA,0.3,1.2,1.2,8.7,NA,NA,0,0,7.18,NA,13802,FleaFlicker,13610,6,@SEAMon 10:00 PM,NA,NA,0.3,52,84%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kareem Hunt,RB,KC,NA,8.2,28.9,NA,0.4,1.1,1.1,7.7,NA,NA,0,0,6.12,NA,12934,FleaFlicker,13138,0,LVSun 1:00 PM,NA,NA,0.4,36.5,61%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Carter,RB,ARI,NA,8.2,31.6,NA,0.2,2.1,2.1,12.9,NA,NA,0,0,6.01,NA,16618,FleaFlicker,15258,8,GBSun 4:25 PM,NA,NA,0.3,44.5,55%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Allgeier,RB,ATL,NA,8.7,36.6,NA,0.3,0.5,0.5,3.6,NA,NA,0,0,5.78,NA,16993,FleaFlicker,15712,5,@SFSun 8:20 PM,NA,NA,0.3,40.2,72%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyjae Spears,RB,TEN,NA,6.6,26,NA,0.2,2.4,2.4,15.9,NA,NA,0.1,0,5.63,NA,17624,FleaFlicker,16165,0,NESun 1:00 PM,NA,NA,0.2,41.8,64%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RJ Harvey,RB,DEN,NA,5.6,25.9,NA,0.2,2.1,2.1,15,NA,NA,0.1,0.1,5.53,NA,19290,FleaFlicker,17068,2,NYGSun 4:05 PM,NA,NA,0.3,41,85%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kendre Miller,RB,NO,NA,8.7,38.6,NA,0.2,0.8,0.8,5.5,NA,NA,0,0,5.51,NA,17661,FleaFlicker,16171,1,@CHISun 1:00 PM,NA,NA,0.2,44.1,51%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sean Tucker,RB,TB,NA,6.9,28,NA,0.2,1,1,6.8,NA,NA,0,0,4.96,NA,18278,FleaFlicker,16166,9,@DETMon 7:00 PM,NA,NA,0.3,34.8,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hassan Haskins,RB,LAC,NA,6.1,22,NA,0.2,1.1,1.1,7.9,NA,NA,0,0.1,4.55,NA,16913,FleaFlicker,15720,2,INDSun 4:05 PM,NA,NA,0.3,29.9,35%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emanuel Wilson,RB,GB,NA,6,26.8,NA,0.2,0.9,0.9,6.9,NA,NA,0,0,4.46,NA,18234,FleaFlicker,16432,5,@ARISun 4:25 PM,NA,NA,0.2,33.6,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jeremy McNichols,RB,WAS,NA,3.2,16.9,NA,0.2,1.7,1.7,12.6,NA,NA,0.1,0.1,4.29,NA,12999,FleaFlicker,13143,2,@DALSun 4:25 PM,NA,NA,0.2,29.4,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bhayshul Tuten,RB,JAC,NA,5.2,21.7,NA,0.2,1,1,8.2,NA,NA,0,0.1,4.27,NA,19349,FleaFlicker,17052,8,LAR15:00 1st,NA,NA,0.2,29.9,60%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blake Corum,RB,LAR,NA,6.5,26.6,NA,0.2,0.7,0.7,4.7,NA,NA,0,0,4.23,NA,18441,FleaFlicker,16593,8,@JAC15:00 1st•,NA,NA,0.2,31.3,45%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Monangai,RB,CHI,NA,5.2,20.8,NA,0.2,0.7,0.7,5.9,NA,NA,0.1,0,4.01,NA,19543,FleaFlicker,17066,5,NOSun 1:00 PM,NA,NA,0.2,26.7,36%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaydon Blue,RB,DAL,NA,5.4,21.6,NA,0.1,0.8,0.8,7,NA,NA,0.1,0.1,3.96,NA,19421,FleaFlicker,17069,0,WASSun 4:25 PM,NA,NA,0.2,28.6,50%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zavier Scott,RB,MIN,NA,5.1,21.5,NA,0.1,1.2,1.2,9.2,NA,NA,0.1,0.1,3.87,NA,18092,FleaFlicker,17337,6,PHISun 1:00 PM,NA,NA,0.1,30.7,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Samaje Perine,RB,CIN,NA,5.7,22.2,NA,0.1,1.2,1.2,9.8,NA,NA,0,0.1,3.84,NA,13011,FleaFlicker,13133,0,PITW 33-31,3.84,NA,0.1,32,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerome Ford,RB,CLE,NA,3.3,16.6,NA,0.1,1.9,1.9,11.5,NA,NA,0.1,0,3.61,NA,16974,FleaFlicker,15713,9,MIASun 1:00 PM,NA,NA,0.1,28.2,50%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Davis,RB,NYJ,NA,4.3,19.5,NA,0.1,1.3,1.3,9.5,NA,NA,0,0,3.58,NA,18492,FleaFlicker,16752,9,CARSun 1:00 PM,NA,NA,0.1,29.1,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brian Robinson,RB,SF,NA,5.1,19.9,NA,0.2,0.5,0.5,3.7,NA,NA,0,0,3.47,NA,16875,FleaFlicker,15716,4,ATLSun 8:20 PM,NA,NA,0.2,23.6,66%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raheem Mostert,RB,LV,NA,4,16.9,NA,0.1,0.7,0.7,4.7,NA,NA,0,0,3.22,NA,11455,FleaFlicker,12447,8,@KCSun 1:00 PM,NA,NA,0.2,21.6,21%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyrone Tracy,RB,NYG,NA,4.6,17.5,NA,0.1,1.2,1.2,8.6,NA,NA,0,0,3.11,NA,18534,FleaFlicker,16747,4,@DENSun 4:05 PM,NA,NA,0.1,26.1,69%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ollie Gordon,RB,MIA,NA,4.8,18.3,NA,0.1,0.5,0.5,3.2,NA,NA,0,0,3.09,NA,19380,FleaFlicker,17059,2,@CLESun 1:00 PM,NA,NA,0.2,21.5,43%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kaleb Johnson,RB,PIT,NA,4.4,16.5,NA,0.1,0.3,0.3,2.6,NA,NA,0,0,2.79,NA,19300,FleaFlicker,17048,5,@CINL 31-33,NA,NA,0.2,19.1,61%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brashard Smith,RB,KC,NA,1.5,6.4,NA,0.1,1.3,1.3,10.4,NA,NA,0.1,0,2.38,NA,19486,FleaFlicker,17049,0,LVSun 1:00 PM,NA,NA,0.1,16.8,32%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dylan Sampson,RB,CLE,NA,2.4,9.7,NA,0.1,1,1,6.6,NA,NA,0,0,2.15,NA,19359,FleaFlicker,17047,9,MIASun 1:00 PM,NA,NA,0.1,16.3,43%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Rodriguez,RB,WAS,NA,2.3,11.7,NA,0.1,0.2,0.2,1.8,NA,NA,0,0,2.11,NA,17762,FleaFlicker,16174,2,@DALSun 4:25 PM,NA,NA,0.1,13.6,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Brooks,RB,GB,NA,1.7,7.4,NA,0,0.8,0.8,5.3,NA,NA,0,0,1.63,NA,18169,FleaFlicker,16387,5,@ARISun 4:25 PM,NA,NA,0.1,12.7,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DJ Giddens,RB,IND,NA,1.9,8.9,NA,0.1,0.3,0.3,2.3,NA,NA,0,0,1.6,NA,19390,FleaFlicker,17060,1,@LACSun 4:05 PM,NA,NA,0.1,11.2,30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Juszczyk,RB,SF,NA,0.3,0.8,NA,0,1.2,1.2,10.4,NA,NA,0.1,0,1.58,NA,9410,FleaFlicker,11367,4,ATLSun 8:20 PM,NA,NA,0.1,11.3,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Will Shipley,RB,PHI,NA,1.7,8.4,NA,0.1,0.4,0.4,2.9,NA,NA,0,0,1.47,NA,18476,FleaFlicker,16601,9,@MINSun 1:00 PM,NA,NA,0.1,11.3,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LeQuint Allen,RB,JAC,NA,1.2,5.2,NA,0.1,0.6,0.6,4,NA,NA,0,0,1.34,NA,19471,FleaFlicker,17061,8,LAR15:00 1st,NA,NA,0.1,9.2,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A.J. Dillon,RB,PHI,NA,2,7.3,NA,0,0.2,0.2,1.3,NA,NA,0,0,1.16,NA,15568,FleaFlicker,14805,9,@MINSun 1:00 PM,NA,NA,0.1,8.6,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Badie,RB,DEN,NA,1.4,5.5,NA,0,0.6,0.6,4.5,NA,NA,0,0.1,1.15,NA,16972,FleaFlicker,15718,2,NYGSun 4:05 PM,NA,NA,0.1,9.9,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craig Reynolds,RB,DET,NA,1.6,5.9,NA,0.1,0.2,0.2,1.5,NA,NA,0,0,1.1,NA,15434,FleaFlicker,14727,8,TBMon 7:00 PM,NA,NA,0.1,7.4,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaleel McLaughlin,RB,DEN,NA,1.4,6.6,NA,0,0.5,0.5,2.8,NA,NA,0,0,1.04,NA,18238,FleaFlicker,16390,2,NYGSun 4:05 PM,NA,NA,0,9.4,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devin Singletary,RB,NYG,NA,1.4,7,NA,0,0.2,0.2,1.2,NA,NA,0,0,0.98,NA,14736,FleaFlicker,14080,4,@DENSun 4:05 PM,NA,NA,0,8.2,21%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Luepke,RB,DAL,NA,0.4,1.6,NA,0,0.5,0.5,3.7,NA,NA,0.1,0,0.95,NA,18305,FleaFlicker,16391,0,WASSun 4:25 PM,NA,NA,0.1,5.3,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaac Guerendo,RB,SF,NA,1.2,4.8,NA,0.1,0.1,0.1,0.9,NA,NA,0,0,0.87,NA,18482,FleaFlicker,16688,4,ATLSun 8:20 PM,NA,NA,0.1,5.8,34%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cam Akers,RB,MIN,NA,1.6,6.1,NA,0,0.1,0.1,0.6,NA,NA,0,0,0.85,NA,15563,FleaFlicker,14799,6,PHISun 1:00 PM,NA,NA,0,6.7,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
