player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,rush_att,rush_yds,rush_tds,bye,opp,draft_rank,misc_tds,misc_yds,pct_owned
Jackson Hawes,TE,BUF,NA,0.5,0.5,5.7,NA,NA,0.1,0,0.93,NA,19386,FleaFlicker,17213,0,0,0,7,@ATLMon 7:15 PM,NA,0.1,5.7,4%
Mitchell Evans,TE,CAR,NA,0.6,0.6,5.5,NA,NA,0.1,0,0.91,NA,19431,FleaFlicker,17109,0,0,0,4,DALSun 1:00 PM,NA,0.1,5.5,6%
Carter Runyon,TE,LV,NA,0.6,0.6,5.7,NA,NA,0.1,0,0.87,NA,19890,FleaFlicker,17385,0,0,0,8,TENSun 4:05 PM,NA,0.1,5.7,0%
OUTGrant Calcaterra,TE,PHI,NA,0.5,0.5,5.7,NA,NA,0.1,0,0.86,NA,16986,FleaFlicker,15804,0,0,0,9,@NYGThu 8:15 PM,NA,0.1,5.7,4%
PUPErick All,TE,CIN,NA,0.7,0.7,6.2,NA,NA,0,0,0.86,NA,18474,FleaFlicker,16645,0,0,0,0,@GBSun 4:25 PM,NA,0,6.2,9%
Taysom Hill,TE,NO,NA,0.8,0.8,6.3,NA,NA,0,0,0.83,NA,13653,FleaFlicker,13424,0,0,0,1,NESun 1:00 PM,TE50,0,6.3,25%
Brevyn Spann-Ford,TE,DAL,NA,0.6,0.6,5.2,NA,NA,0,0,0.76,NA,18874,FleaFlicker,16647,0,0,0,0,@CARSun 1:00 PM,NA,0,5.2,1%
Kylen Granson,TE,PHI,NA,0.4,0.4,4.6,NA,NA,0,0,0.7,NA,16340,FleaFlicker,15419,0,0,0,9,@NYGThu 8:15 PM,NA,0,4.6,2%
Jack Stoll,TE,NO,NA,0.4,0.4,3.8,NA,NA,0.1,0,0.68,NA,16621,FleaFlicker,15541,0,0,0,1,NESun 1:00 PM,NA,0.1,3.8,1%
Payne Durham,TE,TB,NA,0.3,0.3,3.5,NA,NA,0.1,0,0.65,NA,17768,FleaFlicker,16218,0,0,0,9,SFSun 4:25 PM,NA,0.1,3.5,1%
Chris Manhertz,TE,NYG,NA,0.5,0.5,4.4,NA,NA,0,0,0.62,NA,11114,FleaFlicker,12955,0,0,0,4,PHIThu 8:15 PM,NA,0,4.4,0%
Ben Sims,TE,GB,NA,0.3,0.3,3,NA,NA,0.1,0,0.6,NA,17886,FleaFlicker,16483,0,0,0,5,CINSun 4:25 PM,NA,0.1,3,0%
Trey McBride,TE,ARI,NA,NA,6.48,65.99,NA,NA,0.31,0.02,15.03,NA,2568117,NFL,15794,NA,0.66,0.01,NA,NA,NA,NA,NA,NA
Brock Bowers,TE,LV,NA,NA,5.62,55.91,NA,NA,0.27,0.02,12.98,NA,2572219,NFL,16641,NA,1.24,0.01,NA,NA,NA,NA,NA,NA
Tyler Warren,TE,IND,NA,NA,5.21,56.67,NA,NA,0.31,0.07,12.93,NA,2574204,NFL,17102,NA,2.08,0.02,NA,NA,NA,NA,NA,NA
Sam LaPorta,TE,DET,NA,NA,4.49,47.87,NA,NA,0.43,0.03,11.8,NA,2569726,NFL,16214,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tucker Kraft,TE,GB,NA,NA,3.92,52.89,NA,NA,0.43,0.03,11.73,NA,2569768,NFL,16222,NA,0.03,NA,NA,NA,NA,NA,NA,NA
Jake Ferguson,TE,DAL,NA,NA,5.3,48.44,NA,NA,0.26,0.04,11.62,NA,2567496,NFL,15799,NA,NA,NA,NA,NA,NA,NA,NA,NA
Juwan Johnson,TE,NO,NA,NA,4.31,43.44,NA,NA,0.3,0.02,10.41,NA,2564676,NFL,14861,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Henry,TE,NE,NA,NA,3.74,43.76,NA,NA,0.31,0.03,9.92,NA,2555341,NFL,12676,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darren Waller,TE,MIA,NA,NA,3.82,40.97,NA,NA,0.33,0.02,9.86,NA,2552408,NFL,12263,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dalton Kincaid,TE,BUF,NA,NA,3.94,39.14,NA,NA,0.31,0.03,9.65,NA,2569594,NFL,16213,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dallas Goedert,TE,PHI,NA,NA,3.77,43.37,NA,NA,0.21,0.02,9.36,NA,2560995,NFL,13674,NA,0.33,NA,NA,NA,NA,NA,NA,NA
David Njoku,TE,CLE,NA,NA,3.75,38.74,NA,NA,0.28,0.02,9.26,NA,2557986,NFL,13192,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Ertz,TE,WAS,NA,NA,3.63,37.29,NA,NA,0.32,0.02,9.24,NA,2540158,NFL,11247,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Kelce,TE,KC,NA,NA,3.85,40.21,NA,NA,0.22,0.03,9.15,NA,2540258,NFL,11244,NA,0.18,NA,NA,NA,NA,NA,NA,NA
Brenton Strange,TE,JAX,NA,NA,4.05,38.19,NA,NA,0.19,0.02,8.97,NA,2569912,NFL,16269,NA,NA,NA,NA,NA,NA,NA,NA,NA
Harold Fannin Jr.,TE,CLE,NA,NA,3.86,35.45,NA,NA,0.23,0.02,8.9,NA,2574043,NFL,17103,NA,0.91,0.01,NA,NA,NA,NA,NA,NA
Mark Andrews,TE,BAL,NA,NA,2.84,34.6,NA,NA,0.4,0.02,8.7,NA,2560957,NFL,13671,NA,0.36,NA,NA,NA,NA,NA,NA,NA
Kyle Pitts,TE,ATL,NA,NA,3.22,41.01,NA,NA,0.17,0.02,8.3,NA,2565830,NFL,15329,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonnu Smith,TE,PIT,NA,NA,3.02,31.89,NA,NA,0.29,0.02,8.06,NA,2558207,NFL,13193,NA,0.9,0.01,NA,NA,NA,NA,NA,NA
Mason Taylor,TE,NYJ,NA,NA,3.66,34.29,NA,NA,0.16,0.02,8.01,NA,2574451,NFL,17106,NA,0.01,NA,NA,NA,NA,NA,NA,NA
Pat Freiermuth,TE,PIT,NA,NA,3,31.27,NA,NA,0.26,0.03,7.63,NA,2566442,NFL,15331,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chig Okonkwo,TE,TEN,NA,NA,3.32,32.89,NA,NA,0.15,0.02,7.49,NA,2567658,NFL,15889,NA,0.23,NA,NA,NA,NA,NA,NA,NA
Evan Engram,TE,DEN,NA,NA,3.15,28.27,NA,NA,0.18,0.02,7.02,NA,2557858,NFL,13189,NA,NA,NA,NA,NA,NA,NA,NA,NA
Theo Johnson,TE,NYG,NA,NA,2.94,28.93,NA,NA,0.2,0.02,6.99,NA,2572333,NFL,16649,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Tonges,TE,SF,NA,NA,2.64,29.25,NA,NA,0.21,0.01,6.81,NA,2567439,NFL,16036,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cole Kmet,TE,CHI,NA,NA,2.75,29,NA,NA,0.2,0.05,6.75,NA,2563704,NFL,14867,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ja'Tavion Sanders,TE,CAR,NA,NA,2.83,28.65,NA,NA,0.17,0.01,6.7,NA,2571892,NFL,16643,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Likely,TE,BAL,NA,NA,2,23.93,NA,NA,0.23,0.02,5.73,NA,2567283,NFL,15798,NA,NA,NA,NA,NA,NA,NA,NA,NA
AJ Barner,TE,SEA,NA,NA,2.15,21.92,NA,NA,0.23,0.01,5.7,NA,2572513,NFL,16723,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cade Otton,TE,TB,NA,NA,2.16,20.87,NA,NA,0.16,0.01,5.19,NA,2568312,NFL,15802,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oronde Gadsden II,TE,LAC,NA,NA,2.15,20.92,NA,NA,0.13,0.01,5,NA,2574511,NFL,17099,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Fant,TE,CIN,NA,NA,2.05,18.92,NA,NA,0.11,0.01,4.58,NA,2562383,NFL,14137,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Gesicki,TE,CIN,NA,NA,1.98,17.46,NA,NA,0.08,0.01,4.19,NA,2560994,NFL,13672,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Higbee,TE,LAR,NA,NA,1.58,15.47,NA,NA,0.16,0.01,4.07,NA,2555364,NFL,12678,NA,NA,NA,NA,NA,NA,NA,NA,NA
Terrance Ferguson,TE,LAR,NA,NA,1.5,15.85,NA,NA,0.12,0.01,3.79,NA,2574267,NFL,17107,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Mayer,TE,LV,NA,NA,1.68,15.29,NA,NA,0.09,0.01,3.73,NA,2570032,NFL,16212,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colston Loveland,TE,CHI,NA,NA,1.47,15.89,NA,NA,0.11,0.01,3.7,NA,2574014,NFL,17104,NA,0.02,NA,NA,NA,NA,NA,NA,NA
Noah Gray,TE,KC,NA,NA,1.34,13.77,NA,NA,0.1,0.01,3.31,NA,2566178,NFL,15337,NA,0.1,NA,NA,NA,NA,NA,NA,NA
Dawson Knox,TE,BUF,NA,NA,1.23,13.52,NA,NA,0.12,0.01,3.28,NA,2562681,NFL,14143,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Arroyo,TE,SEA,NA,NA,1.24,14.96,NA,NA,0.09,0.01,3.26,NA,2574554,NFL,17108,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tommy Tremble,TE,CAR,NA,NA,1.31,12.66,NA,NA,0.09,0.01,3.1,NA,2565914,NFL,15332,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke Farrell,TE,SF,NA,NA,1.24,12.81,NA,NA,0.08,0.01,2.98,NA,2566160,NFL,15335,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gunnar Helm,TE,TEN,NA,NA,1.3,12.52,NA,NA,0.07,0.01,2.95,NA,2574152,NFL,17105,NA,NA,NA,NA,NA,NA,NA,NA,NA
Will Dissly,TE,LAC,NA,NA,1.12,11.09,NA,NA,0.06,0.01,2.57,NA,2561046,NFL,13763,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke Musgrave,TE,GB,NA,NA,0.99,10.91,NA,NA,0.06,NA,2.44,NA,2569780,NFL,16215,NA,NA,NA,NA,NA,NA,NA,NA,NA
Davis Allen,TE,LAR,NA,NA,0.91,8.77,NA,NA,0.07,NA,2.21,NA,2570017,NFL,16219,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Hooper,TE,NE,NA,NA,0.92,9.58,NA,NA,0.05,NA,2.18,NA,2555415,NFL,12677,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adam Trautman,TE,DEN,NA,NA,0.85,8.63,NA,NA,0.07,NA,2.13,NA,2564703,NFL,14870,NA,NA,NA,NA,NA,NA,NA,NA,NA
Johnny Mundt,TE,JAX,NA,NA,0.95,8.13,NA,NA,0.06,NA,2.12,NA,2558875,NFL,13940,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darnell Washington,TE,PIT,NA,NA,0.85,8.68,NA,NA,0.05,NA,2.02,NA,2570257,NFL,16216,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daniel Bellinger,TE,NYG,NA,NA,0.83,7.41,NA,NA,0.05,NA,1.87,NA,2567985,NFL,15873,NA,NA,NA,NA,NA,NA,NA,NA,NA
Julian Hill,TE,MIA,NA,NA,0.78,7.39,NA,NA,0.05,NA,1.82,NA,2571129,NFL,16425,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Conklin,TE,LAC,NA,NA,0.77,7.26,NA,NA,0.04,NA,1.74,NA,2561027,NFL,13675,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drew Sample,TE,CIN,NA,NA,0.66,6.12,NA,NA,0.06,NA,1.63,NA,2562720,NFL,14146,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jeremy Ruckert,TE,NYJ,NA,NA,0.71,6.52,NA,NA,0.02,NA,1.48,NA,2568042,NFL,15796,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brevyn Spann-Ford,TE,DAL,NA,NA,0.59,5.67,NA,NA,0.05,NA,1.46,NA,2573064,NFL,16647,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Higgins,TE,ARI,NA,NA,0.59,5.86,NA,NA,0.03,NA,1.36,NA,2570068,NFL,16333,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke Schoonmaker,TE,DAL,NA,NA,0.54,5.04,NA,NA,0.03,NA,1.22,NA,2569690,NFL,16221,NA,NA,NA,NA,NA,NA,NA,NA,NA
Payne Durham,TE,TB,NA,NA,0.46,4.73,NA,NA,0.04,NA,1.17,NA,2570353,NFL,16218,NA,NA,NA,NA,NA,NA,NA,NA,NA
John Bates,TE,WAS,NA,NA,0.44,4.04,NA,NA,0.05,NA,1.14,NA,2566580,NFL,15344,NA,NA,NA,NA,NA,NA,NA,NA,NA
