player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,rush_att,rush_yds,rush_tds,bye,opp,draft_rank,misc_tds,misc_yds,pct_owned
Dallas Goedert,TE,PHI,NA,NA,3.79,45.33,NA,NA,0.22,0.03,9.68,NA,2560995,NFL,13674,NA,0.33,0.01,NA,NA,NA,NA,NA,NA
Pat Freiermuth,TE,PIT,NA,NA,3.93,39.12,NA,NA,0.31,0.03,9.64,NA,2566442,NFL,15331,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Njoku,TE,CLE,NA,NA,3.94,37.52,NA,NA,0.29,0.02,9.39,NA,2557986,NFL,13192,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chig Okonkwo,TE,TEN,NA,NA,4.06,40.17,NA,NA,0.2,0.03,9.22,NA,2567658,NFL,15889,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Ertz,TE,WAS,NA,NA,3.78,35.79,NA,NA,0.29,0.02,9.06,NA,2540158,NFL,11247,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Henry,TE,NE,NA,NA,3.55,39.86,NA,NA,0.26,0.03,9.04,NA,2555341,NFL,12676,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Pitts,TE,ATL,NA,NA,3.49,44.03,NA,NA,0.19,0.02,8.99,NA,2565830,NFL,15329,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dalton Schultz,TE,HOU,NA,NA,3.39,36.03,NA,NA,0.24,0.04,8.35,NA,2560866,NFL,13772,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cole Kmet,TE,CHI,NA,NA,3.46,36.18,NA,NA,0.23,0.06,8.34,NA,2563704,NFL,14867,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ja'Tavion Sanders,TE,CAR,NA,NA,3.47,33.2,NA,NA,0.23,0.02,8.13,NA,2571892,NFL,16643,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dalton Kincaid,TE,BUF,NA,NA,3.18,31.58,NA,NA,0.21,0.03,7.54,NA,2569594,NFL,16213,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brenton Strange,TE,JAX,NA,NA,3.15,32.23,NA,NA,0.19,0.02,7.47,NA,2569912,NFL,16269,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cade Otton,TE,TB,NA,NA,2.85,29.15,NA,NA,0.22,0.02,7.05,NA,2568312,NFL,15802,NA,NA,NA,NA,NA,NA,NA,NA,NA
Evan Engram,TE,DEN,NA,NA,3.15,28.08,NA,NA,0.15,0.02,6.82,NA,2557858,NFL,13189,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Tonges,TE,SF,NA,NA,2.6,25.87,NA,NA,0.2,0.01,6.37,NA,2567439,NFL,16036,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Higbee,TE,LAR,NA,NA,2.61,23.37,NA,NA,0.2,0.01,6.13,NA,2555364,NFL,12678,NA,NA,NA,NA,NA,NA,NA,NA,NA
Theo Johnson,TE,NYG,NA,NA,2.29,24.34,NA,NA,0.16,0.01,5.66,NA,2572333,NFL,16649,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Gesicki,TE,CIN,NA,NA,2.31,25.24,NA,NA,0.13,0.01,5.59,NA,2560994,NFL,13672,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Fant,TE,CIN,NA,NA,2.32,24.23,NA,NA,0.13,0.01,5.5,NA,2562383,NFL,14137,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonnu Smith,TE,PIT,NA,NA,2.08,21.27,NA,NA,0.19,0.02,5.35,NA,2558207,NFL,13193,NA,0.38,NA,NA,NA,NA,NA,NA,NA
Mason Taylor,TE,NYJ,NA,NA,1.95,20.77,NA,NA,0.18,0.01,5.09,NA,2574451,NFL,17106,NA,0.01,NA,NA,NA,NA,NA,NA,NA
AJ Barner,TE,SEA,NA,NA,2.06,20.33,NA,NA,0.13,0.01,4.85,NA,2572513,NFL,16723,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Gray,TE,KC,NA,NA,2.02,20.43,NA,NA,0.11,0.01,4.72,NA,2566178,NFL,15337,NA,0.13,NA,NA,NA,NA,NA,NA,NA
Michael Mayer,TE,LV,NA,NA,1.72,16.78,NA,NA,0.11,0.01,4.48,NA,2570032,NFL,16212,NA,1.97,0.04,NA,NA,NA,NA,NA,NA
Isaiah Likely,TE,BAL,NA,NA,1.43,17.62,NA,NA,0.17,0.02,4.17,NA,2567283,NFL,15798,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colston Loveland,TE,CHI,NA,NA,1.58,17.82,NA,NA,0.11,0.01,4,NA,2574014,NFL,17104,NA,0.02,NA,NA,NA,NA,NA,NA,NA
Dawson Knox,TE,BUF,NA,NA,1.47,16.59,NA,NA,0.13,0.01,3.89,NA,2562681,NFL,14143,NA,NA,NA,NA,NA,NA,NA,NA,NA
Will Dissly,TE,LAC,NA,NA,1.65,15.8,NA,NA,0.09,0.01,3.75,NA,2561046,NFL,13763,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Arroyo,TE,SEA,NA,NA,1.36,14.93,NA,NA,0.08,0.01,3.31,NA,2574554,NFL,17108,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke Farrell,TE,SF,NA,NA,1.46,13.46,NA,NA,0.07,0.01,3.21,NA,2566160,NFL,15335,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke Musgrave,TE,GB,NA,NA,1.3,13.61,NA,NA,0.08,0.01,3.12,NA,2569780,NFL,16215,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanner Conner,TE,MIA,NA,NA,1.25,12.67,NA,NA,0.09,0.01,3.04,NA,2569017,NFL,15991,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Conklin,TE,LAC,NA,NA,1.3,12.05,NA,NA,0.07,0.01,2.91,NA,2561027,NFL,13675,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adam Trautman,TE,DEN,NA,NA,1.15,11.6,NA,NA,0.08,0.01,2.77,NA,2564703,NFL,14870,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jeremy Ruckert,TE,NYJ,NA,NA,1.29,11.62,NA,NA,0.04,0.01,2.67,NA,2568042,NFL,15796,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Hooper,TE,NE,NA,NA,1.15,11.48,NA,NA,0.06,0.01,2.64,NA,2555415,NFL,12677,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gunnar Helm,TE,TEN,NA,NA,1.11,11.3,NA,NA,0.06,0.01,2.58,NA,2574152,NFL,17105,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tommy Tremble,TE,CAR,NA,NA,1.07,9.72,NA,NA,0.08,0.01,2.5,NA,2565914,NFL,15332,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Higgins,TE,ARI,NA,NA,1.03,10.05,NA,NA,0.06,0.01,2.38,NA,2570068,NFL,16333,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Oliver,TE,MIN,NA,NA,0.95,9.73,NA,NA,0.06,NA,2.28,NA,2562693,NFL,14209,NA,NA,NA,NA,NA,NA,NA,NA,NA
Davis Allen,TE,LAR,NA,NA,0.76,7.05,NA,NA,0.07,NA,1.89,NA,2570017,NFL,16219,NA,NA,NA,NA,NA,NA,NA,NA,NA
Julian Hill,TE,MIA,NA,NA,0.76,7.36,NA,NA,0.05,NA,1.8,NA,2571129,NFL,16425,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drew Sample,TE,CIN,NA,NA,0.85,7,NA,NA,0.04,NA,1.79,NA,2562720,NFL,14146,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tip Reiman,TE,ARI,NA,NA,0.81,7.73,NA,NA,0.03,NA,1.76,NA,2572426,NFL,16706,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke Schoonmaker,TE,DAL,NA,NA,0.74,7.48,NA,NA,0.03,NA,1.67,NA,2569690,NFL,16221,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eric Saubert,TE,SEA,NA,NA,0.67,6.18,NA,NA,0.04,NA,1.53,NA,2558023,NFL,13315,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jackson Hawes,TE,BUF,NA,NA,0.64,6.37,NA,NA,0.04,NA,1.52,NA,2573962,NFL,17213,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grant Calcaterra,TE,PHI,NA,NA,0.59,6.66,NA,NA,0.02,NA,1.38,NA,2568063,NFL,15804,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brevyn Spann-Ford,TE,DAL,NA,NA,0.6,6.4,NA,NA,0.02,NA,1.36,NA,2573064,NFL,16647,NA,NA,NA,NA,NA,NA,NA,NA,NA
