player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,bye,opp,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,return_tds,fumble_TD,pass_comp,pass_att,pass_yds,pass_tds,pass_int,pos_rank,overall_rank,opp_def_rank,team_id,team_name,home_team_id,home_team,home_abbr,away_team_id,away_team,away_abbr,proj_type
Derrick Henry,RB,BAL,NA,16.4,79,NA,0.7,1.3,1.3,10,NA,NA,0,0.1,13.06,NA,12042,FleaFlicker,12626,7,@GBSat 8:00 PM,NA,RB7,0.7,89,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chase Brown,RB,CIN,NA,14.9,66,NA,0.4,4.1,4.1,27.4,NA,NA,0.2,0.1,12.66,NA,17756,FleaFlicker,16181,0,ARISun 1:00 PM,NA,RB9,0.6,93.4,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Etienne,RB,JAC,NA,16.9,65.2,NA,0.6,2.3,2.3,18.7,NA,NA,0.1,0.1,12.55,NA,16241,FleaFlicker,15253,8,@INDSun 1:00 PM,NA,RB13,0.7,84,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Javonte Williams,RB,DAL,NA,16.2,73.1,NA,0.6,2.4,2.4,14,NA,NA,0.1,0.1,12.55,NA,16282,FleaFlicker,15256,0,@WASW 30-23,12.55,RB16,0.7,87.1,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Jacobs,RB,GB,NA,15.9,62.5,NA,0.7,2.1,2.1,16.1,NA,NA,0.1,0.1,12.5,NA,14673,FleaFlicker,14073,5,BALSat 8:00 PM,NA,RB10,0.8,78.7,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyren Williams,RB,LAR,NA,14.7,65.1,NA,0.6,2,2,13.4,NA,NA,0.1,0.1,12.21,NA,17004,FleaFlicker,15710,8,@ATLMon 8:15 PM,NA,RB8,0.8,78.6,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bucky Irving,RB,TB,NA,16.1,71.3,NA,0.4,2.5,2.5,19.9,NA,NA,0.1,0.1,11.97,NA,18479,FleaFlicker,16598,9,@MIASun 1:00 PM,NA,RB12,0.5,91.3,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TreVeyon Henderson,RB,NE,NA,13.2,57.5,NA,0.5,2.6,2.6,20,NA,NA,0.1,0.1,11.5,NA,19272,FleaFlicker,17043,4,@NYJSun 1:00 PM,NA,RB20,0.6,77.6,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RJ Harvey,RB,DEN,NA,14.2,56.4,NA,0.5,2.8,2.8,20.1,NA,NA,0.1,0.1,11.41,NA,19290,FleaFlicker,17068,2,@KCW 20-13,11.41,RB15,0.7,76.5,91%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breece Hall,RB,NYJ,NA,17.4,71.6,NA,0.3,2.4,2.4,17.9,NA,NA,0.1,0.1,11.29,NA,16834,FleaFlicker,15708,9,NESun 1:00 PM,NA,RB19,0.4,89.5,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Omarion Hampton,RB,LAC,NA,15.7,64.3,NA,0.5,2.3,2.3,16,NA,NA,0.1,0.1,11.29,NA,19248,FleaFlicker,17044,2,HOUSat 4:30 PM,NA,RB17,0.6,80.4,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Andre Swift,RB,CHI,NA,14.2,60.2,NA,0.4,2.1,2.1,16.6,NA,NA,0.1,0.1,10.74,NA,15601,FleaFlicker,14797,5,@SFSun 8:20 PM,NA,RB18,0.5,76.8,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Warren,RB,PIT,NA,14.7,61.3,NA,0.4,2.4,2.4,17.6,NA,NA,0.1,0.1,10.59,NA,17137,FleaFlicker,15742,5,@CLESun 1:00 PM,NA,RB23,0.5,79,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenneth Walker,RB,SEA,NA,13.4,60.2,NA,0.4,2,2,15.5,NA,NA,0.1,0.1,10.33,NA,16890,FleaFlicker,15711,8,@CARSun 1:00 PM,NA,RB21,0.5,75.7,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aaron Jones,RB,MIN,NA,13.2,63.1,NA,0.2,3.1,3.1,22.7,NA,NA,0.1,0.1,10.26,NA,13111,FleaFlicker,13319,6,DETW 23-10,10.26,RB22,0.3,85.8,89%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyrone Tracy,RB,NYG,NA,16.2,64,NA,0.3,2.3,2.3,17.3,NA,NA,0.1,0.1,10.21,NA,18534,FleaFlicker,16747,4,@LVSun 4:05 PM,NA,RB25,0.4,81.3,86%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenneth Gainwell,RB,PIT,NA,10.7,43.5,NA,0.3,4.4,4.4,29.5,NA,NA,0.2,0.1,10.04,NA,16480,FleaFlicker,15255,5,@CLESun 1:00 PM,NA,RB28,0.5,73,74%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhamondre Stevenson,RB,NE,NA,12.3,46.3,NA,0.4,2.4,2.4,18.7,NA,NA,0.1,0.1,9.46,NA,16339,FleaFlicker,15259,4,@NYJSun 1:00 PM,NA,RB27,0.5,65,84%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jacory Croskey-Merritt,RB,WAS,NA,13.2,61.5,NA,0.5,0.6,0.6,4.4,NA,NA,0,0.1,9.41,NA,19509,FleaFlicker,17256,2,DALL 23-30,9.41,RB38,0.5,65.9,67%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tony Pollard,RB,TEN,NA,17,65.2,NA,0.3,1.6,1.6,10.2,NA,NA,0,0.1,9.37,NA,14759,FleaFlicker,14085,0,NOSun 1:00 PM,NA,RB26,0.3,75.4,90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rico Dowdle,RB,CAR,NA,13.4,55.6,NA,0.3,2.3,2.3,15.7,NA,NA,0.1,0.1,9.25,NA,15904,FleaFlicker,14823,4,SEASun 1:00 PM,NA,RB24,0.4,71.3,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Carter,RB,ARI,NA,11.8,51.8,NA,0.3,2.3,2.3,18.2,NA,NA,0.1,0.2,8.42,NA,16618,FleaFlicker,15258,8,@CINSun 1:00 PM,NA,RB34,0.3,70,48%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Woody Marks,RB,HOU,NA,11.6,47.5,NA,0.3,1.5,1.5,11.8,NA,NA,0.1,0.1,8.2,NA,19351,FleaFlicker,17053,6,@LACSat 4:30 PM,NA,RB31,0.4,59.2,79%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Charbonnet,RB,SEA,NA,10.1,41.7,NA,0.5,1.2,1.2,8.5,NA,NA,0,0,8,NA,17667,FleaFlicker,16169,8,@CARSun 1:00 PM,NA,RB33,0.5,50.2,85%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Monangai,RB,CHI,NA,9.8,44.3,NA,0.4,1.3,1.3,9.7,NA,NA,0.1,0,7.9,NA,19543,FleaFlicker,17066,5,@SFSun 8:20 PM,NA,RB29,0.4,54,72%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isiah Pacheco,RB,KC,NA,11.7,43.9,NA,0.2,2.6,2.6,16,NA,NA,0.1,0.1,7.69,NA,17029,FleaFlicker,15749,0,DENL 13-20,7.69,RB36,0.3,59.9,75%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blake Corum,RB,LAR,NA,10.5,46,NA,0.4,0.6,0.6,4.7,NA,NA,0,0.1,7.68,NA,18441,FleaFlicker,16593,8,@ATLMon 8:15 PM,NA,RB30,0.5,50.8,61%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Montgomery,RB,DET,NA,9.7,39.4,NA,0.4,1.2,1.2,10.4,NA,NA,0.1,0.1,7.58,NA,14716,FleaFlicker,14071,8,@MINL 10-23,7.58,RB35,0.5,49.8,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyjae Spears,RB,TEN,NA,7.1,27.9,NA,0.2,3.2,3.2,21.8,NA,NA,0.1,0.1,6.55,NA,17624,FleaFlicker,16165,0,NOSun 1:00 PM,NA,RB47,0.3,49.6,65%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jeremy McNichols,RB,WAS,NA,7.4,29.9,NA,0.2,2,2,15.6,NA,NA,0.1,0,6.27,NA,12999,FleaFlicker,13143,2,DALL 23-30,6.27,RB58,0.3,45.5,21%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chuba Hubbard,RB,CAR,NA,9,34,NA,0.2,2,2,12.3,NA,NA,0.1,0,6.05,NA,16361,FleaFlicker,15261,4,SEASun 1:00 PM,NA,RB37,0.2,46.2,84%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dylan Sampson,RB,CLE,NA,8.7,32.9,NA,0.1,2,2,15.5,NA,NA,0.1,0.1,6.02,NA,19359,FleaFlicker,17047,9,PITSun 1:00 PM,NA,RB62,0.2,48.4,43%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devin Singletary,RB,NYG,NA,10,36.2,NA,0.3,1.1,1.1,6.8,NA,NA,0,0.1,6,NA,14736,FleaFlicker,14080,4,@LVSun 4:05 PM,NA,RB41,0.3,43,44%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raheim Sanders,RB,CLE,NA,10,37.6,NA,0.2,1,1,6.9,NA,NA,0,0,5.81,NA,19586,FleaFlicker,17062,9,PITSun 1:00 PM,NA,RB66,0.2,44.5,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Audric Estime,RB,NO,NA,6.8,28.9,NA,0.2,2,2,15.8,NA,NA,0.1,0.1,5.75,NA,18515,FleaFlicker,16595,1,@TENSun 1:00 PM,NA,RB56,0.2,44.6,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emanuel Wilson,RB,GB,NA,7.6,31.1,NA,0.2,1.1,1.1,7.8,NA,NA,0.1,0,5.55,NA,18234,FleaFlicker,16432,5,BALSat 8:00 PM,NA,RB40,0.3,38.9,48%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Samaje Perine,RB,CIN,NA,7.2,32.8,NA,0.2,1.1,1.1,8.9,NA,NA,0.1,0.1,5.49,NA,13011,FleaFlicker,13133,0,ARISun 1:00 PM,NA,RB46,0.3,41.7,24%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Allgeier,RB,ATL,NA,7.1,27.6,NA,0.3,0.9,0.9,7.5,NA,NA,0,0,5.43,NA,16993,FleaFlicker,15712,5,LARMon 8:15 PM,NA,RB39,0.3,35.1,70%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emari Demercado,RB,ARI,NA,5,27.4,NA,0.2,1.5,1.5,11.4,NA,NA,0.1,0,5.26,NA,17978,FleaFlicker,16385,8,@CINSun 1:00 PM,NA,RB63,0.2,38.8,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kareem Hunt,RB,KC,NA,8.3,25.7,NA,0.3,1.3,1.3,7.8,NA,NA,0.1,0,5.15,NA,12934,FleaFlicker,13138,0,DENL 13-20,5.15,RB43,0.3,33.5,74%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alvin Kamara,RB,NO,NA,6.5,25.7,NA,0.1,1.6,1.6,11.6,NA,NA,0.1,0,4.81,NA,12965,FleaFlicker,13132,1,@TENSun 1:00 PM,NA,RB60,0.2,37.3,85%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Davis,RB,NYJ,NA,5.7,22.8,NA,0.1,1.9,1.9,13.5,NA,NA,0,0,4.73,NA,18492,FleaFlicker,16752,9,NESun 1:00 PM,NA,RB57,0.2,36.3,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malik Davis,RB,DAL,NA,6.6,27.9,NA,0.2,0.7,0.7,5.7,NA,NA,0,0,4.56,NA,17413,FleaFlicker,15738,0,@WASW 30-23,4.56,RB90,0.2,33.6,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Chubb,RB,HOU,NA,7.5,28.1,NA,0.2,0.6,0.6,4.6,NA,NA,0,0,4.37,NA,13802,FleaFlicker,13610,6,@LACSat 4:30 PM,NA,RB55,0.2,32.8,63%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brian Robinson,RB,SF,NA,6.3,25.1,NA,0.1,0.8,0.8,6.9,NA,NA,0.1,0,4.32,NA,16875,FleaFlicker,15716,4,CHISun 8:20 PM,NA,RB42,0.2,32.1,61%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaleel McLaughlin,RB,DEN,NA,6.1,25.6,NA,0.2,0.8,0.8,4.3,NA,NA,0,0.1,4.2,NA,18238,FleaFlicker,16390,2,@KCW 20-13,4.2,RB59,0.2,30,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trayveon Williams,RB,CLE,NA,5.2,18.8,NA,0.1,1.7,1.7,12.4,NA,NA,0.1,0,4.1,NA,14818,FleaFlicker,14076,9,PITSun 1:00 PM,NA,RB92,0.2,31.2,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rachaad White,RB,TB,NA,5.7,21,NA,0.1,1.6,1.6,10.2,NA,NA,0.1,0,3.96,NA,16882,FleaFlicker,15721,9,@MIASun 1:00 PM,NA,RB49,0.1,31.2,76%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Wright,RB,MIA,NA,6.3,21.8,NA,0.1,0.7,0.7,5.4,NA,NA,0,0,3.8,NA,18459,FleaFlicker,16610,2,TBSun 1:00 PM,NA,RB51,0.2,27.3,39%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keaton Mitchell,RB,BAL,NA,5.5,22.9,NA,0.1,0.6,0.6,4.9,NA,NA,0,0,3.69,NA,18174,FleaFlicker,16178,7,@GBSat 8:00 PM,NA,RB54,0.2,27.9,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jawhar Jordan,RB,HOU,NA,4.9,18.1,NA,0.1,1.4,1.4,9.4,NA,NA,0,0,3.57,NA,18514,FleaFlicker,16773,6,@LACSat 4:30 PM,NA,RB53,0.1,27.5,17%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Evan Hull,RB,NO,NA,3.9,19.2,NA,0.1,0.8,0.8,6.3,NA,NA,0,0,3.55,NA,17728,FleaFlicker,16180,1,@TENSun 1:00 PM,NA,RB65,0.2,25.5,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ty Johnson,RB,BUF,NA,2.7,10.8,NA,0.1,1.5,1.5,14.9,NA,NA,0.1,0,3.41,NA,14842,FleaFlicker,14095,7,PHISun 4:25 PM,NA,RB64,0.1,25.7,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raheem Mostert,RB,LV,NA,3.8,16.3,NA,0.1,0.9,0.9,6.2,NA,NA,0,0,3.19,NA,11455,FleaFlicker,12447,8,NYGSun 4:05 PM,NA,RB91,0.2,22.4,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LeQuint Allen,RB,JAC,NA,4.1,15.7,NA,0.1,0.9,0.9,6.5,NA,NA,0,0,3.18,NA,19471,FleaFlicker,17061,8,@INDSun 1:00 PM,NA,RB70,0.2,22.2,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sean Tucker,RB,TB,NA,3.7,16.9,NA,0.2,0.2,0.2,1.4,NA,NA,0,0,3.01,NA,18278,FleaFlicker,16166,9,@MIASun 1:00 PM,NA,RB45,0.2,18.3,38%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ameer Abdullah,RB,IND,NA,3.2,13.7,NA,0.1,1.1,1.1,6.3,NA,NA,0.1,0,2.88,NA,11207,FleaFlicker,12155,1,JACSun 1:00 PM,NA,NA,0.1,20.1,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corey Kiner,RB,ARI,NA,4.2,18.5,NA,0.1,0.2,0.2,1.6,NA,NA,0,0,2.75,NA,19809,FleaFlicker,17274,8,@CINSun 1:00 PM,NA,RB71,0.1,20.1,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hassan Haskins,RB,LAC,NA,5.6,16.8,NA,0.1,0.5,0.5,3.1,NA,NA,0,0,2.73,NA,16913,FleaFlicker,15720,2,HOUSat 4:30 PM,NA,RB73,0.1,19.9,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kimani Vidal,RB,LAC,NA,2.5,14.7,NA,0.1,0.5,0.5,4.5,NA,NA,0,0,2.72,NA,18523,FleaFlicker,16757,2,HOUSat 4:30 PM,NA,RB48,0.1,19.1,67%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zavier Scott,RB,MIN,NA,3.8,13.5,NA,0.1,0.8,0.8,5.8,NA,NA,0,0,2.61,NA,18092,FleaFlicker,17337,6,DETW 23-10,2.61,RB88,0.1,19.3,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tank Bigsby,RB,PHI,NA,3.2,15,NA,0.1,0.3,0.3,2.2,NA,NA,0,0,2.34,NA,17625,FleaFlicker,16164,9,@BUFSun 4:25 PM,NA,RB52,0.1,17.2,48%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Juszczyk,RB,SF,NA,0.2,0.8,NA,0,1.7,1.7,16,NA,NA,0.1,0,2.27,NA,9410,FleaFlicker,11367,4,CHISun 8:20 PM,NA,NA,0.1,16.9,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ty Chandler,RB,MIN,NA,2.9,16.1,NA,0.1,0.2,0.2,1.6,NA,NA,0,0,2.21,NA,17020,FleaFlicker,15723,6,DETW 23-10,2.21,NA,0.1,17.7,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brashard Smith,RB,KC,NA,2.8,9.4,NA,0,1.3,1.3,8.9,NA,NA,0,0,2.17,NA,19486,FleaFlicker,17049,0,DENL 13-20,2.17,RB68,0.1,18.3,29%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Badie,RB,DEN,NA,1.8,7.1,NA,0.1,1,1,7.2,NA,NA,0,0,1.95,NA,16972,FleaFlicker,15718,2,@KCW 20-13,1.95,RB67,0.1,14.3,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ollie Gordon,RB,MIA,NA,2.7,9.4,NA,0.1,0.2,0.2,1.7,NA,NA,0,0,1.81,NA,19380,FleaFlicker,17059,2,TBSun 1:00 PM,NA,RB50,0.1,11.1,37%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ray Davis,RB,BUF,NA,2.4,9.3,NA,0.1,0.5,0.5,3.5,NA,NA,0,0,1.72,NA,18460,FleaFlicker,16603,7,PHISun 4:25 PM,NA,RB61,0.1,12.9,46%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rasheen Ali,RB,BAL,NA,1.4,5.9,NA,0,1,1,6.6,NA,NA,0,0,1.71,NA,18527,FleaFlicker,16746,7,@GBSat 8:00 PM,NA,NA,0.1,12.5,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Brooks,RB,GB,NA,1.4,5.6,NA,0,0.8,0.8,5.8,NA,NA,0,0,1.48,NA,18169,FleaFlicker,16387,5,BALSat 8:00 PM,NA,RB74,0.1,11.4,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C.J. Ham,RB,MIN,NA,2.2,9.2,NA,0.1,0,0,0,NA,NA,0,0,1.39,NA,12694,FleaFlicker,12923,6,DETW 23-10,1.39,NA,0.1,9.2,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chase Edmonds,RB,WAS,NA,1.4,6.2,NA,0,0.3,0.3,2.5,NA,NA,0,0,1.23,NA,13870,FleaFlicker,13726,2,DALL 23-30,1.23,NA,0.1,8.8,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Luepke,RB,DAL,NA,0.8,3.8,NA,0,0.7,0.7,5.1,NA,NA,0,0,1.23,NA,18305,FleaFlicker,16391,0,@WASW 30-23,1.23,NA,0.1,8.9,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adam Prentice,RB,DEN,NA,1.1,4.5,NA,0,0.5,0.5,3.4,NA,NA,0,0,1.01,NA,16711,FleaFlicker,15650,2,@KCW 20-13,1.01,NA,0,7.9,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dylan Laube,RB,LV,NA,0,4.6,NA,0.1,0.1,0.1,1.1,NA,NA,0,0,0.93,NA,18520,FleaFlicker,16613,8,NYGSun 4:05 PM,NA,NA,0.1,5.7,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kaleb Johnson,RB,PIT,NA,0,4.6,NA,0.1,0.1,0.1,0.5,NA,NA,0,0,0.87,NA,19300,FleaFlicker,17048,5,@CLESun 1:00 PM,NA,RB69,0.1,5.1,51%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahj Brooks,RB,CIN,NA,1.4,4.8,NA,0,0.2,0.2,1.5,NA,NA,0,0,0.87,NA,19416,FleaFlicker,17058,0,ARISun 1:00 PM,NA,RB78,0,6.3,20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Ernest Johnson,RB,NE,NA,0,4.7,NA,0,0.1,0.1,1,NA,NA,0,0,0.81,NA,15453,FleaFlicker,14331,4,@NYJSun 1:00 PM,NA,RB87,0,5.7,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Will Shipley,RB,PHI,NA,0.6,3.3,NA,0,0.3,0.3,2.3,NA,NA,0,0,0.8,NA,18476,FleaFlicker,16601,9,@BUFSun 4:25 PM,NA,RB72,0,5.6,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nathan Carter,RB,ATL,NA,1.4,5.6,NA,0,0,0,0,NA,NA,0,0,0.74,NA,19644,FleaFlicker,17348,5,LARMon 8:15 PM,NA,NA,0,5.6,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alec Ingold,RB,MIA,NA,0.3,1.3,NA,0,0.4,0.4,3.1,NA,NA,0,0,0.54,NA,15279,FleaFlicker,14420,2,TBSun 1:00 PM,NA,NA,0,4.4,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dare Ogunbowale,RB,HOU,NA,0.2,1.8,NA,0,0.2,0.2,1.3,NA,NA,0,0,0.49,NA,13581,FleaFlicker,13148,6,@LACSat 4:30 PM,NA,NA,0,3.1,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Julius Chestnut,RB,TEN,NA,0.3,2.3,NA,0,0.1,0.1,0.6,NA,NA,0,0,0.41,NA,17227,FleaFlicker,15965,0,NOSun 1:00 PM,NA,NA,0,2.9,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
