player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,rush_att,rush_yds,rush_tds,bye,opp,draft_rank,misc_tds,misc_yds,pct_owned
Luke Farrell,TE,SF,NA,0.5,0.5,4.8,NA,NA,0.1,0,0.72,NA,16417,FleaFlicker,15335,0,0,0,4,@ARISun 4:05 PM,NA,0.1,4.8,1%
Chris Manhertz,TE,NYG,NA,0.4,0.4,4,NA,NA,0.1,0,0.7,NA,11114,FleaFlicker,12955,0,0,0,4,GBSun 1:00 PM,NA,0.1,4,0%
Robbie Ouzts,TE,SEA,NA,0.6,0.6,6.9,NA,NA,0,0,0.69,NA,19440,FleaFlicker,17215,0,0,0,8,@LARSun 4:05 PM,NA,0,6.9,4%
IRDJake Briningstool,TE,KC,NA,0.6,0.6,6.6,NA,NA,0,0,0.66,NA,19561,FleaFlicker,17268,0,0,0,0,@DENSun 4:25 PM,NA,0,6.6,1%
Will Dissly,TE,LAC,NA,0.5,0.5,4.8,NA,NA,0,0,0.65,NA,14475,FleaFlicker,13763,0,0,0,2,@JACSun 1:00 PM,NA,0,4.8,8%
Charlie Woerner,TE,ATL,NA,0.5,0.5,4.9,NA,NA,0,0,0.61,NA,15671,FleaFlicker,14984,0,0,0,5,CARSun 1:00 PM,NA,0,4.9,0%
Trey McBride,TE,ARI,NA,NA,7.14,70.76,NA,NA,0.51,0.03,17.33,NA,2568117,NFL,15794,NA,0.57,0.01,NA,NA,NA,NA,NA,NA
Brock Bowers,TE,LV,NA,NA,6.54,72.87,NA,NA,0.54,0.03,17.14,NA,2572219,NFL,16641,NA,0.74,0.01,NA,NA,NA,NA,NA,NA
George Kittle,TE,SF,NA,NA,4.78,62.93,NA,NA,0.51,0.03,14.07,NA,2558266,NFL,13299,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sam LaPorta,TE,DET,NA,NA,4.42,51.75,NA,NA,0.44,0.03,12.19,NA,2569726,NFL,16214,NA,0.12,NA,NA,NA,NA,NA,NA,NA
Oronde Gadsden II,TE,LAC,NA,NA,4.28,52.14,NA,NA,0.33,0.02,11.45,NA,2574511,NFL,17099,NA,0.12,NA,NA,NA,NA,NA,NA,NA
Jake Ferguson,TE,DAL,NA,NA,5.03,39.89,NA,NA,0.38,0.03,11.24,NA,2567496,NFL,15799,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dallas Goedert,TE,PHI,NA,NA,3.87,44.02,NA,NA,0.46,0.03,10.98,NA,2560995,NFL,13674,NA,0.06,NA,NA,NA,NA,NA,NA,NA
Travis Kelce,TE,KC,NA,NA,4.14,46.69,NA,NA,0.34,0.02,10.83,NA,2540258,NFL,11244,NA,0.16,NA,NA,NA,NA,NA,NA,NA
Zach Ertz,TE,WAS,NA,NA,4.1,39.83,NA,NA,0.41,0.02,10.5,NA,2540158,NFL,11247,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Pitts,TE,ATL,NA,NA,3.89,47.73,NA,NA,0.28,0.02,10.3,NA,2565830,NFL,15329,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cade Otton,TE,TB,NA,NA,4.18,43.59,NA,NA,0.24,0.02,9.94,NA,2568312,NFL,15802,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Henry,TE,NE,NA,NA,3.38,40.17,NA,NA,0.36,0.03,9.5,NA,2555341,NFL,12676,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mason Taylor,TE,NYJ,NA,NA,4.28,37.61,NA,NA,0.25,0.02,9.5,NA,2574451,NFL,17106,NA,0.01,NA,NA,NA,NA,NA,NA,NA
T.J. Hockenson,TE,MIN,NA,NA,3.8,38.62,NA,NA,0.28,0.02,9.3,NA,2562378,NFL,14138,NA,NA,NA,NA,NA,NA,NA,NA,NA
Theo Johnson,TE,NYG,NA,NA,3.7,34.61,NA,NA,0.36,0.02,9.28,NA,2572333,NFL,16649,NA,NA,NA,NA,NA,NA,NA,NA,NA
Harold Fannin Jr.,TE,CLE,NA,NA,4.07,35.83,NA,NA,0.25,0.02,9.26,NA,2574043,NFL,17103,NA,0.89,0.01,NA,NA,NA,NA,NA,NA
Dalton Schultz,TE,HOU,NA,NA,3.89,38.44,NA,NA,0.26,0.04,9.21,NA,2560866,NFL,13772,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mark Andrews,TE,BAL,NA,NA,2.82,34.05,NA,NA,0.48,0.02,9.1,NA,2560957,NFL,13671,NA,0.32,NA,NA,NA,NA,NA,NA,NA
David Njoku,TE,CLE,NA,NA,3.66,33.61,NA,NA,0.3,0.02,8.78,NA,2557986,NFL,13192,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colston Loveland,TE,CHI,NA,NA,3.25,36.25,NA,NA,0.26,0.02,8.41,NA,2574014,NFL,17104,NA,0.12,NA,NA,NA,NA,NA,NA,NA
Jonnu Smith,TE,PIT,NA,NA,3.16,30.95,NA,NA,0.34,0.03,8.33,NA,2558207,NFL,13193,NA,0.91,NA,NA,NA,NA,NA,NA,NA
Luke Musgrave,TE,GB,NA,NA,3.39,35,NA,NA,0.23,0.02,8.23,NA,2569780,NFL,16215,NA,NA,NA,NA,NA,NA,NA,NA,NA
Evan Engram,TE,DEN,NA,NA,3.66,29.33,NA,NA,0.25,0.02,8.05,NA,2557858,NFL,13189,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dawson Knox,TE,BUF,NA,NA,2.49,29.17,NA,NA,0.26,0.01,6.95,NA,2562681,NFL,14143,NA,NA,NA,NA,NA,NA,NA,NA,NA
AJ Barner,TE,SEA,NA,NA,2.37,24.44,NA,NA,0.29,0.01,6.89,NA,2572513,NFL,16723,NA,2.33,0.02,NA,NA,NA,NA,NA,NA
Brenton Strange,TE,JAX,NA,NA,2.96,29.27,NA,NA,0.16,0.01,6.83,NA,2569912,NFL,16269,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Fant,TE,CIN,NA,NA,2.72,27.64,NA,NA,0.21,0.01,6.72,NA,2562383,NFL,14137,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chig Okonkwo,TE,TEN,NA,NA,3.01,30.27,NA,NA,0.11,0.02,6.68,NA,2567658,NFL,15889,NA,0.21,NA,NA,NA,NA,NA,NA,NA
Isaiah Likely,TE,BAL,NA,NA,2.25,27.02,NA,NA,0.29,0.03,6.63,NA,2567283,NFL,15798,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pat Freiermuth,TE,PIT,NA,NA,2.36,26.4,NA,NA,0.27,0.02,6.58,NA,2566442,NFL,15331,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ja'Tavion Sanders,TE,CAR,NA,NA,2.65,24.16,NA,NA,0.16,0.01,6.01,NA,2571892,NFL,16643,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Mayer,TE,LV,NA,NA,2.09,20.74,NA,NA,0.16,0.01,5.1,NA,2570032,NFL,16212,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greg Dulcich,TE,MIA,NA,NA,1.82,21.32,NA,NA,0.17,0.01,4.95,NA,2567520,NFL,15797,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Arroyo,TE,SEA,NA,NA,1.79,20.88,NA,NA,0.16,0.01,4.82,NA,2574554,NFL,17108,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gunnar Helm,TE,TEN,NA,NA,2,19.41,NA,NA,0.13,0.01,4.7,NA,2574152,NFL,17105,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Higgins,TE,ARI,NA,NA,2.03,19.55,NA,NA,0.12,0.01,4.69,NA,2570068,NFL,16333,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darnell Washington,TE,PIT,NA,NA,1.71,18.32,NA,NA,0.17,0.01,4.54,NA,2570257,NFL,16216,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jackson Hawes,TE,BUF,NA,NA,1.41,16.55,NA,NA,0.16,0.01,4.01,NA,2573962,NFL,17213,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Higbee,TE,LAR,NA,NA,1.63,15.89,NA,NA,0.12,0.01,3.92,NA,2555364,NFL,12678,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tommy Tremble,TE,CAR,NA,NA,1.31,12.59,NA,NA,0.13,0.01,3.33,NA,2565914,NFL,15332,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cole Kmet,TE,CHI,NA,NA,1.18,11.88,NA,NA,0.1,0.02,2.93,NA,2563704,NFL,14867,NA,NA,NA,NA,NA,NA,NA,NA,NA
Julian Hill,TE,MIA,NA,NA,1.1,11.23,NA,NA,0.09,0.01,2.74,NA,2571129,NFL,16425,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Oliver,TE,MIN,NA,NA,0.97,11.08,NA,NA,0.11,0.01,2.72,NA,2562693,NFL,14209,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ben Sinnott,TE,WAS,NA,NA,1.02,9.82,NA,NA,0.1,NA,2.6,NA,2572585,NFL,16644,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanner Hudson,TE,CIN,NA,NA,1.02,9.57,NA,NA,0.08,NA,2.46,NA,2561215,NFL,14370,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Gray,TE,KC,NA,NA,1.02,10.05,NA,NA,0.07,0.01,2.43,NA,2566178,NFL,15337,NA,0.09,NA,NA,NA,NA,NA,NA,NA
Charlie Kolar,TE,BAL,NA,NA,0.76,9.44,NA,NA,0.1,NA,2.32,NA,2567280,NFL,15795,NA,0.13,NA,NA,NA,NA,NA,NA,NA
Daniel Bellinger,TE,NYG,NA,NA,0.9,9.32,NA,NA,0.06,NA,2.19,NA,2567985,NFL,15873,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jeremy Ruckert,TE,NYJ,NA,NA,0.94,8.21,NA,NA,0.07,NA,2.18,NA,2568042,NFL,15796,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mitchell Evans,TE,CAR,NA,NA,0.76,7.33,NA,NA,0.06,NA,1.85,NA,2573978,NFL,17109,NA,0.01,NA,NA,NA,NA,NA,NA,NA
Nate Adkins,TE,DEN,NA,NA,0.76,6.27,NA,NA,0.07,NA,1.81,NA,2570930,NFL,16474,NA,NA,NA,NA,NA,NA,NA,NA,NA
Terrance Ferguson,TE,LAR,NA,NA,0.71,7.44,NA,NA,0.06,NA,1.81,NA,2574267,NFL,17107,NA,NA,NA,NA,NA,NA,NA,NA,NA
Davis Allen,TE,LAR,NA,NA,0.67,6.35,NA,NA,0.07,NA,1.73,NA,2570017,NFL,16219,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adam Trautman,TE,DEN,NA,NA,0.68,6.51,NA,NA,0.06,NA,1.69,NA,2564703,NFL,14870,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grant Calcaterra,TE,PHI,NA,NA,0.66,6.6,NA,NA,0.06,NA,1.68,NA,2568063,NFL,15804,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drew Sample,TE,CIN,NA,NA,0.66,6.12,NA,NA,0.06,NA,1.63,NA,2562720,NFL,14146,NA,NA,NA,NA,NA,NA,NA,NA,NA
Harrison Bryant,TE,HOU,NA,NA,0.65,5.93,NA,NA,0.05,NA,1.54,NA,2563767,NFL,14875,NA,NA,NA,NA,NA,NA,NA,NA,NA
John Bates,TE,WAS,NA,NA,0.59,5.67,NA,NA,0.05,NA,1.46,NA,2566580,NFL,15344,NA,NA,NA,NA,NA,NA,NA,NA,NA
John FitzPatrick,TE,GB,NA,NA,0.58,5.45,NA,NA,0.04,NA,1.37,NA,2567241,NFL,15925,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cade Stover,TE,HOU,NA,NA,0.52,5,NA,NA,0.04,NA,1.26,NA,2572105,NFL,16642,NA,NA,NA,NA,NA,NA,NA,NA,NA
