player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,rush_att,rush_yds,rush_tds,bye,opp,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,pass_comp,pass_att,pass_yds,pass_tds,pass_int,pos_rank,overall_rank,opp_def_rank,team_id,team_name,home_team_id,home_team,home_abbr,away_team_id,away_team,away_abbr,proj_type
Will Mallory,TE,IND,NA,NA,0.5,4,NA,NA,0,0,0.5,NA,23821,FantasyPros,16220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor Heyward,TE,PIT,NA,NA,0.2,2,NA,NA,0,0,0.5,NA,24562,FantasyPros,15800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Long,TE,JAC,NA,NA,0.4,3.4,NA,NA,0,0,0.5,NA,22783,FantasyPros,15334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brenden Bates,TE,CLE,NA,NA,0.4,3.9,NA,NA,0,0,0.5,NA,26437,FantasyPros,16962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grant Calcaterra,TE,PHI,NA,NA,0.3,3.4,NA,NA,0,0,0.5,NA,24180,FantasyPros,15804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Johnny Mundt,TE,JAC,NA,NA,0.3,2.7,NA,NA,0,0,0.4,NA,16743,FantasyPros,13940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josiah Deguara,TE,ARI,NA,NA,0.3,2.7,NA,NA,0,0,0.4,NA,19456,FantasyPros,14876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Payne Durham,TE,TB,NA,NA,0.2,2.4,NA,NA,0,0,0.4,NA,25346,FantasyPros,16218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Tonges,TE,SF,NA,NA,0.2,2.3,NA,NA,0,0,0.4,NA,24778,FantasyPros,16036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Vannett,TE,LAR,NA,NA,0.1,1.4,NA,NA,0,0,0.1,NA,15645,FantasyPros,12680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kylen Granson,TE,PHI,NA,NA,0.1,1.1,NA,NA,0,0,0.1,NA,22841,FantasyPros,15419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trey McBride,TE,ARI,NA,7.3,7.3,78.1,NA,NA,1,0,13.75,NA,16895,FleaFlicker,15794,0,0,0,8,@CINSun 1:00 PM,NA,TE2,1,78.1,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
George Kittle,TE,SF,NA,4.8,4.8,61.9,NA,NA,0.5,0,9.01,NA,13023,FleaFlicker,13299,0,0,0,4,CHISun 8:20 PM,NA,TE1,0.5,61.9,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Henry,TE,NE,NA,3.9,3.9,47.9,NA,NA,0.4,0,7.25,NA,12088,FleaFlicker,12676,0,0,0,4,@NYJSun 1:00 PM,NA,TE11,0.4,47.9,89%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Juwan Johnson,TE,NO,NA,5,5,51.3,NA,NA,0.3,0,6.81,NA,16036,FleaFlicker,14861,0,0,0,1,@TENSun 1:00 PM,NA,TE7,0.3,51.3,72%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Pitts,TE,ATL,NA,4.5,4.5,49.8,NA,NA,0.3,0,6.8,NA,16256,FleaFlicker,15329,0,0,0,5,LARMon 8:15 PM,NA,TE3,0.3,49.8,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Harold Fannin,TE,CLE,NA,5.2,5.2,52.8,NA,NA,0.3,0,6.76,NA,19305,FleaFlicker,17103,0,0,0,9,PITSun 1:00 PM,NA,TE4,0.3,52.8,76%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Warren,TE,IND,NA,4.2,4.2,44,NA,NA,0.3,0.1,6.22,NA,19242,FleaFlicker,17102,0,0,0,1,JACSun 1:00 PM,NA,TE8,0.3,44,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTJake Ferguson,TE,DAL,NA,4.5,4.5,39.3,NA,NA,0.4,0,6.13,NA,16933,FleaFlicker,15799,0,0,0,0,@WASW 30-23,6.13,TE9,0.4,39.3,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dallas Goedert,TE,PHI,NA,4.3,4.3,41,NA,NA,0.3,0,6.08,NA,13813,FleaFlicker,13674,0,0,0,9,@BUFSun 4:25 PM,NA,TE6,0.3,41,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brenton Strange,TE,JAC,NA,3.9,3.9,42.5,NA,NA,0.3,0,6.01,NA,17626,FleaFlicker,16269,0,0,0,8,@INDSun 1:00 PM,NA,TE13,0.3,42.5,57%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colston Loveland,TE,CHI,NA,3.6,3.6,39.9,NA,NA,0.3,0,5.79,NA,19267,FleaFlicker,17104,0,0,0,5,@SFSun 8:20 PM,NA,TE12,0.3,39.9,74%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darren Waller,TE,MIA,NA,3.4,3.4,37.9,NA,NA,0.3,0,5.67,NA,11261,FleaFlicker,12263,0,0,0,2,TBSun 1:00 PM,NA,TE19,0.3,37.9,54%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AJ Barner,TE,SEA,NA,3.9,3.9,36.8,NA,NA,0.3,0,5.66,NA,18484,FleaFlicker,16723,0,0,0,8,@CARSun 1:00 PM,NA,TE18,0.3,36.8,49%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dalton Schultz,TE,HOU,NA,4.3,4.3,41.6,NA,NA,0.2,0,5.48,NA,13853,FleaFlicker,13772,0,0,0,6,@LACW 20-16,5.48,TE5,0.2,41.6,62%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Kelce,TE,KC,NA,4.1,4.1,41.1,NA,NA,0.2,0,5.39,NA,9360,FleaFlicker,11244,0,0,0,0,DENL 13-20,5.39,TE10,0.2,41.1,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colby Parkinson,TE,LAR,NA,3.3,3.3,33.8,NA,NA,0.3,0,5.38,NA,15679,FleaFlicker,14871,0,0,0,8,@ATLMon 8:15 PM,NA,TE20,0.3,33.8,38%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Mayer,TE,LV,NA,3.6,3.6,37,NA,NA,0.2,0,4.96,NA,17634,FleaFlicker,16212,0,0,0,8,NYGSun 4:05 PM,NA,TE46,0.2,37,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oronde Gadsden,TE,LAC,NA,3.1,3.1,36.5,NA,NA,0.2,0,4.93,NA,19404,FleaFlicker,17099,0,0,0,2,HOUL 16-20,4.93,TE17,0.2,36.5,65%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dalton Kincaid,TE,BUF,NA,2.9,2.9,32.3,NA,NA,0.3,0,4.75,NA,17585,FleaFlicker,16213,0,0,0,7,PHISun 4:25 PM,NA,TE16,0.3,32.3,86%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mark Andrews,TE,BAL,NA,2.9,2.9,27.8,NA,NA,0.2,0,4.22,NA,13829,FleaFlicker,13671,0,0,0,7,@GBW 41-24,4.22,TE14,0.2,27.8,90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Gesicki,TE,CIN,NA,2.7,2.7,27.3,NA,NA,0.2,0,4.21,NA,13845,FleaFlicker,13672,0,0,0,0,ARISun 1:00 PM,NA,TE24,0.2,27.3,29%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chig Okonkwo,TE,TEN,NA,3.4,3.4,33.2,NA,NA,0.1,0,4.06,NA,16912,FleaFlicker,15889,0,0,0,0,NOSun 1:00 PM,NA,TE28,0.1,33.2,31%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Evan Engram,TE,DEN,NA,3.2,3.2,29.9,NA,NA,0.2,0,3.97,NA,12906,FleaFlicker,13189,0,0,0,2,@KCW 20-13,3.97,TE27,0.2,29.9,60%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gunnar Helm,TE,TEN,NA,2.9,2.9,25.8,NA,NA,0.2,0,3.58,NA,19348,FleaFlicker,17105,0,0,0,0,NOSun 1:00 PM,NA,TE29,0.2,25.8,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pat Freiermuth,TE,PIT,NA,2.5,2.5,24.4,NA,NA,0.2,0,3.48,NA,16293,FleaFlicker,15331,0,0,0,5,@CLESun 1:00 PM,NA,TE30,0.2,24.4,39%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Oliver,TE,MIN,NA,2.4,2.4,24.1,NA,NA,0.2,0,3.41,NA,14749,FleaFlicker,14209,0,0,0,6,DETW 23-10,3.41,TE42,0.2,24.1,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darnell Washington,TE,PIT,NA,2.4,2.4,25.3,NA,NA,0.1,0,3.41,NA,17639,FleaFlicker,16216,0,0,0,5,@CLESun 1:00 PM,NA,TE32,0.1,25.3,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Likely,TE,BAL,NA,2.2,2.2,23.5,NA,NA,0.2,0,3.39,NA,16927,FleaFlicker,15798,0,0,0,7,@GBW 41-24,3.39,TE22,0.2,23.5,46%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTTheo Johnson,TE,NYG,NA,2,2,23.5,NA,NA,0.1,0,3.25,NA,18475,FleaFlicker,16649,0,0,0,4,@LVSun 4:05 PM,NA,TE15,0.1,23.5,57%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dawson Knox,TE,BUF,NA,1.9,1.9,21.2,NA,NA,0.2,0,3.24,NA,14734,FleaFlicker,14143,0,0,0,7,PHISun 4:25 PM,NA,TE34,0.2,21.2,19%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cole Kmet,TE,CHI,NA,2,2,21.4,NA,NA,0.2,0,3.18,NA,15573,FleaFlicker,14867,0,0,0,5,@SFSun 8:20 PM,NA,TE39,0.2,21.4,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke Musgrave,TE,GB,NA,2.4,2.4,24.4,NA,NA,0.1,0,3.08,NA,17676,FleaFlicker,16215,0,0,0,5,BALL 24-41,NA,TE26,0.1,24.4,19%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cade Otton,TE,TB,NA,2.3,2.3,21.3,NA,NA,0.1,0,2.95,NA,16937,FleaFlicker,15802,0,0,0,9,@MIASun 1:00 PM,NA,TE21,0.1,21.3,45%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daniel Bellinger,TE,NYG,NA,2.1,2.1,20.6,NA,NA,0.1,0,2.93,NA,16932,FleaFlicker,15873,0,0,0,4,@LVSun 4:05 PM,NA,NA,0.1,20.6,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Davis Allen,TE,LAR,NA,1.8,1.8,17.9,NA,NA,0.2,0,2.91,NA,17778,FleaFlicker,16219,0,0,0,8,@ATLMon 8:15 PM,NA,TE47,0.2,17.9,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Higgins,TE,ARI,NA,2,2,20.3,NA,NA,0.1,0,2.79,NA,17726,FleaFlicker,16333,0,0,0,8,@CINSun 1:00 PM,NA,TE41,0.1,20.3,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonnu Smith,TE,PIT,NA,1.8,1.8,17.1,NA,NA,0.1,0,2.41,NA,12974,FleaFlicker,13193,0,0,0,5,@CLESun 1:00 PM,NA,TE31,0.1,17.1,44%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
John Bates,TE,WAS,NA,1.8,1.8,17.5,NA,NA,0.1,0,2.39,NA,16360,FleaFlicker,15344,0,0,0,2,DALL 23-30,NA,TE51,0.1,17.5,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ben Sinnott,TE,WAS,NA,1.6,1.6,16.9,NA,NA,0.1,0,2.39,NA,18427,FleaFlicker,16644,0,0,0,2,DALL 23-30,2.39,TE40,0.1,16.9,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ja'Tavion Sanders,TE,CAR,NA,1.8,1.8,16.2,NA,NA,0.1,0,2.39,NA,18477,FleaFlicker,16643,0,0,0,4,SEASun 1:00 PM,NA,TE35,0.1,16.2,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Terrance Ferguson,TE,LAR,NA,1.3,1.3,15.9,NA,NA,0.1,0,2.35,NA,19329,FleaFlicker,17107,0,0,0,8,@ATLMon 8:15 PM,NA,TE36,0.1,15.9,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jeremy Ruckert,TE,NYJ,NA,2,2,16.7,NA,NA,0.1,0,2.31,NA,16833,FleaFlicker,15796,0,0,0,9,NESun 1:00 PM,NA,TE53,0.1,16.7,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greg Dulcich,TE,MIA,NA,1.5,1.5,17.7,NA,NA,0.1,0,2.29,NA,16853,FleaFlicker,15797,0,0,0,2,TBSun 1:00 PM,NA,TE43,0.1,17.7,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Hooper,TE,NE,NA,1.4,1.4,15.9,NA,NA,0.1,0,2.23,NA,12069,FleaFlicker,12677,0,0,0,4,@NYJSun 1:00 PM,NA,TE45,0.1,15.9,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shane Zylstra,TE,DET,NA,1.5,1.5,14.7,NA,NA,0.1,0,2.23,NA,16729,FleaFlicker,15604,0,0,0,8,@MINL 10-23,NA,TE58,0.1,14.7,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Taysom Hill,TE,NO,NA,1.7,1.7,16,NA,NA,0.1,0.1,2.06,NA,13653,FleaFlicker,13424,0,0,0,1,@TENSun 1:00 PM,NA,TE25,0.1,16,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Fant,TE,CIN,NA,1.4,1.4,12.9,NA,NA,0.1,0,1.93,NA,14665,FleaFlicker,14137,0,0,0,0,ARISun 1:00 PM,NA,TE38,0.1,12.9,24%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Gray,TE,KC,NA,1.5,1.5,13.9,NA,NA,0.1,0,1.73,NA,16430,FleaFlicker,15337,0,0,0,0,DENL 13-20,1.73,TE55,0.1,13.9,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tommy Tremble,TE,CAR,NA,1.3,1.3,11.7,NA,NA,0.1,0,1.69,NA,16314,FleaFlicker,15332,0,0,0,4,SEASun 1:00 PM,NA,TE50,0.1,11.7,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adam Trautman,TE,DEN,NA,1.2,1.2,11.5,NA,NA,0.1,0,1.67,NA,15575,FleaFlicker,14870,0,0,0,2,@KCW 20-13,1.67,TE52,0.1,11.5,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stone Smartt,TE,NYJ,NA,1.3,1.3,12.8,NA,NA,0.1,0,1.61,NA,17123,FleaFlicker,16113,0,0,0,9,NESun 1:00 PM,NA,NA,0.1,12.8,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ian Thomas,TE,LV,NA,1.3,1.3,12,NA,NA,0.1,0,1.6,NA,13874,FleaFlicker,13678,0,0,0,8,NYGSun 4:05 PM,NA,NA,0.1,12,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jelani Woods,TE,NYJ,NA,1.2,1.2,11.8,NA,NA,0.1,0,1.58,NA,16841,FleaFlicker,15840,0,0,0,9,NESun 1:00 PM,NA,NA,0.1,11.8,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanner Hudson,TE,CIN,NA,1.1,1.1,10,NA,NA,0.1,0,1.52,NA,14275,FleaFlicker,14370,0,0,0,0,ARISun 1:00 PM,NA,NA,0.1,10,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mitchell Evans,TE,CAR,NA,1.1,1.1,10.3,NA,NA,0.1,0,1.49,NA,19431,FleaFlicker,17109,0,0,0,4,SEASun 1:00 PM,NA,NA,0.1,10.3,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cade Stover,TE,HOU,NA,1.1,1.1,10.3,NA,NA,0.1,0,1.43,NA,18465,FleaFlicker,16642,0,0,0,6,@LACW 20-16,NA,TE57,0.1,10.3,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carter Runyon,TE,LV,NA,1,1,10,NA,NA,0.1,0,1.4,NA,19890,FleaFlicker,17385,0,0,0,8,NYGSun 4:05 PM,NA,NA,0.1,10,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quintin Morris,TE,JAC,NA,0.8,0.8,8.7,NA,NA,0.1,0,1.39,NA,16654,FleaFlicker,15341,0,0,0,8,@INDSun 1:00 PM,NA,NA,0.1,8.7,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Whyle,TE,GB,NA,0.9,0.9,9.1,NA,NA,0.1,0,1.37,NA,17734,FleaFlicker,16312,0,0,0,5,BALL 24-41,1.37,NA,0.1,9.1,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anthony Firkser,TE,DET,NA,1,1,9.5,NA,NA,0.1,0,1.35,NA,13415,FleaFlicker,13919,0,0,0,8,@MINL 10-23,1.35,NA,0.1,9.5,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ben Yurosek,TE,MIN,NA,1.1,1.1,9.9,NA,NA,0.1,0,1.33,NA,19914,FleaFlicker,17285,0,0,0,6,DETW 23-10,NA,NA,0.1,9.9,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jack Stoll,TE,NO,NA,1,1,9.6,NA,NA,0.1,0,1.3,NA,16621,FleaFlicker,15541,0,0,0,1,@TENSun 1:00 PM,NA,NA,0.1,9.6,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Will Dissly,TE,LAC,NA,1,1,9.2,NA,NA,0.1,0,1.28,NA,14475,FleaFlicker,13763,0,0,0,2,HOUL 16-20,1.28,NA,0.1,9.2,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drew Sample,TE,CIN,NA,1,1,7.4,NA,NA,0.1,0,1.2,NA,14714,FleaFlicker,14146,0,0,0,0,ARISun 1:00 PM,NA,NA,0.1,7.4,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charlie Kolar,TE,BAL,NA,0.8,0.8,8.1,NA,NA,0.1,0,1.15,NA,16923,FleaFlicker,15795,0,0,0,7,@GBW 41-24,1.15,NA,0.1,8.1,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jackson Hawes,TE,BUF,NA,0.7,0.7,7.2,NA,NA,0.1,0,1.06,NA,19386,FleaFlicker,17213,0,0,0,7,PHISun 4:25 PM,NA,TE49,0.1,7.2,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ben Sims,TE,MIN,NA,1,1,8.4,NA,NA,0,0,1.06,NA,17886,FleaFlicker,16483,0,0,0,6,DETW 23-10,1.06,NA,0,8.4,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke Farrell,TE,SF,NA,0.7,0.7,6.9,NA,NA,0.1,0,1.05,NA,16417,FleaFlicker,15335,0,0,0,4,CHISun 8:20 PM,NA,NA,0.1,6.9,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colson Yankoff,TE,WAS,NA,0.6,0.6,6.5,NA,NA,0.1,0,0.95,NA,18704,FleaFlicker,16898,0,0,0,2,DALL 23-30,NA,NA,0.1,6.5,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Julian Hill,TE,MIA,NA,0.6,0.6,6.1,NA,NA,0.1,0,0.91,NA,18170,FleaFlicker,16425,0,0,0,2,TBSun 1:00 PM,NA,NA,0.1,6.1,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke Schoonmaker,TE,DAL,NA,0.6,0.6,6.2,NA,NA,0.1,0,0.9,NA,17649,FleaFlicker,16221,0,0,0,0,@WASW 30-23,0.9,NA,0.1,6.2,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Manhertz,TE,NYG,NA,0.6,0.6,5.2,NA,NA,0.1,0,0.86,NA,11114,FleaFlicker,12955,0,0,0,4,@LVSun 4:05 PM,NA,NA,0.1,5.2,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blake Whiteheart,TE,CLE,NA,0.6,0.6,5.9,NA,NA,0,0,0.81,NA,17981,FleaFlicker,16940,0,0,0,9,PITSun 1:00 PM,NA,NA,0,5.9,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charlie Woerner,TE,ATL,NA,0.6,0.6,5.6,NA,NA,0,0,0.8,NA,15671,FleaFlicker,14984,0,0,0,5,LARMon 8:15 PM,NA,NA,0,5.6,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mo Alie-Cox,TE,IND,NA,0.5,0.5,5.2,NA,NA,0,0,0.74,NA,12887,FleaFlicker,13246,0,0,0,1,JACSun 1:00 PM,NA,NA,0,5.2,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eric Saubert,TE,SEA,NA,0.5,0.5,4.8,NA,NA,0,0,0.72,NA,13110,FleaFlicker,13315,0,0,0,8,@CARSun 1:00 PM,NA,NA,0,4.8,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Durham Smythe,TE,CHI,NA,0.5,0.5,4.6,NA,NA,0,0,0.64,NA,13905,FleaFlicker,13676,0,0,0,5,@SFSun 8:20 PM,NA,NA,0,4.6,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brevyn Spann-Ford,TE,DAL,NA,0.4,0.4,3.8,NA,NA,0,0,0.62,NA,18874,FleaFlicker,16647,0,0,0,0,@WASW 30-23,0.62,NA,0,3.8,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRDrew Ogletree,TE,IND,NA,0.4,0.4,4,NA,NA,0,0,0.58,NA,16951,FleaFlicker,15916,0,0,0,1,JACSun 1:00 PM,NA,NA,0,4,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Will Mallory,TE,IND,NA,0.5,0.5,4,NA,NA,0,0,0.58,NA,17730,FleaFlicker,16220,0,0,0,1,JACSun 1:00 PM,NA,NA,0,4,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trey McBride,TE,ARI,NA,NA,7.62,83.14,NA,NA,0.58,0.03,19.47,NA,2568117,NFL,15794,NA,0.58,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
