player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,bye,opp,draft_rank,misc_tds,misc_yds,pct_owned,return_tds,fumble_TD
Kimani Vidal,RB,LAC,NA,13.2,55.8,NA,0.3,1.9,1.9,12.6,NA,NA,0.1,0.1,9.05,NA,18523,FleaFlicker,16757,2,MINThu 8:15 PM,NA,0.4,68.3,72%,NA,NA
Woody Marks,RB,HOU,NA,10.2,39.8,NA,0.3,2.6,2.6,20.2,NA,NA,0.1,0.1,8.37,NA,19351,FleaFlicker,17053,6,SFSun 1:00 PM,NA,0.4,59.9,70%,NA,NA
Isiah Pacheco,RB,KC,NA,11.4,48.6,NA,0.3,1.5,1.5,10.6,NA,NA,0.1,0.1,7.88,NA,17029,FleaFlicker,15749,0,WASMon 8:15 PM,NA,0.3,59.2,90%,NA,NA
Tony Pollard,RB,TEN,NA,11.8,46.1,NA,0.2,2.3,2.3,14.9,NA,NA,0.1,0.1,7.67,NA,14759,FleaFlicker,14085,0,@INDSun 4:25 PM,NA,0.3,61.1,93%,NA,NA
Nick Chubb,RB,HOU,NA,10.1,43.4,NA,0.3,1.3,1.3,8.8,NA,NA,0,0,7.08,NA,13802,FleaFlicker,13610,6,SFSun 1:00 PM,NA,0.3,52.2,82%,NA,NA
Tyler Allgeier,RB,ATL,NA,9,39.2,NA,0.3,0.5,0.5,3.4,NA,NA,0,0,6.24,NA,16993,FleaFlicker,15712,5,MIASun 1:00 PM,NA,0.3,42.6,72%,NA,NA
Kenneth Gainwell,RB,PIT,NA,6.9,29,NA,0.3,2.1,2.1,12.8,NA,NA,0.1,0,6.02,NA,16480,FleaFlicker,15255,5,GBSun 8:20 PM,NA,0.3,41.8,63%,NA,NA
Tyjae Spears,RB,TEN,NA,6.3,28.1,NA,0.2,2.4,2.4,16.4,NA,NA,0.1,0,5.81,NA,17624,FleaFlicker,16165,0,@INDSun 4:25 PM,NA,0.2,44.5,65%,NA,NA
Kareem Hunt,RB,KC,NA,8,27.8,NA,0.3,0.9,0.9,6.9,NA,NA,0,0,5.65,NA,12934,FleaFlicker,13138,0,WASMon 8:15 PM,NA,0.4,34.7,58%,NA,NA
RJ Harvey,RB,DEN,NA,5,21.6,NA,0.1,1.8,1.8,14.3,NA,NA,0.1,0,4.99,NA,19290,FleaFlicker,17068,2,DALSun 4:25 PM,NA,0.2,36,84%,NA,NA
Justice Hill,RB,BAL,NA,3.2,15.1,NA,0.1,2.4,2.4,21.9,NA,NA,0.1,0,4.84,NA,14767,FleaFlicker,14086,7,CHISun 1:00 PM,NA,0.2,37,43%,NA,NA
Kyle Monangai,RB,CHI,NA,6.1,24.6,NA,0.2,1,1,8.3,NA,NA,0,0,4.58,NA,19543,FleaFlicker,17066,5,@BALSun 1:00 PM,NA,0.2,32.9,50%,NA,NA
TreVeyon Henderson,RB,NE,NA,6.4,23,NA,0.2,1.4,1.4,10.8,NA,NA,0,0.1,4.48,NA,19272,FleaFlicker,17043,4,CLESun 1:00 PM,NA,0.2,33.8,86%,NA,NA
Tyrone Tracy,RB,NYG,NA,6.3,25.7,NA,0.1,1.1,1.1,8.1,NA,NA,0,0,4.3,NA,18534,FleaFlicker,16747,4,@PHISun 1:00 PM,NA,0.2,33.7,69%,NA,NA
IRDAaron Jones,RB,MIN,NA,4.3,25.6,NA,0.1,0.8,0.8,6.2,NA,NA,0.1,0,4.16,NA,13111,FleaFlicker,13319,6,@LACThu 8:15 PM,NA,0.2,31.8,87%,NA,NA
Isaiah Davis,RB,NYJ,NA,4.6,21.1,NA,0.1,1.4,1.4,11,NA,NA,0,0,3.95,NA,18492,FleaFlicker,16752,9,@CINSun 1:00 PM,NA,0.1,32.1,28%,NA,NA
Samaje Perine,RB,CIN,NA,6.1,25.3,NA,0.1,1.1,1.1,8.1,NA,NA,0,0.1,3.94,NA,13011,FleaFlicker,13133,0,NYJSun 1:00 PM,NA,0.1,33.4,17%,NA,NA
Sean Tucker,RB,TB,NA,5.2,22.6,NA,0.2,0.8,0.8,5.5,NA,NA,0,0,3.88,NA,18278,FleaFlicker,16166,9,@NOSun 4:05 PM,NA,0.2,28,25%,NA,NA
Jeremy McNichols,RB,WAS,NA,3.1,15.8,NA,0.1,1.7,1.7,12.2,NA,NA,0,0.1,3.6,NA,12999,FleaFlicker,13143,2,@KCMon 8:15 PM,NA,0.1,28,26%,NA,NA
Devin Neal,RB,NO,NA,4.9,21.2,NA,0.1,0.9,0.9,6.8,NA,NA,0,0.1,3.52,NA,19434,FleaFlicker,17046,1,TBSun 4:05 PM,NA,0.1,28.1,27%,NA,NA
Ollie Gordon,RB,MIA,NA,4.6,20.7,NA,0.1,0.8,0.8,4.9,NA,NA,0,0,3.48,NA,19380,FleaFlicker,17059,2,@ATLSun 1:00 PM,NA,0.2,25.6,42%,NA,NA
Zavier Scott,RB,MIN,NA,4.2,16,NA,0.1,1.3,1.3,10,NA,NA,0.1,0,3.24,NA,18092,FleaFlicker,17337,6,@LACThu 8:15 PM,NA,0.1,26,15%,NA,NA
Jaydon Blue,RB,DAL,NA,4.6,16.7,NA,0.1,0.7,0.7,5.7,NA,NA,0.1,0.1,3.1,NA,19421,FleaFlicker,17069,0,@DENSun 4:25 PM,NA,0.2,22.4,49%,NA,NA
Nyheim Hines,RB,LAC,NA,4.5,15.4,NA,0.1,0.9,0.9,6.5,NA,NA,0,0,3.07,NA,13900,FleaFlicker,13622,2,MINThu 8:15 PM,NA,0.2,21.9,3%,NA,NA
Brashard Smith,RB,KC,NA,2.4,10.1,NA,0.1,1.6,1.6,13.4,NA,NA,0.1,0,3.05,NA,19486,FleaFlicker,17049,0,WASMon 8:15 PM,NA,0.1,23.5,39%,NA,NA
Ty Johnson,RB,BUF,NA,2.2,12.8,NA,0.1,0.8,0.8,8.1,NA,NA,0.1,0,2.86,NA,14842,FleaFlicker,14095,7,@CARSun 1:00 PM,NA,0.1,20.9,12%,NA,NA
Emanuel Wilson,RB,GB,NA,3.8,17.8,NA,0.1,0.6,0.6,4.3,NA,NA,0,0,2.83,NA,18234,FleaFlicker,16432,5,@PITSun 8:20 PM,NA,0.1,22.1,22%,NA,NA
Brian Robinson,RB,SF,NA,5.1,18.4,NA,0.1,0.3,0.3,2.9,NA,NA,0,0,2.68,NA,16875,FleaFlicker,15716,4,@HOUSun 1:00 PM,NA,0.1,21.3,65%,NA,NA
Jerome Ford,RB,CLE,NA,2.2,10.3,NA,0,2,2,12.1,NA,NA,0.1,0,2.68,NA,16974,FleaFlicker,15713,9,@NESun 1:00 PM,NA,0.1,22.4,48%,NA,NA
Chris Rodriguez,RB,WAS,NA,3.2,14.9,NA,0.1,0.1,0.1,0.8,NA,NA,0,0,2.45,NA,17762,FleaFlicker,16174,2,@KCMon 8:15 PM,NA,0.1,15.7,22%,NA,NA
Ray Davis,RB,BUF,NA,2.7,12.8,NA,0.1,0.5,0.5,4.2,NA,NA,0,0,2.32,NA,18460,FleaFlicker,16603,7,@CARSun 1:00 PM,NA,0.1,17,51%,NA,NA
Will Shipley,RB,PHI,NA,2,10.6,NA,0.1,0.5,0.5,4,NA,NA,0,0,1.92,NA,18476,FleaFlicker,16601,9,NYGSun 1:00 PM,NA,0.1,14.6,21%,NA,NA
Tyler Badie,RB,DEN,NA,1.3,6.4,NA,0,1,1,8.8,NA,NA,0,0.1,1.86,NA,16972,FleaFlicker,15718,2,DALSun 4:25 PM,NA,0.1,15.2,5%,NA,NA
Kaleb Johnson,RB,PIT,NA,3.6,10.6,NA,0.1,0.2,0.2,1.9,NA,NA,0,0,1.65,NA,19300,FleaFlicker,17048,5,GBSun 8:20 PM,NA,0.1,12.5,58%,NA,NA
Dylan Sampson,RB,CLE,NA,1.6,6.1,NA,0,0.9,0.9,7,NA,NA,0,0,1.59,NA,19359,FleaFlicker,17047,9,@NESun 1:00 PM,NA,0.1,13.1,42%,NA,NA
Trayveon Williams,RB,LAC,NA,2.8,10.5,NA,0.1,0.1,0.1,0.8,NA,NA,0,0,1.55,NA,14818,FleaFlicker,14076,2,MINThu 8:15 PM,NA,0.1,11.3,0%,NA,NA
IRPhil Mafah,RB,DAL,NA,1.8,7.5,NA,0.1,0.2,0.2,1.4,NA,NA,0,0,1.49,NA,19507,FleaFlicker,17063,0,@DENSun 4:25 PM,NA,0.1,8.9,11%,NA,NA
IRDMarShawn Lloyd,RB,GB,NA,1.7,7.2,NA,0.1,0.3,0.3,2.5,NA,NA,0,0,1.45,NA,18449,FleaFlicker,16604,5,@PITSun 8:20 PM,NA,0.1,9.7,27%,NA,NA
Kyle Juszczyk,RB,SF,NA,0.4,1.4,NA,0,0.9,0.9,9,NA,NA,0.1,0,1.38,NA,9410,FleaFlicker,11367,4,@HOUSun 1:00 PM,NA,0.1,10.4,5%,NA,NA
Chris Brooks,RB,GB,NA,1.4,6.1,NA,0,0.6,0.6,4,NA,NA,0,0,1.31,NA,18169,FleaFlicker,16387,5,@PITSun 8:20 PM,NA,0.1,10.1,6%,NA,NA
Devin Singletary,RB,NYG,NA,2,8.1,NA,0,0.2,0.2,1.1,NA,NA,0,0,1.22,NA,14736,FleaFlicker,14080,4,@PHISun 1:00 PM,NA,0.1,9.2,20%,NA,NA
Keaton Mitchell,RB,BAL,NA,1.4,7,NA,0,0.2,0.2,1.6,NA,NA,0,0,1.04,NA,18174,FleaFlicker,16178,7,CHISun 1:00 PM,NA,0,8.6,18%,NA,NA
Tank Bigsby,RB,PHI,NA,1.5,5.6,NA,0.1,0.1,0.1,0.8,NA,NA,0,0,0.94,NA,17625,FleaFlicker,16164,9,NYGSun 1:00 PM,NA,0.1,6.4,47%,NA,NA
Roschon Johnson,RB,CHI,NA,1.4,4.3,NA,0.1,0.1,0.1,0.7,NA,NA,0,0,0.86,NA,17716,FleaFlicker,16175,5,@BALSun 1:00 PM,NA,0.1,5.1,20%,NA,NA
Trevor Etienne,RB,CAR,NA,1,5,NA,0,0.2,0.2,1.6,NA,NA,0,0,0.84,NA,19365,FleaFlicker,17056,4,BUFSun 1:00 PM,NA,0,6.6,24%,NA,NA
A.J. Dillon,RB,PHI,NA,1.4,6,NA,0,0.1,0.1,0.9,NA,NA,0,0,0.81,NA,15568,FleaFlicker,14805,9,NYGSun 1:00 PM,NA,0,6.9,11%,NA,NA
Isaac Guerendo,RB,SF,NA,1.2,4.5,NA,0,0.1,0.1,1.1,NA,NA,0,0,0.8,NA,18482,FleaFlicker,16688,4,@HOUSun 1:00 PM,NA,0,5.6,34%,NA,NA
DJ Giddens,RB,IND,NA,1.1,4.4,NA,0,0.1,0.1,0.5,NA,NA,0,0,0.73,NA,19390,FleaFlicker,17060,1,TENSun 4:25 PM,NA,0,4.9,29%,NA,NA
Tyler Goodson,RB,IND,NA,1.1,4.3,NA,0,0.1,0.1,0.4,NA,NA,0,0,0.65,NA,17175,FleaFlicker,15730,1,TENSun 4:25 PM,NA,0,4.7,3%,NA,NA
Elijah Mitchell,RB,KC,NA,0.9,3.4,NA,0.1,0.1,0.1,0.1,NA,NA,0,0,0.64,NA,13728,FleaFlicker,15263,0,WASMon 8:15 PM,NA,0.1,3.5,9%,NA,NA
Julius Chestnut,RB,TEN,NA,0.8,3.6,NA,0,0.1,0.1,1.2,NA,NA,0,0,0.6,NA,17227,FleaFlicker,15965,0,@INDSun 4:25 PM,NA,0,4.7,3%,NA,NA
Tahj Brooks,RB,CIN,NA,0.6,3.7,NA,0,0.1,0.1,0.9,NA,NA,0,0,0.56,NA,19416,FleaFlicker,17058,0,NYJSun 1:00 PM,NA,0,4.6,22%,NA,NA
Alec Ingold,RB,MIA,NA,0.3,0.9,NA,0,0.5,0.5,3.7,NA,NA,0,0,0.56,NA,15279,FleaFlicker,14420,2,@ATLSun 1:00 PM,NA,0,4.7,1%,NA,NA
Khalil Herbert,RB,NYJ,NA,0.8,4.6,NA,0,0.1,0.1,0.4,NA,NA,0,0,0.56,NA,16552,FleaFlicker,15271,9,@CINSun 1:00 PM,NA,0,5,5%,NA,NA
Terrell Jennings,RB,NE,NA,0,3.3,NA,0,0,0,0.3,NA,NA,0,0,0.54,NA,19190,FleaFlicker,16957,4,CLESun 1:00 PM,NA,0,3.6,1%,NA,NA
Jordan James,RB,SF,NA,1,2.6,NA,0,0.1,0.1,0.7,NA,NA,0,0,0.51,NA,19436,FleaFlicker,17055,4,@HOUSun 1:00 PM,NA,0,3.3,16%,NA,NA
Jaleel McLaughlin,RB,DEN,NA,0.9,4.4,NA,0,0.1,0.1,0.6,NA,NA,0,0,0.5,NA,18238,FleaFlicker,16390,2,DALSun 4:25 PM,NA,0,5,10%,NA,NA
Christian McCaffrey,RB,SF,NA,NA,64.35,NA,0.65,NA,5.54,50.73,NA,NA,0.4,0.1,23.15,NA,2557997,NFL,13130,NA,NA,NA,NA,NA,NA,NA,NA
Bijan Robinson,RB,ATL,NA,NA,97.69,NA,0.7,NA,4.38,33.62,NA,NA,0.18,0.09,22.61,NA,2569558,NFL,16161,NA,NA,NA,NA,NA,NA,NA,NA
Jonathan Taylor,RB,IND,NA,NA,99.56,NA,0.88,NA,3.36,23.76,NA,NA,0.14,0.1,21.61,NA,2564148,NFL,14802,NA,NA,NA,NA,NA,NA,NA,NA
De'Von Achane,RB,MIA,NA,NA,67.74,NA,0.46,NA,5.36,32.86,NA,NA,0.44,0.08,20.66,NA,2570062,NFL,16167,NA,NA,NA,NA,NA,NA,NA,NA
Rachaad White,RB,TB,NA,NA,79.14,NA,0.7,NA,4,26.21,NA,NA,0.26,0.18,20,NA,2568315,NFL,15721,NA,NA,NA,NA,NA,NA,NA,0.01
Josh Jacobs,RB,GB,NA,NA,69.53,NA,0.96,NA,2.77,22.38,NA,NA,0.08,0.09,18.02,NA,2562377,NFL,14073,NA,NA,NA,NA,NA,NA,NA,NA
James Cook,RB,BUF,NA,NA,83.44,NA,0.79,NA,2.28,18.64,NA,NA,0.14,0.09,17.89,NA,2567328,NFL,15715,NA,NA,NA,NA,NA,NA,NA,NA
Saquon Barkley,RB,PHI,NA,NA,90.72,NA,0.72,NA,2.06,12.99,NA,NA,0.1,0.08,17.19,NA,2560968,NFL,13604,NA,NA,NA,NA,NA,NA,NA,NA
Derrick Henry,RB,BAL,NA,NA,91.76,NA,0.77,NA,1.05,10.15,NA,NA,0.08,0.08,16.18,NA,2556075,NFL,12626,NA,NA,NA,NA,NA,NA,NA,NA
Javonte Williams,RB,DAL,NA,NA,69,NA,0.65,NA,3.18,16.02,NA,NA,0.13,0.11,16.14,NA,2566049,NFL,15256,NA,NA,NA,NA,NA,NA,NA,NA
Breece Hall,RB,NYJ,NA,NA,70.94,NA,0.25,NA,2.99,23.2,NA,NA,0.15,0.08,14.64,NA,2568030,NFL,15708,NA,NA,NA,NA,NA,NA,NA,NA
Cam Skattebo,RB,NYG,NA,NA,53.17,NA,0.71,NA,2.33,16.34,NA,NA,0.14,0.09,14.2,NA,2574427,NFL,17045,NA,NA,NA,NA,NA,NA,NA,NA
J.K. Dobbins,RB,DEN,NA,NA,73.4,NA,0.54,NA,1.83,10.51,NA,NA,0.1,0.12,13.82,NA,2563548,NFL,14800,NA,NA,NA,NA,NA,NA,NA,NA
Rhamondre Stevenson,RB,NE,NA,NA,56.48,NA,0.58,NA,2.46,16.37,NA,NA,0.1,0.11,13.61,NA,2566343,NFL,15259,NA,NA,NA,NA,NA,NA,NA,NA
Chase Brown,RB,CIN,NA,NA,52.16,NA,0.4,NA,3,18.3,NA,NA,0.16,0.08,13.25,NA,2569642,NFL,16181,NA,NA,NA,NA,NA,NA,NA,NA
Quinshon Judkins,RB,CLE,NA,NA,64.98,NA,0.53,NA,1.6,12.5,NA,NA,0.1,0.1,12.93,NA,2574053,NFL,17051,NA,NA,NA,NA,NA,NA,NA,NA
Jacory Croskey-Merritt,RB,WAS,NA,NA,66.04,NA,0.51,NA,1.52,11.95,NA,NA,0.1,0.07,12.84,NA,2574608,NFL,17256,NA,NA,NA,NA,NA,NA,NA,NA
Alvin Kamara,RB,NO,NA,NA,43.76,NA,0.27,NA,3.9,22.36,NA,NA,0.08,0.08,12.45,NA,2558019,NFL,13132,NA,NA,NA,NA,NA,NA,NA,NA
D'Andre Swift,RB,CHI,NA,NA,51.67,NA,0.31,NA,2.8,18.66,NA,NA,0.07,0.06,11.99,NA,2563965,NFL,14797,NA,NA,NA,NA,NA,NA,NA,NA
Kimani Vidal,RB,LAC,NA,NA,58.9,NA,0.36,NA,1.93,13.77,NA,NA,0.13,0.09,11.96,NA,2572486,NFL,16757,NA,NA,NA,NA,NA,NA,NA,NA
Rico Dowdle,RB,CAR,NA,NA,62.71,NA,0.21,NA,2.36,15.68,NA,NA,0.11,0.1,11.92,NA,2565295,NFL,14823,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Warren,RB,PIT,NA,NA,51.91,NA,0.26,NA,2.73,18.64,NA,NA,0.1,0.06,11.83,NA,2568493,NFL,15742,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Mason,RB,MIN,NA,NA,62.68,NA,0.51,NA,1.28,8.22,NA,NA,0.06,0.07,11.65,NA,2569257,NFL,15972,NA,NA,NA,NA,NA,NA,NA,NA
Chuba Hubbard,RB,CAR,NA,NA,47.79,NA,0.35,NA,1.91,10.72,NA,NA,0.08,0.05,10.24,NA,2565899,NFL,15261,NA,NA,NA,NA,NA,NA,NA,NA
Woody Marks,RB,HOU,NA,NA,38.2,NA,0.28,NA,1.92,16.64,NA,NA,0.15,0.06,9.86,NA,2574174,NFL,17053,NA,NA,NA,NA,NA,NA,NA,NA
Nick Chubb,RB,HOU,NA,NA,48.11,NA,0.38,NA,1.26,8.46,NA,NA,0.07,0.06,9.5,NA,2561021,NFL,13610,NA,NA,NA,NA,NA,NA,NA,NA
Kenneth Gainwell,RB,PIT,NA,NA,33.96,NA,0.45,NA,1.63,9.31,NA,NA,0.08,0.07,9,NA,2566397,NFL,15255,NA,NA,NA,NA,NA,NA,NA,NA
Isiah Pacheco,RB,KC,NA,NA,47.77,NA,0.24,NA,1.37,9.24,NA,NA,0.08,0.05,8.89,NA,2567808,NFL,15749,NA,NA,NA,NA,NA,NA,NA,NA
Tyjae Spears,RB,TEN,NA,NA,34.58,NA,0.32,NA,1.92,11.31,NA,NA,0.04,0.08,8.51,NA,2569795,NFL,16165,NA,NA,NA,NA,NA,NA,NA,NA
Aaron Jones,RB,MIN,NA,NA,37.7,NA,0.22,NA,1.76,10.79,NA,NA,0.1,0.06,8.41,NA,2558116,NFL,13319,NA,NA,NA,NA,NA,NA,NA,NA
Tony Pollard,RB,TEN,NA,NA,40.33,NA,0.21,NA,1.7,9.48,NA,NA,0.03,0.03,8.06,NA,2562699,NFL,14085,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Allgeier,RB,ATL,NA,NA,41.14,NA,0.3,NA,0.85,6.16,NA,NA,0.04,0.06,7.5,NA,2567232,NFL,15712,NA,NA,NA,NA,NA,NA,NA,NA
Justice Hill,RB,BAL,NA,NA,15.86,NA,0.07,NA,2.1,17.46,NA,NA,0.17,0.07,6.73,NA,2562407,NFL,14086,NA,NA,NA,NA,NA,NA,NA,NA
RJ Harvey,RB,DEN,NA,NA,22.16,NA,0.15,NA,1.6,11.6,NA,NA,0.12,0.03,6.54,NA,2574090,NFL,17068,NA,NA,NA,NA,NA,NA,NA,NA
Sean Tucker,RB,TB,NA,NA,21.49,NA,0.17,NA,1.05,8.48,NA,NA,0.07,0.06,6.15,NA,2571629,NFL,16166,NA,NA,NA,NA,NA,NA,0.13,NA
Jeremy McNichols,RB,WAS,NA,NA,15.78,NA,0.16,NA,1.78,11.24,NA,NA,0.11,0.02,6.06,NA,2557977,NFL,13143,NA,NA,NA,NA,NA,NA,NA,NA
Devin Neal,RB,NO,NA,NA,25.64,NA,0.2,NA,1.03,8.17,NA,NA,0.05,0.04,5.83,NA,2574402,NFL,17046,NA,NA,NA,NA,NA,NA,NA,NA
Ty Johnson,RB,BUF,NA,NA,20.88,NA,0.15,NA,1,10.79,NA,NA,0.1,0.03,5.61,NA,2562293,NFL,14095,NA,NA,NA,NA,NA,NA,NA,NA
Samaje Perine,RB,CIN,NA,NA,25.71,NA,0.1,NA,1.27,9.42,NA,NA,0.05,0.11,5.46,NA,2558138,NFL,13133,NA,NA,NA,NA,NA,NA,NA,NA
Jerome Ford,RB,CLE,NA,NA,15.54,NA,0.09,NA,1.86,10.44,NA,NA,0.08,0.04,5.4,NA,2567469,NFL,15713,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Monangai,RB,CHI,NA,NA,23.16,NA,0.18,NA,0.9,7,NA,NA,0.05,0.03,5.24,NA,2574015,NFL,17066,NA,NA,NA,NA,NA,NA,NA,NA
Ray Davis,RB,BUF,NA,NA,23.52,NA,0.14,NA,0.82,7.91,NA,NA,0.08,0.04,5.2,NA,2571862,NFL,16603,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Davis,RB,NYJ,NA,NA,26.4,NA,0.16,NA,0.71,5.93,NA,NA,0.05,0.03,5.14,NA,2572360,NFL,16752,NA,NA,NA,NA,NA,NA,NA,NA
Tyrone Tracy Jr.,RB,NYG,NA,NA,23.28,NA,0.14,NA,0.96,6.3,NA,NA,0.05,0.03,5,NA,2572351,NFL,16747,NA,NA,NA,NA,NA,NA,NA,NA
Brashard Smith,RB,KC,NA,NA,13.8,NA,0.1,NA,1.34,11.76,NA,NA,0.08,0.03,4.92,NA,2574256,NFL,17049,NA,NA,NA,NA,NA,NA,NA,NA
Ollie Gordon II,RB,MIA,NA,NA,23.28,NA,0.2,NA,0.64,4.62,NA,NA,0.05,0.03,4.87,NA,2574322,NFL,17059,NA,NA,NA,NA,NA,NA,NA,NA
Kareem Hunt,RB,KC,NA,NA,15.26,NA,0.16,NA,1.05,7.78,NA,NA,0.07,0.03,4.67,NA,2557917,NFL,13138,NA,NA,NA,NA,NA,NA,NA,NA
Emanuel Wilson,RB,GB,NA,NA,19.25,NA,0.14,NA,0.86,6.45,NA,NA,0.05,0.03,4.51,NA,2570912,NFL,16432,NA,NA,NA,NA,NA,NA,NA,NA
TreVeyon Henderson,RB,NE,NA,NA,11.94,NA,0.08,NA,1.41,9.86,NA,NA,0.07,0.02,4.45,NA,2574374,NFL,17043,NA,NA,NA,NA,NA,NA,NA,NA
Chris Rodriguez Jr.,RB,WAS,NA,NA,18.21,NA,0.29,NA,0.3,2.39,NA,NA,0.02,0.02,4.18,NA,2570386,NFL,16174,NA,NA,NA,NA,NA,NA,NA,NA
Jaydon Blue,RB,DAL,NA,NA,12.07,NA,0.12,NA,0.81,6.91,NA,NA,0.06,0.02,3.75,NA,2574068,NFL,17069,NA,NA,NA,NA,NA,NA,NA,NA
Dylan Sampson,RB,CLE,NA,NA,7.69,NA,0.07,NA,1.19,8.85,NA,NA,0.08,0.02,3.7,NA,2574062,NFL,17047,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Badie,RB,DEN,NA,NA,7.12,NA,0.04,NA,1.03,8.88,NA,NA,0.07,0.01,3.27,NA,2567265,NFL,15718,NA,NA,NA,NA,NA,NA,NA,NA
Brian Robinson,RB,SF,NA,NA,12.85,NA,0.17,NA,0.38,3.38,NA,NA,0.02,0.04,3.06,NA,2568348,NFL,15716,NA,NA,NA,NA,NA,NA,NA,NA
Will Shipley,RB,PHI,NA,NA,11.52,NA,0.1,NA,0.39,3.3,NA,NA,0.02,0.02,2.55,NA,2572390,NFL,16601,NA,NA,NA,NA,NA,NA,NA,NA
Chris Brooks,RB,GB,NA,NA,5.95,NA,0.04,NA,0.73,5.45,NA,NA,0.03,0.01,2.27,NA,2571114,NFL,16387,NA,NA,NA,NA,NA,NA,NA,NA
Jaret Patterson,RB,LAC,NA,NA,9.33,NA,0.08,NA,0.33,2.61,NA,NA,0.02,0.01,2.1,NA,2567160,NFL,15260,NA,NA,NA,NA,NA,NA,NA,NA
Ameer Abdullah,RB,IND,NA,NA,8.92,NA,0.08,NA,0.33,2.21,NA,NA,0.01,NA,1.98,NA,2552374,NFL,12155,NA,NA,NA,NA,NA,NA,NA,NA
Zavier Scott,RB,MIN,NA,NA,5.73,NA,0.05,NA,0.49,3.88,NA,NA,0.03,0.01,1.91,NA,2570563,NFL,17337,NA,NA,NA,NA,NA,NA,NA,NA
Keaton Mitchell,RB,BAL,NA,NA,4.89,NA,0.03,NA,0.32,3.42,NA,NA,0.03,0.01,1.49,NA,2570428,NFL,16178,NA,NA,NA,NA,NA,NA,NA,NA
Tahj Brooks,RB,CIN,NA,NA,6.69,NA,0.05,NA,0.24,1.97,NA,NA,0.01,0.02,1.43,NA,2574024,NFL,17058,NA,NA,NA,NA,NA,NA,NA,NA
Nyheim Hines,RB,LAC,NA,NA,5.8,NA,0.05,NA,0.26,1.79,NA,NA,0.01,0.01,1.36,NA,2560742,NFL,13622,NA,NA,NA,NA,NA,NA,NA,NA
Devin Singletary,RB,NYG,NA,NA,6.75,NA,0.05,NA,0.23,1.15,NA,NA,0.01,0.01,1.36,NA,2562734,NFL,14080,NA,NA,NA,NA,NA,NA,NA,NA
Terrell Jennings,RB,NE,NA,NA,6.64,NA,0.06,NA,0.06,0.58,NA,NA,NA,0.01,1.12,NA,2573767,NFL,16957,NA,NA,NA,NA,NA,NA,NA,NA
Trevor Etienne,RB,CAR,NA,NA,5.2,NA,0.04,NA,0.13,1.04,NA,NA,0.01,0.01,1.03,NA,2573977,NFL,17056,NA,NA,NA,NA,NA,NA,NA,NA
Khalil Herbert,RB,NYJ,NA,NA,5.28,NA,0.04,NA,0.04,0.29,NA,NA,NA,0.01,0.82,NA,2565926,NFL,15271,NA,NA,NA,NA,NA,NA,NA,NA
Julius Chestnut,RB,TEN,NA,NA,3.25,NA,0.03,NA,0.14,1.21,NA,NA,0.01,0.01,0.81,NA,2568804,NFL,15965,NA,NA,NA,NA,NA,NA,NA,NA
Eric Gray,RB,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,NA,2570158,NFL,16173,NA,NA,NA,NA,NA,NA,0.13,NA
AJ Dillon,RB,PHI,NA,NA,4.2,NA,0.03,NA,0.08,0.55,NA,NA,NA,NA,0.74,NA,2563986,NFL,14805,NA,NA,NA,NA,NA,NA,NA,NA
Kaleb Johnson,RB,PIT,NA,NA,1.62,NA,0.01,NA,0.21,1.71,NA,NA,0.02,NA,0.72,NA,2574496,NFL,17048,NA,NA,NA,NA,NA,NA,NA,NA
Roschon Johnson,RB,CHI,NA,NA,1.66,NA,0.04,NA,0.13,0.92,NA,NA,0.01,NA,0.69,NA,2569615,NFL,16175,NA,NA,NA,NA,NA,NA,NA,NA
DJ Giddens,RB,IND,NA,NA,3.93,NA,0.03,NA,0.04,0.39,NA,NA,NA,0.01,0.63,NA,2574188,NFL,17060,NA,NA,NA,NA,NA,NA,NA,NA
Tank Bigsby,RB,PHI,NA,NA,1.65,NA,0.02,NA,0.07,0.64,NA,NA,NA,NA,0.42,NA,2569882,NFL,16164,NA,NA,NA,NA,NA,NA,NA,NA
Jaleel McLaughlin,RB,DEN,NA,NA,2.67,NA,0.01,NA,0.05,0.31,NA,NA,NA,0.01,0.39,NA,2570942,NFL,16390,NA,NA,NA,NA,NA,NA,NA,NA
Isaac Guerendo,RB,SF,NA,NA,1.7,NA,0.02,NA,0.02,0.22,NA,NA,NA,NA,0.33,NA,2572498,NFL,16688,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Goodson,RB,IND,NA,NA,2.15,NA,0.01,NA,0.02,0.18,NA,NA,NA,NA,0.31,NA,2567595,NFL,15730,NA,NA,NA,NA,NA,NA,NA,NA
