player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,dst_int,dst_fum_rec,dst_sacks,dst_fumbles,dst_tackles,bye,opp,draft_rank,misc_tds,misc_yds,pct_owned,return_tds,pass_comp,pass_att,pass_yds,pass_tds,pass_int,pos_rank,overall_rank,opp_def_rank,team_id,team_name,home_team_id,home_team,home_abbr,away_team_id,away_team,away_abbr,proj_type
Terry McLaurin,WR,WAS,NA,5.1,5.1,67.2,NA,NA,1,0.1,0.3,NA,0,0,12.71,NA,14746,FleaFlicker,14109,NA,NA,NA,NA,NA,2,NYGSun 1:00 PM,WR18,1,67.6,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Courtland Sutton,WR,DEN,NA,4.9,4.9,64.6,NA,NA,1,0,0,NA,0,0.1,12.34,NA,13795,FleaFlicker,13630,NA,NA,NA,NA,NA,2,TENSun 4:05 PM,WR21,1,64.6,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CeeDee Lamb,WR,DAL,NA,6.7,6.7,83.1,NA,NA,0.5,0.4,2.6,NA,0,0.1,11.33,NA,15523,FleaFlicker,14832,NA,NA,NA,NA,NA,0,@PHIThu 8:20 PM,WR3,0.5,85.7,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puka Nacua,WR,LAR,NA,6.2,6.2,81.1,NA,NA,0.4,0.5,2.5,NA,0,0,10.94,NA,17779,FleaFlicker,16211,NA,NA,NA,NA,NA,8,HOUSun 4:25 PM,WR7,0.4,83.5,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyreek Hill,WR,MIA,NA,5.8,5.8,73.2,NA,NA,0.5,0.4,2.1,NA,0,0,10.37,NA,12197,FleaFlicker,12801,NA,NA,NA,NA,NA,2,@INDSun 1:00 PM,WR16,0.5,75.4,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake London,WR,ATL,NA,5.9,5.9,73.6,NA,NA,0.5,0,0.1,NA,0,0,10.03,NA,16823,FleaFlicker,15751,NA,NA,NA,NA,NA,5,TBSun 1:00 PM,WR9,0.5,73.7,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ladd McConkey,WR,LAC,NA,5.6,5.6,74.3,NA,NA,0.4,0,0.1,NA,0,0,10.02,NA,18407,FleaFlicker,16627,NA,NA,NA,NA,NA,2,KCFri 8:00 PM,WR11,0.4,74.4,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Worthy,WR,KC,NA,5.3,5.3,63.2,NA,NA,0.5,0.7,4.2,NA,0.1,0,9.82,NA,18363,FleaFlicker,16620,NA,NA,NA,NA,NA,0,@LACFri 8:00 PM,WR23,0.5,67.4,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Davante Adams,WR,LAR,NA,5,5,66.4,NA,NA,0.5,0,0,NA,0,0,9.54,NA,10295,FleaFlicker,11675,NA,NA,NA,NA,NA,8,HOUSun 4:25 PM,WR15,0.5,66.4,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaxon Smith-Njigba,WR,SEA,NA,5.8,5.8,68.5,NA,NA,0.4,0.1,1.2,NA,0,0,9.45,NA,17606,FleaFlicker,16185,NA,NA,NA,NA,NA,8,SFSun 4:05 PM,WR14,0.4,69.7,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DK Metcalf,WR,PIT,NA,4.6,4.6,68.3,NA,NA,0.4,0,0.1,NA,0,0.1,9.35,NA,14706,FleaFlicker,14102,NA,NA,NA,NA,NA,5,@NYJSun 1:00 PM,WR20,0.4,68.4,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zay Flowers,WR,BAL,NA,5.1,5.1,66.2,NA,NA,0.4,0.3,2.4,NA,0,0,9.16,NA,17595,FleaFlicker,16190,NA,NA,NA,NA,NA,7,@BUFSun 8:20 PM,WR29,0.4,68.5,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerry Jeudy,WR,CLE,NA,5.3,5.3,73,NA,NA,0.3,0,0.2,NA,0,0,9.08,NA,15544,FleaFlicker,14833,NA,NA,NA,NA,NA,9,CINSun 1:00 PM,WR36,0.3,73.2,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marvin Harrison,WR,ARI,NA,4.7,4.7,64,NA,NA,0.4,0,0.2,NA,0,0.1,8.76,NA,18381,FleaFlicker,16614,NA,NA,NA,NA,NA,8,@NOSun 1:00 PM,WR17,0.4,64.2,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeVonta Smith,WR,PHI,NA,4.9,4.9,61,NA,NA,0.5,0,0.1,NA,0,0,8.75,NA,16253,FleaFlicker,15282,NA,NA,NA,NA,NA,9,DALThu 8:20 PM,WR28,0.5,61,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tetairoa McMillan,WR,CAR,NA,4.9,4.9,65.2,NA,NA,0.4,0,0.4,NA,0,0.1,8.62,NA,19258,FleaFlicker,17071,NA,NA,NA,NA,NA,4,@JACSun 1:00 PM,WR24,0.4,65.5,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jameson Williams,WR,DET,NA,3.8,3.8,58.1,NA,NA,0.3,0.9,4.5,NA,0,0,8.38,NA,16830,FleaFlicker,15756,NA,NA,NA,NA,NA,8,@GBSun 4:25 PM,WR22,0.4,62.6,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emeka Egbuka,WR,TB,NA,4.9,4.9,60.2,NA,NA,0.4,0.1,0.7,NA,0,0.1,8.37,NA,19261,FleaFlicker,17081,NA,NA,NA,NA,NA,9,@ATLSun 1:00 PM,WR34,0.4,60.9,90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DJ Moore,WR,CHI,NA,5.1,5.1,59,NA,NA,0.4,0.4,2.3,NA,0,0.1,8.29,NA,13764,FleaFlicker,13635,NA,NA,NA,NA,NA,5,MINMon 8:15 PM,WR27,0.4,61.3,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deebo Samuel,WR,WAS,NA,4,4,52,NA,NA,0.3,1.5,8.2,NA,0.1,0.1,8.24,NA,14702,FleaFlicker,14136,NA,NA,NA,NA,NA,2,NYGSun 1:00 PM,WR37,0.4,60.2,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Waddle,WR,MIA,NA,5,5,63.6,NA,NA,0.3,0.2,1,NA,0,0,8.22,NA,16236,FleaFlicker,15284,NA,NA,NA,NA,NA,2,@INDSun 1:00 PM,WR30,0.3,64.6,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ricky Pearsall,WR,SF,NA,4.6,4.6,59.3,NA,NA,0.3,0.3,2.4,NA,0,0,8.14,NA,18377,FleaFlicker,16622,NA,NA,NA,NA,NA,4,@SEASun 4:05 PM,WR32,0.3,61.7,91%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
George Pickens,WR,DAL,NA,4.2,4.2,61,NA,NA,0.3,0.1,0.3,NA,0,0.1,8.11,NA,16859,FleaFlicker,15762,NA,NA,NA,NA,NA,0,@PHIThu 8:20 PM,WR26,0.3,61.3,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calvin Ridley,WR,TEN,NA,4.2,4.2,61.6,NA,NA,0.3,0.2,1.3,NA,0,0,7.99,NA,13776,FleaFlicker,13629,NA,NA,NA,NA,NA,0,@DENSun 4:05 PM,WR25,0.3,62.9,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Garrett Wilson,WR,NYJ,NA,5.3,5.3,61.9,NA,NA,0.3,0.1,0.8,NA,0,0.1,7.95,NA,16798,FleaFlicker,15753,NA,NA,NA,NA,NA,9,PITSun 1:00 PM,WR19,0.3,62.7,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cooper Kupp,WR,SEA,NA,4.7,4.7,53.3,NA,NA,0.4,0.1,0.7,NA,0,0,7.63,NA,12970,FleaFlicker,13164,NA,NA,NA,NA,NA,8,SFSun 4:05 PM,WR50,0.4,53.9,90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stefon Diggs,WR,NE,NA,4.7,4.7,53.9,NA,NA,0.3,0.1,0.4,NA,0,0,7.55,NA,11329,FleaFlicker,12186,NA,NA,NA,NA,NA,4,LVSun 1:00 PM,WR41,0.4,54.4,90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Hunter,WR,JAC,NA,4.3,4.3,52.5,NA,NA,0.3,0.3,1.5,NA,0,0,7.38,NA,19244,FleaFlicker,17074,NA,NA,NA,NA,NA,8,CARSun 1:00 PM,WR31,0.3,53.9,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Olave,WR,NO,NA,4.8,4.8,59.1,NA,NA,0.3,0,0.1,NA,0,0.1,7.37,NA,16824,FleaFlicker,15754,NA,NA,NA,NA,NA,1,ARISun 1:00 PM,WR35,0.3,59.2,91%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jakobi Meyers,WR,LV,NA,4.7,4.7,56.1,NA,NA,0.3,0.1,0.5,NA,0,0,7.36,NA,14949,FleaFlicker,14127,NA,NA,NA,NA,NA,8,@NESun 1:00 PM,WR42,0.3,56.6,89%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Pittman,WR,IND,NA,4.9,4.9,54.3,NA,NA,0.3,0,0.1,NA,0,0.1,7.06,NA,15603,FleaFlicker,14842,NA,NA,NA,NA,NA,1,MIASun 1:00 PM,WR49,0.3,54.4,81%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rome Odunze,WR,CHI,NA,4.1,4.1,53.4,NA,NA,0.3,0.1,0.4,NA,0,0.1,7.06,NA,18384,FleaFlicker,16616,NA,NA,NA,NA,NA,5,MINMon 8:15 PM,WR33,0.3,53.8,91%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matthew Golden,WR,GB,NA,3.6,3.6,49.7,NA,NA,0.3,0,0.9,NA,0,0,7,NA,19266,FleaFlicker,17075,NA,NA,NA,NA,NA,5,DETSun 4:25 PM,WR39,0.3,50.5,89%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashid Shaheed,WR,NO,NA,3.5,3.5,52,NA,NA,0.3,0.3,2.1,NA,0,0.1,6.97,NA,17243,FleaFlicker,16080,NA,NA,NA,NA,NA,1,ARISun 1:00 PM,WR52,0.3,54.2,74%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keon Coleman,WR,BUF,NA,3.2,3.2,50.4,NA,NA,0.3,0,0.1,NA,0,0,6.93,NA,18392,FleaFlicker,16617,NA,NA,NA,NA,NA,7,BALSun 8:20 PM,WR45,0.3,50.5,83%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jauan Jennings,WR,SF,NA,4.1,4.1,52.2,NA,NA,0.3,0.1,0.6,NA,0,0,6.86,NA,15751,FleaFlicker,14860,NA,NA,NA,NA,NA,4,@SEASun 4:05 PM,WR43,0.3,52.8,87%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khalil Shakir,WR,BUF,NA,4.4,4.4,51.1,NA,NA,0.3,0,0.2,NA,0,0,6.71,NA,16947,FleaFlicker,15761,NA,NA,NA,NA,NA,7,BALSun 8:20 PM,WR46,0.3,51.3,85%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Downs,WR,IND,NA,4.3,4.3,47.2,NA,NA,0.3,0,0.3,NA,0,0,6.51,NA,17622,FleaFlicker,16187,NA,NA,NA,NA,NA,1,MIASun 1:00 PM,WR47,0.3,47.5,79%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marvin Mims,WR,DEN,NA,3.3,3.3,43,NA,NA,0.3,0.6,2.3,NA,0,0,6.51,NA,17631,FleaFlicker,16189,NA,NA,NA,NA,NA,2,TENSun 4:05 PM,WR55,0.3,45.3,69%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashod Bateman,WR,BAL,NA,3.2,3.2,45.8,NA,NA,0.3,0,0,NA,0,0,6.48,NA,16248,FleaFlicker,15293,NA,NA,NA,NA,NA,7,@BUFSun 8:20 PM,WR53,0.3,45.9,72%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hollywood Brown,WR,KC,NA,3.7,3.7,45.3,NA,NA,0.3,0,0.1,NA,0,0,6.36,NA,14661,FleaFlicker,14105,NA,NA,NA,NA,NA,0,@LACFri 8:00 PM,WR62,0.3,45.4,50%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cedric Tillman,WR,CLE,NA,3.6,3.6,45,NA,NA,0.3,0,0,NA,0,0.1,6.2,NA,17643,FleaFlicker,16191,NA,NA,NA,NA,NA,9,CINSun 1:00 PM,WR57,0.3,45,55%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darnell Mooney,WR,ATL,NA,3.4,3.4,47.1,NA,NA,0.2,0,0.1,NA,0,0,6.18,NA,15658,FleaFlicker,14974,NA,NA,NA,NA,NA,5,TBSun 1:00 PM,WR48,0.2,47.2,76%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jayden Reed,WR,GB,NA,3,3,37.4,NA,NA,0.3,0,5.1,NA,0.1,0.1,6.07,NA,17674,FleaFlicker,16184,NA,NA,NA,NA,NA,5,DETSun 4:25 PM,WR44,0.3,42.5,86%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian Kirk,WR,HOU,NA,3.5,3.5,46.7,NA,NA,0.2,0,0.2,NA,0,0,6.03,NA,13806,FleaFlicker,13633,NA,NA,NA,NA,NA,6,@LARSun 4:25 PM,WR54,0.2,46.8,68%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Legette,WR,CAR,NA,3.5,3.5,41.4,NA,NA,0.3,0.3,1.6,NA,0,0,5.94,NA,18373,FleaFlicker,16639,NA,NA,NA,NA,NA,4,@JACSun 1:00 PM,WR66,0.3,43,44%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romeo Doubs,WR,GB,NA,3.1,3.1,40.2,NA,NA,0.3,0,0,NA,0,0,5.6,NA,16941,FleaFlicker,15779,NA,NA,NA,NA,NA,5,DETSun 4:25 PM,WR61,0.3,40.2,47%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeMario Douglas,WR,NE,NA,3.7,3.7,38.6,NA,NA,0.2,0.1,1.2,NA,0,0,5.38,NA,17724,FleaFlicker,16342,NA,NA,NA,NA,NA,4,LVSun 1:00 PM,WR65,0.2,39.8,38%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keenan Allen,WR,LAC,NA,3.4,3.4,38.1,NA,NA,0.2,0,0.1,NA,0,0,5.28,NA,9380,FleaFlicker,11222,NA,NA,NA,NA,NA,2,KCFri 8:00 PM,WR60,0.2,38.2,62%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adam Thielen,WR,MIN,NA,3.2,3.2,35.6,NA,NA,0.3,0,0.1,NA,0,0,5.13,NA,9891,FleaFlicker,11938,NA,NA,NA,NA,NA,6,@CHIMon 8:15 PM,WR64,0.3,35.7,50%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wan'Dale Robinson,WR,NYG,NA,4.1,4.1,37.6,NA,NA,0.2,0.1,1.1,NA,0,0,5.05,NA,16869,FleaFlicker,15757,NA,NA,NA,NA,NA,4,@WASSun 1:00 PM,WR68,0.2,38.7,39%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joshua Palmer,WR,BUF,NA,2.7,2.7,36.2,NA,NA,0.2,0,0,NA,0,0,4.72,NA,16292,FleaFlicker,15319,NA,NA,NA,NA,NA,7,BALSun 8:20 PM,WR63,0.2,36.3,38%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calvin Austin,WR,PIT,NA,2.5,2.5,33,NA,NA,0.2,0.1,0.7,NA,0,0,4.67,NA,16921,FleaFlicker,15777,NA,NA,NA,NA,NA,5,@NYJSun 1:00 PM,WR83,0.2,33.7,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Lockett,WR,TEN,NA,3,3,34.7,NA,NA,0.2,0,0,NA,0,0,4.65,NA,11242,FleaFlicker,12187,NA,NA,NA,NA,NA,0,@DENSun 4:05 PM,WR87,0.2,34.7,32%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alec Pierce,WR,IND,NA,1.9,1.9,31.6,NA,NA,0.2,0,0,NA,0,0,4.54,NA,16842,FleaFlicker,15768,NA,NA,NA,NA,NA,1,MIASun 1:00 PM,WR73,0.2,31.6,36%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Wilson,WR,ARI,NA,2.6,2.6,32.5,NA,NA,0.2,0.1,0.5,NA,0,0,4.48,NA,17671,FleaFlicker,16206,NA,NA,NA,NA,NA,8,@NOSun 1:00 PM,WR75,0.2,33,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeAndre Hopkins,WR,BAL,NA,2.3,2.3,28.6,NA,NA,0.3,0,0,NA,0,0,4.4,NA,9311,FleaFlicker,11232,NA,NA,NA,NA,NA,7,@BUFSun 8:20 PM,WR71,0.3,28.6,40%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Nailor,WR,MIN,NA,2.2,2.2,30.6,NA,NA,0.2,0.1,0.3,NA,0,0,4.39,NA,17018,FleaFlicker,15786,NA,NA,NA,NA,NA,6,@CHIMon 8:15 PM,WR101,0.2,30.9,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jayden Higgins,WR,HOU,NA,2.5,2.5,31.9,NA,NA,0.2,0,0.2,NA,0,0,4.21,NA,19287,FleaFlicker,17083,NA,NA,NA,NA,NA,6,@LARSun 4:25 PM,WR59,0.2,32.1,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darius Slayton,WR,NYG,NA,2,2,31.3,NA,NA,0.2,0.1,0.4,NA,0,0,4.11,NA,14833,FleaFlicker,14122,NA,NA,NA,NA,NA,4,@WASSun 1:00 PM,WR74,0.2,31.8,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tory Horton,WR,SEA,NA,2.8,2.8,31.2,NA,NA,0.2,0.1,0.7,NA,0,0.1,4.01,NA,19439,FleaFlicker,17098,NA,NA,NA,NA,NA,8,SFSun 4:05 PM,WR84,0.2,31.9,29%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quentin Johnston,WR,LAC,NA,2,2,25,NA,NA,0.2,0.1,0.4,NA,0,0,3.78,NA,17593,FleaFlicker,16188,NA,NA,NA,NA,NA,2,KCFri 8:00 PM,WR69,0.2,25.4,43%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dyami Brown,WR,JAC,NA,2.2,2.2,28.8,NA,NA,0.1,0,0.4,NA,0,0,3.74,NA,16309,FleaFlicker,15292,NA,NA,NA,NA,NA,8,CARSun 1:00 PM,WR88,0.1,29.2,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ray-Ray McCloud,WR,ATL,NA,2.5,2.5,26.1,NA,NA,0.1,0.4,3.1,NA,0,0.1,3.58,NA,13934,FleaFlicker,13641,NA,NA,NA,NA,NA,5,TBSun 1:00 PM,WR103,0.1,29.2,17%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JuJu Smith-Schuster,WR,KC,NA,2.3,2.3,26.3,NA,NA,0.2,0,0,NA,0,0,3.57,NA,12950,FleaFlicker,13156,NA,NA,NA,NA,NA,0,@LACFri 8:00 PM,NA,0.2,26.3,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Westbrook-Ikhine,WR,MIA,NA,1.7,1.7,23.6,NA,NA,0.2,0,0.1,NA,0,0,3.55,NA,16192,FleaFlicker,15109,NA,NA,NA,NA,NA,2,@INDSun 1:00 PM,WR97,0.2,23.7,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kayshon Boutte,WR,NE,NA,2,2,26,NA,NA,0.2,0,0.1,NA,0,0,3.55,NA,17725,FleaFlicker,16193,NA,NA,NA,NA,NA,4,LVSun 1:00 PM,WR94,0.2,26,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Reynolds,WR,NYJ,NA,1.9,1.9,25.4,NA,NA,0.2,0,0,NA,0,0,3.48,NA,13029,FleaFlicker,13168,NA,NA,NA,NA,NA,9,PITSun 1:00 PM,WR111,0.2,25.4,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tre Tucker,WR,LV,NA,1.8,1.8,23.1,NA,NA,0.1,0.3,1.6,NA,0,0,3.44,NA,17635,FleaFlicker,16287,NA,NA,NA,NA,NA,8,@NESun 1:00 PM,WR100,0.2,24.8,17%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrei Iosivas,WR,CIN,NA,1.7,1.7,21.6,NA,NA,0.2,0,0,NA,0,0,3.42,NA,17754,FleaFlicker,16207,NA,NA,NA,NA,NA,0,@CLESun 1:00 PM,WR79,0.2,21.6,21%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tutu Atwell,WR,LAR,NA,2,2,25.4,NA,NA,0.1,0.2,1.1,NA,0,0,3.35,NA,16326,FleaFlicker,15301,NA,NA,NA,NA,NA,8,HOUSun 4:25 PM,WR109,0.1,26.5,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Troy Franklin,WR,DEN,NA,2,2,23.1,NA,NA,0.2,0.1,0.4,NA,0,0,3.35,NA,18466,FleaFlicker,16619,NA,NA,NA,NA,NA,2,TENSun 4:05 PM,WR102,0.2,23.5,24%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amari Cooper,WR,LV,NA,1.9,1.9,25.5,NA,NA,0.1,0,0,NA,0,0,3.33,NA,11177,FleaFlicker,12175,NA,NA,NA,NA,NA,8,@NESun 1:00 PM,WR95,0.1,25.5,33%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tre' Harris,WR,LAC,NA,2,2,24.9,NA,NA,0.1,0,0.2,NA,0,0,3.28,NA,19298,FleaFlicker,17072,NA,NA,NA,NA,NA,2,KCFri 8:00 PM,WR70,0.1,25.2,47%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Tolbert,WR,DAL,NA,1.9,1.9,21.4,NA,NA,0.2,0,0,NA,0,0,3.2,NA,16872,FleaFlicker,15788,NA,NA,NA,NA,NA,0,@PHIThu 8:20 PM,WR96,0.2,21.4,20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luther Burden,WR,CHI,NA,1.9,1.9,22.3,NA,NA,0.1,0.2,1.4,NA,0,0,3.19,NA,19335,FleaFlicker,17070,NA,NA,NA,NA,NA,5,MINMon 8:15 PM,WR58,0.1,23.7,63%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dontayvion Wicks,WR,GB,NA,1.6,1.6,20.7,NA,NA,0.2,0,0.1,NA,0,0,3.16,NA,17792,FleaFlicker,16195,NA,NA,NA,NA,NA,5,DETSun 4:25 PM,WR82,0.2,20.7,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Brown,WR,WAS,NA,1.9,1.9,23.9,NA,NA,0.1,0,0,NA,0,0,3.14,NA,13120,FleaFlicker,13172,NA,NA,NA,NA,NA,2,NYGSun 1:00 PM,WR117,0.1,23.9,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandin Cooks,WR,NO,NA,1.9,1.9,21.1,NA,NA,0.1,0.1,0.2,NA,0,0,3.03,NA,10242,FleaFlicker,11674,NA,NA,NA,NA,NA,1,ARISun 1:00 PM,WR98,0.1,21.2,19%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
