player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,rush_att,rush_yds,rush_tds,bye,opp,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,pass_comp,pass_att,pass_yds,pass_tds,pass_int,pos_rank,overall_rank,opp_def_rank,team_id,team_name,home_team_id,home_team,home_abbr,away_team_id,away_team,away_abbr,proj_type
Juwan Johnson,TE,NO,NA,3.6,3.6,36.7,NA,NA,0.2,0,5.01,NA,16036,FleaFlicker,14861,0,0,0,1,SFSun 1:00 PM,NA,TE20,0.2,36.7,54%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brenton Strange,TE,JAC,NA,3.6,3.6,38.4,NA,NA,0.2,0.1,5,NA,17626,FleaFlicker,16269,0,0,0,8,@CINSun 1:00 PM,NA,TE18,0.2,38.4,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Evan Engram,TE,DEN,NA,4.3,4.3,36.9,NA,NA,0.2,0.1,4.85,NA,12906,FleaFlicker,13189,0,0,0,2,@INDSun 4:05 PM,NA,TE11,0.2,36.9,87%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Pitts,TE,ATL,NA,3,3,37.5,NA,NA,0.2,0,4.81,NA,16256,FleaFlicker,15329,0,0,0,5,@MINSun 8:20 PM,NA,TE12,0.2,37.5,89%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dalton Schultz,TE,HOU,NA,3.4,3.4,34.8,NA,NA,0.2,0,4.76,NA,13853,FleaFlicker,13772,0,0,0,6,TBMon 7:00 PM,NA,TE26,0.2,34.8,36%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cade Otton,TE,TB,NA,3,3,32.4,NA,NA,0.2,0,4.58,NA,16937,FleaFlicker,15802,0,0,0,9,@HOUMon 7:00 PM,NA,TE32,0.2,32.4,43%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chig Okonkwo,TE,TEN,NA,3.5,3.5,35.6,NA,NA,0.1,0,4.44,NA,16912,FleaFlicker,15889,0,0,0,0,LARSun 1:00 PM,NA,TE24,0.1,35.6,36%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dalton Kincaid,TE,BUF,NA,3.2,3.2,32.8,NA,NA,0.2,0,4.32,NA,17585,FleaFlicker,16213,0,0,0,7,@NYJSun 1:00 PM,NA,TE14,0.2,32.8,88%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Theo Johnson,TE,NYG,NA,2.7,2.7,30.6,NA,NA,0.2,0,4.12,NA,18475,FleaFlicker,16649,0,0,0,4,@DALSun 1:00 PM,NA,TE30,0.2,30.6,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Harold Fannin,TE,CLE,NA,3.4,3.4,32.9,NA,NA,0.1,0.1,4.09,NA,19305,FleaFlicker,17103,0,0,0,9,@BALSun 1:00 PM,NA,TE22,0.1,32.9,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Higbee,TE,LAR,NA,2.7,2.7,25.5,NA,NA,0.3,0,4.09,NA,12140,FleaFlicker,12678,0,0,0,8,@TENSun 1:00 PM,NA,TE35,0.3,25.5,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Fant,TE,CIN,NA,2.8,2.8,28.3,NA,NA,0.2,0,3.95,NA,14665,FleaFlicker,14137,0,0,0,0,JACSun 1:00 PM,NA,TE42,0.2,28.3,30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mason Taylor,TE,NYJ,NA,2.9,2.9,29.6,NA,NA,0.1,0,3.78,NA,19270,FleaFlicker,17106,0,0,0,9,BUFSun 1:00 PM,NA,TE25,0.1,29.6,40%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ja'Tavion Sanders,TE,CAR,NA,2.8,2.8,28,NA,NA,0.2,0,3.74,NA,18477,FleaFlicker,16643,0,0,0,4,@ARISun 4:05 PM,NA,TE29,0.2,28,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Gesicki,TE,CIN,NA,2.5,2.5,26.2,NA,NA,0.2,0,3.74,NA,13845,FleaFlicker,13672,0,0,0,0,JACSun 1:00 PM,NA,TE28,0.2,26.2,36%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colston Loveland,TE,CHI,NA,2.6,2.6,27.1,NA,NA,0.2,0,3.65,NA,19267,FleaFlicker,17104,0,0,0,5,@DETSun 1:00 PM,NA,TE15,0.2,27.1,79%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pat Freiermuth,TE,PIT,NA,2.7,2.7,26.4,NA,NA,0.2,0.1,3.62,NA,16293,FleaFlicker,15331,0,0,0,5,SEASun 1:00 PM,NA,TE27,0.2,26.4,47%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cole Kmet,TE,CHI,NA,2.5,2.5,25.5,NA,NA,0.2,0,3.59,NA,15573,FleaFlicker,14867,0,0,0,5,@DETSun 1:00 PM,NA,TE33,0.2,25.5,31%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AJ Barner,TE,SEA,NA,2.5,2.5,23.4,NA,NA,0.2,0,3.4,NA,18484,FleaFlicker,16723,0,0,0,8,@PITSun 1:00 PM,NA,TE39,0.2,23.4,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Tonges,TE,SF,NA,1.9,1.9,20.6,NA,NA,0.2,0,2.94,NA,17274,FleaFlicker,16036,0,0,0,4,@NOSun 1:00 PM,NA,NA,0.2,20.6,17%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Will Dissly,TE,LAC,NA,2.3,2.3,22.1,NA,NA,0.1,0,2.87,NA,14475,FleaFlicker,13763,0,0,0,2,@LVMon 10:00 PM,NA,TE51,0.1,22.1,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Conklin,TE,LAC,NA,1.9,1.9,20.5,NA,NA,0.1,0,2.83,NA,13980,FleaFlicker,13847,0,0,0,2,@LVMon 10:00 PM,NA,TE37,0.1,20.5,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Mayer,TE,LV,NA,2.3,2.3,21.5,NA,NA,0.1,0,2.79,NA,17634,FleaFlicker,16212,0,0,0,8,LACMon 10:00 PM,NA,TE40,0.1,21.5,24%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanner Conner,TE,MIA,NA,1.8,1.8,18.3,NA,NA,0.1,0,2.71,NA,17462,FleaFlicker,15991,0,0,0,2,NESun 1:00 PM,NA,NA,0.1,18.3,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Gray,TE,KC,NA,1.9,1.9,17.8,NA,NA,0.1,0,2.68,NA,16430,FleaFlicker,15337,0,0,0,0,PHISun 4:25 PM,NA,TE36,0.1,17.8,21%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grant Calcaterra,TE,PHI,NA,1.7,1.7,18.2,NA,NA,0.1,0,2.42,NA,16986,FleaFlicker,15804,0,0,0,9,@KCSun 4:25 PM,NA,TE53,0.1,18.2,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Arroyo,TE,SEA,NA,1.6,1.6,16.3,NA,NA,0.1,0,2.23,NA,19326,FleaFlicker,17108,0,0,0,8,@PITSun 1:00 PM,NA,TE31,0.1,16.3,33%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kylen Granson,TE,PHI,NA,1.4,1.4,16.2,NA,NA,0.1,0,2.16,NA,16340,FleaFlicker,15419,0,0,0,9,@KCSun 4:25 PM,NA,NA,0.1,16.2,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gunnar Helm,TE,TEN,NA,1.5,1.5,15.8,NA,NA,0.1,0,2.12,NA,19348,FleaFlicker,17105,0,0,0,0,LARSun 1:00 PM,NA,TE47,0.1,15.8,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Oliver,TE,MIN,NA,1.3,1.3,13.5,NA,NA,0.1,0,2.07,NA,14749,FleaFlicker,14209,0,0,0,6,ATLSun 8:20 PM,NA,TE54,0.1,13.5,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Robbie Ouzts,TE,SEA,NA,1.5,1.5,14.7,NA,NA,0.1,0,2.07,NA,19440,FleaFlicker,17215,0,0,0,8,@PITSun 1:00 PM,NA,NA,0.1,14.7,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Julian Hill,TE,MIA,NA,1.5,1.5,14.3,NA,NA,0.1,0,1.89,NA,18170,FleaFlicker,16425,0,0,0,2,NESun 1:00 PM,NA,NA,0.1,14.3,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke Farrell,TE,SF,NA,1.4,1.4,13,NA,NA,0.1,0,1.84,NA,16417,FleaFlicker,15335,0,0,0,4,@NOSun 1:00 PM,NA,NA,0.1,13,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dawson Knox,TE,BUF,NA,1,1,11.1,NA,NA,0.1,0,1.77,NA,14734,FleaFlicker,14143,0,0,0,7,@NYJSun 1:00 PM,NA,TE45,0.1,11.1,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tommy Tremble,TE,CAR,NA,1.3,1.3,11.7,NA,NA,0.1,0,1.77,NA,16314,FleaFlicker,15332,0,0,0,4,@ARISun 4:05 PM,NA,NA,0.1,11.7,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charlie Kolar,TE,BAL,NA,1,1,12.2,NA,NA,0.1,0,1.76,NA,16923,FleaFlicker,15795,0,0,0,7,CLESun 1:00 PM,NA,NA,0.1,12.2,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Davis Allen,TE,LAR,NA,1,1,10.1,NA,NA,0.1,0,1.73,NA,17778,FleaFlicker,16219,0,0,0,8,@TENSun 1:00 PM,NA,NA,0.1,10.1,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Hooper,TE,NE,NA,1.1,1.1,11.2,NA,NA,0.1,0,1.54,NA,12069,FleaFlicker,12677,0,0,0,4,@MIASun 1:00 PM,NA,TE44,0.1,11.2,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brock Wright,TE,DET,NA,0.9,0.9,8,NA,NA,0.1,0,1.45,NA,16572,FleaFlicker,15626,0,0,0,8,CHISun 1:00 PM,NA,NA,0.1,8,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Higgins,TE,ARI,NA,1,1,9.5,NA,NA,0.1,0,1.43,NA,17726,FleaFlicker,16333,0,0,0,8,CARSun 4:05 PM,NA,NA,0.1,9.5,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adam Trautman,TE,DEN,NA,0.9,0.9,9.2,NA,NA,0.1,0,1.4,NA,15575,FleaFlicker,14870,0,0,0,2,@INDSun 4:05 PM,NA,NA,0.1,9.2,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke Musgrave,TE,GB,NA,0.9,0.9,9.5,NA,NA,0.1,0,1.31,NA,17676,FleaFlicker,16215,0,0,0,5,WASW 27-18,1.31,TE49,0.1,9.5,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jeremy Ruckert,TE,NYJ,NA,1.2,1.2,10,NA,NA,0.1,0,1.3,NA,16833,FleaFlicker,15796,0,0,0,9,BUFSun 1:00 PM,NA,TE56,0.1,10,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Johnny Mundt,TE,JAC,NA,0.9,0.9,8.3,NA,NA,0.1,0,1.25,NA,13239,FleaFlicker,13940,0,0,0,8,@CINSun 1:00 PM,NA,NA,0.1,8.3,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke Schoonmaker,TE,DAL,NA,0.9,0.9,8.2,NA,NA,0.1,0,1.24,NA,17649,FleaFlicker,16221,0,0,0,0,NYGSun 1:00 PM,NA,NA,0.1,8.2,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drew Ogletree,TE,IND,NA,0.5,0.5,7.1,NA,NA,0.1,0,1.19,NA,16951,FleaFlicker,15916,0,0,0,1,DENSun 4:05 PM,NA,NA,0.1,7.1,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Payne Durham,TE,TB,NA,0.6,0.6,6.1,NA,NA,0.1,0,1.03,NA,17768,FleaFlicker,16218,0,0,0,9,@HOUMon 7:00 PM,NA,NA,0.1,6.1,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drew Sample,TE,CIN,NA,0.7,0.7,5.6,NA,NA,0.1,0,0.98,NA,14714,FleaFlicker,14146,0,0,0,0,JACSun 1:00 PM,NA,NA,0.1,5.6,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Harrison Bryant,TE,HOU,NA,0.8,0.8,7.5,NA,NA,0,0,0.97,NA,15644,FleaFlicker,14875,0,0,0,6,TBMon 7:00 PM,NA,NA,0,7.5,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Terrance Ferguson,TE,LAR,NA,0.6,0.6,6.7,NA,NA,0,0,0.91,NA,19329,FleaFlicker,17107,0,0,0,8,@TENSun 1:00 PM,NA,TE38,0,6.7,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brevyn Spann-Ford,TE,DAL,NA,0.6,0.6,5.4,NA,NA,0.1,0,0.9,NA,18874,FleaFlicker,16647,0,0,0,0,NYGSun 1:00 PM,NA,NA,0.1,5.4,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Long,TE,JAC,NA,0.6,0.6,5.8,NA,NA,0,0,0.82,NA,16269,FleaFlicker,15334,0,0,0,8,@CINSun 1:00 PM,NA,NA,0,5.8,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daniel Bellinger,TE,NYG,NA,0.6,0.6,6.5,NA,NA,0,0,0.77,NA,16932,FleaFlicker,15873,0,0,0,4,@DALSun 1:00 PM,NA,NA,0,6.5,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor Heyward,TE,PIT,NA,0.5,0.5,3.9,NA,NA,0.1,0,0.75,NA,16971,FleaFlicker,15800,0,0,0,5,SEASun 1:00 PM,NA,NA,0.1,3.9,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jackson Hawes,TE,BUF,NA,0.4,0.4,4,NA,NA,0.1,0,0.7,NA,19386,FleaFlicker,17213,0,0,0,7,@NYJSun 1:00 PM,NA,NA,0.1,4,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devin Culp,TE,TB,NA,0.4,0.4,5.5,NA,NA,0,0,0.67,NA,18646,FleaFlicker,16796,0,0,0,9,@HOUMon 7:00 PM,NA,NA,0,5.5,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thomas Fidone,TE,NYG,NA,0.7,0.7,6.7,NA,NA,0,0,0.67,NA,19504,FleaFlicker,17243,0,0,0,4,@DALSun 1:00 PM,NA,NA,0,6.7,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eric Saubert,TE,SEA,NA,0.4,0.4,3.6,NA,NA,0.1,0,0.66,NA,13110,FleaFlicker,13315,0,0,0,8,@PITSun 1:00 PM,NA,NA,0.1,3.6,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ben Sinnott,TE,WAS,NA,0.4,0.4,3.6,NA,NA,0.1,0,0.66,NA,18427,FleaFlicker,16644,0,0,0,2,@GBL 18-27,0.66,TE41,0.1,3.6,19%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTJohn Bates,TE,WAS,NA,0.5,0.5,4.8,NA,NA,0,0,0.66,NA,16360,FleaFlicker,15344,0,0,0,2,@GBL 18-27,NA,NA,0,4.8,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cam Grandy,TE,CIN,NA,0.4,0.4,3.5,NA,NA,0.1,0,0.65,NA,18852,FleaFlicker,16979,0,0,0,0,JACSun 1:00 PM,NA,NA,0.1,3.5,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Vokolek,TE,ARI,NA,0.3,0.3,3.2,NA,NA,0.1,0,0.62,NA,18175,FleaFlicker,16447,0,0,0,8,CARSun 4:05 PM,NA,NA,0.1,3.2,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lucas Krull,TE,DEN,NA,0.6,0.6,4.9,NA,NA,0,0,0.61,NA,17235,FleaFlicker,15970,0,0,0,2,@INDSun 4:05 PM,NA,NA,0,4.9,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blake Whiteheart,TE,CLE,NA,0.3,0.3,3,NA,NA,0.1,0,0.6,NA,17981,FleaFlicker,16940,0,0,0,9,@BALSun 1:00 PM,NA,NA,0.1,3,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jack Stoll,TE,NO,NA,0.5,0.5,4.3,NA,NA,0,0,0.55,NA,16621,FleaFlicker,15541,0,0,0,1,SFSun 1:00 PM,NA,NA,0,4.3,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Manhertz,TE,NYG,NA,0.3,0.3,2.9,NA,NA,0,0,0.53,NA,11114,FleaFlicker,12955,0,0,0,4,@DALSun 1:00 PM,NA,NA,0,2.9,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charlie Woerner,TE,ATL,NA,0.5,0.5,4.4,NA,NA,0,0,0.5,NA,15671,FleaFlicker,14984,0,0,0,5,@MINSun 8:20 PM,NA,NA,0,4.4,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trey McBride,TE,ARI,NA,NA,6.8,69.58,NA,NA,0.31,0.03,15.69,NA,2568117,NFL,15794,NA,0.15,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brock Bowers,TE,LV,NA,NA,6.12,66.24,NA,NA,0.33,0.03,14.85,NA,2572219,NFL,16641,NA,1.26,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Kelce,TE,KC,NA,NA,5.23,55.6,NA,NA,0.34,0.03,12.9,NA,2540258,NFL,11244,NA,0.09,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sam LaPorta,TE,DET,NA,NA,4.49,48.99,NA,NA,0.38,0.06,11.55,NA,2569726,NFL,16214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Warren,TE,IND,NA,NA,4.43,44.51,NA,NA,0.23,0.06,10.55,NA,2574204,NFL,17102,NA,1.67,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Njoku,TE,CLE,NA,NA,4.24,43.49,NA,NA,0.31,0.02,10.41,NA,2557986,NFL,13192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T.J. Hockenson,TE,MIN,NA,NA,4.43,44.06,NA,NA,0.26,0.03,10.34,NA,2562378,NFL,14138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mark Andrews,TE,BAL,NA,NA,3.69,42.97,NA,NA,0.33,0.03,9.94,NA,2560957,NFL,13671,NA,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Harold Fannin Jr.,TE,CLE,NA,NA,4.08,41,NA,NA,0.21,0.02,9.51,NA,2574043,NFL,17103,NA,0.46,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tucker Kraft,TE,GB,NA,NA,3.53,41.54,NA,NA,0.27,0.03,9.25,NA,2569768,NFL,16222,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Juwan Johnson,TE,NO,NA,NA,3.69,38.84,NA,NA,0.27,0.02,9.15,NA,2564676,NFL,14861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Henry,TE,NE,NA,NA,3.57,38.69,NA,NA,0.27,0.03,9,NA,2555341,NFL,12676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chig Okonkwo,TE,TEN,NA,NA,3.72,38.29,NA,NA,0.19,0.02,8.68,NA,2567658,NFL,15889,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Ertz,TE,WAS,NA,NA,3.7,34.54,NA,NA,0.25,0.02,8.61,NA,2540158,NFL,11247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dalton Schultz,TE,HOU,NA,NA,3.58,35.7,NA,NA,0.25,0.04,8.57,NA,2560866,NFL,13772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Evan Engram,TE,DEN,NA,NA,3.84,35.69,NA,NA,0.19,0.02,8.51,NA,2557858,NFL,13189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonnu Smith,TE,PIT,NA,NA,3.42,35.59,NA,NA,0.25,0.03,8.51,NA,2558207,NFL,13193,NA,0.3,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brenton Strange,TE,JAX,NA,NA,3.56,36.66,NA,NA,0.21,0.02,8.45,NA,2569912,NFL,16269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Pitts,TE,ATL,NA,NA,3.14,39.68,NA,NA,0.17,0.02,8.09,NA,2565830,NFL,15329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ja'Tavion Sanders,TE,CAR,NA,NA,3.31,33.3,NA,NA,0.22,0.02,7.92,NA,2571892,NFL,16643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Ferguson,TE,DAL,NA,NA,3.63,34.86,NA,NA,0.13,0.03,7.84,NA,2567496,NFL,15799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cole Kmet,TE,CHI,NA,NA,3.09,32.45,NA,NA,0.21,0.05,7.5,NA,2563704,NFL,14867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Higbee,TE,LAR,NA,NA,3.07,27.61,NA,NA,0.28,0.02,7.47,NA,2555364,NFL,12678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dalton Kincaid,TE,BUF,NA,NA,3.41,31.85,NA,NA,0.14,0.03,7.38,NA,2569594,NFL,16213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cade Otton,TE,TB,NA,NA,3.04,30.94,NA,NA,0.2,0.02,7.29,NA,2568312,NFL,15802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
