player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,rush_att,rush_yds,rush_tds,bye,opp,draft_rank,misc_tds,misc_yds,pct_owned
Pat Freiermuth,TE,PIT,NA,NA,2.27,23.74,NA,NA,0.25,0.02,6.1,NA,2566442,NFL,15331,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ja'Tavion Sanders,TE,CAR,NA,NA,2.56,25.24,NA,NA,0.14,0.01,5.9,NA,2571892,NFL,16643,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Likely,TE,BAL,NA,NA,1.96,23.46,NA,NA,0.26,0.02,5.83,NA,2567283,NFL,15798,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Long,TE,JAX,NA,NA,2.23,20.79,NA,NA,0.19,0.01,5.43,NA,2566286,NFL,15334,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Arroyo,TE,SEA,NA,NA,1.86,21.47,NA,NA,0.16,0.01,4.95,NA,2574554,NFL,17108,NA,NA,NA,NA,NA,NA,NA,NA,NA
Taysom Hill,TE,NO,NA,NA,1.06,9.17,NA,NA,0.07,0.02,4.87,NA,2558954,NFL,13424,NA,16.74,0.14,NA,NA,NA,NA,NA,NA
Michael Mayer,TE,LV,NA,NA,2.04,19.01,NA,NA,0.13,0.01,4.7,NA,2570032,NFL,16212,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dawson Knox,TE,BUF,NA,NA,1.58,18.16,NA,NA,0.17,0.01,4.4,NA,2562681,NFL,14143,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darnell Washington,TE,PIT,NA,NA,1.64,16.23,NA,NA,0.16,0.01,4.2,NA,2570257,NFL,16216,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanner Conner,TE,MIA,NA,NA,1.63,16.08,NA,NA,0.12,0.01,3.94,NA,2569017,NFL,15991,NA,NA,NA,NA,NA,NA,NA,NA,NA
Julian Hill,TE,MIA,NA,NA,1.65,15.21,NA,NA,0.13,0.01,3.93,NA,2571129,NFL,16425,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Higbee,TE,LAR,NA,NA,1.64,15.63,NA,NA,0.12,0.01,3.9,NA,2555364,NFL,12678,NA,NA,NA,NA,NA,NA,NA,NA,NA
Johnny Mundt,TE,JAX,NA,NA,1.56,14.23,NA,NA,0.11,0.01,3.62,NA,2558875,NFL,13940,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Hooper,TE,NE,NA,NA,1.38,14.92,NA,NA,0.1,0.01,3.45,NA,2555415,NFL,12677,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Higgins,TE,ARI,NA,NA,1.31,12.63,NA,NA,0.08,0.01,3.03,NA,2570068,NFL,16333,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tommy Tremble,TE,CAR,NA,NA,1.18,11.85,NA,NA,0.09,0.01,2.89,NA,2565914,NFL,15332,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adam Trautman,TE,DEN,NA,NA,0.97,10.47,NA,NA,0.09,0.01,2.54,NA,2564703,NFL,14870,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daniel Bellinger,TE,NYG,NA,NA,0.89,10.41,NA,NA,0.07,NA,2.35,NA,2567985,NFL,15873,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Oliver,TE,MIN,NA,NA,0.94,9.61,NA,NA,0.06,0.01,2.24,NA,2562693,NFL,14209,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mitchell Evans,TE,CAR,NA,NA,0.72,6.95,NA,NA,0.06,NA,1.78,NA,2573978,NFL,17109,NA,0.01,NA,NA,NA,NA,NA,NA,NA
Davis Allen,TE,LAR,NA,NA,0.7,6.46,NA,NA,0.07,NA,1.77,NA,2570017,NFL,16219,NA,NA,NA,NA,NA,NA,NA,NA,NA
Terrance Ferguson,TE,LAR,NA,NA,0.68,7.16,NA,NA,0.06,NA,1.76,NA,2574267,NFL,17107,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grant Calcaterra,TE,PHI,NA,NA,0.66,6.6,NA,NA,0.06,NA,1.68,NA,2568063,NFL,15804,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jeremy Ruckert,TE,NYJ,NA,NA,0.71,6.79,NA,NA,0.02,NA,1.51,NA,2568042,NFL,15796,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Tonges,TE,SF,NA,NA,0.56,5.82,NA,NA,0.06,NA,1.5,NA,2567439,NFL,16036,NA,NA,NA,NA,NA,NA,NA,NA,NA
Harrison Bryant,TE,HOU,NA,NA,0.59,5.64,NA,NA,0.05,NA,1.45,NA,2563767,NFL,14875,NA,NA,NA,NA,NA,NA,NA,NA,NA
John FitzPatrick,TE,GB,NA,NA,0.57,5.28,NA,NA,0.05,NA,1.4,NA,2567241,NFL,15925,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charlie Kolar,TE,BAL,NA,NA,0.45,5.5,NA,NA,0.05,NA,1.31,NA,2567280,NFL,15795,NA,0.13,NA,NA,NA,NA,NA,NA,NA
John Bates,TE,WAS,NA,NA,0.44,4.04,NA,NA,0.05,NA,1.14,NA,2566580,NFL,15344,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cole Kmet,TE,CHI,NA,NA,0.45,4.56,NA,NA,0.04,0.01,1.13,NA,2563704,NFL,14867,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colby Parkinson,TE,LAR,NA,NA,0.45,4.62,NA,NA,0.03,NA,1.09,NA,2565180,NFL,14871,NA,NA,NA,NA,NA,NA,NA,NA,NA
Payne Durham,TE,TB,NA,NA,0.43,4.25,NA,NA,0.03,NA,1.04,NA,2570353,NFL,16218,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrew Ogletree,TE,IND,NA,NA,0.41,4.3,NA,NA,0.03,NA,1.02,NA,2567712,NFL,15916,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greg Dulcich,TE,MIA,NA,NA,0.41,4.06,NA,NA,0.03,NA,1,NA,2567520,NFL,15797,NA,NA,NA,NA,NA,NA,NA,NA,NA
Foster Moreau,TE,NO,NA,NA,0.33,3.98,NA,NA,0.04,NA,0.97,NA,2562317,NFL,14239,NA,NA,NA,NA,NA,NA,NA,NA,NA
