player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,rush_att,rush_yds,rush_tds,bye,opp,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,pass_comp,pass_att,pass_yds,pass_tds,pass_int,pos_rank,overall_rank,opp_def_rank,team_id,team_name,home_team_id,home_team,home_abbr,away_team_id,away_team,away_abbr,proj_type
Brevyn Spann-Ford,TE,DAL,NA,0.4,0.4,4,NA,NA,0.1,0,0.76,NA,18874,FleaFlicker,16647,0,0,0,0,@DETL 30-44,0.76,NA,0.1,4,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Long,TE,JAC,NA,0.5,0.5,4,NA,NA,0.1,0,0.7,NA,16269,FleaFlicker,15334,0,0,0,8,INDSun 1:00 PM,NA,TE46,0.1,4,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ben Sinnott,TE,WAS,NA,0.4,0.4,3.8,NA,NA,0.1,0,0.68,NA,18427,FleaFlicker,16644,0,0,0,2,@MINSun 1:00 PM,NA,TE55,0.1,3.8,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Vannett,TE,LAR,NA,0.4,0.4,3.7,NA,NA,0.1,0,0.67,NA,12056,FleaFlicker,12680,0,0,0,8,@ARISun 4:25 PM,NA,NA,0.1,3.7,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drew Ogletree,TE,IND,NA,0.3,0.3,3.6,NA,NA,0.1,0,0.66,NA,16951,FleaFlicker,15916,0,0,0,1,@JACSun 1:00 PM,NA,NA,0.1,3.6,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTJohnny Mundt,TE,JAC,NA,0.5,0.5,4.9,NA,NA,0,0,0.61,NA,13239,FleaFlicker,13940,0,0,0,8,INDSun 1:00 PM,NA,NA,0,4.9,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jack Stoll,TE,NO,NA,0.4,0.4,3.7,NA,NA,0,0,0.61,NA,16621,FleaFlicker,15541,0,0,0,1,@TBSun 1:00 PM,NA,NA,0,3.7,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charlie Woerner,TE,ATL,NA,0.6,0.6,4.8,NA,NA,0,0,0.6,NA,15671,FleaFlicker,14984,0,0,0,5,SEASun 1:00 PM,NA,NA,0,4.8,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor Heyward,TE,PIT,NA,0.3,0.3,2.9,NA,NA,0.1,0,0.59,NA,16971,FleaFlicker,15800,0,0,0,5,@BALSun 1:00 PM,NA,NA,0.1,2.9,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Will Dissly,TE,LAC,NA,0.4,0.4,3.9,NA,NA,0,0,0.57,NA,14475,FleaFlicker,13763,0,0,0,2,PHIMon 8:15 PM,NA,NA,0,3.9,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Payne Durham,TE,TB,NA,0.3,0.3,3.1,NA,NA,0,0,0.55,NA,17768,FleaFlicker,16218,0,0,0,9,NOSun 1:00 PM,NA,NA,0,3.1,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josiah Deguara,TE,ARI,NA,0.4,0.4,3.6,NA,NA,0,0,0.48,NA,15567,FleaFlicker,14876,0,0,0,8,LARSun 4:25 PM,NA,NA,0,3.6,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devin Culp,TE,TB,NA,0.2,0.2,2.9,NA,NA,0,0,0.47,NA,18646,FleaFlicker,16796,0,0,0,9,NOSun 1:00 PM,NA,NA,0,2.9,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blake Whiteheart,TE,CLE,NA,0.3,0.3,2.1,NA,NA,0,0,0.46,NA,17981,FleaFlicker,16940,0,0,0,9,TENSun 1:00 PM,NA,NA,0,2.1,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trey McBride,TE,ARI,NA,NA,7.31,73.56,NA,NA,0.47,0.03,17.53,NA,2568117,NFL,15794,NA,0.47,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brock Bowers,TE,LV,NA,NA,5.87,62.52,NA,NA,0.45,0.02,14.94,NA,2572219,NFL,16641,NA,0.94,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Pitts,TE,ATL,NA,NA,4.68,49.91,NA,NA,0.35,0.02,11.73,NA,2565830,NFL,15329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Ferguson,TE,DAL,NA,NA,4.6,42.18,NA,NA,0.41,0.03,11.22,NA,2567496,NFL,15799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Warren,TE,IND,NA,NA,4.24,48.7,NA,NA,0.31,0.06,11.05,NA,2574204,NFL,17102,NA,1.38,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Kelce,TE,KC,NA,NA,4.15,47.73,NA,NA,0.35,0.02,11,NA,2540258,NFL,11244,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Juwan Johnson,TE,NO,NA,NA,4.21,47.59,NA,NA,0.34,0.02,10.97,NA,2564676,NFL,14861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Harold Fannin Jr.,TE,CLE,NA,NA,4.26,47.43,NA,NA,0.31,0.02,10.86,NA,2574043,NFL,17103,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oronde Gadsden II,TE,LAC,NA,NA,4.04,50.29,NA,NA,0.28,0.02,10.72,NA,2574511,NFL,17099,NA,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Ertz,TE,WAS,NA,NA,4.27,40.6,NA,NA,0.36,0.02,10.45,NA,2540158,NFL,11247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dallas Goedert,TE,PHI,NA,NA,3.8,41.37,NA,NA,0.41,0.03,10.34,NA,2560995,NFL,13674,NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mark Andrews,TE,BAL,NA,NA,3.27,37.69,NA,NA,0.48,0.02,10.18,NA,2560957,NFL,13671,NA,1.83,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dalton Kincaid,TE,BUF,NA,NA,3.44,43.27,NA,NA,0.37,0.02,9.95,NA,2569594,NFL,16213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AJ Barner,TE,SEA,NA,NA,3.54,35.21,NA,NA,0.39,0.02,9.89,NA,2572513,NFL,16723,NA,3.5,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brenton Strange,TE,JAX,NA,NA,3.8,43.32,NA,NA,0.21,0.02,9.35,NA,2569912,NFL,16269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colston Loveland,TE,CHI,NA,NA,3.44,36.45,NA,NA,0.27,0.02,8.68,NA,2574014,NFL,17104,NA,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dalton Schultz,TE,HOU,NA,NA,3.79,36.04,NA,NA,0.22,0.04,8.63,NA,2560866,NFL,13772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darren Waller,TE,MIA,NA,NA,2.97,33.75,NA,NA,0.35,0.01,8.43,NA,2552408,NFL,12263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mason Taylor,TE,NYJ,NA,NA,3.94,32.57,NA,NA,0.21,0.02,8.42,NA,2574451,NFL,17106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T.J. Hockenson,TE,MIN,NA,NA,3.39,34.43,NA,NA,0.22,0.02,8.11,NA,2562378,NFL,14138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Evan Engram,TE,DEN,NA,NA,3.57,32.28,NA,NA,0.21,0.02,8.02,NA,2557858,NFL,13189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cade Otton,TE,TB,NA,NA,3.26,32.29,NA,NA,0.22,0.02,7.77,NA,2568312,NFL,15802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Likely,TE,BAL,NA,NA,2.58,30.3,NA,NA,0.27,0.03,7.17,NA,2567283,NFL,15798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darnell Washington,TE,PIT,NA,NA,2.75,30.16,NA,NA,0.19,0.01,6.89,NA,2570257,NFL,16216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ross Dwelley,TE,DET,NA,NA,2.2,27.42,NA,NA,0.24,0.01,6.36,NA,2561060,NFL,13988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gunnar Helm,TE,TEN,NA,NA,2.98,25.11,NA,NA,0.14,0.01,6.32,NA,2574152,NFL,17105,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dawson Knox,TE,BUF,NA,NA,2.17,27.05,NA,NA,0.23,0.01,6.24,NA,2562681,NFL,14143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Njoku,TE,CLE,NA,NA,2.36,25.73,NA,NA,0.2,0.01,6.11,NA,2557986,NFL,13192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pat Freiermuth,TE,PIT,NA,NA,2.24,23.1,NA,NA,0.23,0.02,5.89,NA,2566442,NFL,15331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chig Okonkwo,TE,TEN,NA,NA,2.54,24.66,NA,NA,0.08,0.02,5.46,NA,2567658,NFL,15889,NA,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Gesicki,TE,CIN,NA,NA,2.26,22.38,NA,NA,0.16,0.01,5.44,NA,2560994,NFL,13672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Taysom Hill,TE,NO,NA,NA,0.92,8.14,NA,NA,0.06,0.01,5.42,NA,2558954,NFL,13424,NA,19.61,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colby Parkinson,TE,LAR,NA,NA,2.04,20.79,NA,NA,0.21,0.01,5.36,NA,2565180,NFL,14871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke Musgrave,TE,GB,NA,NA,2.11,21.54,NA,NA,0.14,0.01,5.08,NA,2569780,NFL,16215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonnu Smith,TE,PIT,NA,NA,1.9,17.05,NA,NA,0.18,0.01,4.7,NA,2558207,NFL,13193,NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Higgins,TE,ARI,NA,NA,1.88,18.01,NA,NA,0.1,0.01,4.26,NA,2570068,NFL,16333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Fant,TE,CIN,NA,NA,1.61,16.05,NA,NA,0.14,0.01,4.04,NA,2562383,NFL,14137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cole Kmet,TE,CHI,NA,NA,1.71,15.86,NA,NA,0.13,0.03,4.02,NA,2563704,NFL,14867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Arroyo,TE,SEA,NA,NA,1.34,15.78,NA,NA,0.13,0.01,3.68,NA,2574554,NFL,17108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Terrance Ferguson,TE,LAR,NA,NA,1.15,16.43,NA,NA,0.13,0.01,3.55,NA,2574267,NFL,17107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Foster Moreau,TE,NO,NA,NA,1.26,14.06,NA,NA,0.12,0.01,3.37,NA,2562317,NFL,14239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anthony Firkser,TE,DET,NA,NA,1.22,13.16,NA,NA,0.11,NA,3.2,NA,2558942,NFL,13919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adam Trautman,TE,DEN,NA,NA,1.22,12.52,NA,NA,0.11,0.01,3.11,NA,2564703,NFL,14870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Whyle,TE,GB,NA,NA,1.18,11.85,NA,NA,0.11,0.01,3.01,NA,2569810,NFL,16312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ian Thomas,TE,LV,NA,NA,1.26,11.43,NA,NA,0.07,0.01,2.8,NA,2560894,NFL,13678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jeremy Ruckert,TE,NYJ,NA,NA,1.2,9.53,NA,NA,0.08,0.01,2.61,NA,2568042,NFL,15796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Davis Allen,TE,LAR,NA,NA,0.97,9.16,NA,NA,0.11,NA,2.55,NA,2570017,NFL,16219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Gray,TE,KC,NA,NA,0.99,10.03,NA,NA,0.08,0.01,2.46,NA,2566178,NFL,15337,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charlie Kolar,TE,BAL,NA,NA,0.81,9.71,NA,NA,0.1,NA,2.39,NA,2567280,NFL,15795,NA,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanner Hudson,TE,CIN,NA,NA,0.93,8.59,NA,NA,0.08,NA,2.27,NA,2561215,NFL,14370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Oliver,TE,MIN,NA,NA,0.83,8.73,NA,NA,0.09,NA,2.24,NA,2562693,NFL,14209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cade Stover,TE,HOU,NA,NA,0.72,6.28,NA,NA,0.05,NA,1.85,NA,2572105,NFL,16642,NA,1.42,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Long,TE,JAX,NA,NA,0.76,6.72,NA,NA,0.06,NA,1.79,NA,2566286,NFL,15334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charlie Woerner,TE,ATL,NA,NA,0.66,5.91,NA,NA,0.05,NA,1.55,NA,2565129,NFL,14984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Julian Hill,TE,MIA,NA,NA,0.64,6.01,NA,NA,0.05,NA,1.54,NA,2571129,NFL,16425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
John Bates,TE,WAS,NA,NA,0.58,6.01,NA,NA,0.05,NA,1.48,NA,2566580,NFL,15344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greg Dulcich,TE,MIA,NA,NA,0.57,6.13,NA,NA,0.05,NA,1.48,NA,2567520,NFL,15797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
John FitzPatrick,TE,GB,NA,NA,0.55,5.34,NA,NA,0.05,NA,1.38,NA,2567241,NFL,15925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke Schoonmaker,TE,DAL,NA,NA,0.5,4.82,NA,NA,0.03,NA,1.16,NA,2569690,NFL,16221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drew Sample,TE,CIN,NA,NA,0.48,3.8,NA,NA,0.04,NA,1.1,NA,2562720,NFL,14146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trey McBride,TE,ARI,NA,10.6,7.51,72.89,NA,NA,0.39,NA,13.38,NA,55232,FanDuel,15794,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,43,3,1,Arizona Cardinals,1,Arizona Cardinals,ARI,33,Los Angeles Rams,LA,WEEKLY
Oronde Gadsden,TE,LAC,NA,6.07,4.05,61.61,NA,NA,0.25,NA,9.65,NA,56472,FanDuel,17099,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,76,8,34,Los Angeles Chargers,34,Los Angeles Chargers,LAC,24,Philadelphia Eagles,PHI,WEEKLY
Brock Bowers,TE,LV,NA,7.27,4.9,55.57,NA,NA,0.24,NA,9.45,NA,55931,FanDuel,16641,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,3,81,5,35,Las Vegas Raiders,35,Las Vegas Raiders,LV,10,Denver Broncos,DEN,WEEKLY
Travis Kelce,TE,KC,NA,5.75,4.08,49.63,NA,NA,0.34,NA,9,NA,52104,FanDuel,11244,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,4,84,2,16,Kansas City Chiefs,16,Kansas City Chiefs,KC,13,Houston Texans,HOU,WEEKLY
Tyler Warren,TE,IND,NA,5.87,4.21,44.19,NA,NA,0.27,NA,8.93,NA,56254,FanDuel,17102,1.05,5.86,0.04,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,5,86,7,14,Indianapolis Colts,15,Jacksonville Jaguars,JAC,14,Indianapolis Colts,IND,WEEKLY
Kyle Pitts,TE,ATL,NA,6.86,4.35,44.79,NA,NA,0.26,NA,8.23,NA,54859,FanDuel,15329,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,6,94,1,2,Atlanta Falcons,2,Atlanta Falcons,ATL,28,Seattle Seahawks,SEA,WEEKLY
Jake Ferguson,TE,DAL,NA,6,4.29,39.98,NA,NA,0.36,NA,8.18,NA,55396,FanDuel,15799,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,7,95,20,9,Dallas Cowboys,11,Detroit Lions,DET,9,Dallas Cowboys,DAL,WEEKLY
Juwan Johnson,TE,NO,NA,6.29,4.24,45.72,NA,NA,0.22,NA,7.97,NA,54742,FanDuel,14861,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,8,97,15,20,New Orleans Saints,30,Tampa Bay Buccaneers,TB,20,New Orleans Saints,NO,WEEKLY
Brenton Strange,TE,JAC,NA,3.54,2.81,53.91,NA,NA,0.18,NA,7.86,NA,55757,FanDuel,16269,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,9,100,19,15,Jacksonville Jaguars,15,Jacksonville Jaguars,JAC,14,Indianapolis Colts,IND,WEEKLY
Mark Andrews,TE,BAL,NA,4.9,3.25,35.66,NA,NA,0.38,NA,7.6,NA,53836,FanDuel,13671,0.29,1.13,0.01,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,10,102,18,3,Baltimore Ravens,3,Baltimore Ravens,BAL,25,Pittsburgh Steelers,PIT,WEEKLY
T.J. Hockenson,TE,MIN,NA,6.08,4.11,38.07,NA,NA,0.28,NA,7.54,NA,54137,FanDuel,14138,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,11,104,31,18,Minnesota Vikings,18,Minnesota Vikings,MIN,32,Washington Commanders,WSH,WEEKLY
Dalton Schultz,TE,HOU,NA,5.97,4.34,40.96,NA,NA,0.21,NA,7.51,NA,54022,FanDuel,13772,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,12,105,17,13,Houston Texans,16,Kansas City Chiefs,KC,13,Houston Texans,HOU,WEEKLY
Harold Fannin Jr.,TE,CLE,NA,6.32,3.96,33.89,NA,NA,0.23,NA,6.86,NA,56414,FanDuel,17103,0.3,1.08,0.01,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,13,118,28,8,Cleveland Browns,8,Cleveland Browns,CLE,31,Tennessee Titans,TEN,WEEKLY
Mason Taylor,TE,NYJ,NA,5.5,3.86,35.88,NA,NA,0.22,NA,6.82,NA,56283,FanDuel,17106,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,14,119,26,22,New York Jets,22,New York Jets,NYJ,17,Miami Dolphins,MIA,WEEKLY
Dalton Kincaid,TE,BUF,NA,4.16,3.02,34.51,NA,NA,0.28,NA,6.62,NA,55586,FanDuel,16213,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,15,123,30,4,Buffalo Bills,4,Buffalo Bills,BUF,7,Cincinnati Bengals,CIN,WEEKLY
Darren Waller,TE,MIA,NA,4.86,3.16,34.53,NA,NA,0.24,NA,6.47,NA,52802,FanDuel,12263,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,16,127,27,17,Miami Dolphins,22,New York Jets,NYJ,17,Miami Dolphins,MIA,WEEKLY
Dallas Goedert,TE,PHI,NA,5.06,3.46,34.63,NA,NA,0.2,NA,6.35,NA,53795,FanDuel,13674,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,17,129,9,24,Philadelphia Eagles,34,Los Angeles Chargers,LAC,24,Philadelphia Eagles,PHI,WEEKLY
Colston Loveland,TE,CHI,NA,5.32,3.12,32.87,NA,NA,0.21,NA,6.11,NA,56251,FanDuel,17104,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,18,134,11,6,Chicago Bears,12,Green Bay Packers,GB,6,Chicago Bears,CHI,WEEKLY
Chigoziem Okonkwo,TE,TEN,NA,5.09,3.38,33.56,NA,NA,0.15,NA,5.93,NA,55293,FanDuel,15889,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,19,136,4,31,Tennessee Titans,8,Cleveland Browns,CLE,31,Tennessee Titans,TEN,WEEKLY
Cade Otton,TE,TB,NA,4.36,2.9,28.65,NA,NA,0.25,NA,5.8,NA,55343,FanDuel,15802,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,20,141,14,30,Tampa Bay Buccaneers,30,Tampa Bay Buccaneers,TB,20,New Orleans Saints,NO,WEEKLY
