player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,bye,opp,draft_rank,misc_tds,misc_yds,pct_owned,return_tds,fumble_TD
Chris Godwin,WR,TB,NA,3.9,3.9,47.2,NA,NA,0.3,0,0.3,NA,0,0,6.51,NA,12926,FleaFlicker,13163,9,NOSun 1:00 PM,WR48,0.3,47.5,74%,NA,NA
Troy Franklin,WR,DEN,NA,3.5,3.5,41.3,NA,NA,0.4,0.6,2,NA,0,0.1,6.51,NA,18466,FleaFlicker,16619,2,@LVSun 4:05 PM,WR30,0.4,43.3,71%,NA,NA
Xavier Worthy,WR,KC,NA,3.3,3.3,41,NA,NA,0.3,0.9,5.7,NA,0.1,0,6.49,NA,18363,FleaFlicker,16620,0,HOUSun 8:20 PM,WR39,0.3,46.7,87%,NA,NA
Quentin Johnston,WR,LAC,NA,3.1,3.1,44,NA,NA,0.3,0.1,0.4,NA,0,0.1,6.36,NA,17593,FleaFlicker,16188,2,PHIMon 8:15 PM,WR37,0.3,44.4,84%,NA,NA
Keenan Allen,WR,LAC,NA,3.9,3.9,44.4,NA,NA,0.3,0,0.1,NA,0,0,6.24,NA,9380,FleaFlicker,11222,2,PHIMon 8:15 PM,WR43,0.3,44.4,82%,NA,NA
OUTAmon-Ra St.,WR,WR,NA,3.2,3.2,39.5,NA,NA,0.3,0,0.4,NA,0,0,6.07,NA,16373,FleaFlicker,15287,8,DALThu 8:15 PM,WR8,0.3,39.8,98%,NA,NA
Michael Wilson,WR,ARI,NA,4.2,4.2,49.8,NA,NA,0.2,0,0.1,NA,0,0,5.97,NA,17671,FleaFlicker,16206,8,LARSun 4:25 PM,WR36,0.2,49.9,69%,NA,NA
DJ Moore,WR,CHI,NA,3.4,3.4,40.1,NA,NA,0.2,0.9,4.5,NA,0,0.1,5.87,NA,13764,FleaFlicker,13635,5,@GBSun 4:25 PM,WR45,0.2,44.6,87%,NA,NA
Tre Tucker,WR,LV,NA,3.3,3.3,41.8,NA,NA,0.2,0.4,2.2,NA,0,0,5.76,NA,17635,FleaFlicker,16287,8,DENSun 4:05 PM,WR50,0.2,44,66%,NA,NA
Devaughn Vele,WR,NO,NA,3.4,3.4,41.3,NA,NA,0.3,0,0.1,NA,0,0,5.66,NA,18587,FleaFlicker,16788,1,@TBSun 1:00 PM,WR80,0.3,41.4,11%,NA,NA
Jayden Higgins,WR,HOU,NA,3.6,3.6,39.5,NA,NA,0.3,0,0,NA,0,0,5.53,NA,19287,FleaFlicker,17083,6,@KCSun 8:20 PM,WR47,0.3,39.5,50%,NA,NA
Josh Downs,WR,IND,NA,3.7,3.7,39.6,NA,NA,0.2,0,0.1,NA,0,0.1,5.37,NA,17622,FleaFlicker,16187,1,@JACSun 1:00 PM,WR51,0.2,39.8,65%,NA,NA
Jerry Jeudy,WR,CLE,NA,3,3,42.3,NA,NA,0.2,0,0.1,NA,0,0.1,5.34,NA,15544,FleaFlicker,14833,9,TENSun 1:00 PM,WR54,0.2,42.4,70%,NA,NA
Rashid Shaheed,WR,SEA,NA,2.5,2.5,35.9,NA,NA,0.2,0.7,3.4,NA,0,0.1,5.25,NA,17243,FleaFlicker,16080,8,@ATLSun 1:00 PM,WR52,0.2,39.3,77%,NA,NA
Cooper Kupp,WR,SEA,NA,2.9,2.9,37.1,NA,NA,0.2,0,0.1,NA,0,0,5.07,NA,12970,FleaFlicker,13164,8,@ATLSun 1:00 PM,WR62,0.2,37.2,68%,NA,NA
Darnell Mooney,WR,ATL,NA,2.6,2.6,38.1,NA,NA,0.2,0.2,0.7,NA,0,0,4.94,NA,15658,FleaFlicker,14974,5,SEASun 1:00 PM,WR49,0.2,38.8,64%,NA,NA
IRDJayden Reed,WR,GB,NA,2.3,2.3,30.8,NA,NA,0.2,0.6,3,NA,0,0,4.82,NA,17674,FleaFlicker,16184,5,CHISun 4:25 PM,WR56,0.2,33.8,68%,NA,NA
Dontayvion Wicks,WR,GB,NA,2.5,2.5,31.5,NA,NA,0.3,0.1,0.6,NA,0,0,4.81,NA,17792,FleaFlicker,16195,5,CHISun 4:25 PM,WR75,0.3,32.1,19%,NA,NA
Adonai Mitchell,WR,NYJ,NA,2.7,2.7,36.1,NA,NA,0.2,0,0.3,NA,0,0.1,4.81,NA,18395,FleaFlicker,16626,9,MIASun 1:00 PM,WR58,0.2,36.5,25%,NA,NA
John Metchie,WR,NYJ,NA,3.3,3.3,31.4,NA,NA,0.2,0.3,1.2,NA,0,0,4.77,NA,16849,FleaFlicker,15759,9,MIASun 1:00 PM,WR65,0.3,32.5,26%,NA,NA
Malik Washington,WR,MIA,NA,2.9,2.9,26.6,NA,NA,0.2,1,6,NA,0,0.1,4.52,NA,18498,FleaFlicker,16684,2,@NYJSun 1:00 PM,WR72,0.2,32.6,35%,NA,NA
Chimere Dike,WR,TEN,NA,2.9,2.9,31.1,NA,NA,0.2,0.7,2.7,NA,0,0.1,4.46,NA,19346,FleaFlicker,17171,0,@CLESun 1:00 PM,WR55,0.2,33.7,41%,NA,NA
OUTParker Washington,WR,JAC,NA,2.4,2.4,30.1,NA,NA,0.2,0.3,0.9,NA,0,0,4.46,NA,17738,FleaFlicker,16192,8,INDSun 1:00 PM,WR57,0.2,31,52%,NA,NA
Elic Ayomanor,WR,TEN,NA,2.6,2.6,34,NA,NA,0.2,0,0.1,NA,0,0,4.38,NA,19347,FleaFlicker,17073,0,@CLESun 1:00 PM,WR68,0.2,34,37%,NA,NA
Isaac TeSlaa,WR,DET,NA,2.2,2.2,29.5,NA,NA,0.2,0,0.1,NA,0,0,4.38,NA,19337,FleaFlicker,17157,8,DALThu 8:15 PM,WR88,0.2,29.7,26%,NA,NA
Tez Johnson,WR,TB,NA,1.9,1.9,23.6,NA,NA,0.3,0.6,2.1,NA,0,0,4.23,NA,19520,FleaFlicker,17079,9,NOSun 1:00 PM,WR61,0.3,25.7,48%,NA,NA
Calvin Austin,WR,PIT,NA,2.4,2.4,30.3,NA,NA,0.2,0,0.3,NA,0,0,4.18,NA,16921,FleaFlicker,15777,5,@BALSun 1:00 PM,WR83,0.2,30.6,30%,NA,NA
Rashod Bateman,WR,BAL,NA,2,2,29.2,NA,NA,0.2,0,0.1,NA,0,0,4.16,NA,16248,FleaFlicker,15293,7,PITSun 1:00 PM,WR66,0.2,29.3,47%,NA,NA
Pat Bryant,WR,DEN,NA,2.3,2.3,30.5,NA,NA,0.2,0,0.1,NA,0,0,4.16,NA,19288,FleaFlicker,17082,2,@LVSun 4:05 PM,WR86,0.2,30.6,26%,NA,NA
Cedric Tillman,WR,CLE,NA,2.2,2.2,26.8,NA,NA,0.2,0,0.1,NA,0,0,4.05,NA,17643,FleaFlicker,16191,9,TENSun 1:00 PM,WR76,0.2,26.9,41%,NA,NA
Jalen Nailor,WR,MIN,NA,1.8,1.8,26.6,NA,NA,0.2,0,0.3,NA,0,0,3.81,NA,17018,FleaFlicker,15786,6,WASSun 1:00 PM,WR98,0.2,26.8,18%,NA,NA
Marvin Mims,WR,DEN,NA,1.8,1.8,22.4,NA,NA,0.1,1,4.4,NA,0.1,0.1,3.72,NA,17631,FleaFlicker,16189,2,@LVSun 4:05 PM,WR71,0.2,26.8,49%,NA,NA
Luther Burden,WR,CHI,NA,2.4,2.4,26.9,NA,NA,0.1,0.3,1.4,NA,0,0,3.56,NA,19335,FleaFlicker,17070,5,@GBSun 4:25 PM,WR53,0.1,28.3,52%,NA,NA
Andrei Iosivas,WR,CIN,NA,1.9,1.9,23.6,NA,NA,0.2,0.1,0.7,NA,0,0,3.55,NA,17754,FleaFlicker,16207,0,@BUFSun 1:00 PM,WR78,0.2,24.2,27%,NA,NA
Gabe Davis,WR,BUF,NA,1.4,1.4,22.4,NA,NA,0.2,0,0,NA,0,0,3.54,NA,15627,FleaFlicker,14845,7,CINSun 1:00 PM,NA,0.2,22.4,10%,NA,NA
Keon Coleman,WR,BUF,NA,1.7,1.7,23.3,NA,NA,0.2,0,0.1,NA,0,0,3.52,NA,18392,FleaFlicker,16617,7,CINSun 1:00 PM,WR79,0.2,23.4,66%,NA,NA
Christian Kirk,WR,HOU,NA,2.4,2.4,27.1,NA,NA,0.1,0,0.1,NA,0,0,3.48,NA,13806,FleaFlicker,13633,6,@KCSun 8:20 PM,WR69,0.1,27.2,46%,NA,NA
OUTKalif Raymond,WR,DET,NA,2,2,24.5,NA,NA,0.1,0.2,1.1,NA,0,0,3.4,NA,12441,FleaFlicker,13066,8,DALThu 8:15 PM,NA,0.1,25.6,6%,NA,NA
OUTJoshua Palmer,WR,BUF,NA,1.7,1.7,25.6,NA,NA,0.1,0,0,NA,0,0,3.38,NA,16292,FleaFlicker,15319,7,CINSun 1:00 PM,WR85,0.1,25.6,23%,NA,NA
Hollywood Brown,WR,KC,NA,1.8,1.8,21.8,NA,NA,0.2,0,0.1,NA,0,0,3.33,NA,14661,FleaFlicker,14105,0,HOUSun 8:20 PM,WR77,0.2,21.9,51%,NA,NA
Van Jefferson,WR,TEN,NA,2.1,2.1,26.1,NA,NA,0.1,0,0,NA,0,0,3.31,NA,15564,FleaFlicker,14858,0,@CLESun 1:00 PM,NA,0.1,26.1,8%,NA,NA
Tyler Lockett,WR,LV,NA,2.4,2.4,25.8,NA,NA,0.1,0,0,NA,0,0,3.28,NA,11242,FleaFlicker,12187,8,DENSun 4:05 PM,WR84,0.1,25.8,21%,NA,NA
KaVontae Turpin,WR,DAL,NA,1.4,1.4,18.4,NA,NA,0.1,0.8,4.8,NA,0,0,3.22,NA,17558,FleaFlicker,15981,0,@DETThu 8:15 PM,WR104,0.2,23.2,20%,NA,NA
OUTMatthew Golden,WR,GB,NA,1.6,1.6,20.1,NA,NA,0.1,0.5,2.6,NA,0,0,3.03,NA,19266,FleaFlicker,17075,5,CHISun 4:25 PM,WR63,0.1,22.8,64%,NA,NA
Treylon Burks,WR,WAS,NA,1.4,1.4,19.7,NA,NA,0.1,0.1,0.4,NA,0,0,2.79,NA,16803,FleaFlicker,15752,2,@MINSun 1:00 PM,NA,0.1,20.1,8%,NA,NA
Ryan Flournoy,WR,DAL,NA,1.6,1.6,18.5,NA,NA,0.1,0,0,NA,0,0,2.73,NA,18536,FleaFlicker,16778,0,@DETThu 8:15 PM,WR107,0.1,18.5,8%,NA,NA
Tom Kennedy,WR,DET,NA,1.4,1.4,20.2,NA,NA,0.1,0.1,0.2,NA,0,0,2.68,NA,15393,FleaFlicker,14503,8,DALThu 8:15 PM,NA,0.1,20.4,0%,NA,NA
Brandin Cooks,WR,BUF,NA,1.4,1.4,17.2,NA,NA,0.1,0,0.2,NA,0,0,2.59,NA,10242,FleaFlicker,11674,7,CINSun 1:00 PM,NA,0.1,17.4,15%,NA,NA
Mason Tipton,WR,NO,NA,1.7,1.7,18.5,NA,NA,0.1,0.3,1.5,NA,0,0,2.58,NA,18664,FleaFlicker,16858,1,@TBSun 1:00 PM,NA,0.1,20,2%,NA,NA
Greg Dortch,WR,ARI,NA,1.6,1.6,13.7,NA,NA,0.1,0.6,2.5,NA,0,0,2.56,NA,14935,FleaFlicker,14108,8,LARSun 4:25 PM,WR117,0.2,16.1,26%,NA,NA
Isaiah Bond,WR,CLE,NA,1.3,1.3,18.4,NA,NA,0.1,0.2,1.3,NA,0,0,2.55,NA,20023,FleaFlicker,17076,9,TENSun 1:00 PM,WR96,0.1,19.7,20%,NA,NA
DeAndre Hopkins,WR,BAL,NA,1.2,1.2,16.4,NA,NA,0.1,0,0,NA,0,0,2.54,NA,9311,FleaFlicker,11232,7,PITSun 1:00 PM,WR87,0.1,16.4,28%,NA,NA
Sterling Shepard,WR,TB,NA,1.7,1.7,17.9,NA,NA,0.1,0.2,1,NA,0,0,2.53,NA,12058,FleaFlicker,12658,9,NOSun 1:00 PM,WR94,0.1,18.9,22%,NA,NA
Olamide Zaccheaus,WR,CHI,NA,1.9,1.9,18,NA,NA,0.1,0.1,0.6,NA,0,0,2.46,NA,15107,FleaFlicker,14592,5,@GBSun 4:25 PM,WR93,0.1,18.6,15%,NA,NA
David Sills,WR,ATL,NA,1.4,1.4,16,NA,NA,0.1,0,0.1,NA,0,0,2.33,NA,14915,FleaFlicker,14110,5,SEASun 1:00 PM,NA,0.1,16.1,1%,NA,NA
Nick Westbrook-Ikhine,WR,MIA,NA,1.1,1.1,13.9,NA,NA,0.1,0,0.1,NA,0,0,2.17,NA,16192,FleaFlicker,15109,2,@NYJSun 1:00 PM,WR121,0.1,13.9,9%,NA,NA
Jahan Dotson,WR,PHI,NA,1.2,1.2,15.2,NA,NA,0.1,0,0.1,NA,0,0,2.11,NA,16821,FleaFlicker,15755,9,@LACMon 8:15 PM,WR113,0.1,15.3,11%,NA,NA
Allen Lazard,WR,NYJ,NA,1.1,1.1,13.1,NA,NA,0.1,0,0,NA,0,0,2.09,NA,14059,FleaFlicker,13632,9,MIASun 1:00 PM,NA,0.1,13.1,8%,NA,NA
Roman Wilson,WR,PIT,NA,1.2,1.2,15.2,NA,NA,0.1,0,0,NA,0,0,2.04,NA,18409,FleaFlicker,16629,5,@BALSun 1:00 PM,WR95,0.1,15.3,17%,NA,NA
Xavier Hutchinson,WR,HOU,NA,1.3,1.3,14.8,NA,NA,0.1,0.1,0.3,NA,0,0,2.03,NA,17740,FleaFlicker,16201,6,@KCSun 8:20 PM,WR103,0.1,15.1,17%,NA,NA
Tyrell Shavers,WR,BUF,NA,0.9,0.9,13.5,NA,NA,0.1,0,0,NA,0,0,2.01,NA,18163,FleaFlicker,16451,7,CINSun 1:00 PM,NA,0.1,13.5,7%,NA,NA
IRDTutu Atwell,WR,LAR,NA,0.9,0.9,14.2,NA,NA,0.1,0,0.2,NA,0,0,1.97,NA,16326,FleaFlicker,15301,8,@ARISun 4:25 PM,WR109,0.1,14.4,12%,NA,NA
Isaiah Williams,WR,NYJ,NA,1,1,11.4,NA,NA,0.1,0.4,2.5,NA,0,0,1.91,NA,18910,FleaFlicker,16630,9,MIASun 1:00 PM,NA,0.1,14,4%,NA,NA
Dont'e Thornton,WR,LV,NA,1.2,1.2,15.5,NA,NA,0.1,0,0.1,NA,0,0,1.9,NA,19354,FleaFlicker,17087,8,DENSun 4:05 PM,WR102,0.1,15.5,22%,NA,NA
JuJu Smith-Schuster,WR,KC,NA,1.2,1.2,13.6,NA,NA,0.1,0,0.1,NA,0,0,1.89,NA,12950,FleaFlicker,13156,0,HOUSun 8:20 PM,WR112,0.1,13.7,17%,NA,NA
Tim Patrick,WR,JAC,NA,1.1,1.1,13.3,NA,NA,0.1,0,0,NA,0,0,1.85,NA,13209,FleaFlicker,13377,8,INDSun 1:00 PM,WR126,0.1,13.3,5%,NA,NA
Tre' Harris,WR,LAC,NA,1.2,1.2,12.9,NA,NA,0.1,0,0.1,NA,0,0,1.82,NA,19298,FleaFlicker,17072,2,PHIMon 8:15 PM,WR89,0.1,13,32%,NA,NA
Jaylin Noel,WR,HOU,NA,1.2,1.2,12.5,NA,NA,0.1,0.2,0.8,NA,0,0,1.81,NA,19286,FleaFlicker,17080,6,@KCSun 8:20 PM,WR82,0.1,13.3,27%,NA,NA
IRDNoah Brown,WR,WAS,NA,1,1,14.4,NA,NA,0.1,0,0,NA,0,0,1.74,NA,13120,FleaFlicker,13172,2,@MINSun 1:00 PM,WR125,0.1,14.4,7%,NA,NA
Jaylin Lane,WR,WAS,NA,1,1,12.5,NA,NA,0.1,0,0,NA,0,0,1.71,NA,19363,FleaFlicker,17184,2,@MINSun 1:00 PM,WR101,0.1,12.5,18%,NA,NA
Tyquan Thornton,WR,KC,NA,0.8,0.8,12.1,NA,NA,0.1,0,0.1,NA,0,0,1.7,NA,16835,FleaFlicker,15787,0,HOUSun 8:20 PM,WR91,0.1,12.2,23%,NA,NA
Xavier Smith,WR,LAR,NA,1,1,14.6,NA,NA,0.1,0,0.4,NA,0,0.2,1.64,NA,17956,FleaFlicker,16428,8,@ARISun 4:25 PM,NA,0.1,15,1%,NA,NA
Mitch Tinsley,WR,CIN,NA,0.8,0.8,10,NA,NA,0.1,0,0.1,NA,0,0,1.61,NA,17876,FleaFlicker,16403,0,@BUFSun 1:00 PM,NA,0.1,10.1,4%,NA,NA
Dylan Drummond,WR,ATL,NA,0.8,0.8,10.9,NA,NA,0.1,0,0,NA,0,0,1.57,NA,18279,FleaFlicker,16429,5,SEASun 1:00 PM,NA,0.1,10.9,0%,NA,NA
Jack Bech,WR,LV,NA,1.1,1.1,11.9,NA,NA,0.1,0,0.1,NA,0,0,1.56,NA,19294,FleaFlicker,17078,8,DENSun 4:05 PM,WR97,0.1,12,25%,NA,NA
Kevin Austin,WR,NO,NA,0.8,0.8,11.6,NA,NA,0.1,0.1,0.3,NA,0,0,1.55,NA,17200,FleaFlicker,15765,1,@TBSun 1:00 PM,NA,0.1,11.9,0%,NA,NA
Lil'Jordan Humphrey,WR,DEN,NA,0.9,0.9,10.6,NA,NA,0.1,0,0,NA,0,0,1.54,NA,15148,FleaFlicker,14118,2,@LVSun 4:05 PM,NA,0.1,10.6,2%,NA,NA
Malachi Corley,WR,CLE,NA,0.6,0.6,7.4,NA,NA,0,0.6,3.6,NA,0,0,1.45,NA,18388,FleaFlicker,16636,9,TENSun 1:00 PM,NA,0.1,11.1,6%,NA,NA
Jordan Whittington,WR,LAR,NA,0.8,0.8,9.9,NA,NA,0.1,0.1,0.6,NA,0,0,1.39,NA,18564,FleaFlicker,16633,8,@ARISun 4:25 PM,WR105,0.1,10.5,11%,NA,NA
Devontez Walker,WR,BAL,NA,0.6,0.6,8.5,NA,NA,0.1,0,0.1,NA,0,0,1.28,NA,18473,FleaFlicker,16621,7,PITSun 1:00 PM,NA,0.1,8.6,7%,NA,NA
Myles Price,WR,MIN,NA,0.8,0.8,9.7,NA,NA,0.1,0,0,NA,0,0,1.25,NA,19847,FleaFlicker,17360,6,WASSun 1:00 PM,NA,0.1,9.7,5%,NA,NA
Jamal Agnew,WR,ATL,NA,0.7,0.7,8.5,NA,NA,0.1,0,0,NA,0,0,1.21,NA,13024,FleaFlicker,13308,5,SEASun 1:00 PM,NA,0.1,8.5,1%,NA,NA
OUTJamari Thrash,WR,CLE,NA,0.7,0.7,8,NA,NA,0.1,0,0.2,NA,0,0,1.12,NA,18528,FleaFlicker,16624,9,TENSun 1:00 PM,NA,0.1,8.2,3%,NA,NA
Xavier Weaver,WR,ARI,NA,0.8,0.8,8.9,NA,NA,0,0,0,NA,0,0,1.11,NA,18681,FleaFlicker,16634,8,LARSun 4:25 PM,NA,0,8.9,0%,NA,NA
Gage Larvadain,WR,CLE,NA,0.6,0.6,6.8,NA,NA,0.1,0.2,0.7,NA,0,0,1.09,NA,19853,FleaFlicker,17349,9,TENSun 1:00 PM,NA,0.1,7.5,1%,NA,NA
IRLuke McCaffrey,WR,WAS,NA,0.6,0.6,7.6,NA,NA,0.1,0,0,NA,0,0,1.06,NA,18424,FleaFlicker,16635,2,@MINSun 1:00 PM,WR122,0.1,7.6,26%,NA,NA
OUTDyami Brown,WR,JAC,NA,0.6,0.6,7,NA,NA,0.1,0.1,0.5,NA,0,0,1.05,NA,16309,FleaFlicker,15292,8,INDSun 1:00 PM,WR99,0.1,7.5,14%,NA,NA
Jaxon Smith-Njigba,WR,SEA,NA,NA,7.05,108.92,NA,NA,0.71,NA,1.95,NA,0.01,0.04,22.38,NA,2570341,NFL,16185,NA,NA,NA,NA,NA,NA,NA,NA
Puka Nacua,WR,LAR,NA,NA,7.1,92.05,NA,NA,0.48,NA,4.88,NA,0.03,0.03,19.79,NA,2570026,NFL,16211,NA,NA,NA,NA,NA,NA,NA,NA
CeeDee Lamb,WR,DAL,NA,NA,5.9,91.1,NA,NA,0.57,NA,2.61,NA,0.02,0.03,18.75,NA,2563848,NFL,14832,NA,NA,NA,NA,NA,NA,NA,NA
Ja'Marr Chase,WR,CIN,NA,NA,6.03,79.75,NA,NA,0.59,NA,1.91,NA,0.01,0.03,17.74,NA,2565941,NFL,15281,NA,NA,NA,NA,NA,NA,NA,NA
Drake London,WR,ATL,NA,NA,5.75,78.84,NA,NA,0.67,NA,0.33,NA,NA,0.03,17.63,NA,2567250,NFL,15751,NA,NA,NA,NA,NA,NA,NA,NA
George Pickens,WR,DAL,NA,NA,5.01,89.41,NA,NA,0.6,NA,0.55,NA,NA,0.03,17.55,NA,2568159,NFL,15762,NA,NA,NA,NA,NA,NA,NA,NA
Rashee Rice,WR,KC,NA,NA,5.73,72.26,NA,NA,0.62,NA,0.81,NA,0.01,0.04,16.74,NA,2569921,NFL,16194,NA,NA,NA,NA,NA,NA,NA,NA
Amon-Ra St. Brown,WR,DET,NA,NA,5.31,71.66,NA,NA,0.63,NA,1.12,NA,0.01,0.02,16.39,NA,2566073,NFL,15287,NA,NA,NA,NA,NA,NA,NA,NA
Nico Collins,WR,HOU,NA,NA,5.44,73.27,NA,NA,0.5,NA,0.44,NA,NA,0.03,15.75,NA,2566127,NFL,15290,NA,NA,NA,NA,NA,NA,NA,NA
Chris Olave,WR,NO,NA,NA,5.74,73.76,NA,NA,0.42,NA,0.31,NA,NA,0.03,15.61,NA,2567973,NFL,15754,NA,NA,NA,NA,NA,NA,NA,NA
Jameson Williams,WR,DET,NA,NA,4.2,73.38,NA,NA,0.59,NA,2.13,NA,0.02,0.03,15.35,NA,2567565,NFL,15756,NA,NA,NA,NA,NA,NA,NA,NA
Davante Adams,WR,LAR,NA,NA,4.21,62.51,NA,NA,0.82,NA,NA,NA,NA,0.03,15.32,NA,2543495,NFL,11675,NA,NA,NA,NA,NA,NA,NA,NA
A.J. Brown,WR,PHI,NA,NA,4.47,65.93,NA,NA,0.54,NA,0.14,NA,NA,0.02,14.28,NA,2562238,NFL,14104,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Waddle,WR,MIA,NA,NA,4.6,68.3,NA,NA,0.46,NA,0.23,NA,NA,0.03,14.15,NA,2566292,NFL,15284,NA,NA,NA,NA,NA,NA,NA,NA
Zay Flowers,WR,BAL,NA,NA,4.93,68.15,NA,NA,0.33,NA,2.86,NA,0.02,0.03,14.07,NA,2569573,NFL,16190,NA,NA,NA,NA,NA,NA,NA,NA
Tee Higgins,WR,CIN,NA,NA,4.05,59.51,NA,NA,0.64,NA,0.36,NA,NA,0.02,13.84,NA,2563731,NFL,14835,NA,NA,NA,NA,NA,NA,NA,NA
DeVonta Smith,WR,PHI,NA,NA,4.61,64.53,NA,NA,0.45,NA,0.14,NA,NA,0.03,13.72,NA,2566409,NFL,15282,NA,NA,NA,NA,NA,NA,NA,NA
Ladd McConkey,WR,LAC,NA,NA,4.59,63.69,NA,NA,0.46,NA,0.44,NA,NA,0.03,13.7,NA,2572477,NFL,16627,NA,NA,NA,NA,NA,NA,NA,NA
Justin Jefferson,WR,MIN,NA,NA,4.24,67.72,NA,NA,0.41,NA,0.23,NA,NA,0.02,13.46,NA,2564556,NFL,14836,NA,NA,NA,NA,NA,NA,NA,NA
Jakobi Meyers,WR,JAX,NA,NA,4.38,62.56,NA,NA,0.39,NA,1.13,NA,0.01,0.03,13.09,NA,2562492,NFL,14127,NA,NA,NA,NA,NA,NA,NA,NA
Khalil Shakir,WR,BUF,NA,NA,4.57,57.39,NA,NA,0.44,NA,0.45,NA,NA,0.03,12.93,NA,2567334,NFL,15761,NA,NA,NA,NA,NA,NA,NA,NA
Emeka Egbuka,WR,TB,NA,NA,3.95,60.41,NA,NA,0.46,NA,0.23,NA,NA,0.03,12.71,NA,2574585,NFL,17081,NA,NA,NA,NA,NA,NA,NA,NA
Deebo Samuel Sr.,WR,WAS,NA,NA,4.44,51.38,NA,NA,0.4,NA,4.86,NA,0.05,0.03,12.7,NA,2562721,NFL,14136,NA,NA,NA,NA,NA,NA,NA,NA
Terry McLaurin,WR,WAS,NA,NA,4.13,56.03,NA,NA,0.46,NA,0.24,NA,NA,0.02,12.48,NA,2562489,NFL,14109,NA,NA,NA,NA,NA,NA,NA,NA
Brian Thomas Jr.,WR,JAX,NA,NA,3.84,62.11,NA,NA,0.39,NA,0.12,NA,NA,0.02,12.36,NA,2572162,NFL,16618,NA,NA,NA,NA,NA,NA,NA,NA
Courtland Sutton,WR,DEN,NA,NA,3.95,55.21,NA,NA,0.45,NA,NA,NA,NA,0.02,12.13,NA,2560888,NFL,13630,NA,NA,NA,NA,NA,NA,NA,NA
DK Metcalf,WR,PIT,NA,NA,3.56,55.6,NA,NA,0.46,NA,0.2,NA,NA,0.02,11.86,NA,2562685,NFL,14102,NA,NA,NA,NA,NA,NA,NA,NA
Michael Pittman,WR,IND,NA,NA,4.36,52.34,NA,NA,0.37,NA,0.3,NA,NA,0.03,11.78,NA,2564136,NFL,14842,NA,NA,NA,NA,NA,NA,NA,NA
Devaughn Vele,WR,NO,NA,NA,4.11,50.01,NA,NA,0.41,NA,0.44,NA,NA,0.02,11.58,NA,2572006,NFL,16788,NA,NA,NA,NA,NA,NA,NA,NA
Alec Pierce,WR,IND,NA,NA,3.15,64.2,NA,NA,0.33,NA,0.13,NA,NA,0.02,11.52,NA,2567715,NFL,15768,NA,NA,NA,NA,NA,NA,NA,NA
Quentin Johnston,WR,LAC,NA,NA,3.61,51.34,NA,NA,0.45,NA,0.79,NA,0.01,0.06,11.46,NA,2570275,NFL,16188,NA,NA,NA,NA,NA,NA,NA,NA
Marvin Harrison Jr.,WR,ARI,NA,NA,3.49,55.51,NA,NA,0.36,NA,0.5,NA,NA,0.02,11.21,NA,2572411,NFL,16614,NA,NA,NA,NA,NA,NA,NA,NA
John Metchie III,WR,NYJ,NA,NA,4.34,43.02,NA,NA,0.38,NA,0.85,NA,0.01,0.02,11.03,NA,2567682,NFL,15759,NA,NA,NA,NA,NA,NA,NA,NA
Christian Watson,WR,GB,NA,NA,3.05,54.31,NA,NA,0.41,NA,0.15,NA,NA,0.02,10.92,NA,2567637,NFL,15789,NA,NA,NA,NA,NA,NA,NA,NA
Keenan Allen,WR,LAC,NA,NA,3.68,44.47,NA,NA,0.47,NA,0.11,NA,NA,0.04,10.88,NA,2540154,NFL,11222,NA,NA,NA,NA,NA,NA,NA,NA
Chris Godwin Jr.,WR,TB,NA,NA,3.95,49.34,NA,NA,0.32,NA,0.13,NA,NA,0.03,10.76,NA,2558105,NFL,13163,NA,NA,NA,NA,NA,NA,NA,NA
Rome Odunze,WR,CHI,NA,NA,3.43,48.78,NA,NA,0.37,NA,0.7,NA,0.01,0.03,10.6,NA,2571907,NFL,16616,NA,NA,NA,NA,NA,NA,NA,NA
Michael Wilson,WR,ARI,NA,NA,3.91,50.01,NA,NA,0.23,NA,0.21,NA,NA,0.02,10.27,NA,2570224,NFL,16206,NA,NA,NA,NA,NA,NA,NA,NA
Tre Tucker,WR,LV,NA,NA,3.32,45.02,NA,NA,0.31,NA,2.73,NA,0.02,0.02,10.04,NA,2570059,NFL,16287,NA,NA,NA,NA,NA,NA,NA,NA
Adonai Mitchell,WR,NYJ,NA,NA,3.32,45.68,NA,NA,0.29,NA,1.26,NA,0.01,0.02,9.77,NA,2572129,NFL,16626,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Worthy,WR,KC,NA,NA,3.2,38.84,NA,NA,0.3,NA,5.82,NA,0.05,0.02,9.73,NA,2572186,NFL,16620,NA,NA,NA,NA,NA,NA,NA,NA
DJ Moore,WR,CHI,NA,NA,3.36,40.03,NA,NA,0.25,NA,5.09,NA,0.05,0.02,9.63,NA,2560813,NFL,13635,NA,NA,NA,NA,NA,NA,NA,NA
Jayden Higgins,WR,HOU,NA,NA,3.44,39.3,NA,NA,0.36,NA,0.11,NA,NA,0.02,9.5,NA,2574170,NFL,17083,NA,NA,NA,NA,NA,NA,NA,NA
