player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,bye,opp,draft_rank,misc_tds,misc_yds,pct_owned,return_tds,fumble_TD
Calvin Austin III,WR,PIT,NA,NA,3,39.5,NA,NA,0.3,0.1,0.4,NA,0,0,5.6,NA,23739,FantasyPros,15777,NA,NA,NA,NA,NA,NA,NA,NA
Rashid Shaheed,WR,SEA,NA,NA,2.9,41.4,NA,NA,0.2,0.2,1.1,NA,0,0.1,5.6,NA,24687,FantasyPros,16080,NA,NA,NA,NA,NA,NA,NA,NA
Parker Washington,WR,JAC,NA,NA,3.5,40.7,NA,NA,0.2,0.4,1.4,NA,0,0,5.5,NA,23106,FantasyPros,16192,NA,NA,NA,NA,NA,NA,NA,NA
Malik Washington,WR,MIA,NA,NA,3.5,32.1,NA,NA,0.2,1.5,8.5,NA,0,0.1,5.5,NA,26314,FantasyPros,16684,NA,NA,NA,NA,NA,NA,NA,NA
Kendrick Bourne,WR,SF,NA,NA,2.8,40.5,NA,NA,0.2,0,0.3,NA,0,0,5.2,NA,17066,FantasyPros,13418,NA,NA,NA,NA,NA,NA,NA,NA
Darnell Mooney,WR,ATL,NA,NA,2.7,41.1,NA,NA,0.2,0,0.1,NA,0,0,5.1,NA,19810,FantasyPros,14974,NA,NA,NA,NA,NA,NA,NA,NA
Marvin Mims Jr.,WR,DEN,NA,NA,2.4,30,NA,NA,0.2,0.7,3.3,NA,0,0.1,4.9,NA,23080,FantasyPros,16189,NA,NA,NA,NA,NA,NA,NA,NA
Matthew Golden,WR,GB,NA,NA,2.9,35.3,NA,NA,0.2,0.4,2.2,NA,0,0,4.9,NA,26024,FantasyPros,17075,NA,NA,NA,NA,NA,NA,NA,NA
Cooper Kupp,WR,SEA,NA,NA,2.7,32.4,NA,NA,0.2,0,0.1,NA,0,0,4.7,NA,16433,FantasyPros,13164,NA,NA,NA,NA,NA,NA,NA,NA
Tez Johnson,WR,TB,NA,NA,2.4,31.8,NA,NA,0.2,0.1,0.4,NA,0,0,4.6,NA,27147,FantasyPros,17079,NA,NA,NA,NA,NA,NA,NA,NA
Olamide Zaccheaus,WR,CHI,NA,NA,2.9,30.9,NA,NA,0.2,0.3,1.9,NA,0,0,4.6,NA,18864,FantasyPros,14592,NA,NA,NA,NA,NA,NA,NA,NA
Jakobi Meyers,WR,JAC,NA,NA,3.1,36.2,NA,NA,0.1,0.1,0.6,NA,0,0,4.5,NA,18598,FantasyPros,14127,NA,NA,NA,NA,NA,NA,NA,NA
Luke McCaffrey,WR,WAS,NA,NA,2.5,31.9,NA,NA,0.2,0,0,NA,0,0,4.3,NA,26328,FantasyPros,16635,NA,NA,NA,NA,NA,NA,NA,NA
Cedric Tillman,WR,CLE,NA,NA,2.4,28.3,NA,NA,0.2,0.1,0.1,NA,0,0,4.3,NA,25287,FantasyPros,16191,NA,NA,NA,NA,NA,NA,NA,NA
Brandon Aiyuk,WR,SF,NA,NA,2,33,NA,NA,0.2,0,0,NA,0,0,4.3,NA,19252,FantasyPros,14840,NA,NA,NA,NA,NA,NA,NA,NA
Joshua Palmer,WR,BUF,NA,NA,2.2,32.1,NA,NA,0.2,0,0,NA,0,0,4.2,NA,22845,FantasyPros,15319,NA,NA,NA,NA,NA,NA,NA,NA
DeMario Douglas,WR,NE,NA,NA,2.3,29.3,NA,NA,0.2,0.3,1.2,NA,0,0,4.2,NA,25304,FantasyPros,16342,NA,NA,NA,NA,NA,NA,NA,NA
Tory Horton,WR,SEA,NA,NA,1.9,25.6,NA,NA,0.2,0,0.4,NA,0,0,4,NA,26022,FantasyPros,17098,NA,NA,NA,NA,NA,NA,NA,NA
Mack Hollins,WR,NE,NA,NA,2.2,27.8,NA,NA,0.2,0,0.1,NA,0,0,4,NA,16489,FantasyPros,13289,NA,NA,NA,NA,NA,NA,NA,NA
Michael Wilson,WR,ARI,NA,NA,2.6,30.1,NA,NA,0.2,0,0.1,NA,0,0,4,NA,25333,FantasyPros,16206,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Nailor,WR,MIN,NA,NA,2,26.5,NA,NA,0.2,0,0.4,NA,0,0,3.9,NA,24177,FantasyPros,15786,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Coker,WR,CAR,NA,NA,2.2,28.9,NA,NA,0.2,0,0,NA,0,0,3.9,NA,26403,FantasyPros,16809,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Legette,WR,CAR,NA,NA,2.4,25.4,NA,NA,0.2,0.1,0.3,NA,0,0,3.9,NA,26136,FantasyPros,16639,NA,NA,NA,NA,NA,NA,NA,NA
Jayden Reed,WR,GB,NA,NA,1.5,19.7,NA,NA,0.2,0.4,3.7,NA,0.1,0,3.8,NA,23020,FantasyPros,16184,NA,NA,NA,NA,NA,NA,NA,NA
Ricky Pearsall,WR,SF,NA,NA,2,28.7,NA,NA,0.1,0.1,0.5,NA,0,0,3.8,NA,26214,FantasyPros,16622,NA,NA,NA,NA,NA,NA,NA,NA
Chris Moore,WR,WAS,NA,NA,1.8,28.7,NA,NA,0.1,0,0.4,NA,0,0,3.8,NA,15654,FantasyPros,12773,NA,NA,NA,NA,NA,NA,NA,NA
Devaughn Vele,WR,NO,NA,NA,2.2,24.8,NA,NA,0.2,0,0.1,NA,0,0,3.7,NA,26409,FantasyPros,16788,NA,NA,NA,NA,NA,NA,NA,NA
Kayshon Boutte,WR,NE,NA,NA,1.6,26,NA,NA,0.2,0.1,0.4,NA,0,0,3.7,NA,22989,FantasyPros,16193,NA,NA,NA,NA,NA,NA,NA,NA
Brandin Cooks,WR,NO,NA,NA,2.5,27.2,NA,NA,0.2,0,0.2,NA,0,0,3.7,NA,12122,FantasyPros,11674,NA,NA,NA,NA,NA,NA,NA,NA
Sterling Shepard,WR,TB,NA,NA,2.4,25.8,NA,NA,0.2,0.2,0.7,NA,0,0,3.7,NA,15569,FantasyPros,12658,NA,NA,NA,NA,NA,NA,NA,NA
Jaylin Lane,WR,WAS,NA,NA,2.2,28.1,NA,NA,0.2,0,0,NA,0,0,3.6,NA,27454,FantasyPros,17184,NA,NA,NA,NA,NA,NA,NA,NA
Nick Westbrook-Ikhine,WR,MIA,NA,NA,1.8,23.3,NA,NA,0.2,0,0.1,NA,0,0,3.5,NA,19747,FantasyPros,15109,NA,NA,NA,NA,NA,NA,NA,NA
Zay Jones,WR,ARI,NA,NA,2.2,24.2,NA,NA,0.1,0,0.1,NA,0,0,3.1,NA,16431,FantasyPros,13176,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Hutchinson,WR,HOU,NA,NA,1.9,20.4,NA,NA,0.2,0,0.3,NA,0,0,3.1,NA,25332,FantasyPros,16201,NA,NA,NA,NA,NA,NA,NA,NA
Pat Bryant,WR,DEN,NA,NA,1.7,19.3,NA,NA,0.2,0,0,NA,0,0,3,NA,27211,FantasyPros,17082,NA,NA,NA,NA,NA,NA,NA,NA
Ray-Ray McCloud III,WR,NYG,NA,NA,1.7,21.5,NA,NA,0.1,0,0.6,NA,0,0,2.9,NA,17530,FantasyPros,13641,NA,NA,NA,NA,NA,NA,NA,NA
Dyami Brown,WR,JAC,NA,NA,1.6,20.5,NA,NA,0.1,0.3,1.5,NA,0,0,2.8,NA,20113,FantasyPros,15292,NA,NA,NA,NA,NA,NA,NA,NA
Kalif Raymond,WR,DET,NA,NA,1.7,20.5,NA,NA,0.1,0.1,0.6,NA,0,0,2.8,NA,16081,FantasyPros,13066,NA,NA,NA,NA,NA,NA,NA,NA
DeAndre Hopkins,WR,BAL,NA,NA,1.2,17.5,NA,NA,0.2,0,0,NA,0,0,2.7,NA,11606,FantasyPros,11232,NA,NA,NA,NA,NA,NA,NA,NA
Luther Burden III,WR,CHI,NA,NA,1.4,17.3,NA,NA,0.1,0.3,1.6,NA,0,0,2.7,NA,27016,FantasyPros,17070,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Whittington,WR,LAR,NA,NA,1.5,18.6,NA,NA,0.1,0.1,0.8,NA,0,0,2.6,NA,23135,FantasyPros,16633,NA,NA,NA,NA,NA,NA,NA,NA
Demarcus Robinson,WR,SF,NA,NA,1.3,18.3,NA,NA,0.1,0,0,NA,0,0,2.6,NA,15665,FantasyPros,12785,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Bond,WR,CLE,NA,NA,1.5,19.1,NA,NA,0.1,0,0.6,NA,0,0,2.6,NA,24371,FantasyPros,17076,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Johnson,WR,NYJ,NA,NA,1.2,18.1,NA,NA,0.1,0,0,NA,0,0,2.6,NA,18633,FantasyPros,14864,NA,NA,NA,NA,NA,NA,NA,NA
Jack Bech,WR,LV,NA,NA,1.7,19.5,NA,NA,0.1,0,0.1,NA,0,0,2.5,NA,27224,FantasyPros,17078,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Williams,WR,NE,NA,NA,1.3,18,NA,NA,0.1,0,0,NA,0,0,2.5,NA,27487,FantasyPros,17134,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Lockett,WR,LV,NA,NA,1.7,18.9,NA,NA,0.1,0,0,NA,0,0,2.4,NA,13971,FantasyPros,12187,NA,NA,NA,NA,NA,NA,NA,NA
Jayden Higgins,WR,HOU,NA,NA,1.4,16.7,NA,NA,0.1,0,0.1,NA,0,0,2.4,NA,27077,FantasyPros,17083,NA,NA,NA,NA,NA,NA,NA,NA
Dontayvion Wicks,WR,GB,NA,NA,1.4,18.1,NA,NA,0.1,0,0,NA,0,0,2.4,NA,24354,FantasyPros,16195,NA,NA,NA,NA,NA,NA,NA,NA
Jimmy Horn Jr.,WR,CAR,NA,NA,1.2,13.6,NA,NA,0.1,0.7,3.5,NA,0,0,2.4,NA,27294,FantasyPros,17234,NA,NA,NA,NA,NA,NA,NA,NA
Jahan Dotson,WR,PHI,NA,NA,1.3,16.2,NA,NA,0.1,0,0.1,NA,0,0,2.3,NA,23101,FantasyPros,15755,NA,NA,NA,NA,NA,NA,NA,NA
Roman Wilson,WR,PIT,NA,NA,1.3,16.2,NA,NA,0.1,0,0.1,NA,0,0,2.2,NA,26160,FantasyPros,16629,NA,NA,NA,NA,NA,NA,NA,NA
Treylon Burks,WR,WAS,NA,NA,1.1,16.5,NA,NA,0.1,0,0.3,NA,0,0,2.2,NA,22905,FantasyPros,15752,NA,NA,NA,NA,NA,NA,NA,NA
Tre Harris,WR,LAC,NA,NA,1.3,14.2,NA,NA,0.1,0,0.1,NA,0,0,2,NA,26215,FantasyPros,17072,NA,NA,NA,NA,NA,NA,NA,NA
Allen Lazard,WR,NYJ,NA,NA,1,12.9,NA,NA,0.1,0,0,NA,0,0,2,NA,17301,FantasyPros,13632,NA,NA,NA,NA,NA,NA,NA,NA
Dont'e Thornton Jr.,WR,LV,NA,NA,1.2,15.5,NA,NA,0.1,0.1,0.1,NA,0,0,2,NA,27288,FantasyPros,17087,NA,NA,NA,NA,NA,NA,NA,NA
Greg Dortch,WR,ARI,NA,NA,1.5,12.1,NA,NA,0.1,0.4,1.9,NA,0,0,1.9,NA,18585,FantasyPros,14108,NA,NA,NA,NA,NA,NA,NA,NA
David Sills V,WR,ATL,NA,NA,1.2,14.5,NA,NA,0.1,0.1,0.2,NA,0,0,1.9,NA,18566,FantasyPros,14110,NA,NA,NA,NA,NA,NA,NA,NA
Jaylin Noel,WR,HOU,NA,NA,1,12.2,NA,NA,0.1,0.4,1.4,NA,0,0,1.9,NA,27122,FantasyPros,17080,NA,NA,NA,NA,NA,NA,NA,NA
Lil'Jordan Humphrey,WR,NYG,NA,NA,1,12.7,NA,NA,0.1,0,0,NA,0,0,1.8,NA,18590,FantasyPros,14118,NA,NA,NA,NA,NA,NA,NA,NA
Curtis Samuel,WR,BUF,NA,NA,1.1,11.2,NA,NA,0.1,0.1,0.7,NA,0,0,1.8,NA,16434,FantasyPros,13157,NA,NA,NA,NA,NA,NA,NA,NA
Tylan Wallace,WR,BAL,NA,NA,0.7,11,NA,NA,0.1,0,0.1,NA,0,0,1.6,NA,19801,FantasyPros,15285,NA,NA,NA,NA,NA,NA,NA,NA
Tim Patrick,WR,JAC,NA,NA,1,11.7,NA,NA,0.1,0,0,NA,0,0,1.5,NA,16556,FantasyPros,13377,NA,NA,NA,NA,NA,NA,NA,NA
Mason Tipton,WR,NO,NA,NA,1,11.2,NA,NA,0.1,0,0.2,NA,0,0,1.5,NA,26546,FantasyPros,16858,NA,NA,NA,NA,NA,NA,NA,NA
Arian Smith,WR,NYJ,NA,NA,0.8,9.7,NA,NA,0.1,0.1,0.2,NA,0,0,1.4,NA,22965,FantasyPros,17175,NA,NA,NA,NA,NA,NA,NA,NA
Casey Washington,WR,ATL,NA,NA,0.7,9.2,NA,NA,0.1,0,0,NA,0,0,1.3,NA,26413,FantasyPros,16760,NA,NA,NA,NA,NA,NA,NA,NA
Savion Williams,WR,GB,NA,NA,0.6,7.3,NA,NA,0,0.5,2.1,NA,0,0,1.3,NA,27144,FantasyPros,17096,NA,NA,NA,NA,NA,NA,NA,NA
Isaac TeSlaa,WR,DET,NA,NA,0.6,8.3,NA,NA,0.1,0,0.2,NA,0,0,1.3,NA,27446,FantasyPros,17157,NA,NA,NA,NA,NA,NA,NA,NA
Cedrick Wilson Jr.,WR,MIA,NA,NA,0.8,8.8,NA,NA,0.1,0,0,NA,0,0,1.2,NA,17262,FantasyPros,13652,NA,NA,NA,NA,NA,NA,NA,NA
Tyrell Shavers,WR,BUF,NA,NA,0.6,8.3,NA,NA,0.1,0,0,NA,0,0,1.2,NA,25813,FantasyPros,16451,NA,NA,NA,NA,NA,NA,NA,NA
Malik Heath,WR,GB,NA,NA,0.7,7.7,NA,NA,0.1,0,0,NA,0,0,1.1,NA,25668,FantasyPros,16413,NA,NA,NA,NA,NA,NA,NA,NA
Jamari Thrash,WR,CLE,NA,NA,0.7,8.1,NA,NA,0,0,0.2,NA,0,0,1.1,NA,26162,FantasyPros,16624,NA,NA,NA,NA,NA,NA,NA,NA
Braxton Berrios,WR,HOU,NA,NA,0.9,7.6,NA,NA,0.1,0.1,0.3,NA,0,0,1.1,NA,17289,FantasyPros,13638,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Williams,WR,NYJ,NA,NA,0.6,7.6,NA,NA,0,0.1,0.6,NA,0,0,1.1,NA,26379,FantasyPros,16630,NA,NA,NA,NA,NA,NA,NA,NA
Scotty Miller,WR,PIT,NA,NA,0.6,7.2,NA,NA,0,0,0,NA,0,0,1,NA,18714,FantasyPros,14280,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Moore,WR,BUF,NA,NA,0.5,6.5,NA,NA,0,0.2,0.7,NA,0,0,1,NA,20114,FantasyPros,15288,NA,NA,NA,NA,NA,NA,NA,NA
Jalin Hyatt,WR,NYG,NA,NA,0.5,7,NA,NA,0,0,0,NA,0,0,1,NA,25251,FantasyPros,16183,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Watkins,WR,SF,NA,NA,0.5,7.2,NA,NA,0,0,0.1,NA,0,0,1,NA,27486,FantasyPros,17192,NA,NA,NA,NA,NA,NA,NA,NA
Skyy Moore,WR,SF,NA,NA,0.5,7.3,NA,NA,0,0,0.2,NA,0,0,1,NA,23905,FantasyPros,15766,NA,NA,NA,NA,NA,NA,NA,NA
Jake Bobo,WR,SEA,NA,NA,0.6,6.4,NA,NA,0,0,0,NA,0,0,0.9,NA,25339,FantasyPros,16393,NA,NA,NA,NA,NA,NA,NA,NA
Dee Eskridge,WR,MIA,NA,NA,0.5,6.2,NA,NA,0,0,0.4,NA,0,0,0.9,NA,22785,FantasyPros,15302,NA,NA,NA,NA,NA,NA,NA,NA
Adam Thielen,WR,MIN,NA,NA,0.5,5.6,NA,NA,0.1,0,0.1,NA,0,0,0.9,NA,13429,FantasyPros,11938,NA,NA,NA,NA,NA,NA,NA,NA
Justin Watson,WR,HOU,NA,NA,0.4,5.5,NA,NA,0.1,0,0,NA,0,0,0.8,NA,17603,FantasyPros,13776,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Renfrow,WR,CAR,NA,NA,0.7,6,NA,NA,0,0,0,NA,0,0,0.8,NA,18345,FantasyPros,14123,NA,NA,NA,NA,NA,NA,NA,NA
Konata Mumpfield,WR,LAR,NA,NA,0.5,5.4,NA,NA,0.1,0,0,NA,0,0,0.8,NA,27449,FantasyPros,17254,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Smith,WR,LAR,NA,NA,0.6,6.6,NA,NA,0.1,0,0.8,NA,0,0.2,0.8,NA,25627,FantasyPros,16428,NA,NA,NA,NA,NA,NA,NA,NA
Gunner Olszewski,WR,NYG,NA,NA,0.4,5.1,NA,NA,0,0,0,NA,0,0,0.8,NA,19093,FantasyPros,14555,NA,NA,NA,NA,NA,NA,NA,NA
Beaux Collins,WR,NYG,NA,NA,0.4,4.8,NA,NA,0,0,0,NA,0,0,0.7,NA,22925,FantasyPros,17303,NA,NA,NA,NA,NA,NA,NA,NA
Tahj Washington,WR,MIA,NA,NA,0.4,5,NA,NA,0,0,0,NA,0,0,0.7,NA,26397,FantasyPros,16792,NA,NA,NA,NA,NA,NA,NA,NA
Ashton Dulin,WR,IND,NA,NA,0.3,3.9,NA,NA,0,0.3,1.1,NA,0,0,0.6,NA,18656,FantasyPros,14315,NA,NA,NA,NA,NA,NA,NA,NA
Adonai Mitchell,WR,NYJ,NA,NA,0.3,4.6,NA,NA,0,0,0.1,NA,0,0,0.6,NA,24357,FantasyPros,16626,NA,NA,NA,NA,NA,NA,NA,NA
Devin Duvernay,WR,CHI,NA,NA,0.4,3.8,NA,NA,0,0,0.1,NA,0,0,0.6,NA,19270,FantasyPros,14847,NA,NA,NA,NA,NA,NA,NA,NA
John Metchie III,WR,NYJ,NA,NA,0.3,4,NA,NA,0,0,0.1,NA,0,0,0.6,NA,22895,FantasyPros,15759,NA,NA,NA,NA,NA,NA,NA,NA
Kameron Johnson,WR,TB,NA,NA,0.3,3.2,NA,NA,0,0,0,NA,0,0,0.4,NA,26626,FantasyPros,16883,NA,NA,NA,NA,NA,NA,NA,NA
Devontez Walker,WR,BAL,NA,NA,0.2,2.6,NA,NA,0,0,0.1,NA,0,0,0.4,NA,26011,FantasyPros,16621,NA,NA,NA,NA,NA,NA,NA,NA
Alex Bachman,WR,LV,NA,NA,0.3,2.7,NA,NA,0,0,0,NA,0,0,0.4,NA,18902,FantasyPros,14548,NA,NA,NA,NA,NA,NA,NA,NA
Brycen Tremayne,WR,CAR,NA,NA,0.2,2.5,NA,NA,0,0,0.1,NA,0,0,0.3,NA,25631,FantasyPros,16949,NA,NA,NA,NA,NA,NA,NA,NA
Darius Cooper,WR,PHI,NA,NA,0.2,2.2,NA,NA,0,0,0,NA,0,0,0.3,NA,27866,FantasyPros,17333,NA,NA,NA,NA,NA,NA,NA,NA
KhaDarel Hodge,WR,ATL,NA,NA,0.2,2.8,NA,NA,0,0,0.1,NA,0,0,0.3,NA,18166,FantasyPros,13963,NA,NA,NA,NA,NA,NA,NA,NA
Malachi Corley,WR,CLE,NA,NA,0.1,1.7,NA,NA,0,0,0.3,NA,0,0,0.3,NA,26023,FantasyPros,16636,NA,NA,NA,NA,NA,NA,NA,NA
Anthony Gould,WR,IND,NA,NA,0.1,1.7,NA,NA,0,0,0.1,NA,0,0,0.2,NA,26404,FantasyPros,16732,NA,NA,NA,NA,NA,NA,NA,NA
Ryan Miller,WR,TB,NA,NA,0.1,1.4,NA,NA,0,0,0,NA,0,0,0.2,NA,25857,FantasyPros,16958,NA,NA,NA,NA,NA,NA,NA,NA
KeAndre Lambert-Smith,WR,LAC,NA,NA,0.1,1.6,NA,NA,0,0,0,NA,0,0,0.2,NA,24372,FantasyPros,17205,NA,NA,NA,NA,NA,NA,NA,NA
Cody White,WR,SEA,NA,NA,0.1,1.2,NA,NA,0,0,0,NA,0,0,0.2,NA,19739,FantasyPros,15589,NA,NA,NA,NA,NA,NA,NA,NA
Ben Skowronek,WR,PIT,NA,NA,0.1,1.1,NA,NA,0,0,0.1,NA,0,0,0.1,NA,22843,FantasyPros,15491,NA,NA,NA,NA,NA,NA,NA,NA
Derius Davis,WR,LAC,NA,NA,0.1,0.5,NA,NA,0,0.1,1.2,NA,0,0,0.1,NA,25334,FantasyPros,16299,NA,NA,NA,NA,NA,NA,NA,NA
Tim Jones,WR,JAC,NA,NA,0.1,1.3,NA,NA,0,0,0,NA,0,0,0.1,NA,23438,FantasyPros,16005,NA,NA,NA,NA,NA,NA,NA,NA
Trent Sherfield Sr.,WR,DEN,NA,NA,0.1,0.6,NA,NA,0,0,0,NA,0,0,0.1,NA,17888,FantasyPros,13893,NA,NA,NA,NA,NA,NA,NA,NA
Puka Nacua,WR,LAR,NA,8.3,8.3,102.4,NA,NA,1,0.8,4.3,NA,0,0.1,18.75,NA,17779,FleaFlicker,16211,8,@SFSun 4:25 PM,WR2,1,106.7,98%,NA,NA
Amon-Ra St.,WR,WR,NA,7.2,7.2,89.8,NA,NA,1,0.1,0.7,NA,0,0,16.99,NA,16373,FleaFlicker,15287,8,@WASSun 4:25 PM,WR6,1,90.5,98%,NA,NA
Jaxon Smith-Njigba,WR,SEA,NA,7,7,103.5,NA,NA,1,0.5,2.5,NA,0,0.1,16.5,NA,17606,FleaFlicker,16185,8,ARISun 4:05 PM,WR4,1,106,98%,NA,NA
Emeka Egbuka,WR,TB,NA,4.7,4.7,72.2,NA,NA,1,0.1,0.8,NA,0,0.1,15.18,NA,19261,FleaFlicker,17081,9,NESun 1:00 PM,WR11,1,73,94%,NA,NA
Drake London,WR,ATL,NA,6.1,6.1,81,NA,NA,1,0,0.1,NA,0,0.1,13.97,NA,16823,FleaFlicker,15751,5,@INDSun 9:30 AM,WR7,1,81.1,97%,NA,NA
Nico Collins,WR,HOU,NA,5.2,5.2,72.7,NA,NA,1,0,0.2,NA,0,0.1,13.17,NA,16281,FleaFlicker,15290,6,JACSun 1:00 PM,WR10,1,72.9,97%,NA,NA
Davante Adams,WR,LAR,NA,4.9,4.9,67,NA,NA,1,0,0,NA,0,0,12.66,NA,10295,FleaFlicker,11675,8,@SFSun 4:25 PM,WR9,1,67,98%,NA,NA
Rome Odunze,WR,CHI,NA,3.9,3.9,58.9,NA,NA,1,0,0.1,NA,0,0,11.87,NA,18384,FleaFlicker,16616,5,NYGSun 1:00 PM,WR37,1,59,96%,NA,NA
Courtland Sutton,WR,DEN,NA,4.3,4.3,59.2,NA,NA,1,0,0,NA,0,0.1,11.82,NA,13795,FleaFlicker,13630,2,LVThu 8:15 PM,WR15,1,59.2,97%,NA,NA
Justin Jefferson,WR,MIN,NA,6.2,6.2,84.5,NA,NA,0.5,0,0.1,NA,0,0,11.16,NA,15540,FleaFlicker,14836,6,BALSun 1:00 PM,WR5,0.5,84.6,98%,NA,NA
Zay Flowers,WR,BAL,NA,5.2,5.2,73.7,NA,NA,0.4,0.6,3.1,NA,0,0.1,10.08,NA,17595,FleaFlicker,16190,7,@MINSun 1:00 PM,WR18,0.4,76.8,95%,NA,NA
OUTA.J. Brown,WR,PHI,NA,5,5,70.3,NA,NA,0.5,0,0,NA,0,0,9.73,NA,14694,FleaFlicker,14104,9,@GBMon 8:15 PM,WR13,0.5,70.3,97%,NA,NA
Jaylen Waddle,WR,MIA,NA,5.2,5.2,70,NA,NA,0.4,0.1,0.5,NA,0,0,9.26,NA,16236,FleaFlicker,15284,2,BUFSun 1:00 PM,WR20,0.4,70.5,96%,NA,NA
Michael Pittman,WR,IND,NA,5.8,5.8,62.6,NA,NA,0.4,0,0.1,NA,0,0,8.79,NA,15603,FleaFlicker,14842,1,ATLSun 9:30 AM,WR24,0.4,62.7,94%,NA,NA
DK Metcalf,WR,PIT,NA,3.8,3.8,59.8,NA,NA,0.5,0,0.1,NA,0,0,8.77,NA,14706,FleaFlicker,14102,5,@LACSun 8:20 PM,WR17,0.5,59.9,98%,NA,NA
Ladd McConkey,WR,LAC,NA,5,5,64.5,NA,NA,0.4,0,0.1,NA,0,0,8.68,NA,18407,FleaFlicker,16627,2,PITSun 8:20 PM,WR14,0.4,64.6,96%,NA,NA
Deebo Samuel,WR,WAS,NA,4.8,4.8,56.2,NA,NA,0.3,1.3,6.5,NA,0.1,0,8.67,NA,14702,FleaFlicker,14136,2,DETSun 4:25 PM,WR32,0.4,62.8,95%,NA,NA
OUTGarrett Wilson,WR,NYJ,NA,5,5,62.7,NA,NA,0.4,0,0.5,NA,0,0.1,8.6,NA,16798,FleaFlicker,15753,9,CLESun 1:00 PM,WR16,0.4,63.1,95%,NA,NA
DeVonta Smith,WR,PHI,NA,5.2,5.2,61.9,NA,NA,0.4,0,0.1,NA,0,0,8.42,NA,16253,FleaFlicker,15282,9,@GBMon 8:15 PM,WR23,0.4,62,96%,NA,NA
Chris Olave,WR,NO,NA,5.5,5.5,64.6,NA,NA,0.3,0.1,0.4,NA,0,0,8.38,NA,16824,FleaFlicker,15754,1,@CARSun 1:00 PM,WR30,0.3,65,94%,NA,NA
Stefon Diggs,WR,NE,NA,5.2,5.2,61.1,NA,NA,0.4,0.1,0.6,NA,0,0,8.27,NA,11329,FleaFlicker,12186,4,@TBSun 1:00 PM,WR27,0.4,61.7,91%,NA,NA
Jameson Williams,WR,DET,NA,3.1,3.1,56.2,NA,NA,0.4,0.3,2.1,NA,0,0,8.26,NA,16830,FleaFlicker,15756,8,@WASSun 4:25 PM,WR31,0.4,58.3,90%,NA,NA
Keenan Allen,WR,LAC,NA,4.9,4.9,55.7,NA,NA,0.5,0,0.1,NA,0,0,8.21,NA,9380,FleaFlicker,11222,2,PITSun 8:20 PM,WR33,0.5,55.8,91%,NA,NA
Marvin Harrison,WR,ARI,NA,4.4,4.4,59.5,NA,NA,0.4,0,0.1,NA,0,0,8.14,NA,18381,FleaFlicker,16614,8,@SEASun 4:05 PM,WR26,0.4,59.7,95%,NA,NA
Tetairoa McMillan,WR,CAR,NA,4.4,4.4,57.9,NA,NA,0.4,0,0.3,NA,0,0,8.04,NA,19258,FleaFlicker,17071,4,NOSun 1:00 PM,WR19,0.4,58.2,92%,NA,NA
Quentin Johnston,WR,LAC,NA,3.8,3.8,53.1,NA,NA,0.5,0.2,0.8,NA,0,0.1,8.03,NA,17593,FleaFlicker,16188,2,PITSun 8:20 PM,WR35,0.5,53.9,90%,NA,NA
Wan'Dale Robinson,WR,NYG,NA,5.4,5.4,59.8,NA,NA,0.3,0.1,1.1,NA,0,0,8.01,NA,16869,FleaFlicker,15757,4,@CHISun 1:00 PM,WR41,0.3,60.8,75%,NA,NA
Jordan Addison,WR,MIN,NA,3.9,3.9,52.6,NA,NA,0.4,0.1,0.8,NA,0,0,7.82,NA,17613,FleaFlicker,16186,6,BALSun 1:00 PM,WR29,0.4,53.4,92%,NA,NA
Romeo Doubs,WR,GB,NA,4,4,53.6,NA,NA,0.4,0,0,NA,0,0,7.76,NA,16941,FleaFlicker,15779,5,PHIMon 8:15 PM,WR38,0.4,53.6,79%,NA,NA
Khalil Shakir,WR,BUF,NA,4.8,4.8,53.9,NA,NA,0.4,0.1,0.5,NA,0,0,7.66,NA,16947,FleaFlicker,15761,7,@MIASun 1:00 PM,WR40,0.4,54.4,86%,NA,NA
Troy Franklin,WR,DEN,NA,3.9,3.9,44.3,NA,NA,0.5,0.2,0.9,NA,0,0.1,7.24,NA,18466,FleaFlicker,16619,2,LVThu 8:15 PM,WR45,0.5,45.2,63%,NA,NA
Alec Pierce,WR,IND,NA,3.1,3.1,57,NA,NA,0.3,0,0,NA,0,0,7.24,NA,16842,FleaFlicker,15768,1,ATLSun 9:30 AM,WR49,0.3,57,46%,NA,NA
