player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,bye,opp,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,return_tds,fumble_TD,pass_comp,pass_att,pass_yds,pass_tds,pass_int,pos_rank,overall_rank,opp_def_rank,team_id,team_name,home_team_id,home_team,home_abbr,away_team_id,away_team,away_abbr,proj_type
Dylan Sampson,RB,CLE,NA,1.3,4.7,NA,0,NA,1,7.4,NA,NA,0,0,1.6,NA,27102,FantasyPros,17047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MarShawn Lloyd,RB,GB,NA,1.8,7.8,NA,0.1,NA,0.3,2.7,NA,NA,0,0,1.5,NA,23118,FantasyPros,16604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LeQuint Allen Jr.,RB,JAC,NA,1,5.2,NA,0.1,NA,0.5,4.3,NA,NA,0,0,1.4,NA,27285,FantasyPros,17061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A.J. Dillon,RB,PHI,NA,2,9.8,NA,0,NA,0.2,1.4,NA,NA,0,0,1.4,NA,19358,FantasyPros,14805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahj Brooks,RB,CIN,NA,1.5,7.8,NA,0,NA,0.3,2.2,NA,NA,0,0,1.3,NA,26212,FantasyPros,17058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devin Singletary,RB,NYG,NA,1.9,7.5,NA,0,NA,0.3,1.5,NA,NA,0,0,1.1,NA,18280,FantasyPros,14080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tank Bigsby,RB,PHI,NA,1.1,5.9,NA,0.1,NA,0,0.1,NA,NA,0,0,0.9,NA,22908,FantasyPros,16164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrew Beck,RB,NYJ,NA,0.1,0,NA,0,NA,0.5,3.5,NA,NA,0.1,0,0.9,NA,18748,FantasyPros,14319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaac Guerendo,RB,SF,NA,1.2,4.5,NA,0,NA,0.1,1,NA,NA,0,0,0.8,NA,26392,FantasyPros,16688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craig Reynolds,RB,DET,NA,1.4,4.8,NA,0,NA,0.2,1.9,NA,NA,0,0,0.8,NA,19074,FantasyPros,14727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dylan Laube,RB,LV,NA,1.3,4.4,NA,0,NA,0.2,1.3,NA,NA,0,0,0.8,NA,26194,FantasyPros,16613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bucky Irving,RB,TB,NA,1.2,4.3,NA,0.1,NA,0.1,1,NA,NA,0,0,0.8,NA,25981,FantasyPros,16598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alec Ingold,RB,MIA,NA,0.2,0.3,NA,0.1,NA,0.6,4,NA,NA,0,0,0.8,NA,18571,FantasyPros,14420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan James,RB,SF,NA,1,3.7,NA,0.1,NA,0.1,0.9,NA,NA,0,0,0.8,NA,27310,FantasyPros,17055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
George Holani,RB,SEA,NA,1.2,4.4,NA,0,NA,0.2,1.4,NA,NA,0,0,0.7,NA,22915,FantasyPros,16608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roschon Johnson,RB,CHI,NA,1,3.4,NA,0,NA,0.1,0.8,NA,NA,0,0,0.7,NA,25322,FantasyPros,16175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jarquez Hunter,RB,LAR,NA,1,3.6,NA,0,NA,0.1,0.4,NA,NA,0,0,0.6,NA,24335,FantasyPros,17064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amar Johnson,RB,LAC,NA,0.9,4.5,NA,0,NA,0,0,NA,NA,0,0,0.6,NA,27696,FantasyPros,17272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devin Neal,RB,NO,NA,1,4.7,NA,0,NA,0.1,0.8,NA,NA,0,0,0.6,NA,23682,FantasyPros,17046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rasheen Ali,RB,BAL,NA,1.1,4.7,NA,0,NA,0.1,0.8,NA,NA,0,0,0.6,NA,25983,FantasyPros,16746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nathan Carter,RB,ATL,NA,1.2,4.9,NA,0,NA,0,0,NA,NA,0,0,0.6,NA,27667,FantasyPros,17348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Mitchell,RB,KC,NA,0.9,3,NA,0.1,NA,0.1,0.1,NA,NA,0,0,0.6,NA,22813,FantasyPros,15263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Julius Chestnut,RB,TEN,NA,0.5,2.8,NA,0,NA,0.2,1.4,NA,NA,0,0,0.6,NA,24689,FantasyPros,15965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Goodson,RB,IND,NA,1,4.4,NA,0,NA,0.1,0.8,NA,NA,0,0,0.6,NA,22976,FantasyPros,15730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaleel McLaughlin,RB,DEN,NA,1,4.8,NA,0,NA,0.2,0.6,NA,NA,0,0,0.5,NA,25876,FantasyPros,16390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zamir White,RB,LV,NA,0.9,4,NA,0,NA,0.1,0.5,NA,NA,0,0,0.5,NA,20095,FantasyPros,15714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Luepke,RB,DAL,NA,0.4,1.8,NA,0,NA,0.3,2.3,NA,NA,0,0,0.5,NA,25941,FantasyPros,16391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khalil Herbert,RB,NYJ,NA,0.9,4.2,NA,0,NA,0.1,0.4,NA,NA,0,0,0.5,NA,22763,FantasyPros,15271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Patrick Ricard,RB,BAL,NA,0,0,NA,0,NA,0.2,1.2,NA,NA,0.1,0,0.4,NA,17145,FantasyPros,13455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adam Prentice,RB,DEN,NA,0.6,2.4,NA,0,NA,0,0,NA,NA,0,0,0.4,NA,23451,FantasyPros,15650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery Williams,RB,NYJ,NA,0.6,2.9,NA,0,NA,0.1,0.4,NA,NA,0,0,0.3,NA,23279,FantasyPros,15454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Wright,RB,MIA,NA,0,1.6,NA,0,NA,0.1,0.4,NA,NA,0,0,0.2,NA,25987,FantasyPros,16610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeeJay Dallas,RB,CAR,NA,0.4,1.3,NA,0,NA,0.1,0.5,NA,NA,0,0,0.2,NA,19521,FantasyPros,14815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Scott Matlock,RB,LAC,NA,0,0,NA,0,NA,0.1,1,NA,NA,0,0,0.2,NA,25567,FantasyPros,16335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sione Vaki,RB,DET,NA,0,0.2,NA,0,NA,0.1,0.9,NA,NA,0,0,0.1,NA,26309,FantasyPros,16678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonathan Taylor,RB,IND,NA,20.6,96,NA,1,2.8,2.8,20.2,NA,NA,0.1,0.1,18.16,NA,15604,FleaFlicker,14802,1,ARISun 1:00 PM,NA,RB2,1.1,116.2,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian McCaffrey,RB,SF,NA,16.1,66.1,NA,0.4,6.2,6.2,55.2,NA,NA,0.4,0.1,16.74,NA,12892,FleaFlicker,13130,4,@TBSun 4:25 PM,NA,RB4,0.8,121.3,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Jacobs,RB,GB,NA,20.1,81.6,NA,0.9,2.4,2.4,20.6,NA,NA,0.1,0.1,15.9,NA,14673,FleaFlicker,14073,5,CINSun 4:25 PM,NA,RB8,1,102.2,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bijan Robinson,RB,ATL,NA,15.3,77,NA,0.5,4.3,4.3,38.2,NA,NA,0.2,0.1,15.54,NA,17603,FleaFlicker,16161,5,BUFMon 7:15 PM,NA,RB1,0.7,115.2,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
James Cook,RB,BUF,NA,17.4,83.5,NA,0.7,2.4,2.4,19.3,NA,NA,0.1,0.1,15.2,NA,16839,FleaFlicker,15715,7,@ATLMon 7:15 PM,NA,RB7,0.8,102.8,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Saquon Barkley,RB,PHI,NA,16.9,87.2,NA,0.6,2.6,2.6,18.7,NA,NA,0.1,0.1,14.93,NA,13778,FleaFlicker,13604,9,@NYGL 17-34,14.93,RB5,0.8,105.8,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jahmyr Gibbs,RB,DET,NA,13.4,68.9,NA,0.7,3.5,3.5,26.4,NA,NA,0.1,0.1,14.29,NA,17612,FleaFlicker,16162,8,@KCSun 8:20 PM,NA,RB3,0.8,95.3,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
De'Von Achane,RB,MIA,NA,14.1,67.9,NA,0.4,4.9,4.9,33.8,NA,NA,0.3,0.1,14.25,NA,17617,FleaFlicker,16167,2,LACSun 1:00 PM,NA,RB9,0.7,101.7,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyren Williams,RB,LAR,NA,17.5,76,NA,0.7,2.4,2.4,17,NA,NA,0.2,0.2,14.12,NA,17004,FleaFlicker,15710,8,@BALSun 1:00 PM,NA,RB12,0.9,93,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Javonte Williams,RB,DAL,NA,17.8,78.7,NA,0.7,2.7,2.7,16.2,NA,NA,0.1,0.1,13.97,NA,16282,FleaFlicker,15256,0,@CARSun 1:00 PM,NA,RB13,0.8,95,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ashton Jeanty,RB,LV,NA,18.1,80.9,NA,0.6,2.3,2.3,16.7,NA,NA,0.2,0.1,13.82,NA,19247,FleaFlicker,17042,8,TENSun 4:05 PM,NA,RB11,0.7,97.6,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quinshon Judkins,RB,CLE,NA,18.4,79,NA,0.5,2.1,2.1,17.5,NA,NA,0.1,0.1,12.47,NA,19303,FleaFlicker,17051,9,@PITSun 1:00 PM,NA,RB17,0.5,96.5,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derrick Henry,RB,BAL,NA,16,74.5,NA,0.6,1.1,1.1,10.2,NA,NA,0,0.1,12.18,NA,12042,FleaFlicker,12626,7,LARSun 1:00 PM,NA,RB6,0.7,84.8,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breece Hall,RB,NYJ,NA,15.8,68.8,NA,0.3,3.4,3.4,26.8,NA,NA,0.1,0.1,12.02,NA,16834,FleaFlicker,15708,9,DENSun 9:30 AM,NA,RB14,0.4,95.5,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rachaad White,RB,TB,NA,14.2,59.2,NA,0.5,3.3,3.3,22.3,NA,NA,0.2,0.1,11.99,NA,16882,FleaFlicker,15721,9,SFSun 4:25 PM,NA,NA,0.7,81.5,88%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J.K. Dobbins,RB,DEN,NA,15.4,71,NA,0.6,1.4,1.4,8.1,NA,NA,0.1,0.1,11.83,NA,15555,FleaFlicker,14800,2,@NYJSun 9:30 AM,NA,RB22,0.7,79.1,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Etienne,RB,JAC,NA,16.4,67,NA,0.5,2.3,2.3,15.9,NA,NA,0.1,0.1,11.39,NA,16241,FleaFlicker,15253,8,SEASun 1:00 PM,NA,RB19,0.5,83,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenneth Walker,RB,SEA,NA,14.1,61.8,NA,0.5,2.1,2.1,16.6,NA,NA,0.1,0.1,11.18,NA,16890,FleaFlicker,15711,8,@JACSun 1:00 PM,NA,RB16,0.6,78.5,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rico Dowdle,RB,CAR,NA,15.2,66,NA,0.5,2,2,13.1,NA,NA,0.1,0.1,11.11,NA,15904,FleaFlicker,14823,4,DALSun 1:00 PM,NA,NA,0.6,79.1,83%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jacory Croskey-Merritt,RB,WAS,NA,12.1,60.2,NA,0.5,1.4,1.4,12.1,NA,NA,0.1,0.1,10.61,NA,19509,FleaFlicker,17256,2,CHIMon 8:15 PM,NA,RB23,0.6,72.3,87%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Andre Swift,RB,CHI,NA,13.8,57.5,NA,0.4,2.8,2.8,20.5,NA,NA,0.1,0.1,10.22,NA,15601,FleaFlicker,14797,5,@WASMon 8:15 PM,NA,NA,0.4,78,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Warren,RB,PIT,NA,13.4,54.1,NA,0.3,2.8,2.8,22.9,NA,NA,0.1,0.1,10.18,NA,17137,FleaFlicker,15742,5,CLESun 1:00 PM,NA,NA,0.4,77,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cam Skattebo,RB,NYG,NA,14.7,57.4,NA,0.4,2.8,2.8,19.8,NA,NA,0.1,0.1,10.12,NA,19361,FleaFlicker,17045,4,PHIW 34-17,10.12,RB18,0.4,77.2,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tony Pollard,RB,TEN,NA,15.6,63.1,NA,0.4,1.8,1.8,11.4,NA,NA,0,0.1,9.61,NA,14759,FleaFlicker,14085,0,@LVSun 4:05 PM,NA,RB27,0.4,74.5,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Montgomery,RB,DET,NA,11.8,50.7,NA,0.5,1.4,1.4,11.5,NA,NA,0,0.1,9.52,NA,14716,FleaFlicker,14071,8,@KCSun 8:20 PM,NA,RB24,0.6,62.3,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alvin Kamara,RB,NO,NA,13.5,51.1,NA,0.2,3.5,3.5,21.9,NA,NA,0.1,0.1,9.19,NA,12965,FleaFlicker,13132,1,NESun 1:00 PM,NA,RB25,0.3,73,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhamondre Stevenson,RB,NE,NA,12,49.9,NA,0.4,2.1,2.1,16.4,NA,NA,0.1,0.2,9.02,NA,16339,FleaFlicker,15259,4,@NOSun 1:00 PM,NA,NA,0.5,66.2,87%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Carter,RB,ARI,NA,12.3,51.8,NA,0.4,2.2,2.2,13.6,NA,NA,0.1,0.1,8.9,NA,16618,FleaFlicker,15258,8,@INDSun 1:00 PM,NA,NA,0.4,65.5,61%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chase Brown,RB,CIN,NA,11.3,43.7,NA,0.3,3.2,3.2,19.4,NA,NA,0.1,0.1,8.35,NA,17756,FleaFlicker,16181,0,@GBSun 4:25 PM,NA,RB26,0.4,63.1,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TreVeyon Henderson,RB,NE,NA,8.7,39.4,NA,0.3,2.4,2.4,19,NA,NA,0.1,0.1,8.16,NA,19272,FleaFlicker,17043,4,@NOSun 1:00 PM,NA,NA,0.4,58.4,91%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hassan Haskins,RB,LAC,NA,12,46.8,NA,0.4,1.2,1.2,9,NA,NA,0.1,0.1,8,NA,16913,FleaFlicker,15720,2,@MIASun 1:00 PM,NA,NA,0.5,55.8,43%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Charbonnet,RB,SEA,NA,10.2,42.1,NA,0.4,1.3,1.3,9.4,NA,NA,0,0,7.67,NA,17667,FleaFlicker,16169,8,@JACSun 1:00 PM,NA,NA,0.4,51.5,87%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chuba Hubbard,RB,CAR,NA,7.7,40.1,NA,0.3,1.7,1.7,10.9,NA,NA,0.1,0,7.3,NA,16361,FleaFlicker,15261,4,DALSun 1:00 PM,NA,RB21,0.4,51,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenneth Gainwell,RB,PIT,NA,9.2,35.3,NA,0.4,2.1,2.1,13.2,NA,NA,0.1,0,7.23,NA,16480,FleaFlicker,15255,5,CLESun 1:00 PM,NA,NA,0.4,48.5,65%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isiah Pacheco,RB,KC,NA,9.3,37.6,NA,0.2,1.7,1.7,12.1,NA,NA,0.1,0.1,6.65,NA,17029,FleaFlicker,15749,0,DETSun 8:20 PM,NA,NA,0.3,49.7,88%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kareem Hunt,RB,KC,NA,9,32.3,NA,0.4,1.2,1.2,8.1,NA,NA,0,0,6.62,NA,12934,FleaFlicker,13138,0,DETSun 8:20 PM,NA,NA,0.4,40.5,61%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kimani Vidal,RB,LAC,NA,8.6,38.2,NA,0.2,1.4,1.4,10.4,NA,NA,0.1,0,6.34,NA,18523,FleaFlicker,16757,2,@MIASun 1:00 PM,NA,NA,0.3,48.6,38%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RJ Harvey,RB,DEN,NA,6.9,28.4,NA,0.2,1.9,1.9,15.4,NA,NA,0.1,0.1,6.06,NA,19290,FleaFlicker,17068,2,@NYJSun 9:30 AM,NA,NA,0.3,43.8,87%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Allgeier,RB,ATL,NA,8.6,38.2,NA,0.2,0.5,0.5,3.6,NA,NA,0,0,5.64,NA,16993,FleaFlicker,15712,5,BUFMon 7:15 PM,NA,NA,0.2,41.9,70%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kendre Miller,RB,NO,NA,8.2,33.6,NA,0.2,0.9,0.9,5.4,NA,NA,0,0,5.1,NA,17661,FleaFlicker,16171,1,NESun 1:00 PM,NA,NA,0.2,39.1,51%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blake Corum,RB,LAR,NA,7.7,31.5,NA,0.2,0.6,0.6,4.8,NA,NA,0,0,5.08,NA,18441,FleaFlicker,16593,8,@BALSun 1:00 PM,NA,NA,0.2,36.2,47%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sean Tucker,RB,TB,NA,7.3,30,NA,0.2,1.1,1.1,7.3,NA,NA,0.1,0,4.92,NA,18278,FleaFlicker,16166,9,SFSun 4:25 PM,NA,NA,0.2,37.4,24%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bhayshul Tuten,RB,JAC,NA,6.2,25.8,NA,0.2,1,1,8.5,NA,NA,0,0.1,4.89,NA,19349,FleaFlicker,17052,8,SEASun 1:00 PM,NA,NA,0.3,34.2,63%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justice Hill,RB,BAL,NA,2.5,13.5,NA,0.1,2.5,2.5,20.3,NA,NA,0.1,0,4.38,NA,14767,FleaFlicker,14086,7,LARSun 1:00 PM,NA,NA,0.2,33.8,43%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyjae Spears,RB,TEN,NA,5.4,22.7,NA,0.2,1.4,1.4,10.1,NA,NA,0,0,4.36,NA,17624,FleaFlicker,16165,0,@LVSun 4:05 PM,NA,NA,0.2,32.8,62%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyrone Tracy,RB,NYG,NA,6.3,25.4,NA,0.1,1.4,1.4,9.8,NA,NA,0,0,4.32,NA,18534,FleaFlicker,16747,4,PHIW 34-17,4.32,NA,0.1,35.2,75%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Rodriguez,RB,WAS,NA,6.3,29,NA,0.2,0.2,0.2,1.6,NA,NA,0,0,4.22,NA,17762,FleaFlicker,16174,2,CHIMon 8:15 PM,NA,NA,0.2,30.6,29%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ollie Gordon,RB,MIA,NA,5.7,23.9,NA,0.2,0.8,0.8,5.7,NA,NA,0,0,4.18,NA,19380,FleaFlicker,17059,2,LACSun 1:00 PM,NA,NA,0.2,29.6,47%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Monangai,RB,CHI,NA,5.5,23.5,NA,0.1,0.7,0.7,6,NA,NA,0.1,0.1,4.05,NA,19543,FleaFlicker,17066,5,@WASMon 8:15 PM,NA,NA,0.2,29.5,36%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jeremy McNichols,RB,WAS,NA,2.9,18.9,NA,0.2,1.3,1.3,9.2,NA,NA,0.1,0.1,4.03,NA,12999,FleaFlicker,13143,2,CHIMon 8:15 PM,NA,NA,0.2,28.1,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
