player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,dst_int,dst_fum_rec,dst_sacks,dst_fumbles,dst_tackles,bye,opp,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,return_tds,pass_comp,pass_att,pass_yds,pass_tds,pass_int,pos_rank,overall_rank,opp_def_rank,team_id,team_name,home_team_id,home_team,home_abbr,away_team_id,away_team,away_abbr,proj_type
Elic Ayomanor,WR,TEN,NA,5.45,2.86,36.58,NA,NA,0.25,0,0,NA,0,NA,6.57,NA,56302,FanDuel,17073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,52,137,25,31,Tennessee Titans,35,Las Vegas Raiders,LV,31,Tennessee Titans,TEN,WEEKLY
Josh Downs,WR,IND,NA,5.19,3.44,33.2,NA,NA,0.22,0,0,NA,0,NA,6.38,NA,55636,FanDuel,16187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,53,140,18,14,Indianapolis Colts,14,Indianapolis Colts,IND,1,Arizona Cardinals,ARI,WEEKLY
Marvin Mims,WR,DEN,NA,4.21,2.76,34.92,NA,NA,0.26,0,0,NA,0,NA,6.37,NA,55594,FanDuel,16189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,54,141,29,10,Denver Broncos,22,New York Jets,NYJ,10,Denver Broncos,DEN,WEEKLY
Christian Watson,WR,GB,NA,3.61,2.05,36.6,NA,NA,0.28,0,0,NA,0,NA,6.35,NA,55247,FanDuel,15789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,55,142,27,12,Green Bay Packers,12,Green Bay Packers,GB,7,Cincinnati Bengals,CIN,WEEKLY
Olamide Zaccheaus,WR,CHI,NA,5.26,3.06,32.91,NA,NA,0.26,0,0,NA,0,NA,6.34,NA,54379,FanDuel,14592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,56,143,23,6,Chicago Bears,32,Washington Commanders,WSH,6,Chicago Bears,CHI,WEEKLY
Luke McCaffrey,WR,WSH,NA,4.65,2.88,34.5,NA,NA,0.25,0,0,NA,0,NA,6.33,NA,55927,FanDuel,16635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,57,144,24,32,Washington Commanders,32,Washington Commanders,WSH,6,Chicago Bears,CHI,WEEKLY
Jalen Tolbert,WR,DAL,NA,4.35,2.62,29.68,NA,NA,0.32,0,0,NA,0,NA,6.18,NA,55243,FanDuel,15788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,58,147,17,9,Dallas Cowboys,5,Carolina Panthers,CAR,9,Dallas Cowboys,DAL,WEEKLY
Alec Pierce,WR,IND,NA,4.24,2.27,38.09,NA,NA,0.2,0,0,NA,0,NA,6.14,NA,55253,FanDuel,15768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,59,148,18,14,Indianapolis Colts,14,Indianapolis Colts,IND,1,Arizona Cardinals,ARI,WEEKLY
Rashod Bateman,WR,BAL,NA,4.79,2.71,36.51,NA,NA,0.18,0,0,NA,0,NA,6.09,NA,54860,FanDuel,15293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,60,149,7,3,Baltimore Ravens,3,Baltimore Ravens,BAL,33,Los Angeles Rams,LA,WEEKLY
Tyquan Thornton,WR,KC,NA,4.34,2.47,30.02,NA,NA,0.26,0.26,1.32,NA,0.01,NA,5.97,NA,55438,FanDuel,15787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,61,150,8,16,Kansas City Chiefs,16,Kansas City Chiefs,KC,11,Detroit Lions,DET,WEEKLY
Parker Washington,WR,JAC,NA,5.29,2.9,31.74,NA,NA,0.23,0,0,NA,0,NA,5.88,NA,55786,FanDuel,16192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,62,152,19,15,Jacksonville Jaguars,15,Jacksonville Jaguars,JAC,28,Seattle Seahawks,SEA,WEEKLY
Josh Palmer,WR,BUF,NA,3.85,2.33,35.7,NA,NA,0.18,0,0,NA,0,NA,5.82,NA,54899,FanDuel,15319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,63,153,6,4,Buffalo Bills,2,Atlanta Falcons,ATL,4,Buffalo Bills,BUF,WEEKLY
Sterling Shepard,WR,TB,NA,4.37,2.91,28.48,NA,NA,0.25,0,0,NA,0,NA,5.8,NA,53073,FanDuel,12658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,64,155,16,30,Tampa Bay Buccaneers,30,Tampa Bay Buccaneers,TB,27,San Francisco 49ers,SF,WEEKLY
Tory Horton,WR,SEA,NA,3.93,2.33,34.01,NA,NA,0.2,0,0,NA,0,NA,5.77,NA,56304,FanDuel,17098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,65,156,3,28,Seattle Seahawks,15,Jacksonville Jaguars,JAC,28,Seattle Seahawks,SEA,WEEKLY
Beaux Collins,WR,NYG,NA,4.37,2.51,33.57,NA,NA,0.17,0,0,NA,0,NA,5.61,NA,56353,FanDuel,17303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,66,162,11,21,New York Giants,21,New York Giants,NYG,24,Philadelphia Eagles,PHI,WEEKLY
Jalin Hyatt,WR,NYG,NA,4.37,2.43,34.11,NA,NA,0.16,0,0,NA,0,NA,5.57,NA,55604,FanDuel,16183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,67,163,11,21,New York Giants,21,New York Giants,NYG,24,Philadelphia Eagles,PHI,WEEKLY
JuJu Smith-Schuster,WR,KC,NA,3.97,2.78,29.08,NA,NA,0.22,0,0,NA,0,NA,5.56,NA,53422,FanDuel,13156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,68,164,8,16,Kansas City Chiefs,16,Kansas City Chiefs,KC,11,Detroit Lions,DET,WEEKLY
Michael Wilson,WR,ARI,NA,4.2,2.61,31.08,NA,NA,0.18,0,0,NA,0,NA,5.49,NA,55649,FanDuel,16206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,69,166,12,1,Arizona Cardinals,14,Indianapolis Colts,IND,1,Arizona Cardinals,ARI,WEEKLY
Kayshon Boutte,WR,NE,NA,3.49,2.14,29.83,NA,NA,0.19,0.28,1.43,NA,0.01,NA,5.38,NA,55686,FanDuel,16193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,70,169,22,19,New England Patriots,20,New Orleans Saints,NO,19,New England Patriots,NE,WEEKLY
Chris Moore,WR,WSH,NA,3.37,2.15,29.8,NA,NA,0.22,0,0,NA,0,NA,5.34,NA,53112,FanDuel,12773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,71,170,24,32,Washington Commanders,32,Washington Commanders,WSH,6,Chicago Bears,CHI,WEEKLY
Demarcus Robinson,WR,SF,NA,4.12,2.34,29.02,NA,NA,0.19,0.14,0.69,NA,0.01,NA,5.28,NA,53230,FanDuel,12785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,72,172,21,27,San Francisco 49ers,30,Tampa Bay Buccaneers,TB,27,San Francisco 49ers,SF,WEEKLY
Jaylin Lane,WR,WSH,NA,4.01,2.39,27.03,NA,NA,0.21,0,0,NA,0,NA,5.08,NA,56362,FanDuel,17184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,73,175,24,32,Washington Commanders,32,Washington Commanders,WSH,6,Chicago Bears,CHI,WEEKLY
Demario Douglas,WR,NE,NA,3.81,2.52,24.08,NA,NA,0.18,0.28,1.43,NA,0.01,NA,4.91,NA,55684,FanDuel,16342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,74,178,22,19,New England Patriots,20,New Orleans Saints,NO,19,New England Patriots,NE,WEEKLY
Hunter Renfrow,WR,CAR,NA,3.99,2.69,22.58,NA,NA,0.2,0,0,NA,0,NA,4.68,NA,54152,FanDuel,14123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,75,181,31,5,Carolina Panthers,5,Carolina Panthers,CAR,9,Dallas Cowboys,DAL,WEEKLY
Dyami Brown,WR,JAC,NA,3.42,1.89,24.09,NA,NA,0.17,0.27,1.37,NA,0.01,NA,4.55,NA,54897,FanDuel,15292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,76,183,19,15,Jacksonville Jaguars,15,Jacksonville Jaguars,JAC,28,Seattle Seahawks,SEA,WEEKLY
Dont'e Thornton Jr.,WR,LV,NA,3.35,2.04,24.92,NA,NA,0.17,0,0,NA,0,NA,4.49,NA,56295,FanDuel,17087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,77,184,26,35,Las Vegas Raiders,35,Las Vegas Raiders,LV,31,Tennessee Titans,TEN,WEEKLY
Jimmy Horn Jr.,WR,CAR,NA,3.32,1.87,21.46,NA,NA,0.18,0.28,1.42,NA,0.02,NA,4.38,NA,56496,FanDuel,17234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,78,187,31,5,Carolina Panthers,5,Carolina Panthers,CAR,9,Dallas Cowboys,DAL,WEEKLY
Greg Dortch,WR,ARI,NA,3.19,2.19,19.58,NA,NA,0.13,0.64,3.28,NA,0.03,NA,4.26,NA,54382,FanDuel,14108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,79,189,12,1,Arizona Cardinals,14,Indianapolis Colts,IND,1,Arizona Cardinals,ARI,WEEKLY
Josh Reynolds,WR,NYJ,NA,2.88,1.74,24.76,NA,NA,0.13,0,0,NA,0,NA,4.11,NA,53491,FanDuel,13168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,80,190,4,22,New York Jets,22,New York Jets,NYJ,10,Denver Broncos,DEN,WEEKLY
Kalif Raymond,WR,DET,NA,2.71,1.88,24.88,NA,NA,0.13,0,0,NA,0,NA,4.09,NA,53362,FanDuel,13066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,81,191,20,11,Detroit Lions,16,Kansas City Chiefs,KC,11,Detroit Lions,DET,WEEKLY
Jauan Jennings,WR,SF,NA,3.09,1.79,21.5,NA,NA,0.13,0,0,NA,0,NA,3.78,NA,54987,FanDuel,14860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,82,198,21,27,San Francisco 49ers,30,Tampa Bay Buccaneers,TB,27,San Francisco 49ers,SF,WEEKLY
Brandin Cooks,WR,NO,NA,3.54,2,18.61,NA,NA,0.15,0,0,NA,0,NA,3.74,NA,52427,FanDuel,11674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,83,200,15,20,New Orleans Saints,20,New Orleans Saints,NO,19,New England Patriots,NE,WEEKLY
Andrei Iosivas,WR,CIN,NA,3.35,1.81,20.11,NA,NA,0.11,0,0,NA,0,NA,3.56,NA,55777,FanDuel,16207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,84,203,10,7,Cincinnati Bengals,12,Green Bay Packers,GB,7,Cincinnati Bengals,CIN,WEEKLY
Tez Johnson,WR,TB,NA,2.69,1.62,18.28,NA,NA,0.15,0,0,NA,0,NA,3.48,NA,56383,FanDuel,17079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,85,205,16,30,Tampa Bay Buccaneers,30,Tampa Bay Buccaneers,TB,27,San Francisco 49ers,SF,WEEKLY
Ray-Ray McCloud,WR,ATL,NA,2.65,1.65,19.97,NA,NA,0.11,0,0,NA,0,NA,3.32,NA,53961,FanDuel,13641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,86,211,14,2,Atlanta Falcons,2,Atlanta Falcons,ATL,4,Buffalo Bills,BUF,WEEKLY
Zay Jones,WR,ARI,NA,2.69,1.74,16.76,NA,NA,0.1,0,0,NA,0,NA,3.15,NA,53424,FanDuel,13176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,87,216,12,1,Arizona Cardinals,14,Indianapolis Colts,IND,1,Arizona Cardinals,ARI,WEEKLY
Calvin Austin III,WR,PIT,NA,2.34,1.32,17.64,NA,NA,0.12,0,0,NA,0,NA,3.12,NA,55637,FanDuel,15777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,88,217,5,25,Pittsburgh Steelers,25,Pittsburgh Steelers,PIT,8,Cleveland Browns,CLE,WEEKLY
Adonai Mitchell,WR,IND,NA,2.52,1.41,16.89,NA,NA,0.12,0,0,NA,0,NA,3.07,NA,55915,FanDuel,16626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,89,218,18,14,Indianapolis Colts,14,Indianapolis Colts,IND,1,Arizona Cardinals,ARI,WEEKLY
Jack Bech,WR,LV,NA,2.23,1.4,16.61,NA,NA,0.12,0,0,NA,0,NA,3.06,NA,56314,FanDuel,17078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,90,219,26,35,Las Vegas Raiders,35,Las Vegas Raiders,LV,31,Tennessee Titans,TEN,WEEKLY
Jordan Whittington,WR,LA,NA,2.03,1.26,16.92,NA,NA,0.1,0,0,NA,0,NA,2.9,NA,55992,FanDuel,16633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,91,222,32,33,Los Angeles Rams,3,Baltimore Ravens,BAL,33,Los Angeles Rams,LA,WEEKLY
Tim Patrick,WR,JAC,NA,2.05,1.17,15.15,NA,NA,0.11,0,0,NA,0,NA,2.74,NA,53848,FanDuel,13377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,92,227,19,15,Jacksonville Jaguars,15,Jacksonville Jaguars,JAC,28,Seattle Seahawks,SEA,WEEKLY
Luther Burden III,WR,CHI,NA,1.97,1.13,13.38,NA,NA,0.11,0.27,1.37,NA,0.01,NA,2.74,NA,56269,FanDuel,17070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,92,227,23,6,Chicago Bears,32,Washington Commanders,WSH,6,Chicago Bears,CHI,WEEKLY
Tyler Lockett,WR,TEN,NA,2.12,1.2,14.78,NA,NA,0.11,0,0,NA,0,NA,2.72,NA,52807,FanDuel,12187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,94,229,25,31,Tennessee Titans,35,Las Vegas Raiders,LV,31,Tennessee Titans,TEN,WEEKLY
Dontayvion Wicks,WR,GB,NA,1.81,1.04,13.28,NA,NA,0.14,0,0,NA,0,NA,2.67,NA,55705,FanDuel,16195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,95,231,27,12,Green Bay Packers,12,Green Bay Packers,GB,7,Cincinnati Bengals,CIN,WEEKLY
Curtis Samuel,WR,BUF,NA,2.01,1.32,12.69,NA,NA,0.11,0,0,NA,0,NA,2.59,NA,53447,FanDuel,13157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,96,234,6,4,Buffalo Bills,2,Atlanta Falcons,ATL,4,Buffalo Bills,BUF,WEEKLY
Chimere Dike,WR,TEN,NA,2.12,1.08,11.82,NA,NA,0.07,0.56,2.81,NA,0.02,NA,2.48,NA,56349,FanDuel,17171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,97,235,25,31,Tennessee Titans,35,Las Vegas Raiders,LV,31,Tennessee Titans,TEN,WEEKLY
Roman Wilson,WR,PIT,NA,1.91,1.09,13.2,NA,NA,0.1,0,0,NA,0,NA,2.45,NA,55924,FanDuel,16629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,98,237,5,25,Pittsburgh Steelers,25,Pittsburgh Steelers,PIT,8,Cleveland Browns,CLE,WEEKLY
Isaac TeSlaa,WR,DET,NA,1.69,1.04,13,NA,NA,0.1,0,0,NA,0,NA,2.4,NA,56307,FanDuel,17157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,99,239,20,11,Detroit Lions,16,Kansas City Chiefs,KC,11,Detroit Lions,DET,WEEKLY
DeAndre Hopkins,WR,BAL,NA,1.95,1.13,13.11,NA,NA,0.08,0,0,NA,0,NA,2.34,NA,52070,FanDuel,11232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,100,242,7,3,Baltimore Ravens,3,Baltimore Ravens,BAL,33,Los Angeles Rams,LA,WEEKLY
Casey Washington,WR,ATL,NA,1.98,1.1,12.6,NA,NA,0.09,0,0,NA,0,NA,2.31,NA,56153,FanDuel,16760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,101,243,14,2,Atlanta Falcons,2,Atlanta Falcons,ATL,4,Buffalo Bills,BUF,WEEKLY
Nick Westbrook-Ikhine,WR,MIA,NA,1.62,0.97,13.16,NA,NA,0.08,0,0,NA,0,NA,2.28,NA,54661,FanDuel,15109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,102,245,9,17,Miami Dolphins,17,Miami Dolphins,MIA,34,Los Angeles Chargers,LAC,WEEKLY
Mack Hollins,WR,NE,NA,1.74,1.05,12.01,NA,NA,0.09,0,0,NA,0,NA,2.27,NA,53538,FanDuel,13289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,103,246,22,19,New England Patriots,20,New Orleans Saints,NO,19,New England Patriots,NE,WEEKLY
Jahan Dotson,WR,PHI,NA,1.7,0.98,11.75,NA,NA,0.07,0,0,NA,0,NA,2.09,NA,55244,FanDuel,15755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,104,250,28,24,Philadelphia Eagles,21,New York Giants,NYG,24,Philadelphia Eagles,PHI,WEEKLY
Ben Skowronek,WR,PIT,NA,1.7,0.98,10.62,NA,NA,0.09,0,0,NA,0,NA,2.07,NA,55037,FanDuel,15491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,105,252,5,25,Pittsburgh Steelers,25,Pittsburgh Steelers,PIT,8,Cleveland Browns,CLE,WEEKLY
Arian Smith,WR,NYJ,NA,1.58,0.92,10.39,NA,NA,0.06,0,0,NA,0,NA,1.84,NA,56412,FanDuel,17175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,106,255,4,22,New York Jets,22,New York Jets,NYJ,10,Denver Broncos,DEN,WEEKLY
Tay Martin,WR,WSH,NA,1.28,0.77,9.31,NA,NA,0.07,0,0,NA,0,NA,1.72,NA,55562,FanDuel,15771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,107,258,24,32,Washington Commanders,32,Washington Commanders,WSH,6,Chicago Bears,CHI,WEEKLY
Kyle Williams,WR,NE,NA,1.27,0.75,8.66,NA,NA,0.05,0.28,1.43,NA,0.01,NA,1.7,NA,56374,FanDuel,17134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,108,260,22,19,New England Patriots,20,New Orleans Saints,NO,19,New England Patriots,NE,WEEKLY
Tre Harris,WR,LAC,NA,0.97,0.59,7.78,NA,NA,0.06,0.28,1.41,NA,0.02,NA,1.69,NA,56287,FanDuel,17072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,109,261,30,34,Los Angeles Chargers,17,Miami Dolphins,MIA,34,Los Angeles Chargers,LAC,WEEKLY
Trent Sherfield,WR,DEN,NA,1.4,0.8,8.89,NA,NA,0.06,0,0,NA,0,NA,1.63,NA,54019,FanDuel,13893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,110,264,29,10,Denver Broncos,22,New York Jets,NYJ,10,Denver Broncos,DEN,WEEKLY
Jake Bobo,WR,SEA,NA,1.1,0.67,8.69,NA,NA,0.06,0,0,NA,0,NA,1.56,NA,55730,FanDuel,16393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,111,269,3,28,Seattle Seahawks,15,Jacksonville Jaguars,JAC,28,Seattle Seahawks,SEA,WEEKLY
Devaughn Vele,WR,NO,NA,1.29,0.76,7.57,NA,NA,0.07,0,0,NA,0,NA,1.54,NA,56005,FanDuel,16788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,112,270,15,20,New Orleans Saints,20,New Orleans Saints,NO,19,New England Patriots,NE,WEEKLY
Tyler Johnson,WR,NYJ,NA,0.86,0.53,6.24,NA,NA,0.04,0,0,NA,0,NA,1.13,NA,54550,FanDuel,14864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,113,281,4,22,New York Jets,22,New York Jets,NYJ,10,Denver Broncos,DEN,WEEKLY
Savion Williams,WR,GB,NA,0.9,0.52,5.74,NA,NA,0.05,0,0,NA,0,NA,1.11,NA,56328,FanDuel,17096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,114,282,27,12,Green Bay Packers,12,Green Bay Packers,GB,7,Cincinnati Bengals,CIN,WEEKLY
Brycen Tremayne,WR,CAR,NA,1,0.55,5.67,NA,NA,0.04,0,0,NA,0,NA,1.06,NA,56119,FanDuel,16949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,115,284,31,5,Carolina Panthers,5,Carolina Panthers,CAR,9,Dallas Cowboys,DAL,WEEKLY
Skyy Moore,WR,SF,NA,1.03,0.56,5.83,NA,NA,0.03,0,0,NA,0,NA,1.02,NA,55256,FanDuel,15766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,116,286,21,27,San Francisco 49ers,30,Tampa Bay Buccaneers,TB,27,San Francisco 49ers,SF,WEEKLY
Xavier Smith,WR,LA,NA,0.34,0.2,2.73,NA,NA,0.02,0.56,2.84,NA,0.03,NA,0.96,NA,55646,FanDuel,16428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,117,288,32,33,Los Angeles Rams,3,Baltimore Ravens,BAL,33,Los Angeles Rams,LA,WEEKLY
Ryan Flournoy,WR,DAL,NA,0.72,0.43,4.7,NA,NA,0.04,0,0,NA,0,NA,0.91,NA,56139,FanDuel,16778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,118,293,17,9,Dallas Cowboys,5,Carolina Panthers,CAR,9,Dallas Cowboys,DAL,WEEKLY
Ashton Dulin,WR,IND,NA,0.31,0.18,2.12,NA,NA,0.01,0.6,3.07,NA,0.04,NA,0.89,NA,54348,FanDuel,14315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,119,294,18,14,Indianapolis Colts,14,Indianapolis Colts,IND,1,Arizona Cardinals,ARI,WEEKLY
Dee Eskridge,WR,MIA,NA,0.65,0.4,4.37,NA,NA,0.03,0.13,0.66,NA,0,NA,0.88,NA,54898,FanDuel,15302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,120,295,9,17,Miami Dolphins,17,Miami Dolphins,MIA,34,Los Angeles Chargers,LAC,WEEKLY
Marquez Valdes-Scantling,WR,SF,NA,0.69,0.3,4.81,NA,NA,0.03,0,0,NA,0,NA,0.81,NA,53904,FanDuel,13793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,121,300,21,27,San Francisco 49ers,30,Tampa Bay Buccaneers,TB,27,San Francisco 49ers,SF,WEEKLY
Tyrell Shavers,WR,BUF,NA,0.67,0.37,4.53,NA,NA,0.03,0,0,NA,0,NA,0.8,NA,56224,FanDuel,16451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,122,301,6,4,Buffalo Bills,2,Atlanta Falcons,ATL,4,Buffalo Bills,BUF,WEEKLY
Pat Bryant,WR,DEN,NA,0.7,0.4,4.3,NA,NA,0.03,0,0,NA,0,NA,0.79,NA,56357,FanDuel,17082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,123,302,29,10,Denver Broncos,22,New York Jets,NYJ,10,Denver Broncos,DEN,WEEKLY
Tylan Wallace,WR,BAL,NA,0.6,0.34,4.23,NA,NA,0.03,0,0,NA,0,NA,0.77,NA,55065,FanDuel,15285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,124,305,7,3,Baltimore Ravens,3,Baltimore Ravens,BAL,33,Los Angeles Rams,LA,WEEKLY
Tutu Atwell,WR,LA,NA,0.51,0.3,4.27,NA,NA,0.03,0,0,NA,0,NA,0.76,NA,54990,FanDuel,15301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,125,307,32,33,Los Angeles Rams,3,Baltimore Ravens,BAL,33,Los Angeles Rams,LA,WEEKLY
Malik Heath,WR,GB,NA,0.6,0.35,3.83,NA,NA,0.03,0,0,NA,0,NA,0.72,NA,55697,FanDuel,16413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,126,308,27,12,Green Bay Packers,12,Green Bay Packers,GB,7,Cincinnati Bengals,CIN,WEEKLY
John Metchie III,WR,PHI,NA,0.57,0.34,3.61,NA,NA,0.02,0,0,NA,0,NA,0.65,NA,55250,FanDuel,15759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,127,314,28,24,Philadelphia Eagles,21,New York Giants,NYG,24,Philadelphia Eagles,PHI,WEEKLY
Nikko Remigio,WR,KC,NA,0.36,0.21,2.46,NA,NA,0.02,0,0,NA,0,NA,0.47,NA,56202,FanDuel,16422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,128,324,8,16,Kansas City Chiefs,16,Kansas City Chiefs,KC,11,Detroit Lions,DET,WEEKLY
