player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,bye,opp,draft_rank,misc_tds,misc_yds,pct_owned,return_tds,fumble_TD
Javonte Williams,RB,DAL,NA,17.2,73.7,NA,0.6,2.3,2.3,11.5,NA,NA,0.1,0.1,12.4,NA,16282,FleaFlicker,15256,0,PHISun 4:25 PM,RB11,0.7,85.1,97%,NA,NA
Kyren Williams,RB,LAR,NA,15.6,66.2,NA,0.6,2,2,14.9,NA,NA,0.1,0.1,12.31,NA,17004,FleaFlicker,15710,8,TBSun 8:20 PM,RB10,0.7,81,98%,NA,NA
Ashton Jeanty,RB,LV,NA,16.2,63.8,NA,0.4,2.8,2.8,19.3,NA,NA,0.2,0.1,11.85,NA,19247,FleaFlicker,17042,8,CLESun 4:05 PM,RB12,0.6,83.1,95%,NA,NA
Breece Hall,RB,NYJ,NA,16.7,73.9,NA,0.3,2.5,2.5,20.9,NA,NA,0.1,0.1,11.76,NA,16834,FleaFlicker,15708,9,@BALSun 1:00 PM,RB18,0.4,94.8,97%,NA,NA
Chase Brown,RB,CIN,NA,15.1,64.5,NA,0.3,4.1,4.1,24.6,NA,NA,0.1,0.1,11.73,NA,17756,FleaFlicker,16181,0,NESun 1:00 PM,RB14,0.5,89.1,96%,NA,NA
Travis Etienne,RB,JAC,NA,15.2,65.3,NA,0.5,2.3,2.3,16.3,NA,NA,0.1,0.1,11.66,NA,16241,FleaFlicker,15253,8,@ARISun 4:05 PM,RB20,0.6,81.6,96%,NA,NA
Quinshon Judkins,RB,CLE,NA,18.5,71.4,NA,0.5,1.6,1.6,12,NA,NA,0,0.1,11.6,NA,19303,FleaFlicker,17051,9,@LVSun 4:05 PM,RB17,0.6,83.4,93%,NA,NA
Woody Marks,RB,HOU,NA,15.1,63.6,NA,0.4,1.9,1.9,17.4,NA,NA,0.1,0.1,11.27,NA,19351,FleaFlicker,17053,6,BUFThu 8:15 PM,NA,0.6,81,78%,NA,NA
Kenneth Walker,RB,SEA,NA,15.1,66,NA,0.5,1.7,1.7,13.2,NA,NA,0,0.1,11.2,NA,16890,FleaFlicker,15711,8,@TENSun 1:00 PM,RB24,0.6,79.2,96%,NA,NA
D'Andre Swift,RB,CHI,NA,14.8,62.8,NA,0.4,2.3,2.3,18.4,NA,NA,0.1,0.1,11.14,NA,15601,FleaFlicker,14797,5,PITSun 1:00 PM,RB19,0.5,81.2,96%,NA,NA
Emanuel Wilson,RB,GB,NA,16.1,62.5,NA,0.5,1.8,1.8,11.6,NA,NA,0.1,0.1,10.43,NA,18234,FleaFlicker,16432,5,MINSun 1:00 PM,NA,0.5,74.1,58%,NA,NA
Jaylen Warren,RB,PIT,NA,13.3,62.3,NA,0.3,2.1,2.1,17.3,NA,NA,0.1,0,10.16,NA,17137,FleaFlicker,15742,5,@CHISun 1:00 PM,RB22,0.4,79.6,94%,NA,NA
David Montgomery,RB,DET,NA,10.8,50.9,NA,0.5,1.6,1.6,13.4,NA,NA,0.1,0.1,9.77,NA,14716,FleaFlicker,14071,8,NYGSun 1:00 PM,RB26,0.6,64.3,96%,NA,NA
Alvin Kamara,RB,NO,NA,14.4,59.3,NA,0.2,3.2,3.2,22.8,NA,NA,0.1,0.1,9.71,NA,12965,FleaFlicker,13132,1,ATLSun 4:25 PM,NA,0.3,82.2,94%,NA,NA
Aaron Jones,RB,MIN,NA,12.1,54.8,NA,0.2,2.4,2.4,16.9,NA,NA,0.1,0.1,8.85,NA,13111,FleaFlicker,13319,6,@GBSun 1:00 PM,RB25,0.3,71.7,91%,NA,NA
Zach Charbonnet,RB,SEA,NA,10.1,42.7,NA,0.5,1.2,1.2,8.9,NA,NA,0,0,8.46,NA,17667,FleaFlicker,16169,8,@TENSun 1:00 PM,NA,0.6,51.6,87%,NA,NA
Tyrone Tracy,RB,NYG,NA,12.4,49.5,NA,0.2,2.4,2.4,18.8,NA,NA,0.1,0.1,8.43,NA,18534,FleaFlicker,16747,4,@DETSun 1:00 PM,NA,0.3,68.3,85%,NA,NA
Bam Knight,RB,ARI,NA,9.3,35.8,NA,0.4,1.6,1.6,12.6,NA,NA,0,0.1,7.1,NA,17486,FleaFlicker,15727,8,JACSun 4:05 PM,NA,0.4,48.5,47%,NA,NA
Kenneth Gainwell,RB,PIT,NA,7,30.1,NA,0.2,3.2,3.2,21.4,NA,NA,0.1,0.1,7.03,NA,16480,FleaFlicker,15255,5,@CHISun 1:00 PM,NA,0.3,51.5,64%,NA,NA
Rhamondre Stevenson,RB,NE,NA,8,35.6,NA,0.4,1.2,1.2,10.8,NA,NA,0,0.1,6.92,NA,16339,FleaFlicker,15259,4,@CINSun 1:00 PM,NA,0.4,46.4,84%,NA,NA
Tony Pollard,RB,TEN,NA,11.5,44.3,NA,0.2,2.1,2.1,12.5,NA,NA,0,0.1,6.88,NA,14759,FleaFlicker,14085,0,SEASun 1:00 PM,NA,0.2,56.9,88%,NA,NA
Kareem Hunt,RB,KC,NA,9.5,31.7,NA,0.4,1.1,1.1,7.2,NA,NA,0.1,0,6.79,NA,12934,FleaFlicker,13138,0,INDSun 1:00 PM,NA,0.5,38.9,72%,NA,NA
Tyjae Spears,RB,TEN,NA,7.9,31.7,NA,0.2,3,3,20.6,NA,NA,0.1,0,6.73,NA,17624,FleaFlicker,16165,0,SEASun 1:00 PM,NA,0.3,52.3,68%,NA,NA
Isiah Pacheco,RB,KC,NA,8.3,36,NA,0.2,1.4,1.4,9,NA,NA,0.1,0,6.48,NA,17029,FleaFlicker,15749,0,INDSun 1:00 PM,NA,0.3,45,79%,NA,NA
Josh Jacobs,RB,GB,NA,0,28.9,NA,0.5,0.8,0.8,6.3,NA,NA,0,0,6.38,NA,14673,FleaFlicker,14073,5,MINSun 1:00 PM,RB9,0.5,35.2,98%,NA,NA
Bhayshul Tuten,RB,JAC,NA,8,33.4,NA,0.3,1,1,7,NA,NA,0.1,0.1,6.26,NA,19349,FleaFlicker,17052,8,@ARISun 4:05 PM,NA,0.4,40.4,58%,NA,NA
Kyle Monangai,RB,CHI,NA,8.3,35,NA,0.3,0.9,0.9,7.6,NA,NA,0,0,6.2,NA,19543,FleaFlicker,17066,5,PITSun 1:00 PM,NA,0.3,42.6,68%,NA,NA
Bucky Irving,RB,TB,NA,6.5,33.4,NA,0.2,1.9,1.9,14.8,NA,NA,0.1,0,6.18,NA,18479,FleaFlicker,16598,9,@LARSun 8:20 PM,RB15,0.2,48.2,95%,NA,NA
Devin Singletary,RB,NYG,NA,9.1,35.5,NA,0.3,1.1,1.1,8.2,NA,NA,0,0,6.11,NA,14736,FleaFlicker,14080,4,@DETSun 1:00 PM,NA,0.3,43.8,43%,NA,NA
Tyler Allgeier,RB,ATL,NA,8.1,32.2,NA,0.4,0.7,0.7,4.7,NA,NA,0,0,6.11,NA,16993,FleaFlicker,15712,5,@NOSun 4:25 PM,NA,0.4,36.9,72%,NA,NA
Rachaad White,RB,TB,NA,8.9,30.3,NA,0.2,2.1,2.1,13.8,NA,NA,0.1,0.1,5.91,NA,16882,FleaFlicker,15721,9,@LARSun 8:20 PM,NA,0.3,44.1,87%,NA,NA
Sean Tucker,RB,TB,NA,8,32.8,NA,0.3,0.6,0.6,4.9,NA,NA,0,0,5.67,NA,18278,FleaFlicker,16166,9,@LARSun 8:20 PM,NA,0.3,37.7,51%,NA,NA
Blake Corum,RB,LAR,NA,8.1,33.3,NA,0.2,0.5,0.5,3.4,NA,NA,0,0,5.17,NA,18441,FleaFlicker,16593,8,TBSun 8:20 PM,NA,0.3,36.7,45%,NA,NA
Jordan Mason,RB,MIN,NA,7.8,33.3,NA,0.2,0.8,0.8,4,NA,NA,0,0.1,5.11,NA,17167,FleaFlicker,15972,6,@GBSun 1:00 PM,NA,0.2,37.3,84%,NA,NA
Isaiah Davis,RB,NYJ,NA,5.5,26,NA,0.1,1.7,1.7,12.2,NA,NA,0,0,4.62,NA,18492,FleaFlicker,16752,9,@BALSun 1:00 PM,NA,0.1,38.2,30%,NA,NA
IRDTrey Benson,RB,ARI,NA,5.3,24.5,NA,0.1,1,1,7.2,NA,NA,0,0,4.25,NA,18442,FleaFlicker,16594,8,JACSun 4:05 PM,NA,0.2,31.7,76%,NA,NA
Nick Chubb,RB,HOU,NA,6.2,27.4,NA,0.2,0.7,0.7,4.5,NA,NA,0,0,4.23,NA,13802,FleaFlicker,13610,6,BUFThu 8:15 PM,NA,0.2,31.9,72%,NA,NA
Chris Brooks,RB,GB,NA,6.3,21.9,NA,0.1,1.1,1.1,7.4,NA,NA,0,0,3.98,NA,18169,FleaFlicker,16387,5,MINSun 1:00 PM,NA,0.2,29.3,7%,NA,NA
Michael Carter,RB,ARI,NA,5.2,19,NA,0.1,1.6,1.6,10.8,NA,NA,0,0,3.86,NA,16618,FleaFlicker,15258,8,JACSun 4:05 PM,NA,0.1,29.8,22%,NA,NA
Devin Neal,RB,NO,NA,4.7,21.6,NA,0.1,1,1,7.6,NA,NA,0,0,3.72,NA,19434,FleaFlicker,17046,1,ATLSun 4:25 PM,NA,0.1,29.3,27%,NA,NA
Chuba Hubbard,RB,CAR,NA,5.6,21,NA,0.1,1.1,1.1,6.8,NA,NA,0,0,3.72,NA,16361,FleaFlicker,15261,4,@SFMon 8:15 PM,NA,0.2,27.8,84%,NA,NA
Brian Robinson,RB,SF,NA,5.7,22.9,NA,0.2,0.3,0.3,2.4,NA,NA,0,0,3.51,NA,16875,FleaFlicker,15716,4,CARMon 8:15 PM,NA,0.2,25.3,63%,NA,NA
Keaton Mitchell,RB,BAL,NA,4.1,21.2,NA,0.1,0.9,0.9,7,NA,NA,0,0,3.46,NA,18174,FleaFlicker,16178,7,NYJSun 1:00 PM,NA,0.1,28.2,23%,NA,NA
Ty Johnson,RB,BUF,NA,2.2,10.9,NA,0.1,1.2,1.2,13.1,NA,NA,0.1,0,3.17,NA,14842,FleaFlicker,14095,7,@HOUThu 8:15 PM,NA,0.1,24,15%,NA,NA
Justice Hill,RB,BAL,NA,1.7,7.9,NA,0.1,1.5,1.5,13,NA,NA,0.1,0,3.01,NA,14767,FleaFlicker,14086,7,NYJSun 1:00 PM,NA,0.2,20.9,35%,NA,NA
Tank Bigsby,RB,PHI,NA,4.1,19,NA,0.1,0.1,0.1,1,NA,NA,0,0.1,2.8,NA,17625,FleaFlicker,16164,9,@DALSun 4:25 PM,NA,0.1,20,51%,NA,NA
Brashard Smith,RB,KC,NA,2.5,9.2,NA,0.1,1.2,1.2,9.9,NA,NA,0,0,2.49,NA,19486,FleaFlicker,17049,0,INDSun 1:00 PM,NA,0.1,19.1,34%,NA,NA
Raheem Mostert,RB,LV,NA,2.9,11.6,NA,0.1,0.8,0.8,6,NA,NA,0,0,2.47,NA,11455,FleaFlicker,12447,8,CLESun 4:05 PM,NA,0.1,17.6,19%,NA,NA
Jerome Ford,RB,CLE,NA,2.2,8.5,NA,0,1.6,1.6,9.5,NA,NA,0.1,0,2.38,NA,16974,FleaFlicker,15713,9,@LVSun 4:05 PM,NA,0.1,18,42%,NA,NA
DSamaje Perine,RB,CIN,NA,2.5,13.2,NA,0.1,0.7,0.7,5.3,NA,NA,0,0.1,2.26,NA,13011,FleaFlicker,13133,0,NESun 1:00 PM,NA,0.1,18.6,22%,NA,NA
Tahj Brooks,RB,CIN,NA,2.8,10.2,NA,0.1,0.7,0.7,4.5,NA,NA,0,0,2.04,NA,19416,FleaFlicker,17058,0,NESun 1:00 PM,NA,0.1,14.7,21%,NA,NA
Dylan Sampson,RB,CLE,NA,2.1,7.2,NA,0,1.1,1.1,8,NA,NA,0.1,0,1.98,NA,19359,FleaFlicker,17047,9,@LVSun 4:05 PM,NA,0.1,15.2,40%,NA,NA
Kaleb Johnson,RB,PIT,NA,3.6,12.6,NA,0.1,0.2,0.2,2.2,NA,NA,0,0,1.96,NA,19300,FleaFlicker,17048,5,@CHISun 1:00 PM,NA,0.1,14.8,52%,NA,NA
Kyle Juszczyk,RB,SF,NA,0.2,0.7,NA,0,1.4,1.4,13.3,NA,NA,0.1,0,1.92,NA,9410,FleaFlicker,11367,4,CARMon 8:15 PM,NA,0.1,14.1,5%,NA,NA
Ameer Abdullah,RB,IND,NA,1.6,7.2,NA,0.1,0.5,0.5,3.4,NA,NA,0,0,1.54,NA,11207,FleaFlicker,12155,1,@KCSun 1:00 PM,NA,0.1,10.6,5%,NA,NA
Will Shipley,RB,PHI,NA,2.1,7.9,NA,0,0.5,0.5,3.9,NA,NA,0,0,1.53,NA,18476,FleaFlicker,16601,9,@DALSun 4:25 PM,NA,0.1,11.8,19%,NA,NA
IRPhil Mafah,RB,DAL,NA,1.8,7.8,NA,0.1,0.2,0.2,1.4,NA,NA,0,0,1.52,NA,19507,FleaFlicker,17063,0,PHISun 4:25 PM,NA,0.1,9.2,12%,NA,NA
George Holani,RB,SEA,NA,2.6,9.7,NA,0.1,0.3,0.3,2.3,NA,NA,0,0.1,1.47,NA,18889,FleaFlicker,16608,8,@TENSun 1:00 PM,NA,0.1,11.9,5%,NA,NA
Malik Davis,RB,DAL,NA,2.9,9.5,NA,0.1,0.1,0.1,0.9,NA,NA,0,0,1.4,NA,17413,FleaFlicker,15738,0,PHISun 4:25 PM,NA,0.1,10.4,1%,NA,NA
Audric Estime,RB,NO,NA,1.8,7.3,NA,0.1,0.2,0.2,1.1,NA,NA,0,0,1.2,NA,18515,FleaFlicker,16595,1,ATLSun 4:25 PM,NA,0.1,8.4,9%,NA,NA
Pierre Strong,RB,GB,NA,1.4,5.9,NA,0.1,0.2,0.2,1.8,NA,NA,0,0,1.17,NA,16909,FleaFlicker,15733,5,MINSun 1:00 PM,NA,0.1,7.7,2%,NA,NA
LeQuint Allen,RB,JAC,NA,1.1,4.9,NA,0,0.6,0.6,3.8,NA,NA,0,0,1.11,NA,19471,FleaFlicker,17061,8,@ARISun 4:05 PM,NA,0,8.7,13%,NA,NA
Jaydon Blue,RB,DAL,NA,1.8,6.7,NA,0,0.1,0.1,1.1,NA,NA,0,0,1.08,NA,19421,FleaFlicker,17069,0,PHISun 4:25 PM,NA,0.1,7.8,42%,NA,NA
Ray Davis,RB,BUF,NA,1.6,4.8,NA,0,0.4,0.4,2.6,NA,NA,0,0,1.04,NA,18460,FleaFlicker,16603,7,@HOUThu 8:15 PM,NA,0.1,7.4,47%,NA,NA
Tyler Goodson,RB,IND,NA,1.3,4.3,NA,0,0.3,0.3,1.7,NA,NA,0,0,0.78,NA,17175,FleaFlicker,15730,1,@KCSun 1:00 PM,NA,0,6.1,3%,NA,NA
Terrell Jennings,RB,NE,NA,1.1,4.1,NA,0,0.1,0.1,0.9,NA,NA,0,0,0.74,NA,19190,FleaFlicker,16957,4,@CINSun 1:00 PM,NA,0,5,13%,NA,NA
IRDMarShawn Lloyd,RB,GB,NA,1.1,3.9,NA,0.1,0.1,0.1,0.4,NA,NA,0,0,0.72,NA,18449,FleaFlicker,16604,5,MINSun 1:00 PM,NA,0.1,4.2,26%,NA,NA
Isaac Guerendo,RB,SF,NA,0.9,3.9,NA,0,0.1,0.1,0.9,NA,NA,0,0,0.71,NA,18482,FleaFlicker,16688,4,CARMon 8:15 PM,NA,0,4.8,30%,NA,NA
Craig Reynolds,RB,DET,NA,1,4.5,NA,0,0.1,0.1,0.7,NA,NA,0,0,0.7,NA,15434,FleaFlicker,14727,8,NYGSun 1:00 PM,NA,0,5.3,2%,NA,NA
DJ Giddens,RB,IND,NA,1.2,4.6,NA,0,0.1,0.1,0.7,NA,NA,0,0,0.65,NA,19390,FleaFlicker,17060,1,@KCSun 1:00 PM,NA,0,5.3,26%,NA,NA
Roschon Johnson,RB,CHI,NA,1,3.4,NA,0,0.1,0.1,0.6,NA,NA,0,0,0.64,NA,17716,FleaFlicker,16175,5,PITSun 1:00 PM,NA,0,4,17%,NA,NA
Christian McCaffrey,RB,SF,NA,NA,76.48,NA,0.74,NA,5.35,51.61,NA,NA,0.47,0.11,25.2,NA,2557997,NFL,13130,NA,NA,NA,NA,NA,NA,NA,NA
Jonathan Taylor,RB,IND,NA,NA,98.39,NA,1.22,NA,3.43,23.99,NA,NA,0.18,0.09,23.89,NA,2564148,NFL,14802,NA,NA,NA,NA,NA,NA,NA,NA
Jahmyr Gibbs,RB,DET,NA,NA,88.29,NA,0.91,NA,3.58,27.27,NA,NA,0.3,0.08,22.24,NA,2569747,NFL,16162,NA,NA,NA,NA,NA,NA,NA,NA
Bijan Robinson,RB,ATL,NA,NA,82.16,NA,0.4,NA,4.8,36.05,NA,NA,0.34,0.08,20.9,NA,2569558,NFL,16161,NA,NA,NA,NA,NA,NA,NA,NA
Chase Brown,RB,CIN,NA,NA,72.31,NA,0.32,NA,4.09,24.18,NA,NA,0.28,0.1,17.14,NA,2569642,NFL,16181,NA,NA,NA,NA,NA,NA,NA,NA
Javonte Williams,RB,DAL,NA,NA,74.61,NA,0.68,NA,3.13,14.73,NA,NA,0.18,0.11,17,NA,2566049,NFL,15256,NA,NA,NA,NA,NA,NA,NA,NA
Saquon Barkley,RB,PHI,NA,NA,80.95,NA,0.44,NA,2.87,20.39,NA,NA,0.22,0.08,16.8,NA,2560968,NFL,13604,NA,NA,NA,NA,NA,NA,NA,NA
Rico Dowdle,RB,CAR,NA,NA,77.66,NA,0.48,NA,2.99,21.6,NA,NA,0.19,0.14,16.72,NA,2565295,NFL,14823,NA,NA,NA,NA,NA,NA,NA,0.01
James Cook,RB,BUF,NA,NA,85.41,NA,0.76,NA,1.56,13.47,NA,NA,0.13,0.1,16.59,NA,2567328,NFL,15715,NA,NA,NA,NA,NA,NA,NA,NA
Derrick Henry,RB,BAL,NA,NA,84.2,NA,0.97,NA,0.99,8.7,NA,NA,0.08,0.09,16.4,NA,2556075,NFL,12626,NA,NA,NA,NA,NA,NA,NA,NA
TreVeyon Henderson,RB,NE,NA,NA,71.59,NA,0.49,NA,2.76,21.59,NA,NA,0.2,0.06,16.1,NA,2574374,NFL,17043,NA,NA,NA,NA,NA,NA,NA,NA
Josh Jacobs,RB,GB,NA,NA,57.86,NA,0.92,NA,1.7,12.6,NA,NA,0.06,0.07,14.49,NA,2562377,NFL,14073,NA,NA,NA,NA,NA,NA,NA,NA
Woody Marks,RB,HOU,NA,NA,62.52,NA,0.57,NA,2.05,18.53,NA,NA,0.15,0.08,14.32,NA,2574174,NFL,17053,NA,NA,NA,NA,NA,NA,NA,NA
Ashton Jeanty,RB,LV,NA,NA,59.48,NA,0.46,NA,2.74,17.06,NA,NA,0.2,0.08,14.19,NA,2574298,NFL,17042,NA,NA,NA,NA,NA,NA,NA,NA
Quinshon Judkins,RB,CLE,NA,NA,69.55,NA,0.58,NA,1.45,12.39,NA,NA,0.08,0.1,13.4,NA,2574053,NFL,17051,NA,NA,NA,NA,NA,NA,NA,NA
Kyren Williams,RB,LAR,NA,NA,54.78,NA,0.6,NA,1.96,13.73,NA,NA,0.18,0.07,13.35,NA,2567862,NFL,15710,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Warren,RB,PIT,NA,NA,68.28,NA,0.4,NA,1.82,14.09,NA,NA,0.11,0.06,13,NA,2568493,NFL,15742,NA,NA,NA,NA,NA,NA,NA,NA
Travis Etienne,RB,JAX,NA,NA,62.96,NA,0.5,NA,1.95,12.92,NA,NA,0.08,0.08,12.86,NA,2566157,NFL,15253,NA,NA,NA,NA,NA,NA,NA,NA
Alvin Kamara,RB,NO,NA,NA,60.58,NA,0.17,NA,2.92,20.15,NA,NA,0.16,0.08,12.81,NA,2558019,NFL,13132,NA,NA,NA,NA,NA,NA,NA,NA
Breece Hall,RB,NYJ,NA,NA,74.98,NA,0.26,NA,1.78,13.88,NA,NA,0.1,0.08,12.67,NA,2568030,NFL,15708,NA,NA,NA,NA,NA,NA,NA,NA
Bucky Irving,RB,TB,NA,NA,51.72,NA,0.18,NA,2.96,23.68,NA,NA,0.19,0.07,12.58,NA,2572546,NFL,16598,NA,NA,NA,NA,NA,NA,NA,NA
D'Andre Swift,RB,CHI,NA,NA,52.05,NA,0.44,NA,2.47,17,NA,NA,0.11,0.06,12.56,NA,2563965,NFL,14797,NA,NA,NA,NA,NA,NA,NA,NA
Kenneth Gainwell,RB,PIT,NA,NA,33.61,NA,0.37,NA,3.11,21.29,NA,NA,0.23,0.07,12.06,NA,2566397,NFL,15255,NA,NA,NA,NA,NA,NA,NA,NA
David Montgomery,RB,DET,NA,NA,45.2,NA,0.55,NA,1.95,15.99,NA,NA,0.1,0.05,11.87,NA,2562502,NFL,14071,NA,NA,NA,NA,NA,NA,NA,NA
Kenneth Walker III,RB,SEA,NA,NA,56.77,NA,0.47,NA,1.52,12.21,NA,NA,0.09,0.08,11.62,NA,2568282,NFL,15711,NA,NA,NA,NA,NA,NA,NA,NA
Aaron Jones,RB,MIN,NA,NA,61.47,NA,0.21,NA,2.3,12.65,NA,NA,0.13,0.09,11.57,NA,2558116,NFL,13319,NA,NA,NA,NA,NA,NA,NA,NA
Zach Charbonnet,RB,SEA,NA,NA,47.55,NA,0.63,NA,1.19,9.58,NA,NA,0.07,0.06,10.98,NA,2570335,NFL,16169,NA,NA,NA,NA,NA,NA,NA,NA
Tyrone Tracy Jr.,RB,NYG,NA,NA,45.52,NA,0.1,NA,2.25,17.25,NA,NA,0.15,0.05,9.93,NA,2572351,NFL,16747,NA,NA,NA,NA,NA,NA,NA,NA
Bam Knight,RB,ARI,NA,NA,31.52,NA,0.53,NA,1.55,12.29,NA,NA,0.09,0.06,9.53,NA,2568036,NFL,15727,NA,NA,NA,NA,NA,NA,NA,NA
Tyjae Spears,RB,TEN,NA,NA,28.7,NA,0.27,NA,2.55,16.47,NA,NA,0.11,0.07,9.21,NA,2569795,NFL,16165,NA,NA,NA,NA,NA,NA,NA,NA
Devin Singletary,RB,NYG,NA,NA,31.98,NA,0.5,NA,1.14,7.8,NA,NA,0.06,0.05,8.38,NA,2562734,NFL,14080,NA,NA,NA,NA,NA,NA,NA,NA
Emanuel Wilson,RB,GB,NA,NA,40.92,NA,0.29,NA,1.3,8.92,NA,NA,0.08,0.06,8.38,NA,2570912,NFL,16432,NA,NA,NA,NA,NA,NA,NA,NA
Isiah Pacheco,RB,KC,NA,NA,38.15,NA,0.25,NA,1.41,9.15,NA,NA,0.11,0.05,8.2,NA,2567808,NFL,15749,NA,NA,NA,NA,NA,NA,NA,NA
Tony Pollard,RB,TEN,NA,NA,40.36,NA,0.14,NA,1.82,10.16,NA,NA,0.07,0.03,8.07,NA,2562699,NFL,14085,NA,NA,NA,NA,NA,NA,NA,NA
Bhayshul Tuten,RB,JAX,NA,NA,31.72,NA,0.37,NA,1.19,9.63,NA,NA,0.09,0.05,7.99,NA,2574235,NFL,17052,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Allgeier,RB,ATL,NA,NA,27.74,NA,0.54,NA,0.71,5.01,NA,NA,0.05,0.04,7.45,NA,2567232,NFL,15712,NA,NA,NA,NA,NA,NA,NA,NA
Sean Tucker,RB,TB,NA,NA,29.28,NA,0.33,NA,0.79,6.06,NA,NA,0.07,0.08,7.28,NA,2571629,NFL,16166,NA,NA,NA,NA,NA,NA,0.12,NA
Isaiah Davis,RB,NYJ,NA,NA,26.2,NA,0.14,NA,1.88,13.48,NA,NA,0.1,0.03,7.23,NA,2572360,NFL,16752,NA,NA,NA,NA,NA,NA,NA,NA
Rhamondre Stevenson,RB,NE,NA,NA,30.82,NA,0.28,NA,1.13,9.19,NA,NA,0.07,0.05,7.13,NA,2566343,NFL,15259,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Monangai,RB,CHI,NA,NA,32.84,NA,0.29,NA,0.94,7.72,NA,NA,0.05,0.04,6.96,NA,2574015,NFL,17066,NA,NA,NA,NA,NA,NA,NA,NA
Blake Corum,RB,LAR,NA,NA,31.26,NA,0.32,NA,0.8,6.67,NA,NA,0.07,0.07,6.79,NA,2572189,NFL,16593,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Mason,RB,MIN,NA,NA,31.75,NA,0.29,NA,0.79,4.25,NA,NA,0.04,0.04,6.29,NA,2569257,NFL,15972,NA,NA,NA,NA,NA,NA,NA,NA
Trey Benson,RB,ARI,NA,NA,31.49,NA,0.2,NA,0.94,6.99,NA,NA,0.05,0.04,6.21,NA,2572405,NFL,16594,NA,NA,NA,NA,NA,NA,NA,NA
Michael Carter,RB,ARI,NA,NA,13.42,NA,0.11,NA,1.91,12.43,NA,NA,0.09,0.03,5.64,NA,2566382,NFL,15258,NA,NA,NA,NA,NA,NA,NA,NA
Devin Neal,RB,NO,NA,NA,25.16,NA,0.16,NA,0.92,6.74,NA,NA,0.07,0.03,5.43,NA,2574402,NFL,17046,NA,NA,NA,NA,NA,NA,NA,NA
Kareem Hunt,RB,KC,NA,NA,15.64,NA,0.27,NA,0.98,7.04,NA,NA,0.08,0.03,5.29,NA,2557917,NFL,13138,NA,NA,NA,NA,NA,NA,NA,NA
Ty Johnson,RB,BUF,NA,NA,16.68,NA,0.15,NA,1,11.15,NA,NA,0.1,0.03,5.22,NA,2562293,NFL,14095,NA,NA,NA,NA,NA,NA,NA,NA
Jerome Ford,RB,CLE,NA,NA,7.86,NA,0.06,NA,1.87,10.59,NA,NA,0.1,0.02,4.64,NA,2567469,NFL,15713,NA,NA,NA,NA,NA,NA,NA,NA
Rachaad White,RB,TB,NA,NA,13.83,NA,0.11,NA,1.3,8.01,NA,NA,0.07,0.04,4.48,NA,2568315,NFL,15721,NA,NA,NA,NA,NA,NA,NA,NA
Nick Chubb,RB,HOU,NA,NA,23.94,NA,0.13,NA,0.67,4.35,NA,NA,0.04,0.03,4.46,NA,2561021,NFL,13610,NA,NA,NA,NA,NA,NA,NA,NA
Brashard Smith,RB,KC,NA,NA,7.82,NA,0.08,NA,1.33,11.52,NA,NA,0.1,0.02,4.3,NA,2574256,NFL,17049,NA,NA,NA,NA,NA,NA,NA,NA
Justice Hill,RB,BAL,NA,NA,7.68,NA,0.06,NA,1.34,11.12,NA,NA,0.12,0.04,4.22,NA,2562407,NFL,14086,NA,NA,NA,NA,NA,NA,NA,NA
Chuba Hubbard,RB,CAR,NA,NA,16.33,NA,0.08,NA,0.88,4.61,NA,NA,0.05,0.02,3.71,NA,2565899,NFL,15261,NA,NA,NA,NA,NA,NA,NA,NA
Raheem Mostert,RB,LV,NA,NA,12.55,NA,0.13,NA,0.71,4.95,NA,NA,0.05,0.02,3.5,NA,2553728,NFL,12447,NA,NA,NA,NA,NA,NA,NA,NA
Keaton Mitchell,RB,BAL,NA,NA,17.03,NA,0.12,NA,0.41,4.22,NA,NA,0.04,0.02,3.46,NA,2570428,NFL,16178,NA,NA,NA,NA,NA,NA,NA,NA
Dylan Sampson,RB,CLE,NA,NA,5.73,NA,0.07,NA,1.22,7.83,NA,NA,0.08,0.02,3.44,NA,2574062,NFL,17047,NA,NA,NA,NA,NA,NA,NA,NA
Brian Robinson,RB,SF,NA,NA,17.6,NA,0.12,NA,0.28,2.59,NA,NA,0.02,0.04,3.06,NA,2568348,NFL,15716,NA,NA,NA,NA,NA,NA,NA,NA
Tank Bigsby,RB,PHI,NA,NA,15.54,NA,0.11,NA,0.15,1.31,NA,NA,0.01,0.02,2.52,NA,2569882,NFL,16164,NA,NA,NA,NA,NA,NA,NA,NA
LeQuint Allen Jr.,RB,JAX,NA,NA,4.5,NA,0.03,NA,0.78,5.93,NA,NA,0.05,0.01,2.28,NA,2574207,NFL,17061,NA,NA,NA,NA,NA,NA,NA,NA
Chris Brooks,RB,GB,NA,NA,9.46,NA,0.06,NA,0.43,3.39,NA,NA,0.03,0.01,2.24,NA,2571114,NFL,16387,NA,NA,NA,NA,NA,NA,NA,NA
