player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,dst_int,dst_fum_recvr,dst_sacks,dst_fumbles,dst_tackles,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,draftkings_site_points,yahoo_site_points,return_tds
Isaiah Davis,RB,NYJ,NA,3.62,15.72,NA,0.07,NA,0.65,4.96,NA,NA,0.03,NA,2.59,NA,isaiah-davis,NumberFire,16752,NA,NA,NA,NA,NA,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.59,6.77,#15,219,62,2.93,3.29,2.93,NA
Cordarrelle Patterson,RB,PIT,NA,2.26,10.34,NA,0.08,NA,0.98,7.74,NA,NA,0.05,NA,2.54,NA,cordarrelle-patterson-1,NumberFire,11225,NA,NA,NA,NA,NA,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.62,6.7,#8,222,63,3.02,3.54,3.02,NA
Michael Carter,RB,ARI,NA,2.51,10.76,NA,0.06,NA,1.16,8.36,NA,NA,0.05,NA,2.53,NA,michael-carter-ii,NumberFire,15258,NA,NA,NA,NA,NA,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.63,6.69,#23,223,64,3.11,3.71,3.11,NA
Rasheen Ali,RB,BAL,NA,2,8.39,NA,0.05,NA,1.14,8.38,NA,NA,0.08,NA,2.37,NA,rasheen-ali,NumberFire,16746,NA,NA,NA,NA,NA,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.74,6.48,#5,228,65,2.97,3.57,2.97,NA
Tyler Goodson,RB,IND,NA,2.68,11.86,NA,0.08,NA,0.66,4.45,NA,NA,0.04,NA,2.28,NA,tyler-goodson,NumberFire,15730,NA,NA,NA,NA,NA,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.8,6.36,#25,231,66,2.64,2.99,2.64,NA
Patrick Taylor,RB,SF,NA,2.7,11.26,NA,0.06,NA,0.7,5.35,NA,NA,0.04,NA,2.23,NA,patrick-taylor,NumberFire,14817,NA,NA,NA,NA,NA,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.83,6.29,#7,235,67,2.57,2.94,2.57,NA
Emanuel Wilson,RB,GB,NA,2.97,12.47,NA,0.08,NA,0.36,2.63,NA,NA,0.02,NA,2.08,NA,emanuel-wilson,NumberFire,16432,NA,NA,NA,NA,NA,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.93,6.09,#2,241,68,2.25,2.45,2.25,NA
Pierre Strong Jr.,RB,CLE,NA,2.63,11.4,NA,0.04,NA,0.7,5.14,NA,NA,0.03,NA,2.01,NA,pierre-strong-jr,NumberFire,15733,NA,NA,NA,NA,NA,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.98,6,#9,243,69,2.38,2.75,2.38,NA
D'Ernest Johnson,RB,JAC,NA,1.44,6.22,NA,0.03,NA,1.08,7.59,NA,NA,0.05,NA,1.9,NA,d-ernest-johnson,NumberFire,14331,NA,NA,NA,NA,NA,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.05,5.85,#20,246,70,2.38,2.93,2.38,NA
Jermar Jefferson,RB,DET,NA,2.27,9.74,NA,0.06,NA,0.51,3.92,NA,NA,0.03,NA,1.88,NA,jermar-jefferson,NumberFire,15262,NA,NA,NA,NA,NA,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.07,5.83,#12,247,71,2.12,2.4,2.12,NA
Ezekiel Elliott,RB,DAL,NA,2.83,10.89,NA,0.06,NA,0.5,2.98,NA,NA,0.01,NA,1.82,NA,ezekiel-elliott,NumberFire,12625,NA,NA,NA,NA,NA,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.11,5.75,#3,251,72,2.02,2.29,2.02,NA
DeeJay Dallas,RB,ARI,NA,1.95,8.39,NA,0.05,NA,0.72,5.03,NA,NA,0.03,NA,1.73,NA,deejay-dallas,NumberFire,14815,NA,NA,NA,NA,NA,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.17,5.63,#23,253,73,2.1,2.5,2.1,NA
Chris Brooks,RB,GB,NA,1.19,5.08,NA,0.03,NA,0.94,6.76,NA,NA,0.05,NA,1.63,NA,chris-brooks-1,NumberFire,16387,NA,NA,NA,NA,NA,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.23,5.49,#2,255,74,2.09,2.58,2.09,NA
Samaje Perine,RB,KC,NA,0.26,1.08,NA,0.01,NA,1.1,10.06,NA,NA,0.05,NA,1.43,NA,samaje-perine,NumberFire,13133,NA,NA,NA,NA,NA,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.37,5.23,#6,265,75,2,2.56,2,NA
Khalil Herbert,RB,CIN,NA,1.17,5.36,NA,0.03,NA,0.56,3.65,NA,NA,0.04,NA,1.3,NA,khalil-herbert,NumberFire,15271,NA,NA,NA,NA,NA,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.46,5.06,#1,270,76,1.58,1.87,1.58,NA
Dare Ogunbowale,RB,HOU,NA,0.49,2.01,NA,0.01,NA,0.98,7.32,NA,NA,0.05,NA,1.29,NA,dare-ogunbowale,NumberFire,13148,NA,NA,NA,NA,NA,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.46,5.04,#17,271,77,1.78,2.27,1.78,NA
Kyle Juszczyk,RB,SF,NA,0.4,1.68,NA,0.01,NA,0.82,7.79,NA,NA,0.05,NA,1.27,NA,kyle-juszczyk,NumberFire,11367,NA,NA,NA,NA,NA,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.48,5.02,#7,273,78,1.7,2.12,1.7,NA
Sione Vaki,RB,DET,NA,0.71,3.03,NA,0.02,NA,0.64,5,NA,NA,0.04,NA,1.14,NA,sione-vaki,NumberFire,16678,NA,NA,NA,NA,NA,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.56,4.84,#12,280,79,1.46,1.79,1.46,NA
Ke'Shawn Vaughn,RB,SF,NA,1.08,4.47,NA,0.02,NA,0.46,3.6,NA,NA,0.03,NA,1.09,NA,ke-shawn-vaughn,NumberFire,14810,NA,NA,NA,NA,NA,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.6,4.78,#7,286,80,1.32,1.56,1.32,NA
Dameon Pierce,RB,HOU,NA,1.1,4.41,NA,0.03,NA,0.39,2.73,NA,NA,0.02,NA,0.96,NA,dameon-pierce,NumberFire,15717,NA,NA,NA,NA,NA,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.68,4.6,#17,293,81,1.21,1.4,1.21,NA
Sean Tucker,RB,TB,NA,1.02,4.42,NA,0.04,NA,0.27,2.05,NA,NA,0.01,NA,0.94,NA,sean-tucker,NumberFire,16166,NA,NA,NA,NA,NA,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.7,4.58,#31,295,82,1.06,1.21,1.06,NA
Michael Burton,RB,DEN,NA,0.54,2.29,NA,0.01,NA,0.51,3.48,NA,NA,0.03,NA,0.83,NA,michael-burton,NumberFire,12325,NA,NA,NA,NA,NA,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.77,4.43,#28,300,83,1.05,1.32,1.05,NA
Hunter Luepke,RB,DAL,NA,0.49,2.09,NA,0.01,NA,0.63,4.6,NA,NA,0.02,NA,0.82,NA,hunter-luepke,NumberFire,16391,NA,NA,NA,NA,NA,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.78,4.42,#3,301,84,1.14,1.47,1.14,NA
C.J. Ham,RB,MIN,NA,0.25,1.06,NA,0.01,NA,0.52,4.06,NA,NA,0.03,NA,0.74,NA,c-j-ham-1,NumberFire,12923,NA,NA,NA,NA,NA,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.83,4.31,#4,307,85,0.99,1.26,0.99,NA
Eric Gray,RB,NYG,NA,0.53,2.24,NA,0.01,NA,0.47,3.68,NA,NA,0.02,NA,0.71,NA,eric-gray,NumberFire,16173,NA,NA,NA,NA,NA,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.85,4.27,#14,309,86,0.97,1.22,0.97,NA
Alec Ingold,RB,MIA,NA,0.55,2.31,NA,0.01,NA,0.44,3.23,NA,NA,0.01,NA,0.7,NA,alec-ingold,NumberFire,14420,NA,NA,NA,NA,NA,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.86,4.26,#19,310,87,0.87,1.1,0.87,NA
Andrew Beck,RB,HOU,NA,0.24,1.04,NA,0.01,NA,0.5,3.8,NA,NA,0.03,NA,0.66,NA,andrew-beck,NumberFire,14319,NA,NA,NA,NA,NA,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.89,4.21,#17,311,88,0.95,1.21,0.95,NA
George Holani,RB,SEA,NA,0.67,2.9,NA,0.02,NA,0.26,1.89,NA,NA,0.01,NA,0.65,NA,george-holani,NumberFire,16608,NA,NA,NA,NA,NA,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.89,4.19,#18,312,89,0.77,0.91,0.77,NA
Hassan Haskins,RB,LAC,NA,0.69,2.93,NA,0.02,NA,0.23,1.73,NA,NA,0.01,NA,0.64,NA,hassan-haskins,NumberFire,15720,NA,NA,NA,NA,NA,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.9,4.18,#30,313,90,0.74,0.87,0.74,NA
Jeff Wilson,RB,MIA,NA,0.55,2.43,NA,0.01,NA,0.21,1.52,NA,NA,0.01,NA,0.52,NA,jeff-wilson,NumberFire,14017,NA,NA,NA,NA,NA,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.98,4.02,#19,319,91,0.62,0.73,0.62,NA
Tucker Fisk,RB,LAC,NA,0,0,NA,0,NA,0.47,3.41,NA,NA,0.03,NA,0.5,NA,tucker-fisk,NumberFire,16557,NA,NA,NA,NA,NA,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.99,3.99,#30,321,92,0.76,0.99,0.76,NA
Jaylen Wright,RB,MIA,NA,0.55,2.36,NA,0.01,NA,0.22,1.49,NA,NA,0.01,NA,0.48,NA,jaylen-wright,NumberFire,16610,NA,NA,NA,NA,NA,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.01,3.97,#19,325,93,0.6,0.72,0.6,NA
Ty Chandler,RB,MIN,NA,0.25,1.07,NA,0.01,NA,0.13,0.96,NA,NA,0.01,NA,0.3,NA,ty-chandler,NumberFire,15723,NA,NA,NA,NA,NA,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.13,3.73,#4,331,94,0.39,0.45,0.39,NA
Tyler Badie,RB,DEN,NA,1.08,0.83,NA,0.02,NA,0.06,0.1,NA,NA,0.01,NA,0.26,NA,tyler-badie,NumberFire,15718,NA,NA,NA,NA,NA,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.16,3.68,#28,343,95,0.3,0.33,0.3,NA
Keaton Mitchell,RB,BAL,NA,0.17,0.74,NA,0,NA,0.1,0.79,NA,NA,0.01,NA,0.22,NA,keaton-mitchell,NumberFire,16178,NA,NA,NA,NA,NA,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.18,3.62,#5,356,96,0.26,0.31,0.26,NA
Jahmyr Gibbs,RB,DET,NA,NA,90.14,NA,0.69,NA,3.73,27.92,NA,NA,0.14,0.09,20.34,NA,2569747,NFL,16162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Saquon Barkley,RB,PHI,NA,NA,102.85,NA,0.55,NA,2.72,20.18,NA,NA,0.13,0.14,18.82,NA,2560968,NFL,13604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
De'Von Achane,RB,MIA,NA,NA,61.6,NA,0.49,NA,4.92,36.65,NA,NA,0.2,0.07,18.75,NA,2570062,NFL,16167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chase Brown,RB,CIN,NA,NA,74.1,NA,0.54,NA,4.09,27,NA,NA,0.14,0.12,18.04,NA,2569642,NFL,16181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyren Williams,RB,LAR,NA,NA,91.08,NA,0.76,NA,2.35,17.46,NA,NA,0.07,0.17,17.84,NA,2567862,NFL,15710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Jacobs,RB,GB,NA,NA,80.22,NA,0.69,NA,3.02,21.75,NA,NA,0.08,0.07,17.7,NA,2562377,NFL,14073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bijan Robinson,RB,ATL,NA,NA,84,NA,0.64,NA,2.87,21.48,NA,NA,0.1,0.14,17.58,NA,2569558,NFL,16161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derrick Henry,RB,BAL,NA,NA,96.49,NA,0.86,NA,1.22,8.84,NA,NA,0.05,0.06,17.09,NA,2556075,NFL,12626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonathan Taylor,RB,IND,NA,NA,93.42,NA,0.69,NA,1.76,13.44,NA,NA,0.06,0.14,16.67,NA,2564148,NFL,14802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bucky Irving,RB,TB,NA,NA,67.37,NA,0.52,NA,3.42,25.42,NA,NA,0.13,0.13,16.34,NA,2572546,NFL,16598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joe Mixon,RB,HOU,NA,NA,74,NA,0.45,NA,3.25,23.65,NA,NA,0.08,0.08,16.04,NA,2557976,NFL,13131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aaron Jones,RB,MIN,NA,NA,72.61,NA,0.48,NA,2.83,20.99,NA,NA,0.11,0.08,15.57,NA,2558116,NFL,13319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breece Hall,RB,NYJ,NA,NA,60.54,NA,0.44,NA,3.2,23.73,NA,NA,0.12,0.1,14.79,NA,2568030,NFL,15708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Charbonnet,RB,SEA,NA,NA,68.68,NA,0.46,NA,2.76,19.86,NA,NA,0.11,0.16,14.71,NA,2570335,NFL,16169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
James Conner,RB,ARI,NA,NA,62.3,NA,0.49,NA,2.74,20.44,NA,NA,0.1,0.07,14.41,NA,2557978,NFL,13146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
James Cook,RB,BUF,NA,NA,70.58,NA,0.52,NA,2.08,16.02,NA,NA,0.1,0.07,14.32,NA,2567328,NFL,15715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J.K. Dobbins,RB,LAC,NA,NA,59.02,NA,0.42,NA,2.22,16.95,NA,NA,0.13,0.08,12.96,NA,2563548,NFL,14800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brian Robinson,RB,WAS,NA,NA,60.76,NA,0.46,NA,1.95,14.25,NA,NA,0.07,0.07,12.49,NA,2568348,NFL,15716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rachaad White,RB,TB,NA,NA,43.13,NA,0.29,NA,3.12,23.09,NA,NA,0.18,0.1,12.36,NA,2568315,NFL,15721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Andre Swift,RB,CHI,NA,NA,57.96,NA,0.41,NA,2.18,16.1,NA,NA,0.05,0.06,12.23,NA,2563965,NFL,14797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaac Guerendo,RB,SF,NA,NA,59.56,NA,0.4,NA,1.92,14.64,NA,NA,0.08,0.1,12.02,NA,2572498,NFL,16688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rico Dowdle,RB,DAL,NA,NA,54.64,NA,0.38,NA,2.25,16.2,NA,NA,0.08,0.09,11.91,NA,2565295,NFL,14823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyrone Tracy Jr.,RB,NYG,NA,NA,52.69,NA,0.31,NA,2.22,16.62,NA,NA,0.09,NA,11.55,NA,2572351,NFL,16747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerome Ford,RB,CLE,NA,NA,49.04,NA,0.35,NA,2.52,17.92,NA,NA,0.06,0.08,11.52,NA,2567469,NFL,15713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Warren,RB,PIT,NA,NA,39.22,NA,0.2,NA,3,21.65,NA,NA,0.13,0.07,10.93,NA,2568493,NFL,15742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyjae Spears,RB,TEN,NA,NA,33.39,NA,0.2,NA,3.03,22.41,NA,NA,0.19,0.07,10.81,NA,2569795,NFL,16165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhamondre Stevenson,RB,NE,NA,NA,43.85,NA,0.29,NA,2.24,16.55,NA,NA,0.06,0.04,10.3,NA,2566343,NFL,15259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isiah Pacheco,RB,KC,NA,NA,45.52,NA,0.33,NA,1.91,14.13,NA,NA,0.07,0.04,10.2,NA,2567808,NFL,15749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alexander Mattison,RB,LV,NA,NA,36.04,NA,0.23,NA,2.63,18.74,NA,NA,0.08,0.06,9.85,NA,2562682,NFL,14223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raheem Blackshear,RB,CAR,NA,NA,37.87,NA,0.21,NA,2.37,17.79,NA,NA,0.09,NA,9.74,NA,2569477,NFL,15973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Najee Harris,RB,PIT,NA,NA,47.5,NA,0.34,NA,1.56,10.69,NA,NA,0.05,0.05,9.62,NA,2566448,NFL,15254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Etienne,RB,JAX,NA,NA,31.73,NA,0.21,NA,2.74,20.6,NA,NA,0.06,0.08,9.43,NA,2566157,NFL,15253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Javonte Williams,RB,DEN,NA,NA,24.65,NA,0.15,NA,2.97,21.41,NA,NA,0.08,0.04,8.88,NA,2566049,NFL,15256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tank Bigsby,RB,JAX,NA,NA,47.91,NA,0.3,NA,1.24,8.91,NA,NA,0.07,0.14,8.86,NA,2569882,NFL,16164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ameer Abdullah,RB,LV,NA,NA,27.08,NA,0.12,NA,2.74,20.74,NA,NA,0.09,0.02,8.74,NA,2552374,NFL,12155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kareem Hunt,RB,KC,NA,NA,34.57,NA,0.3,NA,1.03,7.5,NA,NA,0.1,0.09,7.46,NA,2557917,NFL,13138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raheem Mostert,RB,MIA,NA,NA,31.86,NA,0.27,NA,1.11,8.05,NA,NA,0.05,0.04,6.94,NA,2553728,NFL,12447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antonio Gibson,RB,NE,NA,NA,27.4,NA,0.2,NA,1.49,11.14,NA,NA,0.04,0.06,6.66,NA,2565276,NFL,14852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaleel McLaughlin,RB,DEN,NA,NA,26.62,NA,0.16,NA,1.42,10.5,NA,NA,0.05,0.05,6.29,NA,2570942,NFL,16390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Boone,RB,CAR,NA,NA,21.2,NA,0.32,NA,1.36,8.16,NA,NA,NA,NA,6.22,NA,2561099,NFL,13868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kendre Miller,RB,NO,NA,NA,25.74,NA,0.21,NA,0.96,6.83,NA,NA,0.09,NA,6.02,NA,2570149,NFL,16171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Allgeier,RB,ATL,NA,NA,30.63,NA,0.19,NA,0.87,6.08,NA,NA,0.04,0.05,5.82,NA,2567232,NFL,15712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
