id,src_id,pos,player,team,fg_50,fg_50_att,fg_49,fg_49_att,fg_39,fg_att_39,fg,fg_att,xp,xp_att,data_src,site_pts,opp,fg_0019,fg_2029,fg_3039,fg_4049,fg_miss,bye,draft_rank,fg_pct,xp_pct,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_pos,FanDuel FP,draftkings_site_points,yahoo_site_points
13718,13947,K,Daniel Carlson,LV,NA,NA,NA,NA,NA,NA,2,2.1,2.4,2.4,FleaFlicker,9.42,CARSun 4:05 PM,NA,NA,NA,NA,NA,0,K14,2/2,2/2,22%,NA,NA,NA,NA,NA,NA,NA
16444,17834,K,Blake Grupe,NO,NA,NA,NA,NA,NA,NA,2,2,2.4,2.4,FleaFlicker,9.38,PHISun 1:00 PM,NA,NA,NA,NA,NA,2,K19,2/2,2/2,28%,NA,NA,NA,NA,NA,NA,NA
13403,13324,K,Younghoe Koo,ATL,NA,NA,NA,NA,NA,NA,2,2.1,2.2,2.2,FleaFlicker,9.24,KCSun 8:20 PM,NA,NA,NA,NA,NA,2,K8,2/2,2/2,70%,NA,NA,NA,NA,NA,NA,NA
16775,18562,K,Joshua Karty,LAR,NA,NA,NA,NA,NA,NA,2,1.8,2,2,FleaFlicker,9.03,SFSun 4:25 PM,NA,NA,NA,NA,NA,6,K28,2/1,2/2,7%,NA,NA,NA,NA,NA,NA,NA
12956,12611,K,Wil Lutz,DEN,NA,NA,NA,NA,NA,NA,2,1.9,1.9,1.9,FleaFlicker,8.88,@TBSun 1:00 PM,NA,NA,NA,NA,NA,4,NA,2/1,1/1,11%,NA,NA,NA,NA,NA,NA,NA
16846,18337,K,Jake Bates,DET,NA,NA,NA,NA,NA,NA,2,1.9,2.9,2.9,FleaFlicker,8.88,@ARISun 4:25 PM,NA,NA,NA,NA,NA,5,K18,2/1,2/2,17%,NA,NA,NA,NA,NA,NA,NA
15368,16457,K,Evan McPherson,CIN,NA,NA,NA,NA,NA,NA,2,2.1,2.9,2.9,FleaFlicker,8.86,WASMon 8:15 PM,NA,NA,NA,NA,NA,2,K7,2/2,2/2,69%,NA,NA,NA,NA,NA,NA,NA
16414,18330,K,Brandon Aubrey,DAL,NA,NA,NA,NA,NA,NA,2,1.9,2.4,2.4,FleaFlicker,8.43,BALSun 4:25 PM,NA,NA,NA,NA,NA,7,K1,2/1,2/2,97%,NA,NA,NA,NA,NA,NA,NA
12860,12347,K,Ka'imi Fairbairn,HOU,NA,NA,NA,NA,NA,NA,2,2,2.4,2.4,FleaFlicker,8.39,@MINSun 1:00 PM,NA,NA,NA,NA,NA,4,K6,2/2,2/2,88%,NA,NA,NA,NA,NA,NA,NA
16681,18573,K,Will Reichard,MIN,NA,NA,NA,NA,NA,NA,2,1.9,2,2,FleaFlicker,8.03,HOUSun 1:00 PM,NA,NA,NA,NA,NA,6,K26,2/1,2/2,10%,NA,NA,NA,NA,NA,NA,NA
15979,17315,K,Cameron Dicker,LAC,NA,NA,NA,NA,NA,NA,2,2.1,1.9,1.9,FleaFlicker,7.93,@PITSun 1:00 PM,NA,NA,NA,NA,NA,5,K11,2/2,1/1,54%,NA,NA,NA,NA,NA,NA,NA
13832,13977,K,Jason Sanders,MIA,NA,NA,NA,NA,NA,NA,1,1.9,2.2,2.2,FleaFlicker,6.25,@SEASun 4:05 PM,NA,NA,NA,NA,NA,6,K9,1/1,2/2,78%,NA,NA,NA,NA,NA,NA,NA
14258,14847,K,Austin Seibert,WAS,NA,NA,NA,NA,NA,NA,1,1.8,2,2,FleaFlicker,5.97,@CINMon 8:15 PM,NA,NA,NA,NA,NA,4,K27,1/1,1/1,4%,NA,NA,NA,NA,NA,NA,NA
13719,13986,K,Eddy Pineiro,CAR,NA,NA,NA,NA,NA,NA,1,1.9,1.7,1.7,FleaFlicker,5.72,@LVSun 4:05 PM,NA,NA,NA,NA,NA,1,NA,1/1,1/1,4%,NA,NA,NA,NA,NA,NA,NA
13898,14337,K,Greg Joseph,NYG,NA,NA,NA,NA,NA,NA,1,2.1,1.6,1.6,FleaFlicker,5.61,@CLESun 1:00 PM,NA,NA,NA,NA,NA,1,K21,1/2,1/1,3%,NA,NA,NA,NA,NA,NA,NA
16873,18718,K,Brayden Narveson,GB,NA,NA,NA,NA,NA,NA,1,1.8,2.1,2.1,FleaFlicker,5.15,@TENSun 1:00 PM,NA,NA,NA,NA,NA,0,K24,1/1,2/2,6%,NA,NA,NA,NA,NA,NA,NA
16410,17934,K,Tanner Brown,LAR,NA,NA,NA,NA,NA,NA,0,0,0,0,FleaFlicker,0,SFSun 4:25 PM,NA,NA,NA,NA,NA,6,NA,0/0,0/0,0%,NA,NA,NA,NA,NA,NA,NA
16896,18967,K,Spencer Shrader,IND,NA,NA,NA,NA,NA,NA,0,0,0,0,FleaFlicker,0,CHISun 1:00 PM,NA,NA,NA,NA,NA,4,NA,0/0,0/0,1%,NA,NA,NA,NA,NA,NA,NA
16848,19165,K,Jude McAtamney,NYG,NA,NA,NA,NA,NA,NA,0,0,0,0,FleaFlicker,0,@CLESun 1:00 PM,NA,NA,NA,NA,NA,1,NA,0/0,0/0,0%,NA,NA,NA,NA,NA,NA,NA
12860,ka-imi-fairbairn,K,Ka'imi Fairbairn,HOU,0.34,NA,NA,NA,NA,NA,2.04,2.13,2.3,NA,NumberFire,9.73,MIN,0.02,0.42,0.73,0.55,NA,NA,NA,NA,NA,NA,5.57,13.89,#3,1,9.71,9.71,9.71
8851,nick-folk,K,Nick Folk,TEN,0.22,NA,NA,NA,NA,NA,2.04,2.16,2.28,NA,NumberFire,9.71,GB,0.05,0.4,0.74,0.69,NA,NA,NA,NA,NA,NA,5.3,14.12,#20,2,9.71,9.71,9.71
15368,evan-mcpherson,K,Evan McPherson,CIN,0.24,NA,NA,NA,NA,NA,1.96,2.23,2.67,NA,NumberFire,9.65,WSH,0.02,0.55,0.56,0.6,NA,NA,NA,NA,NA,NA,4.49,14.81,#31,3,9.66,9.66,9.66
10868,greg-zuerlein,K,Greg Zuerlein,NYJ,0.52,NA,NA,NA,NA,NA,2.5,2.84,1.8,NA,NumberFire,9.63,NE,0.03,0.52,0.52,0.5,NA,NA,NA,NA,NA,NA,3.44,15.82,#16,4,9.61,9.61,9.61
13354,harrison-butker,K,Harrison Butker,KC,0.16,NA,NA,NA,NA,NA,2.11,2.32,2.29,NA,NumberFire,9.6,ATL,0,0.68,0.68,0.61,NA,NA,NA,NA,NA,NA,4.74,14.46,#10,5,9.61,9.61,9.61
11387,dustin-hopkins,K,Dustin Hopkins,CLE,0.4,NA,NA,NA,NA,NA,2.15,2.37,2.09,NA,NumberFire,9.58,NYG,0.02,0.44,0.62,0.55,NA,NA,NA,NA,NA,NA,4.3,14.86,#27,6,9.53,9.53,9.53
13303,jake-elliott,K,Jake Elliott,PHI,0.13,NA,NA,NA,NA,NA,1.99,2.22,2.65,NA,NumberFire,9.56,NO,0.03,0.57,0.69,0.6,NA,NA,NA,NA,NA,NA,4.57,14.55,#2,7,9.57,9.57,9.57
14717,chase-mclaughlin,K,Chase McLaughlin,TB,0.14,NA,NA,NA,NA,NA,1.8,2.1,3.2,NA,NumberFire,9.41,DEN,0.02,0.61,0.59,0.46,NA,NA,NA,NA,NA,NA,5.23,13.59,#12,8,9.4,9.4,9.4
8930,matt-prater,K,Matt Prater,ARI,0.21,NA,NA,NA,NA,NA,1.89,2.13,2.44,NA,NumberFire,9.1,DET,0.02,0.69,0.59,0.43,NA,NA,NA,NA,NA,NA,4.81,13.39,#23,9,9.11,9.11,9.11
11936,chris-boswell,K,Chris Boswell,PIT,0.33,NA,NA,NA,NA,NA,1.74,1.89,2.62,NA,NumberFire,8.79,LAC,0.04,0.44,0.61,0.31,NA,NA,NA,NA,NA,NA,4.1,13.48,#1,10,8.78,8.78,8.78
16414,brandon-aubrey,K,Brandon Aubrey,DAL,0.16,NA,NA,NA,NA,NA,1.73,1.94,2.59,NA,NumberFire,8.78,BAL,0,0.58,0.52,0.52,NA,NA,NA,NA,NA,NA,3.99,13.57,#24,11,8.77,8.77,8.77
15979,cameron-dicker,K,Cameron Dicker,LAC,0.18,NA,NA,NA,NA,NA,2,2.31,1.78,NA,NumberFire,8.74,PIT,0,0.59,0.61,0.61,NA,NA,NA,NA,NA,NA,3.17,14.31,#5,12,8.72,8.72,8.72
16286,jake-moody,K,Jake Moody,SF,0,NA,NA,NA,NA,NA,1.62,2.09,3.26,NA,NumberFire,8.73,LA,0.04,0.54,0.55,0.53,NA,NA,NA,NA,NA,NA,5.53,11.93,#32,13,8.77,8.77,8.77
16444,blake-grupe,K,Blake Grupe,NO,0.22,NA,NA,NA,NA,NA,1.79,2.17,2.44,NA,NumberFire,8.65,PHI,0.02,0.48,0.65,0.42,NA,NA,NA,NA,NA,NA,5.03,12.27,#29,14,8.67,8.67,8.67
11945,cairo-santos,K,Cairo Santos,CHI,0.36,NA,NA,NA,NA,NA,1.85,2.05,1.58,NA,NumberFire,8.64,IND,0.02,0.44,0.67,0.47,NA,NA,NA,NA,NA,NA,4.49,12.79,#28,15,8.65,8.65,8.65
16846,jake-bates,K,Jake Bates,DET,0.1,NA,NA,NA,NA,NA,1.58,1.83,2.99,NA,NumberFire,8.46,ARI,0.02,0.48,0.52,0.48,NA,NA,NA,NA,NA,NA,4.76,12.16,#22,16,8.47,8.47,8.47
13403,younghoe-koo,K,Younghoe Koo,ATL,0.11,NA,NA,NA,NA,NA,1.83,2.33,2.31,NA,NumberFire,8.43,KC,0.07,0.42,0.59,0.58,NA,NA,NA,NA,NA,NA,2.92,13.94,#19,17,8.42,8.42,8.42
10976,justin-tucker,K,Justin Tucker,BAL,0.08,NA,NA,NA,NA,NA,1.63,2.14,3.16,NA,NumberFire,8.41,DAL,0,0.49,0.67,0.34,NA,NA,NA,NA,NA,NA,2.46,14.36,#21,18,8.4,8.4,8.4
14983,tyler-bass,K,Tyler Bass,BUF,0.21,NA,NA,NA,NA,NA,1.46,1.89,3.21,NA,NumberFire,8.4,JAC,0.04,0.31,0.44,0.44,NA,NA,NA,NA,NA,NA,3.95,12.85,#14,19,8.39,8.39,8.39
13718,daniel-carlson,K,Daniel Carlson,LV,0.11,NA,NA,NA,NA,NA,1.77,2.33,2.51,NA,NumberFire,8.4,CAR,0.04,0.52,0.56,0.5,NA,NA,NA,NA,NA,NA,3.56,13.24,#30,19,8.42,8.42,8.42
12437,jason-myers,K,Jason Myers,SEA,0.12,NA,NA,NA,NA,NA,1.76,2.14,2.39,NA,NumberFire,8.4,MIA,0.02,0.39,0.69,0.53,NA,NA,NA,NA,NA,NA,4.27,12.53,#17,19,8.41,8.41,8.41
13719,eddy-pineiro,K,Eddy Pineiro,CAR,0.35,NA,NA,NA,NA,NA,1.83,1.95,1.76,NA,NumberFire,8.39,LV,0.02,0.52,0.52,0.43,NA,NA,NA,NA,NA,NA,3.96,12.82,#11,22,8.41,8.41,8.41
14244,matt-gay,K,Matt Gay,IND,0.04,NA,NA,NA,NA,NA,1.75,2.26,2.34,NA,NumberFire,7.99,CHI,0.04,0.56,0.5,0.54,NA,NA,NA,NA,NA,NA,4.46,11.52,#4,23,8,8,8
13832,jason-sanders,K,Jason Sanders,MIA,0.17,NA,NA,NA,NA,NA,1.44,1.75,2.83,NA,NumberFire,7.89,SEA,0.02,0.46,0.48,0.33,NA,NA,NA,NA,NA,NA,4.01,11.77,#6,24,7.88,7.88,7.88
12956,wil-lutz,K,Wil Lutz,DEN,0.17,NA,NA,NA,NA,NA,1.64,1.93,1.96,NA,NumberFire,7.59,TB,0.02,0.67,0.54,0.27,NA,NA,NA,NA,NA,NA,3.31,11.87,#25,25,7.58,7.58,7.58
16681,will-reichard,K,Will Reichard,MIN,0.19,NA,NA,NA,NA,NA,1.55,1.81,1.9,NA,NumberFire,7.55,HOU,0.02,0.37,0.46,0.54,NA,NA,NA,NA,NA,NA,3.28,11.82,#9,26,7.56,7.56,7.56
14600,joey-slye,K,Joey Slye,NE,0.18,NA,NA,NA,NA,NA,1.54,1.83,1.88,NA,NumberFire,7.29,NYJ,0.03,0.41,0.41,0.49,NA,NA,NA,NA,NA,NA,2.9,11.68,#26,27,7.29,7.29,7.29
16873,brayden-narveson,K,Brayden Narveson,GB,0.16,NA,NA,NA,NA,NA,1.45,1.69,2.34,NA,NumberFire,7.2,TEN,0.02,0.5,0.53,0.23,NA,NA,NA,NA,NA,NA,4.42,9.98,#8,28,7.21,7.21,7.21
16775,joshua-karty,K,Joshua Karty,LA,0.05,NA,NA,NA,NA,NA,1.54,1.72,2.01,NA,NumberFire,7.08,SF,0.02,0.49,0.59,0.37,NA,NA,NA,NA,NA,NA,3.77,10.39,#18,29,7.04,7.04,7.04
16680,cam-little,K,Cam Little,JAC,0.15,NA,NA,NA,NA,NA,1.52,1.81,1.58,NA,NumberFire,7.06,BUF,0.04,0.33,0.6,0.46,NA,NA,NA,NA,NA,NA,3.55,10.57,#7,30,7.08,7.08,7.08
13898,greg-joseph,K,Greg Joseph,NYG,0.12,NA,NA,NA,NA,NA,1.69,2.27,1.51,NA,NumberFire,6.99,CLE,0,0.6,0.52,0.37,NA,NA,NA,NA,NA,NA,2.81,11.17,#15,31,6.95,6.95,6.95
14258,austin-seibert,K,Austin Seibert,WSH,0.13,NA,NA,NA,NA,NA,1.36,1.66,2.09,NA,NumberFire,6.94,CIN,0,0.5,0.39,0.38,NA,NA,NA,NA,NA,NA,2.07,11.81,#13,32,6.93,6.93,6.93
13354,2558245,K,Harrison Butker,KC,0.31,NA,NA,NA,NA,NA,NA,NA,3.17,NA,NFL,9.4,NA,NA,0.5,0.62,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15368,2565953,K,Evan McPherson,CIN,0.32,NA,NA,NA,NA,NA,NA,NA,3.06,NA,NFL,9.25,NA,NA,0.45,0.51,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10976,2536340,K,Justin Tucker,BAL,0.3,NA,NA,NA,NA,NA,NA,NA,2.86,NA,NFL,9.04,NA,NA,0.48,0.54,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16414,2571750,K,Brandon Aubrey,DAL,0.3,NA,NA,NA,NA,NA,NA,NA,2.91,NA,NFL,8.97,NA,NA,0.55,0.55,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16286,2570308,K,Jake Moody,SF,0.25,NA,NA,NA,NA,NA,NA,NA,2.97,NA,NFL,8.48,NA,NA,0.43,0.56,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14983,2563596,K,Tyler Bass,BUF,0.25,NA,NA,NA,NA,NA,NA,NA,2.77,NA,NFL,8.37,NA,NA,0.44,0.57,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12860,2556521,K,Ka'imi Fairbairn,HOU,0.24,NA,NA,NA,NA,NA,NA,NA,2.87,NA,NFL,8.3,NA,NA,0.43,0.55,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13403,2559205,K,Younghoe Koo,ATL,0.35,NA,NA,NA,NA,NA,NA,NA,2.3,NA,NFL,8.28,NA,NA,0.47,0.53,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13303,2558172,K,Jake Elliott,PHI,0.25,NA,NA,NA,NA,NA,NA,NA,2.55,NA,NFL,8.12,NA,NA,0.44,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10868,2534797,K,Greg Zuerlein,NYJ,0.29,NA,NA,NA,NA,NA,NA,NA,2.34,NA,NFL,8.02,NA,NA,0.41,0.53,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13718,2560993,K,Daniel Carlson,LV,0.3,NA,NA,NA,NA,NA,NA,NA,2.15,NA,NFL,7.97,NA,NA,0.48,0.54,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14244,2562271,K,Matt Gay,IND,0.3,NA,NA,NA,NA,NA,NA,NA,2.12,NA,NFL,7.79,NA,NA,0.42,0.55,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11387,2539227,K,Dustin Hopkins,CLE,0.23,NA,NA,NA,NA,NA,NA,NA,2.39,NA,NFL,7.74,NA,NA,0.41,0.52,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16846,2571759,K,Jake Bates,DET,0.18,NA,NA,NA,NA,NA,NA,NA,2.84,NA,NFL,7.7,NA,NA,0.36,0.48,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14717,2563203,K,Chase McLaughlin,TB,0.3,NA,NA,NA,NA,NA,NA,NA,2.08,NA,NFL,7.69,NA,NA,0.42,0.53,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8930,2506677,K,Matt Prater,ARI,0.3,NA,NA,NA,NA,NA,NA,NA,2.07,NA,NFL,7.62,NA,NA,0.41,0.53,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16444,2571234,K,Blake Grupe,NO,0.29,NA,NA,NA,NA,NA,NA,NA,2.17,NA,NFL,7.55,NA,NA,0.4,0.51,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12437,2553112,K,Jason Myers,SEA,0.18,NA,NA,NA,NA,NA,NA,NA,2.26,NA,NFL,7.48,NA,NA,0.42,0.54,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11945,2550636,K,Cairo Santos,CHI,0.23,NA,NA,NA,NA,NA,NA,NA,2.17,NA,NFL,7.37,NA,NA,0.41,0.47,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15979,2568435,K,Cameron Dicker,LAC,0.22,NA,NA,NA,NA,NA,NA,NA,2.17,NA,NFL,7.35,NA,NA,0.38,0.49,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11936,2550545,K,Chris Boswell,PIT,0.22,NA,NA,NA,NA,NA,NA,NA,1.97,NA,NFL,7.12,NA,NA,0.39,0.51,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13832,2561153,K,Jason Sanders,MIA,0.16,NA,NA,NA,NA,NA,NA,NA,2.52,NA,NFL,7.1,NA,NA,0.38,0.44,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16873,2573470,K,Brayden Narveson,GB,0.22,NA,NA,NA,NA,NA,NA,NA,2.39,NA,NFL,7.09,NA,NA,0.38,0.44,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13898,2561534,K,Greg Joseph,NYG,0.24,NA,NA,NA,NA,NA,NA,NA,1.75,NA,NFL,6.73,NA,NA,0.36,0.48,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16775,2572201,K,Joshua Karty,LAR,0.16,NA,NA,NA,NA,NA,NA,NA,2.3,NA,NFL,6.73,NA,NA,0.37,0.42,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8851,2507225,K,Nick Folk,TEN,0.16,NA,NA,NA,NA,NA,NA,NA,1.8,NA,NFL,6.71,NA,NA,0.44,0.49,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14600,2563132,K,Joey Slye,NE,0.2,NA,NA,NA,NA,NA,NA,NA,1.85,NA,NFL,6.6,NA,NA,0.4,0.45,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16680,2572147,K,Cam Little,JAX,0.17,NA,NA,NA,NA,NA,NA,NA,2.23,NA,NFL,6.56,NA,NA,0.33,0.5,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12956,2556601,K,Wil Lutz,DEN,0.21,NA,NA,NA,NA,NA,NA,NA,1.89,NA,NFL,6.42,NA,NA,0.37,0.42,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16681,2572273,K,Will Reichard,MIN,0.16,NA,NA,NA,NA,NA,NA,NA,2.17,NA,NFL,6.39,NA,NA,0.31,0.47,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14258,2562729,K,Austin Seibert,WAS,0.12,NA,NA,NA,NA,NA,NA,NA,1.8,NA,NFL,6,NA,NA,0.18,0.54,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13719,2560842,K,Eddy Pineiro,CAR,0.21,NA,NA,NA,NA,NA,NA,NA,1.77,NA,NFL,5.94,NA,NA,0.31,0.42,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
