player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,pass_att,pass_comp,pass_yds,pass_tds,pass_int,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds
Tyquan Thornton,WR,NE,NA,NA,0.6,7.35,NA,NA,0.03,0,0,NA,0,NA,0.89,NA,tyquan-thornton,NumberFire,15787,NA,NA,NA,NA,NA,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.53,4.31,#26,285,127,1.2,4900,0.24,1.51,3100,0.49,1.2,10,0.12,NA
DJ Turner,WR,LV,NA,NA,0.35,4.2,NA,NA,0.03,0.29,1.75,NA,0.02,NA,0.84,NA,dj-turner,NumberFire,15995,NA,NA,NA,NA,NA,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.57,4.25,#30,287,128,1.05,4200,0.25,1.24,3000,0.41,1.05,10,0.11,NA
Devin Duvernay,WR,JAC,NA,NA,0.56,5.22,NA,NA,0.03,0.13,0.78,NA,0.01,NA,0.81,NA,devin-duvernay,NumberFire,14847,NA,NA,NA,NA,NA,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.59,4.21,#7,288,129,1.1,4200,0.26,1.39,3000,0.46,1.1,10,0.11,NA
Bo Melton,WR,GB,NA,NA,0.54,6.1,NA,NA,0.03,0,0,NA,0,NA,0.76,NA,bo-melton,NumberFire,15785,NA,NA,NA,NA,NA,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.62,4.14,#8,290,130,1.04,4100,0.25,1.32,3100,0.43,1.04,10,0.1,NA
Xavier Hutchinson,WR,HOU,NA,NA,0.41,4.84,NA,NA,0.03,0,0,NA,0,NA,0.68,NA,xavier-hutchinson,NumberFire,16201,NA,NA,NA,NA,NA,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.67,4.03,#3,291,131,0.85,4200,0.2,1.06,3000,0.35,0.85,10,0.09,NA
JuJu Smith-Schuster,WR,KC,NA,NA,0.35,3.66,NA,NA,0.03,0,0,NA,0,NA,0.53,NA,juju-smith-schuster,NumberFire,13156,NA,NA,NA,NA,NA,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.77,3.83,#10,301,132,0.7,4200,0.17,0.89,3200,0.28,0.7,10,0.07,NA
Scotty Miller,WR,PIT,NA,NA,0.28,3.59,NA,NA,0.02,0,0,NA,0,NA,0.48,NA,scotty-miller,NumberFire,14280,NA,NA,NA,NA,NA,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.8,3.76,#1,305,133,0.62,4100,0.15,0.76,3000,0.25,0.62,10,0.06,NA
Charlie Jones,WR,CIN,NA,NA,0.22,2.54,NA,NA,0.02,0,0,NA,0,NA,0.37,NA,charlie-jones-1,NumberFire,16203,NA,NA,NA,NA,NA,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.87,3.61,#31,313,134,0.48,4200,0.11,0.59,3000,0.2,0.48,10,0.05,NA
Dareke Young,WR,SEA,NA,NA,0.2,2.35,NA,NA,0.02,0,0,NA,0,NA,0.32,NA,dareke-young,NumberFire,15941,NA,NA,NA,NA,NA,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.9,3.54,#17,318,135,0.46,4100,0.11,0.56,3000,0.19,0.46,10,0.05,NA
Ihmir Smith-Marsette,WR,NYG,NA,NA,0.17,1.79,NA,NA,0.01,0,0,NA,0,NA,0.23,NA,ihmir-smith-marsette,NumberFire,15434,NA,NA,NA,NA,NA,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.96,3.42,#15,321,136,0.32,4000,0.08,0.41,3000,0.14,0.32,10,0.03,NA
Chris Moore,WR,ARI,NA,NA,0.1,1.32,NA,NA,0.01,0,0,NA,0,NA,0.18,NA,chris-moore,NumberFire,12773,NA,NA,NA,NA,NA,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.99,3.35,#23,329,137,0.24,4100,0.06,0.29,3000,0.1,0.24,10,0.02,NA
Khadarel Hodge,WR,ATL,NA,NA,0.1,1.33,NA,NA,0.01,0,0,NA,0,NA,0.18,NA,khadarel-hodge,NumberFire,13963,NA,NA,NA,NA,NA,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.99,3.35,#19,329,137,0.24,4400,0.05,0.29,3000,0.1,0.24,10,0.02,NA
Mecole Hardman,WR,KC,NA,NA,0.11,1.19,NA,NA,0.01,0,0,NA,0,NA,0.18,NA,mecole-hardman,NumberFire,14113,NA,NA,NA,NA,NA,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.99,3.35,#10,329,137,0.23,4200,0.05,0.29,3000,0.1,0.23,10,0.02,NA
Zach Pascal,WR,ARI,NA,NA,0.09,1.12,NA,NA,0.01,0,0,NA,0,NA,0.17,NA,zach-pascal,NumberFire,13488,NA,NA,NA,NA,NA,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,3.34,#23,333,140,0.22,4000,0.06,0.26,3000,0.09,0.22,10,0.02,NA
Skyy Moore,WR,KC,NA,NA,0.1,1.12,NA,NA,0.01,0,0,NA,0,NA,0.17,NA,skyy-moore,NumberFire,15766,NA,NA,NA,NA,NA,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,3.34,#10,333,140,0.22,4200,0.05,0.27,3000,0.09,0.22,10,0.02,NA
Josh Ali,WR,ATL,NA,NA,0.1,1.17,NA,NA,0.01,0,0,NA,0,NA,0.17,NA,josh-ali,NumberFire,16141,NA,NA,NA,NA,NA,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,3.34,#19,333,140,0.23,4000,0.06,0.28,NA,NA,0.23,NA,NA,NA
Zay Jones,WR,ARI,NA,NA,0.1,1.14,NA,NA,0.01,0,0,NA,0,NA,0.16,NA,zay-jones,NumberFire,13176,NA,NA,NA,NA,NA,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.01,3.33,#23,337,143,0.22,4000,0.06,0.27,4600,0.06,0.22,10,0.02,NA
Deonte Harty,WR,BAL,NA,NA,0.09,1.19,NA,NA,0.01,0,0,NA,0,NA,0.16,NA,deonte-harris,NumberFire,14558,NA,NA,NA,NA,NA,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.01,3.33,#21,337,143,0.22,4000,0.06,0.27,3000,0.09,0.22,10,0.02,NA
Tylan Wallace,WR,BAL,NA,NA,0.09,1.11,NA,NA,0.01,0,0,NA,0,NA,0.16,NA,tylan-wallace,NumberFire,15285,NA,NA,NA,NA,NA,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.01,3.33,#21,337,143,0.22,4000,0.06,0.26,3000,0.09,0.22,10,0.02,NA
Jason Brownlee,WR,NYJ,NA,NA,0.09,1.09,NA,NA,0.01,0,0,NA,0,NA,0.16,NA,jason-brownlee,NumberFire,16423,NA,NA,NA,NA,NA,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.01,3.33,#16,337,143,0.21,4000,0.05,0.26,3000,0.09,0.21,NA,NA,NA
Kyle Philips,WR,PHI,NA,NA,0.09,1.13,NA,NA,0.01,0,0,NA,0,NA,0.15,NA,kyle-philips,NumberFire,15901,NA,NA,NA,NA,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.01,3.31,#2,341,147,0.22,4000,0.06,0.26,3000,0.09,0.22,NA,NA,NA
Xavier Gipson,WR,NYJ,NA,NA,0.1,1.09,NA,NA,0.01,0,0,NA,0,NA,0.15,NA,xavier-gipson,NumberFire,16416,NA,NA,NA,NA,NA,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.01,3.31,#16,341,147,0.22,4300,0.05,0.27,3400,0.08,0.22,10,0.02,NA
Deven Thompkins,WR,CAR,NA,NA,0.1,1.12,NA,NA,0,0,0,NA,0,NA,0.14,NA,deven-thompkins,NumberFire,15977,NA,NA,NA,NA,NA,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.02,3.3,#11,345,149,0.16,4000,0.04,0.21,NA,NA,0.16,NA,NA,NA
Kayshon Boutte,WR,NE,NA,NA,0.08,1.1,NA,NA,0,0,0,NA,0,NA,0.14,NA,kayshon-boutte,NumberFire,16193,NA,NA,NA,NA,NA,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.02,3.3,#26,345,149,0.15,4000,0.04,0.19,3000,0.06,0.15,10,0.02,NA
Javon Baker,WR,NE,NA,NA,0.08,1.12,NA,NA,0,0,0,NA,0,NA,0.14,NA,javon-baker,NumberFire,16637,NA,NA,NA,NA,NA,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.02,3.3,#26,345,149,0.15,4200,0.04,0.19,3000,0.06,0.15,10,0.02,NA
Kadarius Toney,WR,CLE,NA,NA,0.1,0.87,NA,NA,0.01,0,0,NA,0,NA,0.13,NA,kadarius-toney,NumberFire,15289,NA,NA,NA,NA,NA,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.03,3.29,#27,349,152,0.2,4000,0.05,0.25,3000,0.08,0.2,NA,NA,NA
Malik Heath,WR,GB,NA,NA,0.09,0.96,NA,NA,0,0,0,NA,0,NA,0.12,NA,malik-heath,NumberFire,16413,NA,NA,NA,NA,NA,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.03,3.27,#8,351,153,0.14,4000,0.04,0.19,3000,0.06,0.14,10,0.01,NA
CeeDee Lamb,WR,DAL,NA,NA,6.94,87.79,NA,NA,0.48,NA,4.95,NA,0.06,0.06,19.33,NA,2563848,NFL,14832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ja'Marr Chase,WR,CIN,NA,NA,6.47,84.18,NA,NA,0.5,NA,0.98,NA,NA,0.06,17.87,NA,2565941,NFL,15281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amon-Ra St. Brown,WR,DET,NA,NA,6.83,79.11,NA,NA,0.43,NA,2.22,NA,NA,0.06,17.42,NA,2566073,NFL,15287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Jefferson,WR,MIN,NA,NA,5.98,81.31,NA,NA,0.45,NA,0.68,NA,NA,0.06,16.76,NA,2564556,NFL,14836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A.J. Brown,WR,PHI,NA,NA,5.27,79.19,NA,NA,0.48,NA,0.36,NA,NA,0.06,15.99,NA,2562238,NFL,14104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nico Collins,WR,HOU,NA,NA,5.3,78.13,NA,NA,0.47,NA,0.68,NA,NA,0.07,15.86,NA,2566127,NFL,15290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marvin Harrison Jr.,WR,ARI,NA,NA,5.19,73.11,NA,NA,0.45,NA,0.45,NA,NA,0.06,15.13,NA,2572411,NFL,16614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon Aiyuk,WR,SF,NA,NA,5.01,73.35,NA,NA,0.46,NA,0.33,NA,NA,0.06,15.02,NA,2565093,NFL,14840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeVonta Smith,WR,PHI,NA,NA,5.51,67.52,NA,NA,0.38,NA,0.38,NA,NA,0.06,14.46,NA,2566409,NFL,15282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashee Rice,WR,KC,NA,NA,5.67,61.17,NA,NA,0.42,NA,0.6,NA,NA,0.06,14.25,NA,2569921,NFL,16194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Garrett Wilson,WR,NYJ,NA,NA,5.33,62,NA,NA,0.43,NA,1.67,NA,NA,0.05,14.18,NA,2568048,NFL,15753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zay Flowers,WR,BAL,NA,NA,5.3,61.06,NA,NA,0.39,NA,3.34,NA,NA,0.06,13.96,NA,2569573,NFL,16190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tee Higgins,WR,CIN,NA,NA,4.63,65.73,NA,NA,0.45,NA,0.32,NA,NA,0.06,13.82,NA,2563731,NFL,14835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Davante Adams,WR,LV,NA,NA,5.36,64.02,NA,NA,0.35,NA,0.3,NA,NA,0.06,13.77,NA,2543495,NFL,11675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake London,WR,ATL,NA,NA,4.92,64.24,NA,NA,0.41,NA,0.64,NA,NA,0.06,13.75,NA,2567250,NFL,15751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Godwin,WR,TB,NA,NA,5.33,61.15,NA,NA,0.36,NA,1.56,NA,NA,0.06,13.64,NA,2558105,NFL,13163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stefon Diggs,WR,HOU,NA,NA,4.95,60.39,NA,NA,0.43,NA,0.31,NA,NA,0.06,13.48,NA,2552608,NFL,12186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Olave,WR,NO,NA,NA,4.88,66.12,NA,NA,0.33,NA,0.28,NA,NA,0.06,13.38,NA,2567973,NFL,15754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malik Nabers,WR,NYG,NA,NA,4.71,63.8,NA,NA,0.37,NA,0.93,NA,NA,0.06,13.28,NA,2572342,NFL,16615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Evans,WR,TB,NA,NA,4.2,63.55,NA,NA,0.45,NA,0.28,NA,NA,0.06,13.16,NA,2543468,NFL,11671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyreek Hill,WR,MIA,NA,NA,4.68,63.56,NA,NA,0.34,NA,1.62,NA,NA,0.05,13.14,NA,2556214,NFL,12801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DK Metcalf,WR,SEA,NA,NA,4.22,60.81,NA,NA,0.46,NA,0.29,NA,NA,0.06,12.97,NA,2562685,NFL,14102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DJ Moore,WR,CHI,NA,NA,4.45,60.23,NA,NA,0.4,NA,1.37,NA,NA,0.06,12.89,NA,2560813,NFL,13635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amari Cooper,WR,CLE,NA,NA,4.16,61.39,NA,NA,0.39,NA,0.28,NA,NA,0.06,12.55,NA,2552487,NFL,12175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian Kirk,WR,JAX,NA,NA,4.57,58.29,NA,NA,0.34,NA,0.62,NA,NA,0.06,12.38,NA,2560781,NFL,13633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deebo Samuel Sr.,WR,SF,NA,NA,3.44,48.41,NA,NA,0.32,NA,12.88,NA,0.16,0.05,12.35,NA,2562721,NFL,14136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tank Dell,WR,HOU,NA,NA,4.23,53.65,NA,NA,0.31,NA,3.6,NA,0.06,0.06,12.06,NA,2569813,NFL,16204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keenan Allen,WR,CHI,NA,NA,4.76,52.82,NA,NA,0.34,NA,0.62,NA,NA,0.06,12.02,NA,2540154,NFL,11222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jayden Reed,WR,GB,NA,NA,4.17,52.09,NA,NA,0.29,NA,6.29,NA,0.06,0.06,11.99,NA,2569765,NFL,16184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Addison,WR,MIN,NA,NA,4.11,56.97,NA,NA,0.36,NA,1.09,NA,NA,0.06,11.96,NA,2570074,NFL,16186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
George Pickens,WR,PIT,NA,NA,3.94,59.53,NA,NA,0.33,NA,0.56,NA,NA,0.06,11.81,NA,2568159,NFL,15762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jameson Williams,WR,DET,NA,NA,3.89,55.26,NA,NA,0.34,NA,2.39,NA,NA,0.07,11.56,NA,2567565,NFL,15756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rome Odunze,WR,CHI,NA,NA,4.05,54.83,NA,NA,0.34,NA,0.4,NA,NA,0.06,11.49,NA,2571907,NFL,16616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaxon Smith-Njigba,WR,SEA,NA,NA,4.41,48.44,NA,NA,0.36,NA,0.66,NA,NA,0.06,11.36,NA,2570341,NFL,16185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calvin Ridley,WR,TEN,NA,NA,3.95,53.48,NA,NA,0.32,NA,1.84,NA,NA,0.05,11.3,NA,2560854,NFL,13629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Pittman,WR,IND,NA,NA,4.32,49.68,NA,NA,0.26,NA,0.26,NA,NA,0.05,10.77,NA,2564136,NFL,14842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diontae Johnson,WR,CAR,NA,NA,4.4,46.04,NA,NA,0.23,NA,0.74,NA,NA,0.06,10.34,NA,2562674,NFL,14208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeAndre Hopkins,WR,TEN,NA,NA,3.87,46.68,NA,NA,0.29,NA,0.5,NA,NA,0.07,10.19,NA,2540165,NFL,11232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wan'Dale Robinson,WR,NYG,NA,NA,4.04,41.35,NA,NA,0.28,NA,3.83,NA,NA,0.07,10.1,NA,2568012,NFL,15757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian Watson,WR,GB,NA,NA,3.33,45.7,NA,NA,0.35,NA,1.58,NA,NA,0.06,10.04,NA,2567637,NFL,15789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romeo Doubs,WR,GB,NA,NA,3.54,44.2,NA,NA,0.29,NA,0.29,NA,NA,0.06,9.61,NA,2567586,NFL,15779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerry Jeudy,WR,CLE,NA,NA,3.43,43.85,NA,NA,0.29,NA,0.74,NA,NA,0.06,9.51,NA,2563896,NFL,14833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Terry McLaurin,WR,WAS,NA,NA,3.51,46.36,NA,NA,0.23,NA,0.27,NA,NA,0.05,9.45,NA,2562489,NFL,14109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dontayvion Wicks,WR,GB,NA,NA,3.13,40.95,NA,NA,0.34,NA,0.95,NA,NA,NA,9.36,NA,2569759,NFL,16195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashid Shaheed,WR,NO,NA,NA,2.99,40.6,NA,NA,0.29,NA,2.99,NA,NA,0.05,9.35,NA,2569110,NFL,16080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06
Brian Thomas Jr.,WR,JAX,NA,NA,3.35,43.04,NA,NA,0.27,NA,0.82,NA,NA,0.05,9.26,NA,2572162,NFL,16618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Waddle,WR,MIA,NA,NA,3.3,44.98,NA,NA,0.23,NA,0.75,NA,NA,0.04,9.17,NA,2566292,NFL,15284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
