player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,pass_att,pass_comp,pass_yds,pass_tds,pass_int,rush_att,rush_yds,rush_tds,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value
Adam Trautman,TE,DEN,NA,1.3,1.3,11.6,NA,NA,0.1,0,1.68,NA,15575,FleaFlicker,14870,NA,NA,NA,NA,NA,0,0,0,@LVSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.1,11.6,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brock Wright,TE,DET,NA,1.1,1.1,10.1,NA,NA,0.1,0,1.61,NA,16572,FleaFlicker,15626,NA,NA,NA,NA,NA,0,0,0,@INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.1,10.1,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tommy Tremble,TE,CAR,NA,1.2,1.2,10.9,NA,NA,0.1,0,1.55,NA,16314,FleaFlicker,15332,NA,NA,NA,NA,NA,0,0,0,KCSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TE38,0.1,10.9,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lucas Krull,TE,DEN,NA,1.3,1.3,12.1,NA,NA,0.1,0,1.55,NA,17235,FleaFlicker,15970,NA,NA,NA,NA,NA,0,0,0,@LVSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.1,12.1,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Higgins,TE,ARI,NA,1.1,1.1,10.8,NA,NA,0.1,0,1.54,NA,17726,FleaFlicker,16333,NA,NA,NA,NA,NA,0,0,0,@SEASun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.1,10.8,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kylen Granson,TE,IND,NA,1,1,11.4,NA,NA,0.1,0,1.54,NA,16340,FleaFlicker,15419,NA,NA,NA,NA,NA,0,0,0,DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.1,11.4,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cade Stover,TE,HOU,NA,1,1,10.1,NA,NA,0.1,0,1.35,NA,18465,FleaFlicker,16642,NA,NA,NA,NA,NA,0,0,0,TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.1,10.1,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Julian Hill,TE,MIA,NA,0.9,0.9,8.3,NA,NA,0.1,0,1.3,NA,18170,FleaFlicker,16425,NA,NA,NA,NA,NA,0,0,0,NESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.1,8.3,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Vannett,TE,TEN,NA,1,1,7.8,NA,NA,0.1,0,1.18,NA,12056,FleaFlicker,12680,NA,NA,NA,NA,NA,0,0,0,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.1,7.8,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Johnny Mundt,TE,MIN,NA,0.8,0.8,7.7,NA,NA,0.1,0,1.07,NA,13239,FleaFlicker,13940,NA,NA,NA,NA,NA,0,0,0,@CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.1,7.7,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Durham Smythe,TE,MIA,NA,0.7,0.7,6.3,NA,NA,0.1,0,0.93,NA,13905,FleaFlicker,13676,NA,NA,NA,NA,NA,0,0,0,NESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.1,6.3,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hayden Hurst,TE,LAC,NA,0.7,0.7,6.3,NA,NA,0,0,0.87,NA,13774,FleaFlicker,13680,NA,NA,NA,NA,NA,0,0,0,BALMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0,6.3,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drew Ogletree,TE,IND,NA,0.6,0.6,6.1,NA,NA,0,0,0.85,NA,16951,FleaFlicker,15916,NA,NA,NA,NA,NA,0,0,0,DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0,6.1,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gerald Everett,TE,CHI,NA,0.6,0.6,5.5,NA,NA,0,0,0.77,NA,12972,FleaFlicker,13236,NA,NA,NA,NA,NA,0,0,0,MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0,5.5,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Peyton Hendershot,TE,KC,NA,0.5,0.5,4.5,NA,NA,0.1,0,0.75,NA,17417,FleaFlicker,16000,NA,NA,NA,NA,NA,0,0,0,@CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.1,4.5,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grant Calcaterra,TE,PHI,NA,0.6,0.6,5.4,NA,NA,0,0,0.72,NA,16986,FleaFlicker,15804,NA,NA,NA,NA,NA,0,0,0,@LARSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0,5.4,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charlie Kolar,TE,BAL,NA,0.5,0.5,4.9,NA,NA,0,0,0.67,NA,16923,FleaFlicker,15795,NA,NA,NA,NA,NA,0,0,0,@LACMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0,4.9,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nate Adkins,TE,DEN,NA,0.5,0.5,4.3,NA,NA,0,0,0.67,NA,18244,FleaFlicker,16474,NA,NA,NA,NA,NA,0,0,0,@LVSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0,4.3,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUPTyler Higbee,TE,LAR,NA,0.4,0.4,4,NA,NA,0,0,0.64,NA,12140,FleaFlicker,12678,NA,NA,NA,NA,NA,0,0,0,PHISun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,TE34,0,4,21%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Manhertz,TE,NYG,NA,0.4,0.4,4.3,NA,NA,0,0,0.61,NA,11114,FleaFlicker,12955,NA,NA,NA,NA,NA,0,0,0,TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,4.3,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stone Smartt,TE,LAC,NA,0.4,0.4,4,NA,NA,0,0,0.58,NA,17123,FleaFlicker,16113,NA,NA,NA,NA,NA,0,0,0,BALMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0,4,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
John Bates,TE,WAS,NA,0.4,0.4,4.3,NA,NA,0,0,0.55,NA,16360,FleaFlicker,15344,NA,NA,NA,NA,NA,0,0,0,DALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0,4.3,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MyCole Pruitt,TE,PIT,NA,0.4,0.4,3.5,NA,NA,0,0,0.53,NA,11331,FleaFlicker,12309,NA,NA,NA,NA,NA,0,0,0,@CLEThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0,3.5,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ben Sinnott,TE,WAS,NA,0.3,0.3,3,NA,NA,0,0,0.48,NA,18427,FleaFlicker,16644,NA,NA,NA,NA,NA,0,0,0,DALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0,3,28%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Kelce,TE,KC,NA,NA,6.13,55.89,NA,NA,0.47,NA,8.3,NA,travis-kelce-1,NumberFire,11244,NA,NA,NA,NA,NA,0,0,0,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.27,14.33,#31,71,1,11.37,7200,1.58,14.5,5800,2.5,11.37,25,0.45
George Kittle,TE,SF,NA,NA,4.46,61.49,NA,NA,0.35,NA,8.25,NA,george-kittle,NumberFire,13299,NA,NA,NA,NA,NA,0,0,0,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.24,14.26,#13,73,2,10.48,7700,1.36,12.72,6000,2.12,10.48,28,0.37
Brock Bowers,TE,LV,NA,NA,5.99,57.86,NA,NA,0.29,NA,7.67,NA,brock-bowers,NumberFire,16641,NA,NA,NA,NA,NA,0.26,1.21,0.01,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86,13.48,#2,79,3,10.66,7500,1.42,13.69,6300,2.17,10.66,26,0.41
Trey McBride,TE,ARI,NA,NA,5.45,55.44,NA,NA,0.3,NA,7.41,NA,trey-mcbride,NumberFire,15794,NA,NA,NA,NA,NA,0.15,0.69,0.01,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.69,13.13,#17,83,4,10.14,6700,1.51,12.9,5600,2.3,10.14,23,0.44
Sam LaPorta,TE,DET,NA,NA,3.8,44.08,NA,NA,0.32,NA,6.34,NA,sam-laporta,NumberFire,16214,NA,NA,NA,NA,NA,0,0,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11.68,#15,99,5,8.23,5800,1.42,10.14,4300,2.36,8.23,16,0.51
Hunter Henry,TE,NE,NA,NA,4.23,46.05,NA,NA,0.28,NA,6.31,NA,hunter-henry,NumberFire,12676,NA,NA,NA,NA,NA,0,0,0,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98,11.64,#12,100,6,8.4,5200,1.62,10.53,4000,2.63,8.4,13,0.65
David Njoku,TE,CLE,NA,NA,4.32,48.74,NA,NA,0.23,NA,6.24,NA,david-njoku,NumberFire,13192,NA,NA,NA,NA,NA,0,0,0,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93,11.55,#4,101,7,8.37,6400,1.31,10.56,5700,1.85,8.37,21,0.4
Cade Otton,TE,TB,NA,NA,4.85,44.71,NA,NA,0.27,NA,6.03,NA,cade-otton,NumberFire,15802,NA,NA,NA,NA,NA,0,0,0,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,11.26,#16,105,8,8.44,6600,1.28,10.91,5500,1.98,8.44,21,0.4
Jonnu Smith,TE,MIA,NA,NA,3.82,41.78,NA,NA,0.3,NA,5.93,NA,jonnu-smith,NumberFire,13193,NA,NA,NA,NA,NA,0,0,0,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,11.13,#26,106,9,7.85,5600,1.4,9.79,4100,2.39,7.85,18,0.44
Will Dissly,TE,LAC,NA,NA,4.27,43.16,NA,NA,0.27,NA,5.92,NA,will-dissly,NumberFire,13763,NA,NA,NA,NA,NA,0,0,0,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,11.11,#23,108,10,8.03,5100,1.57,10.2,3500,2.91,8.03,15,0.54
Zach Ertz,TE,WSH,NA,NA,3.64,34.79,NA,NA,0.32,NA,5.38,NA,zach-ertz-1,NumberFire,11247,NA,NA,NA,NA,NA,0,0,0,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,10.38,#30,113,11,7.22,5300,1.36,9.05,3800,2.38,7.22,16,0.45
T.J. Hockenson,TE,MIN,NA,NA,4.12,39.68,NA,NA,0.24,NA,5.37,NA,t-j-hockenson,NumberFire,14138,NA,NA,NA,NA,NA,0,0,0,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,10.37,#8,114,12,7.45,6000,1.24,9.53,4200,2.27,7.45,17,0.44
Dallas Goedert,TE,PHI,NA,NA,3.66,36.51,NA,NA,0.22,NA,4.93,NA,dallas-goedert,NumberFire,13674,NA,NA,NA,NA,NA,0,0,0,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,9.78,#18,126,13,6.74,6100,1.1,8.61,4500,1.91,6.74,16,0.42
Mark Andrews,TE,BAL,NA,NA,2.77,33.07,NA,NA,0.27,NA,4.91,NA,mark-andrews,NumberFire,13671,NA,NA,NA,NA,NA,0,0,0,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,9.75,#6,127,14,6.31,5400,1.17,7.71,4100,1.88,6.31,16,0.39
Tucker Kraft,TE,GB,NA,NA,3.07,33.49,NA,NA,0.22,NA,4.61,NA,tucker-kraft,NumberFire,16222,NA,NA,NA,NA,NA,0,0,0,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.12,9.34,#10,136,15,6.18,5400,1.14,7.74,3900,1.98,6.18,16,0.39
Dalton Schultz,TE,HOU,NA,NA,3.16,30.51,NA,NA,0.21,NA,4.32,NA,dalton-schultz,NumberFire,13772,NA,NA,NA,NA,NA,0,0,0,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.31,8.95,#14,146,16,5.87,5500,1.07,7.47,3500,2.13,5.87,13,0.45
Luke Schoonmaker,TE,DAL,NA,NA,3.33,31.31,NA,NA,0.15,NA,4,NA,luke-schoonmaker,NumberFire,16221,NA,NA,NA,NA,NA,0,0,0,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.52,8.52,#27,149,17,5.68,4500,1.26,7.36,2500,2.94,5.68,10,0.57
Isaiah Likely,TE,BAL,NA,NA,2.15,25.87,NA,NA,0.18,NA,3.64,NA,isaiah-likely,NumberFire,15798,NA,NA,NA,NA,NA,0,0,0,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.75,8.03,#6,153,18,4.72,5300,0.89,5.81,3900,1.49,4.72,12,0.39
Cole Kmet,TE,CHI,NA,NA,2.69,27.17,NA,NA,0.14,NA,3.53,NA,cole-kmet,NumberFire,14867,NA,NA,NA,NA,NA,0,0,0,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.82,7.88,#1,155,19,4.88,5100,0.96,6.25,3600,1.74,4.88,14,0.35
Theo Johnson,TE,NYG,NA,NA,2.57,26.74,NA,NA,0.12,NA,3.39,NA,theo-johnson,NumberFire,16649,NA,NA,NA,NA,NA,0,0,0,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.91,7.69,#28,158,20,4.64,4800,0.97,5.94,2900,2.05,4.64,10,0.46
Ja'Tavion Sanders,TE,CAR,NA,NA,2.96,25.6,NA,NA,0.12,NA,3.22,NA,ja-tavion-sanders,NumberFire,16643,NA,NA,NA,NA,NA,0,0,0,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.02,7.46,#11,165,21,4.74,4900,0.97,6.24,3400,1.84,4.74,11,0.43
Pat Freiermuth,TE,PIT,NA,NA,2.28,22.32,NA,NA,0.15,NA,3.11,NA,pat-freiermuth,NumberFire,15331,NA,NA,NA,NA,NA,0,0,0,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.09,7.31,#21,166,22,4.25,5200,0.82,5.4,3700,1.46,4.25,13,0.33
Chigoziem Okonkwo,TE,TEN,NA,NA,2.51,24.42,NA,NA,0.11,NA,3.09,NA,chigoziem-okonkwo,NumberFire,15889,NA,NA,NA,NA,NA,0,0,0,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.11,7.29,#7,167,23,4.34,4700,0.92,5.61,2800,2,4.34,NA,NA
Colby Parkinson,TE,LA,NA,NA,2.21,22.24,NA,NA,0.12,NA,2.92,NA,colby-parkinson,NumberFire,14871,NA,NA,NA,NA,NA,0,0,0,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.22,7.06,#5,172,24,4.03,5000,0.81,5.14,3100,1.66,4.03,10,0.4
Austin Hooper,TE,NE,NA,NA,1.94,20.16,NA,NA,0.11,NA,2.68,NA,austin-hooper,NumberFire,12677,NA,NA,NA,NA,NA,0,0,0,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.37,6.73,#12,179,25,3.63,4900,0.74,4.61,3000,1.54,3.63,10,0.36
Noah Gray,TE,KC,NA,NA,1.87,18.34,NA,NA,0.13,NA,2.61,NA,noah-gray-1,NumberFire,15337,NA,NA,NA,NA,NA,0,0,0,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.42,6.64,#31,181,26,3.53,5000,0.71,4.47,3100,1.44,3.53,10,0.35
Michael Mayer,TE,LV,NA,NA,1.77,16.9,NA,NA,0.09,NA,2.24,NA,michael-mayer,NumberFire,16212,NA,NA,NA,NA,NA,0,0,0,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.66,6.14,#2,191,27,3.1,4300,0.72,3.99,2700,1.48,3.1,10,0.31
AJ Barner,TE,SEA,NA,NA,1.73,16.03,NA,NA,0.09,NA,2.16,NA,aj-barner,NumberFire,16723,NA,NA,NA,NA,NA,0,0,0,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.71,6.03,#25,195,28,2.99,4900,0.61,3.86,3200,1.21,2.99,10,0.3
Jordan Akins,TE,CLE,NA,NA,1.4,16.79,NA,NA,0.07,NA,2.08,NA,jordan-akins,NumberFire,13753,NA,NA,NA,NA,NA,0,0,0,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.76,5.92,#4,199,29,2.78,4700,0.59,3.49,2600,1.34,2.78,10,0.28
Davis Allen,TE,LA,NA,NA,1.72,14.79,NA,NA,0.1,NA,2.05,NA,davis-allen,NumberFire,16219,NA,NA,NA,NA,NA,0,0,0,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.78,5.88,#5,200,30,2.92,4400,0.66,3.79,2500,1.52,2.92,10,0.29
Noah Fant,TE,SEA,NA,NA,1.5,15.76,NA,NA,0.07,NA,2.02,NA,noah-fant,NumberFire,14137,NA,NA,NA,NA,NA,0,0,0,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.8,5.84,#25,201,31,2.75,5000,0.55,3.5,3700,0.95,2.75,13,0.21
Mo Alie-Cox,TE,IND,NA,NA,1.1,14.29,NA,NA,0.08,NA,1.92,NA,mo-alie-cox,NumberFire,13246,NA,NA,NA,NA,NA,0,0,0,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.87,5.71,#3,203,32,2.44,4400,0.55,3,2500,1.2,2.44,10,0.24
Elijah Higgins,TE,ARI,NA,NA,1.24,12.3,NA,NA,0.08,NA,1.7,NA,elijah-higgins,NumberFire,16333,NA,NA,NA,NA,NA,0,0,0,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.01,5.41,#17,211,33,2.31,4600,0.5,2.94,2800,1.05,2.31,10,0.23
Josh Whyle,TE,TEN,NA,NA,1.31,13.07,NA,NA,0.06,NA,1.67,NA,josh-whyle,NumberFire,16312,NA,NA,NA,NA,NA,0,0,0,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.03,5.37,#7,213,34,2.3,4200,0.55,2.97,2500,1.19,2.3,10,0.23
Darnell Washington,TE,PIT,NA,NA,1.24,11.9,NA,NA,0.08,NA,1.67,NA,darnell-washington,NumberFire,16216,NA,NA,NA,NA,NA,0,0,0,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.03,5.37,#21,213,34,2.27,4800,0.47,2.9,2800,1.04,2.27,10,0.23
Adam Trautman,TE,DEN,NA,NA,1.11,10.56,NA,NA,0.07,NA,1.5,NA,adam-trautman,NumberFire,14870,NA,NA,NA,NA,NA,0,0,0,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.14,5.14,#24,223,36,2.01,4600,0.44,2.58,2700,0.96,2.01,10,0.2
Kylen Granson,TE,IND,NA,NA,0.94,11.15,NA,NA,0.06,NA,1.47,NA,kylen-granson,NumberFire,15419,NA,NA,NA,NA,NA,0,0,0,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.16,5.1,#3,224,37,1.93,4200,0.46,2.41,2500,0.96,1.93,10,0.19
Josh Oliver,TE,MIN,NA,NA,1.11,10.25,NA,NA,0.07,NA,1.43,NA,josh-oliver,NumberFire,14209,NA,NA,NA,NA,NA,0,0,0,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.18,5.04,#8,225,38,1.98,4800,0.41,2.55,2900,0.88,1.98,12,0.17
Johnny Mundt,TE,MIN,NA,NA,1.02,8.71,NA,NA,0.06,NA,1.23,NA,johnny-mundt,NumberFire,13940,NA,NA,NA,NA,NA,0,0,0,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.31,4.77,#8,229,39,1.74,4300,0.4,2.25,2500,0.9,1.74,10,0.17
Andrew Ogletree,TE,IND,NA,NA,0.76,8.69,NA,NA,0.05,NA,1.18,NA,andrew-ogletree,NumberFire,15916,NA,NA,NA,NA,NA,0,0,0,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.35,4.71,#3,231,40,1.55,4200,0.37,1.93,NA,NA,1.55,NA,NA
Hayden Hurst,TE,LAC,NA,NA,0.9,8.35,NA,NA,0.06,NA,1.17,NA,hayden-hurst,NumberFire,13680,NA,NA,NA,NA,NA,0,0,0,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.35,4.69,#23,233,41,1.63,4400,0.37,2.09,2500,0.84,1.63,10,0.16
Julian Hill,TE,MIA,NA,NA,0.78,7.46,NA,NA,0.06,NA,1.07,NA,julian-hill,NumberFire,16425,NA,NA,NA,NA,NA,0,0,0,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.42,4.56,#26,234,42,1.48,4300,0.34,1.88,2500,0.75,1.48,10,0.15
Brevyn Spann-Ford,TE,DAL,NA,NA,0.83,8.08,NA,NA,0.04,NA,1.02,NA,brevyn-spann-ford,NumberFire,16647,NA,NA,NA,NA,NA,0,0,0,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.45,4.49,#27,236,43,1.46,4100,0.36,1.88,2500,0.75,1.46,10,0.15
Durham Smythe,TE,MIA,NA,NA,0.69,6.69,NA,NA,0.04,NA,0.94,NA,durham-smythe,NumberFire,13676,NA,NA,NA,NA,NA,0,0,0,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.5,4.38,#26,239,44,1.25,4200,0.3,1.6,2500,0.64,1.25,10,0.13
Brock Wright,TE,DET,NA,NA,0.6,5.77,NA,NA,0.05,NA,0.89,NA,brock-wright,NumberFire,15626,NA,NA,NA,NA,NA,0,0,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.53,4.31,#15,243,45,1.18,5100,0.23,1.48,3300,0.45,1.18,10,0.12
John Bates,TE,WSH,NA,NA,0.53,5.38,NA,NA,0.04,NA,0.78,NA,john-bates,NumberFire,15344,NA,NA,NA,NA,NA,0,0,0,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.6,4.16,#30,248,46,1.04,4200,0.25,1.31,2500,0.52,1.04,10,0.1
Tommy Tremble,TE,CAR,NA,NA,0.7,5.54,NA,NA,0.03,NA,0.74,NA,tommy-tremble,NumberFire,15332,NA,NA,NA,NA,NA,0,0,0,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.63,4.11,#11,249,47,1.06,4000,0.27,1.42,2600,0.55,1.06,10,0.11
Nate Adkins,TE,DEN,NA,NA,0.57,4.72,NA,NA,0.04,NA,0.69,NA,nate-adkins,NumberFire,16474,NA,NA,NA,NA,NA,0,0,0,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.66,4.04,#24,251,48,1,4700,0.21,1.28,2600,0.49,1,10,0.1
Luke Musgrave,TE,GB,NA,NA,0.47,4.43,NA,NA,0.03,NA,0.64,NA,luke-musgrave,NumberFire,16215,NA,NA,NA,NA,NA,0,0,0,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.7,3.98,#10,255,49,0.86,4400,0.2,1.09,2500,0.44,0.86,10,0.09
Eric Saubert,TE,SF,NA,NA,0.44,4.34,NA,NA,0.03,NA,0.61,NA,eric-saubert,NumberFire,13315,NA,NA,NA,NA,NA,0,0,0,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.71,3.93,#13,256,50,0.83,4500,0.18,1.05,2500,0.42,0.83,10,0.08
Cade Stover,TE,HOU,NA,NA,0.45,4.09,NA,NA,0.03,NA,0.58,NA,cade-stover,NumberFire,16642,NA,NA,NA,NA,NA,0,0,0,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.73,3.89,#14,257,51,0.81,4800,0.17,1.04,2500,0.42,0.81,10,0.08
Grant Calcaterra,TE,PHI,NA,NA,0.4,3.94,NA,NA,0.02,NA,0.54,NA,grant-calcaterra,NumberFire,15804,NA,NA,NA,NA,NA,0,0,0,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.76,3.84,#18,259,52,0.71,4300,0.17,0.91,2600,0.35,0.71,10,0.07
