id,src_id,pos,player,team,rush_att,rush_yds,rush_tds,rec_yds,rec_tds,rec,rec_tgt,pass_att,pass_comp,pass_yds,pass_tds,pass_int,data_src,fumbles_lost,site_pts,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds
16614,18381,WR,Marvin Harrison,ARI,0,0.1,0,72.2,0.5,5.4,5.4,NA,NA,NA,NA,NA,FleaFlicker,0.1,10.01,DETSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR13,0.5,72.3,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15754,16824,WR,Chris Olave,NO,0.2,1,0,71.5,0.5,5.4,5.4,NA,NA,NA,NA,NA,FleaFlicker,0.1,9.97,PHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR11,0.5,72.5,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13163,12926,WR,Chris Godwin,TB,0.1,0.8,0,68.2,0.5,6,6,NA,NA,NA,NA,NA,FleaFlicker,0.1,9.56,DENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR22,0.5,69,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14102,14706,WR,DK Metcalf,SEA,0,0.1,0,66.9,0.5,4.7,4.7,NA,NA,NA,NA,NA,FleaFlicker,0.1,9.42,MIASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR14,0.5,66.9,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16190,17595,WR,Zay Flowers,BAL,0.7,3.8,0,65.1,0.4,5.4,5.4,NA,NA,NA,NA,NA,FleaFlicker,0.1,9.21,@DALSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR24,0.4,68.9,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15756,16830,WR,Jameson Williams,DET,0.6,4,0,61.3,0.4,4,4,NA,NA,NA,NA,NA,FleaFlicker,0.1,8.91,@ARISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR28,0.4,65.3,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16615,18369,WR,Malik Nabers,NYG,0,0.4,0,67.3,0.4,5.2,5.2,NA,NA,NA,NA,NA,FleaFlicker,0.1,8.83,@CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR17,0.4,67.7,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13635,13764,WR,DJ Moore,CHI,0.2,1.1,0,65.8,0.4,5,5,NA,NA,NA,NA,NA,FleaFlicker,0.1,8.8,@INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR20,0.4,67,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16080,17243,WR,Rashid Shaheed,NO,0.3,2.7,0,57.7,0.4,3.7,3.7,NA,NA,NA,NA,NA,FleaFlicker,0.1,8.5,PHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR39,0.4,60.4,91%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15751,16823,WR,Drake London,ATL,0,0.2,0,60.6,0.4,4.9,4.9,NA,NA,NA,NA,NA,FleaFlicker,0.1,8.36,KCSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR16,0.4,60.8,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15762,16859,WR,George Pickens,PIT,0.2,1.1,0,62.9,0.3,4.3,4.3,NA,NA,NA,NA,NA,FleaFlicker,0.1,8.26,LACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR23,0.3,64.1,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12186,11329,WR,Stefon Diggs,HOU,0.1,0.4,0,58,0.4,4.9,4.9,NA,NA,NA,NA,NA,FleaFlicker,0.1,8.24,@MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR25,0.4,58.4,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13629,13776,WR,Calvin Ridley,TEN,0.3,1.7,0,57.5,0.4,4.2,4.2,NA,NA,NA,NA,NA,FleaFlicker,0,8.18,GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR36,0.4,59.2,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12175,11177,WR,Amari Cooper,CLE,0,0.1,0,57.2,0.4,4.1,4.1,NA,NA,NA,NA,NA,FleaFlicker,0.1,7.91,NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR26,0.4,57.3,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16204,17627,WR,Tank Dell,HOU,0.8,5.3,0,53.5,0.3,3.9,3.9,NA,NA,NA,NA,NA,FleaFlicker,0.1,7.86,@MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR27,0.3,58.8,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16620,18363,WR,Xavier Worthy,KC,1.3,6.2,0,48.5,0.3,3.6,3.6,NA,NA,NA,NA,NA,FleaFlicker,0,7.71,@ATLSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR32,0.4,54.8,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16185,17606,WR,Jaxon Smith-Njigba,SEA,0,0.2,0,58.1,0.3,4.9,4.9,NA,NA,NA,NA,NA,FleaFlicker,0.1,7.63,MIASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR37,0.3,58.3,88%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14842,15603,WR,Michael Pittman,IND,0,0.1,0,59.2,0.3,5.3,5.3,NA,NA,NA,NA,NA,FleaFlicker,0.1,7.61,CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR31,0.3,59.2,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15284,16236,WR,Jaylen Waddle,MIA,0.3,1.7,0,55.4,0.2,4.4,4.4,NA,NA,NA,NA,NA,FleaFlicker,0.1,7.11,@SEASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR21,0.2,57,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14109,14746,WR,Terry McLaurin,WAS,0,0.1,0,56.2,0.2,4.2,4.2,NA,NA,NA,NA,NA,FleaFlicker,0,7.05,@CINMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR29,0.2,56.3,91%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12785,12106,WR,Demarcus Robinson,LAR,0,0.2,0,52.9,0.3,4.2,4.2,NA,NA,NA,NA,NA,FleaFlicker,0,6.99,SFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR46,0.3,53.1,57%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16627,18407,WR,Ladd McConkey,LAC,0,0.1,0,51.9,0.3,4.1,4.1,NA,NA,NA,NA,NA,FleaFlicker,0,6.84,@PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR45,0.3,52.1,82%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16618,18361,WR,Brian Thomas,JAC,0,0.2,0,51.8,0.3,4.1,4.1,NA,NA,NA,NA,NA,FleaFlicker,0,6.8,@BUFMon 7:30 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR38,0.3,52,85%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15761,16947,WR,Khalil Shakir,BUF,0.2,1,0,49.2,0.3,3.9,3.9,NA,NA,NA,NA,NA,FleaFlicker,0,6.78,JACMon 7:30 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR47,0.3,50.1,77%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14208,14754,WR,Diontae Johnson,CAR,0,0.2,0,53.3,0.2,4.2,4.2,NA,NA,NA,NA,NA,FleaFlicker,0.1,6.73,@LVSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR42,0.2,53.5,83%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14835,15585,WR,Tee Higgins,CIN,0,0.1,0,47,0.3,3.4,3.4,NA,NA,NA,NA,NA,FleaFlicker,0.1,6.59,WASMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR34,0.3,47.2,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14845,15627,WR,Gabe Davis,JAC,0,0.1,0,48.7,0.3,3.4,3.4,NA,NA,NA,NA,NA,FleaFlicker,0.1,6.58,@BUFMon 7:30 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR59,0.3,48.8,66%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13630,13795,WR,Courtland Sutton,DEN,0,0.1,0,48.6,0.3,3.8,3.8,NA,NA,NA,NA,NA,FleaFlicker,0.1,6.51,@TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR50,0.3,48.6,82%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16184,17674,WR,Jayden Reed,GB,0.7,6.6,0,41.9,0.2,3.5,3.5,NA,NA,NA,NA,NA,FleaFlicker,0.1,6.43,@TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR33,0.3,48.5,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14860,15751,WR,Jauan Jennings,SF,0.1,0.6,0,46.1,0.3,3.5,3.5,NA,NA,NA,NA,NA,FleaFlicker,0,6.37,@LARSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR89,0.3,46.7,32%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13633,13806,WR,Christian Kirk,JAC,0,0.2,0,48.6,0.2,4.1,4.1,NA,NA,NA,NA,NA,FleaFlicker,0.1,6.23,@BUFMon 7:30 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR40,0.2,48.8,86%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14833,15544,WR,Jerry Jeudy,CLE,0,0.2,0,46.4,0.3,3.9,3.9,NA,NA,NA,NA,NA,FleaFlicker,0.1,6.23,NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR53,0.3,46.5,74%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16617,18392,WR,Keon Coleman,BUF,0,0.1,0,43.8,0.3,3.3,3.3,NA,NA,NA,NA,NA,FleaFlicker,0.1,6.03,JACMon 7:30 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR52,0.3,43.8,80%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12187,11242,WR,Tyler Lockett,SEA,0,0.1,0,45.5,0.3,3.9,3.9,NA,NA,NA,NA,NA,FleaFlicker,0.1,6.02,MIASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR55,0.3,45.5,79%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16186,17613,WR,Jordan Addison,MIN,0,0.4,0,44.5,0.3,3.4,3.4,NA,NA,NA,NA,NA,FleaFlicker,0.1,6.01,HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR51,0.3,44.9,83%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11222,9380,WR,Keenan Allen,CHI,0.1,0.7,0,45.5,0.2,4.2,4.2,NA,NA,NA,NA,NA,FleaFlicker,0.1,6,@INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR43,0.2,46.1,91%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14974,15658,WR,Darnell Mooney,ATL,0.1,0.6,0,43.1,0.3,3.1,3.1,NA,NA,NA,NA,NA,FleaFlicker,0,5.96,KCSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR58,0.3,43.8,50%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14864,15729,WR,Tyler Johnson,LAR,0,0,0,47.1,0.2,3.9,3.9,NA,NA,NA,NA,NA,FleaFlicker,0,5.93,SFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR94,0.2,47.1,35%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16616,18384,WR,Rome Odunze,CHI,0,0.1,0,43.8,0.3,3.4,3.4,NA,NA,NA,NA,NA,FleaFlicker,0,5.93,@INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR44,0.3,43.9,82%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11674,10242,WR,Brandin Cooks,DAL,0.2,1.2,0,41.5,0.3,3.5,3.5,NA,NA,NA,NA,NA,FleaFlicker,0.1,5.92,BALSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR49,0.3,42.8,75%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16188,17593,WR,Quentin Johnston,LAC,0,0.1,0,44.1,0.2,3.6,3.6,NA,NA,NA,NA,NA,FleaFlicker,0,5.82,@PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR62,0.2,44.2,63%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15319,16292,WR,Joshua Palmer,LAC,0,0.1,0,44.1,0.2,3.6,3.6,NA,NA,NA,NA,NA,FleaFlicker,0.1,5.82,@PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR56,0.2,44.2,62%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11938,9891,WR,Adam Thielen,CAR,0,0.1,0,41.2,0.2,4,4,NA,NA,NA,NA,NA,FleaFlicker,0.1,5.35,@LVSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR70,0.2,41.3,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14127,14949,WR,Jakobi Meyers,LV,0.4,1.9,0,38.4,0.2,3.5,3.5,NA,NA,NA,NA,NA,FleaFlicker,0.1,5.31,CARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR57,0.2,40.3,73%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15757,16869,WR,Wan'Dale Robinson,NYG,0.4,2.6,0,40.2,0.2,4,4,NA,NA,NA,NA,NA,FleaFlicker,0.1,5.24,@CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR74,0.2,42.9,39%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13154,12890,WR,Mike Williams,NYJ,0,0.1,0,36.8,0.3,2.8,2.8,NA,NA,NA,NA,NA,FleaFlicker,0,5.17,NEThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR61,0.3,36.9,65%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13168,13029,WR,Josh Reynolds,DEN,0,0.1,0,37.8,0.2,3,3,NA,NA,NA,NA,NA,FleaFlicker,0,5.07,@TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR80,0.2,38,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16633,18564,WR,Jordan Whittington,LAR,0,1.4,0,37.5,0.2,3,3,NA,NA,NA,NA,NA,FleaFlicker,0,5.07,SFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR83,0.2,38.9,28%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11232,9311,WR,DeAndre Hopkins,TEN,0,0.1,0,37.1,0.2,2.9,2.9,NA,NA,NA,NA,NA,FleaFlicker,0,5.04,GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR48,0.2,37.2,81%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16207,17754,WR,Andrei Iosivas,CIN,0,0.2,0,35.9,0.2,3,3,NA,NA,NA,NA,NA,FleaFlicker,0,4.95,WASMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR64,0.2,36,32%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13632,14059,WR,Allen Lazard,NYJ,0,0.2,0,32.4,0.3,2.5,2.5,NA,NA,NA,NA,NA,FleaFlicker,0,4.86,NEThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR97,0.3,32.6,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15779,16941,WR,Romeo Doubs,GB,0,0.1,0,35.1,0.2,3.1,3.1,NA,NA,NA,NA,NA,FleaFlicker,0.1,4.8,@TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR54,0.2,35.2,71%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15768,16842,WR,Alec Pierce,IND,0,0.1,0,35.5,0.2,2.4,2.4,NA,NA,NA,NA,NA,FleaFlicker,0,4.8,CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR79,0.2,35.6,65%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15288,16265,WR,Elijah Moore,CLE,0.1,1,0,31.4,0.2,3,3,NA,NA,NA,NA,NA,FleaFlicker,0,4.64,NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR78,0.2,32.4,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16206,17671,WR,Michael Wilson,ARI,0,0.1,0,34,0.2,2.6,2.6,NA,NA,NA,NA,NA,FleaFlicker,0,4.63,DETSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR76,0.2,34.1,36%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16639,18373,WR,Xavier Legette,CAR,0,0.4,0,35.6,0.2,2.8,2.8,NA,NA,NA,NA,NA,FleaFlicker,0,4.54,@LVSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR77,0.2,36,42%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13641,13934,WR,Ray-Ray McCloud,ATL,0.3,2.3,0,29.4,0.2,2.8,2.8,NA,NA,NA,NA,NA,FleaFlicker,0,4.5,KCSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR109,0.2,31.7,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15789,16896,WR,Christian Watson,GB,0.1,0.8,0,30.6,0.2,2.3,2.3,NA,NA,NA,NA,NA,FleaFlicker,0,4.5,@TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR41,0.2,31.4,83%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15293,16248,WR,Rashod Bateman,BAL,0,0.1,0,34.9,0.2,2.6,2.6,NA,NA,NA,NA,NA,FleaFlicker,0,4.48,@DALSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR65,0.2,35,33%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16187,17622,WR,Josh Downs,IND,0,0.4,0,33.6,0.2,3,3,NA,NA,NA,NA,NA,FleaFlicker,0,4.46,CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR60,0.2,34,50%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15301,16326,WR,Tutu Atwell,LAR,0.4,2.5,0,32.6,0.1,2.4,2.4,NA,NA,NA,NA,NA,FleaFlicker,0,4.37,SFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR122,0.1,35.1,21%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16626,18395,WR,Adonai Mitchell,IND,0,0.1,0,31.8,0.2,2.6,2.6,NA,NA,NA,NA,NA,FleaFlicker,0,4.37,CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR69,0.2,31.9,47%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15755,16821,WR,Jahan Dotson,PHI,0,0.2,0,32,0.2,2.5,2.5,NA,NA,NA,NA,NA,FleaFlicker,0,4.34,@NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR84,0.2,32.2,40%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13157,12930,WR,Curtis Samuel,BUF,0.4,2.6,0,28,0.2,2.6,2.6,NA,NA,NA,NA,NA,FleaFlicker,0,4.32,JACMon 7:30 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR63,0.2,30.6,56%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14108,14935,WR,Greg Dortch,ARI,0.1,1,0,30.3,0.2,2.9,2.9,NA,NA,NA,NA,NA,FleaFlicker,0,4.23,DETSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR71,0.2,31.3,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12650,12051,WR,Tyler Boyd,TEN,0,0.2,0,32.9,0.2,3.1,3.1,NA,NA,NA,NA,NA,FleaFlicker,0.1,4.23,GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR85,0.2,33.1,29%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15788,16872,WR,Jalen Tolbert,DAL,0,0.2,0,31.5,0.2,2.6,2.6,NA,NA,NA,NA,NA,FleaFlicker,0,4.21,BALSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR67,0.2,31.7,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16628,18435,WR,Jalen McMillan,TB,0,0.3,0,28.4,0.2,2.4,2.4,NA,NA,NA,NA,NA,FleaFlicker,0,4.05,DENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR68,0.2,28.8,34%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16342,17724,WR,DeMario Douglas,NE,0.3,1.5,0,31.2,0.1,2.6,2.6,NA,NA,NA,NA,NA,FleaFlicker,0,4.03,@NYJThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR72,0.1,32.7,32%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14122,14833,WR,Darius Slayton,NYG,0,0.1,0,32,0.1,2.4,2.4,NA,NA,NA,NA,NA,FleaFlicker,0,3.97,@CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR90,0.1,32.1,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13776,13851,WR,Justin Watson,KC,0,0,0,27.4,0.2,2,2,NA,NA,NA,NA,NA,FleaFlicker,0,3.86,@ATLSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR126,0.2,27.4,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14977,15695,WR,K.J. Osborn,NE,0,0.1,0,30.1,0.1,2.5,2.5,NA,NA,NA,NA,NA,FleaFlicker,0,3.82,@NYJThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR95,0.1,30.2,17%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16631,18389,WR,Ja'Lynn Polk,NE,0.3,1.2,0,26.8,0.1,2.3,2.3,NA,NA,NA,NA,NA,FleaFlicker,0,3.63,@NYJThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR73,0.1,28,42%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16197,17656,WR,Jonathan Mingo,CAR,0.3,1.2,0,26.5,0.1,2.1,2.1,NA,NA,NA,NA,NA,FleaFlicker,0,3.39,@LVSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR120,0.1,27.7,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16195,17792,WR,Dontayvion Wicks,GB,0,0.2,0,24.8,0.1,2.1,2.1,NA,NA,NA,NA,NA,FleaFlicker,0,3.38,@TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR66,0.1,24.9,43%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12257,11217,WR,Chris Conley,SF,0,0.3,0,22.5,0.2,1.7,1.7,NA,NA,NA,NA,NA,FleaFlicker,0,3.22,@LARSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.2,22.8,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15772,17293,WR,Britain Covey,PHI,0,0,0,24.2,0.1,2.2,2.2,NA,NA,NA,NA,NA,FleaFlicker,0,3.1,@NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR118,0.1,24.2,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
