player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,pass_yds,return_tds
"Patrick, Tim",WR,DET,NA,1.5,1.2,18,NA,NA,0,NA,0,NA,0,0,2,NA,NA,FantasySharks,13377,@GBP,0.2,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McCaffrey, Luke",WR,WAS,NA,2.8,1.9,18,NA,NA,0,NA,0,NA,0,0,1.9,NA,NA,FantasySharks,16635,@NYG,0.5,0,0,0,0,0,0,1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mingo, Jonathan",WR,CAR,NA,4.5,2.1,19,NA,NA,0,NA,0,NA,0,0.1,1.8,NA,NA,FantasySharks,16197,NOS,0.1,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jones, Zay",WR,ARI,NA,3.5,1.9,15,NA,NA,0.1,NA,0,NA,0,0,1.8,NA,NA,FantasySharks,13176,CHI,0.4,0.1,0,0,0,0,0,1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sherfield, Trent",WR,MIN,NA,1,0.6,5,NA,NA,0.2,NA,0,NA,0,0,1.8,NA,NA,FantasySharks,13893,IND,0.3,0,0.2,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dulin, Ashton",WR,IND,NA,0.9,0.3,6,NA,NA,0.2,NA,3,NA,0,0,1.8,NA,NA,FantasySharks,14315,@MIN,0.3,0,0.1,0,0,0,0.1,13,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zaccheaus, Olamide",WR,WAS,NA,2.8,1.8,16,NA,NA,0,NA,0,NA,0,0,1.7,NA,NA,FantasySharks,14592,@NYG,0.2,0,0,0,0,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mitchell, Adonai",WR,IND,NA,4.6,1.5,16,NA,NA,0,NA,1,NA,0,0,1.7,NA,NA,FantasySharks,16626,@MIN,0.5,0,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dotson, Jahan",WR,PHI,NA,2.9,1.4,12,NA,NA,0.1,NA,1,NA,0,0,1.7,NA,NA,FantasySharks,15755,JAC,0.4,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Johnson, Tyler",WR,LAR,NA,2.4,1.4,14,NA,NA,0,NA,0,NA,0,0,1.7,NA,NA,FantasySharks,14864,@SEA,0.5,0,0,0,0,0,0,3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boutte, Kayshon",WR,NEP,NA,2.6,1.1,16,NA,NA,0,NA,0,NA,0,0,1.6,NA,NA,FantasySharks,16193,@TEN,0.8,0,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chark, D.J.",WR,LAC,NA,2.8,1.3,17,NA,NA,0,NA,1,NA,0,0.1,1.6,NA,NA,FantasySharks,13668,@CLE,0.5,0,0,0,0,0,0,4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Metchie, John",WR,HOU,NA,2.5,1.5,15,NA,NA,0,NA,0,NA,0,0,1.6,NA,NA,FantasySharks,15759,@NYJ,0.2,0,0,0,0,0,0,3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Melton, Bo",WR,GBP,NA,2.1,1,12,NA,NA,0,NA,3,NA,0,0,1.6,NA,NA,FantasySharks,15785,DET,0.2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Williams, Mike",WR,NYJ,NA,2.1,1,14,NA,NA,0,NA,0,NA,0,0,1.6,NA,NA,FantasySharks,13154,HOU,0.3,0,0,0,0,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gipson, Xavier",WR,NYJ,NA,2,1,9,NA,NA,0,NA,1,NA,0.1,0,1.4,NA,NA,FantasySharks,16416,HOU,0.3,0,0,0,0,0,0,31,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mims, Marvin",WR,DEN,NA,2.1,1.2,11,NA,NA,0,NA,3,NA,0,0,1.4,NA,NA,FantasySharks,16189,@BAL,0.1,0,0,0,0,0,0,15,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Samuel, Curtis",WR,BUF,NA,2.4,1.3,12,NA,NA,0,NA,1,NA,0,0,1.4,NA,NA,FantasySharks,13157,MIA,0.2,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Burton, Jermaine",WR,CIN,NA,1.4,0.6,12,NA,NA,0,NA,0,NA,0,0,1.3,NA,NA,FantasySharks,16632,LVR,0.2,0,0,0,0,0,0,5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Heath, Malik",WR,GBP,NA,1.7,1.3,9,NA,NA,0.1,NA,0,NA,0,0,1.3,NA,NA,FantasySharks,16413,DET,0.3,0.1,0,0,0,0,0,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hardman, Mecole",WR,KCC,NA,2,1.3,12,NA,NA,0,NA,0,NA,0,0,1.2,NA,NA,FantasySharks,14113,TBB,0.3,0,0,0,0,0,0,10,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Polk, Ja'Lynn",WR,NEP,NA,2.9,1.2,10,NA,NA,0,NA,0,NA,0,0,1.2,NA,NA,FantasySharks,16631,@TEN,0.1,0,0,0,0,0,0,2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Robinson, Allen",WR,DET,NA,1.6,1,11,NA,NA,0,NA,0,NA,0,0,1.2,NA,NA,FantasySharks,11678,@GBP,0.1,0,0,0,0,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thornton, Tyquan",WR,NEP,NA,2.4,1,10,NA,NA,0,NA,1,NA,0,0,1.2,NA,NA,FantasySharks,15787,@TEN,0.2,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Miller, Ryan",WR,TBB,NA,2,1.1,10,NA,NA,0,NA,1,NA,0,0,1.2,NA,NA,FantasySharks,16958,@KCC,0.1,0,0,0,0,0,0,4,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agnew, Jamal",WR,JAC,NA,1.7,0.9,11,NA,NA,0,NA,0,NA,0,0.1,1.1,NA,NA,FantasySharks,13308,@PHI,0.2,0,0,0,0,0,0,22,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Scott, Tyler",WR,CHI,NA,1.7,0.8,8,NA,NA,0,NA,3,NA,0,0,1.1,NA,NA,FantasySharks,16205,@ARI,0.2,0,0,0,0,0,0,14,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hyatt, Jalin",WR,NYG,NA,2.2,1,10,NA,NA,0,NA,0,NA,0,0,1,NA,NA,FantasySharks,16183,WAS,0.1,0,0,0,0,0,0,9,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jones, Tim",WR,JAC,NA,1.5,0.9,9,NA,NA,0,NA,0,NA,0,0,0.9,NA,NA,FantasySharks,16005,@PHI,0.1,0,0,0,0,0,0,13,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis, Derius",WR,LAC,NA,1.3,0.9,4,NA,NA,0,NA,5,NA,0,0,0.9,NA,NA,FantasySharks,16299,@CLE,0.3,0,0,0,0,0,0,19,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Flournoy, Ryan",WR,DAL,NA,2.8,0.9,8,NA,NA,0,NA,1,NA,0,0,0.9,NA,NA,FantasySharks,16778,@ATL,0.3,0,0,0,0,0,0,8,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Young, Dareke",WR,SEA,NA,1.9,1.1,9,NA,NA,0,NA,0.1,NA,0,0,0.9,NA,NA,FantasySharks,15941,LAR,0.2,0,0,0,0,0,0,8,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Powell, Brandon",WR,MIN,NA,1.3,0.7,7,NA,NA,0,NA,0,NA,0,0,0.8,NA,NA,FantasySharks,13910,IND,0.2,0,0,0,0,0,0,3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson, Jha'Quan",WR,TEN,NA,2.4,1,6,NA,NA,0,NA,0,NA,0,0,0.6,NA,NA,FantasySharks,16758,NEP,0.3,0,0,0,0,0,0,2,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cracraft, River",WR,MIA,NA,0.8,0.5,5,NA,NA,0,NA,0,NA,0,0,0.6,NA,NA,FantasySharks,13862,@BUF,0.1,0,0,0,0,0,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Toney, Kadarius",WR,CLE,NA,0.8,0.5,4,NA,NA,0,NA,1,NA,0,0,0.5,NA,NA,FantasySharks,15289,LAC,0.1,0,0,0,0,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Valdes-Scantling, Marquez",WR,NOS,NA,1.3,0.5,6,NA,NA,0,NA,0,NA,0,0,0.5,NA,NA,FantasySharks,13793,@CAR,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crowder, Jamison",WR,WAS,NA,0.7,0.5,5,NA,NA,0,NA,0,NA,0,0,0.5,NA,NA,FantasySharks,12184,@NYG,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thrash, Jamari",WR,CLE,NA,1.9,0.7,5,NA,NA,0,NA,0,NA,0,0,0.5,NA,NA,FantasySharks,16624,LAC,0.3,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington, Malik",WR,MIA,NA,1.2,0.6,5,NA,NA,0,NA,0,NA,0,0,0.5,NA,NA,FantasySharks,16684,@BUF,0.2,0,0,0,0,0,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carter, DeAndre",WR,CHI,NA,1,0.5,4,NA,NA,0,NA,1,NA,0,0,0.5,NA,NA,FantasySharks,12394,@ARI,0.3,0,0,0,0,0,0,36,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Smith-Marsette, Ihmir",WR,NYG,NA,0.5,0.4,2,NA,NA,0,NA,2,NA,0,0,0.4,NA,NA,FantasySharks,15434,WAS,0,0,0,0,0,0,0,2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Covey, Britain",WR,PHI,NA,1.3,0.7,4,NA,NA,0,NA,0,NA,0,0,0.4,NA,NA,FantasySharks,15772,JAC,0.2,0,0,0,0,0,0,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jones, Charlie",WR,CIN,NA,0.6,0.4,4,NA,NA,0,NA,0,NA,0,0,0.4,NA,NA,FantasySharks,16203,LVR,0.1,0,0,0,0,0,0,7,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dubose, Grant",WR,MIA,NA,0.8,0.4,4,NA,NA,0,NA,0,NA,0,0,0.4,NA,NA,FantasySharks,16374,@BUF,0.1,0,0,0,0,0,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shenault, Laviska",WR,SEA,NA,0.4,0.3,3,NA,NA,0,NA,0,NA,0,0,0.3,NA,NA,FantasySharks,14838,LAR,0,0,0,0,0,0,0,38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Goodwin, Marquise",WR,CLE,NA,0.7,0.3,1,NA,NA,0,NA,1,NA,0,0,0.3,NA,NA,FantasySharks,11239,LAC,0.1,0,0,0,0,0,0,5,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sims, Steven",WR,HOU,NA,0.7,0.2,2,NA,NA,0,NA,1,NA,0,0,0.3,NA,NA,FantasySharks,14613,@NYJ,0.2,0,0,0,0,0,0,9,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson, Jermaine",WR,NOS,NA,0.5,0.3,3,NA,NA,0,NA,0,NA,0,0.1,0.2,NA,NA,FantasySharks,16964,@CAR,0.1,0,0,0,0,0,0,18,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wallace, Tylan",WR,BAL,NA,0.3,0.1,2,NA,NA,0,NA,0,NA,0,0,0.2,NA,NA,FantasySharks,15285,DEN,0,0,0,0,0,0,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eskridge, Dee",WR,MIA,NA,0.3,0.1,1,NA,NA,0,NA,0,NA,0,0,0.2,NA,NA,FantasySharks,15302,@BUF,0.1,0,0,0,0,0,0,10,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bachman, Alex",WR,LVR,NA,0.3,0.1,1,NA,NA,0,NA,0,NA,0,0,0.1,NA,NA,FantasySharks,14548,@CIN,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Williams, Isaiah",WR,DET,NA,0.9,0.3,1,NA,NA,0,NA,0,NA,0,0,0.1,NA,NA,FantasySharks,16630,@GBP,0.1,0,0,0,0,0,0,7,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sexton, Mathew",WR,KCC,NA,0.9,0.1,1,NA,NA,0,NA,0,NA,0,0,0.1,NA,NA,FantasySharks,15540,TBB,0.1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pascal, Zach",WR,ARI,NA,0.9,0.2,1,NA,NA,0,NA,0,NA,0,0,0.1,NA,NA,FantasySharks,13488,CHI,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wilson, Johnny",WR,PHI,NA,0.5,0.2,2,NA,NA,0,NA,0,NA,0,0.1,0.1,NA,NA,FantasySharks,16625,JAC,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ford-Wheaton, Bryce",WR,NYG,NA,0.7,0.1,1,NA,NA,0,NA,0,NA,0,0,0.1,NA,NA,FantasySharks,16379,WAS,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amon-Ra St.,WR,WR,NA,6.5,6.5,78.1,NA,NA,1,0.1,1,NA,0,0.1,15.85,NA,16373,FleaFlicker,15287,@GBSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,WR5,1,79.1,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CeeDee Lamb,WR,DAL,NA,7.2,7.2,90.2,NA,NA,1,0.5,3.5,NA,0,0.1,15.39,NA,15523,FleaFlicker,14832,@ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,WR3,1,93.8,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Jefferson,WR,MIN,NA,6.6,6.6,93.3,NA,NA,1,0.1,0.5,NA,0,0.1,15.3,NA,15540,FleaFlicker,14836,INDSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR1,1,93.8,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ja'Marr Chase,WR,CIN,NA,6.6,6.6,84.9,NA,NA,1,0.2,0.9,NA,0,0.1,14.5,NA,16250,FleaFlicker,15281,LVSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,WR2,1,85.9,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A.J. Brown,WR,PHI,NA,5.6,5.6,82.2,NA,NA,1,0,0.1,NA,0,0.1,14.11,NA,14694,FleaFlicker,14104,JACSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,WR4,1,82.3,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake London,WR,ATL,NA,5.9,5.9,76.1,NA,NA,1,0,0.2,NA,0,0.1,13.49,NA,16823,FleaFlicker,15751,DALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,WR7,1,76.3,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyreek Hill,WR,MIA,NA,6.2,6.2,83.9,NA,NA,0.5,0.4,2.3,NA,0,0.1,11.44,NA,12197,FleaFlicker,12801,@BUFSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR6,0.5,86.2,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malik Nabers,WR,NYG,NA,6.3,6.3,77.2,NA,NA,0.5,0.3,1.7,NA,0,0.1,10.69,NA,18369,FleaFlicker,16615,WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR8,0.5,78.9,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puka Nacua,WR,LAR,NA,5.5,5.5,75.6,NA,NA,0.4,0.8,4.4,NA,0,0.1,10.5,NA,17779,FleaFlicker,16211,@SEASun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR10,0.4,80,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Olave,WR,NO,NA,5.7,5.7,73.2,NA,NA,0.4,0,0.1,NA,0,0.1,9.71,NA,16824,FleaFlicker,15754,@CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,WR20,0.4,73.3,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cooper Kupp,WR,LAR,NA,5.9,5.9,68.7,NA,NA,0.4,0.3,1.7,NA,0,0.1,9.62,NA,12970,FleaFlicker,13164,@SEASun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR16,0.5,70.4,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Terry McLaurin,WR,WAS,NA,5.4,5.4,69.3,NA,NA,0.4,0.2,1,NA,0,0.1,9.31,NA,14746,FleaFlicker,14109,@NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR13,0.4,70.4,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Garrett Wilson,WR,NYJ,NA,5.3,5.3,66.2,NA,NA,0.4,0,0.4,NA,0,0.1,9.12,NA,16798,FleaFlicker,15753,HOUW 21-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9.12,WR19,0.4,66.7,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Davante Adams,WR,NYJ,NA,5,5,62.4,NA,NA,0.5,0,0.1,NA,0,0.1,9.02,NA,10295,FleaFlicker,11675,HOUW 21-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9.02,WR28,0.5,62.4,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brian Thomas,WR,JAC,NA,4.7,4.7,65,NA,NA,0.4,0,0.6,NA,0,0.1,8.84,NA,18361,FleaFlicker,16618,@PHISun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,WR15,0.4,65.6,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zay Flowers,WR,BAL,NA,5.2,5.2,60.8,NA,NA,0.4,1,4.2,NA,0,0.1,8.62,NA,17595,FleaFlicker,16190,DENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR25,0.4,65,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DJ Moore,WR,CHI,NA,4.9,4.9,62,NA,NA,0.4,0.4,1.9,NA,0,0.1,8.61,NA,13764,FleaFlicker,13635,@ARISun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,WR21,0.4,63.9,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tank Dell,WR,HOU,NA,4.7,4.7,62.4,NA,NA,0.3,0.3,2.7,NA,0,0.1,8.61,NA,17627,FleaFlicker,16204,@NYJL 13-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8.61,WR27,0.4,65.1,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darnell Mooney,WR,ATL,NA,4.5,4.5,62.1,NA,NA,0.4,0,0.3,NA,0,0,8.54,NA,15658,FleaFlicker,14974,DALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,WR31,0.4,62.4,87%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jayden Reed,WR,GB,NA,4.4,4.4,55.1,NA,NA,0.3,1.3,7.8,NA,0,0.1,8.51,NA,17674,FleaFlicker,16184,DETSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR14,0.4,62.9,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeVonta Smith,WR,PHI,NA,5.1,5.1,63.3,NA,NA,0.4,0,0.1,NA,0,0.1,8.5,NA,16253,FleaFlicker,15282,JACSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,WR18,0.4,63.4,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaxon Smith-Njigba,WR,SEA,NA,5.6,5.6,64,NA,NA,0.3,0,0.2,NA,0,0.1,8.34,NA,17606,FleaFlicker,16185,LARSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR42,0.3,64.2,86%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marvin Harrison,WR,ARI,NA,4.2,4.2,59.6,NA,NA,0.4,0,0.1,NA,0,0.1,8.31,NA,18381,FleaFlicker,16614,CHISun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR24,0.4,59.7,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Downs,WR,IND,NA,5.4,5.4,61.9,NA,NA,0.3,0.2,1.1,NA,0,0.1,8.3,NA,17622,FleaFlicker,16187,@MINSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR43,0.3,63.1,79%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
