team,dst_int,dst_safety,dst_sacks,dst_tackles,dst_fum_rec,dst_fum_force,dst_td,dst_pts_allowed,dst_pts_allowed_g,dst_pass_yds_allowed,dst_rush_yds_allowed,dst_yds_allowed,dst_avg_yds_allowed,site_pts,site_fppg,data_src,id,src_id,pos,player,dst_fum_recvr,dst_fumbles,dst_yds_against,dst_pts_against,opp,bye,curr_site_pts,draft_rank,idp_solo,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value
TEN,0.7,NA,1.85,NA,0.72,NA,0.15,23,NA,NA,NA,325.11,NA,6.23,NA,NumberFire,0508,tennessee-dst,D,Tennessee D/ST,NA,NA,NA,NA,IND,NA,NA,NA,NA,NA,0.4,12.06,#25,23,6.18,3900,1.58,6.18,2600,2.38,6.18,12,0.52
JAC,0.72,NA,1.92,NA,0.45,NA,0.16,22,NA,NA,NA,339.07,NA,6.08,NA,NumberFire,0509,jacksonville-dst,D,Jacksonville D/ST,NA,NA,NA,NA,LV,NA,NA,NA,NA,NA,0.28,11.88,#30,24,6.05,3600,1.68,6.05,2900,2.09,6.05,10,0.61
NYJ,0.72,NA,2.44,NA,0.48,NA,0.14,24.75,NA,NA,NA,342.28,NA,5.92,NA,NumberFire,0505,new-york-jets-dst,D,New York Jets D/ST,NA,NA,NA,NA,LA,NA,NA,NA,NA,NA,0.15,11.69,#12,25,5.88,4200,1.4,5.88,2500,2.35,5.88,13,0.45
NYG,0.76,NA,2.6,NA,0.46,NA,0.13,26.5,NA,NA,NA,330.59,NA,5.63,NA,NumberFire,0517,new-york-giants-dst,D,New York Giants D/ST,NA,NA,NA,NA,ATL,NA,NA,NA,NA,NA,-0.08,11.34,#14,26,5.6,3100,1.81,5.6,2400,2.33,5.6,11,0.51
CAR,0.64,NA,1.8,NA,0.68,NA,0.13,25.5,NA,NA,NA,353.65,NA,5.32,NA,NumberFire,0527,carolina-dst,D,Carolina D/ST,NA,NA,NA,NA,ARI,NA,NA,NA,NA,NA,-0.33,10.97,#10,27,5.31,3300,1.61,5.31,2600,2.04,5.31,10,0.53
PIT,0.55,NA,2.01,NA,0.5,NA,0.14,25.25,NA,NA,NA,385.45,NA,5.03,NA,NumberFire,0510,pittsburgh-dst,D,Pittsburgh D/ST,NA,NA,NA,NA,BAL,NA,NA,NA,NA,NA,-0.56,10.62,#1,28,5.01,4300,1.17,5.01,2500,2,5.01,13,0.39
CHI,0.61,NA,2.34,NA,0.45,NA,0.13,27,NA,NA,NA,393.47,NA,4.96,NA,NumberFire,0521,chicago-dst,D,Chicago D/ST,NA,NA,NA,NA,DET,NA,NA,NA,NA,NA,-0.62,10.54,#3,29,4.92,3500,1.41,4.92,2200,2.24,4.92,11,0.45
CLE,0.69,NA,2.57,NA,0.36,NA,0.12,28,NA,NA,NA,368.87,NA,4.87,NA,NumberFire,0507,cleveland-dst,D,Cleveland D/ST,NA,NA,NA,NA,CIN,NA,NA,NA,NA,NA,-0.69,10.43,#7,30,4.83,3600,1.34,4.83,2300,2.1,4.83,11,0.44
NO,0.68,NA,1.85,NA,0.57,NA,0.12,28.5,NA,NA,NA,367.92,NA,4.41,NA,NumberFire,0529,new-orleans-dst,D,New Orleans D/ST,NA,NA,NA,NA,GB,NA,NA,NA,NA,NA,-1.06,9.88,#8,31,4.38,3400,1.29,4.38,2400,1.83,4.38,10,0.44
NE,0.75,NA,1.48,NA,0.36,NA,0.1,30.5,NA,NA,NA,383.83,NA,3.24,NA,NumberFire,0504,new-england-dst,D,New England D/ST,NA,NA,NA,NA,BUF,NA,NA,NA,NA,NA,-2,8.48,#2,32,3.24,3000,1.08,3.24,2100,1.54,3.24,10,0.32
Green Bay Packers,0.87,0.07,2.77,NA,0.61,NA,0.14,17,NA,NA,NA,NA,NA,6.71,NA,NFL,0523,100011,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Buffalo Bills,0.82,0.06,2.63,NA,0.56,NA,0.13,18,NA,NA,NA,NA,NA,6.29,NA,NFL,0501,100003,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atlanta Falcons,0.84,0.06,2.57,NA,0.59,NA,0.12,20,NA,NA,NA,NA,NA,6.27,NA,NFL,0526,100001,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Minnesota Vikings,0.77,0.06,2.72,NA,0.5,NA,0.13,19,NA,NA,NA,NA,NA,6.16,NA,NFL,0524,100020,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Detroit Lions,0.84,0.06,2.52,NA,0.54,NA,0.12,23,NA,NA,NA,NA,NA,6.12,NA,NFL,0522,100010,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cincinnati Bengals,0.81,0.06,2.5,NA,0.57,NA,0.12,21,NA,NA,NA,NA,NA,6.1,NA,NFL,0506,100006,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indianapolis Colts,0.76,0.07,2.46,NA,0.57,NA,0.14,20.75,NA,NA,NA,NA,NA,6.1,NA,NFL,0502,100014,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tampa Bay Buccaneers,0.75,0.06,2.57,NA,0.56,NA,0.12,25.5,NA,NA,NA,NA,NA,6.03,NA,NFL,0525,100031,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Denver Broncos,0.74,0.07,2.39,NA,0.57,NA,0.14,23,NA,NA,NA,NA,NA,5.99,NA,NFL,0511,100009,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Philadelphia Eagles,0.78,0.05,2.59,NA,0.54,NA,0.1,22,NA,NA,NA,NA,NA,5.93,NA,NFL,0518,100025,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kansas City Chiefs,0.74,0.05,2.37,NA,0.53,NA,0.15,21.25,NA,NA,NA,NA,NA,5.91,NA,NFL,0512,100016,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Las Vegas Raiders,0.76,0.06,2.45,NA,0.52,NA,0.12,23.25,NA,NA,NA,NA,NA,5.85,NA,NFL,0513,100018,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jacksonville Jaguars,0.71,0.06,2.43,NA,0.53,NA,0.12,22.25,NA,NA,NA,NA,NA,5.75,NA,NFL,0509,100015,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arizona Cardinals,0.72,0.07,2.24,NA,0.53,NA,0.14,20.5,NA,NA,NA,NA,NA,5.72,NA,NFL,0519,100026,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Los Angeles Chargers,0.74,0.06,2.32,NA,0.51,NA,0.12,19.5,NA,NA,NA,NA,NA,5.66,NA,NFL,0514,100028,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tennessee Titans,0.76,0.06,2.28,NA,0.53,NA,0.11,24.75,NA,NA,NA,NA,NA,5.64,NA,NFL,0508,100012,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Baltimore Ravens,0.71,0.04,2.34,NA,0.46,NA,0.14,21,NA,NA,NA,NA,NA,5.6,NA,NFL,0531,100002,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seattle Seahawks,0.72,0.06,2.36,NA,0.5,NA,0.11,21.75,NA,NA,NA,NA,NA,5.58,NA,NFL,0515,100030,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Houston Texans,0.71,0.05,2.37,NA,0.53,NA,0.1,21.25,NA,NA,NA,NA,NA,5.55,NA,NFL,0532,100013,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Miami Dolphins,0.68,0.05,2.25,NA,0.52,NA,0.1,25,NA,NA,NA,NA,NA,5.35,NA,NFL,0503,100019,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Los Angeles Rams,0.66,0.05,2.19,NA,0.49,NA,0.11,25.25,NA,NA,NA,NA,NA,5.25,NA,NFL,0528,100017,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New York Jets,0.66,0.05,2.09,NA,0.44,NA,0.14,22.25,NA,NA,NA,NA,NA,5.23,NA,NFL,0505,100024,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
San Francisco 49ers,0.64,0.04,2.15,NA,0.46,NA,0.13,24,NA,NA,NA,NA,NA,5.21,NA,NFL,0530,100029,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carolina Panthers,0.64,0.05,2.09,NA,0.48,NA,0.11,23.25,NA,NA,NA,NA,NA,5.09,NA,NFL,0527,100004,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pittsburgh Steelers,0.62,0.04,2.05,NA,0.44,NA,0.14,25.5,NA,NA,NA,NA,NA,5.09,NA,NFL,0510,100027,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cleveland Browns,0.59,0.05,2,NA,0.46,NA,0.14,24.5,NA,NA,NA,NA,NA,5.04,NA,NFL,0507,100007,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chicago Bears,0.63,0.05,2.06,NA,0.44,NA,0.1,25,NA,NA,NA,NA,NA,4.9,NA,NFL,0521,100005,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Washington Commanders,0.62,0.05,2.02,NA,0.46,NA,0.1,24.25,NA,NA,NA,NA,NA,4.88,NA,NFL,0520,100032,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New York Giants,0.56,0.05,2.07,NA,0.45,NA,0.1,24.5,NA,NA,NA,NA,NA,4.79,NA,NFL,0517,100023,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dallas Cowboys,0.57,0.05,1.94,NA,0.37,NA,0.13,21,NA,NA,NA,NA,NA,4.7,NA,NFL,0516,100008,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Orleans Saints,0.64,0.04,1.93,NA,0.43,NA,0.09,27.75,NA,NA,NA,NA,NA,4.69,NA,NFL,0529,100022,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New England Patriots,0.53,0.04,1.66,NA,0.38,NA,0.08,30.25,NA,NA,NA,NA,NA,4.04,NA,NFL,0504,100021,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
