player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,pass_att,pass_comp,pass_yds,pass_tds,pass_int,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds
Rashod Bateman,WR,BAL,NA,NA,2.71,38.43,NA,NA,0.32,0,0,NA,0,NA,5.77,NA,rashod-bateman,NumberFire,15293,NA,NA,NA,NA,NA,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63,10.91,#28,125,49,7.12,5500,1.29,8.48,4100,2.07,7.12,16,0.45,NA
Malik Nabers,WR,NYG,NA,NA,3.39,40.28,NA,NA,0.24,0.27,1.52,NA,0.02,NA,5.73,NA,malik-nabers,NumberFire,16615,NA,NA,NA,NA,NA,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,10.86,#31,126,50,7.42,8000,0.93,9.13,7500,1.22,7.42,33,0.22,NA
Rome Odunze,WR,CHI,NA,NA,3.22,39.86,NA,NA,0.25,0.29,1.54,NA,0.02,NA,5.72,NA,rome-odunze,NumberFire,16616,NA,NA,NA,NA,NA,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,10.84,#30,127,51,7.33,5600,1.31,8.97,5200,1.73,7.33,18,0.41,NA
Jerry Jeudy,WR,CLE,NA,NA,3.7,44.5,NA,NA,0.2,0,0,NA,0,NA,5.63,NA,jerry-jeudy,NumberFire,14833,NA,NA,NA,NA,NA,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,10.72,#26,131,52,7.5,5700,1.32,9.36,5000,1.87,7.5,18,0.42,NA
Romeo Doubs,WR,GB,NA,NA,3.21,36.8,NA,NA,0.31,0,0,NA,0,NA,5.47,NA,romeo-doubs,NumberFire,15779,NA,NA,NA,NA,NA,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,10.51,#27,132,53,7.11,5700,1.25,8.74,5200,1.68,7.11,18,0.4,NA
Allen Lazard,WR,NYJ,NA,NA,3.07,37.81,NA,NA,0.24,0,0,NA,0,NA,5.24,NA,allen-lazard,NumberFire,13632,NA,NA,NA,NA,NA,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,10.19,#7,135,54,6.78,5900,1.15,8.31,4700,1.77,6.78,17,0.4,NA
Gabriel Davis,WR,JAC,NA,NA,2.69,38.2,NA,NA,0.24,0,0,NA,0,NA,5.24,NA,gabriel-davis,NumberFire,14845,NA,NA,NA,NA,NA,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,10.19,#3,135,54,6.57,5800,1.13,7.94,4400,1.8,6.57,NA,NA,NA
Mike Williams,WR,NYJ,NA,NA,2.87,39.05,NA,NA,0.21,0,0,NA,0,NA,5.18,NA,mike-williams,NumberFire,13154,NA,NA,NA,NA,NA,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,10.11,#7,138,56,6.62,5300,1.25,8.06,4500,1.79,6.62,15,0.44,NA
Ray-Ray McCloud,WR,ATL,NA,NA,3.38,33.67,NA,NA,0.29,0.28,1.55,NA,0.02,NA,5.12,NA,ray-ray-mccloud,NumberFire,13641,NA,NA,NA,NA,NA,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,10.03,#29,139,57,6.79,5600,1.21,8.63,NA,NA,6.79,16,0.42,NA
Curtis Samuel,WR,BUF,NA,NA,3.08,31.06,NA,NA,0.2,0.58,3.01,NA,0.03,NA,4.76,NA,curtis-samuel,NumberFire,13157,NA,NA,NA,NA,NA,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03,9.55,#5,144,58,6.33,5300,1.19,7.88,3900,2.02,6.33,10,0.63,NA
Quentin Johnston,WR,LAC,NA,NA,3,34.24,NA,NA,0.16,0.44,2.17,NA,0.02,NA,4.75,NA,quentin-johnston,NumberFire,16188,NA,NA,NA,NA,NA,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03,9.53,#2,145,59,6.2,5800,1.07,7.72,4700,1.64,6.2,19,0.33,NA
Michael Wilson,WR,ARI,NA,NA,2.85,35.53,NA,NA,0.19,0,0,NA,0,NA,4.67,NA,michael-wilson,NumberFire,16206,NA,NA,NA,NA,NA,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.08,9.42,#14,146,60,6.1,5900,1.03,7.54,4600,1.64,6.1,16,0.38,NA
Keon Coleman,WR,BUF,NA,NA,2.62,34.71,NA,NA,0.19,0,0,NA,0,NA,4.61,NA,keon-coleman,NumberFire,16617,NA,NA,NA,NA,NA,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.12,9.34,#5,149,61,5.9,5900,1,7.23,4900,1.48,5.9,16,0.37,NA
Jonathan Mingo,WR,CAR,NA,NA,2.81,32.95,NA,NA,0.21,0,0,NA,0,NA,4.51,NA,jonathan-mingo,NumberFire,16197,NA,NA,NA,NA,NA,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.19,9.21,#18,150,62,5.94,5300,1.12,7.37,3700,1.99,5.94,10,0.59,NA
Josh Palmer,WR,LAC,NA,NA,2.98,35.73,NA,NA,0.15,0,0,NA,0,NA,4.44,NA,josh-palmer,NumberFire,15319,NA,NA,NA,NA,NA,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.23,9.11,#2,152,63,5.94,5100,1.16,7.45,4500,1.66,5.94,NA,NA,NA
Tyler Boyd,WR,TEN,NA,NA,2.76,30.6,NA,NA,0.19,0,0,NA,0,NA,4.19,NA,tyler-boyd,NumberFire,12650,NA,NA,NA,NA,NA,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.39,8.77,#25,155,64,5.58,5000,1.12,6.97,4100,1.7,5.58,11,0.51,NA
Ashton Dulin,WR,IND,NA,NA,2.3,29.7,NA,NA,0.15,0.28,1.44,NA,0.01,NA,4.05,NA,ashton-dulin,NumberFire,14315,NA,NA,NA,NA,NA,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.49,8.59,#6,162,65,5.18,4300,1.2,6.36,3000,2.12,5.18,10,0.52,NA
Andrei Iosivas,WR,CIN,NA,NA,2.22,26.2,NA,NA,0.23,0,0,NA,0,NA,4.03,NA,andrei-iosivas,NumberFire,16207,NA,NA,NA,NA,NA,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5,8.56,#13,163,66,5.11,5300,0.96,6.22,3800,1.64,5.11,15,0.34,NA
Ja'Lynn Polk,WR,NE,NA,NA,2.7,31.07,NA,NA,0.14,0,0,NA,0,NA,3.95,NA,ja-lynn-polk,NumberFire,16631,NA,NA,NA,NA,NA,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.55,8.45,#16,165,67,5.32,4700,1.13,6.67,3600,1.85,5.32,10,0.53,NA
Mack Hollins,WR,BUF,NA,NA,2.22,28.01,NA,NA,0.19,0,0,NA,0,NA,3.92,NA,mack-hollins,NumberFire,13289,NA,NA,NA,NA,NA,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.57,8.41,#5,166,68,5.05,5500,0.92,6.17,3200,1.93,5.05,10,0.51,NA
Kendrick Bourne,WR,NE,NA,NA,2.53,32.75,NA,NA,0.11,0,0,NA,0,NA,3.91,NA,kendrick-bourne,NumberFire,13418,NA,NA,NA,NA,NA,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.58,8.4,#16,167,69,5.16,4800,1.08,6.46,3800,1.7,5.16,17,0.3,NA
Tim Patrick,WR,DET,NA,NA,1.96,26.55,NA,NA,0.2,0,0,NA,0,NA,3.87,NA,tim-patrick,NumberFire,13377,NA,NA,NA,NA,NA,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6,8.34,#23,169,70,4.82,4600,1.05,5.81,3300,1.76,4.82,10,0.48,NA
Nelson Agholor,WR,BAL,NA,NA,1.85,24.18,NA,NA,0.23,0,0,NA,0,NA,3.79,NA,nelson-agholor,NumberFire,12181,NA,NA,NA,NA,NA,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.65,8.23,#28,172,71,4.68,4900,0.96,5.63,3500,1.61,4.68,10,0.47,NA
Van Jefferson,WR,PIT,NA,NA,2.14,27.14,NA,NA,0.18,0,0,NA,0,NA,3.76,NA,van-jefferson,NumberFire,14858,NA,NA,NA,NA,NA,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.67,8.19,#19,174,72,4.86,4800,1.01,5.94,3100,1.92,4.86,10,0.49,NA
Olamide Zaccheaus,WR,WSH,NA,NA,2.22,27.87,NA,NA,0.15,0,0,NA,0,NA,3.69,NA,olamide-zaccheaus,NumberFire,14592,NA,NA,NA,NA,NA,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.72,8.1,#22,175,73,4.76,5100,0.93,5.89,3500,1.68,4.76,10,0.48,NA
Josh Reynolds,WR,DEN,NA,NA,2.04,28.98,NA,NA,0.1,0.14,0.84,NA,0.01,NA,3.64,NA,josh-reynolds,NumberFire,13168,NA,NA,NA,NA,NA,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.75,8.03,#4,176,74,4.62,4900,0.94,5.66,4000,1.42,4.62,13,0.36,NA
KaVontae Turpin,WR,DAL,NA,NA,1.92,22.31,NA,NA,0.17,0.5,2.47,NA,0.03,NA,3.59,NA,kavontae-turpin,NumberFire,15981,NA,NA,NA,NA,NA,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.78,7.96,#20,177,75,4.56,5100,0.89,5.56,3800,1.46,4.56,10,0.46,NA
Khalil Shakir,WR,BUF,NA,NA,1.87,25.48,NA,NA,0.13,0.14,0.74,NA,0.01,NA,3.45,NA,khalil-shakir,NumberFire,15761,NA,NA,NA,NA,NA,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.87,7.77,#5,182,76,4.38,6100,0.72,5.32,5900,0.9,4.38,24,0.18,NA
Luke McCaffrey,WR,WSH,NA,NA,2.1,23.54,NA,NA,0.16,0,0,NA,0,NA,3.33,NA,luke-mccaffrey,NumberFire,16635,NA,NA,NA,NA,NA,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.95,7.61,#22,183,77,4.36,4500,0.97,5.41,3700,1.46,4.36,10,0.44,NA
Greg Dortch,WR,ARI,NA,NA,2.02,19.98,NA,NA,0.14,0.28,1.53,NA,0.02,NA,3.09,NA,greg-dortch,NumberFire,14108,NA,NA,NA,NA,NA,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.11,7.29,#14,187,78,4.1,4900,0.84,5.12,4300,1.19,4.1,13,0.32,NA
D.J. Chark,WR,LAC,NA,NA,1.74,24.19,NA,NA,0.11,0,0,NA,0,NA,3.08,NA,d-j-chark,NumberFire,13668,NA,NA,NA,NA,NA,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.11,7.27,#2,188,79,3.93,4000,0.98,4.81,3000,1.6,3.93,NA,NA,NA
Dyami Brown,WR,WSH,NA,NA,1.7,22.1,NA,NA,0.14,0,0,NA,0,NA,3.05,NA,dyami-brown,NumberFire,15292,NA,NA,NA,NA,NA,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.13,7.23,#22,190,80,3.9,4800,0.81,4.75,4000,1.19,3.9,10,0.39,NA
Bo Melton,WR,GB,NA,NA,1.53,19.23,NA,NA,0.16,0.15,0.74,NA,0.01,NA,3.01,NA,bo-melton,NumberFire,15785,NA,NA,NA,NA,NA,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.16,7.18,#27,191,81,3.78,4600,0.82,4.55,3500,1.3,3.78,10,0.38,NA
Lil'Jordan Humphrey,WR,DEN,NA,NA,1.8,23.66,NA,NA,0.09,0,0,NA,0,NA,2.89,NA,lil-jordan-humphrey,NumberFire,14118,NA,NA,NA,NA,NA,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.24,7.02,#4,193,82,3.77,4900,0.77,4.69,3200,1.47,3.77,12,0.31,NA
Xavier Hutchinson,WR,HOU,NA,NA,1.71,21.61,NA,NA,0.12,0,0,NA,0,NA,2.85,NA,xavier-hutchinson,NumberFire,16201,NA,NA,NA,NA,NA,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.26,6.96,#21,194,83,3.7,4900,0.76,4.57,3300,1.38,3.7,10,0.37,NA
Elijah Moore,WR,CLE,NA,NA,2.19,20.26,NA,NA,0.12,0,0,NA,0,NA,2.75,NA,elijah-moore,NumberFire,15288,NA,NA,NA,NA,NA,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.33,6.83,#26,196,84,3.82,4700,0.81,4.94,3300,1.5,3.82,10,0.38,NA
DJ Turner,WR,LV,NA,NA,1.85,21.94,NA,NA,0.1,0,0,NA,0,NA,2.74,NA,dj-turner,NumberFire,15995,NA,NA,NA,NA,NA,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.33,6.81,#9,197,85,3.68,4500,0.82,4.62,3300,1.4,3.68,10,0.37,NA
Troy Franklin,WR,DEN,NA,NA,1.85,22.01,NA,NA,0.09,0,0,NA,0,NA,2.71,NA,troy-franklin,NumberFire,16619,NA,NA,NA,NA,NA,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.35,6.77,#4,198,86,3.63,4600,0.79,4.57,3000,1.52,3.63,10,0.36,NA
Khadarel Hodge,WR,ATL,NA,NA,1.31,17.73,NA,NA,0.14,0,0,NA,0,NA,2.63,NA,khadarel-hodge,NumberFire,13963,NA,NA,NA,NA,NA,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.41,6.67,#29,200,87,3.27,4600,0.71,3.92,3100,1.26,3.27,10,0.33,NA
Jalen Coker,WR,CAR,NA,NA,1.58,19.06,NA,NA,0.1,0,0,NA,0,NA,2.49,NA,jalen-coker,NumberFire,16809,NA,NA,NA,NA,NA,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.5,6.48,#18,203,88,3.26,4000,0.82,4.07,3000,1.36,3.26,10,0.33,NA
Calvin Austin III,WR,PIT,NA,NA,1.33,15.88,NA,NA,0.11,0,0,NA,0,NA,2.21,NA,calvin-austin-iii,NumberFire,15777,NA,NA,NA,NA,NA,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.68,6.1,#19,207,89,2.89,5100,0.57,3.57,3300,1.08,2.89,10,0.29,NA
Marvin Mims,WR,DEN,NA,NA,1.22,16.02,NA,NA,0.06,0.28,1.69,NA,0.02,NA,2.19,NA,marvin-mims,NumberFire,16189,NA,NA,NA,NA,NA,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.69,6.07,#4,209,90,2.82,4200,0.67,3.45,NA,NA,2.82,NA,NA,NA
Treylon Burks,WR,TEN,NA,NA,1.14,15.53,NA,NA,0.1,0,0,NA,0,NA,2.15,NA,treylon-burks,NumberFire,15752,NA,NA,NA,NA,NA,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.72,6.02,#25,210,91,2.72,4500,0.6,3.29,3200,1.03,2.72,10,0.27,NA
Noah Brown,WR,WSH,NA,NA,1.24,16.07,NA,NA,0.09,0,0,NA,0,NA,2.14,NA,noah-brown,NumberFire,13172,NA,NA,NA,NA,NA,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.72,6,#22,211,92,2.77,4700,0.59,3.39,3900,0.87,2.77,12,0.23,NA
Jalin Hyatt,WR,NYG,NA,NA,1.22,15.02,NA,NA,0.08,0,0,NA,0,NA,1.97,NA,jalin-hyatt,NumberFire,16183,NA,NA,NA,NA,NA,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.83,5.77,#31,214,93,2.55,4200,0.61,3.18,3000,1.06,2.55,10,0.26,NA
Marquez Valdes-Scantling,WR,BUF,NA,NA,0.95,14.18,NA,NA,0.09,0,0,NA,0,NA,1.95,NA,marquez-valdes-scantling,NumberFire,13793,NA,NA,NA,NA,NA,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.85,5.75,#5,215,94,2.41,4500,0.54,2.9,3000,0.97,2.41,10,0.24,NA
Jalen Brooks,WR,DAL,NA,NA,1.13,13.96,NA,NA,0.09,0,0,NA,0,NA,1.95,NA,jalen-brooks,NumberFire,16364,NA,NA,NA,NA,NA,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.85,5.75,#20,215,94,2.48,4500,0.55,3.06,3300,0.93,2.48,10,0.25,NA
Zay Jones,WR,ARI,NA,NA,1.3,13.43,NA,NA,0.08,0,0,NA,0,NA,1.85,NA,zay-jones,NumberFire,13176,NA,NA,NA,NA,NA,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.91,5.61,#14,217,96,2.47,4000,0.62,3.12,4500,0.69,2.47,10,0.25,NA
Sterling Shepard,WR,TB,NA,NA,1.01,11,NA,NA,0.07,0,0,NA,0,NA,1.5,NA,sterling-shepard,NumberFire,12658,NA,NA,NA,NA,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.14,5.14,#8,227,97,2.03,4900,0.41,2.53,3300,0.77,2.03,10,0.2,NA
Trey Palmer,WR,TB,NA,NA,0.85,9.88,NA,NA,0.07,0,0,NA,0,NA,1.4,NA,trey-palmer,NumberFire,16199,NA,NA,NA,NA,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.2,5,#8,230,98,1.81,4200,0.43,2.25,3200,0.7,1.81,10,0.18,NA
Jalen McMillan,WR,TB,NA,NA,0.76,10,NA,NA,0.06,0,0,NA,0,NA,1.39,NA,jalen-mcmillan,NumberFire,16628,NA,NA,NA,NA,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.21,4.99,#8,231,99,1.74,4500,0.39,2.12,3600,0.59,1.74,10,0.17,NA
Malik Heath,WR,GB,NA,NA,0.84,9.05,NA,NA,0.07,0,0,NA,0,NA,1.34,NA,malik-heath,NumberFire,16413,NA,NA,NA,NA,NA,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.24,4.92,#27,235,100,1.73,4700,0.37,2.16,3300,0.65,1.73,10,0.17,NA
Jahan Dotson,WR,PHI,NA,NA,0.76,8.8,NA,NA,0.07,0,0,NA,0,NA,1.3,NA,jahan-dotson,NumberFire,15755,NA,NA,NA,NA,NA,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.27,4.87,#17,236,101,1.68,5600,0.3,2.06,4800,0.43,1.68,10,0.17,NA
Tylan Wallace,WR,BAL,NA,NA,0.67,8.61,NA,NA,0.07,0,0,NA,0,NA,1.28,NA,tylan-wallace,NumberFire,15285,NA,NA,NA,NA,NA,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.28,4.84,#28,237,102,1.6,4400,0.36,1.94,3000,0.65,1.6,10,0.16,NA
Parris Campbell,WR,PHI,NA,NA,0.93,8.84,NA,NA,0.06,0,0,NA,0,NA,1.24,NA,parris-campbell,NumberFire,14112,NA,NA,NA,NA,NA,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.31,4.79,#17,238,103,1.69,5200,0.33,2.16,3400,0.64,1.69,NA,NA,NA
David Moore,WR,CAR,NA,NA,0.61,8.83,NA,NA,0.05,0,0,NA,0,NA,1.14,NA,david-moore,NumberFire,13348,NA,NA,NA,NA,NA,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.37,4.65,#18,244,104,1.47,4100,0.36,1.78,3000,0.59,1.47,10,0.15,NA
Jake Bobo,WR,SEA,NA,NA,0.71,7.5,NA,NA,0.05,0,0,NA,0,NA,1.01,NA,jake-bobo,NumberFire,16393,NA,NA,NA,NA,NA,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.46,4.48,#15,246,105,1.39,4300,0.32,1.75,3000,0.58,1.39,10,0.14,NA
John Metchie III,WR,HOU,NA,NA,0.61,7.55,NA,NA,0.04,0,0,NA,0,NA,1,NA,john-metchie-iii,NumberFire,15759,NA,NA,NA,NA,NA,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.46,4.46,#21,247,106,1.28,4300,0.3,1.6,3000,0.53,1.28,10,0.13,NA
Ihmir Smith-Marsette,WR,NYG,NA,NA,0.52,6.05,NA,NA,0.04,0,0,NA,0,NA,0.81,NA,ihmir-smith-marsette,NumberFire,15434,NA,NA,NA,NA,NA,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.59,4.21,#31,252,107,1.09,4000,0.27,1.36,3000,0.45,1.09,10,0.11,NA
Xavier Gipson,WR,NYJ,NA,NA,0.39,4.66,NA,NA,0.03,0.13,0.71,NA,0.01,NA,0.74,NA,xavier-gipson,NumberFire,16416,NA,NA,NA,NA,NA,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.63,4.11,#7,254,108,0.95,4300,0.22,1.16,3000,0.39,0.95,10,0.1,NA
Cedrick Wilson,WR,NO,NA,NA,0.47,5.38,NA,NA,0.03,0,0,NA,0,NA,0.69,NA,cedrick-wilson,NumberFire,13652,NA,NA,NA,NA,NA,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.66,4.04,#24,258,109,0.93,4400,0.21,1.18,3600,0.33,0.93,NA,NA,NA
Devin Duvernay,WR,JAC,NA,NA,0.32,3.12,NA,NA,0.02,0.26,1.29,NA,0.01,NA,0.65,NA,devin-duvernay,NumberFire,14847,NA,NA,NA,NA,NA,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.69,3.99,#3,259,110,0.78,4200,0.19,0.94,3000,0.31,0.78,10,0.08,NA
Kayshon Boutte,WR,NE,NA,NA,0.44,5.46,NA,NA,0.02,0,0,NA,0,NA,0.65,NA,kayshon-boutte,NumberFire,16193,NA,NA,NA,NA,NA,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.69,3.99,#16,259,110,0.89,4600,0.19,1.11,3100,0.36,0.89,10,0.09,NA
Bryce Ford-Wheaton,WR,NYG,NA,NA,0.41,4.74,NA,NA,0.03,0,0,NA,0,NA,0.64,NA,bryce-ford-wheaton,NumberFire,16379,NA,NA,NA,NA,NA,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.7,3.98,#31,261,112,0.86,4200,0.2,1.06,3000,0.35,0.86,10,0.09,NA
Brycen Tremayne,WR,WSH,NA,NA,0.43,4.67,NA,NA,0.03,0,0,NA,0,NA,0.63,NA,brycen-tremayne,NumberFire,16949,NA,NA,NA,NA,NA,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.7,3.96,#22,262,113,0.86,4200,0.2,1.08,3000,0.36,0.86,10,0.09,NA
Steven Sims,WR,HOU,NA,NA,0.42,4.59,NA,NA,0.03,0,0,NA,0,NA,0.61,NA,steven-sims,NumberFire,14613,NA,NA,NA,NA,NA,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.71,3.93,#21,264,114,0.83,4000,0.21,1.05,3000,0.35,0.83,10,0.08,NA
Kameron Johnson,WR,TB,NA,NA,0.39,4.51,NA,NA,0.03,0,0,NA,0,NA,0.61,NA,kameron-johnson,NumberFire,16883,NA,NA,NA,NA,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.71,3.93,#8,264,114,0.83,4300,0.19,1.02,3000,0.34,0.83,10,0.08,NA
K.J. Osborn,WR,NE,NA,NA,0.35,4.37,NA,NA,0.02,0,0,NA,0,NA,0.54,NA,k-j-osborn,NumberFire,14977,NA,NA,NA,NA,NA,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.76,3.84,#16,270,116,0.73,4500,0.16,0.91,3300,0.28,0.73,10,0.07,NA
Tyreik McAllister,WR,LV,NA,NA,0.36,4.23,NA,NA,0.02,0,0,NA,0,NA,0.53,NA,tyreik-mcallister,NumberFire,16856,NA,NA,NA,NA,NA,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.77,3.83,#9,273,117,0.72,4000,0.18,0.9,3000,0.3,0.72,10,0.07,NA
Laviska Shenault,WR,SEA,NA,NA,0.25,2.44,NA,NA,0.01,0.12,0.61,NA,0.01,NA,0.43,NA,laviska-shenault,NumberFire,14838,NA,NA,NA,NA,NA,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.83,3.69,#15,276,118,0.55,4100,0.13,0.68,3000,0.23,0.55,10,0.06,NA
Johnny Wilson,WR,PHI,NA,NA,0.26,2.73,NA,NA,0.02,0,0,NA,0,NA,0.39,NA,johnny-wilson,NumberFire,16625,NA,NA,NA,NA,NA,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.86,3.64,#17,278,119,0.52,4800,0.11,0.65,3300,0.2,0.52,10,0.05,NA
Jermaine Burton,WR,CIN,NA,NA,0.22,2.53,NA,NA,0.02,0,0,NA,0,NA,0.36,NA,jermaine-burton,NumberFire,16632,NA,NA,NA,NA,NA,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.88,3.6,#13,279,120,0.48,4400,0.11,0.59,3000,0.2,0.48,10,0.05,NA
