team,dst_int,dst_safety,dst_sacks,dst_tackles,dst_fum_rec,dst_fum_force,dst_td,dst_pts_allowed,dst_pts_allowed_g,dst_pass_yds_allowed,dst_rush_yds_allowed,dst_yds_allowed,dst_avg_yds_allowed,site_pts,site_fppg,data_src,id,src_id,pos,player,dst_fum_recvr,dst_fumbles,dst_yds_against,dst_pts_against,opp,bye,curr_site_pts,draft_rank,idp_solo,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value
ATL,0.8,0,1.3,NA,0.4,NA,0.3,19.9,NA,NA,NA,288.8,NA,12.1,NA,FantasySharks,0526,NA,D,"Falcons, Atlanta",NA,NA,NA,NA,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HOU,0.9,0,3.4,NA,0.3,NA,0.1,21.4,NA,NA,NA,274.8,NA,11.9,NA,FantasySharks,0532,NA,D,"Texans, Houston",NA,NA,NA,NA,@NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WAS,0.4,0,2.6,NA,0.6,NA,0.1,20,NA,NA,NA,295.2,NA,11.8,NA,FantasySharks,0520,NA,D,"Commanders, Washington",NA,NA,NA,NA,@NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARI,0.7,0.2,2.1,NA,0.7,NA,0.1,18.8,NA,NA,NA,285.1,NA,11.8,NA,FantasySharks,0519,NA,D,"Cardinals, Arizona",NA,NA,NA,NA,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CIN,0.8,0.1,2.1,NA,0.3,NA,0.1,20.5,NA,NA,NA,289.8,NA,11.8,NA,FantasySharks,0506,NA,D,"Bengals, Cincinnati",NA,NA,NA,NA,LVR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KCC,0.7,0,2.5,NA,0.4,NA,0.1,17.3,NA,NA,NA,283.7,NA,11.7,NA,FantasySharks,0512,NA,D,"Chiefs, Kansas City",NA,NA,NA,NA,TBB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NOS,1.2,0.1,2.6,NA,0.6,NA,0,17.7,NA,NA,NA,301.6,NA,11.4,NA,FantasySharks,0529,NA,D,"Saints, New Orleans",NA,NA,NA,NA,@CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEA,0.8,0.1,3,NA,0.4,NA,0.3,23,NA,NA,NA,333,NA,10.9,NA,FantasySharks,0515,NA,D,"Seahawks, Seattle",NA,NA,NA,NA,LAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHI,1.1,0,2.3,NA,0.6,NA,0.2,19.1,NA,NA,NA,364.7,NA,10.8,NA,FantasySharks,0521,NA,D,"Bears, Chicago",NA,NA,NA,NA,@ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEP,0.4,0,2.5,NA,0.3,NA,0.1,14,NA,NA,NA,223.6,NA,10.8,NA,FantasySharks,0504,NA,D,"Patriots, New England",NA,NA,NA,NA,@TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHI,0.7,0,2.6,NA,0.4,NA,0.1,17,NA,NA,NA,308,NA,10.1,NA,FantasySharks,0518,NA,D,"Eagles, Philadelphia",NA,NA,NA,NA,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAR,0.8,0.2,2.3,NA,0.3,NA,0.2,21.8,NA,NA,NA,318.5,NA,9.9,NA,FantasySharks,0528,NA,D,"Rams, Los Angeles",NA,NA,NA,NA,@SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BAL,0.8,0,2.9,NA,0.6,NA,0,22.8,NA,NA,NA,346.1,NA,9.8,NA,FantasySharks,0531,NA,D,"Ravens, Baltimore",NA,NA,NA,NA,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TEN,0.2,0.1,3,NA,0.3,NA,0,21.2,NA,NA,NA,220.3,NA,9.7,NA,FantasySharks,0508,NA,D,"Titans, Tennessee",NA,NA,NA,NA,NEP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DET,1.1,0,2.6,NA,0.5,NA,0.1,22.2,NA,NA,NA,386.3,NA,9.6,NA,FantasySharks,0522,NA,D,"Lions, Detroit",NA,NA,NA,NA,@GBP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DEN,0.6,0.1,2.5,NA,0.5,NA,0.2,19.6,NA,NA,NA,385.4,NA,9.4,NA,FantasySharks,0511,NA,D,"Broncos, Denver",NA,NA,NA,NA,@BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAL,0.7,0,2,NA,0.3,NA,0.2,22.4,NA,NA,NA,336.2,NA,9.1,NA,FantasySharks,0516,NA,D,"Cowboys, Dallas",NA,NA,NA,NA,@ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IND,0.5,0.1,2.6,NA,1,NA,0.1,21.4,NA,NA,NA,370.5,NA,8.9,NA,FantasySharks,0502,NA,D,"Colts, Indianapolis",NA,NA,NA,NA,@MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAR,0.5,0,1.4,NA,0.4,NA,0,25.3,NA,NA,NA,297.4,NA,8.8,NA,FantasySharks,0527,NA,D,"Panthers, Carolina",NA,NA,NA,NA,NOS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GBP,0.9,0,2.4,NA,0.5,NA,0.1,26.1,NA,NA,NA,387,NA,8.8,NA,FantasySharks,0523,NA,D,"Packers, Green Bay",NA,NA,NA,NA,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JAC,0.3,0,2.5,NA,0.2,NA,0.1,22.4,NA,NA,NA,326,NA,8.5,NA,FantasySharks,0509,NA,D,"Jaguars, Jacksonville",NA,NA,NA,NA,@PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TBB,0.5,0.1,2.5,NA,0.5,NA,0,23.8,NA,NA,NA,368.1,NA,7.5,NA,FantasySharks,0525,NA,D,"Buccaneers, Tampa Bay",NA,NA,NA,NA,@KCC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LVR,0.6,0,1.9,NA,0.2,NA,0.1,25.1,NA,NA,NA,352.1,NA,6.9,NA,FantasySharks,0513,NA,D,"Raiders, Las Vegas",NA,NA,NA,NA,@CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIA,0.5,0,1.4,NA,0.4,NA,0.1,27,NA,NA,NA,385,NA,6.6,NA,FantasySharks,0503,NA,D,"Dolphins, Miami",NA,NA,NA,NA,@BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NYG,0.4,0,2.7,NA,0.5,NA,0.1,28.4,NA,NA,NA,440.2,NA,6.3,NA,FantasySharks,0517,NA,D,"Giants, New York",NA,NA,NA,NA,WAS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IND,0.8,NA,3.1,NA,0.5,0.9,0.1,23.9,NA,NA,NA,352.3,NA,10.91,NA,FleaFlicker,0502,2341,DST,Indianapolis Colts,NA,NA,NA,NA,@MINSun 8:20 PM,14,NA,D/ST18,0,32%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KC,0.9,NA,3,NA,0.5,0.7,0.2,19.9,NA,NA,NA,324.4,NA,10.8,NA,FleaFlicker,0512,2343,DST,Kansas City Chiefs,NA,NA,NA,NA,TBMon 8:15 PM,6,NA,D/ST2,0,85%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CIN,0.8,NA,3.1,NA,0.5,0.7,0.1,17.7,NA,NA,NA,308,NA,10.61,NA,FleaFlicker,0506,2334,DST,Cincinnati Bengals,NA,NA,NA,NA,LVSun 1:00 PM,12,NA,D/ST19,0,46%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WAS,0.7,NA,3.2,NA,0.5,0.7,0.1,19.5,NA,NA,NA,320.3,NA,10.59,NA,FleaFlicker,0520,2359,DST,Washington Commanders,NA,NA,NA,NA,@NYGSun 1:00 PM,14,NA,D/ST29,0,48%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO,0.8,NA,2.8,NA,0.5,0.7,0.2,18.4,NA,NA,NA,319.4,NA,10.01,NA,FleaFlicker,0529,2347,DST,New Orleans Saints,NA,NA,NA,NA,@CARSun 1:00 PM,12,NA,D/ST11,0,73%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAC,0.8,NA,2.6,NA,0.5,0.8,0.1,18.8,NA,NA,NA,352.7,NA,9.94,NA,FleaFlicker,0514,2353,DST,Los Angeles Chargers,NA,NA,NA,NA,@CLESun 1:00 PM,5,NA,D/ST12,0,44%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NYG,0.6,NA,2.7,NA,0.6,1,0.1,24.4,NA,NA,NA,388.9,NA,9.9,NA,FleaFlicker,0517,2348,DST,New York Giants,NA,NA,NA,NA,WASSun 1:00 PM,11,NA,D/ST26,0,31%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NYJ,0.6,NA,2.9,NA,0.4,0.7,0.2,20.5,NA,NA,NA,328.7,NA,9.85,NA,FleaFlicker,0505,2349,DST,New York Jets,NA,NA,NA,NA,HOUW 21-13,12,9.85,D/ST5,0,78%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ATL,0.8,NA,2.4,NA,0.5,0.9,0.1,23.1,NA,NA,NA,353.3,NA,9.74,NA,FleaFlicker,0526,2329,DST,Atlanta Falcons,NA,NA,NA,NA,DALSun 1:00 PM,12,NA,D/ST23,0,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAR,0.8,NA,2.6,NA,0.5,0.8,0.1,22.5,NA,NA,NA,366.4,NA,9.66,NA,FleaFlicker,0528,2356,DST,Los Angeles Rams,NA,NA,NA,NA,@SEASun 4:25 PM,6,NA,D/ST30,0,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GB,0.7,NA,2.7,NA,0.5,0.8,0.1,25,NA,NA,NA,357.9,NA,9.58,NA,FleaFlicker,0523,2339,DST,Green Bay Packers,NA,NA,NA,NA,DETSun 4:25 PM,10,NA,D/ST13,0,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TEN,0.7,NA,2.6,NA,0.6,0.7,0.2,17.9,NA,NA,NA,305.6,NA,9.54,NA,FleaFlicker,0508,2358,DST,Tennessee Titans,NA,NA,NA,NA,NESun 1:00 PM,5,NA,D/ST31,0,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHI,0.8,NA,2.5,NA,0.6,0.7,0.1,20.4,NA,NA,NA,324.9,NA,9.37,NA,FleaFlicker,0518,2351,DST,Philadelphia Eagles,NA,NA,NA,NA,JACSun 4:05 PM,5,NA,D/ST7,0,66%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEA,0.7,NA,2.5,NA,0.5,0.8,0.1,23.9,NA,NA,NA,374.4,NA,9.29,NA,FleaFlicker,0515,2354,DST,Seattle Seahawks,NA,NA,NA,NA,LARSun 4:25 PM,10,NA,D/ST20,0,39%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DET,0.9,NA,2.3,NA,0.5,0.8,0.1,22.3,NA,NA,NA,368.8,NA,9.27,NA,FleaFlicker,0522,2338,DST,Detroit Lions,NA,NA,NA,NA,@GBSun 4:25 PM,5,NA,D/ST8,0,51%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TB,0.8,NA,2.3,NA,0.5,0.9,0.1,26.5,NA,NA,NA,366.9,NA,9.24,NA,FleaFlicker,0525,2357,DST,Tampa Bay Buccaneers,NA,NA,NA,NA,@KCMon 8:15 PM,11,NA,D/ST22,0,24%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BUF,0.8,NA,2.2,NA,0.5,0.8,0.1,21.7,NA,NA,NA,373.9,NA,9.15,NA,FleaFlicker,0501,2331,DST,Buffalo Bills,NA,NA,NA,NA,MIASun 1:00 PM,12,NA,D/ST9,0,88%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HOU,0.7,NA,2.6,NA,0.5,0.7,0.1,21.6,NA,NA,NA,307.8,NA,9.09,NA,FleaFlicker,0532,2340,DST,Houston Texans,NA,NA,NA,NA,@NYJL 13-21,14,9.09,D/ST10,0,64%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARI,0.7,NA,2.4,NA,0.5,0.6,0.1,22,NA,NA,NA,349.9,NA,9.01,NA,FleaFlicker,0519,2328,DST,Arizona Cardinals,NA,NA,NA,NA,CHISun 4:05 PM,11,NA,D/ST27,0,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIN,0.8,NA,2.2,NA,0.5,0.8,0.1,19.7,NA,NA,NA,336.5,NA,8.95,NA,FleaFlicker,0524,2345,DST,Minnesota Vikings,NA,NA,NA,NA,INDSun 8:20 PM,6,NA,D/ST15,0,80%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CLE,0.6,NA,2.5,NA,0.5,0.7,0.1,21.1,NA,NA,NA,338.2,NA,8.89,NA,FleaFlicker,0507,2335,DST,Cleveland Browns,NA,NA,NA,NA,LACSun 1:00 PM,10,NA,D/ST6,0,67%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BAL,0.8,NA,2.1,NA,0.5,0.7,0.2,19.2,NA,NA,NA,335,NA,8.58,NA,FleaFlicker,0531,2330,DST,Baltimore Ravens,NA,NA,NA,NA,DENSun 1:00 PM,14,NA,D/ST14,0,84%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DEN,0.6,NA,2.2,NA,0.5,0.8,0.1,26.8,NA,NA,NA,363.9,NA,8.41,NA,FleaFlicker,0511,2337,DST,Denver Broncos,NA,NA,NA,NA,@BALSun 1:00 PM,14,NA,D/ST16,0,73%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAL,0.7,NA,2.2,NA,0.5,0.7,0.1,27,NA,NA,NA,398.8,NA,8.37,NA,FleaFlicker,0516,2336,DST,Dallas Cowboys,NA,NA,NA,NA,@ATLSun 1:00 PM,7,NA,D/ST17,0,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LV,0.6,NA,2.5,NA,0.4,0.5,0.1,25.6,NA,NA,NA,347.5,NA,8.28,NA,FleaFlicker,0513,2350,DST,Las Vegas Raiders,NA,NA,NA,NA,@CINSun 1:00 PM,10,NA,D/ST24,0,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHI,0.6,NA,1.9,NA,0.6,0.8,0.1,22.9,NA,NA,NA,337.9,NA,8.08,NA,FleaFlicker,0521,2333,DST,Chicago Bears,NA,NA,NA,NA,@ARISun 4:05 PM,7,NA,D/ST4,0,65%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JAC,0.6,NA,2.2,NA,0.5,0.6,0.1,26.8,NA,NA,NA,359.9,NA,8.04,NA,FleaFlicker,0509,2342,DST,Jacksonville Jaguars,NA,NA,NA,NA,@PHISun 4:05 PM,12,NA,D/ST25,0,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NE,0.7,NA,1.9,NA,0.5,0.7,0.1,19.2,NA,NA,NA,335.2,NA,7.86,NA,FleaFlicker,0504,2346,DST,New England Patriots,NA,NA,NA,NA,@TENSun 1:00 PM,14,NA,D/ST28,0,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIA,0.6,NA,1.8,NA,0.5,0.7,0.1,26.5,NA,NA,NA,365.8,NA,7.52,NA,FleaFlicker,0503,2344,DST,Miami Dolphins,NA,NA,NA,NA,@BUFSun 1:00 PM,6,NA,D/ST21,0,33%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAR,0.7,NA,1.7,NA,0.5,0.7,0.1,22.8,NA,NA,NA,374.3,NA,7.4,NA,FleaFlicker,0527,2332,DST,Carolina Panthers,NA,NA,NA,NA,NOSun 1:00 PM,11,NA,NA,0,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KC,0.88,NA,3.24,NA,0.56,NA,0.2,18.5,NA,NA,NA,338.97,NA,9.04,NA,NumberFire,0512,kansas-city-dst,D,Kansas City D/ST,NA,NA,NA,NA,TB,NA,NA,NA,NA,NA,2.64,15.44,#5,1,9.05,4400,2.06,9.05,3100,2.92,9.05,15,0.6
TEN,0.59,NA,2.75,NA,0.75,NA,0.2,17.5,NA,NA,NA,308.43,NA,8.64,NA,NumberFire,0508,tennessee-dst,D,Tennessee D/ST,NA,NA,NA,NA,NE,NA,NA,NA,NA,NA,2.32,14.96,#27,2,8.61,4700,1.83,8.61,3200,2.69,8.61,11,0.78
CIN,0.67,NA,3.3,NA,0.56,NA,0.19,19.5,NA,NA,NA,311.72,NA,8.38,NA,NumberFire,0506,cincinnati-dst,D,Cincinnati D/ST,NA,NA,NA,NA,LV,NA,NA,NA,NA,NA,2.11,14.65,#32,3,8.37,4000,2.09,8.37,3700,2.26,8.37,13,0.64
NO,0.68,NA,3.12,NA,0.45,NA,0.2,18.25,NA,NA,NA,289.1,NA,8.36,NA,NumberFire,0529,new-orleans-dst,D,New Orleans D/ST,NA,NA,NA,NA,CAR,NA,NA,NA,NA,NA,2.1,14.62,#30,4,8.38,5000,1.68,8.38,3800,2.21,8.38,19,0.44
PHI,0.71,NA,2.72,NA,0.67,NA,0.19,19,NA,NA,NA,329.41,NA,8.26,NA,NumberFire,0518,philadelphia-dst,D,Philadelphia D/ST,NA,NA,NA,NA,JAC,NA,NA,NA,NA,NA,2.02,14.5,#18,5,8.22,4500,1.83,8.22,3100,2.65,8.22,15,0.55
WSH,0.69,NA,3.38,NA,0.54,NA,0.18,20.5,NA,NA,NA,319.19,NA,8.14,NA,NumberFire,0520,washington-dst,D,Washington D/ST,NA,NA,NA,NA,NYG,NA,NA,NA,NA,NA,1.92,14.36,#26,6,8.12,3900,2.08,8.12,3400,2.39,8.12,NA,NA
LAC,0.82,NA,2.82,NA,0.35,NA,0.18,20.5,NA,NA,NA,351.24,NA,7.44,NA,NumberFire,0514,los-angeles-chargers-d-st,D,Los Angeles Chargers D/ST,NA,NA,NA,NA,CLE,NA,NA,NA,NA,NA,1.36,13.52,#31,7,7.46,4200,1.78,7.46,3300,2.26,7.46,18,0.41
NYJ,0.63,NA,3.21,NA,0.33,NA,0.18,20.5,NA,NA,NA,338.15,NA,7.42,NA,NumberFire,0505,new-york-jets-dst,D,New York Jets D/ST,NA,NA,NA,NA,HOU,NA,NA,NA,NA,NA,1.35,13.49,#19,8,7.43,4100,1.81,7.43,2400,3.1,7.43,14,0.53
BAL,0.74,NA,2.04,NA,0.5,NA,0.2,19,NA,NA,NA,330.95,NA,7.29,NA,NumberFire,0531,baltimore-dst,D,Baltimore D/ST,NA,NA,NA,NA,DEN,NA,NA,NA,NA,NA,1.24,13.34,#24,9,7.26,4600,1.58,7.26,3500,2.07,7.26,13,0.56
ARI,0.76,NA,2.63,NA,0.49,NA,0.18,21.5,NA,NA,NA,348.89,NA,7.12,NA,NumberFire,0519,arizona-dst,D,Arizona D/ST,NA,NA,NA,NA,CHI,NA,NA,NA,NA,NA,1.11,13.13,#22,10,7.1,3800,1.87,7.1,2600,2.73,7.1,14,0.51
LA,0.98,NA,2.83,NA,0.38,NA,0.16,23,NA,NA,NA,356.1,NA,7.12,NA,NumberFire,0528,los-angeles-rams-d-st,D,Los Angeles Rams D/ST,NA,NA,NA,NA,SEA,NA,NA,NA,NA,NA,1.11,13.13,#17,10,7.12,3800,1.87,7.12,2800,2.54,7.12,15,0.47
DET,0.77,NA,2.7,NA,0.54,NA,0.17,23,NA,NA,NA,349.11,NA,6.92,NA,NumberFire,0522,detroit-dst,D,Detroit D/ST,NA,NA,NA,NA,GB,NA,NA,NA,NA,NA,0.95,12.89,#7,12,6.91,3700,1.87,6.91,3600,1.92,6.91,18,0.38
BUF,0.84,NA,2.25,NA,0.48,NA,0.17,21.5,NA,NA,NA,365.5,NA,6.91,NA,NumberFire,0501,buffalo-dst,D,Buffalo D/ST,NA,NA,NA,NA,MIA,NA,NA,NA,NA,NA,0.94,12.88,#28,13,6.88,4300,1.6,6.88,3000,2.29,6.88,18,0.38
MIN,0.69,NA,2.18,NA,0.5,NA,0.18,20.5,NA,NA,NA,337.37,NA,6.89,NA,NumberFire,0524,minnesota-dst,D,Minnesota D/ST,NA,NA,NA,NA,IND,NA,NA,NA,NA,NA,0.92,12.86,#15,14,6.86,5200,1.32,6.86,3200,2.14,6.86,21,0.33
IND,0.9,NA,3.24,NA,0.49,NA,0.13,26,NA,NA,NA,346.31,NA,6.77,NA,NumberFire,0502,indianapolis-dst,D,Indianapolis D/ST,NA,NA,NA,NA,MIN,NA,NA,NA,NA,NA,0.83,12.71,#16,15,6.71,3300,2.03,6.71,2600,2.58,6.71,12,0.56
NYG,0.64,NA,2.81,NA,0.63,NA,0.14,24,NA,NA,NA,347.37,NA,6.63,NA,NumberFire,0517,new-york-giants-dst,D,New York Giants D/ST,NA,NA,NA,NA,WSH,NA,NA,NA,NA,NA,0.72,12.54,#1,16,6.62,3200,2.07,6.62,2300,2.88,6.62,15,0.44
CLE,0.52,NA,2.76,NA,0.44,NA,0.16,22,NA,NA,NA,331.15,NA,6.5,NA,NumberFire,0507,cleveland-dst,D,Cleveland D/ST,NA,NA,NA,NA,LAC,NA,NA,NA,NA,NA,0.61,12.39,#21,17,6.49,4100,1.58,6.49,2900,2.24,6.49,16,0.41
NE,0.7,NA,2.16,NA,0.4,NA,0.17,21,NA,NA,NA,324.87,NA,6.45,NA,NumberFire,0504,new-england-dst,D,New England D/ST,NA,NA,NA,NA,TEN,NA,NA,NA,NA,NA,0.57,12.33,#29,18,6.45,4000,1.61,6.45,3000,2.15,6.45,12,0.54
ATL,0.76,NA,2.5,NA,0.47,NA,0.15,24.25,NA,NA,NA,350.11,NA,6.22,NA,NumberFire,0526,atlanta-dst,D,Atlanta D/ST,NA,NA,NA,NA,DAL,NA,NA,NA,NA,NA,0.39,12.05,#25,19,6.17,3700,1.67,6.17,2900,2.13,6.17,12,0.51
GB,0.56,NA,3.18,NA,0.51,NA,0.15,25.5,NA,NA,NA,355.92,NA,6.21,NA,NumberFire,0523,green-bay-dst,D,Green Bay D/ST,NA,NA,NA,NA,DET,NA,NA,NA,NA,NA,0.38,12.04,#4,20,6.25,3400,1.84,6.25,2700,2.31,6.25,15,0.42
SEA,0.73,NA,2.67,NA,0.32,NA,0.15,24.5,NA,NA,NA,360.03,NA,5.94,NA,NumberFire,0515,seattle-dst,D,Seattle D/ST,NA,NA,NA,NA,LA,NA,NA,NA,NA,NA,0.16,11.72,#14,21,5.93,3900,1.52,5.93,2600,2.28,5.93,17,0.35
HOU,0.43,NA,2.57,NA,0.46,NA,0.15,23,NA,NA,NA,323.69,NA,5.91,NA,NumberFire,0532,houston-dst,D,Houston D/ST,NA,NA,NA,NA,NYJ,NA,NA,NA,NA,NA,0.14,11.68,#20,22,5.86,4200,1.4,5.86,3600,1.63,5.86,16,0.37
CHI,0.59,NA,1.8,NA,0.62,NA,0.15,23,NA,NA,NA,326.66,NA,5.78,NA,NumberFire,0521,chicago-dst,D,Chicago D/ST,NA,NA,NA,NA,ARI,NA,NA,NA,NA,NA,0.04,11.52,#12,23,5.73,4400,1.3,5.73,2800,2.05,5.73,20,0.29
DAL,0.66,NA,2.48,NA,0.57,NA,0.13,27.25,NA,NA,NA,365.77,NA,5.39,NA,NumberFire,0516,dallas-dst,D,Dallas D/ST,NA,NA,NA,NA,ATL,NA,NA,NA,NA,NA,-0.28,11.06,#9,24,5.41,3600,1.5,5.41,2500,2.16,5.41,12,0.45
TB,0.67,NA,2.61,NA,0.37,NA,0.13,27,NA,NA,NA,340.31,NA,5.17,NA,NumberFire,0525,tampa-bay-dst,D,Tampa Bay D/ST,NA,NA,NA,NA,KC,NA,NA,NA,NA,NA,-0.45,10.79,#10,25,5.13,3900,1.32,5.13,2500,2.05,5.13,14,0.37
LV,0.65,NA,2.56,NA,0.39,NA,0.12,27,NA,NA,NA,347.46,NA,5.1,NA,NumberFire,0513,las-vegas-d-st,D,Las Vegas D/ST,NA,NA,NA,NA,CIN,NA,NA,NA,NA,NA,-0.51,10.71,#11,26,5.08,3000,1.69,5.08,2400,2.12,5.08,10,0.51
JAC,0.6,NA,2.23,NA,0.51,NA,0.13,26.5,NA,NA,NA,340.66,NA,5.08,NA,NumberFire,0509,jacksonville-dst,D,Jacksonville D/ST,NA,NA,NA,NA,PHI,NA,NA,NA,NA,NA,-0.52,10.68,#8,27,5.01,3500,1.43,5.01,2300,2.18,5.01,10,0.5
MIA,0.74,NA,1.9,NA,0.46,NA,0.13,27,NA,NA,NA,363.42,NA,4.79,NA,NumberFire,0503,miami-dst,D,Miami D/ST,NA,NA,NA,NA,BUF,NA,NA,NA,NA,NA,-0.76,10.34,#3,28,4.76,3100,1.54,4.76,2500,1.9,4.76,10,0.48
CAR,0.66,NA,1.63,NA,0.43,NA,0.14,25.25,NA,NA,NA,360.81,NA,4.74,NA,NumberFire,0527,carolina-dst,D,Carolina D/ST,NA,NA,NA,NA,NO,NA,NA,NA,NA,NA,-0.8,10.28,#23,29,4.71,3100,1.52,4.71,2400,1.96,4.71,10,0.47
DEN,0.58,NA,2.17,NA,0.45,NA,0.13,27.5,NA,NA,NA,381,NA,4.56,NA,NumberFire,0511,denver-dst,D,Denver D/ST,NA,NA,NA,NA,BAL,NA,NA,NA,NA,NA,-0.94,10.06,#2,30,4.5,3500,1.29,4.5,2700,1.67,4.5,17,0.26
Kansas City Chiefs,0.81,0.05,2.59,NA,0.59,NA,0.16,18,NA,NA,NA,NA,NA,6.45,NA,NFL,0512,100016,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
