player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,dst_int,dst_fum_recvr,dst_sacks,dst_fumbles,dst_tackles,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value
"McNichols, Jeremy",RB,WAS,NA,3,16,NA,0.1,0.1,0.1,1,NA,NA,0,0,2.4,NA,NA,FantasySharks,13143,NA,NA,NA,NA,NA,CHI,0.1,0,0,0,0,0,0,0,0,2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Corum, Blake",RB,LAR,NA,4.4,18,NA,0,0.4,0.3,2,NA,NA,0,0,2.3,NA,NA,FantasySharks,16593,NA,NA,NA,NA,NA,MIN,0,0,0,0,0,0,0,0,0,14,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foreman, D'Onta",RB,CLE,NA,4.8,16,NA,0,0.8,0.6,5,NA,NA,0,0,2.2,NA,NA,FantasySharks,13134,NA,NA,NA,NA,NA,BAL,0,0,0,0,0,0,0,0,0,17,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Edwards-Helaire, Clyde",RB,KCC,NA,3.1,10,NA,0,1.4,0.9,10,NA,NA,0,0,2.1,NA,NA,FantasySharks,14803,NA,NA,NA,NA,NA,@LVR,0,0,0,0,0,0,0.3,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ogunbowale, Dare",RB,HOU,NA,2.2,7,NA,0,1.4,1,8,NA,NA,0.1,0,2,NA,NA,FantasySharks,13148,NA,NA,NA,NA,NA,IND,0,0,0,0,0,0,0.2,0,0,2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wright, Jaylen",RB,MIA,NA,3.7,17,NA,0,0.7,0.3,2,NA,NA,0,0,2,NA,NA,FantasySharks,16610,NA,NA,NA,NA,NA,ARI,0,0,0,0,0,0,0.1,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Taylor, Patrick",RB,SFO,NA,2.3,14,NA,0,1.1,0.6,5,NA,NA,0,0,2,NA,NA,FantasySharks,14817,NA,NA,NA,NA,NA,DAL,0,0,0,0,0,0,0.2,0,0,3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Strong Jr., Pierre",RB,CLE,NA,2.9,12,NA,0,1,0.5,5,NA,NA,0,0,1.9,NA,NA,FantasySharks,15733,NA,NA,NA,NA,NA,BAL,0,0,0,0,0,0,0,0,0,22,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benson, Trey",RB,ARI,NA,4,14,NA,0,0.6,0.5,3,NA,NA,0,0,1.7,NA,NA,FantasySharks,16594,NA,NA,NA,NA,NA,@MIA,0,0,0,0,0,0,0.1,0,0,6,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hasty, JaMycal",RB,NEP,NA,1.2,4,NA,0,1.1,0.7,7,NA,NA,0.1,0,1.7,NA,NA,FantasySharks,14821,NA,NA,NA,NA,NA,NYJ,0,0,0,0,0,0,0.1,0,0,28,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Miller, Kendre",RB,NOS,NA,2.5,11,NA,0,0.9,0.6,3,NA,NA,0,0,1.5,NA,NA,FantasySharks,16171,NA,NA,NA,NA,NA,@LAC,0,0,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estime, Audric",RB,DEN,NA,2.6,12,NA,0,1.4,1.1,6,NA,NA,0,0.2,1.5,NA,NA,FantasySharks,16595,NA,NA,NA,NA,NA,CAR,0,0,0,0,0,0,0.2,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ham, C.J.",RB,MIN,NA,0.4,2,NA,0.2,1.1,0.9,4,NA,NA,0,0,1.5,NA,NA,FantasySharks,12923,NA,NA,NA,NA,NA,@LAR,0.2,0,0,0,0,0,0.1,0,0,3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vaughn, Deuce",RB,DAL,NA,3.2,8,NA,0,1.1,0.7,4,NA,NA,0,0,1.3,NA,NA,FantasySharks,16176,NA,NA,NA,NA,NA,@SFO,0,0,0,0,0,0,0,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reynolds, Craig",RB,DET,NA,2.4,7,NA,0,0.5,0.4,5,NA,NA,0,0,1.3,NA,NA,FantasySharks,14727,NA,NA,NA,NA,NA,TEN,0,0,0,0,0,0,0,0,0,15,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Abdullah, Ameer",RB,LVR,NA,1.1,6,NA,0,1.6,1.2,7,NA,NA,0,0.1,1.1,NA,NA,FantasySharks,12155,NA,NA,NA,NA,NA,KCC,0,0,0,0,0,0,0.1,0,0,18,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ingold, Alec",RB,MIA,NA,1.2,3,NA,0.1,1.1,0.8,6,NA,NA,0,0.1,1,NA,NA,FantasySharks,14420,NA,NA,NA,NA,NA,ARI,0.1,0,0,0,0,0,0.2,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ricard, Patrick",RB,BAL,NA,1.1,4,NA,0,0.7,0.2,3,NA,NA,0,0.1,0.8,NA,NA,FantasySharks,13455,NA,NA,NA,NA,NA,@CLE,0,0,0,0,0,0,0.1,0,0,2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steele, Carson",RB,KCC,NA,3.3,10,NA,0,0.6,0.3,1,NA,NA,0,0.3,0.7,NA,NA,FantasySharks,16612,NA,NA,NA,NA,NA,@LVR,0,0,0,0,0,0,0,0,0,13,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cook, Dalvin",RB,DAL,NA,1.7,6,NA,0,0.6,0.5,2,NA,NA,0,0,0.7,NA,NA,FantasySharks,13128,NA,NA,NA,NA,NA,@SFO,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis, Isaiah",RB,NYJ,NA,1.6,5,NA,0,0.4,0.2,1,NA,NA,0,0,0.6,NA,NA,FantasySharks,16752,NA,NA,NA,NA,NA,@NEP,0,0,0,0,0,0,0,0,0,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blackshear, Raheem",RB,CAR,NA,0.6,2,NA,0,0.3,0.3,2,NA,NA,0,0,0.6,NA,NA,FantasySharks,15973,NA,NA,NA,NA,NA,@DEN,0,0,0,0,0,0,0,0,0,43,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rivers, Ronnie",RB,LAR,NA,1.4,4,NA,0,0.5,0.5,2,NA,NA,0,0,0.5,NA,NA,FantasySharks,15726,NA,NA,NA,NA,NA,MIN,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Evans, Darrynton",RB,BUF,NA,1.1,4,NA,0,0.2,0.2,1,NA,NA,0,0,0.5,NA,NA,FantasySharks,14808,NA,NA,NA,NA,NA,@SEA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shipley, Will",RB,PHI,NA,2,5,NA,0,0.2,0.1,0,NA,NA,0,0,0.5,NA,NA,FantasySharks,16601,NA,NA,NA,NA,NA,@CIN,0,0,0,0,0,0,0,0,0,17,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gray, Eric",RB,NYG,NA,1.1,3,NA,0,0.5,0.5,2,NA,NA,0,0,0.5,NA,NA,FantasySharks,16173,NA,NA,NA,NA,NA,@PIT,0,0,0,0,0,0,0,0,0,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Williams, Trayveon",RB,CIN,NA,0.8,4,NA,0,0.3,0.3,1,NA,NA,0,0,0.5,NA,NA,FantasySharks,14076,NA,NA,NA,NA,NA,PHI,0,0,0,0,0,0,0,0,0,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brooks, Chris",RB,GBP,NA,1.1,5,NA,0,0,0,0,NA,NA,0,0,0.5,NA,NA,FantasySharks,16387,NA,NA,NA,NA,NA,@JAC,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Williams, Avery",RB,ATL,NA,1,3,NA,0,0.3,0.3,1,NA,NA,0,0,0.4,NA,NA,FantasySharks,15454,NA,NA,NA,NA,NA,@TBB,0,0,0,0,0,0,0.1,0,0,12,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shampklin, Aaron",RB,PIT,NA,1.3,4,NA,0,0.2,0.2,0,NA,NA,0,0,0.4,NA,NA,FantasySharks,16932,NA,NA,NA,NA,NA,NYG,0,0,0,0,0,0,0,0,0,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Haskins, Hassan",RB,LAC,NA,1.4,4,NA,0,0.1,0.1,0,NA,NA,0,0,0.3,NA,NA,FantasySharks,15720,NA,NA,NA,NA,NA,NOS,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McIntosh, Kenny",RB,SEA,NA,0.6,2,NA,0,0.2,0.1,0,NA,NA,0,0,0.3,NA,NA,FantasySharks,16170,NA,NA,NA,NA,NA,BUF,0,0,0,0,0,0,0,0,0,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Homer, Travis",RB,CHI,NA,0.5,2,NA,0,0.5,0.1,0,NA,NA,0,0,0.2,NA,NA,FantasySharks,14083,NA,NA,NA,NA,NA,@WAS,0,0,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vaki, Sione",RB,DET,NA,0.2,1,NA,0,0,0,0,NA,NA,0,0,0.1,NA,NA,FantasySharks,16678,NA,NA,NA,NA,NA,TEN,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Laube, Dylan",RB,LVR,NA,0.2,1,NA,0,0.1,0,0,NA,NA,0,0,0.1,NA,NA,FantasySharks,16613,NA,NA,NA,NA,NA,KCC,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dallas, DeeJay",RB,ARI,NA,0.1,0,NA,0,0.1,0.1,0,NA,NA,0,0,0.1,NA,NA,FantasySharks,14815,NA,NA,NA,NA,NA,@MIA,0,0,0,0,0,0,0,0,0,66,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derrick Henry,RB,BAL,NA,21,97,NA,0.9,1.1,1.1,9.9,NA,NA,0.1,0.1,16.29,NA,12042,FleaFlicker,12626,NA,NA,NA,NA,NA,@CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,RB2,1,106.9,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joe Mixon,RB,HOU,NA,18.7,80.3,NA,0.7,3.2,3.2,24.7,NA,NA,0.1,0.1,15.28,NA,12975,FleaFlicker,13131,NA,NA,NA,NA,NA,INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,RB7,0.8,105,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breece Hall,RB,NYJ,NA,17.5,79.2,NA,0.5,4.3,4.3,32.8,NA,NA,0.2,0.1,15.27,NA,16834,FleaFlicker,15708,NA,NA,NA,NA,NA,@NESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,RB4,0.7,111.9,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyren Williams,RB,LAR,NA,20.3,83.4,NA,0.8,1.9,1.9,14,NA,NA,0.1,0.1,14.72,NA,17004,FleaFlicker,15710,NA,NA,NA,NA,NA,MINW 30-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,14.72,RB3,0.9,97.3,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bijan Robinson,RB,ATL,NA,16.8,77.2,NA,0.5,3.4,3.4,27.4,NA,NA,0.2,0.1,14.4,NA,17603,FleaFlicker,16161,NA,NA,NA,NA,NA,@TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,RB5,0.7,104.6,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Saquon Barkley,RB,PHI,NA,19.6,83.2,NA,0.6,2.9,2.9,20,NA,NA,0.1,0.1,14.38,NA,13778,FleaFlicker,13604,NA,NA,NA,NA,NA,@CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,RB1,0.7,103.2,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenneth Walker,RB,SEA,NA,15,66.8,NA,0.6,3.4,3.4,25.8,NA,NA,0.1,0.1,13.34,NA,16890,FleaFlicker,15711,NA,NA,NA,NA,NA,BUFSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RB6,0.7,92.6,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jahmyr Gibbs,RB,DET,NA,14.5,65.7,NA,0.6,3.4,3.4,24.3,NA,NA,0.2,0.1,13.24,NA,17612,FleaFlicker,16162,NA,NA,NA,NA,NA,TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,RB8,0.7,90,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kareem Hunt,RB,KC,NA,18.7,76.1,NA,0.7,1.7,1.7,12.1,NA,NA,0.1,0,13.2,NA,12934,FleaFlicker,13138,NA,NA,NA,NA,NA,@LVSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,RB21,0.7,88.2,84%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Mason,RB,SF,NA,18.5,83.5,NA,0.6,1.6,1.6,12.3,NA,NA,0,0.1,13.2,NA,17167,FleaFlicker,15972,NA,NA,NA,NA,NA,DALSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,RB22,0.7,95.8,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonathan Taylor,RB,IND,NA,18.2,81.1,NA,0.5,2.2,2.2,16,NA,NA,0.1,0.1,13.15,NA,15604,FleaFlicker,14802,NA,NA,NA,NA,NA,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,RB10,0.6,97.1,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J.K. Dobbins,RB,LAC,NA,17.3,82.5,NA,0.5,2.1,2.1,14.9,NA,NA,0.1,0.1,13.04,NA,15555,FleaFlicker,14800,NA,NA,NA,NA,NA,NOSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,RB20,0.6,97.4,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aaron Jones,RB,MIN,NA,14.8,68.9,NA,0.4,3.4,3.4,24.8,NA,NA,0.2,0.1,12.69,NA,13111,FleaFlicker,13319,NA,NA,NA,NA,NA,@LARL 20-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,12.69,RB17,0.6,93.7,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alvin Kamara,RB,NO,NA,13.7,60.9,NA,0.4,4.2,4.2,31.8,NA,NA,0.1,0.1,12.49,NA,12965,FleaFlicker,13132,NA,NA,NA,NA,NA,@LACSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,RB14,0.6,92.7,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
James Cook,RB,BUF,NA,15.2,71.8,NA,0.4,2.3,2.3,18.8,NA,NA,0.1,0.1,12.22,NA,16839,FleaFlicker,15715,NA,NA,NA,NA,NA,@SEASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,RB13,0.6,90.6,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Andre Swift,RB,CHI,NA,16.7,65.8,NA,0.5,3.2,3.2,23.8,NA,NA,0.1,0.1,12.16,NA,15601,FleaFlicker,14797,NA,NA,NA,NA,NA,@WASSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,RB23,0.6,89.5,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
De'Von Achane,RB,MIA,NA,13,56.5,NA,0.4,3.4,3.4,28.8,NA,NA,0.2,0.1,11.91,NA,17617,FleaFlicker,16167,NA,NA,NA,NA,NA,ARISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,RB11,0.6,85.3,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Jacobs,RB,GB,NA,15.3,67.1,NA,0.4,2.8,2.8,20.4,NA,NA,0.1,0.1,11.71,NA,14673,FleaFlicker,14073,NA,NA,NA,NA,NA,@JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RB9,0.5,87.5,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Montgomery,RB,DET,NA,14.9,62.2,NA,0.7,1.7,1.7,12.1,NA,NA,0.1,0.1,11.67,NA,14716,FleaFlicker,14071,NA,NA,NA,NA,NA,TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,RB12,0.7,74.3,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Najee Harris,RB,PIT,NA,18.1,73.2,NA,0.4,1.8,1.8,12.6,NA,NA,0.1,0.1,11.58,NA,16246,FleaFlicker,15254,NA,NA,NA,NA,NA,NYGMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,RB24,0.5,85.8,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tony Pollard,RB,TEN,NA,16,68.3,NA,0.4,3.1,3.1,20.3,NA,NA,0.1,0.1,11.38,NA,14759,FleaFlicker,14085,NA,NA,NA,NA,NA,@DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,RB19,0.4,88.5,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Javonte Williams,RB,DEN,NA,15.9,62.4,NA,0.4,2.9,2.9,19.9,NA,NA,0.1,0.1,11.37,NA,16282,FleaFlicker,15256,NA,NA,NA,NA,NA,CARSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,RB29,0.6,82.3,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
James Conner,RB,ARI,NA,16.2,68.8,NA,0.5,2,2,13.9,NA,NA,0.1,0.1,11.37,NA,12951,FleaFlicker,13146,NA,NA,NA,NA,NA,@MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,RB15,0.6,82.8,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brian Robinson,RB,WAS,NA,15.6,64.2,NA,0.5,1.9,1.9,13.6,NA,NA,0.1,0.1,11.12,NA,16875,FleaFlicker,15716,NA,NA,NA,NA,NA,CHISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,RB16,0.6,77.8,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chuba Hubbard,RB,CAR,NA,17,67.4,NA,0.3,2.8,2.8,17.6,NA,NA,0.1,0.1,10.8,NA,16361,FleaFlicker,15261,NA,NA,NA,NA,NA,@DENSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,RB27,0.4,85.1,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Chubb,RB,CLE,NA,13.8,60,NA,0.4,1.6,1.6,13.2,NA,NA,0.1,0.1,9.78,NA,13802,FleaFlicker,13610,NA,NA,NA,NA,NA,BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RB30,0.4,73.2,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chase Brown,RB,CIN,NA,12.6,52.1,NA,0.4,2,2,15.4,NA,NA,0.1,0.1,9.29,NA,17756,FleaFlicker,16181,NA,NA,NA,NA,NA,PHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,RB26,0.5,67.5,88%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhamondre Stevenson,RB,NE,NA,13.5,55.7,NA,0.3,2.4,2.4,15.8,NA,NA,0.1,0.1,9.19,NA,16339,FleaFlicker,15259,NA,NA,NA,NA,NA,NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,RB25,0.4,71.6,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alexander Mattison,RB,LV,NA,15.5,52.7,NA,0.3,2.1,2.1,16.6,NA,NA,0.1,0.1,9.03,NA,14700,FleaFlicker,14223,NA,NA,NA,NA,NA,KCSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RB39,0.4,69.3,73%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tank Bigsby,RB,JAC,NA,12.1,56.5,NA,0.4,0.9,0.9,6,NA,NA,0,0.1,8.77,NA,17625,FleaFlicker,16164,NA,NA,NA,NA,NA,GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,RB28,0.5,62.4,75%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rico Dowdle,RB,DAL,NA,11.9,49.5,NA,0.3,2.4,2.4,17.2,NA,NA,0.1,0.1,8.75,NA,15904,FleaFlicker,14823,NA,NA,NA,NA,NA,@SFSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,RB31,0.4,66.7,82%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rachaad White,RB,TB,NA,10.3,38.1,NA,0.2,3.2,3.2,25.4,NA,NA,0.1,0.1,8.44,NA,16882,FleaFlicker,15721,NA,NA,NA,NA,NA,ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,RB35,0.4,63.6,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bucky Irving,RB,TB,NA,9.6,42.2,NA,0.3,1.9,1.9,14.6,NA,NA,0.1,0.1,7.88,NA,18479,FleaFlicker,16598,NA,NA,NA,NA,NA,ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,RB33,0.4,56.9,73%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyrone Tracy,RB,NYG,NA,11.2,42.1,NA,0.2,2.3,2.3,16.1,NA,NA,0.1,0,7.43,NA,18534,FleaFlicker,16747,NA,NA,NA,NA,NA,@PITMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,RB32,0.3,58.2,62%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zack Moss,RB,CIN,NA,7.4,32.9,NA,0.2,2.6,2.6,17.9,NA,NA,0.1,0,7.14,NA,15548,FleaFlicker,14798,NA,NA,NA,NA,NA,PHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,RB37,0.3,50.8,88%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raheem Mostert,RB,MIA,NA,8.1,40.5,NA,0.3,1.3,1.3,9.8,NA,NA,0.1,0.1,7.13,NA,11455,FleaFlicker,12447,NA,NA,NA,NA,NA,ARISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,RB43,0.4,50.2,84%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
