player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,pass_yds,return_tds
Demario Douglas,WR,NE,NA,NA,3.63,37.98,NA,NA,0.16,0.26,1.38,NA,0.01,NA,4.87,NA,demario-douglas,NumberFire,16342,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,9.69,#14,156,64,6.69,4900,1.37,8.56,4400,1.95,6.69,17,0.39,NA,NA
Elijah Moore,WR,CLE,NA,NA,3.39,34.3,NA,NA,0.2,0.29,1.63,NA,0.01,NA,4.82,NA,elijah-moore,NumberFire,15288,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,9.63,#30,158,65,6.51,5500,1.18,8.23,4800,1.71,6.51,18,0.36,NA,NA
Brandin Cooks,WR,DAL,NA,NA,3.03,34.48,NA,NA,0.23,0,0,NA,0,NA,4.81,NA,brandin-cooks,NumberFire,11674,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,9.61,#21,159,66,6.34,5700,1.11,7.87,4500,1.75,6.34,15,0.42,NA,NA
David Moore,WR,CAR,NA,NA,3.04,36.04,NA,NA,0.2,0,0,NA,0,NA,4.68,NA,david-moore,NumberFire,13348,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.08,9.44,#25,162,67,6.22,4800,1.3,7.8,3600,2.17,6.22,14,0.44,NA,NA
Marvin Mims,WR,DEN,NA,NA,2.2,26.95,NA,NA,0.15,1.35,7.73,NA,0.06,NA,4.68,NA,marvin-mims,NumberFire,16189,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.08,9.44,#9,162,67,5.75,5300,1.08,6.89,NA,NA,5.75,NA,NA,NA,NA
Dontayvion Wicks,WR,GB,NA,NA,2.31,30.5,NA,NA,0.27,0,0,NA,0,NA,4.61,NA,dontayvion-wicks,NumberFire,16195,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.12,9.34,#17,164,69,5.79,5300,1.09,6.97,4100,1.7,5.79,11,0.53,NA,NA
Sterling Shepard,WR,TB,NA,NA,3.08,32.96,NA,NA,0.2,0,0,NA,0,NA,4.49,NA,sterling-shepard,NumberFire,12658,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2,9.18,#26,167,70,6.04,5200,1.16,7.59,3800,2,6.04,14,0.43,NA,NA
Adonai Mitchell,WR,IND,NA,NA,2.11,29.76,NA,NA,0.22,0.31,1.58,NA,0.01,NA,4.47,NA,adonai-mitchell,NumberFire,16626,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.21,9.15,#16,168,71,5.53,4900,1.13,6.61,3800,1.74,5.53,10,0.55,NA,NA
Marquise Brown,WR,KC,NA,NA,2.48,29.28,NA,NA,0.21,0.14,0.73,NA,0.01,NA,4.26,NA,marquise-brown,NumberFire,14105,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35,8.87,#3,171,72,5.52,5600,0.99,6.79,NA,NA,5.52,NA,NA,NA,NA
Michael Wilson,WR,ARI,NA,NA,2.38,30.79,NA,NA,0.19,0,0,NA,0,NA,4.2,NA,michael-wilson,NumberFire,16206,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.39,8.79,#31,173,73,5.41,5000,1.08,6.61,4200,1.57,5.41,16,0.34,NA,NA
Parker Washington,WR,JAC,NA,NA,2.73,30.85,NA,NA,0.18,0,0,NA,0,NA,4.12,NA,parker-washington,NumberFire,16192,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44,8.68,#20,177,74,5.49,5600,0.98,6.89,4300,1.6,5.49,15,0.37,NA,NA
Kendrick Bourne,WR,NE,NA,NA,2.86,33.6,NA,NA,0.13,0,0,NA,0,NA,4.11,NA,kendrick-bourne,NumberFire,13418,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45,8.67,#14,178,75,5.53,4800,1.15,6.99,3400,2.06,5.53,16,0.35,NA,NA
Allen Lazard,WR,NYJ,NA,NA,2.05,28.34,NA,NA,0.18,0,0,NA,0,NA,3.93,NA,allen-lazard,NumberFire,13632,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.56,8.42,#27,181,76,4.94,4900,1.01,5.96,4000,1.49,4.94,15,0.33,NA,NA
Andrei Iosivas,WR,CIN,NA,NA,2.08,25.3,NA,NA,0.23,0,0,NA,0,NA,3.91,NA,andrei-iosivas,NumberFire,16207,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.58,8.4,#18,182,77,4.93,5100,0.97,5.98,3600,1.66,4.93,14,0.35,NA,NA
Jalen Tolbert,WR,DAL,NA,NA,2.45,27.24,NA,NA,0.2,0,0,NA,0,NA,3.89,NA,jalen-tolbert,NumberFire,15788,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.59,8.37,#21,184,78,5.13,4900,1.05,6.37,4000,1.59,5.13,14,0.37,NA,NA
Van Jefferson,WR,PIT,NA,NA,2.04,29.53,NA,NA,0.15,0,0,NA,0,NA,3.87,NA,van-jefferson,NumberFire,14858,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6,8.34,#22,185,79,4.85,4700,1.03,5.88,3300,1.78,4.85,10,0.49,NA,NA
KaVontae Turpin,WR,DAL,NA,NA,1.94,22.41,NA,NA,0.16,1.05,5.19,NA,0.04,NA,3.83,NA,kavontae-turpin,NumberFire,15981,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.63,8.29,#21,186,80,4.79,4800,1,5.83,3400,1.71,4.79,13,0.37,NA,NA
Devaughn Vele,WR,DEN,NA,NA,2.41,27.03,NA,NA,0.16,0,0,NA,0,NA,3.65,NA,devaughn-vele,NumberFire,16788,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.74,8.04,#9,193,81,4.87,5200,0.94,6.08,4000,1.52,4.87,16,0.3,NA,NA
Troy Franklin,WR,DEN,NA,NA,2.4,26.44,NA,NA,0.17,0,0,NA,0,NA,3.65,NA,troy-franklin,NumberFire,16619,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.74,8.04,#9,193,81,4.86,5200,0.93,6.07,3300,1.84,4.86,10,0.49,NA,NA
Tyler Boyd,WR,TEN,NA,NA,2.72,28.5,NA,NA,0.13,0,0,NA,0,NA,3.61,NA,tyler-boyd,NumberFire,12650,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.77,7.99,#13,196,83,4.99,4800,1.04,6.36,3700,1.72,4.99,10,0.5,NA,NA
Dyami Brown,WR,WSH,NA,NA,1.96,24.08,NA,NA,0.15,0.28,1.52,NA,0.02,NA,3.56,NA,dyami-brown,NumberFire,15292,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8,7.92,#4,198,84,4.54,4900,0.93,5.53,3400,1.63,4.54,11,0.41,NA,NA
Bub Means,WR,NO,NA,NA,2.48,27.28,NA,NA,0.11,0,0,NA,0,NA,3.36,NA,bub-means,NumberFire,16751,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.93,7.65,#6,201,85,4.63,4000,1.16,5.88,3000,1.96,4.63,10,0.46,NA,NA
Michael Woods II,WR,CLE,NA,NA,2.45,26.1,NA,NA,0.13,0,0,NA,0,NA,3.35,NA,michael-woods-ii,NumberFire,15792,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.94,7.64,#30,202,86,4.56,4500,1.01,5.82,3200,1.82,4.56,10,0.46,NA,NA
Tutu Atwell,WR,LA,NA,NA,1.79,21.98,NA,NA,0.14,0.29,1.48,NA,0.02,NA,3.25,NA,tutu-atwell,NumberFire,15301,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,7.5,#28,203,87,4.18,4700,0.89,5.09,3500,1.45,4.18,10,0.42,NA,NA
Tyler Lockett,WR,SEA,NA,NA,2.04,24.5,NA,NA,0.13,0,0,NA,0,NA,3.24,NA,tyler-lockett,NumberFire,12187,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.01,7.49,#2,204,88,4.23,5300,0.8,5.26,3900,1.35,4.23,11,0.38,NA,NA
Olamide Zaccheaus,WR,WSH,NA,NA,2.03,24.55,NA,NA,0.13,0,0,NA,0,NA,3.15,NA,olamide-zaccheaus,NumberFire,14592,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.07,7.37,#4,205,89,4.19,4700,0.89,5.24,3500,1.5,4.19,10,0.42,NA,NA
Demarcus Robinson,WR,LA,NA,NA,1.75,22.5,NA,NA,0.15,0,0,NA,0,NA,3.08,NA,demarcus-robinson,NumberFire,12785,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.11,7.27,#28,208,90,3.97,5000,0.79,4.87,4000,1.22,3.97,13,0.31,NA,NA
Lil'Jordan Humphrey,WR,DEN,NA,NA,1.91,21.87,NA,NA,0.13,0,0,NA,0,NA,2.96,NA,lil-jordan-humphrey,NumberFire,14118,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.19,7.11,#9,211,91,3.88,4700,0.83,4.86,3000,1.62,3.88,10,0.39,NA,NA
Ricky Pearsall,WR,SF,NA,NA,1.61,20.01,NA,NA,0.14,0,0,NA,0,NA,2.86,NA,ricky-pearsall,NumberFire,16622,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.26,6.98,#11,214,92,3.63,4700,0.77,4.44,4300,1.03,3.63,10,0.36,NA,NA
Josh Reynolds,WR,JAC,NA,NA,1.85,21.56,NA,NA,0.12,0,0,NA,0,NA,2.85,NA,josh-reynolds,NumberFire,13168,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.26,6.96,#20,216,93,3.78,4500,0.84,4.72,3300,1.43,3.78,10,0.38,NA,NA
River Cracraft,WR,MIA,NA,NA,1.85,20.58,NA,NA,0.11,0,0,NA,0,NA,2.65,NA,river-cracraft,NumberFire,13862,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.39,6.69,#12,222,94,3.58,4400,0.81,4.54,3200,1.42,3.58,10,0.36,NA,NA
Scotty Miller,WR,PIT,NA,NA,1.57,20.98,NA,NA,0.09,0,0,NA,0,NA,2.63,NA,scotty-miller,NumberFire,14280,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.41,6.67,#22,223,95,3.4,4300,0.79,4.2,3000,1.4,3.4,10,0.34,NA,NA
Zay Jones,WR,ARI,NA,NA,1.72,18.32,NA,NA,0.12,0,0,NA,0,NA,2.56,NA,zay-jones,NumberFire,13176,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.45,6.57,#31,224,96,3.41,4300,0.79,4.27,3000,1.42,3.41,10,0.34,NA,NA
Tylan Wallace,WR,BAL,NA,NA,1.34,19.09,NA,NA,0.11,0,0,NA,0,NA,2.53,NA,tylan-wallace,NumberFire,15285,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.47,6.53,#5,225,97,3.2,4500,0.71,3.89,3100,1.25,3.2,10,0.32,NA,NA
D.J. Chark,WR,LAC,NA,NA,1.44,18.09,NA,NA,0.12,0,0,NA,0,NA,2.52,NA,d-j-chark,NumberFire,13668,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.48,6.52,#1,226,98,3.23,4500,0.72,3.96,3100,1.28,3.23,10,0.32,NA,NA
Jalen Nailor,WR,MIN,NA,NA,1.36,17.03,NA,NA,0.12,0,0,NA,0,NA,2.39,NA,jalen-nailor,NumberFire,15786,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.56,6.34,#10,229,99,3.08,4900,0.63,3.77,3300,1.14,3.08,10,0.31,NA,NA
Ryan Miller,WR,TB,NA,NA,1.38,16.84,NA,NA,0.11,0,0,NA,0,NA,2.35,NA,ryan-miller,NumberFire,16958,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.59,6.29,#26,231,100,3.01,4100,0.73,3.71,3000,1.24,3.01,10,0.3,NA,NA
Cedrick Wilson,WR,NO,NA,NA,1.71,19.25,NA,NA,0.07,0,0,NA,0,NA,2.33,NA,cedrick-wilson,NumberFire,13652,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.6,6.26,#6,233,101,3.16,4900,0.64,4.04,3200,1.26,3.16,NA,NA,NA,NA
Jamison Crowder,WR,WSH,NA,NA,1.72,16.6,NA,NA,0.11,0,0,NA,0,NA,2.29,NA,jamison-crowder,NumberFire,12184,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.63,6.21,#4,234,102,3.14,4600,0.68,4.02,3000,1.34,3.14,10,0.31,NA,NA
Kevin Austin Jr.,WR,NO,NA,NA,1.86,18.94,NA,NA,0.07,0,0,NA,0,NA,2.24,NA,kevin-austin-jr,NumberFire,15765,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.66,6.14,#6,237,103,3.18,4700,0.68,4.14,3100,1.34,3.18,10,0.32,NA,NA
Greg Dortch,WR,ARI,NA,NA,1.33,13.48,NA,NA,0.1,0.29,1.6,NA,0.02,NA,2.18,NA,greg-dortch,NumberFire,14108,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.7,6.06,#31,241,104,2.85,4900,0.58,3.54,3200,1.11,2.85,10,0.29,NA,NA
Mack Hollins,WR,BUF,NA,NA,1.13,14.18,NA,NA,0.12,0,0,NA,0,NA,2.13,NA,mack-hollins,NumberFire,13289,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.73,5.99,#29,243,105,2.7,5200,0.52,3.27,3600,0.91,2.7,12,0.23,NA,NA
Luke McCaffrey,WR,WSH,NA,NA,1.32,15,NA,NA,0.1,0,0,NA,0,NA,2.07,NA,luke-mccaffrey,NumberFire,16635,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.77,5.91,#4,246,106,2.74,4600,0.6,3.41,3100,1.1,2.74,10,0.27,NA,NA
Ja'Lynn Polk,WR,NE,NA,NA,1.46,15.6,NA,NA,0.08,0,0,NA,0,NA,2.04,NA,ja-lynn-polk,NumberFire,16631,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.79,5.87,#14,247,107,2.75,4300,0.64,3.49,3000,1.16,2.75,10,0.28,NA,NA
Jahan Dotson,WR,PHI,NA,NA,1.19,13.46,NA,NA,0.1,0,0,NA,0,NA,1.96,NA,jahan-dotson,NumberFire,15755,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.84,5.76,#24,248,108,2.54,4600,0.55,3.14,3300,0.95,2.54,10,0.25,NA,NA
Deven Thompkins,WR,CAR,NA,NA,1.51,14.02,NA,NA,0.08,0,0,NA,0,NA,1.84,NA,deven-thompkins,NumberFire,15977,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.92,5.6,#25,250,109,2.56,4200,0.61,3.35,3000,1.12,2.56,10,0.26,NA,NA
Devin Duvernay,WR,JAC,NA,NA,1.34,11.38,NA,NA,0.07,0.27,1.44,NA,0.01,NA,1.73,NA,devin-duvernay,NumberFire,14847,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.99,5.45,#20,255,110,2.39,4800,0.5,3.08,3100,0.99,2.39,10,0.24,NA,NA
Devontez Walker,WR,BAL,NA,NA,0.92,11.16,NA,NA,0.08,0,0,NA,0,NA,1.55,NA,devontez-walker,NumberFire,16621,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.11,5.21,#5,261,111,2.02,4000,0.51,2.5,3000,0.83,2.02,10,0.2,NA,NA
Anthony Gould,WR,IND,NA,NA,0.86,11.33,NA,NA,0.07,0,0,NA,0,NA,1.54,NA,anthony-gould,NumberFire,16732,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.11,5.19,#16,262,112,1.96,4000,0.49,2.4,3000,0.8,1.96,10,0.2,NA,NA
Ashton Dulin,WR,IND,NA,NA,0.72,11.54,NA,NA,0.06,0,0,NA,0,NA,1.51,NA,ashton-dulin,NumberFire,14315,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.13,5.15,#16,265,113,1.85,4100,0.45,2.22,3300,0.67,1.85,10,0.19,NA,NA
Dante Pettis,WR,NO,NA,NA,1.08,12.33,NA,NA,0.04,0,0,NA,0,NA,1.45,NA,dante-pettis,NumberFire,13634,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.17,5.07,#6,267,114,1.97,4500,0.44,2.53,3000,0.84,1.97,10,0.2,NA,NA
Ben Skowronek,WR,PIT,NA,NA,0.94,10.9,NA,NA,0.05,0,0,NA,0,NA,1.39,NA,ben-skowronek-1,NumberFire,15491,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.21,4.99,#22,271,115,1.84,4200,0.44,2.32,3000,0.77,1.84,10,0.18,NA,NA
Allen Robinson,WR,DET,NA,NA,0.84,9.4,NA,NA,0.07,0,0,NA,0,NA,1.36,NA,allen-robinson,NumberFire,11678,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.23,4.95,#15,272,116,1.78,4200,0.42,2.2,3000,0.73,1.78,10,0.18,NA,NA
Robert Woods,WR,HOU,NA,NA,1.03,9.71,NA,NA,0.05,0,0,NA,0,NA,1.29,NA,robert-woods-1,NumberFire,11228,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.27,4.85,#8,274,117,1.77,4600,0.38,2.29,3000,0.76,1.77,10,0.18,NA,NA
Derius Davis,WR,LAC,NA,NA,0.74,6.47,NA,NA,0.04,0.55,2.71,NA,0.03,NA,1.27,NA,derius-davis,NumberFire,16299,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.29,4.83,#1,276,118,1.65,4300,0.38,2.05,3000,0.68,1.65,10,0.17,NA,NA
K.J. Osborn,WR,WSH,NA,NA,0.82,9.02,NA,NA,0.06,0,0,NA,0,NA,1.26,NA,k-j-osborn,NumberFire,14977,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.29,4.81,#4,277,119,1.65,4000,0.41,2.07,3200,0.65,1.65,10,0.17,NA,NA
Jake Bobo,WR,SEA,NA,NA,0.8,9.33,NA,NA,0.05,0,0,NA,0,NA,1.22,NA,jake-bobo,NumberFire,16393,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.32,4.76,#2,278,120,1.63,4300,0.38,2.03,3000,0.68,1.63,10,0.16,NA,NA
Xavier Hutchinson,WR,HOU,NA,NA,0.79,8.77,NA,NA,0.05,0,0,NA,0,NA,1.2,NA,xavier-hutchinson,NumberFire,16201,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.33,4.73,#8,279,121,1.57,4400,0.36,1.97,3000,0.66,1.57,10,0.16,NA,NA
Bryce Oliver,WR,TEN,NA,NA,0.79,9.04,NA,NA,0.04,0,0,NA,0,NA,1.13,NA,bryce-oliver,NumberFire,16975,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.38,4.64,#13,283,122,1.52,4300,0.35,1.92,3000,0.64,1.52,10,0.15,NA,NA
Jonathan Mingo,WR,DAL,NA,NA,0.75,7.73,NA,NA,0.06,0,0,NA,0,NA,1.12,NA,jonathan-mingo,NumberFire,16197,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.38,4.62,#21,284,123,1.49,4500,0.33,1.87,3200,0.58,1.49,10,0.15,NA,NA
James Proche,WR,CLE,NA,NA,0.7,7.51,NA,NA,0.04,0,0,NA,0,NA,0.96,NA,james-proche,NumberFire,14848,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.49,4.41,#30,288,124,1.32,4100,0.32,1.68,NA,NA,1.32,NA,NA,NA,NA
Johnny Wilson,WR,PHI,NA,NA,0.7,6.46,NA,NA,0.05,0,0,NA,0,NA,0.92,NA,johnny-wilson,NumberFire,16625,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.51,4.35,#24,289,125,1.28,4700,0.27,1.64,3000,0.55,1.28,10,0.13,NA,NA
JuJu Smith-Schuster,WR,KC,NA,NA,0.55,6.46,NA,NA,0.04,0,0,NA,0,NA,0.86,NA,juju-smith-schuster,NumberFire,13156,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.55,4.27,#3,294,126,1.14,5300,0.22,1.43,3600,0.4,1.14,10,0.11,NA,NA
Jalen Reagor,WR,LAC,NA,NA,0.52,6.01,NA,NA,0.03,0,0,NA,0,NA,0.76,NA,jalen-reagor,NumberFire,14839,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.62,4.14,#1,300,127,1,4000,0.25,1.28,3000,0.43,1,10,0.1,NA,NA
Justin Watson,WR,KC,NA,NA,0.37,5.44,NA,NA,0.03,0,0,NA,0,NA,0.73,NA,justin-watson-1,NumberFire,13776,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.64,4.1,#3,301,128,0.91,4700,0.19,1.09,3200,0.34,0.91,10,0.09,NA,NA
Brandon Powell,WR,MIN,NA,NA,0.5,4.79,NA,NA,0.04,0,0,NA,0,NA,0.7,NA,brandon-powell,NumberFire,13910,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.66,4.06,#10,304,129,0.95,4200,0.23,1.21,3000,0.4,0.95,10,0.1,NA,NA
Jalin Hyatt,WR,NYG,NA,NA,0.38,5.16,NA,NA,0.02,0,0,NA,0,NA,0.65,NA,jalin-hyatt,NumberFire,16183,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.69,3.99,#19,305,130,0.83,4400,0.19,1.02,3000,0.34,0.83,10,0.08,NA,NA
Ramel Keyton,WR,LV,NA,NA,0.37,4.49,NA,NA,0.03,0,0,NA,0,NA,0.61,NA,ramel-keyton,NumberFire,16863,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.71,3.93,#32,308,131,0.79,4100,0.19,0.99,3000,0.33,0.79,10,0.08,NA,NA
Mason Kinsey,WR,TEN,NA,NA,0.4,4.4,NA,NA,0.02,0,0,NA,0,NA,0.55,NA,mason-kinsey,NumberFire,15535,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.75,3.85,#13,311,132,0.74,4200,0.18,0.95,3000,0.32,0.74,10,0.07,NA,NA
Jamari Thrash,WR,CLE,NA,NA,0.35,3.78,NA,NA,0.02,0,0,NA,0,NA,0.49,NA,jamari-thrash,NumberFire,16624,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.79,3.77,#30,317,133,0.65,4200,0.15,0.84,3100,0.27,0.65,10,0.07,NA,NA
Kristian Wilkerson,WR,LV,NA,NA,0.19,2.46,NA,NA,0.02,0,0,NA,0,NA,0.36,NA,kristian-wilkerson,NumberFire,15528,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.88,3.6,#32,321,134,0.46,4000,0.12,0.56,3000,0.19,0.46,10,0.05,NA,NA
Jacob Cowing,WR,SF,NA,NA,0.18,2.33,NA,NA,0.02,0,0,NA,0,NA,0.33,NA,jacob-cowing,NumberFire,16640,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.9,3.56,#11,322,135,0.44,4100,0.11,0.53,3000,0.18,0.44,10,0.04,NA,NA
Curtis Samuel,WR,BUF,NA,NA,0.11,1.11,NA,NA,0.01,0.15,0.82,NA,0.01,NA,0.29,NA,curtis-samuel,NumberFire,13157,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.92,3.5,#29,324,136,0.37,4800,0.08,0.42,3100,0.14,0.37,11,0.03,NA,NA
DeAndre Carter,WR,CHI,NA,NA,0.2,2.26,NA,NA,0.01,0,0,NA,0,NA,0.28,NA,deandre-carter,NumberFire,12394,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.93,3.49,#7,327,137,0.37,4000,0.09,0.48,3000,0.16,0.37,10,0.04,NA,NA
Ryan Flournoy,WR,DAL,NA,NA,0.2,2.12,NA,NA,0.01,0,0,NA,0,NA,0.28,NA,ryan-flournoy,NumberFire,16778,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.93,3.49,#21,327,137,0.37,4000,0.09,0.47,3000,0.16,0.37,10,0.04,NA,NA
Xavier Gipson,WR,NYJ,NA,NA,0.1,1.27,NA,NA,0.01,0,0,NA,0,NA,0.18,NA,xavier-gipson,NumberFire,16416,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.99,3.35,#27,365,139,0.24,4300,0.06,0.29,3000,0.1,0.24,10,0.02,NA,NA
