team,dst_int,dst_safety,dst_sacks,dst_tackles,dst_fum_rec,dst_fum_force,dst_td,dst_pts_allowed,dst_pts_allowed_g,dst_pass_yds_allowed,dst_rush_yds_allowed,dst_yds_allowed,dst_avg_yds_allowed,site_pts,site_fppg,data_src,id,src_id,pos,player,dst_fum_recvr,dst_fumbles,dst_yds_against,dst_pts_against,opp,bye,curr_site_pts,draft_rank,idp_solo,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value
NA,0.5,0,1.7,NA,0.5,0.9,0.1,27.9,NA,NA,NA,404,NA,4.3,NA,FantasyPros,0517,8200,DST,New York Giants,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DEN,1.1,0,4.6,NA,0.6,NA,0.4,12.8,NA,NA,NA,231.5,NA,18,NA,FantasySharks,0511,NA,D,"Broncos, Denver",NA,NA,NA,NA,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIN,1.7,0,3.4,NA,0.5,NA,0.2,14.5,NA,NA,NA,255.5,NA,15.5,NA,FantasySharks,0524,NA,D,"Vikings, Minnesota",NA,NA,NA,NA,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GBP,1,0,2.9,NA,0.7,NA,0.1,17.9,NA,NA,NA,267.2,NA,13.1,NA,FantasySharks,0523,NA,D,"Packers, Green Bay",NA,NA,NA,NA,@SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BAL,0.7,0,4,NA,0.4,NA,0,15.9,NA,NA,NA,229.4,NA,12.8,NA,FantasySharks,0531,NA,D,"Ravens, Baltimore",NA,NA,NA,NA,@NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NYJ,0.3,0,3.2,NA,0.6,NA,0.2,19.9,NA,NA,NA,252.2,NA,12.5,NA,FantasySharks,0505,NA,D,"Jets, New York",NA,NA,NA,NA,@JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHI,0.8,0,2.8,NA,0.5,NA,0,16.7,NA,NA,NA,262.1,NA,12.2,NA,FantasySharks,0518,NA,D,"Eagles, Philadelphia",NA,NA,NA,NA,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARI,0.4,0.2,3.1,NA,0.6,NA,0.1,17.2,NA,NA,NA,273.2,NA,12.1,NA,FantasySharks,0519,NA,D,"Cardinals, Arizona",NA,NA,NA,NA,NEP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAL,0.9,0,2.9,NA,0.5,NA,0.3,25.7,NA,NA,NA,344.1,NA,11.7,NA,FantasySharks,0516,NA,D,"Cowboys, Dallas",NA,NA,NA,NA,@CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ATL,0.5,0,2.3,NA,0.4,NA,0.2,18.8,NA,NA,NA,247.3,NA,11.6,NA,FantasySharks,0526,NA,D,"Falcons, Atlanta",NA,NA,NA,NA,@LVR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CIN,0.7,0.1,2.4,NA,0.5,NA,0.2,23.8,NA,NA,NA,299.6,NA,11.5,NA,FantasySharks,0506,NA,D,"Bengals, Cincinnati",NA,NA,NA,NA,@TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KCC,0.6,0,2.6,NA,0.3,NA,0,15.3,NA,NA,NA,245.9,NA,11.1,NA,FantasySharks,0512,NA,D,"Chiefs, Kansas City",NA,NA,NA,NA,@CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAR,0.7,0,2.9,NA,0.4,NA,0,21.4,NA,NA,NA,293.8,NA,10.6,NA,FantasySharks,0527,NA,D,"Panthers, Carolina",NA,NA,NA,NA,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAC,0.9,0,2.8,NA,0.2,NA,0.1,17.3,NA,NA,NA,341.1,NA,10.4,NA,FantasySharks,0514,NA,D,"Chargers, Los Angeles",NA,NA,NA,NA,TBB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAR,0.7,0.1,2.4,NA,0.3,NA,0.3,23.4,NA,NA,NA,333.5,NA,10.3,NA,FantasySharks,0528,NA,D,"Rams, Los Angeles",NA,NA,NA,NA,@SFO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CLE,0.3,0.1,2.9,NA,0.6,NA,0.1,23.8,NA,NA,NA,312.7,NA,9.1,NA,FantasySharks,0507,NA,D,"Browns, Cleveland",NA,NA,NA,NA,KCC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LVR,0.7,0,2.5,NA,0.1,NA,0.1,24.7,NA,NA,NA,310.1,NA,8.9,NA,FantasySharks,0513,NA,D,"Raiders, Las Vegas",NA,NA,NA,NA,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIT,0.9,0,1.9,NA,0.7,NA,0.1,22.7,NA,NA,NA,386.3,NA,8.6,NA,FantasySharks,0510,NA,D,"Steelers, Pittsburgh",NA,NA,NA,NA,@PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HOU,1,0,2.2,NA,0.2,NA,0.2,26.6,NA,NA,NA,394,NA,8.5,NA,FantasySharks,0532,NA,D,"Texans, Houston",NA,NA,NA,NA,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHI,0.8,0,2.1,NA,0.6,NA,0.1,21.5,NA,NA,NA,351,NA,8.4,NA,FantasySharks,0521,NA,D,"Bears, Chicago",NA,NA,NA,NA,@MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JAC,0.4,0,2.1,NA,0.2,NA,0.2,22.2,NA,NA,NA,349.9,NA,8.4,NA,FantasySharks,0509,NA,D,"Jaguars, Jacksonville",NA,NA,NA,NA,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIA,0.6,0,2.1,NA,0.4,NA,0,21.4,NA,NA,NA,305.4,NA,8.1,NA,FantasySharks,0503,NA,D,"Dolphins, Miami",NA,NA,NA,NA,@HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BUF,0.7,0,1.6,NA,0.6,NA,0.1,24.9,NA,NA,NA,383.5,NA,7.9,NA,FantasySharks,0501,NA,D,"Bills, Buffalo",NA,NA,NA,NA,@DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SFO,0.6,0,2.3,NA,0.3,NA,0.1,27.7,NA,NA,NA,350.5,NA,7.7,NA,FantasySharks,0530,NA,D,"49ers, San Francisco",NA,NA,NA,NA,LAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEA,0.7,0.1,2,NA,0.2,NA,0.3,25,NA,NA,NA,406.8,NA,7.7,NA,FantasySharks,0515,NA,D,"Seahawks, Seattle",NA,NA,NA,NA,GBP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TBB,0.3,0.1,2.4,NA,0.6,NA,0,23.3,NA,NA,NA,387,NA,7.2,NA,FantasySharks,0525,NA,D,"Buccaneers, Tampa Bay",NA,NA,NA,NA,@LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IND,0.5,0,2.3,NA,0.5,NA,0.1,27.4,NA,NA,NA,438.9,NA,6.9,NA,FantasySharks,0502,NA,D,"Colts, Indianapolis",NA,NA,NA,NA,@DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEP,0.4,0,1.8,NA,0.2,NA,0.1,24.2,NA,NA,NA,357.1,NA,6.7,NA,FantasySharks,0504,NA,D,"Patriots, New England",NA,NA,NA,NA,@ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TEN,0.6,0.1,1.9,NA,0.2,NA,0,29.4,NA,NA,NA,338.4,NA,6.6,NA,FantasySharks,0508,NA,D,"Titans, Tennessee",NA,NA,NA,NA,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WAS,0.2,0,1.7,NA,0.6,NA,0,27.6,NA,NA,NA,391.1,NA,6.5,NA,FantasySharks,0520,NA,D,"Commanders, Washington",NA,NA,NA,NA,@NOS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NYG,0.3,0,2,NA,0.5,NA,0.1,27.2,NA,NA,NA,407.4,NA,6,NA,FantasySharks,0517,NA,D,"Giants, New York",NA,NA,NA,NA,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DET,0.6,0,1.5,NA,0.3,NA,0.1,23.9,NA,NA,NA,409.3,NA,5.9,NA,FantasySharks,0522,NA,D,"Lions, Detroit",NA,NA,NA,NA,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NOS,0.6,0.1,1.8,NA,0.2,NA,0,23.2,NA,NA,NA,432.5,NA,5.5,NA,FantasySharks,0529,NA,D,"Saints, New Orleans",NA,NA,NA,NA,WAS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BAL,0.8,NA,4.1,NA,0.6,0.8,0.2,15.3,NA,NA,NA,302.5,NA,12.89,NA,FleaFlicker,0531,2330,DST,Baltimore Ravens,NA,NA,NA,NA,@NYGSun 1:00 PM,14,NA,D/ST10,0,85%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CIN,0.8,NA,3.6,NA,0.5,0.6,0.1,21.1,NA,NA,NA,324.5,NA,11.19,NA,FleaFlicker,0506,2334,DST,Cincinnati Bengals,NA,NA,NA,NA,@TENSun 1:00 PM,12,NA,D/ST23,0,34%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIN,0.7,NA,3.3,NA,0.5,0.7,0.1,20.3,NA,NA,NA,315,NA,10.7,NA,FleaFlicker,0524,2345,DST,Minnesota Vikings,NA,NA,NA,NA,CHIMon 8:00 PM,6,NA,D/ST6,0,88%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GB,0.9,NA,3,NA,0.5,0.8,0.1,21.6,NA,NA,NA,342.9,NA,10.56,NA,FleaFlicker,0523,2339,DST,Green Bay Packers,NA,NA,NA,NA,@SEASun 8:20 PM,10,NA,D/ST11,0,51%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WAS,0.8,NA,2.9,NA,0.5,0.8,0.2,17.5,NA,NA,NA,303.2,NA,10.53,NA,FleaFlicker,0520,2359,DST,Washington Commanders,NA,NA,NA,NA,@NOSun 1:00 PM,14,NA,D/ST16,0,41%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIT,0.6,NA,2.9,NA,0.6,1,0.1,23.9,NA,NA,NA,338.2,NA,10.38,NA,FleaFlicker,0510,2352,DST,Pittsburgh Steelers,NA,NA,NA,NA,@PHISun 4:25 PM,9,NA,D/ST2,0,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHI,0.8,NA,3,NA,0.5,0.7,0.1,25.1,NA,NA,NA,386.6,NA,10.24,NA,FleaFlicker,0521,2333,DST,Chicago Bears,NA,NA,NA,NA,@MINMon 8:00 PM,7,NA,D/ST21,0,50%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TB,0.5,NA,3.1,NA,0.5,0.9,0.1,23.4,NA,NA,NA,339.9,NA,10.24,NA,FleaFlicker,0525,2357,DST,Tampa Bay Buccaneers,NA,NA,NA,NA,@LACSun 4:25 PM,11,NA,D/ST15,0,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHI,0.7,NA,2.9,NA,0.5,0.8,0.1,18.9,NA,NA,NA,310.2,NA,10.09,NA,FleaFlicker,0518,2351,DST,Philadelphia Eagles,NA,NA,NA,NA,PITSun 4:25 PM,5,NA,D/ST1,0,81%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KC,1,NA,2.7,NA,0.4,0.6,0.2,19.5,NA,NA,NA,339.5,NA,10,NA,FleaFlicker,0512,2343,DST,Kansas City Chiefs,NA,NA,NA,NA,@CLESun 1:00 PM,6,NA,D/ST5,0,81%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARI,0.8,NA,2.8,NA,0.6,0.7,0.1,19.3,NA,NA,NA,330.2,NA,9.98,NA,FleaFlicker,0519,2328,DST,Arizona Cardinals,NA,NA,NA,NA,NESun 4:25 PM,11,NA,D/ST13,0,46%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIA,0.7,NA,2.9,NA,0.4,0.6,0.1,23.1,NA,NA,NA,347.8,NA,9.6,NA,FleaFlicker,0503,2344,DST,Miami Dolphins,NA,NA,NA,NA,@HOUSun 1:00 PM,6,NA,D/ST26,0,41%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAC,0.8,NA,2.7,NA,0.5,0.6,0.1,21.8,NA,NA,NA,335.3,NA,9.56,NA,FleaFlicker,0514,2353,DST,Los Angeles Chargers,NA,NA,NA,NA,TBSun 4:25 PM,5,NA,D/ST12,0,46%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CLE,0.7,NA,2.6,NA,0.4,0.8,0.1,23.9,NA,NA,NA,360.8,NA,9.49,NA,FleaFlicker,0507,2335,DST,Cleveland Browns,NA,NA,NA,NA,KCSun 1:00 PM,10,NA,D/ST24,0,54%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NYJ,0.8,NA,2.2,NA,0.5,0.8,0.2,20.6,NA,NA,NA,308.2,NA,9.33,NA,FleaFlicker,0505,2349,DST,New York Jets,NA,NA,NA,NA,@JACSun 1:00 PM,12,NA,D/ST17,0,61%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ATL,0.7,NA,2.5,NA,0.5,0.8,0.1,20.6,NA,NA,NA,339.5,NA,9.31,NA,FleaFlicker,0526,2329,DST,Atlanta Falcons,NA,NA,NA,NA,@LVMon 8:30 PM,12,NA,D/ST19,0,21%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TEN,0.6,NA,2.5,NA,0.5,0.8,0.1,25.4,NA,NA,NA,353.3,NA,9.14,NA,FleaFlicker,0508,2358,DST,Tennessee Titans,NA,NA,NA,NA,CINSun 1:00 PM,5,NA,D/ST29,0,17%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SF,0.7,NA,2.3,NA,0.5,0.8,0.1,23,NA,NA,NA,345.1,NA,9.08,NA,FleaFlicker,0530,2355,DST,San Francisco 49ers,NA,NA,NA,NA,LARL 6-12,9,9.08,D/ST14,0,84%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BUF,0.7,NA,2.4,NA,0.5,0.8,0.1,28.1,NA,NA,NA,383,NA,8.94,NA,FleaFlicker,0501,2331,DST,Buffalo Bills,NA,NA,NA,NA,@DETSun 4:25 PM,12,NA,D/ST3,0,86%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HOU,0.7,NA,2.5,NA,0.5,0.6,0.1,22.4,NA,NA,NA,352.2,NA,8.93,NA,FleaFlicker,0532,2340,DST,Houston Texans,NA,NA,NA,NA,MIASun 1:00 PM,14,NA,D/ST8,0,67%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DEN,0.8,NA,2.3,NA,0.6,0.6,0.1,18.8,NA,NA,NA,325.3,NA,8.86,NA,FleaFlicker,0511,2337,DST,Denver Broncos,NA,NA,NA,NA,INDSun 4:25 PM,14,NA,D/ST7,0,78%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO,0.7,NA,2.4,NA,0.5,0.7,0.1,23.6,NA,NA,NA,371.3,NA,8.81,NA,FleaFlicker,0529,2347,DST,New Orleans Saints,NA,NA,NA,NA,WASSun 1:00 PM,12,NA,D/ST22,0,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAL,0.7,NA,2.1,NA,0.6,0.8,0.1,20.6,NA,NA,NA,328.6,NA,8.61,NA,FleaFlicker,0516,2336,DST,Dallas Cowboys,NA,NA,NA,NA,@CARSun 1:00 PM,7,NA,D/ST20,0,63%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IND,0.7,NA,2,NA,0.5,0.9,0.1,22.2,NA,NA,NA,343.4,NA,8.4,NA,FleaFlicker,0502,2341,DST,Indianapolis Colts,NA,NA,NA,NA,@DENSun 4:25 PM,14,NA,D/ST9,0,31%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAR,0.7,NA,2.2,NA,0.5,0.7,0.1,25,NA,NA,NA,390.4,NA,8.35,NA,FleaFlicker,0528,2356,DST,Los Angeles Rams,NA,NA,NA,NA,@SFW 12-6,6,8.35,D/ST27,0,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEA,0.8,NA,1.7,NA,0.5,0.8,0.1,23.2,NA,NA,NA,370.2,NA,8.04,NA,FleaFlicker,0515,2354,DST,Seattle Seahawks,NA,NA,NA,NA,GBSun 8:20 PM,10,NA,D/ST18,0,49%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAR,0.7,NA,1.8,NA,0.5,0.8,0.1,21.4,NA,NA,NA,342.6,NA,7.97,NA,FleaFlicker,0527,2332,DST,Carolina Panthers,NA,NA,NA,NA,DALSun 1:00 PM,11,NA,NA,0,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JAC,0.6,NA,2.2,NA,0.4,0.5,0.1,21.3,NA,NA,NA,347.2,NA,7.76,NA,FleaFlicker,0509,2342,DST,Jacksonville Jaguars,NA,NA,NA,NA,NYJSun 1:00 PM,12,NA,D/ST25,0,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LV,0.8,NA,2.1,NA,0.4,0.4,0.1,23,NA,NA,NA,363.6,NA,7.73,NA,FleaFlicker,0513,2350,DST,Las Vegas Raiders,NA,NA,NA,NA,ATLMon 8:30 PM,10,NA,D/ST28,0,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NE,0.7,NA,1.9,NA,0.5,0.6,0.1,24.9,NA,NA,NA,350.9,NA,7.65,NA,FleaFlicker,0504,2346,DST,New England Patriots,NA,NA,NA,NA,@ARISun 4:25 PM,14,NA,D/ST31,0,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DET,0.7,NA,1.6,NA,0.4,0.7,0.1,24.8,NA,NA,NA,377.3,NA,7.22,NA,FleaFlicker,0522,2338,DST,Detroit Lions,NA,NA,NA,NA,BUFSun 4:25 PM,5,NA,D/ST4,0,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NYG,0.5,NA,1.6,NA,0.5,0.9,0.1,27.9,NA,NA,NA,404,NA,7.13,NA,FleaFlicker,0517,2348,DST,New York Giants,NA,NA,NA,NA,BALSun 1:00 PM,11,NA,D/ST30,0,17%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BAL,0.66,NA,5.38,NA,0.63,NA,0.25,13,NA,NA,NA,296.98,NA,12.8,NA,NumberFire,0531,baltimore-dst,D,Baltimore D/ST,NA,NA,NA,NA,NYG,NA,NA,NA,NA,NA,5.65,19.95,#29,1,12.78,5000,2.56,12.78,3900,3.28,12.78,19,0.67
MIN,0.61,NA,3.81,NA,0.47,NA,0.19,18.75,NA,NA,NA,302.86,NA,8.81,NA,NumberFire,0524,minnesota-dst,D,Minnesota D/ST,NA,NA,NA,NA,CHI,NA,NA,NA,NA,NA,2.46,15.16,#25,2,8.84,4600,1.92,8.84,3300,2.68,8.84,20,0.44
WSH,0.71,NA,3.42,NA,0.41,NA,0.2,18,NA,NA,NA,296.61,NA,8.75,NA,NumberFire,0520,washington-dst,D,Washington D/ST,NA,NA,NA,NA,NO,NA,NA,NA,NA,NA,2.41,15.09,#17,3,8.73,4700,1.86,8.73,3400,2.57,8.73,NA,NA
KC,1.14,NA,2.84,NA,0.39,NA,0.19,19.5,NA,NA,NA,336.93,NA,8.51,NA,NumberFire,0512,kansas-city-dst,D,Kansas City D/ST,NA,NA,NA,NA,CLE,NA,NA,NA,NA,NA,2.22,14.8,#32,4,8.49,4600,1.85,8.49,3700,2.29,8.49,16,0.53
ARI,0.72,NA,3.03,NA,0.76,NA,0.18,20,NA,NA,NA,329.53,NA,8.45,NA,NumberFire,0519,arizona-dst,D,Arizona D/ST,NA,NA,NA,NA,NE,NA,NA,NA,NA,NA,2.17,14.73,#26,5,8.47,4400,1.93,8.47,3000,2.82,8.47,15,0.56
CIN,0.66,NA,3.78,NA,0.56,NA,0.18,21,NA,NA,NA,316.09,NA,8.37,NA,NumberFire,0506,cincinnati-dst,D,Cincinnati D/ST,NA,NA,NA,NA,TEN,NA,NA,NA,NA,NA,2.11,14.63,#31,6,8.39,4000,2.1,8.39,3500,2.4,8.39,11,0.76
PHI,0.59,NA,2.94,NA,0.43,NA,0.2,18.5,NA,NA,NA,328.45,NA,7.9,NA,NumberFire,0518,philadelphia-dst,D,Philadelphia D/ST,NA,NA,NA,NA,PIT,NA,NA,NA,NA,NA,1.73,14.07,#16,7,7.89,4500,1.75,7.89,3100,2.55,7.89,17,0.46
GB,0.96,NA,3.25,NA,0.37,NA,0.17,22,NA,NA,NA,342.55,NA,7.78,NA,NumberFire,0523,green-bay-dst,D,Green Bay D/ST,NA,NA,NA,NA,SEA,NA,NA,NA,NA,NA,1.63,13.93,#18,8,7.76,4200,1.85,7.76,3100,2.5,7.76,17,0.46
LAC,0.82,NA,2.91,NA,0.57,NA,0.17,21.25,NA,NA,NA,335.41,NA,7.76,NA,NumberFire,0514,los-angeles-chargers-d-st,D,Los Angeles Chargers D/ST,NA,NA,NA,NA,TB,NA,NA,NA,NA,NA,1.62,13.9,#5,9,7.8,4100,1.9,7.8,2900,2.69,7.8,16,0.49
NYJ,0.77,NA,2.3,NA,0.5,NA,0.2,18.5,NA,NA,NA,292.37,NA,7.73,NA,NumberFire,0505,new-york-jets-dst,D,New York Jets D/ST,NA,NA,NA,NA,JAC,NA,NA,NA,NA,NA,1.59,13.87,#24,10,7.75,4900,1.58,7.75,3000,2.58,7.75,19,0.41
DEN,0.66,NA,2.35,NA,0.71,NA,0.18,20.5,NA,NA,NA,323.84,NA,7.38,NA,NumberFire,0511,denver-dst,D,Denver D/ST,NA,NA,NA,NA,IND,NA,NA,NA,NA,NA,1.32,13.44,#23,11,7.37,4800,1.54,7.37,3200,2.3,7.37,18,0.41
ATL,0.72,NA,2.35,NA,0.45,NA,0.18,20.5,NA,NA,NA,330.76,NA,6.99,NA,NumberFire,0526,atlanta-dst,D,Atlanta D/ST,NA,NA,NA,NA,LV,NA,NA,NA,NA,NA,1,12.98,#30,12,6.97,4700,1.48,6.97,3200,2.18,6.97,12,0.58
CHI,0.88,NA,3.07,NA,0.66,NA,0.13,25.75,NA,NA,NA,360.18,NA,6.95,NA,NumberFire,0521,chicago-dst,D,Chicago D/ST,NA,NA,NA,NA,MIN,NA,NA,NA,NA,NA,0.97,12.93,#12,13,6.88,3500,1.97,6.88,2300,2.99,6.88,13,0.53
HOU,0.74,NA,2.59,NA,0.49,NA,0.17,22,NA,NA,NA,351.96,NA,6.93,NA,NumberFire,0532,houston-dst,D,Houston D/ST,NA,NA,NA,NA,MIA,NA,NA,NA,NA,NA,0.96,12.9,#21,14,6.92,4100,1.69,6.92,3300,2.1,6.92,17,0.41
CAR,0.73,NA,1.79,NA,0.56,NA,0.19,20,NA,NA,NA,339.45,NA,6.8,NA,NumberFire,0527,carolina-dst,D,Carolina D/ST,NA,NA,NA,NA,DAL,NA,NA,NA,NA,NA,0.85,12.75,#28,15,6.83,3400,2.01,6.83,2700,2.53,6.83,10,0.68
TB,0.47,NA,3.22,NA,0.57,NA,0.14,24.25,NA,NA,NA,327.02,NA,6.53,NA,NumberFire,0525,tampa-bay-dst,D,Tampa Bay D/ST,NA,NA,NA,NA,LAC,NA,NA,NA,NA,NA,0.64,12.42,#15,16,6.45,3800,1.7,6.45,2600,2.48,6.45,14,0.46
SF,0.76,NA,2.34,NA,0.48,NA,0.16,22.75,NA,NA,NA,346.22,NA,6.49,NA,NumberFire,0530,san-francisco-dst,D,San Francisco D/ST,NA,NA,NA,NA,LA,NA,NA,NA,NA,NA,0.6,12.38,#10,17,6.45,4400,1.47,6.45,2900,2.22,6.45,15,0.43
DAL,0.66,NA,2.18,NA,0.65,NA,0.16,22.5,NA,NA,NA,319.12,NA,6.48,NA,NumberFire,0516,dallas-dst,D,Dallas D/ST,NA,NA,NA,NA,CAR,NA,NA,NA,NA,NA,0.6,12.36,#27,18,6.47,3700,1.75,6.47,2800,2.31,6.47,15,0.43
PIT,0.54,NA,3.08,NA,0.51,NA,0.14,24,NA,NA,NA,334.49,NA,6.45,NA,NumberFire,0510,pittsburgh-dst,D,Pittsburgh D/ST,NA,NA,NA,NA,PHI,NA,NA,NA,NA,NA,0.57,12.33,#6,19,6.43,4300,1.5,6.43,2800,2.3,6.43,16,0.4
MIA,0.63,NA,3.05,NA,0.36,NA,0.15,24.5,NA,NA,NA,341.37,NA,6.19,NA,NumberFire,0503,miami-dst,D,Miami D/ST,NA,NA,NA,NA,HOU,NA,NA,NA,NA,NA,0.36,12.02,#19,20,6.13,3800,1.61,6.13,2500,2.45,6.13,11,0.56
CLE,0.72,NA,2.75,NA,0.32,NA,0.14,24,NA,NA,NA,349.02,NA,6.11,NA,NumberFire,0507,cleveland-dst,D,Cleveland D/ST,NA,NA,NA,NA,KC,NA,NA,NA,NA,NA,0.3,11.92,#9,21,6.08,3500,1.74,6.08,2200,2.76,6.08,12,0.51
LV,0.72,NA,2.22,NA,0.54,NA,0.15,24,NA,NA,NA,358.74,NA,6.02,NA,NumberFire,0513,las-vegas-d-st,D,Las Vegas D/ST,NA,NA,NA,NA,ATL,NA,NA,NA,NA,NA,0.23,11.81,#14,22,6.01,3300,1.82,6.01,2500,2.4,6.01,10,0.6
