player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,rush_att,rush_yds,rush_tds,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value
Drew Sample,TE,CIN,NA,0.7,0.7,6,NA,NA,0,0,0.82,NA,14714,FleaFlicker,14146,0,0,0,BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0,6,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blake Whiteheart,TE,CLE,NA,0.7,0.7,5.6,NA,NA,0,0,0.8,NA,17981,FleaFlicker,16940,0,0,0,@WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,5.6,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pharaoh Brown,TE,SEA,NA,0.6,0.6,5.6,NA,NA,0,0,0.78,NA,13377,FleaFlicker,13994,0,0,0,NYGSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,5.6,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jared Wiley,TE,KC,NA,0.5,0.5,5.3,NA,NA,0,0,0.77,NA,18468,FleaFlicker,16648,0,0,0,NOMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,0,5.3,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Durham Smythe,TE,MIA,NA,0.6,0.6,5,NA,NA,0,0,0.74,NA,13905,FleaFlicker,13676,0,0,0,@NESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,0,5,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Long,TE,LAR,NA,0.5,0.5,4.9,NA,NA,0,0,0.67,NA,16269,FleaFlicker,15334,0,0,0,GBSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,0,4.9,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Julian Hill,TE,MIA,NA,0.4,0.4,4.2,NA,NA,0,0,0.66,NA,18170,FleaFlicker,16425,0,0,0,@NESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,0,4.2,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Kelce,TE,KC,NA,NA,5.63,59.29,NA,NA,0.51,NA,9.07,NA,travis-kelce-1,NumberFire,11244,0.14,0.63,0.01,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.77,15.37,#4,65,1,11.89,7200,1.65,14.73,5800,2.54,11.89,19,0.63
George Kittle,TE,SF,NA,NA,4.76,57.55,NA,NA,0.46,NA,8.49,NA,george-kittle,NumberFire,13299,0,0,0,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.39,14.59,#30,72,2,10.86,7000,1.55,13.27,5600,2.37,10.86,22,0.49
Jake Ferguson,TE,DAL,NA,NA,4.96,51.88,NA,NA,0.33,NA,7.14,NA,jake-ferguson,NumberFire,15799,0,0,0,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52,12.76,#7,94,3,9.63,6200,1.55,12.13,4800,2.53,9.63,21,0.46
Dalton Kincaid,TE,BUF,NA,NA,5.59,52.16,NA,NA,0.33,NA,7.14,NA,dalton-kincaid,NumberFire,16213,0,0,0,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52,12.76,#17,94,3,9.95,6100,1.63,12.78,5300,2.41,9.95,15,0.66
Trey McBride,TE,ARI,NA,NA,5.67,53.52,NA,NA,0.29,NA,7.05,NA,trey-mcbride,NumberFire,15794,0,0,0,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.46,12.64,#11,99,5,9.87,6500,1.52,12.74,5900,2.16,9.87,20,0.49
Brock Bowers,TE,LV,NA,NA,4.61,49.71,NA,NA,0.23,NA,6.53,NA,brock-bowers,NumberFire,16641,0.28,1.4,0.01,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12,11.94,#2,105,6,8.84,6300,1.4,11.16,5500,2.03,8.84,17,0.52
Tucker Kraft,TE,GB,NA,NA,3.9,41.84,NA,NA,0.33,NA,6.16,NA,tucker-kraft,NumberFire,16222,0,0,0,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,11.44,#31,119,7,8.09,5300,1.53,10.06,3500,2.87,8.09,13,0.62
Colby Parkinson,TE,LA,NA,NA,3.45,38.68,NA,NA,0.24,NA,5.3,NA,colby-parkinson,NumberFire,14871,0,0,0,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,10.28,#13,133,8,7.03,5100,1.38,8.77,3700,2.37,7.03,10,0.7
Pat Freiermuth,TE,PIT,NA,NA,3.58,35.44,NA,NA,0.25,NA,5.06,NA,pat-freiermuth,NumberFire,15331,0,0,0,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,9.95,#24,137,9,6.83,5200,1.31,8.63,4200,2.05,6.83,13,0.53
Kyle Pitts,TE,ATL,NA,NA,3.03,34.64,NA,NA,0.22,NA,4.77,NA,kyle-pitts,NumberFire,15329,0,0,0,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,9.56,#19,145,10,6.3,5600,1.13,7.82,4500,1.74,6.3,12,0.53
Isaiah Likely,TE,BAL,NA,NA,2.73,33.36,NA,NA,0.22,NA,4.65,NA,isaiah-likely,NumberFire,15798,0,0,0,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,9.4,#26,150,11,6.02,5700,1.06,7.4,4400,1.68,6.02,13,0.46
Cade Otton,TE,TB,NA,NA,3.63,33.67,NA,NA,0.19,NA,4.44,NA,cade-otton,NumberFire,15802,0,0,0,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.23,9.11,#18,151,12,6.28,5300,1.18,8.13,3400,2.39,6.28,10,0.63
Cole Kmet,TE,CHI,NA,NA,3.39,31.66,NA,NA,0.21,NA,4.41,NA,cole-kmet,NumberFire,14867,0,0,0,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.25,9.07,#28,152,13,6.1,5200,1.17,7.82,4300,1.82,6.1,14,0.44
Dalton Schultz,TE,HOU,NA,NA,3.08,30.44,NA,NA,0.22,NA,4.35,NA,dalton-schultz,NumberFire,13772,0,0,0,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.29,8.99,#8,155,14,5.88,5400,1.09,7.44,4100,1.81,5.88,10,0.59
Mark Andrews,TE,BAL,NA,NA,2.5,29.13,NA,NA,0.24,NA,4.32,NA,mark-andrews,NumberFire,13671,0,0,0,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.31,8.95,#26,156,15,5.56,5900,0.94,6.83,4000,1.71,5.56,10,0.56
Noah Fant,TE,SEA,NA,NA,3.04,31.82,NA,NA,0.17,NA,4.24,NA,noah-fant,NumberFire,14137,0,0,0,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.36,8.84,#16,157,16,5.74,5000,1.15,7.26,3600,2.02,5.74,11,0.52
Hunter Henry,TE,NE,NA,NA,2.91,31.04,NA,NA,0.16,NA,4.04,NA,hunter-henry,NumberFire,12676,0,0,0,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.49,8.57,#14,160,17,5.52,5200,1.06,6.98,3900,1.79,5.52,12,0.46
Juwan Johnson,TE,NO,NA,NA,2.76,28.64,NA,NA,0.19,NA,4.03,NA,juwan-johnson,NumberFire,14861,0,0,0,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5,8.56,#12,161,18,5.38,5000,1.08,6.77,3200,2.12,5.38,12,0.45
Zach Ertz,TE,WSH,NA,NA,3.18,27.1,NA,NA,0.22,NA,4.02,NA,zach-ertz-1,NumberFire,11247,0,0,0,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.51,8.55,#15,162,19,5.62,5000,1.12,7.22,3800,1.9,5.62,11,0.51
Mike Gesicki,TE,CIN,NA,NA,2.92,27.58,NA,NA,0.2,NA,3.97,NA,michael-gesicki,NumberFire,13672,0,0,0,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.54,8.48,#21,164,20,5.44,5300,1.03,6.9,3400,2.03,5.44,11,0.49
Tyler Conklin,TE,NYJ,NA,NA,2.98,29.19,NA,NA,0.16,NA,3.86,NA,tyler-conklin,NumberFire,13675,0,0,0,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.61,8.33,#1,168,21,5.33,5000,1.07,6.85,3500,1.96,5.33,10,0.53
Erick All Jr.,TE,CIN,NA,NA,3.04,26.29,NA,NA,0.2,NA,3.83,NA,erick-all-jr,NumberFire,16645,0,0,0,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.63,8.29,#21,169,22,5.35,4400,1.22,6.88,2700,2.55,5.35,10,0.54
Greg Dulcich,TE,DEN,NA,NA,2.44,24.17,NA,NA,0.13,NA,3.18,NA,greg-dulcich,NumberFire,15797,0,0,0,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.05,7.41,#20,181,23,4.4,4400,1,5.63,2700,2.09,4.4,10,0.44
Evan Engram,TE,JAC,NA,NA,2.64,23.02,NA,NA,0.15,NA,3.15,NA,evan-engram,NumberFire,13189,0,0,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.07,7.37,#22,182,24,4.48,5800,0.77,5.82,4600,1.27,4.48,19,0.24
Noah Gray,TE,KC,NA,NA,2.07,21.25,NA,NA,0.17,NA,3.13,NA,noah-gray-1,NumberFire,15337,0,0,0,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.08,7.34,#4,184,25,4.16,4900,0.85,5.21,2700,1.93,4.16,10,0.42
Foster Moreau,TE,NO,NA,NA,2.17,23,NA,NA,0.14,NA,3.12,NA,foster-moreau,NumberFire,14239,0,0,0,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.09,7.33,#12,185,26,4.21,4600,0.92,5.3,2700,1.96,4.21,10,0.42
Johnny Mundt,TE,MIN,NA,NA,2.17,18.97,NA,NA,0.15,NA,2.81,NA,johnny-mundt,NumberFire,13940,0,0,0,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.29,6.91,#10,194,27,3.86,4800,0.8,4.96,3000,1.65,3.86,10,0.39
Jonnu Smith,TE,MIA,NA,NA,2.4,22.17,NA,NA,0.1,NA,2.8,NA,jonnu-smith,NumberFire,13193,0,0,0,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.3,6.9,#25,195,28,3.98,4900,0.81,5.2,3200,1.63,3.98,10,0.4
David Njoku,TE,CLE,NA,NA,2.17,20.22,NA,NA,0.13,NA,2.78,NA,david-njoku,NumberFire,13192,0,0,0,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.31,6.87,#32,196,29,3.85,5500,0.7,4.95,5000,0.99,3.85,20,0.19
Brenton Strange,TE,JAC,NA,NA,1.84,17.22,NA,NA,0.13,NA,2.47,NA,brenton-strange,NumberFire,16269,0,0,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.51,6.45,#22,203,30,3.42,5100,0.67,4.34,3200,1.36,3.42,10,0.34
Tommy Tremble,TE,CAR,NA,NA,1.69,15.94,NA,NA,0.1,NA,2.21,NA,tommy-tremble,NumberFire,15332,0,0,0,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.68,6.1,#5,209,31,3.02,4700,0.64,3.87,2900,1.33,3.02,10,0.3
Dawson Knox,TE,BUF,NA,NA,1.43,13.91,NA,NA,0.12,NA,2.07,NA,dawson-knox,NumberFire,14143,0,0,0,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.77,5.91,#17,212,32,2.81,5100,0.55,3.53,3000,1.18,2.81,10,0.28
Theo Johnson,TE,NYG,NA,NA,1.68,15.72,NA,NA,0.07,NA,2,NA,theo-johnson,NumberFire,16649,0,0,0,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.81,5.81,#9,214,33,2.81,4700,0.6,3.66,2600,1.41,2.81,10,0.28
Luke Musgrave,TE,GB,NA,NA,1.21,12.32,NA,NA,0.1,NA,1.84,NA,luke-musgrave,NumberFire,16215,0,0,0,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.92,5.6,#31,218,34,2.44,4900,0.5,3.04,2700,1.13,2.44,10,0.24
Austin Hooper,TE,NE,NA,NA,1.3,14.21,NA,NA,0.07,NA,1.82,NA,austin-hooper,NumberFire,12677,0,0,0,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.93,5.57,#14,219,35,2.49,4600,0.54,3.14,2900,1.08,2.49,10,0.25
AJ Barner,TE,SEA,NA,NA,1.19,11.49,NA,NA,0.08,NA,1.61,NA,aj-barner,NumberFire,16723,0,0,0,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.07,5.29,#16,223,36,2.22,4200,0.53,2.82,2500,1.13,2.22,10,0.22
Blake Whiteheart,TE,CLE,NA,NA,1.35,11.44,NA,NA,0.08,NA,1.61,NA,blake-whiteheart,NumberFire,16940,0,0,0,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.07,5.29,#32,223,36,2.3,NA,NA,2.97,2800,1.06,2.3,10,0.23
Darnell Washington,TE,PIT,NA,NA,1.13,10.74,NA,NA,0.08,NA,1.58,NA,darnell-washington,NumberFire,16216,0,0,0,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.09,5.25,#24,229,38,2.12,4800,0.44,2.68,2600,1.03,2.12,10,0.21
Josh Oliver,TE,MIN,NA,NA,1.16,10.48,NA,NA,0.09,NA,1.55,NA,josh-oliver,NumberFire,14209,0,0,0,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.11,5.21,#10,230,39,2.15,4900,0.44,2.74,3100,0.88,2.15,10,0.22
Andrew Ogletree,TE,IND,NA,NA,0.99,10.44,NA,NA,0.08,NA,1.51,NA,andrew-ogletree,NumberFire,15916,0,0,0,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.13,5.15,#29,231,40,2.02,4400,0.46,2.51,NA,NA,2.02,NA,NA
Ja'Tavion Sanders,TE,CAR,NA,NA,1.15,10.75,NA,NA,0.07,NA,1.48,NA,ja-tavion-sanders,NumberFire,16643,0,0,0,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.15,5.11,#5,232,41,2.07,4800,0.43,2.65,2500,1.06,2.07,10,0.21
Luke Farrell,TE,JAC,NA,NA,1.06,9.84,NA,NA,0.07,NA,1.39,NA,luke-farrell,NumberFire,15335,0,0,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.21,4.99,#22,233,42,1.91,4300,0.44,2.45,2800,0.88,1.91,10,0.19
Harrison Bryant,TE,LV,NA,NA,1.11,10.03,NA,NA,0.06,NA,1.38,NA,harrison-bryant,NumberFire,14875,0,0,0,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.22,4.98,#2,234,43,1.9,4300,0.44,2.46,2500,0.98,1.9,10,0.19
Jordan Akins,TE,CLE,NA,NA,1,9.1,NA,NA,0.05,NA,1.22,NA,jordan-akins,NumberFire,13753,0,0,0,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.32,4.76,#32,238,44,1.69,5000,0.34,2.2,3100,0.71,1.69,10,0.17
Daniel Bellinger,TE,NYG,NA,NA,1.05,9.25,NA,NA,0.05,NA,1.2,NA,daniel-bellinger,NumberFire,15873,0,0,0,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.33,4.73,#9,241,45,1.73,4600,0.38,2.27,2500,0.91,1.73,10,0.17
Elijah Higgins,TE,ARI,NA,NA,0.69,6.34,NA,NA,0.04,NA,0.88,NA,elijah-higgins,NumberFire,16333,0,0,0,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.54,4.3,#11,248,46,1.22,4900,0.25,1.56,3300,0.47,1.22,10,0.12
Drew Sample,TE,CIN,NA,NA,0.64,5.15,NA,NA,0.04,NA,0.76,NA,drew-sample,NumberFire,14146,0,0,0,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.62,4.14,#21,251,47,1.08,4300,0.25,1.4,2600,0.54,1.08,10,0.11
John Bates,TE,WSH,NA,NA,0.55,5.1,NA,NA,0.04,NA,0.72,NA,john-bates,NumberFire,15344,0,0,0,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.64,4.08,#15,253,48,1.03,4100,0.25,1.3,2700,0.48,1.03,10,0.1
Pharaoh Brown,TE,SEA,NA,NA,0.48,4.87,NA,NA,0.03,NA,0.67,NA,pharaoh-brown,NumberFire,13994,0,0,0,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.68,4.02,#16,256,49,0.91,4000,0.23,1.15,3000,0.38,0.91,10,0.09
Mo Alie-Cox,TE,IND,NA,NA,0.39,4.6,NA,NA,0.03,NA,0.66,NA,mo-alie-cox,NumberFire,13246,0,0,0,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.68,4,#29,257,50,0.84,4300,0.2,1.03,2500,0.41,0.84,10,0.08
Nate Adkins,TE,DEN,NA,NA,0.52,4.83,NA,NA,0.03,NA,0.65,NA,nate-adkins,NumberFire,16474,0,0,0,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.69,3.99,#20,258,51,0.92,4200,0.22,1.18,2500,0.47,0.92,10,0.09
Kylen Granson,TE,IND,NA,NA,0.4,4.31,NA,NA,0.03,NA,0.6,NA,kylen-granson,NumberFire,15419,0,0,0,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.72,3.92,#29,260,52,0.81,4600,0.18,1.01,2600,0.39,0.81,10,0.08
Jeremy Ruckert,TE,NYJ,NA,NA,0.45,4.24,NA,NA,0.03,NA,0.6,NA,jeremy-ruckert,NumberFire,15796,0,0,0,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.72,3.92,#1,260,52,0.83,4300,0.19,1.05,2600,0.4,0.83,10,0.08
Connor Heyward,TE,PIT,NA,NA,0.38,3.47,NA,NA,0.03,NA,0.51,NA,connor-heyward,NumberFire,15800,0,0,0,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.78,3.8,#24,269,54,0.72,4000,0.18,0.91,2500,0.36,0.72,10,0.07
Luke Schoonmaker,TE,DAL,NA,NA,0.36,3.44,NA,NA,0.03,NA,0.5,NA,luke-schoonmaker,NumberFire,16221,0,0,0,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.79,3.79,#7,271,55,0.7,4400,0.16,0.88,2800,0.31,0.7,10,0.07
Durham Smythe,TE,MIA,NA,NA,0.42,3.6,NA,NA,0.02,NA,0.46,NA,durham-smythe,NumberFire,13676,0,0,0,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.81,3.73,#25,276,56,0.69,4200,0.16,0.9,2800,0.32,0.69,10,0.07
Charlie Kolar,TE,BAL,NA,NA,0.21,2.36,NA,NA,0.02,NA,0.34,NA,charlie-kolar,NumberFire,15795,0,0,0,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.89,3.57,#26,279,57,0.46,4500,0.1,0.57,2500,0.23,0.46,10,0.05
Cade Stover,TE,HOU,NA,NA,0.24,2.34,NA,NA,0.02,NA,0.34,NA,cade-stover,NumberFire,16642,0,0,0,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.89,3.57,#8,279,57,0.47,4400,0.11,0.59,2700,0.22,0.47,10,0.05
Josiah Deguara,TE,JAC,NA,NA,0.24,2.16,NA,NA,0.02,NA,0.31,NA,josiah-deguara,NumberFire,14876,0,0,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.91,3.53,#22,282,59,0.46,4000,0.12,0.58,2500,0.23,0.46,10,0.05
Tip Reiman,TE,ARI,NA,NA,0.23,2.07,NA,NA,0.01,NA,0.29,NA,tip-reiman,NumberFire,16706,0,0,0,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.92,3.5,#11,284,60,0.38,NA,NA,0.5,2500,0.2,0.38,10,0.04
Adam Trautman,TE,DEN,NA,NA,0.21,2.04,NA,NA,0.01,NA,0.27,NA,adam-trautman,NumberFire,14870,0,0,0,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.94,3.48,#20,287,61,0.37,4600,0.08,0.47,2600,0.18,0.37,10,0.04
Gerald Everett,TE,CHI,NA,NA,0.22,1.79,NA,NA,0.01,NA,0.26,NA,gerald-everett,NumberFire,13236,0,0,0,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.94,3.46,#28,289,62,0.35,4500,0.08,0.46,2800,0.16,0.35,10,0.04
Julian Hill,TE,MIA,NA,NA,0.2,1.74,NA,NA,0.01,NA,0.22,NA,julian-hill,NumberFire,16425,0,0,0,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.97,3.41,#25,291,63,0.33,4100,0.08,0.43,2700,0.16,0.33,10,0.03
Eric Saubert,TE,SF,NA,NA,0.11,1.01,NA,NA,0.01,NA,0.17,NA,eric-saubert,NumberFire,13315,0,0,0,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,3.34,#30,297,64,0.22,4200,0.05,0.27,2500,0.11,0.22,10,0.02
Charlie Woerner,TE,ATL,NA,NA,0.12,1.15,NA,NA,0.01,NA,0.17,NA,charlie-woerner,NumberFire,14984,0,0,0,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,3.34,#19,297,64,0.24,4500,0.05,0.3,2500,0.12,0.24,10,0.02
Brevyn Spann-Ford,TE,DAL,NA,NA,0.12,1.18,NA,NA,0.01,NA,0.17,NA,brevyn-spann-ford,NumberFire,16647,0,0,0,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,3.34,#7,297,64,0.24,4100,0.06,0.3,2500,0.12,0.24,10,0.02
Jordan Matthews,TE,CAR,NA,NA,0.11,1.16,NA,NA,0.01,NA,0.16,NA,jordan-matthews,NumberFire,11676,0,0,0,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.01,3.33,#5,305,67,0.23,4000,0.06,0.29,2500,0.12,0.23,NA,NA
Ben Sinnott,TE,WSH,NA,NA,0.11,1.04,NA,NA,0.01,NA,0.15,NA,ben-sinnott,NumberFire,16644,0,0,0,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.01,3.31,#15,306,68,0.22,4400,0.05,0.27,2600,0.1,0.22,10,0.02
Travis Kelce,TE,KC,NA,NA,5.23,55.39,NA,NA,0.48,0.06,13.56,NA,2540258,NFL,11244,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
George Kittle,TE,SF,NA,NA,4.27,58.43,NA,NA,0.39,0.07,12.35,NA,2558266,NFL,13299,NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trey McBride,TE,ARI,NA,NA,4.68,47.59,NA,NA,0.34,0.06,11.36,NA,2568117,NFL,15794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Ferguson,TE,DAL,NA,NA,4.04,42.29,NA,NA,0.3,0.06,9.95,NA,2567496,NFL,15799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dalton Kincaid,TE,BUF,NA,NA,4.12,42.8,NA,NA,0.27,0.05,9.92,NA,2569594,NFL,16213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Evan Engram,TE,JAX,NA,NA,4.29,41.3,NA,NA,0.24,0.06,9.74,NA,2557858,NFL,13189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
