player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,rush_att,rush_yds,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,rush_tds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value
David Njoku,TE,CLE,NA,NA,4.1,45.91,NA,NA,0.23,NA,5.9,NA,david-njoku,NumberFire,13192,0,0,PIT,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.71,11.09,#4,105,9,7.98,6400,1.25,10.06,5700,1.76,7.98,21,0.38
Will Dissly,TE,LAC,NA,NA,4.04,40.55,NA,NA,0.26,NA,5.56,NA,will-dissly,NumberFire,13763,0,0,BAL,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.49,10.63,#23,111,10,7.6,5100,1.49,9.65,3500,2.76,7.6,15,0.51
Zach Ertz,TE,WSH,NA,NA,3.64,34.79,NA,NA,0.32,NA,5.38,NA,zach-ertz-1,NumberFire,11247,0,0,DAL,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.38,10.38,#30,114,11,7.22,5300,1.36,9.05,3800,2.38,7.22,16,0.45
T.J. Hockenson,TE,MIN,NA,NA,4.12,39.69,NA,NA,0.24,NA,5.37,NA,t-j-hockenson,NumberFire,14138,0,0,CHI,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.37,10.37,#8,115,12,7.45,6000,1.24,9.53,4200,2.27,7.45,17,0.44
Dallas Goedert,TE,PHI,NA,NA,3.66,36.51,NA,NA,0.22,NA,4.93,NA,dallas-goedert,NumberFire,13674,0,0,LA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.08,9.78,#18,125,13,6.74,6100,1.1,8.61,4500,1.91,6.74,16,0.42
Mark Andrews,TE,BAL,NA,NA,2.77,33.07,NA,NA,0.27,NA,4.91,NA,mark-andrews,NumberFire,13671,0,0,LAC,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.07,9.75,#6,127,14,6.31,5400,1.17,7.71,4100,1.88,6.31,16,0.39
Tucker Kraft,TE,GB,NA,NA,3.04,33.19,NA,NA,0.22,NA,4.59,NA,tucker-kraft,NumberFire,16222,0,0,SF,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-0.14,9.32,#10,136,15,6.14,5400,1.14,7.68,3900,1.97,6.14,16,0.38
Dalton Schultz,TE,HOU,NA,NA,3.16,30.51,NA,NA,0.21,NA,4.32,NA,dalton-schultz,NumberFire,13772,0,0,TEN,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-0.31,8.95,#14,145,16,5.87,5500,1.07,7.47,3500,2.13,5.87,13,0.45
Luke Schoonmaker,TE,DAL,NA,NA,3.33,31.31,NA,NA,0.15,NA,4,NA,luke-schoonmaker,NumberFire,16221,0,0,WSH,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-0.52,8.52,#27,149,17,5.68,4500,1.26,7.36,2500,2.94,5.68,10,0.57
Isaiah Likely,TE,BAL,NA,NA,2.15,25.87,NA,NA,0.18,NA,3.64,NA,isaiah-likely,NumberFire,15798,0,0,LAC,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-0.75,8.03,#6,153,18,4.72,5300,0.89,5.81,3900,1.49,4.72,12,0.39
Cole Kmet,TE,CHI,NA,NA,2.69,27.17,NA,NA,0.14,NA,3.53,NA,cole-kmet,NumberFire,14867,0,0,MIN,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-0.82,7.88,#1,155,19,4.88,5100,0.96,6.25,3600,1.74,4.88,14,0.35
Theo Johnson,TE,NYG,NA,NA,2.57,26.74,NA,NA,0.12,NA,3.39,NA,theo-johnson,NumberFire,16649,0,0,TB,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-0.91,7.69,#28,158,20,4.64,4800,0.97,5.94,2900,2.05,4.64,10,0.46
Ja'Tavion Sanders,TE,CAR,NA,NA,2.95,25.59,NA,NA,0.12,NA,3.22,NA,ja-tavion-sanders,NumberFire,16643,0,0,KC,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-1.02,7.46,#11,166,21,4.73,4900,0.97,6.23,3400,1.83,4.73,11,0.43
Pat Freiermuth,TE,PIT,NA,NA,2.3,22.6,NA,NA,0.15,NA,3.13,NA,pat-freiermuth,NumberFire,15331,0,0,CLE,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-1.08,7.34,#21,167,22,4.29,5200,0.83,5.45,3700,1.47,4.29,13,0.33
Chigoziem Okonkwo,TE,TEN,NA,NA,2.51,24.42,NA,NA,0.11,NA,3.09,NA,chigoziem-okonkwo,NumberFire,15889,0,0,HOU,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-1.11,7.29,#7,168,23,4.34,4700,0.92,5.61,2800,2,4.34,NA,NA
Colby Parkinson,TE,LA,NA,NA,2.21,22.24,NA,NA,0.12,NA,2.92,NA,colby-parkinson,NumberFire,14871,0,0,PHI,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-1.22,7.06,#5,173,24,4.03,5000,0.81,5.14,3100,1.66,4.03,10,0.4
Austin Hooper,TE,NE,NA,NA,1.94,20.14,NA,NA,0.11,NA,2.69,NA,austin-hooper,NumberFire,12677,0,0,MIA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-1.37,6.75,#12,180,25,3.62,4900,0.74,4.6,3000,1.53,3.62,10,0.36
Noah Gray,TE,KC,NA,NA,1.87,18.34,NA,NA,0.13,NA,2.61,NA,noah-gray-1,NumberFire,15337,0,0,CAR,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-1.42,6.64,#31,182,26,3.53,5000,0.71,4.47,3100,1.44,3.53,10,0.35
Michael Mayer,TE,LV,NA,NA,1.78,16.9,NA,NA,0.09,NA,2.25,NA,michael-mayer,NumberFire,16212,0,0,DEN,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-1.65,6.15,#2,192,27,3.1,4300,0.72,4,2700,1.48,3.1,10,0.31
AJ Barner,TE,SEA,NA,NA,1.72,15.98,NA,NA,0.09,NA,2.16,NA,aj-barner,NumberFire,16723,0,0,ARI,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-1.71,6.03,#25,195,28,2.98,4900,0.61,3.85,3200,1.2,2.98,10,0.3
Davis Allen,TE,LA,NA,NA,1.72,14.79,NA,NA,0.1,NA,2.05,NA,davis-allen,NumberFire,16219,0,0,PHI,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-1.78,5.88,#5,198,29,2.92,4400,0.66,3.79,2500,1.52,2.92,10,0.29
Noah Fant,TE,SEA,NA,NA,1.49,15.71,NA,NA,0.07,NA,2.02,NA,noah-fant,NumberFire,14137,0,0,ARI,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-1.8,5.84,#25,200,30,2.74,5000,0.55,3.48,3700,0.94,2.74,13,0.21
Jordan Akins,TE,CLE,NA,NA,1.33,15.83,NA,NA,0.07,NA,1.97,NA,jordan-akins,NumberFire,13753,0,0,PIT,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-1.83,5.77,#4,201,31,2.65,4700,0.56,3.32,2600,1.28,2.65,10,0.27
Mo Alie-Cox,TE,IND,NA,NA,1.1,14.29,NA,NA,0.08,NA,1.92,NA,mo-alie-cox,NumberFire,13246,0,0,DET,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-1.87,5.71,#3,204,32,2.44,4400,0.55,3,2500,1.2,2.44,10,0.24
Elijah Higgins,TE,ARI,NA,NA,1.23,12.26,NA,NA,0.08,NA,1.7,NA,elijah-higgins,NumberFire,16333,0,0,SEA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-2.01,5.41,#17,212,33,2.3,4600,0.5,2.93,2800,1.05,2.3,10,0.23
Darnell Washington,TE,PIT,NA,NA,1.25,12.04,NA,NA,0.08,NA,1.68,NA,darnell-washington,NumberFire,16216,0,0,CLE,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-2.02,5.38,#21,214,34,2.29,4800,0.48,2.92,2800,1.04,2.29,10,0.23
Josh Whyle,TE,TEN,NA,NA,1.31,13.07,NA,NA,0.06,NA,1.67,NA,josh-whyle,NumberFire,16312,0,0,HOU,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-2.03,5.37,#7,216,35,2.3,4200,0.55,2.97,2500,1.19,2.3,10,0.23
Adam Trautman,TE,DEN,NA,NA,1.11,10.56,NA,NA,0.07,NA,1.5,NA,adam-trautman,NumberFire,14870,0,0,LV,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-2.14,5.14,#24,225,36,2.01,4600,0.44,2.58,2700,0.96,2.01,10,0.2
Kylen Granson,TE,IND,NA,NA,0.94,11.15,NA,NA,0.06,NA,1.47,NA,kylen-granson,NumberFire,15419,0,0,DET,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-2.16,5.1,#3,226,37,1.93,4200,0.46,2.41,2500,0.96,1.93,10,0.19
Josh Oliver,TE,MIN,NA,NA,1.11,10.25,NA,NA,0.07,NA,1.43,NA,josh-oliver,NumberFire,14209,0,0,CHI,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-2.18,5.04,#8,227,38,1.98,4800,0.41,2.55,2900,0.88,1.98,12,0.17
Johnny Mundt,TE,MIN,NA,NA,1.02,8.71,NA,NA,0.06,NA,1.23,NA,johnny-mundt,NumberFire,13940,0,0,CHI,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-2.31,4.77,#8,231,39,1.74,4300,0.4,2.25,2500,0.9,1.74,10,0.17
Andrew Ogletree,TE,IND,NA,NA,0.76,8.69,NA,NA,0.05,NA,1.18,NA,andrew-ogletree,NumberFire,15916,0,0,DET,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-2.35,4.71,#3,233,40,1.55,4200,0.37,1.93,NA,NA,1.55,NA,NA
Hayden Hurst,TE,LAC,NA,NA,0.9,8.32,NA,NA,0.06,NA,1.17,NA,hayden-hurst,NumberFire,13680,0,0,BAL,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-2.35,4.69,#23,234,41,1.62,4400,0.37,2.08,2500,0.83,1.62,10,0.16
Julian Hill,TE,MIA,NA,NA,0.78,7.48,NA,NA,0.06,NA,1.07,NA,julian-hill,NumberFire,16425,0,0,NE,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-2.42,4.56,#26,236,42,1.48,4300,0.34,1.88,2500,0.75,1.48,10,0.15
Brevyn Spann-Ford,TE,DAL,NA,NA,0.83,8.08,NA,NA,0.04,NA,1.02,NA,brevyn-spann-ford,NumberFire,16647,0,0,WSH,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-2.45,4.49,#27,238,43,1.46,4100,0.36,1.88,2500,0.75,1.46,10,0.15
Durham Smythe,TE,MIA,NA,NA,0.69,6.71,NA,NA,0.04,NA,0.94,NA,durham-smythe,NumberFire,13676,0,0,NE,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-2.5,4.38,#26,241,44,1.26,4200,0.3,1.6,2500,0.64,1.26,10,0.13
Brock Wright,TE,DET,NA,NA,0.6,5.77,NA,NA,0.05,NA,0.89,NA,brock-wright,NumberFire,15626,0,0,IND,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-2.53,4.31,#15,244,45,1.18,5100,0.23,1.48,3300,0.45,1.18,10,0.12
John Bates,TE,WSH,NA,NA,0.53,5.38,NA,NA,0.04,NA,0.78,NA,john-bates,NumberFire,15344,0,0,DAL,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-2.6,4.16,#30,249,46,1.04,4200,0.25,1.31,2500,0.52,1.04,10,0.1
Tommy Tremble,TE,CAR,NA,NA,0.7,5.54,NA,NA,0.03,NA,0.73,NA,tommy-tremble,NumberFire,15332,0,0,KC,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-2.64,4.1,#11,250,47,1.06,4000,0.27,1.42,2600,0.55,1.06,10,0.11
Nate Adkins,TE,DEN,NA,NA,0.57,4.72,NA,NA,0.04,NA,0.69,NA,nate-adkins,NumberFire,16474,0,0,LV,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-2.66,4.04,#24,252,48,1,4700,0.21,1.28,2600,0.49,1,10,0.1
Luke Musgrave,TE,GB,NA,NA,0.46,4.39,NA,NA,0.03,NA,0.63,NA,luke-musgrave,NumberFire,16215,0,0,SF,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-2.7,3.96,#10,256,49,0.85,4400,0.19,1.08,2500,0.43,0.85,10,0.09
Eric Saubert,TE,SF,NA,NA,0.44,4.36,NA,NA,0.03,NA,0.6,NA,eric-saubert,NumberFire,13315,0,0,GB,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-2.72,3.92,#13,257,50,0.84,4500,0.19,1.06,2500,0.42,0.84,10,0.08
Cade Stover,TE,HOU,NA,NA,0.45,4.09,NA,NA,0.03,NA,0.58,NA,cade-stover,NumberFire,16642,0,0,TEN,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-2.73,3.89,#14,258,51,0.81,4800,0.17,1.04,2500,0.42,0.81,10,0.08
Grant Calcaterra,TE,PHI,NA,NA,0.4,3.94,NA,NA,0.02,NA,0.54,NA,grant-calcaterra,NumberFire,15804,0,0,LA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-2.76,3.84,#18,260,52,0.71,4300,0.17,0.91,2600,0.35,0.71,10,0.07
Shane Zylstra,TE,DET,NA,NA,0.35,3.52,NA,NA,0.03,NA,0.53,NA,shane-zylstra,NumberFire,15604,0,0,IND,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-2.77,3.83,#15,261,53,0.71,4500,0.16,0.88,2500,0.35,0.71,10,0.07
Charlie Kolar,TE,BAL,NA,NA,0.21,2.29,NA,NA,0.02,NA,0.33,NA,charlie-kolar,NumberFire,15795,0,0,LAC,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-2.9,3.56,#6,269,54,0.45,4500,0.1,0.56,2500,0.22,0.45,10,0.05
Ben Sinnott,TE,WSH,NA,NA,0.21,2.17,NA,NA,0.02,NA,0.32,NA,ben-sinnott,NumberFire,16644,0,0,DAL,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-2.9,3.54,#30,272,55,0.44,4100,0.11,0.55,2500,0.22,0.44,10,0.04
Jaheim Bell,TE,NE,NA,NA,0.23,2.38,NA,NA,0.01,NA,0.31,NA,jaheim-bell,NumberFire,16646,0,0,MIA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-2.91,3.53,#12,275,56,0.41,NA,NA,0.53,2500,0.21,0.41,10,0.04
Lucas Krull,TE,DEN,NA,NA,0.22,1.96,NA,NA,0.01,NA,0.28,NA,lucas-krull,NumberFire,15970,0,0,LV,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-2.93,3.49,#24,281,57,0.37,4300,0.09,0.48,2500,0.19,0.37,10,0.04
MyCole Pruitt,TE,PIT,NA,NA,0.19,1.9,NA,NA,0.01,NA,0.27,NA,mycole-pruitt,NumberFire,12309,0,0,CLE,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-2.94,3.48,#21,283,58,0.35,4000,0.09,0.44,2500,0.18,0.35,10,0.04
Will Mallory,TE,IND,NA,NA,0.1,1.07,NA,NA,0.01,NA,0.15,NA,will-mallory,NumberFire,16220,0,0,DET,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-3.01,3.31,#3,316,59,0.22,4000,0.06,0.27,2500,0.11,0.22,10,0.02
Travis Kelce,TE,KC,NA,NA,6.53,68.92,NA,NA,0.54,0.08,16.53,NA,2540258,NFL,11244,NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
George Kittle,TE,SF,NA,NA,4.82,63.41,NA,NA,0.47,0.07,13.88,NA,2558266,NFL,13299,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brock Bowers,TE,LV,NA,NA,5.29,58.36,NA,NA,0.41,0.07,13.45,NA,2572219,NFL,16641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trey McBride,TE,ARI,NA,NA,5.12,51.97,NA,NA,0.37,0.06,12.42,NA,2568117,NFL,15794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Njoku,TE,CLE,NA,NA,4.26,45.91,NA,NA,0.32,0.06,10.65,NA,2557986,NFL,13192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T.J. Hockenson,TE,MIN,NA,NA,4.15,42.58,NA,NA,0.28,0.07,9.95,NA,2562378,NFL,14138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dallas Goedert,TE,PHI,NA,NA,4.02,43.25,NA,NA,0.24,0.06,9.67,NA,2560995,NFL,13674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonnu Smith,TE,MIA,NA,NA,3.81,38.48,NA,NA,0.32,NA,9.58,NA,2558207,NFL,13193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cade Otton,TE,TB,NA,NA,3.79,38.09,NA,NA,0.3,NA,9.4,NA,2568312,NFL,15802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dalton Schultz,TE,HOU,NA,NA,3.53,37.12,NA,NA,0.3,0.06,8.92,NA,2560866,NFL,13772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mark Andrews,TE,BAL,NA,NA,3.15,39.6,NA,NA,0.32,0.06,8.91,NA,2560957,NFL,13671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Will Dissly,TE,LAC,NA,NA,3.33,33.94,NA,NA,0.33,NA,8.7,NA,2561046,NFL,13763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Ertz,TE,WAS,NA,NA,3.66,36.37,NA,NA,0.18,NA,8.38,NA,2540158,NFL,11247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke Schoonmaker,TE,DAL,NA,NA,3.46,34.24,NA,NA,0.25,NA,8.38,NA,2569690,NFL,16221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tucker Kraft,TE,GB,NA,NA,3.25,33.85,NA,NA,0.28,NA,8.32,NA,2569768,NFL,16222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sam LaPorta,TE,DET,NA,NA,3.24,33.48,NA,NA,0.27,0.04,8.13,NA,2569726,NFL,16214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Fant,TE,SEA,NA,NA,3.38,34.25,NA,NA,0.2,NA,8.01,NA,2562383,NFL,14137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Henry,TE,NE,NA,NA,2.92,29.25,NA,NA,0.19,NA,6.99,NA,2555341,NFL,12676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cole Kmet,TE,CHI,NA,NA,2.53,25.88,NA,NA,0.21,0.04,6.3,NA,2563704,NFL,14867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ja'Tavion Sanders,TE,CAR,NA,NA,2.33,25.79,NA,NA,0.22,NA,6.23,NA,2571892,NFL,16643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Likely,TE,BAL,NA,NA,2.31,25.62,NA,NA,0.2,NA,6.07,NA,2567283,NFL,15798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pat Freiermuth,TE,PIT,NA,NA,2.31,24.09,NA,NA,0.16,0.04,5.6,NA,2566442,NFL,15331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Gray,TE,KC,NA,NA,2.14,22.62,NA,NA,0.2,NA,5.6,NA,2566178,NFL,15337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chig Okonkwo,TE,TEN,NA,NA,1.99,20.13,NA,NA,0.17,0.06,4.92,NA,2567658,NFL,15889,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Oliver,TE,MIN,NA,NA,1.87,19.76,NA,NA,0.17,NA,4.87,NA,2562693,NFL,14209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Hooper,TE,NE,NA,NA,1.67,16.55,NA,NA,0.15,NA,4.23,NA,2555415,NFL,12677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Whyle,TE,TEN,NA,NA,1.58,16.22,NA,NA,0.14,NA,4.04,NA,2569810,NFL,16312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lucas Krull,TE,DEN,NA,NA,1.52,16.21,NA,NA,0.1,NA,3.74,NA,2569092,NFL,15970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Davis Allen,TE,LAR,NA,NA,1.51,15.4,NA,NA,0.11,NA,3.71,NA,2570017,NFL,16219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darnell Washington,TE,PIT,NA,NA,1.42,14.55,NA,NA,0.1,NA,3.48,NA,2570257,NFL,16216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tommy Tremble,TE,CAR,NA,NA,1.37,14.38,NA,NA,0.11,NA,3.47,NA,2565914,NFL,15332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Akins,TE,CLE,NA,NA,1.28,12.98,NA,NA,0.08,NA,3.06,NA,2560951,NFL,13753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
