player,pos,team,games,fg,fg_att,fg_0019,fg_att_0019,fg_2029,fg_att_2029,fg_3039,fg_att_3039,fg_4049,fg_att_4049,fg_50,fg_att_50,xp,xp_att,site_pts,site_fppg,src_id,data_src,id,fg_50_att,fg_49,fg_49_att,fg_39,fg_att_39,opp,fg_miss,bye,curr_site_pts,draft_rank,fg_pct,xp_pct,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_pos,FanDuel FP,draftkings_site_points,yahoo_site_points
Chad Ryland,K,ARI,NA,1.51,1.76,0.02,NA,0.5,NA,0.57,NA,0.33,NA,0.1,NA,2.04,NA,7.15,NA,chad-ryland,NumberFire,16292,NA,NA,NA,NA,NA,CHI,NA,NA,NA,NA,NA,NA,NA,3.42,10.88,#3,29,7.13,7.13,7.13
Greg Joseph,K,NYG,NA,1.36,1.85,0,NA,0.48,NA,0.33,NA,0.37,NA,0.17,NA,2.36,NA,7.11,NA,greg-joseph,NumberFire,13898,NA,NA,NA,NA,NA,WSH,NA,NA,NA,NA,NA,NA,NA,3.09,11.13,#23,30,7.12,7.12,7.12
Justin Tucker,K,BAL,NA,NA,NA,NA,NA,0.5,NA,0.57,NA,0.57,NA,0.31,NA,3.02,NA,9.49,NA,2536340,NFL,10976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon Aubrey,K,DAL,NA,NA,NA,NA,NA,0.55,NA,0.55,NA,0.42,NA,0.3,NA,2.91,NA,8.97,NA,2571750,NFL,16414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Younghoe Koo,K,ATL,NA,NA,NA,NA,NA,0.5,NA,0.56,NA,0.44,NA,0.37,NA,2.44,NA,8.79,NA,2559205,NFL,13403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Harrison Butker,K,KC,NA,NA,NA,NA,NA,0.5,NA,0.63,NA,0.44,NA,0.31,NA,2.4,NA,8.66,NA,2558245,NFL,13354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Bass,K,BUF,NA,NA,NA,NA,NA,0.44,NA,0.57,NA,0.44,NA,0.25,NA,2.78,NA,8.38,NA,2563596,NFL,14983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Seibert,K,WAS,NA,NA,NA,NA,NA,0.25,NA,0.75,NA,0.8,NA,0.18,NA,1.87,NA,8.17,NA,2562729,NFL,14258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Elliott,K,PHI,NA,NA,NA,NA,NA,0.43,NA,0.49,NA,0.49,NA,0.25,NA,2.52,NA,8,NA,2558172,NFL,13303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blake Grupe,K,NO,NA,NA,NA,NA,NA,0.43,NA,0.55,NA,0.43,NA,0.25,NA,2.33,NA,7.81,NA,2571234,NFL,16444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ka'imi Fairbairn,K,HOU,NA,NA,NA,NA,NA,0.4,NA,0.51,NA,0.4,NA,0.23,NA,2.68,NA,7.76,NA,2556521,NFL,12860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Evan McPherson,K,CIN,NA,NA,NA,NA,NA,0.34,NA,0.4,NA,0.56,NA,0.31,NA,2.3,NA,7.75,NA,2565953,NFL,15368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chad Ryland,K,ARI,NA,NA,NA,NA,NA,0.5,NA,0.5,NA,0.5,NA,0.25,NA,2,NA,7.75,NA,2570125,NFL,16292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cameron Dicker,K,LAC,NA,NA,NA,NA,NA,0.39,NA,0.51,NA,0.45,NA,0.28,NA,2.25,NA,7.7,NA,2568435,NFL,15979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dustin Hopkins,K,CLE,NA,NA,NA,NA,NA,0.4,NA,0.51,NA,0.46,NA,0.23,NA,2.34,NA,7.6,NA,2539227,NFL,11387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cairo Santos,K,CHI,NA,NA,NA,NA,NA,0.42,NA,0.48,NA,0.48,NA,0.24,NA,2.21,NA,7.55,NA,2550636,NFL,11945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Bates,K,DET,NA,NA,NA,NA,NA,0.35,NA,0.47,NA,0.47,NA,0.17,NA,2.74,NA,7.46,NA,2571759,NFL,16846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jason Sanders,K,MIA,NA,NA,NA,NA,NA,0.4,NA,0.46,NA,0.46,NA,0.17,NA,2.63,NA,7.44,NA,2561153,NFL,13832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Riley Patterson,K,NYJ,NA,NA,NA,NA,NA,0.48,NA,0.68,NA,0.48,NA,0.15,NA,1.7,NA,7.37,NA,2567013,NFL,15369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jason Myers,K,SEA,NA,NA,NA,NA,NA,0.41,NA,0.53,NA,0.47,NA,0.18,NA,2.23,NA,7.36,NA,2553112,NFL,12437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joshua Karty,K,LAR,NA,NA,NA,NA,NA,0.4,NA,0.46,NA,0.46,NA,0.17,NA,2.47,NA,7.28,NA,2572201,NFL,16775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daniel Carlson,K,LV,NA,NA,NA,NA,NA,0.44,NA,0.49,NA,0.38,NA,0.27,NA,1.98,NA,7.26,NA,2560993,NFL,13718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon McManus,K,GB,NA,NA,NA,NA,NA,0.25,NA,0.5,NA,0.5,NA,0.25,NA,2.23,NA,7.23,NA,2541556,NFL,11947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matt Gay,K,IND,NA,NA,NA,NA,NA,0.39,NA,0.5,NA,0.39,NA,0.28,NA,1.95,NA,7.19,NA,2562271,NFL,14244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Folk,K,TEN,NA,NA,NA,NA,NA,0.46,NA,0.51,NA,0.46,NA,0.17,NA,1.88,NA,7.02,NA,2507225,NFL,8851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joey Slye,K,NE,NA,NA,NA,NA,NA,0.41,NA,0.47,NA,0.41,NA,0.23,NA,1.99,NA,7.01,NA,2563132,NFL,14600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Will Reichard,K,MIN,NA,NA,NA,NA,NA,0.34,NA,0.51,NA,0.39,NA,0.17,NA,2.36,NA,6.93,NA,2572273,NFL,16681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jude McAtamney,K,NYG,NA,NA,NA,0.01,NA,0.47,NA,0.48,NA,0.48,NA,0.12,NA,1.93,NA,6.85,NA,2573503,NFL,16848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chase McLaughlin,K,TB,NA,NA,NA,NA,NA,0.38,NA,0.48,NA,0.43,NA,0.21,NA,1.88,NA,6.8,NA,2563203,NFL,14717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wil Lutz,K,DEN,NA,NA,NA,NA,NA,0.38,NA,0.44,NA,0.38,NA,0.22,NA,1.97,NA,6.67,NA,2556601,NFL,12956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cam Little,K,JAX,NA,NA,NA,NA,NA,0.33,NA,0.5,NA,0.33,NA,0.17,NA,2.21,NA,6.54,NA,2572147,NFL,16680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eddy Pineiro,K,CAR,NA,NA,NA,NA,NA,0.33,NA,0.45,NA,0.33,NA,0.22,NA,1.89,NA,6.32,NA,2560842,NFL,13719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
