player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,rush_yds,rush_tds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,rush_att,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value
Darnell Washington,TE,PIT,NA,0.7,0.7,7,NA,NA,0.1,0,1.04,NA,17639,FleaFlicker,16216,@LVSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9,NA,TE47,0,0.1,7,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pharaoh Brown,TE,SEA,NA,0.7,0.7,6.4,NA,NA,0.1,0,0.92,NA,13377,FleaFlicker,13994,SFL 24-36,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0.1,6.4,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Vannett,TE,TEN,NA,0.7,0.7,7.2,NA,NA,0,0,0.9,NA,12056,FleaFlicker,12680,INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,5,NA,NA,0,0,7.2,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kylen Granson,TE,IND,NA,0.6,0.6,6,NA,NA,0.1,0,0.9,NA,16340,FleaFlicker,15419,@TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,TE44,0,0.1,6,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Will Mallory,TE,IND,NA,0.6,0.6,6.2,NA,NA,0,0,0.86,NA,17730,FleaFlicker,16220,@TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,NA,0,0,6.2,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brevyn Spann-Ford,TE,DAL,NA,0.6,0.6,5.7,NA,NA,0.1,0,0.86,NA,18874,FleaFlicker,16647,DETSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,7,NA,NA,0,0.1,5.7,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nate Adkins,TE,DEN,NA,0.7,0.7,6.7,NA,NA,0,0,0.83,NA,18244,FleaFlicker,16474,LACSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,NA,0,0,6.7,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanner Hudson,TE,CIN,NA,0.5,0.5,5.3,NA,NA,0.1,0,0.83,NA,14275,FleaFlicker,14370,@NYGSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,2,NA,NA,0,0.1,5.3,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drew Sample,TE,CIN,NA,0.5,0.5,5,NA,NA,0,0,0.72,NA,14714,FleaFlicker,14146,@NYGSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,2,NA,NA,0,0,5,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
George Kittle,TE,SF,NA,NA,4.84,55.51,NA,NA,0.37,NA,7.72,NA,george-kittle,NumberFire,13299,SEA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,1.89,13.55,#10,87,1,10.15,7200,1.41,12.6,5800,2.17,10.15,22,0.46
Brock Bowers,TE,LV,NA,NA,5.04,55.68,NA,NA,0.24,NA,7,NA,brock-bowers,NumberFire,16641,PIT,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,1.43,12.57,#9,99,2,9.51,6700,1.42,12.05,6000,2.01,9.51,20,0.48
Sam LaPorta,TE,DET,NA,NA,4.59,48.3,NA,NA,0.34,NA,6.85,NA,sam-laporta,NumberFire,16214,DAL,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,1.33,12.37,#23,104,3,9.17,6300,1.46,11.47,5500,2.09,9.17,15,0.61
Jake Ferguson,TE,DAL,NA,NA,4.73,50.82,NA,NA,0.28,NA,6.74,NA,jake-ferguson,NumberFire,15799,DET,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,1.26,12.22,#20,107,4,9.11,6100,1.49,11.49,5000,2.3,9.11,19,0.48
Trey McBride,TE,ARI,NA,NA,5.44,52.88,NA,NA,0.25,NA,6.73,NA,trey-mcbride,NumberFire,15794,GB,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,1.25,12.21,#14,108,5,9.45,6500,1.45,12.21,5700,2.14,9.45,20,0.47
Tucker Kraft,TE,GB,NA,NA,4.16,44.97,NA,NA,0.28,NA,6.17,NA,tucker-kraft,NumberFire,16222,ARI,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0.89,11.45,#27,113,6,8.24,6000,1.37,10.34,4800,2.15,8.24,17,0.48
Evan Engram,TE,JAC,NA,NA,5.36,43.32,NA,NA,0.29,NA,6.01,NA,evan-engram,NumberFire,13189,CHI,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0.78,11.24,#3,116,7,8.69,5800,1.5,11.41,4700,2.43,8.69,18,0.48
Dalton Kincaid,TE,BUF,NA,NA,4.48,43.28,NA,NA,0.23,NA,5.69,NA,dalton-kincaid,NumberFire,16213,NYJ,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0.58,10.8,#5,120,8,7.93,5900,1.34,10.19,5100,2,7.93,16,0.5
Kyle Pitts,TE,ATL,NA,NA,3.34,39.38,NA,NA,0.25,NA,5.44,NA,kyle-pitts,NumberFire,15329,CAR,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0.42,10.46,#29,127,9,7.11,5900,1.21,8.79,4400,2,7.11,14,0.51
Dalton Schultz,TE,HOU,NA,NA,3.55,39.56,NA,NA,0.18,NA,5.01,NA,dalton-schultz,NumberFire,13772,NE,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0.14,9.88,#21,133,10,6.79,5300,1.28,8.59,4100,2.1,6.79,11,0.62
David Njoku,TE,CLE,NA,NA,4.13,38.53,NA,NA,0.19,NA,4.97,NA,david-njoku,NumberFire,13192,PHI,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0.11,9.83,#26,134,11,7.02,5400,1.3,9.11,4200,2.17,7.02,18,0.39
Dallas Goedert,TE,PHI,NA,NA,3.61,35.71,NA,NA,0.21,NA,4.76,NA,dallas-goedert,NumberFire,13674,CLE,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.03,9.55,#17,139,12,6.6,7000,0.94,8.43,5200,1.62,6.6,18,0.37
Zach Ertz,TE,WSH,NA,NA,3.79,32.57,NA,NA,0.23,NA,4.61,NA,zach-ertz-1,NumberFire,11247,BAL,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.12,9.34,#22,141,13,6.53,5000,1.31,8.44,3700,2.28,6.53,11,0.59
Cole Kmet,TE,CHI,NA,NA,3.39,35.01,NA,NA,0.19,NA,4.59,NA,cole-kmet,NumberFire,14867,JAC,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.14,9.32,#30,143,14,6.32,5100,1.24,8.03,4600,1.75,6.32,16,0.4
Isaiah Likely,TE,BAL,NA,NA,2.54,31.07,NA,NA,0.19,NA,4.23,NA,isaiah-likely,NumberFire,15798,WSH,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.37,8.83,#28,150,15,5.5,5800,0.95,6.78,4500,1.51,5.5,13,0.42
Theo Johnson,TE,NYG,NA,NA,3.39,32.95,NA,NA,0.15,NA,4.17,NA,theo-johnson,NumberFire,16649,CIN,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.41,8.75,#31,151,16,5.87,4900,1.2,7.59,2700,2.81,5.87,10,0.59
Pat Freiermuth,TE,PIT,NA,NA,3.36,32.57,NA,NA,0.16,NA,4.17,NA,pat-freiermuth,NumberFire,15331,LV,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.41,8.75,#19,151,16,5.88,5700,1.03,7.58,4300,1.76,5.88,14,0.42
Mark Andrews,TE,BAL,NA,NA,2.38,26.94,NA,NA,0.24,NA,4.12,NA,mark-andrews,NumberFire,13671,WSH,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.44,8.68,#28,154,18,5.3,5500,0.96,6.5,3900,1.67,5.3,11,0.48
Tyler Conklin,TE,NYJ,NA,NA,3.31,32.65,NA,NA,0.15,NA,4.1,NA,tyler-conklin,NumberFire,13675,BUF,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.45,8.65,#7,155,19,5.78,5200,1.11,7.47,3600,2.08,5.78,13,0.44
Cade Otton,TE,TB,NA,NA,3.23,30.21,NA,NA,0.17,NA,4.02,NA,cade-otton,NumberFire,15802,NO,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.51,8.55,#8,159,20,5.62,5200,1.08,7.26,3500,2.07,5.62,12,0.47
Noah Fant,TE,SEA,NA,NA,3.09,31.32,NA,NA,0.14,NA,3.98,NA,noah-fant,NumberFire,14137,SF,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.53,8.49,#15,161,21,5.54,5000,1.11,7.08,3400,2.08,5.54,10,0.55
Juwan Johnson,TE,NO,NA,NA,2.72,27.35,NA,NA,0.19,NA,3.85,NA,juwan-johnson,NumberFire,14861,TB,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.62,8.32,#24,167,22,5.24,5100,1.03,6.61,3100,2.13,5.24,13,0.4
Hunter Henry,TE,NE,NA,NA,2.67,30.39,NA,NA,0.12,NA,3.74,NA,hunter-henry,NumberFire,12676,HOU,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.69,8.17,#16,171,23,5.09,5000,1.02,6.44,3800,1.69,5.09,13,0.39
Chigoziem Okonkwo,TE,TEN,NA,NA,2.68,29.23,NA,NA,0.13,NA,3.72,NA,chigoziem-okonkwo,NumberFire,15889,IND,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.7,8.14,#25,173,24,5.04,4900,1.03,6.39,3300,1.94,5.04,NA,NA
Mike Gesicki,TE,CIN,NA,NA,2.48,24.12,NA,NA,0.16,NA,3.38,NA,michael-gesicki,NumberFire,13672,NYG,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.92,7.68,#13,180,25,4.63,5100,0.91,5.87,3100,1.89,4.63,10,0.46
Erick All Jr.,TE,CIN,NA,NA,2.34,19.72,NA,NA,0.18,NA,3.01,NA,erick-all-jr,NumberFire,16645,NYG,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-1.16,7.18,#13,187,26,4.2,4500,0.93,5.38,2800,1.92,4.2,10,0.42
Hayden Hurst,TE,LAC,NA,NA,2.28,19.46,NA,NA,0.11,NA,2.56,NA,hayden-hurst,NumberFire,13680,DEN,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-1.45,6.57,#2,196,27,3.71,4600,0.81,4.87,2600,1.87,3.71,10,0.37
Ja'Tavion Sanders,TE,CAR,NA,NA,1.9,17.09,NA,NA,0.11,NA,2.37,NA,ja-tavion-sanders,NumberFire,16643,ATL,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-1.57,6.31,#18,199,28,3.3,4800,0.69,4.26,2600,1.64,3.3,10,0.33
Foster Moreau,TE,NO,NA,NA,1.65,16.93,NA,NA,0.1,NA,2.26,NA,foster-moreau,NumberFire,14239,TB,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-1.65,6.17,#24,202,29,3.1,4700,0.66,3.93,2900,1.36,3.1,10,0.31
Jordan Akins,TE,CLE,NA,NA,1.85,16.89,NA,NA,0.09,NA,2.23,NA,jordan-akins,NumberFire,13753,PHI,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-1.67,6.13,#26,203,30,3.13,4800,0.65,4.07,3000,1.36,3.13,10,0.31
Will Dissly,TE,LAC,NA,NA,1.56,14.86,NA,NA,0.09,NA,2.04,NA,will-dissly,NumberFire,13763,DEN,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-1.79,5.87,#2,208,31,2.79,4800,0.58,3.58,2700,1.33,2.79,10,0.28
Austin Hooper,TE,NE,NA,NA,1.4,14.62,NA,NA,0.06,NA,1.82,NA,austin-hooper,NumberFire,12677,HOU,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-1.93,5.57,#16,212,32,2.52,4500,0.56,3.22,2800,1.15,2.52,10,0.25
Connor Heyward,TE,PIT,NA,NA,1.36,12.04,NA,NA,0.08,NA,1.7,NA,connor-heyward,NumberFire,15800,LV,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.01,5.41,#19,216,33,2.34,4000,0.59,3.03,2600,1.17,2.34,10,0.23
Gerald Everett,TE,CHI,NA,NA,1.31,11.79,NA,NA,0.09,NA,1.69,NA,gerald-everett,NumberFire,13236,JAC,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.01,5.39,#30,217,34,2.33,4400,0.53,3.01,2700,1.11,2.33,10,0.23
Will Mallory,TE,IND,NA,NA,1.2,12.16,NA,NA,0.08,NA,1.66,NA,will-mallory,NumberFire,16220,TEN,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.03,5.35,#6,218,35,2.28,4000,0.57,2.89,2500,1.16,2.28,10,0.23
Luke Schoonmaker,TE,DAL,NA,NA,1.14,10.76,NA,NA,0.1,NA,1.66,NA,luke-schoonmaker,NumberFire,16221,DET,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.03,5.35,#20,218,35,2.23,4700,0.47,2.81,2800,1,2.23,10,0.22
Mo Alie-Cox,TE,IND,NA,NA,0.96,11.74,NA,NA,0.07,NA,1.58,NA,mo-alie-cox,NumberFire,13246,TEN,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.09,5.25,#6,222,37,2.05,4600,0.45,2.54,2600,0.98,2.05,10,0.21
Lucas Krull,TE,DEN,NA,NA,1.28,12.26,NA,NA,0.06,NA,1.56,NA,lucas-krull,NumberFire,15970,LAC,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.1,5.22,#4,223,38,2.21,4100,0.54,2.86,2500,1.14,2.21,10,0.22
Harrison Bryant,TE,LV,NA,NA,1.21,11.2,NA,NA,0.07,NA,1.52,NA,harrison-bryant,NumberFire,14875,PIT,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.13,5.17,#9,224,39,2.13,4000,0.53,2.74,2500,1.1,2.13,10,0.21
Elijah Higgins,TE,ARI,NA,NA,1.08,10.17,NA,NA,0.08,NA,1.47,NA,elijah-higgins,NumberFire,16333,GB,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.16,5.1,#14,226,40,2.04,4900,0.42,2.58,3200,0.81,2.04,10,0.2
Brock Wright,TE,DET,NA,NA,0.92,8.92,NA,NA,0.1,NA,1.47,NA,brock-wright,NumberFire,15626,DAL,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.16,5.1,#23,226,40,1.95,4300,0.45,2.41,2700,0.89,1.95,10,0.2
Charlie Kolar,TE,BAL,NA,NA,0.86,9.54,NA,NA,0.08,NA,1.46,NA,charlie-kolar,NumberFire,15795,WSH,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.16,5.08,#28,228,42,1.86,4800,0.39,2.29,2800,0.82,1.86,10,0.19
Daniel Bellinger,TE,NYG,NA,NA,1.09,9.97,NA,NA,0.07,NA,1.4,NA,daniel-bellinger,NumberFire,15873,CIN,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.2,5,#31,230,43,1.94,4500,0.43,2.5,2500,1,1.94,10,0.19
Tommy Tremble,TE,CAR,NA,NA,1.04,10.06,NA,NA,0.06,NA,1.38,NA,tommy-tremble,NumberFire,15332,ATL,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.22,4.98,#18,231,44,1.87,4500,0.42,2.4,2900,0.83,1.87,10,0.19
Pharaoh Brown,TE,SEA,NA,NA,1.01,9.63,NA,NA,0.06,NA,1.32,NA,pharaoh-brown,NumberFire,13994,SF,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.25,4.89,#15,233,45,1.81,4000,0.45,2.32,2900,0.8,1.81,10,0.18
Adam Trautman,TE,DEN,NA,NA,0.96,9.88,NA,NA,0.04,NA,1.24,NA,adam-trautman,NumberFire,14870,LAC,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.31,4.79,#4,236,46,1.69,4500,0.38,2.18,2600,0.84,1.69,10,0.17
Cade Stover,TE,HOU,NA,NA,0.8,8.57,NA,NA,0.05,NA,1.14,NA,cade-stover,NumberFire,16642,NE,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.37,4.65,#21,240,47,1.56,4200,0.37,1.96,2600,0.75,1.56,10,0.16
Andrew Ogletree,TE,IND,NA,NA,0.78,8.15,NA,NA,0.05,NA,1.13,NA,andrew-ogletree,NumberFire,15916,TEN,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.38,4.64,#6,241,48,1.51,4300,0.35,1.9,NA,NA,1.51,NA,NA
John FitzPatrick,TE,GB,NA,NA,0.69,6.48,NA,NA,0.07,NA,1.06,NA,john-fitzpatrick,NumberFire,15925,ARI,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.42,4.54,#27,243,49,1.41,NA,NA,1.76,NA,NA,1.41,NA,NA
Ian Thomas,TE,CAR,NA,NA,0.8,7.96,NA,NA,0.04,NA,1.06,NA,ian-thomas,NumberFire,13678,ATL,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.42,4.54,#18,243,49,1.44,4000,0.36,1.84,2500,0.74,1.44,10,0.14
Tip Reiman,TE,ARI,NA,NA,0.75,6.91,NA,NA,0.05,NA,1,NA,tip-reiman,NumberFire,16706,GB,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.46,4.46,#14,245,51,1.37,4200,0.33,1.74,2500,0.7,1.37,10,0.14
Brevyn Spann-Ford,TE,DAL,NA,NA,0.63,6.15,NA,NA,0.05,NA,0.94,NA,brevyn-spann-ford,NumberFire,16647,DET,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.5,4.38,#20,248,52,1.23,4500,0.27,1.55,2500,0.62,1.23,10,0.12
Darnell Washington,TE,PIT,NA,NA,0.73,6.5,NA,NA,0.05,NA,0.92,NA,darnell-washington,NumberFire,16216,LV,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.51,4.35,#19,250,53,1.32,4800,0.28,1.68,2700,0.62,1.32,10,0.13
Brenton Strange,TE,JAC,NA,NA,0.69,6,NA,NA,0.05,NA,0.91,NA,brenton-strange,NumberFire,16269,CHI,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.52,4.34,#3,251,54,1.25,5300,0.24,1.59,3300,0.48,1.25,10,0.13
Jeremy Ruckert,TE,NYJ,NA,NA,0.57,5.13,NA,NA,0.04,NA,0.73,NA,jeremy-ruckert,NumberFire,15796,BUF,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.64,4.1,#7,257,55,1.04,4200,0.25,1.32,2600,0.51,1.04,10,0.1
Josh Whyle,TE,TEN,NA,NA,0.52,5.01,NA,NA,0.04,NA,0.72,NA,josh-whyle,NumberFire,16312,IND,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.64,4.08,#25,258,56,1,4400,0.23,1.26,2500,0.5,1,10,0.1
AJ Barner,TE,SEA,NA,NA,0.51,4.48,NA,NA,0.03,NA,0.64,NA,aj-barner,NumberFire,16723,SF,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.7,3.98,#15,262,57,0.88,4400,0.2,1.14,2500,0.46,0.88,10,0.09
Nate Adkins,TE,DEN,NA,NA,0.54,4.94,NA,NA,0.02,NA,0.63,NA,nate-adkins,NumberFire,16474,LAC,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.7,3.96,#4,263,58,0.88,4200,0.21,1.15,2500,0.46,0.88,10,0.09
Luke Farrell,TE,JAC,NA,NA,0.47,4.13,NA,NA,0.03,NA,0.61,NA,luke-farrell,NumberFire,15335,CHI,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.71,3.93,#3,264,59,0.83,4400,0.19,1.06,2600,0.41,0.83,10,0.08
Dawson Knox,TE,BUF,NA,NA,0.39,3.86,NA,NA,0.04,NA,0.6,NA,dawson-knox,NumberFire,14143,NYJ,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.72,3.92,#5,265,60,0.82,4800,0.17,1.02,2800,0.36,0.82,10,0.08
Jack Stoll,TE,PHI,NA,NA,0.31,2.72,NA,NA,0.02,NA,0.4,NA,jack-stoll,NumberFire,15541,CLE,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.85,3.65,#17,272,61,0.55,4100,0.13,0.7,2500,0.28,0.55,10,0.06
Drew Sample,TE,CIN,NA,NA,0.25,2.03,NA,NA,0.02,NA,0.31,NA,drew-sample,NumberFire,14146,NYG,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.91,3.53,#13,278,62,0.45,4100,0.11,0.57,2600,0.22,0.45,10,0.05
Josiah Deguara,TE,JAC,NA,NA,0.24,2.05,NA,NA,0.02,NA,0.3,NA,josiah-deguara,NumberFire,14876,CHI,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.92,3.52,#3,279,63,0.45,4100,0.11,0.57,2500,0.23,0.45,10,0.05
Grant Calcaterra,TE,PHI,NA,NA,0.21,1.91,NA,NA,0.01,NA,0.28,NA,grant-calcaterra,NumberFire,15804,CLE,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.93,3.49,#17,280,64,0.36,4600,0.08,0.46,2700,0.17,0.36,10,0.04
Greg Dulcich,TE,DEN,NA,NA,0.21,2.1,NA,NA,0.01,NA,0.27,NA,greg-dulcich,NumberFire,15797,LAC,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.94,3.48,#4,283,65,0.38,4400,0.09,0.48,2500,0.19,0.38,10,0.04
Blake Whiteheart,TE,CLE,NA,NA,0.22,1.66,NA,NA,0.01,NA,0.24,NA,blake-whiteheart,NumberFire,16940,PHI,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.95,3.43,#26,287,66,0.34,4200,0.08,0.45,2500,0.18,0.34,10,0.03
Charlie Woerner,TE,ATL,NA,NA,0.13,1.21,NA,NA,0.01,NA,0.19,NA,charlie-woerner,NumberFire,14984,CAR,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.99,3.37,#29,291,67,0.25,4300,0.06,0.31,2500,0.12,0.25,10,0.03
John Bates,TE,WSH,NA,NA,0.12,1.15,NA,NA,0.01,NA,0.16,NA,john-bates,NumberFire,15344,BAL,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-3.01,3.33,#22,294,68,0.24,4000,0.06,0.3,2600,0.12,0.24,10,0.02
Kylen Granson,TE,IND,NA,NA,0.1,1.09,NA,NA,0.01,NA,0.15,NA,kylen-granson,NumberFire,15419,TEN,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-3.01,3.31,#6,295,69,0.22,4700,0.05,0.27,2500,0.11,0.22,10,0.02
Eric Saubert,TE,SF,NA,NA,0.11,0.92,NA,NA,0.01,NA,0.14,NA,eric-saubert,NumberFire,13315,SEA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-3.02,3.3,#10,297,70,0.21,4200,0.05,0.26,2500,0.1,0.21,10,0.02
Brock Bowers,TE,LV,NA,NA,4.94,54.53,NA,NA,0.31,0.06,12.13,NA,2572219,NFL,16641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Ferguson,TE,DAL,NA,NA,4.87,50.84,NA,NA,0.36,0.07,11.97,NA,2567496,NFL,15799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
