team,dst_int,dst_safety,dst_sacks,dst_tackles,dst_fum_rec,dst_fum_force,dst_td,dst_pts_allowed,dst_pts_allowed_g,dst_pass_yds_allowed,dst_rush_yds_allowed,dst_yds_allowed,dst_avg_yds_allowed,site_pts,site_fppg,data_src,id,src_id,pos,player,dst_fum_recvr,dst_fumbles,dst_yds_against,dst_pts_against,opp,bye,curr_site_pts,draft_rank,idp_solo,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value
IND,0.55,NA,2.41,NA,0.34,NA,0.18,20.25,NA,NA,NA,328.15,NA,6.54,NA,NumberFire,0502,indianapolis-dst,D,Indianapolis D/ST,NA,NA,NA,NA,MIA,NA,NA,NA,NA,NA,0.64,12.44,#31,16,6.53,4300,1.52,6.53,3200,2.04,6.53,12,0.54
GB,0.69,NA,2.86,NA,0.33,NA,0.17,23,NA,NA,NA,373.71,NA,6.48,NA,NumberFire,0523,green-bay-dst,D,Green Bay D/ST,NA,NA,NA,NA,HOU,NA,NA,NA,NA,NA,0.6,12.36,#13,17,6.47,4400,1.47,6.47,2900,2.23,6.47,20,0.32
NE,0.71,NA,2.37,NA,0.69,NA,0.14,24,NA,NA,NA,332.16,NA,6.41,NA,NumberFire,0504,new-england-dst,D,New England D/ST,NA,NA,NA,NA,JAC,NA,NA,NA,NA,NA,0.54,12.28,#21,18,6.42,3700,1.74,6.42,2700,2.38,6.42,12,0.54
MIA,0.74,NA,2.26,NA,0.59,NA,0.15,23.25,NA,NA,NA,337.99,NA,6.4,NA,NumberFire,0503,miami-dst,D,Miami D/ST,NA,NA,NA,NA,IND,NA,NA,NA,NA,NA,0.53,12.27,#9,19,6.35,3600,1.76,6.35,2800,2.27,6.35,11,0.58
LV,0.68,NA,3.03,NA,0.44,NA,0.14,25.25,NA,NA,NA,342.65,NA,6.2,NA,NumberFire,0513,las-vegas-d-st,D,Las Vegas D/ST,NA,NA,NA,NA,LA,NA,NA,NA,NA,NA,0.37,12.03,#17,20,6.17,3300,1.87,6.17,2700,2.29,6.17,10,0.62
KC,0.76,NA,2.5,NA,0.5,NA,0.15,24.5,NA,NA,NA,365.56,NA,6.19,NA,NumberFire,0512,kansas-city-dst,D,Kansas City D/ST,NA,NA,NA,NA,SF,NA,NA,NA,NA,NA,0.36,12.02,#6,21,6.18,4000,1.55,6.18,3100,1.99,6.18,13,0.48
CLE,0.65,NA,2.75,NA,0.36,NA,0.15,23.5,NA,NA,NA,333.96,NA,6.18,NA,NumberFire,0507,cleveland-dst,D,Cleveland D/ST,NA,NA,NA,NA,CIN,NA,NA,NA,NA,NA,0.36,12,#7,22,6.14,3500,1.75,6.14,2500,2.46,6.14,14,0.44
SF,0.71,NA,2.4,NA,0.36,NA,0.17,23,NA,NA,NA,340,NA,6.11,NA,NumberFire,0530,san-francisco-dst,D,San Francisco D/ST,NA,NA,NA,NA,KC,NA,NA,NA,NA,NA,0.3,11.92,#11,23,6.09,4000,1.52,6.09,3000,2.03,6.09,18,0.34
ARI,0.55,NA,2.31,NA,0.49,NA,0.15,23,NA,NA,NA,337.6,NA,5.93,NA,NumberFire,0519,arizona-dst,D,Arizona D/ST,NA,NA,NA,NA,LAC,NA,NA,NA,NA,NA,0.16,11.7,#23,24,5.9,3800,1.55,5.9,2400,2.46,5.9,12,0.49
MIN,0.61,NA,2.47,NA,0.37,NA,0.15,24.5,NA,NA,NA,357.32,NA,5.63,NA,NumberFire,0524,minnesota-dst,D,Minnesota D/ST,NA,NA,NA,NA,DET,NA,NA,NA,NA,NA,-0.08,11.34,#3,25,5.61,3900,1.44,5.61,2900,1.93,5.61,21,0.27
HOU,0.76,NA,1.83,NA,0.63,NA,0.15,25.5,NA,NA,NA,370.72,NA,5.52,NA,NumberFire,0532,houston-dst,D,Houston D/ST,NA,NA,NA,NA,GB,NA,NA,NA,NA,NA,-0.17,11.21,#8,26,5.54,3700,1.5,5.54,2600,2.13,5.54,13,0.43
TEN,0.69,NA,1.92,NA,0.47,NA,0.14,25.25,NA,NA,NA,340.58,NA,5.15,NA,NumberFire,0508,tennessee-dst,D,Tennessee D/ST,NA,NA,NA,NA,BUF,NA,NA,NA,NA,NA,-0.47,10.77,#5,27,5.14,3100,1.66,5.14,2300,2.23,5.14,11,0.47
SEA,0.64,NA,2.23,NA,0.56,NA,0.13,27.25,NA,NA,NA,367.15,NA,5.08,NA,NumberFire,0515,seattle-dst,D,Seattle D/ST,NA,NA,NA,NA,ATL,NA,NA,NA,NA,NA,-0.52,10.68,#10,28,5.1,4200,1.21,5.1,2600,1.96,5.1,14,0.36
TB,0.61,NA,1.93,NA,0.44,NA,0.14,26.5,NA,NA,NA,380.97,NA,4.66,NA,NumberFire,0525,tampa-bay-dst,D,Tampa Bay D/ST,NA,NA,NA,NA,BAL,NA,NA,NA,NA,NA,-0.86,10.18,#2,29,4.67,3700,1.26,4.67,2300,2.03,4.67,14,0.33
CAR,0.7,NA,2.02,NA,0.66,NA,0.11,30.5,NA,NA,NA,350.43,NA,4.31,NA,NumberFire,0527,carolina-dst,D,Carolina D/ST,NA,NA,NA,NA,WSH,NA,NA,NA,NA,NA,-1.14,9.76,#1,30,4.3,3000,1.43,4.3,2400,1.79,4.3,10,0.43
Buffalo Bills,0.91,0.06,2.72,NA,0.64,NA,0.13,20.25,NA,NA,NA,NA,NA,6.72,NA,NFL,0501,100003,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cincinnati Bengals,0.88,0.07,2.68,NA,0.61,NA,0.13,19.25,NA,NA,NA,NA,NA,6.58,NA,NFL,0506,100006,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Orleans Saints,0.87,0.07,2.66,NA,0.6,NA,0.14,19.5,NA,NA,NA,NA,NA,6.58,NA,NFL,0529,100022,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Denver Broncos,0.8,0.08,2.53,NA,0.6,NA,0.16,17.5,NA,NA,NA,NA,NA,6.45,NA,NFL,0511,100009,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New York Jets,0.79,0.05,2.54,NA,0.53,NA,0.17,17.75,NA,NA,NA,NA,NA,6.3,NA,NFL,0505,100024,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jacksonville Jaguars,0.77,0.06,2.68,NA,0.58,NA,0.13,18,NA,NA,NA,NA,NA,6.28,NA,NFL,0509,100015,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Washington Commanders,0.78,0.07,2.53,NA,0.59,NA,0.13,19.5,NA,NA,NA,NA,NA,6.19,NA,NFL,0520,100032,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pittsburgh Steelers,0.76,0.05,2.49,NA,0.55,NA,0.16,19,NA,NA,NA,NA,NA,6.17,NA,NFL,0510,100027,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Philadelphia Eagles,0.79,0.06,2.62,NA,0.55,NA,0.12,20,NA,NA,NA,NA,NA,6.14,NA,NFL,0518,100025,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indianapolis Colts,0.76,0.07,2.48,NA,0.57,NA,0.14,19.5,NA,NA,NA,NA,NA,6.12,NA,NFL,0502,100014,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Los Angeles Chargers,0.77,0.06,2.39,NA,0.54,NA,0.12,21,NA,NA,NA,NA,NA,5.85,NA,NFL,0514,100028,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Miami Dolphins,0.74,0.05,2.47,NA,0.57,NA,0.11,23.5,NA,NA,NA,NA,NA,5.85,NA,NFL,0503,100019,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Los Angeles Rams,0.72,0.06,2.45,NA,0.55,NA,0.12,20,NA,NA,NA,NA,NA,5.83,NA,NFL,0528,100017,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Baltimore Ravens,0.73,0.05,2.41,NA,0.48,NA,0.15,20.5,NA,NA,NA,NA,NA,5.83,NA,NFL,0531,100002,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New England Patriots,0.71,0.06,2.23,NA,0.5,NA,0.12,24.25,NA,NA,NA,NA,NA,5.49,NA,NFL,0504,100021,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arizona Cardinals,0.71,0.06,2.13,NA,0.53,NA,0.12,22,NA,NA,NA,NA,NA,5.45,NA,NFL,0519,100026,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kansas City Chiefs,0.66,0.05,2.14,NA,0.48,NA,0.15,25.5,NA,NA,NA,NA,NA,5.42,NA,NFL,0512,100016,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New York Giants,0.67,0.06,2.3,NA,0.5,NA,0.11,24,NA,NA,NA,NA,NA,5.42,NA,NFL,0517,100023,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Green Bay Packers,0.72,0.05,2.28,NA,0.5,NA,0.1,23,NA,NA,NA,NA,NA,5.42,NA,NFL,0523,100011,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Houston Texans,0.69,0.05,2.26,NA,0.53,NA,0.1,25.5,NA,NA,NA,NA,NA,5.4,NA,NFL,0532,100013,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atlanta Falcons,0.73,0.05,2.23,NA,0.5,NA,0.1,22.25,NA,NA,NA,NA,NA,5.39,NA,NFL,0526,100001,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Detroit Lions,0.73,0.05,2.25,NA,0.48,NA,0.1,22.5,NA,NA,NA,NA,NA,5.37,NA,NFL,0522,100010,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
San Francisco 49ers,0.65,0.05,2.17,NA,0.47,NA,0.14,23.5,NA,NA,NA,NA,NA,5.35,NA,NFL,0530,100029,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Minnesota Vikings,0.66,0.06,2.37,NA,0.44,NA,0.11,25.5,NA,NA,NA,NA,NA,5.35,NA,NFL,0524,100020,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cleveland Browns,0.63,0.05,2.12,NA,0.48,NA,0.14,23.75,NA,NA,NA,NA,NA,5.28,NA,NFL,0507,100007,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tampa Bay Buccaneers,0.63,0.05,2.16,NA,0.47,NA,0.11,25.5,NA,NA,NA,NA,NA,5.12,NA,NFL,0525,100031,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seattle Seahawks,0.64,0.06,2.13,NA,0.43,NA,0.11,26.5,NA,NA,NA,NA,NA,5.05,NA,NFL,0515,100030,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tennessee Titans,0.66,0.05,1.97,NA,0.46,NA,0.1,27.25,NA,NA,NA,NA,NA,4.91,NA,NFL,0508,100012,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Las Vegas Raiders,0.6,0.05,2.13,NA,0.44,NA,0.09,25,NA,NA,NA,NA,NA,4.85,NA,NFL,0513,100018,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carolina Panthers,0.59,0.05,1.88,NA,0.44,NA,0.1,29.75,NA,NA,NA,NA,NA,4.64,NA,NFL,0527,100004,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
