team,dst_int,dst_safety,dst_sacks,dst_tackles,dst_fum_rec,dst_fum_force,dst_td,dst_pts_allowed,dst_pts_allowed_g,dst_pass_yds_allowed,dst_rush_yds_allowed,dst_yds_allowed,dst_avg_yds_allowed,site_pts,site_fppg,data_src,id,src_id,pos,player,dst_fum_recvr,dst_fumbles,dst_yds_against,dst_pts_against,opp,bye,curr_site_pts,draft_rank,idp_solo,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds
NA,0.5,0,2.2,NA,0.6,0.9,0.1,26.3,NA,NA,NA,368.5,NA,5.1,NA,FantasyPros,0517,8200,DST,New York Giants,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0.7,0,2.1,NA,0.5,0.7,0.1,26.3,NA,NA,NA,356.9,NA,5.1,NA,FantasyPros,0519,8000,DST,Arizona Cardinals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0.6,0,1.7,NA,0.6,0.8,0.1,28.7,NA,NA,NA,416,NA,4.8,NA,FantasyPros,0521,8050,DST,Chicago Bears,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAL,1.6,0,3.9,NA,1.3,NA,0.5,14.5,NA,NA,NA,245.8,NA,18.9,NA,FantasySharks,0516,NA,D,"Cowboys, Dallas",NA,NA,NA,NA,@ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEP,1.4,0,3.6,NA,0.7,NA,0.6,14.9,NA,NA,NA,224.5,NA,17.9,NA,FantasySharks,0504,NA,D,"Patriots, New England",NA,NA,NA,NA,@NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CLE,1.1,0,2.4,NA,0.6,NA,0.3,12.6,NA,NA,NA,195.8,NA,17.3,NA,FantasySharks,0507,NA,D,"Browns, Cleveland",NA,NA,NA,NA,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KCC,0.9,0.1,4.4,NA,0.9,NA,0.2,12.9,NA,NA,NA,216.7,NA,16.7,NA,FantasySharks,0512,NA,D,"Chiefs, Kansas City",NA,NA,NA,NA,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIT,1.2,0,3.4,NA,0.8,NA,0.3,18.1,NA,NA,NA,286.4,NA,15.9,NA,FantasySharks,0510,NA,D,"Steelers, Pittsburgh",NA,NA,NA,NA,@LVR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SFO,1.8,0,2.5,NA,0.4,NA,0,14,NA,NA,NA,280,NA,13.7,NA,FantasySharks,0530,NA,D,"49ers, San Francisco",NA,NA,NA,NA,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BUF,1.1,0.1,2.4,NA,0.6,NA,0.1,15.2,NA,NA,NA,254.5,NA,13.1,NA,FantasySharks,0501,NA,D,"Bills, Buffalo",NA,NA,NA,NA,@WAS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IND,0.7,0,3.2,NA,0.9,NA,0.4,26.6,NA,NA,NA,333.6,NA,12.8,NA,FantasySharks,0502,NA,D,"Colts, Indianapolis",NA,NA,NA,NA,@BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JAC,0.8,0,2.5,NA,1.2,NA,0.2,18.9,NA,NA,NA,322.3,NA,12.6,NA,FantasySharks,0509,NA,D,"Jaguars, Jacksonville",NA,NA,NA,NA,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIA,0.6,0.1,3.1,NA,0.3,NA,0.1,19.7,NA,NA,NA,270.8,NA,12.3,NA,FantasySharks,0503,NA,D,"Dolphins, Miami",NA,NA,NA,NA,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TEN,0.9,0,2.9,NA,0.3,NA,0,17,NA,NA,NA,285.2,NA,12,NA,FantasySharks,0508,NA,D,"Titans, Tennessee",NA,NA,NA,NA,@CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BAL,0.6,0,3.1,NA,0.5,NA,0,14.2,NA,NA,NA,249.9,NA,11.9,NA,FantasySharks,0531,NA,D,"Ravens, Baltimore",NA,NA,NA,NA,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GBP,1.2,0.1,2.1,NA,0.5,NA,0.4,22.1,NA,NA,NA,341.4,NA,11.5,NA,FantasySharks,0523,NA,D,"Packers, Green Bay",NA,NA,NA,NA,NOS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAR,0.8,0,2.3,NA,0.2,NA,0.1,19.9,NA,NA,NA,293.4,NA,11.3,NA,FantasySharks,0528,NA,D,"Rams, Los Angeles",NA,NA,NA,NA,@CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NYJ,0.8,0.1,3.1,NA,0.2,NA,0.2,17.9,NA,NA,NA,301.9,NA,11.3,NA,FantasySharks,0505,NA,D,"Jets, New York",NA,NA,NA,NA,NEP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WAS,0.5,0,3.1,NA,0.7,NA,0.1,20.9,NA,NA,NA,306.4,NA,11.2,NA,FantasySharks,0520,NA,D,"Commanders, Washington",NA,NA,NA,NA,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHI,0.6,0,3.6,NA,0.8,NA,0.1,22.7,NA,NA,NA,319.1,NA,11.2,NA,FantasySharks,0518,NA,D,"Eagles, Philadelphia",NA,NA,NA,NA,@TBB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEA,1,0,2.5,NA,0.6,NA,0.2,21.6,NA,NA,NA,319.4,NA,10.8,NA,FantasySharks,0515,NA,D,"Seahawks, Seattle",NA,NA,NA,NA,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CIN,0.7,0,1.8,NA,0.6,NA,0.2,20.9,NA,NA,NA,346.6,NA,10.8,NA,FantasySharks,0506,NA,D,"Bengals, Cincinnati",NA,NA,NA,NA,LAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAR,0.5,0,2.8,NA,0.3,NA,0.1,19.1,NA,NA,NA,307.4,NA,10.1,NA,FantasySharks,0527,NA,D,"Panthers, Carolina",NA,NA,NA,NA,@SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TBB,0.7,0,2.4,NA,0.6,NA,0.1,23.3,NA,NA,NA,355.4,NA,8.9,NA,FantasySharks,0525,NA,D,"Buccaneers, Tampa Bay",NA,NA,NA,NA,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NOS,0.7,0,2.5,NA,0.2,NA,0.1,20.7,NA,NA,NA,357.1,NA,8.7,NA,FantasySharks,0529,NA,D,"Saints, New Orleans",NA,NA,NA,NA,@GBP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DET,0.8,0,1.8,NA,0.4,NA,0.2,24,NA,NA,NA,365,NA,8.7,NA,FantasySharks,0522,NA,D,"Lions, Detroit",NA,NA,NA,NA,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HOU,0.9,0.1,2.1,NA,0.5,NA,0.1,26,NA,NA,NA,363.5,NA,8.4,NA,FantasySharks,0532,NA,D,"Texans, Houston",NA,NA,NA,NA,@JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARI,0.6,0,2.7,NA,0.5,NA,0.2,28.3,NA,NA,NA,364.9,NA,8.2,NA,FantasySharks,0519,NA,D,"Cardinals, Arizona",NA,NA,NA,NA,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAC,0.6,0.1,2.4,NA,0.6,NA,0.1,22.7,NA,NA,NA,350.1,NA,8.2,NA,FantasySharks,0514,NA,D,"Chargers, Los Angeles",NA,NA,NA,NA,@MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LVR,0.3,0,1.8,NA,0.3,NA,0.1,25.7,NA,NA,NA,368.1,NA,6.8,NA,FantasySharks,0513,NA,D,"Raiders, Las Vegas",NA,NA,NA,NA,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DEN,0.8,0,1.8,NA,0.2,NA,0,27,NA,NA,NA,357.3,NA,6.8,NA,FantasySharks,0511,NA,D,"Broncos, Denver",NA,NA,NA,NA,@MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIN,0.7,0,2,NA,0.2,NA,0.1,28.3,NA,NA,NA,386,NA,6.3,NA,FantasySharks,0524,NA,D,"Vikings, Minnesota",NA,NA,NA,NA,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ATL,0.4,0,0.8,NA,0.4,NA,0.1,24,NA,NA,NA,377,NA,6,NA,FantasySharks,0526,NA,D,"Falcons, Atlanta",NA,NA,NA,NA,@DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NYG,0.3,0,1.5,NA,0.3,NA,0.1,32.6,NA,NA,NA,438.8,NA,4,NA,FantasySharks,0517,NA,D,"Giants, New York",NA,NA,NA,NA,@SFO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHI,0.5,0,0.8,NA,0.3,NA,0,33.3,NA,NA,NA,421.5,NA,3.4,NA,FantasySharks,0521,NA,D,"Bears, Chicago",NA,NA,NA,NA,@KCC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KC,1.1,NA,4.2,NA,0.6,0.9,0.2,17,NA,NA,NA,296.2,NA,14.2,NA,FleaFlicker,0512,2343,DST,Kansas City Chiefs,NA,NA,NA,NA,CHISun 4:25 PM,10,NA,D/ST12,0,86%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAL,1,NA,3,NA,0.8,1.3,0.2,15.6,NA,NA,NA,293.1,NA,12.68,NA,FleaFlicker,0516,2336,DST,Dallas Cowboys,NA,NA,NA,NA,@ARISun 4:25 PM,7,NA,D/ST1,0,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SF,0.9,NA,3.5,NA,0.6,1,0.2,15,NA,NA,NA,306.7,NA,12.27,NA,FleaFlicker,0530,2355,DST,San Francisco 49ers,NA,NA,NA,NA,NYGW 30-12,9,12.27,D/ST2,0,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIA,0.8,NA,3.6,NA,0.6,0.9,0.1,19.1,NA,NA,NA,319.3,NA,12,NA,FleaFlicker,0503,2344,DST,Miami Dolphins,NA,NA,NA,NA,DENSun 1:00 PM,10,NA,D/ST14,0,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BAL,0.8,NA,3.2,NA,0.7,1.1,0.1,16.9,NA,NA,NA,317.1,NA,11.96,NA,FleaFlicker,0531,2330,DST,Baltimore Ravens,NA,NA,NA,NA,INDSun 1:00 PM,13,NA,D/ST8,0,88%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WAS,0.9,NA,3.1,NA,0.7,1,0.1,23.5,NA,NA,NA,359.2,NA,11.88,NA,FleaFlicker,0520,2359,DST,Washington Commanders,NA,NA,NA,NA,BUFSun 1:00 PM,14,NA,D/ST16,0,40%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CLE,1,NA,3.2,NA,0.6,0.9,0.1,17.6,NA,NA,NA,312.7,NA,11.86,NA,FleaFlicker,0507,2335,DST,Cleveland Browns,NA,NA,NA,NA,TENSun 1:00 PM,5,NA,D/ST10,0,40%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHI,0.8,NA,3.1,NA,0.7,1.1,0.2,19.8,NA,NA,NA,320.6,NA,11.77,NA,FleaFlicker,0518,2351,DST,Philadelphia Eagles,NA,NA,NA,NA,@TBMon 7:15 PM,10,NA,D/ST3,0,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BUF,1,NA,3.2,NA,0.6,0.9,0.1,17.6,NA,NA,NA,318.5,NA,11.7,NA,FleaFlicker,0501,2331,DST,Buffalo Bills,NA,NA,NA,NA,@WASSun 1:00 PM,13,NA,D/ST6,0,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NE,1,NA,3,NA,0.6,0.8,0.2,17.7,NA,NA,NA,303.6,NA,11.15,NA,FleaFlicker,0504,2346,DST,New England Patriots,NA,NA,NA,NA,@NYJSun 1:00 PM,11,NA,D/ST7,0,88%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JAC,0.9,NA,2.7,NA,0.7,1,0.1,17.3,NA,NA,NA,317.5,NA,11.01,NA,FleaFlicker,0509,2342,DST,Jacksonville Jaguars,NA,NA,NA,NA,HOUSun 1:00 PM,9,NA,D/ST19,0,48%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TEN,0.8,NA,3.2,NA,0.6,0.8,0.1,20.4,NA,NA,NA,329.8,NA,10.95,NA,FleaFlicker,0508,2358,DST,Tennessee Titans,NA,NA,NA,NA,@CLESun 1:00 PM,7,NA,NA,0,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TB,0.7,NA,3,NA,0.7,1,0.1,23.9,NA,NA,NA,351.8,NA,10.87,NA,FleaFlicker,0525,2357,DST,Tampa Bay Buccaneers,NA,NA,NA,NA,PHIMon 7:15 PM,5,NA,D/ST18,0,40%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NYJ,0.9,NA,2.9,NA,0.6,0.8,0.1,18.3,NA,NA,NA,304.9,NA,10.84,NA,FleaFlicker,0505,2349,DST,New York Jets,NA,NA,NA,NA,NESun 1:00 PM,7,NA,D/ST5,0,89%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAC,0.8,NA,2.8,NA,0.6,1,0.1,25.4,NA,NA,NA,376,NA,10.83,NA,FleaFlicker,0514,2353,DST,Los Angeles Chargers,NA,NA,NA,NA,@MINSun 1:00 PM,5,NA,D/ST24,0,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IND,0.8,NA,2.9,NA,0.6,0.9,0.1,25.6,NA,NA,NA,347.2,NA,10.61,NA,FleaFlicker,0502,2341,DST,Indianapolis Colts,NA,NA,NA,NA,@BALSun 1:00 PM,11,NA,D/ST22,0,24%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIT,0.9,NA,2.7,NA,0.6,0.8,0.1,20.7,NA,NA,NA,354.4,NA,10.47,NA,FleaFlicker,0510,2352,DST,Pittsburgh Steelers,NA,NA,NA,NA,@LVSun 8:20 PM,6,NA,D/ST11,0,82%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEA,0.9,NA,2.5,NA,0.6,1,0.1,18.7,NA,NA,NA,336.9,NA,10.46,NA,FleaFlicker,0515,2354,DST,Seattle Seahawks,NA,NA,NA,NA,CARSun 4:05 PM,5,NA,D/ST21,0,28%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GB,0.9,NA,2.7,NA,0.6,0.8,0.1,18.7,NA,NA,NA,345.1,NA,10.25,NA,FleaFlicker,0523,2339,DST,Green Bay Packers,NA,NA,NA,NA,NOSun 1:00 PM,6,NA,D/ST13,0,35%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAR,0.7,NA,3.1,NA,0.5,0.7,0.1,22.8,NA,NA,NA,323.6,NA,10.21,NA,FleaFlicker,0527,2332,DST,Carolina Panthers,NA,NA,NA,NA,@SEASun 4:05 PM,7,NA,D/ST23,0,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CIN,0.9,NA,2.5,NA,0.5,0.8,0.1,18.6,NA,NA,NA,334.4,NA,9.9,NA,FleaFlicker,0506,2334,DST,Cincinnati Bengals,NA,NA,NA,NA,LARMon 8:15 PM,7,NA,D/ST15,0,35%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO,0.8,NA,2.6,NA,0.5,0.7,0.1,20.6,NA,NA,NA,315.7,NA,9.74,NA,FleaFlicker,0529,2347,DST,New Orleans Saints,NA,NA,NA,NA,@GBSun 1:00 PM,11,NA,D/ST4,0,74%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAR,0.8,NA,2.8,NA,0.4,0.6,0.1,23.3,NA,NA,NA,330.2,NA,9.49,NA,FleaFlicker,0528,2356,DST,Los Angeles Rams,NA,NA,NA,NA,@CINMon 8:15 PM,10,NA,NA,0,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HOU,0.7,NA,2.4,NA,0.6,0.9,0.1,25,NA,NA,NA,352.3,NA,9.48,NA,FleaFlicker,0532,2340,DST,Houston Texans,NA,NA,NA,NA,@JACSun 1:00 PM,7,NA,NA,0,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DET,0.7,NA,2.1,NA,0.6,1,0.1,21.5,NA,NA,NA,328.7,NA,9.28,NA,FleaFlicker,0522,2338,DST,Detroit Lions,NA,NA,NA,NA,ATLSun 1:00 PM,9,NA,D/ST20,0,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIN,0.7,NA,2.5,NA,0.5,0.7,0.1,26,NA,NA,NA,372.3,NA,9.11,NA,FleaFlicker,0524,2345,DST,Minnesota Vikings,NA,NA,NA,NA,LACSun 1:00 PM,13,NA,NA,0,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DEN,0.8,NA,2.4,NA,0.5,0.7,0.1,24.9,NA,NA,NA,376.8,NA,8.88,NA,FleaFlicker,0511,2337,DST,Denver Broncos,NA,NA,NA,NA,@MIASun 1:00 PM,9,NA,D/ST9,0,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LV,0.7,NA,2.4,NA,0.4,0.6,0.1,20.5,NA,NA,NA,320.1,NA,8.72,NA,FleaFlicker,0513,2350,DST,Las Vegas Raiders,NA,NA,NA,NA,PITSun 8:20 PM,13,NA,NA,0,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NYG,0.6,NA,2.2,NA,0.6,0.9,0.1,26.3,NA,NA,NA,368.5,NA,8.49,NA,FleaFlicker,0517,2348,DST,New York Giants,NA,NA,NA,NA,@SFL 12-30,13,8.49,NA,0,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ATL,0.7,NA,1.9,NA,0.6,0.8,0.1,24.5,NA,NA,NA,358.6,NA,8.23,NA,FleaFlicker,0526,2329,DST,Atlanta Falcons,NA,NA,NA,NA,@DETSun 1:00 PM,11,NA,D/ST17,0,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARI,0.7,NA,2.1,NA,0.5,0.7,0.1,26.3,NA,NA,NA,356.9,NA,8.12,NA,FleaFlicker,0519,2328,DST,Arizona Cardinals,NA,NA,NA,NA,DALSun 4:25 PM,14,NA,NA,0,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHI,0.6,NA,1.7,NA,0.6,0.8,0.1,28.7,NA,NA,NA,416,NA,7.55,NA,FleaFlicker,0521,2333,DST,Chicago Bears,NA,NA,NA,NA,@KCSun 4:25 PM,13,NA,NA,0,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KC,0.72,NA,4.21,NA,0.64,NA,0.22,18,NA,NA,NA,293.83,NA,10.04,NA,NumberFire,0512,kansas-city-dst,D,Kansas City D/ST,NA,NA,NA,NA,CHI,NA,NA,NA,NA,NA,3.44,16.64,#28,1,10.01,4800,2.09,10.01,3900,2.57,10.01,14,0.72,NA
SF,0.65,NA,3.23,NA,0.64,NA,0.22,16,NA,NA,NA,312.01,NA,9.6,NA,NumberFire,0530,san-francisco-dst,D,San Francisco D/ST,NA,NA,NA,NA,NYG,NA,NA,NA,NA,NA,3.09,16.11,#23,2,9.55,5100,1.87,9.55,4000,2.39,9.55,21,0.45,NA
DAL,1,NA,2.38,NA,0.61,NA,0.23,15.5,NA,NA,NA,311.89,NA,9.56,NA,NumberFire,0516,dallas-dst,D,Dallas D/ST,NA,NA,NA,NA,ARI,NA,NA,NA,NA,NA,3.06,16.06,#20,3,9.55,5200,1.84,9.55,4400,2.17,9.55,21,0.45,NA
PHI,0.93,NA,3.28,NA,0.61,NA,0.19,20.25,NA,NA,NA,317.57,NA,8.72,NA,NumberFire,0518,philadelphia-dst,D,Philadelphia D/ST,NA,NA,NA,NA,TB,NA,NA,NA,NA,NA,2.39,15.05,#8,4,8.68,4600,1.89,8.68,3500,2.48,8.68,17,0.51,NA
NE,0.84,NA,2.43,NA,0.51,NA,0.22,16.5,NA,NA,NA,307.64,NA,8.69,NA,NumberFire,0504,new-england-dst,D,New England D/ST,NA,NA,NA,NA,NYJ,NA,NA,NA,NA,NA,2.36,15.02,#27,5,8.7,5000,1.74,8.7,3500,2.49,8.7,13,0.67,NA
CLE,0.69,NA,2.96,NA,0.51,NA,0.21,17.5,NA,NA,NA,335.42,NA,8.57,NA,NumberFire,0507,cleveland-dst,D,Cleveland D/ST,NA,NA,NA,NA,TEN,NA,NA,NA,NA,NA,2.27,14.87,#21,6,8.58,4300,2,8.58,3300,2.6,8.58,15,0.57,NA
BAL,0.7,NA,2.4,NA,0.77,NA,0.21,17.75,NA,NA,NA,321.57,NA,8.5,NA,NumberFire,0531,baltimore-dst,D,Baltimore D/ST,NA,NA,NA,NA,IND,NA,NA,NA,NA,NA,2.21,14.79,#22,7,8.51,4500,1.89,8.51,3700,2.3,8.51,17,0.5,NA
BUF,0.67,NA,2.97,NA,0.5,NA,0.2,18.25,NA,NA,NA,326.06,NA,8.32,NA,NumberFire,0501,buffalo-dst,D,Buffalo D/ST,NA,NA,NA,NA,WSH,NA,NA,NA,NA,NA,2.07,14.57,#18,8,8.28,4400,1.88,8.28,2900,2.86,8.28,15,0.55,NA
JAC,0.66,NA,2.46,NA,0.55,NA,0.2,18,NA,NA,NA,329.44,NA,7.98,NA,NumberFire,0509,jacksonville-dst,D,Jacksonville D/ST,NA,NA,NA,NA,HOU,NA,NA,NA,NA,NA,1.79,14.17,#24,9,7.92,4700,1.69,7.92,3800,2.08,7.92,17,0.47,NA
TEN,0.63,NA,3.49,NA,0.51,NA,0.16,21,NA,NA,NA,336.01,NA,7.86,NA,NumberFire,0508,tennessee-dst,D,Tennessee D/ST,NA,NA,NA,NA,CLE,NA,NA,NA,NA,NA,1.7,14.02,#32,10,7.83,3800,2.06,7.83,3000,2.61,7.83,15,0.52,NA
MIA,0.6,NA,3.41,NA,0.48,NA,0.18,20.75,NA,NA,NA,322.46,NA,7.78,NA,NumberFire,0503,miami-dst,D,Miami D/ST,NA,NA,NA,NA,DEN,NA,NA,NA,NA,NA,1.63,13.93,#2,11,7.76,3900,1.99,7.76,3600,2.16,7.76,10,0.78,NA
SEA,0.81,NA,2.26,NA,0.41,NA,0.2,18.5,NA,NA,NA,351.9,NA,7.61,NA,NumberFire,0515,seattle-dst,D,Seattle D/ST,NA,NA,NA,NA,CAR,NA,NA,NA,NA,NA,1.5,13.72,#30,12,7.59,4200,1.81,7.59,3200,2.37,7.59,11,0.69,NA
NYJ,0.65,NA,2.36,NA,0.53,NA,0.18,19,NA,NA,NA,308.83,NA,7.41,NA,NumberFire,0505,new-york-jets-dst,D,New York Jets D/ST,NA,NA,NA,NA,NE,NA,NA,NA,NA,NA,1.34,13.48,#26,13,7.35,3900,1.88,7.35,2800,2.63,7.35,22,0.33,NA
GB,0.62,NA,2.24,NA,0.56,NA,0.18,20.25,NA,NA,NA,340.98,NA,6.94,NA,NumberFire,0523,green-bay-dst,D,Green Bay D/ST,NA,NA,NA,NA,NO,NA,NA,NA,NA,NA,0.96,12.92,#14,14,6.9,4100,1.68,6.9,3100,2.23,6.9,19,0.36,NA
CAR,0.89,NA,2.95,NA,0.4,NA,0.15,23.5,NA,NA,NA,342.7,NA,6.89,NA,NumberFire,0527,carolina-dst,D,Carolina D/ST,NA,NA,NA,NA,SEA,NA,NA,NA,NA,NA,0.92,12.86,#12,15,6.86,3500,1.96,6.86,2600,2.64,6.86,12,0.57,NA
CIN,0.73,NA,2.36,NA,0.38,NA,0.18,20.5,NA,NA,NA,328.69,NA,6.86,NA,NumberFire,0506,cincinnati-dst,D,Cincinnati D/ST,NA,NA,NA,NA,LA,NA,NA,NA,NA,NA,0.9,12.82,#6,16,6.81,3700,1.84,6.81,3100,2.2,6.81,12,0.57,NA
PIT,0.78,NA,2.5,NA,0.58,NA,0.17,22.75,NA,NA,NA,360.06,NA,6.8,NA,NumberFire,0510,pittsburgh-dst,D,Pittsburgh D/ST,NA,NA,NA,NA,LV,NA,NA,NA,NA,NA,0.85,12.75,#15,17,6.77,4300,1.57,6.77,3300,2.05,6.77,11,0.62,NA
LV,0.73,NA,2.12,NA,0.42,NA,0.18,20.25,NA,NA,NA,319.07,NA,6.77,NA,NumberFire,0513,las-vegas-d-st,D,Las Vegas D/ST,NA,NA,NA,NA,PIT,NA,NA,NA,NA,NA,0.83,12.71,#31,18,6.72,3400,1.98,6.72,3200,2.1,6.72,12,0.56,NA
