id,src_id,pos,player,team,rush_att,rush_yds,rush_tds,rec_yds,rec_tds,rec,rec_tgt,data_src,fumbles_lost,site_pts,bye,opp,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,yahoo_site_points,return_tds,two_pts
14087,14751,RB,Darrell Henderson,LAR,12.8,52.9,0.4,12.7,0.1,1.6,1.6,FleaFlicker,0,9.48,0,@DALSun 1:00 PM,RB78,0.5,65.6,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16385,17978,RB,Emari Demercado,ARI,13.9,55.7,0.3,14.6,0.1,2.1,2.1,FleaFlicker,0.1,9.21,4,BALSun 4:25 PM,RB43,0.4,70.3,32%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13138,12934,RB,Kareem Hunt,CLE,15.4,51.1,0.4,14.9,0.1,2,2,FleaFlicker,0,9.18,5,@SEASun 4:05 PM,RB47,0.4,66,64%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15256,16282,RB,Javonte Williams,DEN,11.7,52.5,0.3,17.4,0.1,2.5,2.5,FleaFlicker,0.1,9.09,9,KCSun 4:25 PM,RB26,0.4,70,90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15254,16246,RB,Najee Harris,PIT,13.4,54.2,0.3,11.8,0.1,1.8,1.8,FleaFlicker,0.1,9.03,6,JACSun 1:00 PM,RB29,0.4,66.1,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15716,16875,RB,Brian Robinson,WAS,11.5,48.8,0.3,11.7,0.1,1.4,1.4,FleaFlicker,0,8.39,4,PHISun 1:00 PM,RB18,0.4,60.4,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14798,15548,RB,Zack Moss,IND,12,45.5,0.3,10.3,0.1,1.4,1.4,FleaFlicker,0,7.72,1,NOSun 1:00 PM,RB33,0.4,55.8,85%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14805,15568,RB,AJ Dillon,GB,11.1,45.4,0.3,8.9,0,1.1,1.1,FleaFlicker,0,7.41,6,MINSun 1:00 PM,RB41,0.3,54.3,84%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13617,13796,RB,Royce Freeman,LAR,10.1,45.5,0.3,7.7,0,1.2,1.2,FleaFlicker,0.1,7.28,0,@DALSun 1:00 PM,RB91,0.3,53.2,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15712,16993,RB,Tyler Allgeier,ATL,11.8,45.7,0.3,7.6,0,0.9,0.9,FleaFlicker,0,7.15,1,@TENSun 1:00 PM,RB34,0.3,53.3,82%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16175,17716,RB,OUTRoschon Johnson,CHI,10.9,35.2,0.2,14.6,0.1,2.1,2.1,FleaFlicker,0,6.84,3,@LACSun 8:20 PM,RB31,0.3,49.8,66%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12625,12025,RB,Ezekiel Elliott,NE,9.8,40.2,0.3,8.7,0,1.3,1.3,FleaFlicker,0,6.81,1,@MIASun 1:00 PM,RB54,0.3,48.9,69%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15261,16361,RB,Chuba Hubbard,CAR,10.1,39.9,0.2,12.2,0,1.6,1.6,FleaFlicker,0,6.8,7,HOUSun 1:00 PM,RB39,0.3,52,64%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14080,14736,RB,Devin Singletary,HOU,9.4,39.8,0.2,8.2,0.1,1.1,1.1,FleaFlicker,0.1,6.47,7,@CARSun 1:00 PM,RB63,0.3,48,56%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13134,12987,RB,D'Onta Foreman,CHI,10.3,38.5,0.2,8.8,0.1,1.2,1.2,FleaFlicker,0,6.45,3,@LACSun 8:20 PM,RB49,0.3,47.3,74%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15742,17137,RB,Jaylen Warren,PIT,7.7,29,0.2,20.3,0.1,2.7,2.7,FleaFlicker,0,6.43,6,JACSun 1:00 PM,RB38,0.3,49.3,79%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15733,16909,RB,Pierre Strong,CLE,7.4,37.8,0.2,9.2,0.1,1.3,1.3,FleaFlicker,0,6.42,5,@SEASun 4:05 PM,RB70,0.3,47,17%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11390,9504,RB,Latavius Murray,BUF,9,34.2,0.3,8.6,0.1,1.3,1.3,FleaFlicker,0,6.28,3,TBThu 8:15 PM,RB62,0.3,42.9,41%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14071,14716,RB,OUTDavid Montgomery,DET,0,32.6,0.3,7,0,0.9,0.9,FleaFlicker,0.1,5.9,9,LVMon 8:15 PM,RB13,0.3,39.5,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14017,14471,RB,Jeff Wilson,MIA,6.3,28.7,0.2,11.7,0.1,1.4,1.4,FleaFlicker,0.1,5.86,0,NESun 1:00 PM,RB48,0.3,40.4,69%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14727,15434,RB,Craig Reynolds,DET,8.5,29.4,0.3,7.8,0.1,1,1,FleaFlicker,0,5.65,9,LVMon 8:15 PM,RB64,0.3,37.1,30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14086,14767,RB,Justice Hill,BAL,6.3,29,0.3,9.3,0,1.4,1.4,FleaFlicker,0.1,5.59,3,@ARISun 4:25 PM,RB45,0.3,38.3,49%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16165,17624,RB,Tyjae Spears,TEN,4.9,22.5,0.1,17,0.1,2.2,2.2,FleaFlicker,0,5.15,7,ATLSun 1:00 PM,RB35,0.2,39.6,57%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16390,18238,RB,Jaleel McLaughlin,DEN,5.4,25.4,0.2,11.1,0.1,1.6,1.6,FleaFlicker,0,4.91,9,KCSun 4:25 PM,RB37,0.2,36.5,62%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15255,16480,RB,Kenneth Gainwell,PHI,6,24.3,0.2,8.1,0.1,1.1,1.1,FleaFlicker,0,4.72,0,@WASSun 1:00 PM,RB44,0.2,32.4,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14799,15563,RB,Cam Akers,MIN,5.6,25,0.2,9.6,0.1,1.2,1.2,FleaFlicker,0.1,4.6,3,@GBSun 1:00 PM,RB46,0.2,34.6,75%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14807,15622,RB,Joshua Kelley,LAC,6.8,24,0.2,5.5,0,0.7,0.7,FleaFlicker,0,4.17,5,CHISun 8:20 PM,RB52,0.2,29.5,40%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13128,12929,RB,Dalvin Cook,NYJ,5.4,24.2,0.1,6.2,0,0.9,0.9,FleaFlicker,0.1,3.96,7,@NYGSun 1:00 PM,RB61,0.2,30.4,70%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11761,10310,RB,Jerick McKinnon,KC,1.6,7.2,0.1,20.4,0.1,2.2,2.2,FleaFlicker,0,3.88,0,@DENSun 4:25 PM,RB60,0.2,27.6,61%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15263,13728,RB,Elijah Mitchell,SF,5.1,22,0.2,5,0,0.7,0.7,FleaFlicker,0,3.82,9,CINSun 4:25 PM,RB53,0.2,27,67%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13133,13011,RB,Samaje Perine,DEN,2.1,10.9,0.1,17.3,0.1,2.2,2.2,FleaFlicker,0,3.74,9,KCSun 4:25 PM,RB59,0.2,28.2,61%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14823,15904,RB,Rico Dowdle,DAL,5.4,20.4,0.2,6,0,0.8,0.8,FleaFlicker,0,3.73,7,LARSun 1:00 PM,RB51,0.2,26.4,24%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13139,13040,RB,Jamaal Williams,NO,5.3,22.5,0.2,3.6,0,0.6,0.6,FleaFlicker,0,3.69,1,@INDSun 1:00 PM,RB56,0.2,26.1,68%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14852,15591,RB,Antonio Gibson,WAS,1.9,10.1,0.1,16.6,0.1,2,2,FleaFlicker,0,3.56,4,PHISun 1:00 PM,RB57,0.1,26.6,70%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16169,17667,RB,OUTZach Charbonnet,SEA,3.7,17.5,0.1,6.6,0,0.9,0.9,FleaFlicker,0,3.25,5,CLESun 4:05 PM,RB40,0.1,24.1,66%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14803,15539,RB,Clyde Edwards-Helaire,KC,3,14.8,0.1,6,0.1,0.8,0.8,FleaFlicker,0,2.94,0,@DENSun 4:25 PM,RB66,0.1,20.8,37%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14083,14810,RB,Travis Homer,CHI,0.1,12.4,0.1,8.6,0.1,0.9,0.9,FleaFlicker,0,2.88,3,@LACSun 8:20 PM,NA,0.1,21.1,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11886,10924,RB,Damien Williams,ARI,3.7,14.3,0.1,6.9,0,0.9,0.9,FleaFlicker,0,2.87,4,BALSun 4:25 PM,RB86,0.1,21.3,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14810,15620,RB,Ke'Shawn Vaughn,TB,4.7,18.6,0.1,3.5,0,0.6,0.6,FleaFlicker,0,2.87,5,@BUFThu 8:15 PM,RB93,0.1,22.1,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15972,17167,RB,Jordan Mason,SF,3.4,15.4,0.1,3.4,0,0.4,0.4,FleaFlicker,0,2.82,9,CINSun 4:25 PM,RB65,0.2,18.8,40%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14811,15937,RB,Salvon Ahmed,MIA,2.7,10.9,0.1,8.1,0,1.1,1.1,FleaFlicker,0,2.73,0,NESun 1:00 PM,RB74,0.1,19,19%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16164,17625,RB,Tank Bigsby,JAC,3.2,15.2,0.1,2.1,0,0.3,0.3,FleaFlicker,0,2.47,9,@PITSun 1:00 PM,RB55,0.1,17.4,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16174,17762,RB,Chris Rodriguez,WAS,4.1,15.7,0.1,1,0,0.1,0.1,FleaFlicker,0,2.37,4,PHISun 1:00 PM,RB87,0.1,16.7,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13378,13358,RB,Matt Breida,NYG,3,12.1,0.1,6.5,0,0.8,0.8,FleaFlicker,0,2.3,3,NYJSun 1:00 PM,RB73,0.1,18.7,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15714,16918,RB,Zamir White,LV,3.1,11.6,0.1,5.3,0,0.8,0.8,FleaFlicker,0,2.19,3,@DETMon 8:15 PM,RB71,0.1,16.9,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13726,13870,RB,IRChase Edmonds,TB,2.6,12.2,0.1,4.1,0,0.6,0.6,FleaFlicker,0,2.17,5,@BUFThu 8:15 PM,RB95,0.1,16.2,19%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11225,9317,RB,Cordarrelle Patterson,ATL,1.9,9.7,0.1,5.9,0,0.7,0.7,FleaFlicker,0,2.13,1,@TENSun 1:00 PM,RB83,0.1,15.6,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15258,16618,RB,Michael Carter,NYJ,1.3,6.6,0,9,0,1.2,1.2,FleaFlicker,0,1.96,7,@NYGSun 1:00 PM,RB79,0.1,15.6,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14808,15550,RB,Darrynton Evans,CHI,1.9,9.5,0.1,4,0,0.5,0.5,FleaFlicker,0,1.81,3,@LACSun 8:20 PM,NA,0.1,13.4,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11367,9410,RB,Kyle Juszczyk,SF,0.8,2.1,0,7.9,0.1,0.9,0.9,FleaFlicker,0,1.53,9,CINSun 4:25 PM,NA,0.1,10,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14815,15680,RB,DeeJay Dallas,SEA,1.5,5.4,0,4.3,0,0.6,0.6,FleaFlicker,0,1.37,5,CLESun 4:05 PM,NA,0.1,9.7,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16176,17759,RB,Deuce Vaughn,DAL,0.3,5.7,0,3.6,0,0.5,0.5,FleaFlicker,0,1.29,7,LARSun 1:00 PM,RB77,0.1,9.3,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16171,17661,RB,Kendre Miller,NO,0.5,6.8,0,2.7,0,0.4,0.4,FleaFlicker,0,1.23,1,@INDSun 1:00 PM,RB58,0.1,9.5,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16432,18234,RB,Emanuel Wilson,GB,0.5,5.2,0,3.2,0,0.5,0.5,FleaFlicker,0,1.2,6,MINSun 1:00 PM,NA,0.1,8.4,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14076,14818,RB,Trayveon Williams,CIN,0.9,5.1,0,4.1,0,0.7,0.7,FleaFlicker,0,1.18,7,@SFSun 4:25 PM,RB82,0.1,9.2,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14081,14897,RB,OUTMyles Gaskin,LAR,1.1,6.7,0,2.5,0,0.4,0.4,FleaFlicker,0,1.18,0,@DALSun 1:00 PM,RB100,0.1,9.2,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16181,17756,RB,Chase Brown,CIN,0.9,4.5,0,3.2,0,0.6,0.6,FleaFlicker,0,1.07,7,@SFSun 4:25 PM,RB92,0.1,7.8,24%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13814,13942,RB,Boston Scott,PHI,0.9,5.1,0.1,1.5,0,0.3,0.3,FleaFlicker,0,1,0,@WASSun 1:00 PM,RB81,0.1,6.6,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15746,16886,RB,OUTTyrion Davis-Price,SF,0,5.7,0,0.5,0,0.1,0.1,FleaFlicker,0,0.86,9,CINSun 4:25 PM,RB99,0,6.2,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16163,17784,RB,Zach Evans,LAR,0.1,4.2,0,1.5,0,0.2,0.2,FleaFlicker,0,0.81,0,@DALSun 1:00 PM,RB72,0,5.7,48%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15973,17510,RB,Raheem Blackshear,CAR,0.3,3.1,0,2.4,0,0.3,0.3,FleaFlicker,0,0.79,7,HOUSun 1:00 PM,NA,0,5.5,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14095,14842,RB,Ty Johnson,BUF,0,3.1,0,2.8,0,0.3,0.3,FleaFlicker,0,0.77,3,TBThu 8:15 PM,NA,0,5.9,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14804,15692,RB,IRDAnthony McFarland,PIT,0,3.6,0,2,0,0.3,0.3,FleaFlicker,0,0.74,6,JACSun 1:00 PM,NA,0,5.6,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15734,17007,RB,Keaontay Ingram,ARI,0.3,3.7,0,1.9,0,0.3,0.3,FleaFlicker,0,0.74,4,BALSun 4:25 PM,RB67,0,5.6,41%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15723,17020,RB,Ty Chandler,MIN,0.3,3.2,0,1.7,0,0.3,0.3,FleaFlicker,0,0.73,3,@GBSun 1:00 PM,RB84,0,4.9,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12155,11207,RB,Ameer Abdullah,LV,0.2,0.7,0,5.2,0,0.6,0.6,FleaFlicker,0,0.7,3,@DETMon 8:15 PM,NA,0,5.8,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12325,11295,RB,Michael Burton,DEN,0.6,2.9,0,1.6,0,0.3,0.3,FleaFlicker,0,0.69,9,KCSun 4:25 PM,NA,0,4.5,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14331,15453,RB,D'Ernest Johnson,JAC,0.6,2.8,0,2.1,0,0.3,0.3,FleaFlicker,0,0.67,9,@PITSun 1:00 PM,RB88,0,4.9,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15257,16323,RB,Trey Sermon,IND,0.2,3.3,0,1.3,0,0.2,0.2,FleaFlicker,0,0.64,1,NOSun 1:00 PM,NA,0,4.6,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13868,14185,RB,Mike Boone,HOU,0.4,2.8,0,1.7,0,0.2,0.2,FleaFlicker,0,0.63,7,@CARSun 1:00 PM,NA,0,4.5,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16409,17900,RB,OUTElijah Dotson,LAC,0,1.9,0,2,0,0.3,0.3,FleaFlicker,0,0.63,5,CHISun 8:20 PM,NA,0,3.9,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15709,16920,RB,Isaiah Spiller,LAC,0.5,1.9,0,1.9,0,0.3,0.3,FleaFlicker,0,0.62,5,CHISun 8:20 PM,RB89,0,3.8,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12261,11213,RB,Ty Montgomery,NE,0.1,1.1,0,3.7,0,0.4,0.4,FleaFlicker,0,0.6,1,@MIASun 1:00 PM,NA,0,4.9,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15275,16458,RB,Chris Evans,CIN,0,2.3,0,1.6,0,0.3,0.3,FleaFlicker,0,0.57,7,@SFSun 4:25 PM,RB90,0,3.9,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10932,9114,RB,Brandon Bolden,LV,0,1.3,0,1.8,0,0.2,0.2,FleaFlicker,0,0.53,3,@DETMon 8:15 PM,NA,0,3.1,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13130,christian-mccaffrey,RB,Christian McCaffrey,SF,17.41,79.99,0.76,41.38,0.28,4.5,NA,NumberFire,NA,18.18,NA,CIN,NA,NA,NA,NA,8.9,27.46,#19,7,1,20.45,10200,2,22.81,20.45,NA,NA
14085,tony-pollard,RB,Tony Pollard,DAL,17.89,84.15,0.66,24.39,0.16,2.87,NA,NumberFire,NA,15.6,NA,LA,NA,NA,NA,NA,7.17,24.03,#21,17,2,17.01,7600,2.24,18.56,17.01,NA,NA
16162,jahmyr-gibbs,RB,Jahmyr Gibbs,DET,17.65,73.24,0.61,26.03,0.19,3.74,NA,NumberFire,NA,14.65,NA,LV,NA,NA,NA,NA,6.53,22.77,#31,19,3,16.5,7000,2.36,18.44,16.5,NA,NA
13404,austin-ekeler-1,RB,Austin Ekeler,LAC,13.53,60.53,0.63,31.65,0.28,4.06,NA,NumberFire,NA,14.53,NA,CHI,NA,NA,NA,NA,6.45,22.61,#26,20,4,16.55,8600,1.92,18.68,16.55,NA,NA
12447,raheem-mostert,RB,Raheem Mostert,MIA,15.99,77.69,0.65,21.66,0.16,2.86,NA,NumberFire,NA,14.39,NA,NE,NA,NA,NA,NA,6.35,22.43,#11,22,5,15.85,9000,1.76,17.49,15.85,NA,NA
13132,alvin-kamara,RB,Alvin Kamara,NO,16.33,68.39,0.48,33.71,0.2,4.78,NA,NumberFire,NA,14.35,NA,IND,NA,NA,NA,NA,6.32,22.38,#20,23,6,16.72,8300,2.01,19.11,16.72,NA,NA
14073,josh-jacobs,RB,Josh Jacobs,LV,18.61,79.48,0.46,26.59,0.09,3.28,NA,NumberFire,NA,13.92,NA,DET,NA,NA,NA,NA,6.04,21.8,#18,30,7,15.59,7200,2.17,17.23,15.59,NA,NA
15253,travis-etienne,RB,Travis Etienne,JAC,17.56,77.65,0.49,20.14,0.12,2.5,NA,NumberFire,NA,13.36,NA,PIT,NA,NA,NA,NA,5.66,21.06,#6,31,8,14.59,8700,1.68,15.9,14.59,NA,NA
15708,breece-hall,RB,Breece Hall,NYJ,16.65,77.96,0.56,18.16,0.08,2.09,NA,NumberFire,NA,13.13,NA,NYG,NA,NA,NA,NA,5.5,20.76,#13,35,9,14.18,7200,1.97,15.39,14.18,NA,NA
15711,kenneth-walker-iii,RB,Kenneth Walker III,SEA,17.99,78.97,0.56,13.52,0.08,2.03,NA,NumberFire,NA,13.09,NA,CLE,NA,NA,NA,NA,5.48,20.7,#1,37,10,14.1,8500,1.66,15.13,14.1,NA,NA
14802,jonathan-taylor,RB,Jonathan Taylor,IND,15.19,75.13,0.55,15.74,0.09,1.97,NA,NumberFire,NA,12.67,NA,NO,NA,NA,NA,NA,5.19,20.15,#7,40,11,13.65,7100,1.92,14.78,13.65,NA,NA
13604,saquon-barkley,RB,Saquon Barkley,NYG,18.19,74.97,0.41,20.43,0.11,3.43,NA,NumberFire,NA,12.57,NA,NYJ,NA,NA,NA,NA,5.13,20.01,#8,41,12,14.28,8100,1.76,16.06,14.28,NA,NA
15749,isiah-pacheco,RB,Isiah Pacheco,KC,15.85,70.39,0.48,18.16,0.13,2.25,NA,NumberFire,NA,12.42,NA,DEN,NA,NA,NA,NA,5.03,19.81,#32,43,13,13.56,7400,1.83,14.74,13.56,NA,NA
12626,derrick-henry,RB,Derrick Henry,TEN,16.86,77.48,0.56,12.96,0.04,1.55,NA,NumberFire,NA,12.29,NA,ATL,NA,NA,NA,NA,4.94,19.64,#15,44,14,13.06,8000,1.63,14.02,13.06,NA,NA
14223,alexander-mattison,RB,Alexander Mattison,MIN,15.83,67.12,0.38,23.25,0.13,2.87,NA,NumberFire,NA,12.04,NA,GB,NA,NA,NA,NA,4.77,19.31,#22,48,15,13.45,6100,2.2,14.94,13.45,NA,NA
13138,kareem-hunt,RB,Kareem Hunt,CLE,16.18,69.77,0.5,16.62,0.08,2.33,NA,NumberFire,NA,12.04,NA,SEA,NA,NA,NA,NA,4.77,19.31,#12,48,15,13.2,7000,1.89,14.42,13.2,NA,NA
16161,bijan-robinson,RB,Bijan Robinson,ATL,14.54,60.49,0.38,23.67,0.12,3.22,NA,NumberFire,NA,11.28,NA,TEN,NA,NA,NA,NA,4.26,18.3,#27,54,17,12.89,7100,1.82,14.59,12.89,NA,NA
14797,d-andre-swift,RB,D'Andre Swift,PHI,13.67,60.78,0.46,16.31,0.13,2.77,NA,NumberFire,NA,11.17,NA,WSH,NA,NA,NA,NA,4.18,18.16,#29,55,18,12.55,7700,1.63,14,12.55,NA,NA
13131,joe-mixon,RB,Joe Mixon,CIN,17.08,66.19,0.4,15.71,0.09,2.36,NA,NumberFire,NA,11.14,NA,SF,NA,NA,NA,NA,4.16,18.12,#9,56,19,12.31,6500,1.89,13.5,12.31,NA,NA
15717,dameon-pierce,RB,Dameon Pierce,HOU,16.69,69.46,0.49,8.28,0.06,1.16,NA,NumberFire,NA,10.92,NA,CAR,NA,NA,NA,NA,4.02,17.82,#24,58,20,11.47,6700,1.71,12.15,11.47,NA,NA
13319,aaron-jones,RB,Aaron Jones,GB,12.25,60.06,0.34,22.63,0.14,2.96,NA,NumberFire,NA,10.86,NA,MIN,NA,NA,NA,NA,3.98,17.74,#14,59,21,12.35,6800,1.82,13.99,12.35,NA,NA
16175,roschon-johnson,RB,Roschon Johnson,CHI,13.25,56.21,0.43,17.28,0.08,2.75,NA,NumberFire,NA,10.34,NA,LAC,NA,NA,NA,NA,3.63,17.05,#28,61,22,11.66,5900,1.98,13.11,11.66,NA,NA
16385,emari-demercado,RB,Emari Demercado,ARI,15.57,62.95,0.47,10.24,0.03,1.44,NA,NumberFire,NA,10.25,NA,BAL,NA,NA,NA,NA,3.57,16.93,#2,63,23,10.92,5600,1.95,11.71,10.92,NA,NA
13850,gus-edwards,RB,Gus Edwards,BAL,14.3,68.52,0.45,4.65,0.03,0.63,NA,NumberFire,NA,10.19,NA,ARI,NA,NA,NA,NA,3.53,16.85,#30,64,24,10.45,6600,1.58,10.81,10.45,NA,NA
15715,james-cook,RB,James Cook,BUF,13.62,60.41,0.32,14.04,0.1,1.93,NA,NumberFire,NA,9.96,NA,TB,NA,NA,NA,NA,3.37,16.55,#10,65,25,10.91,6700,1.63,11.9,10.91,NA,NA
15259,rhamondre-stevenson,RB,Rhamondre Stevenson,NE,12.19,51.94,0.31,21.21,0.12,3.36,NA,NumberFire,NA,9.58,NA,MIA,NA,NA,NA,NA,3.12,16.04,#25,69,26,11.28,6400,1.76,13.13,11.28,NA,NA
15721,rachaad-white,RB,Rachaad White,TB,13.62,56.03,0.29,18.13,0.08,2.91,NA,NumberFire,NA,9.4,NA,BUF,NA,NA,NA,NA,2.99,15.81,#17,72,27,10.85,6600,1.64,12.45,10.85,NA,NA
14079,miles-sanders,RB,Miles Sanders,CAR,12.46,61.26,0.37,9.1,0.06,1.57,NA,NumberFire,NA,9.3,NA,HOU,NA,NA,NA,NA,2.93,15.67,#23,73,28,10.12,6300,1.61,11.06,10.12,NA,NA
15256,javonte-williams,RB,Javonte Williams,DEN,11.97,51.62,0.26,16.89,0.12,2.5,NA,NumberFire,NA,9.1,NA,KC,NA,NA,NA,NA,2.79,15.41,#5,75,29,10.32,6000,1.72,11.61,10.32,NA,NA
15254,najee-harris,RB,Najee Harris,PIT,13.92,54.18,0.39,10.54,0.07,1.74,NA,NumberFire,NA,9.03,NA,JAC,NA,NA,NA,NA,2.75,15.31,#3,76,30,9.94,6300,1.58,10.9,9.94,NA,NA
14087,darrell-henderson,RB,Darrell Henderson,LA,12.71,53.2,0.32,12.11,0.06,1.65,NA,NumberFire,NA,8.82,NA,DAL,NA,NA,NA,NA,2.6,15.04,#4,79,31,9.66,5900,1.64,10.48,9.66,NA,NA
15716,brian-robinson,RB,Brian Robinson,WSH,13.6,55.6,0.33,7.83,0.04,1.07,NA,NumberFire,NA,8.36,NA,PHI,NA,NA,NA,NA,2.29,14.43,#16,84,32,8.88,6100,1.46,9.53,8.88,NA,NA
15261,chuba-hubbard,RB,Chuba Hubbard,CAR,11.08,46.56,0.32,10.82,0.05,1.52,NA,NumberFire,NA,7.81,NA,HOU,NA,NA,NA,NA,1.92,13.7,#23,90,33,8.6,6300,1.37,9.43,8.6,NA,NA
14805,aj-dillon,RB,A.J. Dillon,GB,11.26,45.89,0.31,9.31,0.04,1.16,NA,NumberFire,NA,7.61,NA,MIN,NA,NA,NA,NA,1.79,13.43,#14,91,34,8.16,6500,1.26,8.77,8.16,NA,NA
