player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds
Courtland Sutton,WR,DEN,NA,NA,3.84,48.32,NA,NA,0.34,0,0,NA,0,NA,6.78,NA,courtland-sutton,NumberFire,13630,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28,12.28,#12,112,33,8.73,NA,NA,10.69,6500,1.64,8.73,21,0.42,NA
Demario Douglas,WR,NE,NA,NA,4.36,55.53,NA,NA,0.17,0.27,1.45,NA,0.01,NA,6.66,NA,demario-douglas,NumberFire,16342,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21,12.11,#29,113,34,8.86,NA,NA,11.1,4100,2.71,8.86,17,0.52,NA
George Pickens,WR,PIT,NA,NA,3.41,52.21,NA,NA,0.21,0,0,NA,0,NA,6.44,NA,george-pickens,NumberFire,15762,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06,11.82,#26,115,35,8.17,NA,NA,9.89,4700,2.1,8.17,18,0.45,NA
Adam Thielen,WR,CAR,NA,NA,4.98,47.18,NA,NA,0.29,0,0,NA,0,NA,6.44,NA,adam-thielen,NumberFire,11938,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06,11.82,#24,115,35,8.91,6600,1.35,11.43,5900,1.94,8.91,18,0.5,NA
Odell Beckham,WR,BAL,NA,NA,3.54,46.29,NA,NA,0.3,0,0,NA,0,NA,6.4,NA,odell-beckham,NumberFire,11679,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04,11.76,#7,117,37,8.18,NA,NA,9.97,4300,2.32,8.18,16,0.51,NA
Tyler Boyd,WR,CIN,NA,NA,4.08,48.88,NA,NA,0.25,0,0,NA,0,NA,6.38,NA,tyler-boyd,NumberFire,12650,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02,11.74,#13,118,38,8.43,NA,NA,10.48,4600,2.28,8.43,16,0.53,NA
Diontae Johnson,WR,PIT,NA,NA,4.05,49.92,NA,NA,0.24,0,0,NA,0,NA,6.36,NA,diontae-johnson,NumberFire,14208,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01,11.71,#26,119,39,8.42,NA,NA,10.47,5200,2.01,8.42,16,0.53,NA
Jerry Jeudy,WR,DEN,NA,NA,3.46,44.78,NA,NA,0.28,0,0,NA,0,NA,6.13,NA,jerry-jeudy,NumberFire,14833,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86,11.4,#12,123,40,7.87,NA,NA,9.62,4800,2,7.87,15,0.52,NA
DeVante Parker,WR,NE,NA,NA,3.68,52.09,NA,NA,0.15,0,0,NA,0,NA,6.1,NA,devante-parker,NumberFire,12176,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,11.36,#29,124,41,7.95,NA,NA,9.8,3600,2.72,7.95,12,0.66,NA
Jaxon Smith-Njigba,WR,SEA,NA,NA,3.97,45.43,NA,NA,0.26,0,0,NA,0,NA,6.05,NA,jaxon-smith-njigba,NumberFire,16185,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81,11.29,#23,125,42,8.07,5900,1.37,10.07,4500,2.24,8.07,18,0.45,NA
Dontayvion Wicks,WR,GB,NA,NA,3.4,45.41,NA,NA,0.25,0,0,NA,0,NA,5.9,NA,dontayvion-wicks,NumberFire,16195,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,11.09,#25,130,43,7.62,5400,1.41,9.39,4300,2.18,7.62,16,0.48,NA
Brandin Cooks,WR,DAL,NA,NA,3.48,42.61,NA,NA,0.27,0,0,NA,0,NA,5.88,NA,brandin-cooks,NumberFire,11674,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,11.06,#3,131,44,7.62,6100,1.25,9.37,4900,1.91,7.62,19,0.4,NA
Gabriel Davis,WR,BUF,NA,NA,2.53,40.7,NA,NA,0.3,0,0,NA,0,NA,5.82,NA,gabriel-davis,NumberFire,14845,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66,10.98,#30,132,45,7.12,NA,NA,8.4,5300,1.58,7.12,NA,NA,NA
Parker Washington,WR,JAC,NA,NA,3.37,44.12,NA,NA,0.23,0,0,NA,0,NA,5.72,NA,parker-washington,NumberFire,16192,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,10.84,#21,133,46,7.42,5300,1.4,9.14,3800,2.41,7.42,12,0.62,NA
Curtis Samuel,WR,WSH,NA,NA,4.09,41.06,NA,NA,0.18,0.53,2.98,NA,0.02,NA,5.56,NA,curtis-samuel,NumberFire,13157,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,10.63,#4,134,47,7.63,6500,1.17,9.69,4800,2.02,7.63,21,0.36,NA
Romeo Doubs,WR,GB,NA,NA,3.61,40.86,NA,NA,0.25,0,0,NA,0,NA,5.54,NA,romeo-doubs,NumberFire,15779,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,10.6,#25,135,48,7.35,5700,1.29,9.19,5300,1.73,7.35,17,0.43,NA
Jonathan Mingo,WR,CAR,NA,NA,4.03,42.63,NA,NA,0.19,0,0,NA,0,NA,5.37,NA,jonathan-mingo,NumberFire,16197,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,10.37,#24,138,49,7.38,5400,1.37,9.42,3600,2.62,7.38,15,0.49,NA
Josh Downs,WR,IND,NA,NA,3.53,40.21,NA,NA,0.22,0,0,NA,0,NA,5.34,NA,josh-downs,NumberFire,16187,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,10.33,#9,139,50,7.09,6000,1.18,8.87,5500,1.61,7.09,16,0.44,NA
Jakobi Meyers,WR,LV,NA,NA,3.76,43.51,NA,NA,0.16,0,0,NA,0,NA,5.27,NA,jakobi-meyers,NumberFire,14127,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,10.24,#8,141,51,7.15,NA,NA,9.06,5400,1.68,7.15,20,0.36,NA
Michael Wilson,WR,ARI,NA,NA,3.03,41.26,NA,NA,0.17,0,0,NA,0,NA,5.15,NA,michael-wilson,NumberFire,16206,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,10.07,#15,143,52,6.64,5100,1.3,8.18,3700,2.21,6.64,12,0.55,NA
Rashid Shaheed,WR,NO,NA,NA,2.82,39.8,NA,NA,0.16,0,0,NA,0,NA,4.92,NA,rashid-shaheed,NumberFire,16080,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,9.76,#20,147,53,6.31,NA,NA,7.75,4500,1.72,6.31,15,0.42,NA
Rashod Bateman,WR,BAL,NA,NA,3.16,38.02,NA,NA,0.18,0,0,NA,0,NA,4.82,NA,rashod-bateman,NumberFire,15293,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,9.63,#7,148,54,6.42,NA,NA,8.03,3300,2.43,6.42,12,0.54,NA
Treylon Burks,WR,TEN,NA,NA,2.74,34.95,NA,NA,0.14,0.56,3.4,NA,0.03,NA,4.79,NA,treylon-burks,NumberFire,15752,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01,9.59,#27,149,55,6.19,5200,1.19,7.59,3100,2.45,6.19,10,0.62,NA
Wan'Dale Robinson,WR,NYG,NA,NA,3.2,32.55,NA,NA,0.16,0.54,3.04,NA,0.02,NA,4.64,NA,wan-dale-robinson,NumberFire,15757,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,9.38,#28,152,56,6.22,NA,NA,7.84,3900,2.01,6.22,13,0.48,NA
Quentin Johnston,WR,LAC,NA,NA,3.3,37.71,NA,NA,0.13,0,0,NA,0,NA,4.51,NA,quentin-johnston,NumberFire,16188,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.19,9.21,#11,156,57,6.16,NA,NA,7.84,4000,1.96,6.16,14,0.44,NA
Darnell Mooney,WR,CHI,NA,NA,2.5,32.21,NA,NA,0.19,0,0,NA,0,NA,4.38,NA,darnell-mooney,NumberFire,14974,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.27,9.03,#31,164,58,5.63,5100,1.1,6.88,3300,2.08,5.63,10,0.56,NA
Alec Pierce,WR,IND,NA,NA,2.58,34.39,NA,NA,0.16,0,0,NA,0,NA,4.35,NA,alec-pierce,NumberFire,15768,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.29,8.99,#9,165,59,5.65,5300,1.07,6.97,4000,1.74,5.65,14,0.4,NA
Elijah Moore,WR,CLE,NA,NA,2.78,34.19,NA,NA,0.15,0,0,NA,0,NA,4.28,NA,elijah-moore,NumberFire,15288,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.34,8.9,#18,167,60,5.67,5500,1.03,7.09,4200,1.69,5.67,16,0.35,NA
Greg Dortch,WR,ARI,NA,NA,2.87,31.49,NA,NA,0.15,0.29,1.69,NA,0.01,NA,4.26,NA,greg-dortch,NumberFire,14108,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35,8.87,#15,168,61,5.67,4700,1.21,7.14,4000,1.79,5.67,10,0.57,NA
Darius Slayton,WR,NYG,NA,NA,2.45,33.77,NA,NA,0.15,0,0,NA,0,NA,4.24,NA,darius-slayton,NumberFire,14122,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.36,8.84,#28,169,62,5.46,NA,NA,6.72,3300,2.04,5.46,13,0.42,NA
Noah Brown,WR,HOU,NA,NA,2.59,32.97,NA,NA,0.16,0,0,NA,0,NA,4.22,NA,noah-brown,NumberFire,13172,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.38,8.82,#1,171,63,5.53,6900,0.8,6.85,5200,1.32,5.53,19,0.29,NA
Allen Lazard,WR,NYJ,NA,NA,2.09,29.87,NA,NA,0.17,0,0,NA,0,NA,4.04,NA,allen-lazard,NumberFire,13632,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.49,8.57,#32,175,64,5.05,5200,0.97,6.1,3200,1.91,5.05,10,0.51,NA
Jahan Dotson,WR,WSH,NA,NA,2.75,31.23,NA,NA,0.15,0,0,NA,0,NA,4.01,NA,jahan-dotson,NumberFire,15755,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.51,8.53,#4,176,65,5.4,5600,0.96,6.78,4400,1.54,5.4,16,0.34,NA
Rondale Moore,WR,ARI,NA,NA,2.79,27.31,NA,NA,0.14,0.57,3.34,NA,0.02,NA,3.95,NA,rondale-moore,NumberFire,15283,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.55,8.45,#15,179,66,5.36,5000,1.07,6.8,3500,1.94,5.36,11,0.49,NA
Jayden Reed,WR,GB,NA,NA,2.16,25.81,NA,NA,0.15,0.55,3.24,NA,0.02,NA,3.89,NA,jayden-reed,NumberFire,16184,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.59,8.37,#25,180,67,4.97,6700,0.74,6.07,5400,1.12,4.97,15,0.33,NA
D.J. Chark,WR,CAR,NA,NA,2.24,30.82,NA,NA,0.12,0,0,NA,0,NA,3.82,NA,d-j-chark,NumberFire,13668,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.63,8.27,#24,182,68,4.94,5200,0.95,6.06,3100,1.95,4.94,12,0.41,NA
Richie James,WR,KC,NA,NA,2.41,28.89,NA,NA,0.17,0,0,NA,0,NA,3.81,NA,richie-james,NumberFire,13724,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.64,8.26,#17,183,69,4.97,NA,NA,6.25,3000,2.08,4.97,10,0.5,NA
Marquez Valdes-Scantling,WR,KC,NA,NA,1.88,27.56,NA,NA,0.18,0,0,NA,0,NA,3.8,NA,marquez-valdes-scantling,NumberFire,13793,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.65,8.25,#17,184,70,4.76,NA,NA,5.71,3100,1.84,4.76,10,0.48,NA
Josh Reynolds,WR,DET,NA,NA,1.93,26.2,NA,NA,0.16,0,0,NA,0,NA,3.55,NA,josh-reynolds,NumberFire,13168,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.81,7.91,#10,189,71,4.51,5500,0.82,5.49,3300,1.66,4.51,14,0.32,NA
Michael Gallup,WR,DAL,NA,NA,2.07,24.67,NA,NA,0.17,0,0,NA,0,NA,3.48,NA,michael-gallup,NumberFire,13646,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.85,7.81,#3,191,72,4.52,5100,0.89,5.56,3200,1.74,4.52,10,0.45,NA
Khalil Shakir,WR,BUF,NA,NA,1.8,25.51,NA,NA,0.16,0,0,NA,0,NA,3.48,NA,khalil-shakir,NumberFire,15761,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.85,7.81,#30,191,72,4.37,NA,NA,5.29,3500,1.51,4.37,13,0.34,NA
Justin Watson,WR,KC,NA,NA,1.95,25.48,NA,NA,0.16,0,0,NA,0,NA,3.46,NA,justin-watson-1,NumberFire,13776,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.87,7.79,#17,193,74,4.44,NA,NA,5.44,3400,1.6,4.44,11,0.4,NA
Jalin Hyatt,WR,NYG,NA,NA,2.13,27.44,NA,NA,0.11,0,0,NA,0,NA,3.34,NA,jalin-hyatt,NumberFire,16183,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.95,7.63,#28,195,75,4.41,NA,NA,5.5,3200,1.72,4.41,10,0.44,NA
Chris Moore,WR,TEN,NA,NA,2.04,26,NA,NA,0.12,0,0,NA,0,NA,3.32,NA,chris-moore,NumberFire,12773,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.96,7.6,#27,196,76,4.3,4800,0.9,5.34,3300,1.62,4.3,10,0.43,NA
Tutu Atwell,WR,LA,NA,NA,1.77,23.65,NA,NA,0.16,0,0,NA,0,NA,3.3,NA,tutu-atwell,NumberFire,15301,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.97,7.57,#5,197,77,4.19,NA,NA,5.09,3500,1.45,4.19,10,0.42,NA
Jameson Williams,WR,DET,NA,NA,1.83,22.05,NA,NA,0.14,0.28,1.84,NA,0.01,NA,3.28,NA,jameson-williams,NumberFire,15756,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.98,7.54,#10,198,78,4.16,5200,0.8,5.1,3700,1.38,4.16,13,0.32,NA
Nelson Agholor,WR,BAL,NA,NA,2.02,24.12,NA,NA,0.14,0,0,NA,0,NA,3.23,NA,nelson-agholor,NumberFire,12181,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.02,7.48,#7,199,79,4.2,NA,NA,5.24,3000,1.75,4.2,10,0.42,NA
Robert Woods,WR,HOU,NA,NA,2.39,24.21,NA,NA,0.13,0,0,NA,0,NA,3.22,NA,robert-woods-1,NumberFire,11228,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.02,7.46,#1,200,80,4.4,5300,0.83,5.6,4100,1.37,4.4,11,0.4,NA
Trey Palmer,WR,TB,NA,NA,2.01,21.87,NA,NA,0.14,0.28,1.61,NA,0.01,NA,3.22,NA,trey-palmer,NumberFire,16199,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.02,7.46,#16,200,80,4.17,4600,0.91,5.22,3100,1.68,4.17,10,0.42,NA
Marvin Mims,WR,DEN,NA,NA,1.47,18.73,NA,NA,0.12,0.62,3.77,NA,0.03,NA,3.15,NA,marvin-mims,NumberFire,16189,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.07,7.37,#12,203,82,3.85,NA,NA,4.6,NA,NA,3.85,NA,NA,NA
K.J. Osborn,WR,MIN,NA,NA,2.07,23.4,NA,NA,0.13,0,0,NA,0,NA,3.11,NA,k-j-osborn,NumberFire,14977,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.09,7.31,#22,204,83,4.1,5000,0.82,5.16,3900,1.32,4.1,10,0.41,NA
Trenton Irwin,WR,CIN,NA,NA,1.83,24.59,NA,NA,0.12,0,0,NA,0,NA,3.11,NA,trenton-irwin,NumberFire,14551,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.09,7.31,#13,204,83,4.03,NA,NA,4.98,3000,1.66,4.03,10,0.4,NA
Hunter Renfrow,WR,LV,NA,NA,2.58,26.1,NA,NA,0.1,0,0,NA,0,NA,3.1,NA,hunter-renfrow,NumberFire,14123,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.1,7.3,#8,206,85,4.38,NA,NA,5.73,3000,1.91,4.38,10,0.44,NA
Tyquan Thornton,WR,NE,NA,NA,2.1,25.66,NA,NA,0.08,0,0,NA,0,NA,3.02,NA,tyquan-thornton,NumberFire,15787,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.15,7.19,#29,207,86,4.06,NA,NA,5.13,3100,1.65,4.06,10,0.41,NA
Malik Heath,WR,GB,NA,NA,1.73,21.18,NA,NA,0.13,0,0,NA,0,NA,2.86,NA,malik-heath,NumberFire,16413,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.26,6.98,#25,210,87,3.7,4400,0.84,4.6,3200,1.44,3.7,10,0.37,NA
Xavier Gipson,WR,NYJ,NA,NA,1.41,18.8,NA,NA,0.09,0.57,3.67,NA,0.02,NA,2.84,NA,xavier-gipson,NumberFire,16416,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.27,6.95,#32,211,88,3.53,4800,0.74,4.28,3100,1.38,3.53,10,0.35,NA
Jalen Guyton,WR,LAC,NA,NA,1.73,23.81,NA,NA,0.07,0,0,NA,0,NA,2.81,NA,jalen-guyton,NumberFire,14337,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.29,6.91,#11,212,89,3.63,NA,NA,4.51,3100,1.45,3.63,10,0.36,NA
Elijah Cooks,WR,JAC,NA,NA,1.56,20.85,NA,NA,0.12,0,0,NA,0,NA,2.75,NA,elijah-cooks,NumberFire,16453,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.33,6.83,#21,214,90,3.53,4000,0.88,4.34,3000,1.45,3.53,10,0.35,NA
Andrei Iosivas,WR,CIN,NA,NA,1.54,19.54,NA,NA,0.12,0,0,NA,0,NA,2.65,NA,andrei-iosivas,NumberFire,16207,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.39,6.69,#13,215,91,3.4,NA,NA,4.19,3000,1.4,3.4,10,0.34,NA
Tre Tucker,WR,LV,NA,NA,1.51,19.2,NA,NA,0.08,0.26,1.42,NA,0.01,NA,2.56,NA,tre-tucker,NumberFire,16287,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.45,6.57,#8,220,92,3.3,NA,NA,4.08,3300,1.24,3.3,10,0.33,NA
Cedric Tillman,WR,CLE,NA,NA,1.67,20.8,NA,NA,0.08,0,0,NA,0,NA,2.54,NA,cedric-tillman-1,NumberFire,16191,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.46,6.54,#18,221,93,3.36,5000,0.67,4.21,3300,1.28,3.36,11,0.31,NA
Demarcus Robinson,WR,LA,NA,NA,1.33,14.93,NA,NA,0.11,0.29,1.59,NA,0.02,NA,2.43,NA,demarcus-robinson,NumberFire,12785,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.54,6.4,#5,224,94,3.06,NA,NA,3.74,3900,0.96,3.06,16,0.19,NA
Lynn Bowden Jr.,WR,NO,NA,NA,1.55,16.38,NA,NA,0.1,0.27,1.57,NA,0.01,NA,2.41,NA,lynn-bowden-jr,NumberFire,14843,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.55,6.37,#20,226,95,3.19,NA,NA,3.99,3100,1.29,3.19,10,0.32,NA
Van Jefferson,WR,ATL,NA,NA,1.19,17.86,NA,NA,0.1,0,0,NA,0,NA,2.4,NA,van-jefferson,NumberFire,14858,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.55,6.35,#14,227,96,2.96,4500,0.66,3.57,3000,1.19,2.96,10,0.3,NA
Olamide Zaccheaus,WR,PHI,NA,NA,1.36,17.51,NA,NA,0.1,0,0,NA,0,NA,2.32,NA,olamide-zaccheaus,NumberFire,14592,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.61,6.25,#19,229,97,3.01,NA,NA,3.7,3000,1.23,3.01,10,0.3,NA
A.T. Perry,WR,NO,NA,NA,1.47,17.91,NA,NA,0.08,0,0,NA,0,NA,2.23,NA,a-t-perry,NumberFire,16196,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.67,6.13,#20,231,98,2.97,NA,NA,3.72,3500,1.06,2.97,10,0.3,NA
Zach Pascal,WR,ARI,NA,NA,1.36,16.76,NA,NA,0.09,0,0,NA,0,NA,2.22,NA,zach-pascal,NumberFire,13488,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.67,6.11,#15,233,99,2.88,4100,0.7,3.57,3000,1.19,2.88,10,0.29,NA
Cedrick Wilson,WR,MIA,NA,NA,1.27,15.43,NA,NA,0.11,0,0,NA,0,NA,2.16,NA,cedrick-wilson,NumberFire,13652,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.71,6.03,#6,234,100,2.8,4900,0.57,3.45,3200,1.08,2.8,NA,NA,NA
Allen Robinson,WR,PIT,NA,NA,1.45,16.14,NA,NA,0.08,0,0,NA,0,NA,2.09,NA,allen-robinson,NumberFire,11678,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.76,5.94,#26,236,101,2.82,NA,NA,3.54,3100,1.14,2.82,10,0.28,NA
Randall Cobb,WR,NYJ,NA,NA,1.19,15.53,NA,NA,0.09,0,0,NA,0,NA,2.08,NA,randall-cobb,NumberFire,10308,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.76,5.92,#32,237,102,2.65,4600,0.58,3.26,3000,1.09,2.65,10,0.27,NA
Isaiah Hodgins,WR,NYG,NA,NA,1.41,16.02,NA,NA,0.07,0,0,NA,0,NA,2.01,NA,isaiah-hodgins,NumberFire,14849,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.81,5.83,#28,239,103,2.69,NA,NA,3.41,3100,1.1,2.69,10,0.27,NA
Alex Erickson,WR,LAC,NA,NA,1.45,16.72,NA,NA,0.07,0,0,NA,0,NA,1.94,NA,alex-erickson,NumberFire,12913,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.85,5.73,#11,242,104,2.68,NA,NA,3.47,3100,1.12,2.68,10,0.27,NA
Ihmir Smith-Marsette,WR,CAR,NA,NA,1.16,13.23,NA,NA,0.06,0.3,1.69,NA,0.01,NA,1.9,NA,ihmir-smith-marsette,NumberFire,15434,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.88,5.68,#24,244,105,2.43,4600,0.53,3.04,3000,1.01,2.43,10,0.24,NA
Brandon Johnson,WR,DEN,NA,NA,1.15,13.57,NA,NA,0.09,0,0,NA,0,NA,1.87,NA,brandon-johnson-1,NumberFire,15987,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.9,5.64,#12,245,106,2.43,NA,NA,3.03,3000,1.01,2.43,10,0.24,NA
Byron Pringle,WR,WSH,NA,NA,1.22,14.55,NA,NA,0.07,0,0,NA,0,NA,1.82,NA,byron-pringle,NumberFire,13863,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.93,5.57,#4,246,107,2.45,4200,0.58,3.08,3000,1.03,2.45,10,0.25,NA
Kalif Raymond,WR,DET,NA,NA,1.12,13.9,NA,NA,0.07,0,0,NA,0,NA,1.77,NA,kalif-raymond,NumberFire,13066,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.96,5.5,#10,248,108,2.29,4900,0.47,2.89,3000,0.96,2.29,10,0.23,NA
Jalen Reagor,WR,NE,NA,NA,1.2,14.78,NA,NA,0.06,0,0,NA,0,NA,1.75,NA,jalen-reagor,NumberFire,14839,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.98,5.48,#29,249,109,2.38,NA,NA,3.01,3000,1,2.38,10,0.24,NA
