player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,yahoo_site_points,return_tds
Romeo Doubs,WR,GB,NA,NA,3.41,39.64,NA,NA,0.25,0,0,NA,0,NA,5.42,NA,romeo-doubs,NumberFire,15779,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,10.44,#17,127,45,7.13,6000,1.19,8.86,7.13,NA
Noah Brown,WR,HOU,NA,NA,3.04,43.29,NA,NA,0.17,0,0,NA,0,NA,5.34,NA,noah-brown,NumberFire,13172,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,10.33,#5,128,46,6.85,6000,1.14,8.39,6.85,NA
Elijah Moore,WR,CLE,NA,NA,3.3,38.66,NA,NA,0.16,0.33,1.84,NA,0.01,NA,5,NA,elijah-moore,NumberFire,15288,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,9.87,#15,132,47,6.66,6200,1.07,8.35,6.66,NA
DeVante Parker,WR,NE,NA,NA,2.96,43.21,NA,NA,0.11,0,0,NA,0,NA,4.97,NA,devante-parker,NumberFire,12176,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,9.83,#9,134,48,6.46,5300,1.22,7.95,6.46,NA
Jonathan Mingo,WR,CAR,NA,NA,3.4,37.8,NA,NA,0.16,0,0,NA,0,NA,4.69,NA,jonathan-mingo,NumberFire,16197,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.07,9.45,#12,137,49,6.4,5500,1.16,8.13,6.4,NA
Tyler Boyd,WR,CIN,NA,NA,3.44,35,NA,NA,0.19,0,0,NA,0,NA,4.63,NA,tyler-boyd,NumberFire,12650,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11,9.37,#14,138,50,6.36,5600,1.14,8.09,6.36,NA
Darius Slayton,WR,NYG,NA,NA,2.63,37.35,NA,NA,0.15,0,0,NA,0,NA,4.61,NA,darius-slayton,NumberFire,14122,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.12,9.34,#18,139,51,5.91,5500,1.07,7.26,5.91,NA
Zay Jones,WR,JAC,NA,NA,3.33,38.37,NA,NA,0.12,0,0,NA,0,NA,4.56,NA,zay-jones,NumberFire,13176,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.16,9.28,#2,141,52,6.22,5200,1.2,7.9,6.22,NA
JuJu Smith-Schuster,WR,NE,NA,NA,3.16,38.05,NA,NA,0.11,0,0,NA,0,NA,4.37,NA,juju-smith-schuster,NumberFire,13156,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.28,9.02,#9,145,53,5.97,5200,1.15,7.6,5.97,NA
Parker Washington,WR,JAC,NA,NA,2.79,37.44,NA,NA,0.11,0,0,NA,0,NA,4.36,NA,parker-washington,NumberFire,16192,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.28,9,#2,146,54,5.74,4100,1.4,7.17,5.74,NA
Trey Palmer,WR,TB,NA,NA,2.79,30.21,NA,NA,0.16,0.27,1.44,NA,0.01,NA,4.13,NA,trey-palmer,NumberFire,16199,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43,8.69,#7,150,55,5.52,5100,1.08,6.96,5.52,NA
Wan'Dale Robinson,WR,NYG,NA,NA,2.75,29.03,NA,NA,0.12,0.58,3.16,NA,0.02,NA,4.03,NA,wan-dale-robinson,NumberFire,15757,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5,8.56,#18,153,56,5.39,5100,1.06,6.8,5.39,NA
Alec Pierce,WR,IND,NA,NA,2.09,31.71,NA,NA,0.15,0,0,NA,0,NA,4.02,NA,alec-pierce,NumberFire,15768,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.51,8.55,#27,154,57,5.08,5500,0.92,6.14,5.08,NA
Dontayvion Wicks,WR,GB,NA,NA,2.3,31.08,NA,NA,0.16,0,0,NA,0,NA,4.01,NA,dontayvion-wicks,NumberFire,16195,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.51,8.53,#17,156,58,5.16,5100,1.01,6.35,5.16,NA
Robert Woods,WR,HOU,NA,NA,2.74,31.16,NA,NA,0.14,0,0,NA,0,NA,3.97,NA,robert-woods-1,NumberFire,11228,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.54,8.48,#5,159,59,5.33,5400,0.99,6.71,5.33,NA
Jalen Guyton,WR,LAC,NA,NA,2.17,31.28,NA,NA,0.14,0,0,NA,0,NA,3.96,NA,jalen-guyton,NumberFire,14337,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.54,8.46,#30,160,60,5.01,4900,1.02,6.12,5.01,NA
Treylon Burks,WR,TEN,NA,NA,2.64,32.14,NA,NA,0.13,0,0,NA,0,NA,3.94,NA,treylon-burks,NumberFire,15752,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.56,8.44,#6,162,61,5.27,5000,1.05,6.62,5.27,NA
Quentin Johnston,WR,LAC,NA,NA,2.61,30.03,NA,NA,0.16,0,0,NA,0,NA,3.91,NA,quentin-johnston,NumberFire,16188,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.58,8.4,#30,163,62,5.23,5700,0.92,6.56,5.23,NA
Darnell Mooney,WR,CHI,NA,NA,2.28,29.15,NA,NA,0.16,0,0,NA,0,NA,3.87,NA,darnell-mooney,NumberFire,14974,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6,8.34,#20,165,63,5.04,5400,0.93,6.18,5.04,NA
Amari Cooper,WR,CLE,NA,NA,2.03,31.15,NA,NA,0.12,0,0,NA,0,NA,3.81,NA,amari-cooper,NumberFire,12175,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.64,8.26,#15,166,64,4.83,6400,0.75,5.86,4.83,NA
Michael Gallup,WR,DAL,NA,NA,2.1,24.66,NA,NA,0.22,0,0,NA,0,NA,3.78,NA,michael-gallup,NumberFire,13646,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.66,8.22,#25,167,65,4.84,4900,0.99,5.89,4.84,NA
D.J. Chark,WR,CAR,NA,NA,2.18,30.07,NA,NA,0.12,0,0,NA,0,NA,3.71,NA,d-j-chark,NumberFire,13668,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.71,8.13,#12,169,66,4.84,5600,0.86,5.93,4.84,NA
Rashod Bateman,WR,BAL,NA,NA,2.19,27.76,NA,NA,0.15,0,0,NA,0,NA,3.67,NA,rashod-bateman,NumberFire,15293,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.73,8.07,#16,170,67,4.73,4900,0.97,5.85,4.73,NA
Khalil Shakir,WR,BUF,NA,NA,2.16,27.33,NA,NA,0.16,0,0,NA,0,NA,3.67,NA,khalil-shakir,NumberFire,15761,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.73,8.07,#8,170,67,4.73,5500,0.86,5.83,4.73,NA
Tyquan Thornton,WR,NE,NA,NA,2.43,30.15,NA,NA,0.08,0.28,1.56,NA,0.01,NA,3.66,NA,tyquan-thornton,NumberFire,15787,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.74,8.06,#9,172,69,4.89,5000,0.98,6.13,4.89,NA
Christian Watson,WR,GB,NA,NA,1.76,25.34,NA,NA,0.14,0.28,1.58,NA,0.01,NA,3.6,NA,christian-watson,NumberFire,15789,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.78,7.98,#17,173,70,4.45,6600,0.67,5.34,4.45,NA
Tutu Atwell,WR,LA,NA,NA,2.03,25.45,NA,NA,0.11,0.57,2.63,NA,0.01,NA,3.55,NA,tutu-atwell,NumberFire,15301,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.81,7.91,#1,174,71,4.52,5200,0.87,5.56,4.52,NA
Allen Lazard,WR,NYJ,NA,NA,2.18,29.65,NA,NA,0.09,0,0,NA,0,NA,3.51,NA,allen-lazard,NumberFire,13632,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.84,7.86,#22,177,72,4.6,5200,0.88,5.69,4.6,NA
Marvin Mims,WR,DEN,NA,NA,1.54,21.48,NA,NA,0.12,0.73,4.53,NA,0.03,NA,3.5,NA,marvin-mims,NumberFire,16189,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.84,7.84,#28,178,73,4.23,4700,0.9,5.02,4.23,NA
Jalin Hyatt,WR,NYG,NA,NA,2.12,28.35,NA,NA,0.1,0,0,NA,0,NA,3.39,NA,jalin-hyatt,NumberFire,16183,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.91,7.69,#18,183,74,4.44,5200,0.85,5.53,4.44,NA
Marquez Valdes-Scantling,WR,KC,NA,NA,1.6,23.65,NA,NA,0.16,0,0,NA,0,NA,3.32,NA,marquez-valdes-scantling,NumberFire,13793,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.96,7.6,#11,185,75,4.11,5200,0.79,4.92,4.11,NA
Josh Reynolds,WR,DET,NA,NA,1.76,23.52,NA,NA,0.13,0,0,NA,0,NA,3.13,NA,josh-reynolds,NumberFire,13168,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.08,7.34,#21,188,76,3.99,5400,0.74,4.88,3.99,NA
Hunter Renfrow,WR,LV,NA,NA,2.46,24.22,NA,NA,0.11,0,0,NA,0,NA,2.97,NA,hunter-renfrow,NumberFire,14123,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.19,7.13,#10,192,77,4.19,5200,0.81,5.48,4.19,NA
Nick Westbrook-Ikhine,WR,TEN,NA,NA,1.86,23.77,NA,NA,0.1,0,0,NA,0,NA,2.95,NA,nick-westbrook-ikhine,NumberFire,15109,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.2,7.1,#6,193,78,3.87,5200,0.74,4.82,3.87,NA
Xavier Gipson,WR,NYJ,NA,NA,1.78,22.15,NA,NA,0.06,0.56,3.16,NA,0.02,NA,2.9,NA,xavier-gipson,NumberFire,16416,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.23,7.03,#22,194,79,3.8,5400,0.7,4.74,3.8,NA
Jauan Jennings,WR,SF,NA,NA,1.64,20.32,NA,NA,0.15,0,0,NA,0,NA,2.87,NA,jauan-jennings,NumberFire,14860,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.25,6.99,#23,195,80,3.71,5200,0.71,4.55,3.71,NA
Jameson Williams,WR,DET,NA,NA,1.53,19.33,NA,NA,0.12,0.28,1.62,NA,0.01,NA,2.87,NA,jameson-williams,NumberFire,15756,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.25,6.99,#21,195,80,3.62,5300,0.68,4.4,3.62,NA
Skyy Moore,WR,KC,NA,NA,1.84,20.39,NA,NA,0.14,0,0,NA,0,NA,2.84,NA,skyy-moore,NumberFire,15766,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.27,6.95,#11,198,82,3.74,5100,0.73,4.69,3.74,NA
Rashid Shaheed,WR,NO,NA,NA,1.47,21.97,NA,NA,0.09,0,0,NA,0,NA,2.75,NA,rashid-shaheed,NumberFire,16080,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.33,6.83,#29,201,83,3.45,6000,0.58,4.2,3.45,NA
Malik Heath,WR,GB,NA,NA,1.52,19.23,NA,NA,0.11,0,0,NA,0,NA,2.54,NA,malik-heath,NumberFire,16413,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.46,6.54,#17,206,84,3.3,4800,0.69,4.08,3.3,NA
Nelson Agholor,WR,BAL,NA,NA,1.3,18.11,NA,NA,0.12,0,0,NA,0,NA,2.48,NA,nelson-agholor,NumberFire,12181,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.5,6.46,#16,208,85,3.14,5100,0.62,3.81,3.14,NA
A.T. Perry,WR,NO,NA,NA,1.57,19.51,NA,NA,0.09,0,0,NA,0,NA,2.48,NA,a-t-perry,NumberFire,16196,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.5,6.46,#29,208,85,3.24,4900,0.66,4.04,3.24,NA
Jalen Tolbert,WR,DAL,NA,NA,1.52,17.07,NA,NA,0.13,0,0,NA,0,NA,2.47,NA,jalen-tolbert,NumberFire,15788,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.51,6.45,#25,211,87,3.21,4800,0.67,3.99,3.21,NA
Sterling Shepard,WR,NYG,NA,NA,1.72,19.27,NA,NA,0.09,0,0,NA,0,NA,2.44,NA,sterling-shepard,NumberFire,12658,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.53,6.41,#18,212,88,3.31,4500,0.74,4.18,3.31,NA
K.J. Osborn,WR,MIN,NA,NA,1.79,17.83,NA,NA,0.11,0,0,NA,0,NA,2.41,NA,k-j-osborn,NumberFire,14977,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.55,6.37,#24,215,89,3.3,5400,0.61,4.21,3.3,NA
John Metchie III,WR,HOU,NA,NA,1.55,18.94,NA,NA,0.08,0,0,NA,0,NA,2.35,NA,john-metchie-iii,NumberFire,15759,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.59,6.29,#5,216,90,3.11,5000,0.62,3.9,3.11,NA
Tre Tucker,WR,LV,NA,NA,1.23,15.1,NA,NA,0.07,0.55,3.48,NA,0.02,NA,2.34,NA,tre-tucker,NumberFire,16287,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.59,6.27,#10,217,91,2.97,4500,0.66,3.61,2.97,NA
Deven Thompkins,WR,TB,NA,NA,1.2,12.29,NA,NA,0.06,1.07,5.79,NA,0.04,NA,2.3,NA,deven-thompkins,NumberFire,15977,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.62,6.22,#7,220,92,2.91,4600,0.63,3.56,2.91,NA
Allen Robinson,WR,PIT,NA,NA,1.66,17.31,NA,NA,0.09,0,0,NA,0,NA,2.28,NA,allen-robinson,NumberFire,11678,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.63,6.19,#13,222,93,3.1,5000,0.62,3.93,3.1,NA
Cedric Tillman,WR,CLE,NA,NA,1.6,18.89,NA,NA,0.07,0,0,NA,0,NA,2.27,NA,cedric-tillman-1,NumberFire,16191,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.64,6.18,#15,223,94,3.07,5400,0.57,3.89,3.07,NA
Chris Moore,WR,TEN,NA,NA,1.43,17.51,NA,NA,0.08,0,0,NA,0,NA,2.19,NA,chris-moore,NumberFire,12773,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.69,6.07,#6,224,95,2.93,5100,0.57,3.65,2.93,NA
River Cracraft,WR,MIA,NA,NA,1.32,15.41,NA,NA,0.11,0,0,NA,0,NA,2.19,NA,river-cracraft,NumberFire,13862,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.69,6.07,#26,224,95,2.82,4500,0.63,3.5,2.82,NA
Kadarius Toney,WR,KC,NA,NA,0.96,9.41,NA,NA,0.07,1.03,6.09,NA,0.04,NA,2.15,NA,kadarius-toney,NumberFire,15289,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.72,6.02,#11,227,97,2.63,5000,0.53,3.14,2.63,NA
Khadarel Hodge,WR,ATL,NA,NA,1.22,17.18,NA,NA,0.07,0,0,NA,0,NA,2.15,NA,khadarel-hodge,NumberFire,13963,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.72,6.02,#19,227,97,2.73,5100,0.54,3.35,2.73,NA
Donovan Peoples-Jones,WR,DET,NA,NA,1.17,16.06,NA,NA,0.08,0,0,NA,0,NA,2.06,NA,donovan-peoples-jones,NumberFire,14857,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.78,5.9,#21,231,99,2.63,4400,0.6,3.24,2.63,NA
Quez Watkins,WR,PHI,NA,NA,1.34,15.84,NA,NA,0.08,0,0,NA,0,NA,2.06,NA,quez-watkins,NumberFire,14992,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.78,5.9,#3,231,99,2.71,4700,0.58,3.39,2.71,NA
Cedrick Wilson,WR,MIA,NA,NA,1.1,13.48,NA,NA,0.11,0,0,NA,0,NA,1.97,NA,cedrick-wilson,NumberFire,13652,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.83,5.77,#26,235,101,2.52,4900,0.51,3.09,2.52,NA
Devin Duvernay,WR,BAL,NA,NA,1.13,11.96,NA,NA,0.09,0.32,1.88,NA,0.01,NA,1.96,NA,devin-duvernay,NumberFire,14847,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.84,5.76,#16,237,102,2.51,4400,0.57,3.09,2.51,NA
Isaiah Hodgins,WR,NYG,NA,NA,1.3,15.29,NA,NA,0.06,0,0,NA,0,NA,1.88,NA,isaiah-hodgins,NumberFire,14849,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.89,5.65,#18,239,103,2.5,5000,0.5,3.17,2.5,NA
Jake Bobo,WR,SEA,NA,NA,1.31,14.81,NA,NA,0.07,0,0,NA,0,NA,1.87,NA,jake-bobo,NumberFire,16393,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.9,5.64,#4,240,104,2.52,4500,0.56,3.19,2.52,NA
Kalif Raymond,WR,DET,NA,NA,1.03,13.24,NA,NA,0.06,0.28,1.61,NA,0.01,NA,1.85,NA,kalif-raymond,NumberFire,13066,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.91,5.61,#21,241,105,2.34,4900,0.48,2.9,2.34,NA
David Bell,WR,CLE,NA,NA,1.36,15.24,NA,NA,0.06,0,0,NA,0,NA,1.84,NA,david-bell,NumberFire,15758,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.92,5.6,#15,242,106,2.54,4800,0.53,3.23,2.54,NA
Demarcus Robinson,WR,LA,NA,NA,1.37,13.92,NA,NA,0.08,0,0,NA,0,NA,1.83,NA,demarcus-robinson,NumberFire,12785,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.92,5.58,#1,243,107,2.54,5300,0.48,3.23,2.54,NA
Parris Campbell,WR,NYG,NA,NA,1.4,14.84,NA,NA,0.06,0,0,NA,0,NA,1.83,NA,parris-campbell,NumberFire,14112,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.92,5.58,#18,243,107,2.5,4600,0.54,3.22,2.5,NA
KaVontae Turpin,WR,DAL,NA,NA,0.92,10.62,NA,NA,0.09,0.26,1.42,NA,0.01,NA,1.8,NA,kavontae-turpin,NumberFire,15981,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.94,5.54,#25,246,109,2.2,4500,0.49,2.69,2.2,NA
Jalen Reagor,WR,NE,NA,NA,1.23,15.27,NA,NA,0.05,0,0,NA,0,NA,1.75,NA,jalen-reagor,NumberFire,14839,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.98,5.48,#9,247,110,2.38,4400,0.54,3.03,2.38,NA
Lynn Bowden Jr.,WR,NO,NA,NA,0.98,11.17,NA,NA,0.06,0.3,1.7,NA,0.01,NA,1.7,NA,lynn-bowden-jr,NumberFire,14843,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.01,5.41,#29,250,111,2.18,4600,0.47,2.68,2.18,NA
Trent Sherfield,WR,BUF,NA,NA,1.03,11.85,NA,NA,0.08,0,0,NA,0,NA,1.65,NA,trent-sherfield,NumberFire,13893,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.04,5.34,#8,252,112,2.16,4300,0.5,2.69,2.16,NA
Brandon Powell,WR,MIN,NA,NA,1.08,9.35,NA,NA,0.06,0.27,1.5,NA,0.01,NA,1.47,NA,brandon-powell,NumberFire,13910,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.16,5.1,#24,259,113,2.01,5100,0.39,2.57,2.01,NA
Lil'Jordan Humphrey,WR,DEN,NA,NA,0.73,10.11,NA,NA,0.06,0,0,NA,0,NA,1.37,NA,lil-jordan-humphrey,NumberFire,14118,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.22,4.96,#28,263,114,1.72,4500,0.38,2.09,1.72,NA
Van Jefferson,WR,ATL,NA,NA,0.69,10.34,NA,NA,0.05,0,0,NA,0,NA,1.32,NA,van-jefferson,NumberFire,14858,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.25,4.89,#19,267,115,1.66,5000,0.33,2.01,1.66,NA
Braxton Berrios,WR,MIA,NA,NA,0.89,8.89,NA,NA,0.07,0,0,NA,0,NA,1.3,NA,braxton-berrios,NumberFire,13638,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.27,4.87,#26,269,116,1.73,4600,0.38,2.19,1.73,NA
Calvin Austin III,WR,PIT,NA,NA,0.73,8.32,NA,NA,0.04,0.3,1.81,NA,0.01,NA,1.29,NA,calvin-austin-iii,NumberFire,15777,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.27,4.85,#13,270,117,1.66,4500,0.37,2.03,1.66,NA
Trent Taylor,WR,CHI,NA,NA,0.86,9.29,NA,NA,0.06,0,0,NA,0,NA,1.27,NA,trent-taylor,NumberFire,13316,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.29,4.83,#20,271,118,1.68,4200,0.4,2.13,1.68,NA
Trenton Irwin,WR,CIN,NA,NA,0.86,9.82,NA,NA,0.05,0,0,NA,0,NA,1.26,NA,trenton-irwin,NumberFire,14551,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.29,4.81,#14,272,119,1.69,4800,0.35,2.13,1.69,NA
Julio Jones,WR,PHI,NA,NA,0.72,8.97,NA,NA,0.04,0,0,NA,0,NA,1.17,NA,julio-jones,NumberFire,10271,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.35,4.69,#3,280,120,1.5,4500,0.33,1.86,1.5,NA
Alex Erickson,WR,LAC,NA,NA,0.65,7.94,NA,NA,0.04,0,0,NA,0,NA,0.98,NA,alex-erickson,NumberFire,12913,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.48,4.44,#30,285,121,1.3,4300,0.3,1.65,1.3,NA
Scotty Miller,WR,ATL,NA,NA,0.48,6.15,NA,NA,0.03,0,0,NA,0,NA,0.82,NA,scotty-miller,NumberFire,14280,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.58,4.22,#19,291,122,1.04,4900,0.21,1.28,1.04,NA
D'Wayne Eskridge,WR,SEA,NA,NA,0.42,4.54,NA,NA,0.02,0.24,1.38,NA,0.01,NA,0.77,NA,d-wayne-eskridge,NumberFire,15302,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.61,4.15,#4,293,123,0.96,4100,0.23,1.18,0.96,NA
Kayshon Boutte,WR,NE,NA,NA,0.51,6.6,NA,NA,0.02,0,0,NA,0,NA,0.77,NA,kayshon-boutte,NumberFire,16193,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.61,4.15,#9,293,123,1.02,4500,0.23,1.28,1.02,NA
Jason Brownlee,WR,NYJ,NA,NA,0.52,6.55,NA,NA,0.02,0,0,NA,0,NA,0.76,NA,jason-brownlee,NumberFire,16423,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.62,4.14,#22,295,125,1.02,4800,0.21,1.29,1.02,NA
Deonte Harty,WR,BUF,NA,NA,0.44,5,NA,NA,0.03,0,0,NA,0,NA,0.67,NA,deonte-harris,NumberFire,14558,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.68,4.02,#8,300,126,0.88,4400,0.2,1.11,0.88,NA
Ronnie Bell,WR,SF,NA,NA,0.39,4.72,NA,NA,0.03,0,0,NA,0,NA,0.66,NA,ronnie-bell,NumberFire,16202,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.68,4,#23,301,127,0.83,4400,0.19,1.03,0.83,NA
Isaiah McKenzie,WR,IND,NA,NA,0.4,4.69,NA,NA,0.03,0,0,NA,0,NA,0.62,NA,isaiah-mckenzie-1,NumberFire,13313,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.71,3.95,#27,303,128,0.83,4400,0.19,1.04,0.83,NA
Equanimeous St. Brown,WR,CHI,NA,NA,0.33,4.65,NA,NA,0.02,0,0,NA,0,NA,0.61,NA,equanimeous-st-brown,NumberFire,13637,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.71,3.93,#20,305,129,0.75,4700,0.16,0.92,0.75,NA
