player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds,two_pts
Trayveon Williams,RB,CIN,1,2.7,10.9,4,0,0.3,0.1,0.7,0.7,7,0,0,1,1,2222046,CBS,14076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ameer Abdullah,RB,LV,1,1.9,5.5,2.9,0,1.8,1.2,10,10,8.3,0,0,1,1,1824308,CBS,12155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dare Ogunbowale,RB,HOU,1,1.9,6.3,3.3,0.1,0.4,0.3,1.8,1.8,6,0,0,0.6,0.6,2010409,CBS,13148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Evans,RB,CIN,1,1.2,6,5,0,0.7,0.6,4.9,4.9,8.2,0.1,0,0.6,0.6,2260647,CBS,15275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Rodriguez Jr.,RB,WAS,1,1.9,7.7,4.1,0.1,0.3,0.2,1.9,1.9,9.5,0,0,0.6,0.6,2964667,CBS,16174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ke'Shawn Vaughn,RB,TB,1,1.7,4,2.4,0.1,0.1,0.1,0.3,0.3,3,0,0,0.6,0.6,2179704,CBS,14810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JaMycal Hasty,RB,JAC,1,1.9,7.9,4.2,0.1,1.1,0.7,4.4,4.4,6.3,0,0,0.6,0.6,2189504,CBS,14821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keaton Mitchell,RB,BAL,1,2.3,9.9,4.3,0.1,0.3,0.2,2.2,2.2,11,0,0,0.6,0.6,3164710,CBS,16178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Dotson,RB,LAC,1,1.8,6.5,3.6,0.1,0.1,0.1,0.8,0.8,8,0,0,0.6,0.6,2830007,CBS,16409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Israel Abanikanda,RB,NYJ,1,1.8,8.2,4.6,0.1,0.1,0.1,0.8,0.8,8,0,0,0.6,0.6,3163291,CBS,16168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Ernest Johnson,RB,JAC,1,1.9,8.1,4.3,0.1,0.4,0.3,1.9,1.9,6.3,0,0,0.6,0.6,3117165,CBS,14331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Bawden,RB,NYJ,1,1,4,4,0.1,0.6,0.4,3.5,3.5,8.8,0,0,0.6,0.6,2131912,CBS,13838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C.J. Ham,FB,MIN,1,0.2,0.8,4,0.1,1.2,1,7.4,7.4,7.4,0,0,0.6,0.6,2237239,CBS,12923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Evans,RB,LAR,1,1.7,6.2,3.7,0.1,0.2,0.1,1.2,1.2,12,0,0,0.6,0.6,3162483,CBS,16163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Mims,RB,NO,1,1.8,7.2,4,0.1,0.3,0.2,1.9,1.9,9.5,0,0,0.6,0.6,2804786,CBS,16424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zamir White,RB,LV,1,4.3,17.1,4,0,0.1,0.1,0.4,0.4,4,0,0.4,0.2,0.2,2963641,CBS,15714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian McCaffrey,RB,SF,NA,17.5,77.9,NA,0.7,NA,4.2,34,NA,NA,0.2,0.1,16.5,NA,16393,FantasyPros,13130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raheem Mostert,RB,MIA,NA,15.9,77.9,NA,0.7,NA,2.9,23.1,NA,NA,0.1,0.1,15.1,NA,14338,FantasyPros,12447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Montgomery,RB,DET,NA,20.5,81.3,NA,0.7,NA,2.5,19.6,NA,NA,0.1,0.1,14.6,NA,18239,FantasyPros,14071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bijan Robinson,RB,ATL,NA,15.4,72.9,NA,0.5,NA,4.3,30.7,NA,NA,0.2,0.1,14.1,NA,23133,FantasyPros,16161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyren Williams,RB,LAR,NA,17.2,70,NA,0.7,NA,2.8,19.8,NA,NA,0.1,0.1,14,NA,23059,FantasyPros,15710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tony Pollard,RB,DAL,NA,16.7,72.7,NA,0.5,NA,3.3,26.5,NA,NA,0.1,0.1,13.9,NA,18705,FantasyPros,14085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isiah Pacheco,RB,KC,NA,16.7,76.4,NA,0.6,NA,2.3,17.5,NA,NA,0.1,0.1,13.6,NA,24333,FantasyPros,15749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Ekeler,RB,LAC,NA,14.1,61,NA,0.5,NA,4.3,34.3,NA,NA,0.2,0.1,13.6,NA,16483,FantasyPros,13404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Jacobs,RB,LV,NA,18.3,72.4,NA,0.5,NA,3.5,28.3,NA,NA,0.1,0.1,13.5,NA,18269,FantasyPros,14073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alvin Kamara,RB,NO,NA,15.9,65.3,NA,0.4,NA,4.2,32.8,NA,NA,0.2,0.1,13.2,NA,16421,FantasyPros,13132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Etienne Jr.,RB,JAC,NA,17.7,75,NA,0.5,NA,3.1,22.7,NA,NA,0.1,0.1,13.2,NA,19231,FantasyPros,15253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Andre Swift,RB,PHI,NA,14.9,69.3,NA,0.5,NA,3.1,22.2,NA,NA,0.1,0,12.7,NA,19210,FantasyPros,14797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenneth Walker III,RB,SEA,NA,16,71.5,NA,0.6,NA,2,15.1,NA,NA,0.1,0,12.5,NA,23021,FantasyPros,15711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derrick Henry,RB,TEN,NA,17.6,74.9,NA,0.5,NA,1.9,16,NA,NA,0.1,0.1,12.4,NA,15514,FantasyPros,12626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joe Mixon,RB,CIN,NA,17.2,68.6,NA,0.4,NA,2.9,19.8,NA,NA,0.1,0,12.1,NA,16420,FantasyPros,13131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breece Hall,RB,NYJ,NA,15.7,69.6,NA,0.4,NA,2.2,18.6,NA,NA,0.1,0.1,11.7,NA,22982,FantasyPros,15708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Saquon Barkley,RB,NYG,NA,14.5,63.2,NA,0.3,NA,3.5,24.2,NA,NA,0.1,0,11.4,NA,17240,FantasyPros,13604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
James Cook,RB,BUF,NA,12.8,61.7,NA,0.4,NA,2.5,20.8,NA,NA,0.1,0.1,10.9,NA,22958,FantasyPros,15715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Onta Foreman,RB,CHI,NA,16.2,70.8,NA,0.4,NA,1.4,10.4,NA,NA,0.1,0.1,10.8,NA,16407,FantasyPros,13134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alexander Mattison,RB,MIN,NA,13.6,56.7,NA,0.4,NA,2.5,21.7,NA,NA,0.1,0.1,10.7,NA,18621,FantasyPros,14223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rachaad White,RB,TB,NA,15.3,59.9,NA,0.3,NA,2.9,20.1,NA,NA,0.1,0.1,10.4,NA,23891,FantasyPros,15721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brian Robinson Jr.,RB,WAS,NA,15.5,66.2,NA,0.4,NA,1.5,11.4,NA,NA,0,0,10.4,NA,20094,FantasyPros,15716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dameon Pierce,RB,HOU,NA,17.2,66.2,NA,0.3,NA,2.1,14.3,NA,NA,0.1,0.1,10.3,NA,22947,FantasyPros,15717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chuba Hubbard,RB,CAR,NA,13.5,56.7,NA,0.3,NA,2.7,20.7,NA,NA,0.1,0.1,10,NA,19792,FantasyPros,15261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zack Moss,RB,IND,NA,13.9,60.5,NA,0.4,NA,1.7,13.2,NA,NA,0.1,0.1,9.8,NA,19263,FantasyPros,14798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhamondre Stevenson,RB,NE,NA,13.9,55.9,NA,0.3,NA,2.4,18.1,NA,NA,0.1,0.1,9.5,NA,22726,FantasyPros,15259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerome Ford,RB,CLE,NA,12.1,50.6,NA,0.3,NA,2.6,17.4,NA,NA,0.1,0.1,8.7,NA,22921,FantasyPros,15713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gus Edwards,RB,BAL,NA,12.8,56.4,NA,0.4,NA,0.4,3.2,NA,NA,0,0.1,8.3,NA,17687,FantasyPros,13850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonathan Taylor,RB,IND,NA,12.3,46.7,NA,0.3,NA,1.3,11.2,NA,NA,0.1,0.1,7.9,NA,19217,FantasyPros,14802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Allgeier,RB,ATL,NA,12.1,48.2,NA,0.3,NA,0.9,6.7,NA,NA,0,0,7.5,NA,24172,FantasyPros,15712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Javonte Williams,RB,DEN,NA,9.2,41.9,NA,0.2,NA,2.5,16.8,NA,NA,0.1,0.1,7.5,NA,22739,FantasyPros,15256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emari Demercado,RB,ARI,NA,10.3,41.2,NA,0.3,NA,1.7,12,NA,NA,0.1,0.1,7.4,NA,25654,FantasyPros,16385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keaontay Ingram,RB,ARI,NA,8.1,36.2,NA,0.2,NA,1.2,9.1,NA,NA,0,0,6.2,NA,23162,FantasyPros,15734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ezekiel Elliott,RB,NE,NA,9,36.6,NA,0.2,NA,1.5,10.3,NA,NA,0,0,6,NA,15498,FantasyPros,12625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyjae Spears,RB,TEN,NA,6.6,27.5,NA,0.1,NA,2.5,18.7,NA,NA,0.1,0,5.9,NA,25323,FantasyPros,16165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaleel McLaughlin,RB,DEN,NA,7.7,29.6,NA,0.2,NA,1.6,12.2,NA,NA,0.1,0,5.4,NA,25876,FantasyPros,16390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cam Akers,RB,MIN,NA,6.9,28.5,NA,0.2,NA,1.3,10.9,NA,NA,0.1,0.1,5.2,NA,19268,FantasyPros,14799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Salvon Ahmed,RB,MIA,NA,6.7,24.6,NA,0.2,NA,1.2,10.7,NA,NA,0.1,0,5.1,NA,19449,FantasyPros,14811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justice Hill,RB,BAL,NA,7.3,27.6,NA,0.2,NA,1.3,8.8,NA,NA,0,0,5,NA,18256,FantasyPros,14086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenneth Gainwell,RB,PHI,NA,5.7,25.1,NA,0.2,NA,1.5,10.5,NA,NA,0.1,0,5,NA,23310,FantasyPros,15255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Damien Harris,RB,BUF,NA,6.4,27.3,NA,0.3,NA,0.5,4.1,NA,NA,0,0,4.7,NA,18230,FantasyPros,14075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kendre Miller,RB,NO,NA,6.2,24.7,NA,0.2,NA,1.2,9.5,NA,NA,0,0,4.5,NA,24360,FantasyPros,16171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Charbonnet,RB,SEA,NA,5.9,25.8,NA,0.2,NA,1.2,8.1,NA,NA,0,0,4.5,NA,23152,FantasyPros,16169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antonio Gibson,RB,WAS,NA,3.5,15.4,NA,0.1,NA,2.3,19.6,NA,NA,0.1,0,4.4,NA,19624,FantasyPros,14852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Samaje Perine,RB,DEN,NA,3.3,14.8,NA,0.1,NA,2.5,18.5,NA,NA,0.1,0,4.4,NA,16423,FantasyPros,13133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devin Singletary,RB,HOU,NA,6.6,26.4,NA,0.2,NA,0.9,6.6,NA,NA,0,0,4.3,NA,18280,FantasyPros,14080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kareem Hunt,RB,CLE,NA,5.5,22.3,NA,0.1,NA,1,9,NA,NA,0,0,4.2,NA,16425,FantasyPros,13138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Latavius Murray,RB,BUF,NA,4.6,21.2,NA,0.2,NA,1.1,7.7,NA,NA,0,0,4.2,NA,11821,FantasyPros,11390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerick McKinnon,RB,KC,NA,1.9,8.5,NA,0.1,NA,2.1,18.3,NA,NA,0.2,0,4.1,NA,12209,FantasyPros,11761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craig Reynolds,RB,DET,NA,5.6,21.5,NA,0.2,NA,1,7.9,NA,NA,0,0,4,NA,19074,FantasyPros,14727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joshua Kelley,RB,LAC,NA,5.5,23.3,NA,0.1,NA,0.7,5.3,NA,NA,0,0,3.8,NA,19445,FantasyPros,14807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ke'Shawn Vaughn,RB,TB,NA,6.4,22.5,NA,0.1,NA,0.6,4.5,NA,NA,0,0,3.7,NA,19351,FantasyPros,14810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ronnie Rivers,RB,LAR,NA,5.3,18,NA,0.2,NA,0.7,5.4,NA,NA,0,0,3.6,NA,23986,FantasyPros,15726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rico Dowdle,RB,DAL,NA,5,18.6,NA,0.1,NA,0.9,6.1,NA,NA,0,0,3.5,NA,19647,FantasyPros,14823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dalvin Cook,RB,NYJ,NA,5.7,21.9,NA,0.1,NA,0.7,5.2,NA,NA,0,0,3.5,NA,16374,FantasyPros,13128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raheem Blackshear,RB,CAR,NA,4.2,14.3,NA,0.1,NA,1.3,9.9,NA,NA,0,0,3.2,NA,20100,FantasyPros,15973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clyde Edwards-Helaire,RB,KC,NA,3,15.8,NA,0.1,NA,0.6,5.1,NA,NA,0,0,3.1,NA,19325,FantasyPros,14803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Mason,RB,SF,NA,4.3,17,NA,0.1,NA,0.6,4.8,NA,NA,0,0,2.9,NA,22969,FantasyPros,15972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darrynton Evans,RB,CHI,NA,2.8,11.3,NA,0.1,NA,1.2,9,NA,NA,0.1,0,2.7,NA,19418,FantasyPros,14808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tank Bigsby,RB,JAC,NA,2.9,13.5,NA,0.1,NA,0.3,1.9,NA,NA,0,0,2.3,NA,22908,FantasyPros,16164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
