player,pos,team,games,pass_att,pass_comp,pass_yds,pass_yds_g,pass_tds,pass_int,pass_rate,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,pass_09_tds,pass_1019_tds,pass_2029_tds,pass_3039_tds,pass_4049_tds,pass_50_tds,sacks,scoring_opp,bye,curr_site_pts,draft_rank,pass_comp_pct,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,two_pts
Bryce Young,QB,CAR,NA,29,18,191,NA,1,1,NA,5,14,NA,0,NA,15,NA,18704,FFToday,16148,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mac Jones,QB,NE,NA,27,17,186,NA,1,1,NA,2,9,NA,0,NA,14.2,NA,17617,FFToday,15241,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenny Pickett,QB,PIT,NA,24,15,185,NA,1,1,NA,2,7,NA,0,NA,14,NA,18180,FFToday,15692,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tim Boyle,QB,NYJ,NA,31,17,193,NA,0.8,1,NA,1,8,NA,0,NA,13.7,NA,16435,FFToday,13873,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Allen,QB,BUF,NA,36.6,25.2,268.3,NA,2,1,109.5,5.6,32.1,NA,0.4,NA,27.17,NA,13761,FleaFlicker,13589,@PHISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,QB2,25/36,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Hurts,QB,PHI,NA,32.5,21.8,244.7,NA,2,0.8,109.4,8.3,38.3,NA,0.7,NA,26.14,NA,15581,FleaFlicker,14783,BUFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,QB1,21/32,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dak Prescott,QB,DAL,NA,35.3,24.2,277.2,NA,2,0.6,111.3,3.9,15.9,NA,0.2,NA,25.13,NA,12159,FleaFlicker,12620,WASW 45-10,NA,NA,NA,NA,NA,NA,NA,NA,7,25.13,QB6,24/35,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Patrick Mahomes,QB,KC,NA,36.8,24.7,265.8,NA,2,0.8,106.8,4.9,27.2,NA,0.1,NA,23.15,NA,12894,FleaFlicker,13116,@LVSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,QB3,24/36,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jared Goff,QB,DET,NA,34.6,23,259.9,NA,2,0.8,109.8,1.7,5.5,NA,0.1,NA,22.5,NA,12102,FleaFlicker,12611,GBL 22-29,NA,NA,NA,NA,NA,NA,NA,NA,9,22.5,QB11,23/34,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brock Purdy,QB,SF,NA,31.8,21.9,268,NA,2,0.6,116.1,3.1,13.3,NA,0.2,NA,22.43,NA,17045,FleaFlicker,15698,@SEAW 31-13,NA,NA,NA,NA,NA,NA,NA,NA,9,22.43,QB10,21/31,86%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Herbert,QB,LAC,NA,35.9,23.6,257.5,NA,2,0.8,106.5,4.7,18.9,NA,0.2,NA,22.2,NA,15516,FleaFlicker,14779,BALSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,QB8,23/35,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C.J. Stroud,QB,HOU,NA,34.7,21.9,278.1,NA,2,0.6,107.2,2.2,8.6,NA,0.1,NA,22.15,NA,17589,FleaFlicker,16150,JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,QB5,21/34,87%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lamar Jackson,QB,BAL,NA,31.9,21.9,243.5,NA,1,0.7,101.9,8.6,47.1,NA,0.4,NA,21.6,NA,13775,FleaFlicker,13593,@LACSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,QB4,21/31,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joshua Dobbs,QB,MIN,NA,34.4,22.5,228.7,NA,1,0.8,93.8,5.3,28.1,NA,0.3,NA,20.26,NA,13017,FleaFlicker,13119,CHIMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,QB16,22/34,72%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tua Tagovailoa,QB,MIA,NA,33.3,22.8,263.5,NA,2,0.9,111,2.3,7.4,NA,0.1,NA,20.15,NA,15533,FleaFlicker,14778,@NYJFri 3:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,QB7,22/33,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Fields,QB,CHI,NA,30.2,18.7,201.5,NA,1,0.8,91.1,10.2,54.3,NA,0.3,NA,19.38,NA,16262,FleaFlicker,15238,@MINMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,QB9,18/30,91%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyler Murray,QB,ARI,NA,29.8,19.5,223,NA,1,0.8,100.2,6.9,36,NA,0.3,NA,19.29,NA,14664,FleaFlicker,14056,LARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,QB14,19/29,76%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trevor Lawrence,QB,JAC,NA,35.8,24.2,256.4,NA,1,0.8,99.2,4.8,22.2,NA,0.2,NA,18.36,NA,16242,FleaFlicker,15237,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,QB12,24/35,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sam Howell,QB,WAS,NA,37.8,24.8,262.6,NA,1,0.9,94.7,3.9,17.6,NA,0.1,NA,17.55,NA,16987,FleaFlicker,15693,@DALL 10-45,NA,NA,NA,NA,NA,NA,NA,NA,4,17.55,QB13,24/37,77%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matthew Stafford,QB,LAR,NA,31.9,20.3,239.4,NA,1,0.8,98.7,1.7,5.4,NA,0.1,NA,17.29,NA,6038,FleaFlicker,9431,@ARISun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,QB19,20/31,77%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Love,QB,GB,NA,35.7,21.8,248.6,NA,1,1,91.1,3.7,15.5,NA,0.1,NA,16.58,NA,15522,FleaFlicker,14782,@DETW 29-22,NA,NA,NA,NA,NA,NA,NA,NA,6,16.58,QB17,21/35,68%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Baker Mayfield,QB,TB,NA,34.1,21.6,244.2,NA,1,0.8,93.3,3.6,13.9,NA,0.1,NA,16.36,NA,13758,FleaFlicker,13590,@INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,QB20,21/34,63%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desmond Ridder,QB,ATL,NA,31.6,19.7,211.4,NA,1,0.6,92.3,4.7,19.2,NA,0.2,NA,16.27,NA,16880,FleaFlicker,15697,NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,QB24,19/31,36%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geno Smith,QB,SEA,NA,33.8,22.5,253.2,NA,1,0.9,99.7,2.2,8.7,NA,0.1,NA,15.81,NA,9372,FleaFlicker,11150,SFL 13-31,NA,NA,NA,NA,NA,NA,NA,NA,5,15.81,QB15,22/33,82%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gardner Minshew,QB,IND,NA,31.6,20.5,235,NA,1,0.8,98.2,2.9,10,NA,0.1,NA,15.71,NA,14860,FleaFlicker,14067,TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,QB21,20/31,43%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Russell Wilson,QB,DEN,NA,29.3,19.4,198.3,NA,1,0.7,96.6,4.7,23.9,NA,0.1,NA,15.52,NA,8598,FleaFlicker,10703,CLESun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,QB18,19/29,85%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorian Thompson-Robinson,QB,CLE,NA,30.3,18.4,201.7,NA,1,0.9,91.1,4.8,20.4,NA,0.1,NA,15.03,NA,17753,FleaFlicker,16158,@DENSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,QB28,18/30,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derek Carr,QB,NO,NA,33.5,21.8,235.6,NA,1,0.8,94.9,1.4,5.2,NA,0,NA,14.84,NA,10315,FleaFlicker,11644,@ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,QB22,21/33,72%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Browning,QB,CIN,NA,30.8,18.9,220.9,NA,1,1,79.9,3.7,15.4,NA,0.1,NA,14.76,NA,14906,FleaFlicker,14358,PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,QB33,18/30,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Will Levis,QB,TEN,NA,29.9,18.2,207.5,NA,1,0.8,95,3,12.2,NA,0.1,NA,14.72,NA,17623,FleaFlicker,16149,CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,QB23,18/29,48%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tommy DeVito,QB,NYG,NA,28,18.1,194.9,NA,1,0.9,99.9,3.9,18.8,NA,0.1,NA,14.54,NA,18099,FleaFlicker,16441,NESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,QB30,18/27,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bryce Young,QB,CAR,NA,32.4,20.3,211.8,NA,1,0.8,92.1,3.7,13.5,NA,0.1,NA,14.52,NA,17602,FleaFlicker,16148,@TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,QB25,20/32,46%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenny Pickett,QB,PIT,NA,27.8,17.2,196.5,NA,1,0.8,97.1,3,12.8,NA,0.1,NA,14.29,NA,16811,FleaFlicker,15692,@CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,QB26,17/27,49%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mac Jones,QB,NE,NA,29.9,19.3,205.5,NA,1,0.9,97.6,2.7,11.1,NA,0.1,NA,13.84,NA,16235,FleaFlicker,15241,@NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,QB29,19/29,38%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aidan O'Connell,QB,LV,NA,30.8,19.4,210.6,NA,1,0.9,95.1,2,7.4,NA,0.1,NA,13.61,NA,17695,FleaFlicker,16159,KCSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,QB27,19/30,30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tim Boyle,QB,NYJ,NA,31.4,18.5,199.3,NA,1,1.4,74.5,1.7,8.8,NA,0.1,NA,12.53,NA,14311,FleaFlicker,13873,MIAFri 3:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,QB35,18/31,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cooper Rush,QB,DAL,NA,0,0,12.9,NA,0,0,0,0,0.6,NA,0,NA,0.82,NA,13143,FleaFlicker,13124,WASW 45-10,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,0/0,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jameis Winston,QB,NO,NA,0,0,12,NA,0.1,0.1,0,0,0.1,NA,0,NA,0.69,NA,11183,FleaFlicker,12140,@ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,QB34,0/0,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Wilson,QB,NYJ,NA,0,0,12.9,NA,0,0.1,0,0,0.1,NA,0,NA,0.65,NA,16233,FleaFlicker,15239,MIAFri 3:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,QB32,0/0,29%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Taylor Heinicke,QB,ATL,NA,0,0,8.7,NA,0.1,0.1,0,0,0,NA,0,NA,0.53,NA,11615,FleaFlicker,12476,NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,QB31,0/0,24%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bailey Zappe,QB,NE,NA,0,0,10.2,NA,0,0,0,0,0,NA,0,NA,0.53,NA,16908,FleaFlicker,15696,@NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,QB39,0/0,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sam Darnold,QB,SF,NA,0,0,7.6,NA,0,0.1,0,0,0.1,NA,0,NA,0.5,NA,13770,FleaFlicker,13592,@SEAW 31-13,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,0/0,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Huntley,QB,BAL,NA,0,0,7.4,NA,0,0,0,0,0.1,NA,0,NA,0.48,NA,15705,FleaFlicker,14789,@LACSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,0/0,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mitch Trubisky,QB,PIT,NA,0,0,8.3,NA,0,0,0,0,0.1,NA,0,NA,0.46,NA,12893,FleaFlicker,13115,@CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,0/0,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lamar Jackson,QB,BAL,NA,32.17,22.14,253.6,NA,1.75,0.71,NA,8.75,49.82,NA,0.39,NA,22.49,NA,lamar-jackson,NumberFire,13593,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6,30.38,#31,1,1,23.2,8500,2.73,23.54,NA,NA,23.2,38,0.61,NA
Dak Prescott,QB,DAL,NA,34.81,23.53,252.92,NA,2.34,0.7,NA,4.63,20.53,NA,0.29,NA,21.42,NA,dak-prescott,NumberFire,12620,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.58,29.26,#30,2,2,22.09,8500,2.6,22.39,6800,3.29,22.09,36,0.61,NA
Jalen Hurts,QB,PHI,NA,32.56,22.24,238.12,NA,1.52,0.69,NA,9,40.44,NA,0.51,NA,21.04,NA,jalen-hurts,NumberFire,14783,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.22,28.86,#9,3,3,21.72,8800,2.47,21.93,NA,NA,21.72,39,0.56,NA
Patrick Mahomes,QB,KC,NA,35.86,24.46,260.07,NA,1.96,0.63,NA,5.01,23.62,NA,0.19,NA,20.18,NA,patrick-mahomes,NumberFire,13116,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4,27.96,#22,4,4,20.79,8700,2.39,21.01,NA,NA,20.79,34,0.61,NA
Josh Allen,QB,BUF,NA,34.55,23.63,250.33,NA,1.59,0.78,NA,6.21,33.27,NA,0.34,NA,19.75,NA,josh-allen,NumberFire,13589,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.99,27.51,#15,5,5,20.48,9200,2.23,20.77,NA,NA,20.48,39,0.53,NA
Justin Fields,QB,CHI,NA,28.04,18.17,197.92,NA,1.2,0.73,NA,9.99,50.72,NA,0.41,NA,18.31,NA,justin-fields,NumberFire,15238,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.62,26,#11,7,6,19.06,8000,2.38,19.34,NA,NA,19.06,36,0.53,NA
Jared Goff,QB,DET,NA,34.62,23.09,256.53,NA,1.92,0.68,NA,1.86,7.32,NA,0.09,NA,17.55,NA,jared-goff,NumberFire,12611,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,25.2,#18,8,7,18.21,7800,2.33,18.42,6300,2.92,18.21,28,0.65,NA
Trevor Lawrence,QB,JAC,NA,34.47,23.6,247.68,NA,1.49,0.73,NA,4.77,20.37,NA,0.27,NA,17.48,NA,trevor-lawrence,NumberFire,15237,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.84,25.12,#23,9,8,18.19,7800,2.33,18.54,NA,NA,18.19,26,0.7,NA
Justin Herbert,QB,LAC,NA,36.05,23.11,239.19,NA,1.48,0.63,NA,4.99,20.79,NA,0.22,NA,17.4,NA,justin-herbert,NumberFire,14779,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.76,25.04,#2,10,9,18,8200,2.2,18.18,NA,NA,18,31,0.58,NA
Joshua Dobbs,QB,MIN,NA,35.67,23.31,229.01,NA,1.55,0.78,NA,5.74,24.38,NA,0.3,NA,17.33,NA,joshua-dobbs,NumberFire,13119,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,24.96,#26,11,10,18.08,7500,2.41,18.5,NA,NA,18.08,31,0.58,NA
C.J. Stroud,QB,HOU,NA,34.53,21.93,267.79,NA,1.65,0.73,NA,2.18,9.33,NA,0.1,NA,17.17,NA,c-j-stroud,NumberFire,16150,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.54,24.8,#10,12,11,17.87,7700,2.32,18.04,NA,NA,17.87,34,0.53,NA
Brock Purdy,QB,SF,NA,30.94,21.14,253.2,NA,1.59,0.68,NA,3.25,13.91,NA,0.15,NA,17.14,NA,brock-purdy,NumberFire,15698,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.52,24.76,#16,13,12,17.84,7700,2.32,18.02,6100,2.95,17.84,31,0.58,NA
Tua Tagovailoa,QB,MIA,NA,33.8,22.8,262.77,NA,1.7,0.74,NA,2.22,9,NA,0.1,NA,17.01,NA,tua-tagovailoa,NumberFire,14778,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.39,24.63,#6,14,13,17.75,8000,2.22,17.96,7400,2.43,17.75,32,0.55,NA
Kyler Murray,QB,ARI,NA,30.72,20.05,216.67,NA,1.14,0.61,NA,7.33,35.58,NA,0.34,NA,17,NA,kyler-murray,NumberFire,14056,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.38,24.62,#21,15,14,17.55,8000,2.19,17.92,NA,NA,17.55,29,0.61,NA
Gardner Minshew,QB,IND,NA,31.74,20.49,236.12,NA,1.42,0.7,NA,4.06,17.28,NA,0.14,NA,15.76,NA,gardner-minshew,NumberFire,14067,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.22,23.3,#19,17,15,16.41,6700,2.45,16.75,NA,NA,16.41,27,0.61,NA
Matthew Stafford,QB,LA,NA,33.58,21.21,245.61,NA,1.58,0.73,NA,1.79,6.72,NA,0.07,NA,15.69,NA,matthew-stafford,NumberFire,9431,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.15,23.23,#29,18,16,16.39,6900,2.38,16.5,NA,NA,16.39,30,0.55,NA
Baker Mayfield,QB,TB,NA,34.06,22.07,237.76,NA,1.36,0.91,NA,3.85,15.83,NA,0.16,NA,15.27,NA,baker-mayfield,NumberFire,13590,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.76,22.78,#13,19,17,16.16,6800,2.38,16.42,NA,NA,16.16,27,0.6,NA
Jordan Love,QB,GB,NA,33.86,20.66,236.7,NA,1.25,0.8,NA,3.66,16.85,NA,0.14,NA,15.02,NA,jordan-love,NumberFire,14782,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.52,22.52,#17,21,18,15.83,7200,2.2,16.06,5500,2.92,15.83,27,0.59,NA
Sam Howell,QB,WSH,NA,36.08,23.21,251.8,NA,1.18,0.84,NA,3.37,14.9,NA,0.11,NA,15.01,NA,sam-howell,NumberFire,15693,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.51,22.51,#3,22,19,15.84,7300,2.17,16.02,6200,2.58,15.84,28,0.57,NA
Russell Wilson,QB,DEN,NA,28.83,18.57,195.83,NA,1.19,0.48,NA,4.74,24.17,NA,0.13,NA,14.51,NA,russell-wilson,NumberFire,10703,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.05,21.97,#1,24,20,14.95,7000,2.14,15.17,NA,NA,14.95,23,0.65,NA
Geno Smith,QB,SEA,NA,34.62,22.8,232.76,NA,1.26,0.94,NA,3.05,12.75,NA,0.09,NA,14,NA,geno-smith-1,NumberFire,11150,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.57,21.43,#5,26,21,14.95,6600,2.27,15.14,5600,2.7,14.95,23,0.65,NA
Derek Carr,QB,NO,NA,34.86,22.64,226.78,NA,1.39,0.7,NA,1.37,5.33,NA,0.05,NA,13.77,NA,derek-carr,NumberFire,11644,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.36,21.18,#14,27,22,14.48,6800,2.13,14.67,NA,NA,14.48,24,0.6,NA
Will Levis,QB,TEN,NA,29.68,18.9,209.95,NA,1.11,0.65,NA,3.75,14.56,NA,0.14,NA,13.53,NA,will-levis,NumberFire,16149,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.13,20.93,#28,31,23,14.16,6700,2.11,14.36,NA,NA,14.16,23,0.62,NA
Dorian Thompson-Robinson,QB,CLE,NA,31.67,20.78,219.43,NA,0.93,0.73,NA,4.68,19.43,NA,0.14,NA,13.43,NA,dorian-thompson-robinson,NumberFire,16158,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.04,20.82,#32,32,24,14.15,6400,2.21,14.39,NA,NA,14.15,21,0.67,NA
Desmond Ridder,QB,ATL,NA,28.83,18.22,189.71,NA,1.08,0.62,NA,3.55,15.74,NA,0.17,NA,12.83,NA,desmond-ridder,NumberFire,15697,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.49,20.17,#7,39,25,13.46,6600,2.04,13.71,NA,NA,13.46,22,0.61,NA
Mac Jones,QB,NE,NA,30.85,19.97,206.54,NA,1,0.75,NA,3.33,14.34,NA,0.11,NA,12.65,NA,mac-jones,NumberFire,15241,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.32,19.98,#24,41,26,13.37,6500,2.06,13.53,NA,NA,13.37,20,0.67,NA
Kenny Pickett,QB,PIT,NA,28.83,17.75,196.52,NA,0.89,0.62,NA,3.73,15.91,NA,0.17,NA,12.59,NA,kenny-pickett,NumberFire,15692,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.26,19.92,#25,42,27,13.25,6500,2.04,13.37,NA,NA,13.25,22,0.6,NA
Aidan O'Connell,QB,LV,NA,30.91,19.4,203.41,NA,1.06,0.72,NA,2.65,11.3,NA,0.09,NA,12.26,NA,aidan-o-connell,NumberFire,16159,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.96,19.56,#4,45,28,12.99,6400,2.03,13.2,NA,NA,12.99,20,0.65,NA
Bryce Young,QB,CAR,NA,31.59,20.45,200.72,NA,0.96,0.72,NA,3.51,14.54,NA,0.11,NA,12.18,NA,bryce-young,NumberFire,16148,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.88,19.48,#27,47,29,12.88,6600,1.95,13.11,NA,NA,12.88,20,0.64,NA
Tommy DeVito,QB,NYG,NA,28.1,18.29,196.63,NA,0.85,0.64,NA,4.21,17.44,NA,0.12,NA,12.1,NA,tommy-devito,NumberFire,16441,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.81,19.39,#20,51,30,12.75,6600,1.93,12.96,NA,NA,12.75,21,0.61,NA
Jake Browning,QB,CIN,NA,32.75,19.46,209.43,NA,0.88,1.08,NA,3.02,12.79,NA,0.1,NA,11.29,NA,jake-browning,NumberFire,14358,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.07,18.51,#8,57,31,12.36,6600,1.87,12.57,NA,NA,12.36,20,0.62,NA
Tim Boyle,QB,NYJ,NA,31.7,20.05,194.92,NA,0.8,1.12,NA,2.39,10.2,NA,0.09,NA,10.09,NA,tim-boyle,NumberFire,13873,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.97,17.21,#12,64,32,11.24,6300,1.78,11.38,4500,2.53,11.24,20,0.56,NA
Josh Allen,QB,BUF,NA,NA,NA,282.35,NA,1.87,0.97,NA,NA,35.79,NA,0.27,0.15,22.17,NA,2560955,NFL,13589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22
Jalen Hurts,QB,PHI,NA,NA,NA,239.83,NA,1.56,0.85,NA,NA,46.36,NA,0.38,0.08,21.15,NA,2564832,NFL,14783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13
