team,dst_int,dst_safety,dst_sacks,dst_tackles,dst_fum_rec,dst_fum_force,dst_td,dst_pts_allowed,dst_pts_allowed_g,dst_pass_yds_allowed,dst_rush_yds_allowed,dst_yds_allowed,dst_avg_yds_allowed,site_pts,site_fppg,data_src,id,src_id,pos,player,dst_fum_recvr,dst_fumbles,dst_yds_against,dst_pts_against,opp,bye,curr_site_pts,draft_rank,idp_solo,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds
NA,0.7,0,2,NA,0.5,0.8,0.1,23.9,NA,NA,NA,360.1,NA,5.3,NA,FantasyPros,0513,8220,DST,Las Vegas Raiders,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DEN,0.9,0.1,3.3,NA,1.1,NA,0.1,18.8,NA,NA,NA,299.4,NA,14.5,NA,FantasySharks,0511,NA,D,"Broncos, Denver",NA,NA,NA,NA,NEP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHI,1.7,0,2.3,NA,0.3,NA,0.2,19.6,NA,NA,NA,275.7,NA,14,NA,FantasySharks,0521,NA,D,"Bears, Chicago",NA,NA,NA,NA,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHI,0.5,0,3.4,NA,0.6,NA,0.2,19.8,NA,NA,NA,277.6,NA,13.4,NA,FantasySharks,0518,NA,D,"Eagles, Philadelphia",NA,NA,NA,NA,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEA,0.8,0,3.5,NA,0.7,NA,0.3,20.7,NA,NA,NA,306,NA,13.1,NA,FantasySharks,0515,NA,D,"Seahawks, Seattle",NA,NA,NA,NA,@TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NYJ,0.8,0.2,3.1,NA,0.4,NA,0.2,19.7,NA,NA,NA,273.7,NA,13,NA,FantasySharks,0505,NA,D,"Jets, New York",NA,NA,NA,NA,WAS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GBP,0.5,0,2.9,NA,0.8,NA,0.2,17.6,NA,NA,NA,290.7,NA,12.9,NA,FantasySharks,0523,NA,D,"Packers, Green Bay",NA,NA,NA,NA,@CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WAS,0.4,0,3.4,NA,0.8,NA,0,20.6,NA,NA,NA,259.3,NA,12.4,NA,FantasySharks,0520,NA,D,"Commanders, Washington",NA,NA,NA,NA,@NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CLE,1.2,0,2.7,NA,0.5,NA,0.1,22.7,NA,NA,NA,287.4,NA,12.4,NA,FantasySharks,0507,NA,D,"Browns, Cleveland",NA,NA,NA,NA,@HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IND,1.1,0,3,NA,0.6,NA,0.4,26.6,NA,NA,NA,372.1,NA,11.4,NA,FantasySharks,0502,NA,D,"Colts, Indianapolis",NA,NA,NA,NA,@ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BUF,0.8,0,3.1,NA,0.7,NA,0,18.9,NA,NA,NA,309.5,NA,11.2,NA,FantasySharks,0501,NA,D,"Bills, Buffalo",NA,NA,NA,NA,@LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KCC,0.6,0,3.1,NA,0.4,NA,0.1,20.2,NA,NA,NA,322.5,NA,10.6,NA,FantasySharks,0512,NA,D,"Chiefs, Kansas City",NA,NA,NA,NA,LVR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HOU,0.9,0,2.8,NA,0.5,NA,0.1,21,NA,NA,NA,344,NA,9.9,NA,FantasySharks,0532,NA,D,"Texans, Houston",NA,NA,NA,NA,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CIN,1,0,2.5,NA,0.5,NA,0.1,20,NA,NA,NA,375,NA,9.9,NA,FantasySharks,0506,NA,D,"Bengals, Cincinnati",NA,NA,NA,NA,@PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TEN,0.4,0,3.1,NA,0.6,NA,0.1,21.8,NA,NA,NA,331.5,NA,9.7,NA,FantasySharks,0508,NA,D,"Titans, Tennessee",NA,NA,NA,NA,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIN,0.7,0,2.5,NA,0.5,NA,0.1,20.3,NA,NA,NA,353.7,NA,9.6,NA,FantasySharks,0524,NA,D,"Vikings, Minnesota",NA,NA,NA,NA,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LVR,0.7,0.1,2.3,NA,0.6,NA,0.3,21.9,NA,NA,NA,374.7,NA,9.5,NA,FantasySharks,0513,NA,D,"Raiders, Las Vegas",NA,NA,NA,NA,@KCC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEP,0.8,0,2,NA,0.4,NA,0,20.1,NA,NA,NA,308.1,NA,9.5,NA,FantasySharks,0504,NA,D,"Patriots, New England",NA,NA,NA,NA,@DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TBB,0.7,0.1,2.8,NA,0.5,NA,0,20.5,NA,NA,NA,351.1,NA,9.4,NA,FantasySharks,0525,NA,D,"Buccaneers, Tampa Bay",NA,NA,NA,NA,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DET,0.7,0.1,2.6,NA,0.6,NA,0.1,22,NA,NA,NA,301.6,NA,9.4,NA,FantasySharks,0522,NA,D,"Lions, Detroit",NA,NA,NA,NA,@MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAL,0.6,0.1,2.2,NA,0.4,NA,0.3,22.7,NA,NA,NA,354.1,NA,9.4,NA,FantasySharks,0516,NA,D,"Cowboys, Dallas",NA,NA,NA,NA,@MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JAC,0.9,0,2.1,NA,0.6,NA,0.1,22.6,NA,NA,NA,367.3,NA,8.8,NA,FantasySharks,0509,NA,D,"Jaguars, Jacksonville",NA,NA,NA,NA,@TBB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIA,0.7,0,2.2,NA,0.4,NA,0.2,24.9,NA,NA,NA,364.4,NA,8.8,NA,FantasySharks,0503,NA,D,"Dolphins, Miami",NA,NA,NA,NA,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NYG,1,0,1.8,NA,0.6,NA,0.2,24.9,NA,NA,NA,373.5,NA,8.7,NA,FantasySharks,0517,NA,D,"Giants, New York",NA,NA,NA,NA,@PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SFO,1,0,2.3,NA,0.3,NA,0.1,21.7,NA,NA,NA,390.6,NA,8.3,NA,FantasySharks,0530,NA,D,"49ers, San Francisco",NA,NA,NA,NA,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARI,0.7,0,2.3,NA,0.3,NA,0,24.2,NA,NA,NA,318.7,NA,8.3,NA,FantasySharks,0519,NA,D,"Cardinals, Arizona",NA,NA,NA,NA,@CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NOS,0.7,0,1.9,NA,0.4,NA,0.2,21.9,NA,NA,NA,376.3,NA,8.2,NA,FantasySharks,0529,NA,D,"Saints, New Orleans",NA,NA,NA,NA,@LAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BAL,0.5,0,2.5,NA,0.4,NA,0.1,23,NA,NA,NA,381.2,NA,8.1,NA,FantasySharks,0531,NA,D,"Ravens, Baltimore",NA,NA,NA,NA,@SFO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ATL,0.4,0.1,2,NA,0.5,NA,0.1,21.5,NA,NA,NA,344,NA,8,NA,FantasySharks,0526,NA,D,"Falcons, Atlanta",NA,NA,NA,NA,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIT,0.8,0.1,2.3,NA,0.3,NA,0.1,21.9,NA,NA,NA,378.4,NA,8,NA,FantasySharks,0510,NA,D,"Steelers, Pittsburgh",NA,NA,NA,NA,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAR,0.5,0,1.2,NA,0.2,NA,0.2,25.5,NA,NA,NA,312.9,NA,7.6,NA,FantasySharks,0527,NA,D,"Panthers, Carolina",NA,NA,NA,NA,GBP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAR,0.6,0.2,2.5,NA,0.3,NA,0,25.2,NA,NA,NA,388.6,NA,7.3,NA,FantasySharks,0528,NA,D,"Rams, Los Angeles",NA,NA,NA,NA,NOS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAC,0.3,0,2.6,NA,0.4,NA,0.1,57.3,NA,NA,NA,553.6,NA,4.5,NA,FantasySharks,0514,NA,D,"Chargers, Los Angeles",NA,NA,NA,NA,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHI,0.8,NA,4.6,NA,0.6,0.8,0.2,15.7,NA,NA,NA,297.6,NA,14.08,NA,FleaFlicker,0518,2351,DST,Philadelphia Eagles,NA,NA,NA,NA,NYGMon 4:30 PM,10,NA,D/ST8,0,89%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NYJ,0.9,NA,3.4,NA,0.6,0.8,0.2,17.3,NA,NA,NA,303.4,NA,11.63,NA,FleaFlicker,0505,2349,DST,New York Jets,NA,NA,NA,NA,WASSun 1:00 PM,7,NA,D/ST3,0,87%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIT,0.7,NA,3.2,NA,0.5,0.9,0.1,21.3,NA,NA,NA,331.9,NA,11.11,NA,FleaFlicker,0510,2352,DST,Pittsburgh Steelers,NA,NA,NA,NA,CINW 34-11,6,11.11,D/ST10,0,83%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SF,0.8,NA,3,NA,0.6,0.8,0.2,21.5,NA,NA,NA,358.9,NA,10.86,NA,FleaFlicker,0530,2355,DST,San Francisco 49ers,NA,NA,NA,NA,BALMon 8:15 PM,9,NA,D/ST1,0,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BUF,0.9,NA,3,NA,0.6,0.8,0.2,18.4,NA,NA,NA,319.9,NA,10.85,NA,FleaFlicker,0501,2331,DST,Buffalo Bills,NA,NA,NA,NA,@LACW 24-22,13,10.85,D/ST4,0,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEA,0.9,NA,3.1,NA,0.5,0.7,0.1,21.9,NA,NA,NA,329.5,NA,10.72,NA,FleaFlicker,0515,2354,DST,Seattle Seahawks,NA,NA,NA,NA,@TENSun 1:00 PM,5,NA,D/ST25,0,42%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GB,0.9,NA,2.9,NA,0.5,0.7,0.2,18.1,NA,NA,NA,313.6,NA,10.56,NA,FleaFlicker,0523,2339,DST,Green Bay Packers,NA,NA,NA,NA,@CARSun 1:00 PM,6,NA,D/ST21,0,45%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIA,0.8,NA,2.7,NA,0.5,1,0.2,22.6,NA,NA,NA,366.3,NA,10.53,NA,FleaFlicker,0503,2344,DST,Miami Dolphins,NA,NA,NA,NA,DALSun 4:25 PM,10,NA,D/ST12,0,76%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KC,0.8,NA,2.7,NA,0.5,0.7,0.2,16.6,NA,NA,NA,306.6,NA,10.15,NA,FleaFlicker,0512,2343,DST,Kansas City Chiefs,NA,NA,NA,NA,LVMon 1:00 PM,10,NA,D/ST7,0,83%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IND,0.8,NA,2.4,NA,0.6,1.1,0.1,22.2,NA,NA,NA,329.1,NA,10.15,NA,FleaFlicker,0502,2341,DST,Indianapolis Colts,NA,NA,NA,NA,@ATLSun 1:00 PM,11,NA,D/ST22,0,67%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIN,0.8,NA,2.4,NA,0.6,1.1,0.1,23.6,NA,NA,NA,351.9,NA,10.14,NA,FleaFlicker,0524,2345,DST,Minnesota Vikings,NA,NA,NA,NA,DETSun 1:00 PM,13,NA,D/ST23,0,45%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARI,0.8,NA,3,NA,0.5,0.6,0.1,23.8,NA,NA,NA,342.2,NA,10.13,NA,FleaFlicker,0519,2328,DST,Arizona Cardinals,NA,NA,NA,NA,@CHISun 4:25 PM,14,NA,D/ST31,0,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
