player,pos,team,games,pass_att,pass_comp,pass_yds,pass_yds_g,pass_tds,pass_int,pass_rate,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,pass_09_tds,pass_1019_tds,pass_2029_tds,pass_3039_tds,pass_4049_tds,pass_50_tds,sacks,scoring_opp,bye,curr_site_pts,draft_rank,pass_comp_pct,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,two_pts
Sam Howell,QB,WAS,NA,33,20,244,NA,1.4,0,NA,3,12,NA,0,NA,19,NA,18104,FFToday,15693,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C.J. Stroud,QB,HOU,NA,35,21,245,NA,1.2,1,NA,3,12,NA,0.1,NA,18.9,NA,18666,FFToday,16150,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mac Jones,QB,NE,NA,36,23,251,NA,1.2,1,NA,3,14,NA,0,NA,18.8,NA,17617,FFToday,15241,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joe Burrow,QB,CIN,NA,31,21,246,NA,1.6,1,NA,0,0,NA,0,NA,18.7,NA,17028,FFToday,14777,LAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Love,QB,GB,NA,30,18,214,NA,1.4,1,NA,4,14,NA,0.1,NA,18.3,NA,17146,FFToday,14782,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Baker Mayfield,QB,TB,NA,30,18,220,NA,1.4,1,NA,3,11,NA,0.1,NA,18.3,NA,16116,FFToday,13590,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desmond Ridder,QB,ATL,NA,28,18,215,NA,1.2,0,NA,4,13,NA,0.1,NA,17.5,NA,18188,FFToday,15697,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenny Pickett,QB,PIT,NA,30,19,227,NA,1.2,1,NA,1,5,NA,0.1,NA,17.3,NA,18180,FFToday,15692,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jimmy Garoppolo,QB,LV,NA,30,20,226,NA,1.3,1,NA,3,5,NA,0,NA,17,NA,14191,FFToday,11760,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ryan Tannehill,QB,TEN,NA,29,18,218,NA,1.1,1,NA,2,8,NA,0.1,NA,16.7,NA,12283,FFToday,10697,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andy Dalton,QB,CAR,NA,31,20,231,NA,1,1,NA,1,8,NA,0,NA,16.4,NA,11889,FFToday,10313,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gardner Minshew,QB,IND,NA,30,20,213,NA,1.2,1,NA,4,9,NA,0,NA,16.4,NA,16656,FFToday,14067,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joshua Dobbs,QB,ARI,NA,29,18,186,NA,1,1,NA,4,20,NA,0.1,NA,15.9,NA,15852,FFToday,13119,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Wilson,QB,NYJ,NA,29,17,203,NA,1,1,NA,2,15,NA,0,NA,15.7,NA,17756,FFToday,15239,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Patrick Mahomes,QB,KC,NA,37.7,25.3,306,NA,2,0.7,110.8,4.8,25,NA,0.2,NA,28.58,NA,12894,FleaFlicker,13116,CHISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,QB2,25/37,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Herbert,QB,LAC,NA,38,25.7,284.6,NA,2,0.7,105.6,3.4,12.9,NA,0.2,NA,25.16,NA,15516,FleaFlicker,14779,@MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,QB3,25/38,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lamar Jackson,QB,BAL,NA,29,19.2,216.6,NA,2,0.8,114.6,9.3,54.7,NA,0.3,NA,24.54,NA,13775,FleaFlicker,13593,INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,QB5,19/28,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Allen,QB,BUF,NA,34.7,22.1,254.4,NA,2,0.9,106.7,6.5,36.7,NA,0.3,NA,24.31,NA,13761,FleaFlicker,13589,@WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,QB4,22/34,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trevor Lawrence,QB,JAC,NA,34.4,22.6,250.1,NA,2,0.8,106.3,4.7,21.8,NA,0.2,NA,24.24,NA,16242,FleaFlicker,15237,HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,QB7,22/34,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kirk Cousins,QB,MIN,NA,37.6,25.1,297.5,NA,2,0.8,109.9,1.9,6.5,NA,0.1,NA,24.21,NA,8625,FleaFlicker,10700,LACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,QB11,25/37,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dak Prescott,QB,DAL,NA,32.8,22.1,246.4,NA,2,0.8,112.2,3.5,14.3,NA,0.1,NA,22.94,NA,12159,FleaFlicker,12620,@ARISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,QB16,22/32,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Hurts,QB,PHI,NA,30,19.7,230.7,NA,1,0.5,101.2,9.7,47.3,NA,0.6,NA,22.88,NA,15581,FleaFlicker,14783,@TBMon 7:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,QB1,19/29,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jared Goff,QB,DET,NA,35.9,23.8,265.1,NA,2,0.7,107.4,1.9,5.2,NA,0.1,NA,22.57,NA,12102,FleaFlicker,12611,ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,QB13,23/35,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tua Tagovailoa,QB,MIA,NA,35.2,23.4,285.8,NA,2,0.8,109.8,3.1,8.7,NA,0.1,NA,21.96,NA,15533,FleaFlicker,14778,DENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,QB9,23/35,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geno Smith,QB,SEA,NA,32.4,22.5,242.9,NA,2,0.6,111.7,3.2,16.5,NA,0.1,NA,20.73,NA,9372,FleaFlicker,11150,CARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,QB15,22/32,89%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brock Purdy,QB,SF,NA,28.9,19,228.1,NA,2,0.5,116.4,2.8,9.9,NA,0.2,NA,20.33,NA,17045,FleaFlicker,15698,NYGW 30-12,NA,NA,NA,NA,NA,NA,NA,NA,9,20.33,QB17,19/28,73%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Fields,QB,CHI,NA,27.3,16.6,188.9,NA,1,0.9,92.8,9.5,54.5,NA,0.4,NA,18.95,NA,16262,FleaFlicker,15238,@KCSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,QB6,16/27,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daniel Jones,QB,NYG,NA,31.9,20.8,217.8,NA,1,0.8,95.8,7.5,40.2,NA,0.2,NA,18.67,NA,14668,FleaFlicker,14059,@SFL 12-30,NA,NA,NA,NA,NA,NA,NA,NA,3,18.67,QB12,20/31,84%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Love,QB,GB,NA,28.6,17.1,203.3,NA,2,0.8,106.7,3,15.2,NA,0.1,NA,18.36,NA,15522,FleaFlicker,14782,NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,QB20,17/28,74%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matthew Stafford,QB,LAR,NA,34.4,22.3,258.3,NA,1,0.8,97.4,2.3,7,NA,0.1,NA,18.17,NA,6038,FleaFlicker,9431,@CINMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,QB21,22/34,74%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deshaun Watson,QB,CLE,NA,30.7,19.4,234.2,NA,1,0.8,98.5,5.4,27,NA,0.2,NA,18.17,NA,12919,FleaFlicker,13113,TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,QB14,19/30,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joshua Dobbs,QB,ARI,NA,32.8,20.5,207.1,NA,1,0.9,91.5,3.3,15.2,NA,0.1,NA,16.43,NA,13017,FleaFlicker,13119,DALSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,QB33,20/32,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenny Pickett,QB,PIT,NA,33.9,21.7,226.9,NA,1,0.8,93.8,3,13.4,NA,0.2,NA,16.34,NA,16811,FleaFlicker,15692,@LVSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,QB22,21/33,57%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Russell Wilson,QB,DEN,NA,31.7,20.2,227.6,NA,1,0.7,97.1,3.8,18.6,NA,0.1,NA,16.34,NA,8598,FleaFlicker,10703,@MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,QB19,20/31,84%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sam Howell,QB,WAS,NA,33.3,20.9,230.8,NA,1,0.8,91.7,3.1,13.5,NA,0.1,NA,15.85,NA,16987,FleaFlicker,15693,BUFSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,QB23,20/33,45%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C.J. Stroud,QB,HOU,NA,34.8,21.9,242.6,NA,1,0.9,93,2.9,10.9,NA,0.1,NA,15.68,NA,17589,FleaFlicker,16150,@JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,QB24,21/34,50%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Baker Mayfield,QB,TB,NA,34.2,21.5,233.5,NA,1,0.9,91.9,3.4,12.5,NA,0.1,NA,15.61,NA,13758,FleaFlicker,13590,PHIMon 7:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,QB26,21/34,45%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jimmy Garoppolo,QB,LV,NA,30.5,20,245,NA,1,0.9,102.8,2.8,7.4,NA,0.1,NA,15.57,NA,10311,FleaFlicker,11760,PITSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,QB28,20/30,43%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desmond Ridder,QB,ATL,NA,28.3,17.8,206,NA,1,0.5,95.1,3.5,14.6,NA,0.2,NA,15.4,NA,16880,FleaFlicker,15697,@DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,QB27,17/28,35%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derek Carr,QB,NO,NA,33.1,21.6,247.8,NA,1,0.8,96.4,2.1,7.1,NA,0,NA,15.34,NA,10315,FleaFlicker,11644,@GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,QB18,21/33,76%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gardner Minshew,QB,IND,NA,31.7,20.7,222.6,NA,1,0.8,96.4,4,13.8,NA,0.1,NA,15.15,NA,14860,FleaFlicker,14067,@BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,QB39,20/31,19%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mac Jones,QB,NE,NA,33.4,22.1,227,NA,1,0.9,96.3,3.3,11.8,NA,0.1,NA,15.15,NA,16235,FleaFlicker,15241,@NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,QB25,22/33,54%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joe Burrow,QB,CIN,NA,26.4,17.7,208.3,NA,1,0.6,102.7,1.8,9.2,NA,0.1,NA,14.92,NA,15532,FleaFlicker,14777,LARMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,QB10,17/26,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andy Dalton,QB,CAR,NA,31.5,20,224.9,NA,1,0.8,96.7,2.2,8,NA,0.1,NA,14.79,NA,7404,FleaFlicker,10313,@SEASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,20/31,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ryan Tannehill,QB,TEN,NA,28.4,17.9,206.8,NA,1,0.9,95.2,2.7,11.5,NA,0.1,NA,14.33,NA,8514,FleaFlicker,10697,@CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,QB31,17/28,36%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Wilson,QB,NYJ,NA,30.1,17.3,205.5,NA,1,1,88.9,2.8,13.2,NA,0.1,NA,14.19,NA,16233,FleaFlicker,15239,NESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,QB32,17/30,29%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Browning,QB,CIN,NA,15.7,9.4,78.6,NA,0.3,0.4,73.8,1.3,3,NA,0,NA,4.87,NA,14906,FleaFlicker,14358,LARMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,9/15,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sam Darnold,QB,SF,NA,2,1.2,14,NA,0.1,0.1,118.8,0.3,0.7,NA,0,NA,0.87,NA,13770,FleaFlicker,13592,NYGW 30-12,NA,NA,NA,NA,NA,NA,NA,NA,9,0.87,QB35,1/1,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marcus Mariota,QB,PHI,NA,2.1,1.2,11.7,NA,0,0.1,66.7,0.3,0.7,NA,0,NA,0.72,NA,11184,FleaFlicker,12141,@TBMon 7:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1/2,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Teddy Bridgewater,QB,DET,NA,2.1,1.3,13.1,NA,0,0.1,70.8,0.3,0.6,NA,0,NA,0.7,NA,10240,FleaFlicker,11640,ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,1/2,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Mullens,QB,MIN,NA,2.5,1.5,12.8,NA,0,0.1,68.8,0.3,0.5,NA,0,NA,0.69,NA,13194,FleaFlicker,13968,LACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,1/2,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Trask,QB,TB,NA,2.5,1.5,14,NA,0,0.1,72.9,0.3,0.4,NA,0,NA,0.68,NA,16317,FleaFlicker,15242,PHIMon 7:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,QB40,1/2,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clayton Tune,QB,ARI,NA,2,1.2,13.1,NA,0,0.1,70.8,0.2,0.5,NA,0,NA,0.67,NA,17786,FleaFlicker,16160,DALSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,QB36,1/2,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorian Thompson-Robinson,QB,CLE,NA,1.8,1.1,12.3,NA,0,0.1,116.7,0.2,0.4,NA,0,NA,0.66,NA,17753,FleaFlicker,16158,TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,1/1,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Patrick Mahomes,QB,KC,NA,38.5,25.73,308.12,NA,2.44,0.6,NA,4.91,22.55,NA,0.25,NA,24.35,NA,patrick-mahomes,NumberFire,13116,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.38,32.32,#27,1,1,24.92,9200,2.71,28.14,8300,3.39,24.92,37,0.67,NA
Lamar Jackson,QB,BAL,NA,29.12,19.11,205.03,NA,1.72,0.65,NA,10.56,60.6,NA,0.42,NA,21.98,NA,lamar-jackson,NumberFire,13593,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.11,29.85,#13,2,2,22.69,8200,2.77,22.91,7700,2.98,22.69,33,0.69,NA
Jalen Hurts,QB,PHI,NA,30.88,20.44,232.66,NA,1.45,0.58,NA,9.4,45.6,NA,0.55,NA,21.4,NA,jalen-hurts,NumberFire,14783,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.56,29.24,#7,3,3,22.01,8600,2.56,22.26,8000,2.78,22.01,42,0.52,NA
Justin Herbert,QB,LAC,NA,36.7,24.82,277,NA,2.22,0.66,NA,3.72,17.14,NA,0.17,NA,21.27,NA,justin-herbert,NumberFire,14779,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.44,29.1,#25,4,4,21.93,8400,2.61,22.04,7500,2.94,21.93,30,0.73,NA
Josh Allen,QB,BUF,NA,34.77,22.08,251.51,NA,1.78,0.81,NA,7.49,38.62,NA,0.38,NA,21.17,NA,josh-allen,NumberFire,13589,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.34,29,#14,5,5,21.97,8800,2.5,22.29,8100,2.75,21.97,36,0.61,NA
Kirk Cousins,QB,MIN,NA,36.84,24.06,271.29,NA,2.23,0.69,NA,2.09,8.35,NA,0.13,NA,19.48,NA,kirk-cousins,NumberFire,10700,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.73,27.23,#31,7,6,20.18,7800,2.59,20.5,6900,2.97,20.18,32,0.63,NA
Tua Tagovailoa,QB,MIA,NA,35.53,23.18,268.68,NA,2,0.77,NA,3.39,13.7,NA,0.15,NA,19.08,NA,tua-tagovailoa,NumberFire,14778,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.35,26.81,#30,8,7,19.87,8100,2.45,20.12,7000,2.87,19.87,30,0.66,NA
Trevor Lawrence,QB,JAC,NA,34.73,22.99,251.76,NA,1.75,0.61,NA,4.87,21.85,NA,0.22,NA,18.8,NA,trevor-lawrence,NumberFire,15237,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.09,26.51,#24,9,8,19.39,7600,2.55,19.73,6800,2.9,19.39,30,0.65,NA
Jared Goff,QB,DET,NA,35.5,23.34,263.97,NA,1.86,0.72,NA,2,7.97,NA,0.1,NA,17.68,NA,jared-goff,NumberFire,12611,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,25.33,#8,10,9,18.4,7500,2.45,18.59,6500,2.86,18.4,27,0.68,NA
Deshaun Watson,QB,CLE,NA,29.15,18.45,225.39,NA,1.35,0.63,NA,6.79,31.4,NA,0.28,NA,17.61,NA,deshaun-watson,NumberFire,13113,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.96,25.26,#20,11,10,18.21,7500,2.43,18.45,6100,3.02,18.21,30,0.61,NA
Dak Prescott,QB,DAL,NA,33,22.16,235.49,NA,1.79,0.78,NA,3.89,17.37,NA,0.17,NA,17.28,NA,dak-prescott,NumberFire,12620,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.65,24.91,#18,13,11,18.04,7600,2.37,18.35,6600,2.78,18.04,30,0.6,NA
Geno Smith,QB,SEA,NA,33.34,22.86,242.27,NA,1.59,0.89,NA,3.68,15.91,NA,0.16,NA,16.52,NA,geno-smith-1,NumberFire,11150,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.93,24.11,#19,14,12,17.37,7200,2.41,17.59,5700,3.09,17.37,27,0.64,NA
Justin Fields,QB,CHI,NA,26.02,16.38,178.48,NA,1.1,0.72,NA,9.62,51.23,NA,0.34,NA,16.41,NA,justin-fields,NumberFire,15238,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.83,23.99,#9,15,13,17.16,7700,2.23,17.62,7100,2.48,17.16,32,0.54,NA
Jimmy Garoppolo,QB,LV,NA,32.3,21.22,255.64,NA,1.56,0.78,NA,3.05,11.46,NA,0.1,NA,16.26,NA,jimmy-garoppolo,NumberFire,11760,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.69,23.83,#6,16,14,17.05,6500,2.62,17.29,5200,3.33,17.05,20,0.85,NA
Russell Wilson,QB,DEN,NA,32.62,20.76,227.53,NA,1.47,0.6,NA,3.99,20.51,NA,0.11,NA,16.2,NA,russell-wilson,NumberFire,10703,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.63,23.77,#26,17,15,16.77,7400,2.27,16.98,5900,2.88,16.77,30,0.56,NA
Brock Purdy,QB,SF,NA,31.6,20.54,232.14,NA,1.59,0.67,NA,2.62,12.11,NA,0.12,NA,16.04,NA,brock-purdy,NumberFire,15698,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.48,23.6,#28,18,16,16.71,7000,2.39,16.86,5800,2.91,16.71,23,0.73,NA
Daniel Jones,QB,NYG,NA,31.49,20.93,212.67,NA,0.94,0.65,NA,7.78,37.37,NA,0.28,NA,16.04,NA,daniel-jones,NumberFire,14059,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.48,23.6,#5,18,16,16.71,7600,2.2,16.91,6000,2.82,16.71,30,0.56,NA
Baker Mayfield,QB,TB,NA,34.9,21.82,228.38,NA,1.44,0.95,NA,3.76,16.91,NA,0.14,NA,15.02,NA,baker-mayfield,NumberFire,13590,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.52,22.52,#12,20,18,15.98,6900,2.32,16.28,5300,3.07,15.98,20,0.8,NA
Jordan Love,QB,GB,NA,32.38,19.73,222.95,NA,1.44,0.7,NA,2.67,12.14,NA,0.12,NA,14.94,NA,jordan-love,NumberFire,14782,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.45,22.43,#3,21,19,15.67,7300,2.15,15.84,5600,2.83,15.67,24,0.65,NA
C.J. Stroud,QB,HOU,NA,32.16,20.72,226.74,NA,1.19,0.67,NA,3.58,16.26,NA,0.12,NA,14.48,NA,c-j-stroud,NumberFire,16150,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.02,21.94,#10,23,20,15.15,6600,2.3,15.38,5300,2.9,15.15,27,0.56,NA
Matthew Stafford,QB,LA,NA,32.68,21.02,224.93,NA,1.41,0.73,NA,2.22,8.92,NA,0.08,NA,14.34,NA,matthew-stafford,NumberFire,9431,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.89,21.79,#22,26,21,15.1,6700,2.25,15.24,5600,2.72,15.1,35,0.43,NA
Kenny Pickett,QB,PIT,NA,32.82,21.52,212.74,NA,1.25,0.73,NA,3.35,14.98,NA,0.15,NA,14.24,NA,kenny-pickett,NumberFire,15692,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8,21.68,#32,28,22,14.98,7000,2.14,15.13,5100,2.97,14.98,23,0.65,NA
Desmond Ridder,QB,ATL,NA,28.41,18.31,204.01,NA,1.27,0.58,NA,2.84,13.92,NA,0.13,NA,14.04,NA,desmond-ridder,NumberFire,15697,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.61,21.47,#23,29,23,14.57,7000,2.08,14.74,5000,2.95,14.57,21,0.69,NA
Sam Howell,QB,WSH,NA,30.87,19.87,215.5,NA,1.14,0.66,NA,3.7,16.24,NA,0.12,NA,13.86,NA,sam-howell,NumberFire,15693,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.44,21.28,#11,30,24,14.5,7000,2.07,14.72,5400,2.73,14.5,28,0.52,NA
