player,pos,team,games,fg,fg_att,fg_0019,fg_att_0019,fg_2029,fg_att_2029,fg_3039,fg_att_3039,fg_4049,fg_att_4049,fg_50,fg_att_50,xp,xp_att,site_pts,site_fppg,src_id,data_src,id,opp,fg_miss,xp_miss,bye,draft_rank,fg_pct,xp_pct,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_pos,FanDuel FP,draftkings_site_points,yahoo_site_points
Chad Ryland,K,NE,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,6,NA,18636,FFToday,16292,NO,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joey Slye,K,WAS,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,6,NA,16763,FFToday,14600,CHI,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Tucker,K,BAL,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,6,NA,12674,FFToday,10976,PIT,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Boswell,K,PIT,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5,NA,14644,FFToday,11936,BAL,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Younghoe Koo,K,ATL,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5,NA,14905,FFToday,13403,HOU,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cairo Santos,K,CHI,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3,NA,14392,FFToday,11945,WAS,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Folk,K,TEN,NA,2,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2.1,12.14,NA,4780,FleaFlicker,8851,@INDSun 1:00 PM,NA,NA,7,K18,2/2,2/2,63%,NA,NA,NA,NA,NA,NA,NA
Jason Sanders,K,MIA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,11.02,NA,13977,FleaFlicker,13832,NYGSun 1:00 PM,NA,NA,0,K4,2/2,3/3,75%,NA,NA,NA,NA,NA,NA,NA
Greg Joseph,K,MIN,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,2.3,10.31,NA,14337,FleaFlicker,13898,KCSun 4:25 PM,NA,NA,3,K23,2/2,2/2,34%,NA,NA,NA,NA,NA,NA,NA
Greg Zuerlein,K,NYJ,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2.1,10.13,NA,8608,FleaFlicker,10868,@DENSun 4:25 PM,NA,NA,7,K17,2/2,2/2,19%,NA,NA,NA,NA,NA,NA,NA
Riley Patterson,K,DET,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,3.1,10.11,NA,16587,FleaFlicker,15369,CARSun 1:00 PM,NA,NA,9,K11,2/1,3/3,20%,NA,NA,NA,NA,NA,NA,NA
Tyler Bass,K,BUF,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,2.9,9.9,NA,15626,FleaFlicker,14983,JACSun 9:30 AM,NA,NA,3,K2,2/1,2/2,95%,NA,NA,NA,NA,NA,NA,NA
Harrison Butker,K,KC,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,2.9,9.86,NA,13124,FleaFlicker,13354,@MINSun 4:25 PM,NA,NA,0,K3,2/1,2/2,91%,NA,NA,NA,NA,NA,NA,NA
Brett Maher,K,LAR,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,2.5,9.49,NA,10038,FleaFlicker,13909,PHISun 4:05 PM,NA,NA,0,NA,2/2,2/2,47%,NA,NA,NA,NA,NA,NA,NA
Daniel Carlson,K,LV,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.4,9.38,NA,13947,FleaFlicker,13718,GBMon 8:15 PM,NA,NA,3,K8,2/2,2/2,72%,NA,NA,NA,NA,NA,NA,NA
Jake Elliott,K,PHI,NA,2,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.4,9.35,NA,13035,FleaFlicker,13303,@LARSun 4:05 PM,NA,NA,0,K7,2/2,2/2,88%,NA,NA,NA,NA,NA,NA,NA
Matt Prater,K,ARI,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,2.3,9.33,NA,4221,FleaFlicker,8930,CINSun 4:05 PM,NA,NA,4,K19,2/2,2/2,16%,NA,NA,NA,NA,NA,NA,NA
Wil Lutz,K,DEN,NA,2,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2.1,9.14,NA,12611,FleaFlicker,12956,NYJSun 4:25 PM,NA,NA,9,K25,2/2,2/2,17%,NA,NA,NA,NA,NA,NA,NA
Graham Gano,K,NYG,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,8.87,NA,6304,FleaFlicker,9694,@MIASun 1:00 PM,NA,NA,3,K21,2/1,1/1,32%,NA,NA,NA,NA,NA,NA,NA
Brandon McManus,K,JAC,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,8.86,NA,9754,FleaFlicker,11947,@BUFSun 9:30 AM,NA,NA,9,K5,2/1,1/1,52%,NA,NA,NA,NA,NA,NA,NA
Blake Grupe,K,NO,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,1.8,8.79,NA,17834,FleaFlicker,16444,@NESun 1:00 PM,NA,NA,1,K24,2/1,1/1,8%,NA,NA,NA,NA,NA,NA,NA
Eddy Pineiro,K,CAR,NA,2,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,1.6,8.62,NA,13986,FleaFlicker,13719,@DETSun 1:00 PM,NA,NA,7,NA,2/1,1/1,8%,NA,NA,NA,NA,NA,NA,NA
Ka'imi Fairbairn,K,HOU,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.4,8.37,NA,12347,FleaFlicker,12860,@ATLSun 1:00 PM,NA,NA,7,K27,2/2,2/2,16%,NA,NA,NA,NA,NA,NA,NA
Evan McPherson,K,CIN,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,2.2,8.24,NA,16457,FleaFlicker,15368,@ARISun 4:05 PM,NA,NA,7,K9,2/2,2/2,76%,NA,NA,NA,NA,NA,NA,NA
Anders Carlson,K,GB,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,8.02,NA,17790,FleaFlicker,16339,@LVMon 8:15 PM,NA,NA,6,NA,2/1,2/2,7%,NA,NA,NA,NA,NA,NA,NA
Brandon Aubrey,K,DAL,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,7.94,NA,18330,FleaFlicker,16414,@SFSun 8:20 PM,NA,NA,7,K16,2/2,1/1,49%,NA,NA,NA,NA,NA,NA,NA
Justin Tucker,K,BAL,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,2.6,6.65,NA,8663,FleaFlicker,10976,@PITSun 1:00 PM,NA,NA,3,K1,1/1,2/2,95%,NA,NA,NA,NA,NA,NA,NA
Matt Gay,K,IND,NA,1,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.4,6.36,NA,14848,FleaFlicker,14244,TENSun 1:00 PM,NA,NA,1,K13,1/2,2/2,45%,NA,NA,NA,NA,NA,NA,NA
Younghoe Koo,K,ATL,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,2.3,6.34,NA,13324,FleaFlicker,13403,HOUSun 1:00 PM,NA,NA,1,K6,1/2,2/2,74%,NA,NA,NA,NA,NA,NA,NA
Joey Slye,K,WAS,NA,1,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,2.3,6.32,NA,15366,FleaFlicker,14600,CHIThu 8:15 PM,NA,NA,4,NA,1/2,2/2,6%,NA,NA,NA,NA,NA,NA,NA
Cairo Santos,K,CHI,NA,1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,2.3,6.26,NA,10888,FleaFlicker,11945,@WASThu 8:15 PM,NA,NA,3,NA,1/1,2/2,8%,NA,NA,NA,NA,NA,NA,NA
Chris Boswell,K,PIT,NA,1,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,1.8,5.78,NA,10779,FleaFlicker,11936,BALSun 1:00 PM,NA,NA,6,NA,1/1,1/1,15%,NA,NA,NA,NA,NA,NA,NA
Jake Moody,K,SF,NA,1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,2.5,5.51,NA,17665,FleaFlicker,16286,DALSun 8:20 PM,NA,NA,9,K10,1/1,2/2,65%,NA,NA,NA,NA,NA,NA,NA
Chad Ryland,K,NE,NA,1,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,4.89,NA,17688,FleaFlicker,16292,NOSun 1:00 PM,NA,NA,1,NA,1/1,1/1,5%,NA,NA,NA,NA,NA,NA,NA
Michael Badgley,K,DET,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,14050,FleaFlicker,13980,CARSun 1:00 PM,NA,NA,9,NA,0/0,0/0,2%,NA,NA,NA,NA,NA,NA,NA
Cade York,K,TEN,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,16929,FleaFlicker,15882,@INDSun 1:00 PM,NA,NA,7,NA,0/0,0/0,3%,NA,NA,NA,NA,NA,NA,NA
Jake Elliott,K,PHI,NA,2.16,2.56,0,NA,0.65,NA,0.8,NA,0.56,NA,0.16,NA,3.48,NA,10.86,NA,jake-elliott,NumberFire,13303,LA,NA,NA,NA,NA,NA,NA,NA,5.64,16.08,#17,1,10.87,10.87,10.87
Nick Folk,K,TEN,NA,2.05,2.48,0.03,NA,0.76,NA,0.65,NA,0.51,NA,0.18,NA,2.82,NA,10.09,NA,nick-folk,NumberFire,8851,IND,NA,NA,NA,NA,NA,NA,NA,5.22,14.96,#16,2,10.08,10.08,10.08
Jason Sanders,K,MIA,NA,1.76,2.16,0,NA,0.68,NA,0.57,NA,0.35,NA,0.16,NA,3.73,NA,9.67,NA,jason-sanders,NumberFire,13832,NYG,NA,NA,NA,NA,NA,NA,NA,5.6,13.74,#14,3,9.68,9.68,9.68
Tyler Bass,K,BUF,NA,1.7,1.93,0.02,NA,0.39,NA,0.59,NA,0.45,NA,0.26,NA,3.52,NA,9.62,NA,tyler-bass,NumberFire,14983,JAC,NA,NA,NA,NA,NA,NA,NA,5.07,14.17,#7,4,9.62,9.62,9.62
Riley Patterson,K,DET,NA,1.74,2.02,0.04,NA,0.68,NA,0.47,NA,0.39,NA,0.12,NA,3.75,NA,9.49,NA,riley-patterson,NumberFire,15369,CAR,NA,NA,NA,NA,NA,NA,NA,5.66,13.32,#22,5,9.48,9.48,9.48
Younghoe Koo,K,ATL,NA,1.77,2.14,0,NA,0.49,NA,0.63,NA,0.6,NA,0.09,NA,3.18,NA,9.38,NA,younghoe-koo,NumberFire,13403,HOU,NA,NA,NA,NA,NA,NA,NA,4.67,14.09,#24,6,9.39,9.39,9.39
Matt Prater,K,ARI,NA,1.91,2.33,0.02,NA,0.54,NA,0.67,NA,0.52,NA,0.12,NA,2.48,NA,8.86,NA,matt-prater,NumberFire,8930,CIN,NA,NA,NA,NA,NA,NA,NA,4.13,13.59,#27,7,8.85,8.85,8.85
Daniel Carlson,K,LV,NA,1.89,2.36,0.05,NA,0.63,NA,0.58,NA,0.43,NA,0.12,NA,2.63,NA,8.73,NA,daniel-carlson,NumberFire,13718,GB,NA,NA,NA,NA,NA,NA,NA,3.83,13.63,#28,8,8.73,8.73,8.73
Joey Slye,K,WSH,NA,1.74,2.27,0.05,NA,0.52,NA,0.68,NA,0.41,NA,0.14,NA,2.64,NA,8.72,NA,joey-slye,NumberFire,14600,CHI,NA,NA,NA,NA,NA,NA,NA,4.24,13.2,#31,9,8.73,8.73,8.73
Ka'imi Fairbairn,K,HOU,NA,1.89,2.14,0.02,NA,0.67,NA,0.58,NA,0.43,NA,0.14,NA,2.47,NA,8.72,NA,ka-imi-fairbairn,NumberFire,12860,ATL,NA,NA,NA,NA,NA,NA,NA,4.26,13.18,#18,9,8.7,8.7,8.7
Evan McPherson,K,CIN,NA,1.66,2.15,0.02,NA,0.41,NA,0.59,NA,0.51,NA,0.12,NA,2.95,NA,8.66,NA,evan-mcpherson,NumberFire,15368,ARI,NA,NA,NA,NA,NA,NA,NA,4.43,12.89,#30,11,8.65,8.65,8.65
Brett Maher,K,LA,NA,1.9,2.2,0.04,NA,0.62,NA,0.57,NA,0.55,NA,0.09,NA,2.28,NA,8.63,NA,brett-maher,NumberFire,13909,PHI,NA,NA,NA,NA,NA,NA,NA,4.64,12.62,#26,12,8.62,8.62,8.62
Harrison Butker,K,KC,NA,1.53,1.99,0.02,NA,0.69,NA,0.38,NA,0.36,NA,0.11,NA,3.3,NA,8.57,NA,harrison-butker,NumberFire,13354,MIN,NA,NA,NA,NA,NA,NA,NA,5.69,11.45,#19,13,8.56,8.56,8.56
Justin Tucker,K,BAL,NA,1.67,2.03,0.09,NA,0.64,NA,0.49,NA,0.35,NA,0.12,NA,2.89,NA,8.54,NA,justin-tucker,NumberFire,10976,PIT,NA,NA,NA,NA,NA,NA,NA,4.09,12.99,#10,14,8.55,8.55,8.55
Cairo Santos,K,CHI,NA,1.74,1.96,0.02,NA,0.49,NA,0.42,NA,0.67,NA,0.17,NA,2.17,NA,8.5,NA,cairo-santos,NumberFire,11945,WSH,NA,NA,NA,NA,NA,NA,NA,3.45,13.55,#9,15,8.49,8.49,8.49
Greg Joseph,K,MIN,NA,1.64,2.07,0.02,NA,0.48,NA,0.62,NA,0.5,NA,0.05,NA,2.87,NA,8.49,NA,greg-joseph,NumberFire,13898,KC,NA,NA,NA,NA,NA,NA,NA,4.05,12.93,#11,16,8.48,8.48,8.48
Graham Gano,K,NYG,NA,1.83,2.06,0,NA,0.49,NA,0.67,NA,0.53,NA,0.13,NA,2.24,NA,8.48,NA,graham-gano,NumberFire,9694,MIA,NA,NA,NA,NA,NA,NA,NA,3.59,13.37,#20,17,8.49,8.49,8.49
Greg Zuerlein,K,NYJ,NA,1.67,2.05,0,NA,0.41,NA,0.58,NA,0.43,NA,0.25,NA,2.39,NA,8.34,NA,greg-zuerlein,NumberFire,10868,DEN,NA,NA,NA,NA,NA,NA,NA,3.96,12.72,#32,18,8.33,8.33,8.33
Matt Gay,K,IND,NA,1.82,2.24,0,NA,0.62,NA,0.44,NA,0.58,NA,0.15,NA,1.92,NA,8.18,NA,matt-gay,NumberFire,14244,TEN,NA,NA,NA,NA,NA,NA,NA,3.46,12.9,#25,19,8.17,8.17,8.17
Brandon Aubrey,K,DAL,NA,1.76,2.18,0,NA,0.59,NA,0.61,NA,0.49,NA,0.09,NA,2.14,NA,8.14,NA,brandon-aubrey,NumberFire,16414,SF,NA,NA,NA,NA,NA,NA,NA,3.99,12.29,#12,20,8.15,8.15,8.15
Eddy Pineiro,K,CAR,NA,1.68,1.87,0.02,NA,0.32,NA,0.65,NA,0.46,NA,0.28,NA,1.82,NA,8.02,NA,eddy-pineiro,NumberFire,13719,DET,NA,NA,NA,NA,NA,NA,NA,3.75,12.29,#6,21,8.03,8.03,8.03
Wil Lutz,K,DEN,NA,1.76,2.39,0.03,NA,0.51,NA,0.56,NA,0.56,NA,0.08,NA,2.07,NA,8.02,NA,wil-lutz,NumberFire,12956,NYJ,NA,NA,NA,NA,NA,NA,NA,3.33,12.71,#13,21,8.01,8.01,8.01
Jake Moody,K,SF,NA,1.53,1.76,0.02,NA,0.65,NA,0.38,NA,0.32,NA,0.14,NA,2.84,NA,7.98,NA,jake-moody,NumberFire,16286,DAL,NA,NA,NA,NA,NA,NA,NA,4.77,11.19,#5,23,7.97,7.97,7.97
Anders Carlson,K,GB,NA,1.65,1.79,0.02,NA,0.45,NA,0.49,NA,0.55,NA,0.15,NA,2.09,NA,7.91,NA,anders-carlson,NumberFire,16339,LV,NA,NA,NA,NA,NA,NA,NA,4.57,11.25,#29,24,7.92,7.92,7.92
Blake Grupe,K,NO,NA,1.57,2.01,0.03,NA,0.63,NA,0.52,NA,0.24,NA,0.2,NA,2.26,NA,7.75,NA,blake-grupe,NumberFire,16444,NE,NA,NA,NA,NA,NA,NA,NA,3.05,12.45,#4,25,7.76,7.76,7.76
Brandon McManus,K,JAC,NA,1.77,2.02,0,NA,0.66,NA,0.5,NA,0.35,NA,0.18,NA,1.8,NA,7.59,NA,brandon-mcmanus,NumberFire,11947,BUF,NA,NA,NA,NA,NA,NA,NA,3.08,12.1,#1,26,7.58,7.58,7.58
Chad Ryland,K,NE,NA,1.53,1.77,0,NA,0.49,NA,0.47,NA,0.38,NA,0.2,NA,1.75,NA,7.14,NA,chad-ryland,NumberFire,16292,NO,NA,NA,NA,NA,NA,NA,NA,3.25,11.03,#15,27,7.15,7.15,7.15
Chris Boswell,K,PIT,NA,1.46,1.85,0.05,NA,0.38,NA,0.4,NA,0.52,NA,0.17,NA,1.36,NA,6.78,NA,chris-boswell,NumberFire,11936,BAL,NA,NA,NA,NA,NA,NA,NA,2.76,10.8,#2,28,6.78,6.78,6.78
Riley Patterson,K,DET,NA,NA,NA,0.05,NA,0.48,NA,0.54,NA,0.46,NA,NA,NA,3.05,NA,7.64,NA,2567013,NFL,15369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daniel Carlson,K,LV,NA,NA,NA,0.03,NA,0.48,NA,0.52,NA,0.42,NA,NA,NA,2.95,NA,7.3,NA,2560993,NFL,13718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wil Lutz,K,DEN,NA,NA,NA,0.04,NA,0.48,NA,0.63,NA,0.45,NA,NA,NA,2.43,NA,7.23,NA,2556601,NFL,12956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brett Maher,K,LA,NA,NA,NA,0.01,NA,0.47,NA,0.66,NA,0.49,NA,NA,NA,2.34,NA,7.23,NA,2540243,NFL,13909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greg Joseph,K,MIN,NA,NA,NA,NA,NA,0.48,NA,0.68,NA,0.45,NA,NA,NA,2.32,NA,7.15,NA,2561534,NFL,13898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Tucker,K,BAL,NA,NA,NA,0.01,NA,0.48,NA,0.53,NA,0.51,NA,NA,NA,2.49,NA,7.08,NA,2536340,NFL,10976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Boswell,K,PIT,NA,NA,NA,0.03,NA,0.48,NA,0.53,NA,0.46,NA,NA,NA,2.57,NA,7.07,NA,2550545,NFL,11936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jason Sanders,K,MIA,NA,NA,NA,0.09,NA,0.48,NA,0.53,NA,0.44,NA,NA,NA,2.3,NA,6.92,NA,2561153,NFL,13832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Harrison Butker,K,KC,NA,NA,NA,NA,NA,0.5,NA,0.54,NA,0.47,NA,NA,NA,2.21,NA,6.74,NA,2558245,NFL,13354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matt Prater,K,ARI,NA,NA,NA,0.02,NA,0.48,NA,0.52,NA,0.44,NA,NA,NA,2.28,NA,6.66,NA,2506677,NFL,8930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Bass,K,BUF,NA,NA,NA,0.07,NA,0.48,NA,0.47,NA,0.38,NA,NA,NA,2.36,NA,6.56,NA,2563596,NFL,14983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Younghoe Koo,K,ATL,NA,NA,NA,NA,NA,0.48,NA,0.51,NA,0.43,NA,NA,NA,2.29,NA,6.55,NA,2559205,NFL,13403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon McManus,K,JAX,NA,NA,NA,0.04,NA,0.48,NA,0.49,NA,0.42,NA,NA,NA,2.23,NA,6.52,NA,2541556,NFL,11947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matt Gay,K,IND,NA,NA,NA,0.01,NA,0.48,NA,0.51,NA,0.38,NA,NA,NA,2.26,NA,6.4,NA,2562271,NFL,14244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cairo Santos,K,CHI,NA,NA,NA,NA,NA,0.48,NA,0.5,NA,0.4,NA,NA,NA,2.15,NA,6.29,NA,2550636,NFL,11945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Evan McPherson,K,CIN,NA,NA,NA,0.04,NA,0.48,NA,0.54,NA,0.46,NA,NA,NA,1.61,NA,6.17,NA,2565953,NFL,15368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ka'imi Fairbairn,K,HOU,NA,NA,NA,0.02,NA,0.48,NA,0.52,NA,0.41,NA,NA,NA,1.87,NA,6.16,NA,2556521,NFL,12860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Graham Gano,K,NYG,NA,NA,NA,0.01,NA,0.48,NA,0.52,NA,0.43,NA,NA,NA,1.74,NA,6.06,NA,71309,NFL,9694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Folk,K,TEN,NA,NA,NA,0.02,NA,0.48,NA,0.48,NA,0.39,NA,NA,NA,1.87,NA,5.98,NA,2507225,NFL,8851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anders Carlson,K,GB,NA,NA,NA,NA,NA,0.48,NA,0.45,NA,0.48,NA,NA,NA,1.72,NA,5.95,NA,2569750,NFL,16339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Moody,K,SF,NA,NA,NA,NA,NA,0.48,NA,0.42,NA,0.45,NA,NA,NA,1.88,NA,5.93,NA,2570308,NFL,16286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eddy Pineiro,K,CAR,NA,NA,NA,NA,NA,0.48,NA,0.59,NA,0.4,NA,NA,NA,1.51,NA,5.92,NA,2560842,NFL,13719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greg Zuerlein,K,NYJ,NA,NA,NA,NA,NA,0.48,NA,0.46,NA,0.36,NA,NA,NA,1.78,NA,5.68,NA,2534797,NFL,10868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon Aubrey,K,DAL,NA,NA,NA,0.04,NA,0.48,NA,0.43,NA,0.45,NA,NA,NA,1.47,NA,5.67,NA,2571750,NFL,16414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joey Slye,K,WAS,NA,NA,NA,NA,NA,0.48,NA,0.53,NA,0.42,NA,NA,NA,1.37,NA,5.66,NA,2563132,NFL,14600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blake Grupe,K,NO,NA,NA,NA,NA,NA,0.48,NA,0.43,NA,0.45,NA,NA,NA,1.39,NA,5.47,NA,2571234,NFL,16444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chad Ryland,K,NE,NA,NA,NA,NA,NA,0.48,NA,0.42,NA,0.45,NA,NA,NA,1.41,NA,5.46,NA,2570125,NFL,16292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Elliott,K,PHI,NA,NA,NA,NA,NA,0.47,NA,0.61,NA,0.48,NA,NA,NA,0.18,NA,4.86,NA,2558172,NFL,13303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
