player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds
Trenton Irwin,WR,CIN,NA,NA,0.95,11.02,NA,NA,0.08,0,0,NA,0,NA,1.54,NA,trenton-irwin,NumberFire,14551,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.11,5.19,#22,239,108,2.02,4800,0.42,2.51,3000,0.84,2.02,10,0.2,NA
Trishton Jackson,WR,MIN,NA,NA,0.97,11.32,NA,NA,0.07,0,0,NA,0,NA,1.51,NA,trishton-jackson,NumberFire,14859,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.13,5.15,#6,240,109,2.02,4300,0.47,2.51,3000,0.84,2.02,10,0.2,NA
Trent Sherfield,WR,BUF,NA,NA,0.91,10.32,NA,NA,0.08,0,0,NA,0,NA,1.49,NA,trent-sherfield,NumberFire,13893,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.14,5.12,#32,241,110,1.95,4700,0.41,2.41,3000,0.8,1.95,10,0.2,NA
Marquise Goodwin,WR,CLE,NA,NA,0.76,10.44,NA,NA,0.04,0.3,1.29,NA,0,NA,1.45,NA,marquise-goodwin-1,NumberFire,11239,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.17,5.07,#2,243,111,1.77,4400,0.4,2.16,3000,0.72,1.77,10,0.18,NA
Xavier Hutchinson,WR,HOU,NA,NA,0.41,5.4,NA,NA,0.04,1.06,5.86,NA,0.02,NA,1.44,NA,xavier-hutchinson,NumberFire,16201,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.18,5.06,#17,244,112,1.65,4300,0.38,1.88,3000,0.63,1.65,10,0.17,NA
Damiere Byrd,WR,ATL,NA,NA,0.76,10.39,NA,NA,0.06,0,0,NA,0,NA,1.37,NA,damiere-byrd,NumberFire,12464,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.22,4.96,#31,248,113,1.76,4000,0.44,2.15,NA,NA,1.76,10,0.18,NA
Ray-Ray McCloud,WR,SF,NA,NA,0.86,8.05,NA,NA,0.07,0.29,1.45,NA,0.01,NA,1.35,NA,ray-ray-mccloud,NumberFire,13641,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.24,4.94,#5,249,114,1.78,4900,0.36,2.25,NA,NA,1.78,NA,NA,NA
Devin Duvernay,WR,BAL,NA,NA,1.03,9.89,NA,NA,0.06,0,0,NA,0,NA,1.34,NA,devin-duvernay,NumberFire,14847,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.24,4.92,#1,250,115,1.84,4500,0.41,2.37,3000,0.79,1.84,10,0.18,NA
Velus Jones,WR,CHI,NA,NA,0.88,10.14,NA,NA,0.06,0,0,NA,0,NA,1.34,NA,velus-jones,NumberFire,15767,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.24,4.92,#28,250,115,1.77,4400,0.4,2.23,3000,0.74,1.77,NA,NA,NA
Cedric Tillman,WR,CLE,NA,NA,0.99,10.83,NA,NA,0.04,0,0,NA,0,NA,1.32,NA,cedric-tillman-1,NumberFire,16191,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.25,4.89,#2,252,117,1.8,4300,0.42,2.3,3000,0.77,1.8,10,0.18,NA
Zach Pascal,WR,ARI,NA,NA,0.73,8.92,NA,NA,0.07,0,0,NA,0,NA,1.32,NA,zach-pascal,NumberFire,13488,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.25,4.89,#13,252,117,1.68,4200,0.4,2.04,3000,0.68,1.68,10,0.17,NA
Isaiah Hodgins,WR,NYG,NA,NA,0.8,9.95,NA,NA,0.03,0,0,NA,0,NA,1.13,NA,isaiah-hodgins,NumberFire,14849,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.38,4.64,#4,263,119,1.56,4800,0.33,1.97,3000,0.66,1.56,10,0.16,NA
Malik Heath,WR,GB,NA,NA,0.59,8.23,NA,NA,0.04,0,0,NA,0,NA,1.07,NA,malik-heath,NumberFire,16413,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.42,4.56,#8,268,120,1.34,4100,0.33,1.64,3000,0.55,1.34,10,0.13,NA
Jake Bobo,WR,SEA,NA,NA,0.38,4.79,NA,NA,0.04,0.29,1.8,NA,0.01,NA,0.93,NA,jake-bobo,NumberFire,16393,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.51,4.37,#30,275,121,1.13,4600,0.25,1.33,3200,0.42,1.13,15,0.08,NA
DeAndre Carter,WR,LV,NA,NA,0.57,5.97,NA,NA,0.02,0.28,1.41,NA,0.01,NA,0.84,NA,deandre-carter,NumberFire,12394,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.57,4.25,#7,278,122,1.12,4400,0.25,1.45,3000,0.48,1.12,10,0.11,NA
Donovan Peoples-Jones,WR,DET,NA,NA,0.43,6.37,NA,NA,0.04,0,0,NA,0,NA,0.84,NA,donovan-peoples-jones,NumberFire,14857,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.57,4.25,#25,278,122,1.07,4900,0.22,1.3,3000,0.43,1.07,10,0.11,NA
Simi Fehoko,WR,LAC,NA,NA,0.42,5.68,NA,NA,0.03,0,0,NA,0,NA,0.77,NA,simi-fehoko,NumberFire,15303,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.61,4.15,#10,282,124,0.94,4800,0.2,1.16,3000,0.39,0.94,10,0.09,NA
Miles Boykin,WR,PIT,NA,NA,0.43,5.5,NA,NA,0.04,0,0,NA,0,NA,0.76,NA,miles-boykin,NumberFire,14125,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.62,4.14,#16,284,125,1.01,4200,0.24,1.22,3000,0.41,1.01,10,0.1,NA
Deven Thompkins,WR,TB,NA,NA,0.51,5.32,NA,NA,0.03,0,0,NA,0,NA,0.67,NA,deven-thompkins,NumberFire,15977,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.68,4.02,#26,288,126,0.95,4300,0.22,1.21,3000,0.4,0.95,10,0.1,NA
Juwann Winfree,WR,IND,NA,NA,0.39,4.86,NA,NA,0.03,0,0,NA,0,NA,0.63,NA,juwann-winfree,NumberFire,14267,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.7,3.96,#23,289,127,0.84,4000,0.21,1.05,3000,0.35,0.84,10,0.08,NA
Rakim Jarrett,WR,TB,NA,NA,0.38,4.62,NA,NA,0.03,0,0,NA,0,NA,0.61,NA,rakim-jarrett,NumberFire,16198,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.71,3.93,#26,291,128,0.81,4100,0.2,1.01,3000,0.34,0.81,10,0.08,NA
D'Wayne Eskridge,WR,SEA,NA,NA,0.18,2.2,NA,NA,0.02,0.29,1.81,NA,0.01,NA,0.56,NA,d-wayne-eskridge,NumberFire,15302,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.75,3.87,#30,294,129,0.65,4100,0.16,0.75,3000,0.25,0.65,NA,NA,NA
Randall Cobb,WR,NYJ,NA,NA,0.36,4.11,NA,NA,0.02,0,0,NA,0,NA,0.53,NA,randall-cobb,NumberFire,10308,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.77,3.83,#27,296,130,0.69,4900,0.14,0.88,3200,0.28,0.69,10,0.07,NA
Charlie Jones,WR,CIN,NA,NA,0.22,2.71,NA,NA,0.02,0,0,NA,0,NA,0.41,NA,charlie-jones-1,NumberFire,16203,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.84,3.66,#22,300,131,0.5,4100,0.12,0.61,3000,0.2,0.5,10,0.05,NA
Scotty Miller,WR,ATL,NA,NA,0.18,2.35,NA,NA,0.02,0,0,NA,0,NA,0.33,NA,scotty-miller,NumberFire,14280,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.9,3.56,#31,310,132,0.45,4700,0.1,0.54,3100,0.17,0.45,NA,NA,NA
Ihmir Smith-Marsette,WR,CAR,NA,NA,0.2,2.55,NA,NA,0.01,0,0,NA,0,NA,0.32,NA,ihmir-smith-marsette,NumberFire,15434,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.9,3.54,#29,313,133,0.42,4000,0.11,0.52,3000,0.17,0.42,10,0.04,NA
Samori Toure,WR,GB,NA,NA,0.17,2.38,NA,NA,0.01,0,0,NA,0,NA,0.31,NA,samori-toure,NumberFire,15841,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.91,3.53,#8,315,134,0.38,4300,0.09,0.47,3000,0.16,0.38,10,0.04,NA
Sterling Shepard,WR,NYG,NA,NA,0.18,2.15,NA,NA,0.01,0,0,NA,0,NA,0.25,NA,sterling-shepard,NumberFire,12658,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.95,3.45,#4,318,135,0.37,4300,0.09,0.46,3000,0.15,0.37,10,0.04,NA
Trent Taylor,WR,CHI,NA,NA,0.18,1.74,NA,NA,0.01,0,0,NA,0,NA,0.24,NA,trent-taylor,NumberFire,13316,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.95,3.43,#28,320,136,0.32,4000,0.08,0.41,3000,0.14,0.32,10,0.03,NA
CeeDee Lamb,WR,DAL,NA,NA,6.9,104.15,NA,NA,0.56,NA,1.85,NA,0.01,NA,20.92,NA,2563848,NFL,14832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ja'Marr Chase,WR,CIN,NA,NA,7.21,90.91,NA,NA,0.53,NA,2.29,NA,0.01,NA,19.77,NA,2565941,NFL,15281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keenan Allen,WR,LAC,NA,NA,6.94,85.75,NA,NA,0.49,NA,1.23,NA,0.02,NA,18.7,NA,2540154,NFL,11222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amon-Ra St. Brown,WR,DET,NA,NA,6.71,83.87,NA,NA,0.51,NA,1.27,NA,0.01,NA,18.34,NA,2566073,NFL,15287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stefon Diggs,WR,BUF,NA,NA,6.5,85.21,NA,NA,0.54,NA,NA,NA,NA,NA,18.26,NA,2552608,NFL,12186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeAndre Hopkins,WR,TEN,NA,NA,5.95,83.18,NA,NA,0.57,NA,0.77,NA,0.01,NA,17.83,NA,2540165,NFL,11232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon Aiyuk,WR,SF,NA,NA,4.87,83.19,NA,NA,0.44,NA,0.11,NA,NA,NA,15.84,NA,2565093,NFL,14840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adam Thielen,WR,CAR,NA,NA,5.37,71.35,NA,NA,0.42,NA,0.4,NA,NA,NA,15.07,NA,2541785,NFL,11938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian Kirk,WR,JAX,NA,NA,5.26,68.46,NA,NA,0.41,NA,0.9,NA,0.01,NA,14.72,NA,2560781,NFL,13633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tank Dell,WR,HOU,NA,NA,4.46,64.75,NA,NA,0.51,NA,4.21,NA,0.02,NA,14.6,NA,2569813,NFL,16204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
Jordan Addison,WR,MIN,NA,NA,4.94,66.16,NA,NA,0.47,NA,1.02,NA,NA,NA,14.48,NA,2570074,NFL,16186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Downs,WR,IND,NA,NA,5.23,66.78,NA,NA,0.39,NA,0.24,NA,NA,NA,14.27,NA,2569861,NFL,16187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Pittman,WR,IND,NA,NA,5.53,63.94,NA,NA,0.38,NA,0.45,NA,NA,NA,14.25,NA,2564136,NFL,14842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tee Higgins,WR,CIN,NA,NA,5.16,67.57,NA,NA,0.38,NA,0.16,NA,NA,NA,14.21,NA,2563731,NFL,14835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Garrett Wilson,WR,NYJ,NA,NA,4.98,67.08,NA,NA,0.4,NA,0.97,NA,NA,NA,14.19,NA,2568048,NFL,15753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calvin Ridley,WR,JAX,NA,NA,4.93,66.57,NA,NA,0.39,NA,1.5,NA,NA,NA,14.08,NA,2560854,NFL,13629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deebo Samuel,WR,SF,NA,NA,4.08,52.66,NA,NA,0.24,NA,17.26,NA,0.27,0.05,14.03,NA,2562721,NFL,14136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DJ Moore,WR,CHI,NA,NA,4.64,69.55,NA,NA,0.38,NA,0.58,NA,NA,NA,13.93,NA,2560813,NFL,13635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DK Metcalf,WR,SEA,NA,NA,4.85,66.44,NA,NA,0.4,NA,0.08,NA,NA,NA,13.9,NA,2562685,NFL,14102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Evans,WR,TB,NA,NA,4.37,65.6,NA,NA,0.46,NA,0.1,NA,NA,NA,13.7,NA,2543468,NFL,11671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nico Collins,WR,HOU,NA,NA,4.65,65.11,NA,NA,0.41,NA,0.06,NA,NA,NA,13.63,NA,2566127,NFL,15290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Olave,WR,NO,NA,NA,4.81,63.23,NA,NA,0.39,NA,0.07,NA,NA,NA,13.48,NA,2567973,NFL,15754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Lockett,WR,SEA,NA,NA,4.87,61.74,NA,NA,0.4,NA,0.1,NA,NA,NA,13.45,NA,2552430,NFL,12187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amari Cooper,WR,CLE,NA,NA,4,68.16,NA,NA,0.41,NA,0.13,NA,NA,NA,13.29,NA,2552487,NFL,12175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Demario Douglas,WR,NE,NA,NA,4.72,60.43,NA,NA,0.27,NA,6.28,NA,0.04,NA,13.25,NA,2570119,NFL,16342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Godwin,WR,TB,NA,NA,5.03,61.28,NA,NA,0.32,NA,1.1,NA,0.01,NA,13.25,NA,2558105,NFL,13163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerry Jeudy,WR,DEN,NA,NA,4.27,62.68,NA,NA,0.41,NA,1.98,NA,NA,NA,13.2,NA,2563896,NFL,14833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diontae Johnson,WR,PIT,NA,NA,4.74,60.84,NA,NA,0.33,NA,0.76,NA,NA,NA,12.88,NA,2562674,NFL,14208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Courtland Sutton,WR,DEN,NA,NA,4.19,57.05,NA,NA,0.49,NA,0.12,NA,NA,NA,12.85,NA,2560888,NFL,13630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Terry McLaurin,WR,WAS,NA,NA,4.38,61.77,NA,NA,0.34,NA,0.3,NA,NA,NA,12.63,NA,2562489,NFL,14109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Davante Adams,WR,LV,NA,NA,4.99,56.63,NA,NA,0.32,NA,0.1,NA,NA,NA,12.58,NA,2543495,NFL,11675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake London,WR,ATL,NA,NA,4.28,60.5,NA,NA,0.34,NA,0.06,NA,NA,NA,12.38,NA,2567250,NFL,15751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
George Pickens,WR,PIT,NA,NA,3.63,62.25,NA,NA,0.39,NA,1.37,NA,NA,NA,12.33,NA,2568159,NFL,15762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jakobi Meyers,WR,LV,NA,NA,4.53,53.37,NA,NA,0.38,NA,0.93,NA,0.01,NA,12.3,NA,2562492,NFL,14127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marquise Brown,WR,ARI,NA,NA,4.32,53.21,NA,NA,0.3,NA,0.37,NA,NA,NA,11.48,NA,2562379,NFL,14105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashid Shaheed,WR,NO,NA,NA,3.11,54.4,NA,NA,0.38,NA,3.55,NA,0.02,NA,11.37,NA,2569110,NFL,16080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
Tyler Boyd,WR,CIN,NA,NA,4.16,45.71,NA,NA,0.31,NA,1.18,NA,0.01,NA,10.77,NA,2555466,NFL,12650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wan'Dale Robinson,WR,NYG,NA,NA,4.26,47.07,NA,NA,0.26,NA,0.12,NA,NA,NA,10.54,NA,2568012,NFL,15757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Thomas,WR,NO,NA,NA,3.73,48.21,NA,NA,0.31,NA,0.11,NA,NA,NA,10.42,NA,2556370,NFL,12652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gabe Davis,WR,BUF,NA,NA,3.22,45.96,NA,NA,0.36,NA,0.36,NA,NA,NA,10.01,NA,2563602,NFL,14845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian Watson,WR,GB,NA,NA,3.31,46.34,NA,NA,0.28,NA,1.93,NA,0.01,NA,9.88,NA,2567637,NFL,15789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jahan Dotson,WR,WAS,NA,NA,3.24,44.94,NA,NA,0.32,NA,0.12,NA,NA,NA,9.67,NA,2568321,NFL,15755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zay Flowers,WR,BAL,NA,NA,3.54,44.8,NA,NA,0.22,NA,1.94,NA,0.01,NA,9.59,NA,2569573,NFL,16190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jayden Reed,WR,GB,NA,NA,3.27,44.47,NA,NA,0.27,NA,1.68,NA,NA,NA,9.57,NA,2569765,NFL,16184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
Brandin Cooks,WR,DAL,NA,NA,3.07,40.42,NA,NA,0.29,NA,2.73,NA,0.02,NA,9.25,NA,2543498,NFL,11674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Robert Woods,WR,HOU,NA,NA,3.71,39.21,NA,NA,0.26,NA,0.21,NA,NA,NA,9.21,NA,2540169,NFL,11228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Odell Beckham Jr.,WR,BAL,NA,NA,3.19,44.38,NA,NA,0.25,NA,0.19,NA,NA,NA,9.15,NA,2543496,NFL,11679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khalil Shakir,WR,BUF,NA,NA,3.13,42.22,NA,NA,0.23,NA,0.17,NA,NA,NA,8.81,NA,2567334,NFL,15761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
Romeo Doubs,WR,GB,NA,NA,3.38,35.3,NA,NA,0.31,NA,0.07,NA,NA,NA,8.78,NA,2567586,NFL,15779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaxon Smith-Njigba,WR,SEA,NA,NA,3.31,37.47,NA,NA,0.23,NA,0.1,NA,NA,NA,8.45,NA,2570341,NFL,16185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Wilson,WR,ARI,NA,NA,2.75,41.8,NA,NA,0.25,NA,0.2,NA,NA,NA,8.45,NA,2570224,NFL,16206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allen Lazard,WR,NYJ,NA,NA,2.84,38.4,NA,NA,0.26,NA,0.4,NA,NA,NA,8.28,NA,2560787,NFL,13632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
