player,pos,team,games,pass_att,pass_comp,pass_yds,pass_yds_g,pass_tds,pass_int,pass_rate,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,pass_09_tds,pass_1019_tds,pass_2029_tds,pass_3039_tds,pass_4049_tds,pass_50_tds,sacks,scoring_opp,bye,draft_rank,pass_comp_pct,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,two_pts
"Pickett, Kenny",QB,PIT,NA,29,19,188,NA,0.8,0.6,NA,3.8,8,NA,0.2,0,14,NA,NA,FantasySharks,15692,GBP,0.3,0.2,0.1,0,0.1,0.1,2.2,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O'Connell, Aidan",QB,LVR,NA,26.8,17.1,188,NA,0.9,1,NA,2.1,5,NA,0.1,0.2,12.6,NA,NA,FantasySharks,16159,NYJ,0.4,0.2,0,0.1,0,0,2.3,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wilson, Zach",QB,NYJ,NA,29.7,17.5,186,NA,0.6,0.6,NA,3.3,17,NA,0.1,0.6,12.3,NA,NA,FantasySharks,15239,@LVR,0.3,0.1,0,0,0.1,0.1,3.8,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bagent, Tyson",QB,CHI,NA,23,15,185,NA,0.6,1.4,NA,3,12,NA,0.1,0.4,11.4,NA,NA,FantasySharks,16384,CAR,0.3,0.1,0.1,0,0,0.1,3,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DeVito, Tommy",QB,NYG,NA,19.9,12.9,124,NA,0.5,0.8,NA,4.3,21,NA,0.2,0.1,10.7,NA,NA,FantasySharks,16441,@DAL,0.3,0.1,0,0.1,0,0,4.3,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills, Davis",QB,HOU,NA,11.6,7.3,78,NA,0.4,0.4,NA,1.1,4,NA,0.1,0.1,6.1,NA,NA,FantasySharks,15252,@CIN,0.2,0.2,0,0,0,0,0.5,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trubisky, Mitchell",QB,PIT,NA,12,7.5,83,NA,0.4,0.9,NA,1.6,5,NA,0,0,5.5,NA,NA,FantasySharks,13115,GBP,0.1,0.1,0.2,0,0,0,1,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ridder, Desmond",QB,ATL,NA,9.6,6.3,65,NA,0.2,0.1,NA,1.4,8,NA,0.1,0.3,4.5,NA,NA,FantasySharks,15697,@ARI,0.1,0.1,0,0,0,0,1.6,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Huntley, Tyler",QB,BAL,NA,7.1,4.8,44,NA,0.2,0.1,NA,3,11,NA,0.1,0.1,4.2,NA,NA,FantasySharks,14789,CLE,0.2,0,0,0,0,0,0.4,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tannehill, Ryan",QB,TEN,NA,10.6,6.3,70,NA,0.2,0.3,NA,0.5,2,NA,0,0.1,4.2,NA,NA,FantasySharks,10697,@TBB,0.1,0.1,0,0,0,0,0.9,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ehlinger, Sam",QB,IND,NA,8.2,5.6,56,NA,0.2,0,NA,1.2,4,NA,0,0.1,4,NA,NA,FantasySharks,15250,@NEP,0.2,0,0,0,0,0,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Garoppolo, Jimmy",QB,LVR,NA,8.8,5.4,53,NA,0.2,0.5,NA,0.7,1,NA,0,0,3.2,NA,NA,FantasySharks,11760,NYJ,0.1,0.1,0,0,0,0,0.5,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dalton, Andy",QB,CAR,NA,4.5,3,36,NA,0.2,0.1,NA,0.5,1,NA,0,0,2.5,NA,NA,FantasySharks,10313,@CHI,0.1,0.1,0.1,0,0,0,0.3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zappe, Bailey",QB,NEP,NA,6.2,3.5,39,NA,0.2,0.1,NA,0.4,0,NA,0,0.1,2.3,NA,NA,FantasySharks,15696,IND,0,0,0.1,0,0,0,0.6,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Winston, Jameis",QB,NOS,NA,5.6,3.4,37,NA,0.1,0.2,NA,0.8,-0.6,NA,0,0,1.9,NA,NA,FantasySharks,12140,@MIN,0.1,0,0,0,0,0,0.4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Walker, P.J.",QB,CLE,NA,5.5,2.5,33,NA,0.1,0.3,NA,1.1,3,NA,0,0.1,1.7,NA,NA,FantasySharks,13416,@BAL,0,0.1,0,0,0,0,0.5,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lock, Drew",QB,SEA,NA,2.6,1,23,NA,0,0,NA,0.4,2,NA,0,0,1.5,NA,NA,FantasySharks,14057,WAS,0,0,0,0,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mullens, Nick",QB,MIN,NA,3,2,27,NA,0.1,0.2,NA,0.8,2,NA,0,0.1,1.4,NA,NA,FantasySharks,13968,NOS,0.1,0,0,0,0,0,0.1,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hoyer, Brian",QB,LVR,NA,6.6,3.6,38,NA,0,0.5,NA,0.6,-0.6,NA,0,0,1.3,NA,NA,FantasySharks,9714,NYJ,0,0,0,0,0,0,0.3,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tune, Clayton",QB,ARI,NA,7.8,4.6,26,NA,0,0.6,NA,1.6,9,NA,0,0.2,1.1,NA,NA,FantasySharks,16160,ATL,0,0,0,0,0,0,1.6,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stidham, Jarrett",QB,DEN,NA,1.5,0.9,9,NA,0.1,0.1,NA,0.3,1,NA,0,0,0.9,NA,NA,FantasySharks,14063,@BUF,0.1,0,0,0,0,0,0.1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bridgewater, Teddy",QB,DET,NA,1.9,1.1,15,NA,0.1,0.1,NA,1,-0.2,NA,0,0,0.9,NA,NA,FantasySharks,11640,@LAC,0.1,0,0,0,0,0,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Willis, Malik",QB,TEN,NA,1.7,0.9,10,NA,0,0.1,NA,0.6,3,NA,0,0,0.8,NA,NA,FantasySharks,15694,@TBB,0,0,0,0,0,0,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clifford, Sean",QB,GBP,NA,1.1,0.7,10,NA,0.1,0,NA,0.5,-0.2,NA,0,0,0.7,NA,NA,FantasySharks,16313,@PIT,0,0,0,0,0,0.1,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Peterman, Nathan",QB,CHI,NA,2.2,1.2,11,NA,0.1,0.2,NA,0.7,0,NA,0,0,0.7,NA,NA,FantasySharks,13127,CAR,0,0.1,0,0,0,0,0.5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brissett, Jacoby",QB,WAS,NA,1,0.7,7,NA,0.1,0,NA,0.2,1,NA,0,0,0.6,NA,NA,FantasySharks,12616,@SEA,0,0,0,0,0,0,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rush, Cooper",QB,DAL,NA,2.1,1.4,10,NA,0,0,NA,1.2,-1.3,NA,0,0,0.4,NA,NA,FantasySharks,13124,NYG,0,0,0,0,0,0,0.3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stick, Easton",QB,LAC,NA,0.4,0.1,1,NA,0,0,NA,0.2,0,NA,0,0,0.2,NA,NA,FantasySharks,14069,DET,0,0,0,0,0,0,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Woodside, Logan",QB,ATL,NA,1,0.7,6,NA,0,0,NA,0.3,2,NA,0,0.1,0.2,NA,NA,FantasySharks,13846,@ARI,0,0,0,0,0,0,0.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Darnold, Sam",QB,SFO,NA,0.7,0.5,5,NA,0,0,NA,0.9,-0.5,NA,0,0,0.2,NA,NA,FantasySharks,13592,@JAC,0,0,0,0,0,0,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thompson-Robinson, Dorian",QB,CLE,NA,0.5,0.3,2,NA,0,0.1,NA,0.1,0,NA,0,0,0.1,NA,NA,FantasySharks,16158,@BAL,0,0,0,0,0,0,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wolford, John",QB,TBB,NA,0.3,0.2,2,NA,0,0,NA,0.1,0,NA,0,0,0.1,NA,NA,FantasySharks,15035,TEN,0,0,0,0,0,0,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Beathard, C.J.",QB,JAC,NA,1.4,1,5,NA,0,0.1,NA,1,-0.8,NA,0,0,0.1,NA,NA,FantasySharks,13125,SFO,0,0,0,0,0,0,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Allen,QB,BUF,NA,38,26,260,NA,1.8,1,NA,5,31,NA,0.4,NA,25.7,NA,16228,FFToday,13589,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lamar Jackson,QB,BAL,NA,30,21,222,NA,1.3,1,NA,7,43,NA,0.3,NA,22.4,NA,16255,FFToday,13593,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trevor Lawrence,QB,JAC,NA,38,24,255,NA,1.5,1,NA,8,30,NA,0.1,NA,22.4,NA,17624,FFToday,15237,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joe Burrow,QB,CIN,NA,40,26,277,NA,1.9,1,NA,2,8,NA,0,NA,22.3,NA,17028,FFToday,14777,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brock Purdy,QB,SF,NA,34,23,260,NA,1.5,0,NA,5,17,NA,0.1,NA,21.3,NA,18184,FFToday,15698,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dak Prescott,QB,DAL,NA,35,23,268,NA,1.5,0,NA,4,15,NA,0,NA,20.9,NA,15681,FFToday,12620,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Herbert,QB,LAC,NA,33,23,252,NA,1.5,1,NA,4,13,NA,0.1,NA,20.5,NA,17102,FFToday,14779,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sam Howell,QB,WAS,NA,35,23,257,NA,1.3,1,NA,4,17,NA,0.1,NA,20.4,NA,18104,FFToday,15693,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C.J. Stroud,QB,HOU,NA,34,21,255,NA,1.4,0,NA,2,10,NA,0.1,NA,20,NA,18666,FFToday,16150,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Baker Mayfield,QB,TB,NA,34,21,249,NA,1.3,1,NA,4,16,NA,0,NA,19.3,NA,16116,FFToday,13590,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deshaun Watson,QB,CLE,NA,33,21,231,NA,1.3,1,NA,4,19,NA,0.1,NA,19.3,NA,16031,FFToday,13113,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyler Murray,QB,ARI,NA,27,18,223,NA,1.4,1,NA,3,16,NA,0.1,NA,19,NA,16663,FFToday,14056,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyson Bagent,QB,CHI,NA,30,19,219,NA,1.2,1,NA,5,24,NA,0.1,NA,18.8,NA,18718,FFToday,16384,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Russell Wilson,QB,DEN,NA,30,19,207,NA,1.3,1,NA,5,25,NA,0.1,NA,18.7,NA,12349,FFToday,10703,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joshua Dobbs,QB,MIN,NA,28,20,188,NA,1.1,1,NA,6,35,NA,0.2,NA,18.5,NA,15852,FFToday,13119,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Taylor Heinicke,QB,ATL,NA,33,21,241,NA,1,1,NA,3,17,NA,0.1,NA,18.4,NA,15411,FFToday,12476,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gardner Minshew,QB,IND,NA,33,22,237,NA,1.3,1,NA,3,7,NA,0.1,NA,18.4,NA,16656,FFToday,14067,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geno Smith,QB,SEA,NA,30,21,239,NA,1.4,1,NA,2,8,NA,0,NA,18.4,NA,13362,FFToday,11150,WAS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Will Levis,QB,TEN,NA,33,20,235,NA,1.2,1,NA,4,11,NA,0.1,NA,18.3,NA,18576,FFToday,16149,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Love,QB,GB,NA,33,19,227,NA,1.1,1,NA,5,19,NA,0.1,NA,18.3,NA,17146,FFToday,14782,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jared Goff,QB,DET,NA,35,23,252,NA,1.3,1,NA,2,4,NA,0,NA,18.2,NA,15589,FFToday,12611,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derek Carr,QB,NO,NA,31,21,237,NA,1.3,1,NA,1,3,NA,0,NA,17.4,NA,14145,FFToday,11644,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Wilson,QB,NYJ,NA,36,20,226,NA,1,1,NA,3,16,NA,0,NA,16.9,NA,17756,FFToday,15239,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bryce Young,QB,CAR,NA,32,20,216,NA,1.1,1,NA,5,16,NA,0,NA,16.8,NA,18704,FFToday,16148,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aidan O'Connell,QB,LV,NA,29,18,219,NA,1.2,1,NA,3,7,NA,0,NA,16.5,NA,18607,FFToday,16159,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenny Pickett,QB,PIT,NA,29,18,223,NA,1.1,1,NA,1,5,NA,0,NA,16.1,NA,18180,FFToday,15692,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mac Jones,QB,NE,NA,31,20,218,NA,1.1,1,NA,2,7,NA,0,NA,16,NA,17617,FFToday,15241,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tommy DeVito,QB,NYG,NA,24,16,176,NA,0.9,1,NA,2,13,NA,0.1,NA,14.3,NA,18781,FFToday,16441,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Allen,QB,BUF,NA,36.3,25.2,276,NA,2,0.9,110.4,6.2,35.8,NA,0.4,NA,28.3,NA,13761,FleaFlicker,13589,DENMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,QB1,25/36,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dak Prescott,QB,DAL,NA,34,22.6,259.4,NA,2,0.6,110.5,4.5,18.5,NA,0.1,NA,24.26,NA,12159,FleaFlicker,12620,NYGSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,QB9,22/33,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joe Burrow,QB,CIN,NA,38.6,25.8,273.2,NA,2,0.8,104.4,3.2,13.6,NA,0.1,NA,24.22,NA,15532,FleaFlicker,14777,HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,QB5,25/38,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jared Goff,QB,DET,NA,36.1,24.3,277.7,NA,2,0.8,108.2,1.8,4.5,NA,0.1,NA,23.08,NA,12102,FleaFlicker,12611,@LACSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,QB12,24/36,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Herbert,QB,LAC,NA,35.3,23.9,271.3,NA,2,0.8,108.2,3.9,14.9,NA,0.2,NA,22.49,NA,15516,FleaFlicker,14779,DETSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,5,QB6,23/35,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C.J. Stroud,QB,HOU,NA,34.3,21.5,271.3,NA,2,0.4,106.4,2.2,9.7,NA,0.1,NA,22.14,NA,17589,FleaFlicker,16150,@CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,QB8,21/34,84%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brock Purdy,QB,SF,NA,32.4,21.8,259.9,NA,2,0.6,111.3,4.2,14.9,NA,0.2,NA,22.03,NA,17045,FleaFlicker,15698,@JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,QB13,21/32,83%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lamar Jackson,QB,BAL,NA,30.2,20.6,209.8,NA,1,0.7,97.8,8.4,48.1,NA,0.4,NA,19.88,NA,13775,FleaFlicker,13593,CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,QB4,20/30,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geno Smith,QB,SEA,NA,31.9,21.2,241.6,NA,2,0.9,112.4,3,12.6,NA,0.1,NA,19.84,NA,9372,FleaFlicker,11150,WASSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,5,QB16,21/31,83%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trevor Lawrence,QB,JAC,NA,36,23.8,253.8,NA,1,0.8,96.5,5.8,26,NA,0.2,NA,18.43,NA,16242,FleaFlicker,15237,SFSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,QB11,23/35,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joshua Dobbs,QB,MIN,NA,32.4,21.2,201.9,NA,1,0.9,93.4,5.6,29.4,NA,0.2,NA,18.33,NA,13017,FleaFlicker,13119,NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,QB18,21/32,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyler Murray,QB,ARI,NA,29.4,19.4,221.1,NA,1,0.8,99.9,4.9,29.3,NA,0.2,NA,17.59,NA,14664,FleaFlicker,14056,ATLSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,4,QB17,19/29,69%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sam Howell,QB,WAS,NA,35.8,23.7,256.5,NA,1,0.9,96.8,4,17.4,NA,0.1,NA,17.36,NA,16987,FleaFlicker,15693,@SEASun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,4,QB15,23/35,74%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Baker Mayfield,QB,TB,NA,33.5,21.5,238.7,NA,1,0.8,95.3,4.1,16.3,NA,0.1,NA,16.34,NA,13758,FleaFlicker,13590,TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,5,QB25,21/33,63%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deshaun Watson,QB,CLE,NA,32,20.1,212.8,NA,1,0.7,92.2,4.7,22.5,NA,0.1,NA,16.21,NA,12919,FleaFlicker,13113,@BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,5,QB14,20/32,82%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Taylor Heinicke,QB,ATL,NA,31.8,20.1,231.9,NA,1,0.9,97.6,3.6,16.1,NA,0.1,NA,16.18,NA,11615,FleaFlicker,12476,@ARISun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,1,QB28,20/31,35%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Russell Wilson,QB,DEN,NA,31,20,214.8,NA,1,0.7,98.5,4.6,23.4,NA,0.1,NA,16.08,NA,8598,FleaFlicker,10703,@BUFMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,QB19,20/30,82%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyson Bagent,QB,CHI,NA,29.3,18.8,203.9,NA,1,1,80.1,5.6,25.7,NA,0.2,NA,15.96,NA,18054,FleaFlicker,16384,CARThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,QB35,18/29,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Will Levis,QB,TEN,NA,31.4,19.6,231.1,NA,1,0.9,95,3.8,14.1,NA,0.1,NA,15.87,NA,17623,FleaFlicker,16149,@TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,QB23,19/31,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Love,QB,GB,NA,32.4,19.3,224.8,NA,1,0.9,91.1,4.1,17.6,NA,0.1,NA,15.78,NA,15522,FleaFlicker,14782,@PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,6,QB21,19/32,66%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gardner Minshew,QB,IND,NA,32.3,21,235.1,NA,1,0.8,95.2,3,9.4,NA,0.1,NA,15.67,NA,14860,FleaFlicker,14067,@NESun 9:30 AM,NA,NA,NA,NA,NA,NA,NA,NA,1,QB24,20/32,46%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derek Carr,QB,NO,NA,33.5,22.3,241.4,NA,1,0.8,98.2,1.8,5.5,NA,0.1,NA,15.24,NA,10315,FleaFlicker,11644,@MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,1,QB20,22/33,82%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenny Pickett,QB,PIT,NA,30.6,19,213.2,NA,1,0.8,95.6,2.8,12.7,NA,0.1,NA,15.05,NA,16811,FleaFlicker,15692,GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,6,QB27,19/30,50%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
