player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds,two_pts
Cordarrelle Patterson,RB,ATL,NA,0.3,6.1,NA,0.1,NA,0.5,4,NA,NA,0,0,1.4,NA,11613,FantasyPros,11225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chase Brown,RB,CIN,NA,0.8,5.9,NA,0,NA,0.6,4,NA,NA,0,0,1.3,NA,25324,FantasyPros,16181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trey Sermon,RB,IND,NA,1.5,6.7,NA,0,NA,0.3,2.1,NA,NA,0,0,1.2,NA,19425,FantasyPros,15257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keaton Mitchell,RB,BAL,NA,0,7,NA,0,NA,0.3,1.6,NA,NA,0,0,1.1,NA,25360,FantasyPros,16178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Ernest Johnson,RB,JAC,NA,1.1,5,NA,0,NA,0.5,3.5,NA,NA,0,0,1.1,NA,19111,FantasyPros,14331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenyan Drake,RB,BAL,NA,1.4,6,NA,0,NA,0.2,1.4,NA,NA,0,0,1.1,NA,15637,FantasyPros,12630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Royce Freeman,RB,LAR,NA,0,4.6,NA,0,NA,0.3,2.5,NA,NA,0,0,1,NA,17245,FantasyPros,13617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Boone,RB,HOU,NA,0.7,3.8,NA,0,NA,0.4,3.4,NA,NA,0,0,0.9,NA,17813,FantasyPros,13868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alec Ingold,RB,MIA,NA,0.4,1,NA,0,NA,0.7,5.3,NA,NA,0,0,0.9,NA,18571,FantasyPros,14420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Salvon Ahmed,RB,MIA,NA,0.1,3.1,NA,0,NA,0.4,3.1,NA,NA,0,0,0.9,NA,19449,FantasyPros,14811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ty Chandler,RB,MIN,NA,0.1,4.1,NA,0,NA,0.3,1.9,NA,NA,0,0,0.8,NA,19471,FantasyPros,15723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boston Scott,RB,PHI,NA,0.2,4.3,NA,0,NA,0.2,1,NA,NA,0,0,0.8,NA,17612,FantasyPros,13814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Juszczyk,RB,SF,NA,0.6,2,NA,0,NA,0.4,3.4,NA,NA,0,0,0.8,NA,11798,FantasyPros,11367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emanuel Wilson,RB,GB,NA,0.1,3.6,NA,0,NA,0.3,1.9,NA,NA,0,0,0.8,NA,25885,FantasyPros,16432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craig Reynolds,RB,DET,NA,0.2,2.8,NA,0,NA,0.3,2.5,NA,NA,0,0,0.7,NA,19074,FantasyPros,14727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Brooks,RB,MIA,NA,0,3.8,NA,0,NA,0.2,1.3,NA,NA,0,0,0.7,NA,25823,FantasyPros,16387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Evans,RB,CIN,NA,0.1,2.7,NA,0,NA,0.3,2.5,NA,NA,0,0,0.7,NA,22797,FantasyPros,15275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melvin Gordon III,RB,BAL,NA,0.8,3.5,NA,0,NA,0.2,1.5,NA,NA,0,0,0.7,NA,13903,FantasyPros,12151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrew Beck,RB,HOU,NA,0.5,2.3,NA,0,NA,0.4,2.9,NA,NA,0,0,0.7,NA,18748,FantasyPros,14319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C.J. Ham,RB,MIN,NA,0.2,0.6,NA,0,NA,0.5,4.2,NA,NA,0,0,0.7,NA,16209,FantasyPros,12923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ty Montgomery II,RB,NE,NA,0.1,1.3,NA,0,NA,0.2,3.3,NA,NA,0,0,0.6,NA,13977,FantasyPros,12261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Rodriguez Jr.,RB,WAS,NA,0.1,3.1,NA,0,NA,0.1,1.2,NA,NA,0,0,0.6,NA,22986,FantasyPros,16174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Homer,RB,CHI,NA,0.2,1.7,NA,0,NA,0.3,2.8,NA,NA,0,0,0.6,NA,18616,FantasyPros,14083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon Bolden,RB,LV,NA,0.1,1.2,NA,0,NA,0.2,2.2,NA,NA,0,0,0.5,NA,11410,FantasyPros,10932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Giovanni Ricci,RB,CAR,NA,0.3,1.1,NA,0,NA,0.2,1.9,NA,NA,0,0,0.4,NA,19756,FantasyPros,15054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Luepke,RB,DAL,NA,0.3,1,NA,0,NA,0.3,1.5,NA,NA,0,0,0.3,NA,25941,FantasyPros,16391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Patrick Ricard,RB,BAL,NA,0.2,0.7,NA,0,NA,0.3,2,NA,NA,0,0,0.3,NA,17145,FantasyPros,13455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adam Prentice,RB,NO,NA,0.4,1.4,NA,0,NA,0.2,1.2,NA,NA,0,0,0.3,NA,23451,FantasyPros,15650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Burton,RB,DEN,NA,0.3,0.8,NA,0,NA,0.2,1.6,NA,NA,0,0,0.3,NA,14191,FantasyPros,12325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jason Cabinda,RB,DET,NA,0.2,0.7,NA,0,NA,0.2,1.5,NA,NA,0,0,0.3,NA,17429,FantasyPros,13906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jakob Johnson,RB,LV,NA,0.1,0.4,NA,0,NA,0.3,1.9,NA,NA,0,0,0.3,NA,18673,FantasyPros,14359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dwayne Washington,RB,DEN,NA,0,0.6,NA,0,NA,0.2,1.9,NA,NA,0,0,0.3,NA,15850,FantasyPros,12845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khari Blasingame,RB,CHI,NA,0.2,0.6,NA,0,NA,0.2,1.5,NA,NA,0,0,0.3,NA,18847,FantasyPros,14552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JaMycal Hasty,RB,JAC,NA,0.3,1.1,NA,0,NA,0.1,0.9,NA,NA,0,0,0.3,NA,19627,FantasyPros,14821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Reggie Gilliam,RB,BUF,NA,0,0,NA,0,NA,0.3,1.9,NA,NA,0,0,0.3,NA,19844,FantasyPros,15103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zonovan Knight,RB,DET,NA,0.2,0.6,NA,0,NA,0.1,0.9,NA,NA,0,0,0.2,NA,24901,FantasyPros,15727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kene Nwangwu,RB,MIN,NA,0.1,0.5,NA,0,NA,0.1,0.9,NA,NA,0,0,0.2,NA,23249,FantasyPros,15414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Godwin Igwebuike,RB,PIT,NA,0,0,NA,0,NA,0.2,1.6,NA,NA,0,0,0.2,NA,17352,FantasyPros,14011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eric Gray,RB,NYG,NA,0.1,0.4,NA,0,NA,0.2,1.5,NA,NA,0,0,0.2,NA,23075,FantasyPros,16173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashaad Penny,RB,PHI,NA,0.2,0.7,NA,0,NA,0.1,0.9,NA,NA,0,0,0.2,NA,17308,FantasyPros,13608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Bawden,RB,NYJ,NA,0.3,1,NA,0,NA,0.1,0.6,NA,NA,0,0,0.2,NA,17587,FantasyPros,13838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Patrick Taylor Jr.,RB,GB,NA,0.1,0.6,NA,0,NA,0.1,0.9,NA,NA,0,0,0.2,NA,19544,FantasyPros,14817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ty Johnson,RB,BUF,NA,0.1,0.6,NA,0,NA,0.1,1,NA,NA,0,0,0.2,NA,18406,FantasyPros,14095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raheem Blackshear,RB,CAR,NA,0.1,0.5,NA,0,NA,0.1,0.9,NA,NA,0,0,0.2,NA,20100,FantasyPros,15973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyrion Davis-Price,RB,SF,NA,0.2,0.6,NA,0,NA,0.1,0.9,NA,NA,0,0,0.2,NA,22992,FantasyPros,15746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dare Ogunbowale,RB,HOU,NA,0.1,0.6,NA,0,NA,0.1,0.9,NA,NA,0,0,0.2,NA,16879,FantasyPros,13148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Onta Foreman,RB,CHI,NA,0.2,0.6,NA,0,NA,0.1,0.8,NA,NA,0,0,0.2,NA,16407,FantasyPros,13134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Funk,RB,IND,NA,0.2,0.6,NA,0,NA,0.1,0.4,NA,NA,0,0,0.2,NA,23190,FantasyPros,15480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keith Smith,RB,ATL,NA,0.2,0.5,NA,0,NA,0.1,0.6,NA,NA,0,0,0.1,NA,13192,FantasyPros,12040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McCaffrey, Christian",RB,SFO,NA,15,77,NA,0.9,5,4,40,NA,NA,0.3,0,18.7,NA,NA,FantasySharks,13130,DAL,0.4,0.3,0.1,0,0,0.1,0.5,0.1,0.1,0,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Henry, Derrick",RB,TEN,NA,19.5,79,NA,0.9,3,2.3,28,NA,NA,0.1,0.1,16.3,NA,NA,FantasySharks,12626,@IND,0.4,0.3,0.1,0,0,0,0.3,0.1,0,1,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pollard, Tony",RB,DAL,NA,16,75,NA,0.9,4,3,20,NA,NA,0.1,0,15.2,NA,NA,FantasySharks,14085,@SFO,0.4,0.3,0.1,0,0,0.1,0.7,0.1,0,0,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montgomery, David",RB,DET,NA,17.5,73,NA,0.9,2.3,1.6,15,NA,NA,0.1,0.2,14.2,NA,NA,FantasySharks,14071,CAR,0.9,0,0,0,0,0,0.3,0.1,0,0,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jones, Aaron",RB,GBP,NA,13,65,NA,0.4,4.5,3.3,30,NA,NA,0.3,0.1,13.3,NA,NA,FantasySharks,13319,@LVR,0.3,0.1,0,0,0,0,0.8,0.1,0.1,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Achane, De'Von",RB,MIA,NA,13,55,NA,0.8,3,2,18,NA,NA,0.2,0,13.3,NA,NA,FantasySharks,16167,NYG,0.4,0.2,0.1,0,0,0.1,0.8,0.1,0,5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Robinson, Brian",RB,WAS,NA,18.5,77,NA,0.5,2.4,1.7,14,NA,NA,0.2,0,13.1,NA,NA,FantasySharks,15716,CHI,0.2,0.2,0,0,0,0,0.3,0.1,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jacobs, Josh",RB,LVR,NA,17.5,72,NA,0.5,5.1,3.8,29,NA,NA,0,0.1,12.8,NA,NA,FantasySharks,14073,GBP,0.4,0.1,0,0,0,0,0.5,0.1,0.1,0,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Taylor, Jonathan",RB,IND,NA,14,65,NA,0.8,2.3,1.7,11,NA,NA,0.2,0.4,12.7,NA,NA,FantasySharks,14802,TEN,0.4,0.3,0,0,0,0.1,0.3,0,0,0,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Robinson, Bijan",RB,ATL,NA,14.5,80,NA,0.2,4.9,3.7,27,NA,NA,0.2,0,12.7,NA,NA,FantasySharks,16161,HOU,0.1,0.1,0,0,0,0,0.5,0.1,0.1,2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Williams, Kyren",RB,LAR,NA,14,60,NA,0.7,3.3,2,17,NA,NA,0.1,0,12.6,NA,NA,FantasySharks,15710,PHI,0.6,0.1,0,0,0,0,0.8,0.1,0,1,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cook, James",RB,BUF,NA,14,66,NA,0.6,3,2.3,20,NA,NA,0.1,0,12.5,NA,NA,FantasySharks,15715,JAC,0.3,0.2,0.1,0,0,0,0.3,0.1,0,0,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mostert, Raheem",RB,MIA,NA,11.2,56,NA,0.7,3.1,2.4,18,NA,NA,0.2,0.1,12.2,NA,NA,FantasySharks,12447,NYG,0.4,0,0.1,0,0.1,0,0.5,0.1,0,11,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Etienne, Travis",RB,JAC,NA,14.2,65,NA,0.6,3.2,2.5,20,NA,NA,0,0.1,12.1,NA,NA,FantasySharks,15253,@BUF,0.3,0.2,0.1,0,0,0,0.2,0.1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Swift, D'Andre",RB,PHI,NA,12.6,70,NA,0.5,3.5,2.5,15,NA,NA,0.1,0,12.1,NA,NA,FantasySharks,14797,@LAR,0.4,0.1,0,0,0,0,0.6,0.1,0,0,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Conner, James",RB,ARI,NA,13.6,62,NA,0.5,3.6,2.9,19,NA,NA,0.1,0,11.9,NA,NA,FantasySharks,13146,CIN,0.5,0,0,0,0,0,0.4,0.1,0,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mixon, Joe",RB,CIN,NA,16.5,65,NA,0.4,5.3,4.3,25,NA,NA,0.1,0,11.8,NA,NA,FantasySharks,13131,@ARI,0.2,0.1,0,0,0,0,0.8,0.1,0.1,1,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Herbert, Khalil",RB,CHI,NA,13,60,NA,0.4,3,2,20,NA,NA,0.2,0.2,11.4,NA,NA,FantasySharks,15271,@WAS,0.2,0.2,0,0,0,0,0.2,0.1,0,4,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pacheco, Isiah",RB,KCC,NA,13,62,NA,0.5,2.1,1.8,18,NA,NA,0,0.1,11.1,NA,NA,FantasySharks,15749,@MIN,0.3,0.1,0,0,0.1,0,0.3,0.1,0,9,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kamara, Alvin",RB,NOS,NA,14.3,56,NA,0.4,5.2,3.9,24,NA,NA,0.1,0.2,10.6,NA,NA,FantasySharks,13132,@NEP,0.2,0.2,0,0,0,0,0.8,0.1,0.1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Edwards, Gus",RB,BAL,NA,13.5,62,NA,0.6,1.2,1,5,NA,NA,0,0,10.5,NA,NA,FantasySharks,13850,@PIT,0.5,0.1,0,0,0,0,0.3,0,0,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mattison, Alexander",RB,MIN,NA,13,58,NA,0.5,3.3,2.1,11,NA,NA,0.1,0.2,10.5,NA,NA,FantasySharks,14223,KCC,0.3,0.2,0,0,0,0,0.7,0,0,0,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Barkley, Saquon",RB,NYG,NA,13.7,57,NA,0.4,4.7,3.5,19,NA,NA,0.1,0,10.4,NA,NA,FantasySharks,13604,@MIA,0.3,0,0,0,0,0,0.1,0.1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moss, Zack",RB,IND,NA,12,55,NA,0.5,3,2,14,NA,NA,0.1,0,10.3,NA,NA,FantasySharks,14798,TEN,0.3,0.1,0.1,0,0,0,0.3,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hall, Breece",RB,NYJ,NA,10.7,63,NA,0.3,3.9,2.3,19,NA,NA,0.1,0,10,NA,NA,FantasySharks,15708,@DEN,0.1,0,0,0.1,0,0.1,0.4,0.1,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stevenson, Rhamondre",RB,NEP,NA,11.4,50,NA,0.5,4.1,3,20,NA,NA,0,0.1,9.9,NA,NA,FantasySharks,15259,NOS,0.4,0,0,0,0,0,0.3,0.1,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Harris, Najee",RB,PIT,NA,15,60,NA,0.3,3.1,2.2,13,NA,NA,0.1,0.1,9.8,NA,NA,FantasySharks,15254,BAL,0.2,0.1,0,0,0,0,0.3,0.1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pierce, Dameon",RB,HOU,NA,15,58,NA,0.4,2.9,2,13,NA,NA,0,0.1,9.6,NA,NA,FantasySharks,15717,@ATL,0.2,0.2,0,0,0,0,0.3,0.1,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Williams, Javonte",RB,DEN,NA,13,55,NA,0.4,3.4,2.5,16,NA,NA,0,0,9.5,NA,NA,FantasySharks,15256,NYJ,0.2,0.1,0.1,0,0,0,0.2,0.1,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cook, Dalvin",RB,NYJ,NA,11.9,45,NA,0.4,3.5,3,18,NA,NA,0.1,0.1,9.5,NA,NA,FantasySharks,13128,@DEN,0.3,0.1,0,0,0,0.1,0.5,0.1,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
