player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,rush_att,rush_yds,rush_tds,pass_att,pass_comp,pass_yds,pass_tds,pass_int,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,yahoo_site_points
Jordan Akins,TE,CLE,NA,0.7,0.7,7.7,NA,NA,0,0,1.01,NA,13844,FleaFlicker,13753,0,0,0,NA,NA,NA,NA,NA,JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0,7.7,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brock Wright,TE,DET,NA,0.8,0.8,7,NA,NA,0.1,0,1,NA,16572,FleaFlicker,15626,0,0,0,NA,NA,NA,NA,NA,@CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.1,7,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lawrence Cager,TE,NYG,NA,0.6,0.6,6.2,NA,NA,0.1,0,0.93,NA,15979,FleaFlicker,15041,0,0,0,NA,NA,NA,NA,NA,GBMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.1,6.2,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Payne Durham,TE,TB,NA,0.6,0.6,5.9,NA,NA,0.1,0,0.89,NA,17768,FleaFlicker,16218,0,0,0,NA,NA,NA,NA,NA,@ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.1,5.9,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pharaoh Brown,TE,NE,NA,0.6,0.6,5.8,NA,NA,0,0,0.82,NA,13377,FleaFlicker,13994,0,0,0,NA,NA,NA,NA,NA,@PITThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,5.8,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josiah Deguara,TE,GB,NA,0.6,0.6,5.1,NA,NA,0.1,0,0.81,NA,15567,FleaFlicker,14876,0,0,0,NA,NA,NA,NA,NA,@NYGMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.1,5.1,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Kelce,TE,KC,NA,NA,6.27,60.77,NA,NA,0.54,NA,9.25,NA,travis-kelce-1,NumberFire,11244,0,0,0,NA,NA,NA,NA,NA,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.88,15.62,#11,69,1,12.41,8000,1.55,15.58,12.41
George Kittle,TE,SF,NA,NA,4.35,61.71,NA,NA,0.4,NA,8.5,NA,george-kittle,NumberFire,13299,0,0,0,NA,NA,NA,NA,NA,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,14.6,#23,78,2,10.71,6600,1.62,12.91,10.71
Sam LaPorta,TE,DET,NA,NA,5.41,54.89,NA,NA,0.37,NA,7.7,NA,sam-laporta,NumberFire,16214,0,0,0,NA,NA,NA,NA,NA,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.88,13.52,#21,85,3,10.39,7200,1.44,13.12,10.39
Dalton Kincaid,TE,BUF,NA,NA,5.3,48.13,NA,NA,0.32,NA,6.72,NA,dalton-kincaid,NumberFire,16213,0,0,0,NA,NA,NA,NA,NA,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24,12.2,#8,96,4,9.34,5800,1.61,12.02,9.34
T.J. Hockenson,TE,MIN,NA,NA,5.68,46.25,NA,NA,0.33,NA,6.59,NA,t-j-hockenson,NumberFire,14138,0,0,0,NA,NA,NA,NA,NA,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16,12.02,#24,97,5,9.41,7400,1.27,12.28,9.41
Taysom Hill,TE,NO,NA,NA,1.4,14.54,NA,NA,0.1,NA,6.21,NA,taysom-hill,NumberFire,13424,5.96,30.03,0.21,NA,NA,NA,NA,NA,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91,11.51,#29,104,6,6.9,7000,0.99,7.66,6.9
Jake Ferguson,TE,DAL,NA,NA,3.97,39.06,NA,NA,0.33,NA,5.88,NA,jake-ferguson,NumberFire,15799,0,0,0,NA,NA,NA,NA,NA,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,11.06,#25,112,7,7.87,5700,1.38,9.87,7.87
Cole Kmet,TE,CHI,NA,NA,4.08,40.77,NA,NA,0.3,NA,5.82,NA,cole-kmet,NumberFire,14867,0,0,0,NA,NA,NA,NA,NA,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66,10.98,#20,115,8,7.88,5600,1.41,9.95,7.88
Dallas Goedert,TE,PHI,NA,NA,4.07,43.27,NA,NA,0.23,NA,5.69,NA,dallas-goedert,NumberFire,13674,0,0,0,NA,NA,NA,NA,NA,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,10.8,#3,121,9,7.72,5500,1.4,9.78,7.72
David Njoku,TE,CLE,NA,NA,4.27,45.2,NA,NA,0.19,NA,5.65,NA,david-njoku,NumberFire,13192,0,0,0,NA,NA,NA,NA,NA,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,10.75,#15,122,10,7.78,5500,1.41,9.93,7.78
Evan Engram,TE,JAC,NA,NA,4.34,46.13,NA,NA,0.13,NA,5.33,NA,evan-engram,NumberFire,13189,0,0,0,NA,NA,NA,NA,NA,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,10.32,#2,129,11,7.5,5700,1.32,9.71,7.5
Kyle Pitts,TE,ATL,NA,NA,3.02,37.86,NA,NA,0.19,NA,4.93,NA,kyle-pitts,NumberFire,15329,0,0,0,NA,NA,NA,NA,NA,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,9.78,#19,135,12,6.44,5300,1.22,7.96,6.44
Chigoziem Okonkwo,TE,TEN,NA,NA,3.2,34.68,NA,NA,0.16,NA,4.57,NA,chigoziem-okonkwo,NumberFire,15889,0.25,1.32,0.01,NA,NA,NA,NA,NA,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.15,9.29,#6,140,13,6.22,5000,1.24,7.83,6.22
Pat Freiermuth,TE,PIT,NA,NA,3.3,34.27,NA,NA,0.18,NA,4.48,NA,pat-freiermuth,NumberFire,15331,0,0,0,NA,NA,NA,NA,NA,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.21,9.17,#13,142,14,6.14,5500,1.12,7.81,6.14
Juwan Johnson,TE,NO,NA,NA,2.72,30.1,NA,NA,0.2,NA,4.24,NA,juwan-johnson,NumberFire,14861,0,0,0,NA,NA,NA,NA,NA,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.36,8.84,#29,147,15,5.59,4700,1.19,6.95,5.59
Isaiah Likely,TE,BAL,NA,NA,2.73,28.81,NA,NA,0.21,NA,4.16,NA,isaiah-likely,NumberFire,15798,0,0,0,NA,NA,NA,NA,NA,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.41,8.73,#16,148,16,5.51,5200,1.06,6.88,5.51
Gerald Everett,TE,LAC,NA,NA,2.97,28.97,NA,NA,0.19,NA,3.98,NA,gerald-everett,NumberFire,13236,0,0,0,NA,NA,NA,NA,NA,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.53,8.49,#30,158,17,5.46,5100,1.07,6.99,5.46
Hunter Henry,TE,NE,NA,NA,2.82,32.33,NA,NA,0.11,NA,3.9,NA,hunter-henry,NumberFire,12676,0,0,0,NA,NA,NA,NA,NA,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.58,8.38,#9,164,18,5.3,4900,1.08,6.72,5.3
Michael Mayer,TE,LV,NA,NA,2.65,26.58,NA,NA,0.14,NA,3.52,NA,michael-mayer,NumberFire,16212,0,0,0,NA,NA,NA,NA,NA,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.83,7.87,#10,176,19,4.82,4900,0.98,6.16,4.82
Tanner Hudson,TE,CIN,NA,NA,2.75,25.85,NA,NA,0.15,NA,3.49,NA,tanner-hudson,NumberFire,14370,0,0,0,NA,NA,NA,NA,NA,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.85,7.83,#14,179,20,4.86,4700,1.03,6.25,4.86
Tyler Conklin,TE,NYJ,NA,NA,2.89,29.28,NA,NA,0.09,NA,3.42,NA,tyler-conklin,NumberFire,13675,0,0,0,NA,NA,NA,NA,NA,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.89,7.73,#22,182,21,4.87,4800,1.01,6.35,4.87
Cade Otton,TE,TB,NA,NA,2.78,25.31,NA,NA,0.13,NA,3.3,NA,cade-otton,NumberFire,15802,0,0,0,NA,NA,NA,NA,NA,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.97,7.57,#7,186,22,4.68,4900,0.96,6.09,4.68
Jonnu Smith,TE,ATL,NA,NA,2.15,22.76,NA,NA,0.15,NA,3.13,NA,jonnu-smith,NumberFire,13193,0,0,0,NA,NA,NA,NA,NA,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.08,7.34,#19,188,23,4.21,5000,0.84,5.31,4.21
Tyler Higbee,TE,LA,NA,NA,2.56,23.25,NA,NA,0.13,NA,3.09,NA,tyler-higbee,NumberFire,12678,0,0,0,NA,NA,NA,NA,NA,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.11,7.29,#1,190,24,4.39,5000,0.88,5.68,4.39
Tucker Kraft,TE,GB,NA,NA,2.11,21.71,NA,NA,0.14,NA,3.03,NA,tucker-kraft,NumberFire,16222,0,0,0,NA,NA,NA,NA,NA,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.15,7.21,#17,191,25,4.05,4700,0.86,5.11,4.05
Kylen Granson,TE,IND,NA,NA,1.7,18.77,NA,NA,0.11,NA,2.55,NA,kylen-granson,NumberFire,15419,0,0,0,NA,NA,NA,NA,NA,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.46,6.56,#27,205,26,3.37,4700,0.72,4.23,3.37
Dalton Schultz,TE,HOU,NA,NA,1.68,19.14,NA,NA,0.1,NA,2.51,NA,dalton-schultz,NumberFire,13772,0,0,0,NA,NA,NA,NA,NA,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.48,6.5,#5,207,27,3.33,6000,0.56,4.18,3.33
Noah Fant,TE,SEA,NA,NA,1.94,19.86,NA,NA,0.08,NA,2.48,NA,noah-fant,NumberFire,14137,0,0,0,NA,NA,NA,NA,NA,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.5,6.46,#4,208,28,3.44,4700,0.73,4.41,3.44
Adam Trautman,TE,DEN,NA,NA,1.64,17.13,NA,NA,0.12,NA,2.43,NA,adam-trautman,NumberFire,14870,0,0,0,NA,NA,NA,NA,NA,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.54,6.4,#28,214,29,3.23,4600,0.7,4.06,3.23
Donald Parham Jr.,TE,LAC,NA,NA,1.54,16.21,NA,NA,0.11,NA,2.31,NA,donald-parham-jr,NumberFire,14341,0,0,0,NA,NA,NA,NA,NA,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.61,6.23,#30,219,30,3.05,4800,0.64,3.82,3.05
Daniel Bellinger,TE,NYG,NA,NA,1.6,16.76,NA,NA,0.09,NA,2.18,NA,daniel-bellinger,NumberFire,15873,0,0,0,NA,NA,NA,NA,NA,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.7,6.06,#18,226,31,3,4700,0.64,3.81,3
Andrew Ogletree,TE,IND,NA,NA,1.36,15.14,NA,NA,0.1,NA,2.1,NA,andrew-ogletree,NumberFire,15916,0,0,0,NA,NA,NA,NA,NA,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.75,5.95,#27,229,32,2.79,4300,0.65,3.47,2.79
Brevin Jordan,TE,HOU,NA,NA,1.43,15.33,NA,NA,0.09,NA,2.06,NA,brevin-jordan,NumberFire,15330,0,0,0,NA,NA,NA,NA,NA,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.78,5.9,#5,231,33,2.79,5000,0.56,3.5,2.79
Tommy Tremble,TE,CAR,NA,NA,1.74,15.29,NA,NA,0.08,NA,2.03,NA,tommy-tremble,NumberFire,15332,0,0,0,NA,NA,NA,NA,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.79,5.85,#12,234,34,2.86,4600,0.62,3.74,2.86
Stephen Sullivan,TE,CAR,NA,NA,1.57,15.1,NA,NA,0.07,NA,1.94,NA,stephen-sullivan,NumberFire,15026,0,0,0,NA,NA,NA,NA,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.85,5.73,#12,238,35,2.72,4400,0.62,3.5,2.72
Mike Gesicki,TE,NE,NA,NA,1.44,14.94,NA,NA,0.05,NA,1.81,NA,michael-gesicki,NumberFire,13672,0,0,0,NA,NA,NA,NA,NA,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.94,5.56,#9,245,36,2.51,4500,0.56,3.23,2.51
Will Mallory,TE,IND,NA,NA,1.16,12.44,NA,NA,0.08,NA,1.73,NA,will-mallory,NumberFire,16220,0,0,0,NA,NA,NA,NA,NA,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.99,5.45,#27,248,37,2.3,4500,0.51,2.88,2.3
Jeremy Ruckert,TE,NYJ,NA,NA,1.43,13.53,NA,NA,0.05,NA,1.66,NA,jeremy-ruckert,NumberFire,15796,0,0,0,NA,NA,NA,NA,NA,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.03,5.35,#22,251,38,2.37,4300,0.55,3.08,2.37
Robert Tonyan,TE,CHI,NA,NA,1.11,10.9,NA,NA,0.09,NA,1.64,NA,robert-tonyan,NumberFire,13427,0,0,0,NA,NA,NA,NA,NA,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.05,5.33,#20,254,39,2.19,4300,0.51,2.74,2.19
Foster Moreau,TE,NO,NA,NA,0.96,11.78,NA,NA,0.07,NA,1.58,NA,foster-moreau,NumberFire,14239,0,0,0,NA,NA,NA,NA,NA,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.09,5.25,#29,256,40,2.06,4600,0.45,2.55,2.06
Noah Gray,TE,KC,NA,NA,1.15,10.46,NA,NA,0.08,NA,1.56,NA,noah-gray-1,NumberFire,15337,0,0,0,NA,NA,NA,NA,NA,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.1,5.22,#11,257,41,2.1,4700,0.45,2.68,2.1
Stone Smartt,TE,LAC,NA,NA,1.06,10.74,NA,NA,0.07,NA,1.51,NA,stone-smartt,NumberFire,16113,0,0,0,NA,NA,NA,NA,NA,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.13,5.15,#30,258,42,2.02,4300,0.47,2.55,2.02
Harrison Bryant,TE,CLE,NA,NA,1.18,11.55,NA,NA,0.06,NA,1.47,NA,harrison-bryant,NumberFire,14875,0,0,0,NA,NA,NA,NA,NA,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.16,5.1,#15,259,43,2.09,5100,0.41,2.69,2.09
Austin Hooper,TE,LV,NA,NA,1.07,10.66,NA,NA,0.06,NA,1.42,NA,austin-hooper,NumberFire,12677,0,0,0,NA,NA,NA,NA,NA,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.19,5.03,#10,261,44,1.96,4400,0.45,2.5,1.96
Will Dissly,TE,SEA,NA,NA,1.12,11.14,NA,NA,0.05,NA,1.42,NA,will-dissly,NumberFire,13763,0,0,0,NA,NA,NA,NA,NA,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.19,5.03,#4,261,44,1.95,4200,0.46,2.52,1.95
Luke Schoonmaker,TE,DAL,NA,NA,0.89,8.33,NA,NA,0.08,NA,1.32,NA,luke-schoonmaker,NumberFire,16221,0,0,0,NA,NA,NA,NA,NA,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.25,4.89,#25,267,46,1.76,4500,0.39,2.2,1.76
Connor Heyward,TE,PIT,NA,NA,0.98,9.27,NA,NA,0.06,NA,1.26,NA,connor-heyward,NumberFire,15800,0,0,0,NA,NA,NA,NA,NA,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.29,4.81,#13,272,47,1.78,4400,0.4,2.27,1.78
Ian Thomas,TE,CAR,NA,NA,1.06,9.55,NA,NA,0.05,NA,1.23,NA,ian-thomas,NumberFire,13678,0,0,0,NA,NA,NA,NA,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.31,4.77,#12,274,48,1.79,4300,0.42,2.32,1.79
Ben Sims,TE,GB,NA,NA,0.85,8.62,NA,NA,0.06,NA,1.21,NA,ben-sims,NumberFire,16483,0,0,0,NA,NA,NA,NA,NA,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.33,4.75,#17,276,49,1.65,4200,0.39,2.07,1.65
Durham Smythe,TE,MIA,NA,NA,0.84,8.02,NA,NA,0.07,NA,1.21,NA,durham-smythe,NumberFire,13676,0,0,0,NA,NA,NA,NA,NA,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.33,4.75,#26,276,49,1.64,4500,0.36,2.06,1.64
Jordan Akins,TE,CLE,NA,NA,0.88,9.89,NA,NA,0.04,NA,1.2,NA,jordan-akins,NumberFire,13753,0,0,0,NA,NA,NA,NA,NA,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.33,4.73,#15,278,51,1.65,4300,0.38,2.1,1.65
Jimmy Graham,TE,NO,NA,NA,0.68,7.31,NA,NA,0.07,NA,1.14,NA,jimmy-graham,NumberFire,9925,0,0,0,NA,NA,NA,NA,NA,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.37,4.65,#29,281,52,1.49,4300,0.35,1.83,1.49
Brock Wright,TE,DET,NA,NA,0.72,7.05,NA,NA,0.06,NA,1.04,NA,brock-wright,NumberFire,15626,0,0,0,NA,NA,NA,NA,NA,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.44,4.52,#21,283,53,1.43,4400,0.33,1.79,1.43
Luke Farrell,TE,JAC,NA,NA,0.79,8.57,NA,NA,0.03,NA,1.02,NA,luke-farrell,NumberFire,15335,0,0,0,NA,NA,NA,NA,NA,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.45,4.49,#2,284,54,1.43,4600,0.31,1.83,1.43
Charlie Kolar,TE,BAL,NA,NA,0.6,6.22,NA,NA,0.05,NA,0.93,NA,charlie-kolar,NumberFire,15795,0,0,0,NA,NA,NA,NA,NA,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.51,4.37,#16,287,55,1.22,4200,0.29,1.52,1.22
Eric Saubert,TE,HOU,NA,NA,0.62,6.28,NA,NA,0.04,NA,0.85,NA,eric-saubert,NumberFire,13315,0,0,0,NA,NA,NA,NA,NA,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.56,4.26,#5,288,56,1.18,4200,0.28,1.49,1.18
Josh Whyle,TE,TEN,NA,NA,0.63,6.24,NA,NA,0.03,NA,0.83,NA,josh-whyle,NumberFire,16312,0,0,0,NA,NA,NA,NA,NA,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.57,4.23,#6,289,57,1.12,4500,0.25,1.43,1.12
Drew Sample,TE,CIN,NA,NA,0.71,5.77,NA,NA,0.04,NA,0.81,NA,drew-sample,NumberFire,14146,0,0,0,NA,NA,NA,NA,NA,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.59,4.21,#14,292,58,1.17,4500,0.26,1.53,1.17
Mo Alie-Cox,TE,IND,NA,NA,0.42,5.31,NA,NA,0.03,NA,0.72,NA,mo-alie-cox,NumberFire,13246,0,0,0,NA,NA,NA,NA,NA,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.64,4.08,#27,296,59,0.92,4400,0.21,1.13,0.92
Julian Hill,TE,MIA,NA,NA,0.47,4.59,NA,NA,0.04,NA,0.7,NA,julian-hill,NumberFire,16425,0,0,0,NA,NA,NA,NA,NA,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.66,4.06,#26,298,60,0.93,4300,0.22,1.17,0.93
MyCole Pruitt,TE,ATL,NA,NA,0.46,4.72,NA,NA,0.03,NA,0.68,NA,mycole-pruitt,NumberFire,12309,0,0,0,NA,NA,NA,NA,NA,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.67,4.03,#19,299,61,0.88,4500,0.2,1.11,0.88
Mitchell Wilcox,TE,CIN,NA,NA,0.47,4.06,NA,NA,0.03,NA,0.56,NA,mitchell-wilcox,NumberFire,15563,0,0,0,NA,NA,NA,NA,NA,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.75,3.87,#14,307,62,0.82,4200,0.2,1.06,0.82
Trevon Wesco,TE,TEN,NA,NA,0.42,4.28,NA,NA,0.02,NA,0.56,NA,trevon-wesco,NumberFire,14231,0,0,0,NA,NA,NA,NA,NA,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.75,3.87,#6,307,62,0.76,4200,0.18,0.97,0.76
Charlie Woerner,TE,SF,NA,NA,0.21,2.27,NA,NA,0.02,NA,0.34,NA,charlie-woerner,NumberFire,14984,0,0,0,NA,NA,NA,NA,NA,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.89,3.57,#23,325,64,0.45,4300,0.1,0.56,0.45
Albert Okwuegbunam,TE,PHI,NA,NA,0.23,2.13,NA,NA,0.01,NA,0.29,NA,albert-okwuegbunam,NumberFire,14873,0,0,0,NA,NA,NA,NA,NA,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.92,3.5,#3,332,65,0.39,4200,0.09,0.5,0.39
Colby Parkinson,TE,SEA,NA,NA,0.24,2.28,NA,NA,0.01,NA,0.29,NA,colby-parkinson,NumberFire,14871,0,0,0,NA,NA,NA,NA,NA,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.92,3.5,#4,332,65,0.41,4300,0.1,0.53,0.41
Marcedes Lewis,TE,CHI,NA,NA,0.17,1.87,NA,NA,0.02,NA,0.28,NA,marcedes-lewis,NumberFire,8269,0,0,0,NA,NA,NA,NA,NA,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.93,3.49,#20,335,67,0.39,4100,0.1,0.48,0.39
Johnny Mundt,TE,MIN,NA,NA,0.24,1.85,NA,NA,0.01,NA,0.27,NA,johnny-mundt,NumberFire,13940,0,0,0,NA,NA,NA,NA,NA,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.94,3.48,#24,336,68,0.37,4200,0.09,0.49,0.37
Irv Smith Jr.,TE,CIN,NA,NA,0.23,1.94,NA,NA,0.01,NA,0.27,NA,irv-smith-jr,NumberFire,14141,0,0,0,NA,NA,NA,NA,NA,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.94,3.48,#14,336,68,0.37,4600,0.08,0.48,0.37
Josh Oliver,TE,MIN,NA,NA,0.23,1.78,NA,NA,0.01,NA,0.26,NA,josh-oliver,NumberFire,14209,0,0,0,NA,NA,NA,NA,NA,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.94,3.46,#24,338,70,0.35,4600,0.08,0.47,0.35
Darnell Washington,TE,PIT,NA,NA,0.2,1.86,NA,NA,0.01,NA,0.25,NA,darnell-washington,NumberFire,16216,0,0,0,NA,NA,NA,NA,NA,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.95,3.45,#13,340,71,0.35,4300,0.08,0.45,0.35
Travis Kelce,TE,KC,NA,NA,6.7,72.59,NA,NA,0.45,NA,16.67,NA,2540258,NFL,11244,NA,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Taysom Hill,TE,NO,NA,NA,3.17,33.95,NA,NA,0.18,0.04,14.66,NA,2558954,NFL,13424,NA,58.95,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T.J. Hockenson,TE,MIN,NA,NA,5.67,64.4,NA,NA,0.4,NA,14.52,NA,2562378,NFL,14138,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
George Kittle,TE,SF,NA,NA,4.6,71.04,NA,NA,0.42,NA,14.31,NA,2558266,NFL,13299,NA,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
