player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,draftkings_site_points,yahoo_site_points,return_tds,two_pts
"Davis-Price, Tyrion",RB,SFO,NA,2.3,8,NA,0,0.5,0.3,2,NA,NA,0,0,1,NA,NA,FantasySharks,15746,@LAR,0,0,0,0,0,0,0.1,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ham, C.J.",RB,MIN,NA,0.5,1,NA,0.1,0.7,0.6,4,NA,NA,0,0,0.9,NA,NA,FantasySharks,12923,@PHI,0.1,0,0,0,0,0,0.1,0,0,32,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Penny, Rashaad",RB,PHI,NA,2.2,9,NA,0,0.6,0.2,1,NA,NA,0,0,0.9,NA,NA,FantasySharks,13608,MIN,0,0,0,0,0,0,0,0,0,11,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gilliam, Reggie",RB,BUF,NA,0.2,0,NA,0,1,0.8,7,NA,NA,0,0,0.9,NA,NA,FantasySharks,15103,LVR,0,0,0,0,0,0,0.2,0,0,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brightwell, Gary",RB,NYG,NA,1.3,4,NA,0,0.3,0.2,2,NA,NA,0,0,0.9,NA,NA,FantasySharks,15462,@ARI,0,0,0,0,0,0,0.1,0,0,27,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Strong Jr., Pierre",RB,CLE,NA,1.1,5,NA,0,0.6,0.6,3,NA,NA,0,0,0.8,NA,NA,FantasySharks,15733,@PIT,0,0,0,0,0,0,0,0,0,23,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spiller, Isaiah",RB,LAC,NA,2.8,6,NA,0,0.6,0.5,2,NA,NA,0,0,0.8,NA,NA,FantasySharks,15709,@TEN,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chestnut, Julius",RB,TEN,NA,1.3,4,NA,0,0.6,0.4,3,NA,NA,0,0,0.8,NA,NA,FantasySharks,15965,LAC,0,0,0,0,0,0,0.1,0,0,27,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wilson, Emanuel",RB,GBP,NA,1.8,7,NA,0,0.1,0.1,0,NA,NA,0,0,0.7,NA,NA,FantasySharks,16432,@ATL,0,0,0,0,0,0,0,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ricard, Patrick",RB,BAL,NA,0.9,3,NA,0,0.6,0.4,3,NA,NA,0,0,0.7,NA,NA,FantasySharks,13455,@CIN,0,0,0,0,0,0,0.1,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hull, Evan",RB,IND,NA,1.7,3,NA,0,0.9,0.4,2,NA,NA,0,0,0.6,NA,NA,FantasySharks,16180,@HOU,0,0,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vaughn, Deuce",RB,DAL,NA,1,2,NA,0,0.3,0.2,2,NA,NA,0,0,0.5,NA,NA,FantasySharks,16176,NYJ,0,0,0,0,0,0,0,0,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLaughlin, Jaleel",RB,DEN,NA,0.9,3,NA,0,0.3,0.2,1,NA,NA,0,0,0.4,NA,NA,FantasySharks,16390,WAS,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Evans, Chris",RB,CIN,NA,0,0,NA,0,0.3,0.2,3,NA,NA,0,0,0.4,NA,NA,FantasySharks,15275,BAL,0,0,0,0,0,0,0,0,0,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Evans, Zach",RB,LAR,NA,1.2,3,NA,0,0.2,0.1,1,NA,NA,0,0,0.3,NA,NA,FantasySharks,16163,SFO,0,0,0,0,0,0,0.1,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boone, Mike",RB,HOU,NA,0.6,2,NA,0,0.6,0.2,1,NA,NA,0,0,0.3,NA,NA,FantasySharks,13868,IND,0,0,0,0,0,0,0.1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Demercado, Emari",RB,ARI,NA,0.8,3,NA,0,0.2,0,0,NA,NA,0,0,0.3,NA,NA,FantasySharks,16385,NYG,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Smith, Keith",RB,ATL,NA,0.4,2,NA,0,0.2,0.2,1,NA,NA,0,0,0.3,NA,NA,FantasySharks,12040,GBP,0,0,0,0,0,0,0,0,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bellore, Nick",RB,SEA,NA,0.4,2,NA,0,0.2,0.2,1,NA,NA,0,0,0.2,NA,NA,FantasySharks,10514,@DET,0,0,0,0,0,0,0,0,0,3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rivers, Ronnie",RB,LAR,NA,0.6,1,NA,0,0.3,0.3,1,NA,NA,0,0,0.2,NA,NA,FantasySharks,15726,SFO,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Merritt, Kirk",RB,NOS,NA,0.7,2,NA,0,0.2,0.1,1,NA,NA,0,0,0.2,NA,NA,FantasySharks,15046,@CAR,0,0,0,0,0,0,0,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bawden, Nick",RB,NYJ,NA,0,0,NA,0,0.1,0.1,2,NA,NA,0,0,0.2,NA,NA,FantasySharks,13838,@DAL,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Prentice, Adam",RB,NOS,NA,0.5,1,NA,0,0.4,0.4,1,NA,NA,0,0,0.2,NA,NA,FantasySharks,15650,@CAR,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Johnson, Roschon",RB,CHI,NA,0.5,1,NA,0,0.2,0.1,0,NA,NA,0,0,0.1,NA,NA,FantasySharks,16175,@TBB,0,0,0,0,0,0,0,0,0,20,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mason, Ben",RB,BAL,NA,1,1,NA,0,0.2,0,0,NA,NA,0,0,0.1,NA,NA,FantasySharks,15455,@CIN,0,0,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Johnson, D'Ernest",RB,JAC,NA,0.3,1,NA,0,0,0,0,NA,NA,0,0,0.1,NA,NA,FantasySharks,14331,KCC,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Johnson, Jakob",RB,LVR,NA,0,0,NA,0,0.4,0.3,1,NA,NA,0,0,0.1,NA,NA,FantasySharks,14359,@BUF,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Burton, Michael",RB,DEN,NA,0.3,1,NA,0,0,0,0,NA,NA,0,0,0.1,NA,NA,FantasySharks,12325,WAS,0,0,0,0,0,0,0,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bijan Robinson,RB,ATL,NA,13.9,71.8,NA,0.7,3.4,3.4,26.6,NA,NA,0.2,0.1,15.4,NA,17603,FleaFlicker,16161,GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB3,1,98.4,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Saquon Barkley,RB,NYG,NA,16.4,75.7,NA,0.6,4.2,4.2,28.9,NA,NA,0.1,0,14.9,NA,13778,FleaFlicker,13604,@ARISun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,RB7,0.8,104.7,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUPJonathan Taylor,RB,IND,NA,18,87.4,NA,0.6,2.8,2.8,17.7,NA,NA,0.1,0.1,14.07,NA,15604,FleaFlicker,14802,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB25,0.6,105.1,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derrick Henry,RB,TEN,NA,21.5,89.2,NA,0.6,1.9,1.9,12.9,NA,NA,0,0.1,13.83,NA,12042,FleaFlicker,12626,LACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB5,0.6,102.1,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian McCaffrey,RB,SF,NA,14.5,61.6,NA,0.4,5,5,39.8,NA,NA,0.1,0,13.08,NA,12892,FleaFlicker,13130,@LARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,RB1,0.5,101.5,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tony Pollard,RB,DAL,NA,10.7,61.9,NA,0.5,3.1,3.1,23.5,NA,NA,0.2,0,12.52,NA,14759,FleaFlicker,14085,NYJSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB6,0.7,85.4,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Chubb,RB,CLE,NA,16.7,85.1,NA,0.4,2.1,2.1,14.2,NA,NA,0,0.1,12.45,NA,13802,FleaFlicker,13610,@PITMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB2,0.5,99.4,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
James Cook,RB,BUF,NA,9.5,59.8,NA,0.6,2,2,18.9,NA,NA,0.2,0.1,12.13,NA,16839,FleaFlicker,15715,LVSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,RB24,0.7,78.8,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rachaad White,RB,TB,NA,13.3,56.7,NA,0.2,4.8,4.8,34,NA,NA,0.4,0.3,12.03,NA,16882,FleaFlicker,15721,CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB28,0.6,90.7,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Etienne,RB,JAC,NA,14.2,83.7,NA,0.3,2.6,2.6,22.7,NA,NA,0,0.2,11.84,NA,16241,FleaFlicker,15253,KCSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,RB12,0.3,106.4,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jahmyr Gibbs,RB,DET,NA,12.4,58.5,NA,0.5,3.2,3.2,21.7,NA,NA,0.1,0.1,11.52,NA,17612,FleaFlicker,16162,SEASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,RB13,0.6,80.2,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Najee Harris,RB,PIT,NA,16.9,60.9,NA,0.4,3.7,3.7,18.5,NA,NA,0.2,0.1,11.14,NA,16246,FleaFlicker,15254,CLEMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB11,0.6,79.5,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dameon Pierce,RB,HOU,NA,17.9,75.8,NA,0.3,2.4,2.4,13.5,NA,NA,0.1,0.1,10.79,NA,16914,FleaFlicker,15717,INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB16,0.4,89.3,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Montgomery,RB,DET,NA,15.3,59.8,NA,0.3,2.7,2.7,19.9,NA,NA,0.1,0.1,10.23,NA,14716,FleaFlicker,14071,SEASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,RB23,0.4,79.7,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhamondre Stevenson,RB,NE,NA,13.8,69.1,NA,0.1,4.3,4.3,26.1,NA,NA,0,0.1,10.14,NA,16339,FleaFlicker,15259,MIASun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB10,0.1,95.2,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aaron Jones,RB,GB,NA,12.5,54.5,NA,0.3,3.5,3.5,23.1,NA,NA,0.1,0.1,10.1,NA,13111,FleaFlicker,13319,@ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB15,0.4,77.6,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Jacobs,RB,LV,NA,16,64.8,NA,0.3,2.6,2.6,16.2,NA,NA,0,0.1,9.86,NA,14673,FleaFlicker,14073,@BUFSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,RB8,0.3,81.1,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joe Mixon,RB,CIN,NA,15.8,56.1,NA,0.2,3,3,18.6,NA,NA,0.1,0,9.15,NA,12975,FleaFlicker,13131,BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB9,0.3,74.7,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenneth Walker,RB,SEA,NA,12.6,61.9,NA,0.3,2.4,2.4,9,NA,NA,0,0,8.83,NA,16890,FleaFlicker,15711,@DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB14,0.3,70.9,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Allgeier,RB,ATL,NA,13.7,72.1,NA,0.1,1.7,1.7,10.3,NA,NA,0,0,8.78,NA,16993,FleaFlicker,15712,GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB42,0.1,82.3,78%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
James Conner,RB,ARI,NA,11.5,42.6,NA,0.3,3.2,3.2,17.8,NA,NA,0.1,0,8.63,NA,12951,FleaFlicker,13146,NYGSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB22,0.4,60.5,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brian Robinson,RB,WAS,NA,17.2,65.6,NA,0.1,1.5,1.5,5.1,NA,NA,0.1,0,8.45,NA,16875,FleaFlicker,15716,@DENSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB32,0.2,70.7,90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Miles Sanders,RB,CAR,NA,11.8,58.6,NA,0.2,2.8,2.8,14.5,NA,NA,0,0.1,8.41,NA,14745,FleaFlicker,14079,NOMon 7:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB19,0.2,73.1,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Ekeler,RB,LAC,NA,10.2,35.8,NA,0.1,4.5,4.5,33,NA,NA,0.1,0.1,8.18,NA,13325,FleaFlicker,13404,@TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB4,0.2,68.8,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alexander Mattison,RB,MIN,NA,10.4,42.8,NA,0.2,2.4,2.4,13.2,NA,NA,0.1,0.1,7.78,NA,14700,FleaFlicker,14223,@PHIThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,RB20,0.4,56.1,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Damien Harris,RB,BUF,NA,12.6,55.4,NA,0.2,1.6,1.6,7.9,NA,NA,0,0.1,7.67,NA,14712,FleaFlicker,14075,LVSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,RB44,0.2,63.3,74%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenneth Gainwell,RB,PHI,NA,5.8,25.9,NA,0.5,2.7,2.7,16.4,NA,NA,0.1,0,7.63,NA,16480,FleaFlicker,15255,MINThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB49,0.6,42.3,62%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUSAlvin Kamara,RB,NO,NA,11.6,43.1,NA,0.1,4,4,26.5,NA,NA,0,0.1,7.56,NA,12965,FleaFlicker,13132,@CARMon 7:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB29,0.1,69.6,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breece Hall,RB,NYJ,NA,10.3,44,NA,0.2,2.9,2.9,16.3,NA,NA,0.1,0.1,7.41,NA,16834,FleaFlicker,15708,@DALSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB18,0.2,60.3,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AJ Dillon,RB,GB,NA,10.2,46.6,NA,0.2,2.2,2.2,14,NA,NA,0,0,7.38,NA,15568,FleaFlicker,14805,@ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB34,0.2,60.6,91%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khalil Herbert,RB,CHI,NA,10.8,53.4,NA,0.1,1.7,1.7,7,NA,NA,0,0,6.94,NA,16552,FleaFlicker,15271,@TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,RB31,0.1,60.4,90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isiah Pacheco,RB,KC,NA,12,57.3,NA,0,2,2,12.3,NA,NA,0,0.1,6.86,NA,17029,FleaFlicker,15749,@JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB27,0,69.7,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Warren,RB,PIT,NA,7.5,42,NA,0,2.8,2.8,23.7,NA,NA,0,0,6.57,NA,17137,FleaFlicker,15742,CLEMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB43,0,65.7,73%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamaal Williams,RB,NO,NA,10.8,41.6,NA,0.1,2.9,2.9,11.4,NA,NA,0.1,0,6.5,NA,13040,FleaFlicker,13139,@CARMon 7:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB36,0.2,52.9,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTZack Moss,RB,IND,NA,9.3,40.5,NA,0.2,2.5,2.5,11.1,NA,NA,0.1,0.1,6.46,NA,15548,FleaFlicker,14798,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB64,0.2,51.6,34%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dalvin Cook,RB,NYJ,NA,13.8,44.2,NA,0.1,2.5,2.5,12.5,NA,NA,0,0.1,6.37,NA,12929,FleaFlicker,13128,@DALSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB30,0.1,56.7,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antonio Gibson,RB,WAS,NA,10.9,41.4,NA,0.1,2.6,2.6,15.6,NA,NA,0,0.1,6.24,NA,15591,FleaFlicker,14852,@DENSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB35,0.1,57,88%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Charbonnet,RB,SEA,NA,9.4,37.9,NA,0.1,2.7,2.7,14.1,NA,NA,0,0.1,5.7,NA,17667,FleaFlicker,16169,@DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB38,0.1,52,81%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cam Akers,RB,LAR,NA,12.9,43,NA,0.1,1.7,1.7,8.8,NA,NA,0,0.1,5.52,NA,15563,FleaFlicker,14799,SFSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB21,0.1,51.8,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyjae Spears,RB,TEN,NA,9.1,36.3,NA,0,2.6,2.6,13.5,NA,NA,0,0.1,5.24,NA,17624,FleaFlicker,16165,LACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB57,0.1,49.8,45%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Javonte Williams,RB,DEN,NA,9.8,39.7,NA,0,2.8,2.8,13.6,NA,NA,0,0.1,5.19,NA,16282,FleaFlicker,15256,WASSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,RB26,0,53.3,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raheem Mostert,RB,MIA,NA,9,39.8,NA,0,1.9,1.9,8.6,NA,NA,0,0.1,5.06,NA,11455,FleaFlicker,12447,@NESun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB39,0.1,48.5,86%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Andre Swift,RB,PHI,NA,7.3,26.1,NA,0,3.2,3.2,18.3,NA,NA,0,0.1,4.7,NA,15601,FleaFlicker,14797,MINThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB33,0.1,44.4,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gus Edwards,RB,BAL,NA,8.7,44,NA,0,1.4,1.4,4,NA,NA,0,0.1,4.66,NA,14191,FleaFlicker,13850,@CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,RB52,0,48,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTDe'Von Achane,RB,MIA,NA,8.7,34.1,NA,0,2.5,2.5,12.7,NA,NA,0,0.1,4.57,NA,17617,FleaFlicker,16167,@NESun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB45,0,46.7,71%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Samaje Perine,RB,DEN,NA,7.3,28.6,NA,0,2.6,2.6,16.1,NA,NA,0,0,4.47,NA,13011,FleaFlicker,13133,WASSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,RB37,0,44.7,82%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tank Bigsby,RB,JAC,NA,8.6,33.3,NA,0,2.5,2.5,12.4,NA,NA,0,0.1,4.47,NA,17625,FleaFlicker,16164,KCSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,RB48,0,45.7,68%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chuba Hubbard,RB,CAR,NA,9.2,32.8,NA,0,2.2,2.2,10.1,NA,NA,0,0,4.23,NA,16361,FleaFlicker,15261,NOMon 7:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB53,0,42.9,47%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTRashaad Penny,RB,PHI,NA,9.1,39.2,NA,0,1.6,1.6,3.4,NA,NA,0,0,4.2,NA,13772,FleaFlicker,13608,MINThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB40,0,42.7,79%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sean Tucker,RB,TB,NA,8.1,30.9,NA,0,2.4,2.4,11.5,NA,NA,0,0.1,4.14,NA,18278,FleaFlicker,16166,CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB68,0,42.3,29%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roschon Johnson,RB,CHI,NA,7.8,29.5,NA,0,2.4,2.4,11,NA,NA,0,0,3.97,NA,17716,FleaFlicker,16175,@TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,RB51,0,40.5,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ezekiel Elliott,RB,NE,NA,11.1,32.4,NA,0,1.9,1.9,8.7,NA,NA,0,0.1,3.97,NA,12025,FleaFlicker,12625,MIASun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB47,0,41.1,81%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTEvan Hull,RB,IND,NA,7.7,28.8,NA,0,2.4,2.4,10.7,NA,NA,0,0,3.87,NA,17728,FleaFlicker,16180,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB65,0,39.5,34%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTKendre Miller,RB,NO,NA,7.4,27.4,NA,0,2.3,2.3,10.2,NA,NA,0,0,3.69,NA,17661,FleaFlicker,16171,@CARMon 7:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB55,0,37.6,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devin Singletary,RB,HOU,NA,7,27.9,NA,0,2.1,2.1,9.4,NA,NA,0,0,3.65,NA,14736,FleaFlicker,14080,INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB50,0,37.3,69%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Latavius Murray,RB,BUF,NA,8.4,28.8,NA,0,1.6,1.6,7.1,NA,NA,0,0,3.59,NA,9504,FleaFlicker,11390,LVSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,RB79,0,36,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clyde Edwards-Helaire,RB,KC,NA,7.7,26.8,NA,0,1.8,1.8,9,NA,NA,0,0,3.52,NA,15539,FleaFlicker,14803,@JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB59,0,35.8,43%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
