player,pos,team,games,pass_att,pass_comp,pass_yds,pass_yds_g,pass_tds,pass_int,pass_rate,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,pass_09_tds,pass_1019_tds,pass_2029_tds,pass_3039_tds,pass_4049_tds,pass_50_tds,sacks,scoring_opp,bye,curr_site_pts,draft_rank,pass_comp_pct,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,rec,rec_yds,rec_tds,two_pts
"Gabbert, Blaine",QB,TBB,NA,1.7,1,11,NA,0.1,0,NA,1,-0.4,NA,0,0,0.7,NA,NA,FantasySharks,10262,@PIT,0,0,0.1,0,0,0,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Keenum, Case",QB,BUF,NA,2.6,1.1,8,NA,0,0,NA,1.2,0,NA,0,0,0.5,NA,NA,FantasySharks,10948,@KCC,0,0,0,0,0,0,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lock, Drew",QB,SEA,NA,0.7,0.4,5,NA,0,0,NA,0,0.1,NA,0,0,0.3,NA,NA,FantasySharks,14057,ARI,0,0,0,0,0,0,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minshew, Gardner",QB,PHI,NA,1.2,0.5,5,NA,0,0.1,NA,0.2,1,NA,0,0.1,0.2,NA,NA,FantasySharks,14067,DAL,0,0,0,0,0,0,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grier, Will",QB,DAL,NA,1,0.7,6,NA,0,0,NA,0.8,-1.2,NA,0,0,0.2,NA,NA,FantasySharks,14062,@PHI,0,0,0,0,0,0,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Henne, Chad",QB,KCC,NA,0.9,0.6,4,NA,0,0,NA,1.2,-0.3,NA,0,0,0.2,NA,NA,FantasySharks,9073,BUF,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wolford, John",QB,LAR,NA,0.7,0.3,2,NA,0,0,NA,0,0.1,NA,0,0,0.1,NA,NA,FantasySharks,15035,CAR,0,0,0,0,0,0,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rypien, Brett",QB,DEN,NA,0.9,0.6,3,NA,0,0.1,NA,0,0.1,NA,0,0,0.1,NA,NA,FantasySharks,14065,@LAC,0,0,0,0,0,0,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rudolph, Mason",QB,PIT,NA,0.4,0.2,2,NA,0,0,NA,0,0,NA,0,0,0.1,NA,NA,FantasySharks,13595,TBB,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Beathard, C.J.",QB,JAC,NA,0.2,0.1,1,NA,0,0,NA,0.5,0.1,NA,0,0,0.1,NA,NA,FantasySharks,13125,@IND,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobbs, Joshua",QB,CLE,NA,0.4,0.2,2,NA,0,0,NA,0.1,0,NA,0,0,0.1,NA,NA,FantasySharks,13119,NEP,0,0,0,0,0,0,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allen, Brandon",QB,CIN,NA,0.4,0.1,1,NA,0,0,NA,0.5,-0.4,NA,0,0,0.1,NA,NA,FantasySharks,12621,@NOS,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Allen,QB,BUF,NA,38,25,313,NA,3,0,NA,8,42,NA,1,NA,37.9,NA,16228,FFToday,13589,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Hurts,QB,PHI,NA,30,20,251,NA,2,0,NA,9,51,NA,1,NA,31.7,NA,17116,FFToday,14783,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Patrick Mahomes,QB,KC,NA,39,26,310,NA,3,1,NA,3,15,NA,0,NA,29,NA,15946,FFToday,13116,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lamar Jackson,QB,BAL,NA,27,17,217,NA,1,1,NA,11,62,NA,1,NA,27.1,NA,16255,FFToday,13593,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyler Murray,QB,ARI,NA,31,21,255,NA,2,1,NA,5,25,NA,0,NA,23.3,NA,16663,FFToday,14056,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Fields,QB,CHI,NA,25,15,177,NA,1,1,NA,7,43,NA,1,NA,23.2,NA,17568,FFToday,15238,WAS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Herbert,QB,LAC,NA,36,24,287,NA,2,1,NA,1,5,NA,0,NA,22.9,NA,17102,FFToday,14779,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geno Smith,QB,SEA,NA,35,22,262,NA,2,0,NA,5,17,NA,0,NA,22.8,NA,13362,FFToday,11150,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tom Brady,QB,TB,NA,39,26,285,NA,2,0,NA,0,0,NA,0,NA,22.3,NA,1812,FFToday,5848,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matthew Stafford,QB,LAR,NA,33,23,274,NA,2,1,NA,0,0,NA,0,NA,21.7,NA,11001,FFToday,9431,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trevor Lawrence,QB,JAC,NA,33,20,242,NA,2,1,NA,3,15,NA,0,NA,21.6,NA,17624,FFToday,15237,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joe Burrow,QB,CIN,NA,30,20,255,NA,2,1,NA,2,7,NA,0,NA,21.5,NA,17028,FFToday,14777,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aaron Rodgers,QB,GB,NA,33,23,257,NA,2,0,NA,2,6,NA,0,NA,21.5,NA,2480,FFToday,7836,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jimmy Garoppolo,QB,SF,NA,32,22,248,NA,2,1,NA,0,0,NA,0,NA,20.4,NA,14191,FFToday,11760,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Russell Wilson,QB,DEN,NA,32,20,249,NA,1,1,NA,6,20,NA,0,NA,18.5,NA,12349,FFToday,10703,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carson Wentz,QB,WAS,NA,33,22,249,NA,1,1,NA,3,14,NA,0,NA,17.9,NA,15741,FFToday,12610,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marcus Mariota,QB,ATL,NA,25,15,184,NA,1,0,NA,7,45,NA,0,NA,17.7,NA,15240,FFToday,12141,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daniel Jones,QB,NYG,NA,25,16,189,NA,1,1,NA,8,42,NA,0,NA,17.7,NA,16624,FFToday,14059,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kirk Cousins,QB,MIN,NA,34,22,264,NA,1,1,NA,3,4,NA,0,NA,17.6,NA,12376,FFToday,10700,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Wilson,QB,NYJ,NA,32,22,245,NA,1,1,NA,3,11,NA,0,NA,17.4,NA,17756,FFToday,15239,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenny Pickett,QB,PIT,NA,31,19,239,NA,1,2,NA,2,13,NA,0,NA,17.3,NA,18180,FFToday,15692,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jacoby Brissett,QB,CLE,NA,34,21,225,NA,1,0,NA,5,17,NA,0,NA,17,NA,15522,FFToday,12616,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andy Dalton,QB,NO,NA,32,19,244,NA,1,1,NA,2,6,NA,0,NA,16.8,NA,11889,FFToday,10313,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Skylar Thompson,QB,MIA,NA,32,20,237,NA,1,1,NA,2,7,NA,0,NA,16.6,NA,18221,FFToday,15699,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bailey Zappe,QB,NE,NA,34,20,235,NA,1,1,NA,2,8,NA,0,NA,16.6,NA,18261,FFToday,15696,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matt Ryan,QB,IND,NA,31,20,232,NA,1,1,NA,0,0,NA,0,NA,15.6,NA,2955,FFToday,9099,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P.J. Walker,QB,CAR,NA,31,17,219,NA,1,1,NA,2,5,NA,0,NA,15.5,NA,16925,FFToday,13416,LAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cooper Rush,QB,DAL,NA,30,18,226,NA,1,1,NA,0,0,NA,0,NA,15.3,NA,14996,FFToday,13124,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Allen,QB,BUF,NA,40,26.5,301.5,NA,2,0.8,104.3,7,40.8,NA,0.5,NA,31.3,NA,13761,FleaFlicker,13589,@KCSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,QB1,26/40,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lamar Jackson,QB,BAL,NA,31,19.5,225.7,NA,2,0.8,108.3,10.1,67,NA,0.4,NA,26.74,NA,13775,FleaFlicker,13593,@NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,QB3,19/30,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Patrick Mahomes,QB,KC,NA,39.2,25.6,280.4,NA,2,0.8,102.5,3.7,19.5,NA,0.1,NA,25.15,NA,12894,FleaFlicker,13116,BUFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,QB4,25/39,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyler Murray,QB,ARI,NA,36.6,24.8,272.9,NA,2,0.8,107.6,6.2,31.4,NA,0.3,NA,25,NA,14664,FleaFlicker,14056,@SEASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,QB6,24/36,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tom Brady,QB,TB,NA,38.8,25.4,291,NA,2,0.7,106.4,1,0.5,NA,0.1,NA,23.5,NA,309,FleaFlicker,5848,@PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,QB8,25/38,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Hurts,QB,PHI,NA,32,20.4,235.1,NA,1,0.9,95.2,10.7,50.4,NA,0.7,NA,23.11,NA,15581,FleaFlicker,14783,DALSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,QB2,20/32,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aaron Rodgers,QB,GB,NA,34.1,23.5,258.3,NA,2,0.3,109.7,2.1,1.5,NA,0.1,NA,22.65,NA,3452,FleaFlicker,7836,NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,QB13,23/34,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matthew Stafford,QB,LAR,NA,34.9,23.7,265.8,NA,2,0.9,110.5,2,3,NA,0.1,NA,21.99,NA,6038,FleaFlicker,9431,CARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,QB17,23/34,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geno Smith,QB,SEA,NA,33.5,23.2,260,NA,2,0.6,113.2,3.9,15.5,NA,0.1,NA,21.91,NA,9372,FleaFlicker,11150,ARISun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,QB15,23/33,70%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Herbert,QB,LAC,NA,37.5,24.4,265.7,NA,2,0.8,104,3.1,12.4,NA,0.1,NA,21.77,NA,15516,FleaFlicker,14779,DENMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,QB5,24/37,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joe Burrow,QB,CIN,NA,35.4,23,267.2,NA,2,0.9,105.3,3.5,12.2,NA,0.2,NA,21.5,NA,15532,FleaFlicker,14777,@NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,QB7,22/35,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kirk Cousins,QB,MIN,NA,35.3,23.1,265.2,NA,2,0.8,107.4,2,5.7,NA,0.1,NA,20.41,NA,8625,FleaFlicker,10700,@MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,QB11,23/35,91%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jimmy Garoppolo,QB,SF,NA,29.8,19.7,231.2,NA,2,0.8,112.9,1.6,4,NA,0.1,NA,18.56,NA,10311,FleaFlicker,11760,@ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,QB29,19/29,51%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daniel Jones,QB,NYG,NA,31.3,20,213.6,NA,1,0.9,92.5,6.4,34.4,NA,0.2,NA,17.42,NA,14668,FleaFlicker,14059,BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,QB25,19/31,51%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Russell Wilson,QB,DEN,NA,33.8,21.1,250.5,NA,1,0.7,96.8,3.9,17.8,NA,0.1,NA,17.29,NA,8598,FleaFlicker,10703,@LACMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,QB14,21/33,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marcus Mariota,QB,ATL,NA,28.4,16.7,198,NA,1,0.7,91.1,6.4,31.3,NA,0.2,NA,16.55,NA,11184,FleaFlicker,12141,SFSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,QB22,16/28,38%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Fields,QB,CHI,NA,25.1,14.9,181.8,NA,1,1,92.3,7.5,38.5,NA,0.3,NA,16.5,NA,16262,FleaFlicker,15238,WASL 7-12,NA,NA,NA,NA,NA,NA,NA,NA,4,16.5,QB20,14/25,67%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carson Wentz,QB,WAS,NA,36,22.5,237.4,NA,1,0.8,89.7,3.4,13.5,NA,0.1,NA,16.04,NA,12032,FleaFlicker,12610,@CHIW 12-7,NA,NA,NA,NA,NA,NA,NA,NA,4,16.04,QB21,22/36,70%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jacoby Brissett,QB,CLE,NA,32.5,20.7,217.8,NA,1,0.7,92.8,3.9,15.6,NA,0.1,NA,15.75,NA,12079,FleaFlicker,12616,NESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,QB30,20/32,31%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trevor Lawrence,QB,JAC,NA,35.1,21.8,237.5,NA,1,0.9,89.8,3.3,13.2,NA,0.1,NA,15.54,NA,16242,FleaFlicker,15237,@INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,QB12,21/35,84%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matt Ryan,QB,IND,NA,34.8,22.8,245.1,NA,1,0.9,95.8,2,5.5,NA,0.1,NA,14.8,NA,5371,FleaFlicker,9099,JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,QB28,22/34,67%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Wilson,QB,NYJ,NA,35.1,20.8,217.6,NA,1,0.9,85.1,2.5,11,NA,0.1,NA,14.78,NA,16233,FleaFlicker,15239,@GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,QB27,20/35,45%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenny Pickett,QB,PIT,NA,36.2,22.7,235.7,NA,1,1.3,77.9,2.7,10.9,NA,0.1,NA,14.56,NA,16811,FleaFlicker,15692,TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,QB26,22/36,46%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mac Jones,QB,NE,NA,27.1,17.7,203.2,NA,1,0.9,98.2,3,12.8,NA,0.1,NA,14.4,NA,16235,FleaFlicker,15241,@CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,QB32,17/27,47%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Skylar Thompson,QB,MIA,NA,33.1,19.9,219.4,NA,1,0.9,87.8,2.2,8.2,NA,0.1,NA,14.33,NA,17024,FleaFlicker,15699,MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,19/33,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andy Dalton,QB,NO,NA,31.5,19.4,226.6,NA,1,1,94.3,2.3,7.5,NA,0,NA,14.28,NA,7404,FleaFlicker,10313,CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,QB39,19/31,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cooper Rush,QB,DAL,NA,33.6,20.3,217.6,NA,1,0.9,90.1,2,6.2,NA,0.1,NA,13.76,NA,13143,FleaFlicker,13124,@PHISun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,20/33,24%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PJ Walker,QB,CAR,NA,32.2,19.7,214.8,NA,1,1.2,76.8,2.3,7.8,NA,0,NA,13.04,NA,13341,FleaFlicker,13416,@LARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,19/32,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jameis Winston,QB,NO,NA,22.4,14.2,162.5,NA,1,0.8,100.9,2.2,8.7,NA,0,NA,11.38,NA,11183,FleaFlicker,12140,CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,QB19,14/22,63%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Teddy Bridgewater,QB,MIA,NA,18.8,13.2,107,NA,1,0.4,105.3,1.6,3.1,NA,0,NA,10.9,NA,10240,FleaFlicker,11640,MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,QB40,13/18,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bailey Zappe,QB,NE,NA,26.6,16.4,151.2,NA,1,0.9,90.4,1.9,3.8,NA,0,NA,10.2,NA,16908,FleaFlicker,15696,@CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,16/26,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jacob Eason,QB,CAR,NA,0,0,21.6,NA,0.1,0.1,0,0,0.1,NA,0,NA,1.39,NA,15707,FleaFlicker,14780,@LARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,0/0,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Love,QB,GB,NA,1.4,0.8,10.4,NA,0.1,0,68.8,0.3,0.6,NA,0,NA,1.1,NA,15522,FleaFlicker,14782,NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0/1,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRDColt McCoy,QB,ARI,NA,1.5,1.1,11.8,NA,0.1,0,112.5,0.2,0.9,NA,0,NA,1.08,NA,6625,FleaFlicker,9899,@SEASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,1/1,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Taylor Heinicke,QB,WAS,NA,1.4,0.8,11.7,NA,0.1,0,72.9,0.2,0.6,NA,0,NA,1.08,NA,11615,FleaFlicker,12476,@CHIW 12-7,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0/1,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drew Lock,QB,SEA,NA,1.3,0.9,11.3,NA,0.1,0.1,72.9,0.2,0.6,NA,0,NA,1.01,NA,14722,FleaFlicker,14057,ARISun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,QB44,0/1,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chase Daniel,QB,LAC,NA,1.5,0.9,9.9,NA,0.1,0,64.6,0.2,1.1,NA,0,NA,1,NA,6353,FleaFlicker,9706,DENMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,0/1,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chad Henne,QB,KC,NA,1.5,0.9,9.4,NA,0.1,0,64.6,0.3,1,NA,0,NA,0.97,NA,5343,FleaFlicker,9073,BUFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,0/1,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
