season,week,id,pos,FantasySharks,NumberFire,FantasyPros,FleaFlicker,CBS,FFToday,NFL,FantasySharks_ERROR_LAG_1,NumberFire_ERROR_LAG_1,FantasyPros_ERROR_LAG_1,FleaFlicker_ERROR_LAG_1,CBS_ERROR_LAG_1,FFToday_ERROR_LAG_1,NFL_ERROR_LAG_1,avg_type,points,sd_pts,dropoff,floor,ceiling,points_vor,floor_vor,ceiling_vor,rank,floor_rank,ceiling_rank,pos_rank,tier,first_name,last_name,team,position,age,exp
2022,2,525,DST,,,,,,,,,,,,,,,average,6.998333333333333,0.3996581872884211,0.3533333333333326,6.470000000000001,7.42875,-0.4016666666666664,-0.28749999999999964,-1.146250000000001,116,110,142,8,6,Tampa Bay,Buccaneers,TBB,DST,NA,50
2022,2,526,DST,,,,,,,,,,,,,,,average,5.383333333333333,0.3913906829073306,0.0033333333333329662,4.82,5.695,-2.0166666666666666,-1.9375,-2.880000000000001,184,178,201,28,18,Atlanta,Falcons,ATL,DST,NA,50
2022,2,527,DST,,,,,,,,,,,,,,,average,6.223333333333334,0.7424666097991657,0.0033333333333338544,5.19125,6.9750000000000005,-1.1766666666666659,-1.5662500000000001,-1.6000000000000005,143,162,157,15,10,Carolina,Panthers,CAR,DST,NA,50
2022,2,528,DST,,,,,,,,,,,,,,,average,7.691666666666666,0.37854546182283894,0.29166666666666696,7.307500000000001,8.17,0.29166666666666696,0.5500000000000007,-0.40500000000000114,95,83,114,2,2,Los Angeles,Rams,LAR,DST,NA,50
2022,2,529,DST,,,,,,,,,,,,,,,average,5.38,0.47255687488386,0.0649999999999995,4.96125,6.0625,-2.0199999999999996,-1.7962500000000006,-2.512500000000001,185,175,187,29,19,New Orleans,Saints,NOS,DST,NA,50
2022,2,530,DST,,,,,,,,,,,,,,,average,7.166666666666667,0.46671904467963027,0.023333333333333428,6.7575,7.85,-0.2333333333333325,0,-0.7250000000000014,111,103,124,6,4,San Francisco,49ers,SFO,DST,NA,50
2022,2,531,DST,,,,,,,,,,,,,,,average,6.140000000000001,0.521104596026556,0.018333333333333535,5.4662500000000005,6.706250000000001,-1.259999999999999,-1.2912499999999998,-1.8687500000000004,150,150,166,17,11,Baltimore,Ravens,BAL,DST,NA,50
2022,2,532,DST,,,,,,,,,,,,,,,average,5.585,0.409878030638384,0.05833333333333357,5.141249999999999,6.1425,-1.8149999999999995,-1.6162500000000009,-2.432500000000001,176,167,180,24,16,Houston,Texans,HOU,DST,NA,50
2022,2,10862,K,,,,,,,,,,,,,,,average,7.049280464758172,0.959978688141341,0.12160520020790777,5.890000000000001,8.250630409929773,-1.5619484523887666,-1.6049999999999986,-1.3887983643121622,166,165,150,28,3,Randy,Bullock,TEN,K,33,8
2022,2,10868,K,,,,,,,,,,,,,,,average,5.752964357429718,0.8641350453154378,3.7529643574297182,4.70257906626506,6.752,-2.8582645597172203,-2.792420933734939,-2.8874287742419353,205,197,202,32,5,Greg,Zuerlein,NYJ,K,35,8
2022,2,10976,K,,,,,,,,,,,,,,,average,8.943190596812887,0.49582682575498266,0.10518636776011725,8.316313209494325,9.584914626137536,0.33196167966594814,0.8213132094943258,-0.05451414810439914,93,77,104,5,1,Justin,Tucker,BAL,K,33,8
2022,2,11387,K,,,,,,,,,,,,,,,average,7.144310684521615,1.2895049214090986,0.003608608819539505,5.884124075030115,9.059248150060231,-1.4669182326253232,-1.6108759249698839,-0.580180624181704,161,166,119,25,3,Dustin,Hopkins,LAC,K,32,7
2022,2,11936,K,,,,,,,,,,,,,,,average,8.83800422905277,1.6528870633049497,0.17671763999415901,7.494999999999999,11.352395691300789,0.2267753119058309,0,1.7129669170588535,96,103,76,6,1,Chris,Boswell,PIT,K,33,6
2022,2,11945,K,,,,,,,,,,,,,,,average,7.2803382891618185,0.8209318098720413,0.13602760464020314,6.2,8.328352492764257,-1.33089062798512,-1.294999999999999,-1.3110762814776784,156,151,149,24,3,Cairo,Santos,CHI,K,31,6
2022,2,11947,K,,,,,,,,,,,,,,,average,9.259958191609977,1.7346526858871356,0.09420383994982906,7.757059523809525,11.951026785714284,0.6487292744630384,0.26205952380952535,2.3115980114723484,81,95,66,1,1,Brandon,McManus,DEN,K,31,6
2022,2,12437,K,,,,,,,,,,,,,,,average,6.721499409681228,1.4664352006348054,0.9685350522515099,4.878,8.487878787878788,-1.8897295074657103,-2.616999999999999,-1.1515499863631469,180,193,143,31,4,Jason,Myers,SEA,K,31,6
2022,2,12860,K,,,,,,,,,,,,,,,average,7.531438289601555,0.9826378044851992,0.03727496317388468,6.401,8.752471655328797,-1.0797906275453837,-1.0939999999999994,-0.8869571189131378,140,139,129,20,2,Ka'imi,Fairbairn,HOU,K,28,4
2022,2,12956,K,,,,,,,,,,,,,,,average,8.233606893977104,1.8084214943167658,0.10018167675645806,6.890000000000001,11.0730531358885,-0.3776220231698346,-0.60499999999999865,1.4336243616465651,115,123,81,10,2,Wil,Lutz,NOS,K,28,4
2022,2,13241,K,,,,,,,,,,,,,,,average,2,0,0.19999999999999996,2,2,-6.6112289171469385,-5.494999999999999,-7.639428774241935,311,270,308,33,5,Aldrick,Rosas,FA,K,28,4
2022,2,13303,K,,,,,,,,,,,,,,,average,7.930346119929453,1.3358506908688976,0.08673852225120626,6.119641534391534,9.348403880070546,-0.6808827972174853,-1.375358465608465,-0.29102489417138955,126,156,109,16,2,Jake,Elliott,PHI,K,27,3
2022,2,13403,K,,,,,,,,,,,,,,,average,8.66128658905861,0.8635264721547197,0.050057671911671875,7.767961323075312,9.870514994504632,0.050057671911671875,0.27296132307531273,0.23108622026269643,101,94,96,7,1,Younghoe,Koo,ATL,K,28,3
2022,2,13718,K,,,,,,,,,,,,,,,average,9.165754351660148,0.603762208925229,0.041321773793077554,8.252001073537306,9.728398416532475,0.5545254345132093,0.7570010735373067,0.0889696422905395,84,79,100,2,1,Daniel,Carlson,LVR,K,27,2
2022,2,13719,K,,,,,,,,,,,,,,,average,7.067597396781529,1.1240814753338009,0.018316932023356713,5.66,8.448374277086852,-1.5436315203654098,-1.834999999999999,-1.1910544971550827,165,177,145,27,3,Eddy,Pineiro,CAR,K,27,2
2022,2,13832,K,,,,,,,,,,,,,,,average,6.927675264550264,1.0527322547669018,0.09267526455026331,5.500790895061728,8.198854938271605,-1.6835536525966743,-1.994209104938271,-1.44057383597033,171,180,152,29,3,Jason,Sanders,MIA,K,27,2
2022,2,13898,K,,,,,,,,,,,,,,,average,8.351879864650778,0.84879558614583,0.11827297067367404,7.514686113789779,9.639428774241935,-0.2593490524961606,0.01968611378977947,0,113,102,103,9,1,Greg,Joseph,MIN,K,28,2
2022,2,13909,K,,,,,,,,,,,,,,,average,7.49416332642767,1.1290954141858947,0.13913617079140383,6.140000000000001,8.724660571668768,-1.1170655907192684,-1.3549999999999986,-0.9147682025731676,142,155,131,21,2,Brett,Maher,DAL,K,33,3
2022,2,14244,K,,,,,,,,,,,,,,,average,9.12443257786707,1.1720815543902912,0.08614956046216626,7.4257113797735554,10.431867203991557,0.5132036607201318,-0.06928862022644378,0.7924384297496214,86,105,88,3,1,Matt,Gay,LAR,K,28,1
2022,2,14258,K,,,,,,,,,,,,,,,average,8.081008561343506,1.1626327024039547,0.1203790583961224,6.39,9.286250613873541,-0.5302203558034329,-1.1049999999999995,-0.3531781603683939,121,141,112,13,2,Austin,Seibert,DET,K,26,1
2022,2,14600,K,,,,,,,,,,,,,,,average,7.355027155636266,0.9552403292734146,0.011075908470733253,6.350512594161959,8.643025188323918,-1.2562017615106722,-1.1444874058380403,-0.9964035859180171,149,144,137,22,2,Joey,Slye,WAS,K,26,1
2022,2,14717,K,,,,,,,,,,,,,,,average,7.763333333333333,0.8921135951585238,0.17309487066431473,6.76,8.837333333333333,-0.8478955838136057,-0.7349999999999994,-0.8020954409086016,132,128,127,18,2,Chase,McLaughlin,IND,K,26,1
2022,2,14912,K,,,,,,,,,,,,,,,average,1,NA,0,1,1,-7.6112289171469385,-6.494999999999999,-8.639428774241935,355,322,343,35,6,Rodrigo,Blankenship,FA,K,25,0
2022,2,14983,K,,,,,,,,,,,,,,,average,8.6112289171469385,0.9208439740877857,0.2593490524961606,7.221038106017732,9.30232786266742,0,-0.2739618939822668,-0.33710091157451494,103,109,111,8,1,Tyler,Bass,BUF,K,25,0
2022,2,15368,K,,,,,,,,,,,,,,,average,9.038283017404904,0.7044569172578835,0.09509242059201739,8.017725790010195,9.694953665091278,0.42705410025796553,0.5227257900101954,0.05552489084934287,91,84,102,4,1,Evan,McPherson,CIN,K,23,-1
2022,2,15369,K,,,,,,,,,,,,,,,average,7.140702075702076,1.0636824968096175,0.07310467892054717,5.734884615384615,8.386178266178266,-1.4705268414448627,-1.7601153846153839,-1.2532505080636689,162,172,147,26,3,Riley,Patterson,JAC,K,23,-1
2022,2,15523,K,,,,,,,,,,,,,,,average,6.835000000000001,0.6263917836838752,0.11350059031877269,6.074,7.197,-1.7762289171469376,-1.4209999999999994,-2.442428774241935,174,158,182,30,3,Matt,Ammendola,KCC,K,26,-1
2022,2,15882,K,,,,,,,,,,,,,,,average,7.343951247165533,0.8353948505218473,0.06361295800371458,6.389099206349206,8.463055555555554,-1.2672776699814055,-1.1059007936507932,-1.176373218686381,151,142,144,23,2,Cade,York,CLE,K,21,-2
2022,2,16002,K,,,,,,,,,,,,,,,average,1.8,0,0.8,1.8,1.8,-6.811228917146939,-5.694999999999999,-7.839428774241935,323,284,315,34,6,James,McCourt,FA,K,25,-2
2022,2,8153,K,,,,,,,,,,,,,,,average,7.945496111184439,0.9592230355080567,0.015149991254985729,6.5283057865380005,8.969590322691031,-0.6657328059624996,-0.9666942134619987,-0.6698384515509037,125,135,122,15,2,Robbie,Gould,SFO,K,40,15
2022,2,8742,K,,,,,,,,,,,,,,,average,7.590238462669018,1.3116033595584944,0.05880017306746321,5.704170524691358,9.009795781893004,-1.0209904544779205,-1.790829475308641,-0.629632992348931,138,174,121,19,2,Mason,Crosby,GBP,K,38,13
2022,2,8851,K,,,,,,,,,,,,,,,average,7.843607597678247,0.6917939359504223,0.08027426434491414,7.130000000000001,8.702443147362038,-0.7676213194686916,-0.36499999999999844,-0.9369856268798973,129,112,133,17,2,Nick,Folk,NEP,K,38,13
2022,2,8930,K,,,,,,,,,,,,,,,average,7.960629502947383,1.0163171338371166,0.01513339176294437,6.554,9.146875530650364,-0.6505994141995552,-0.940999999999999,-0.49255324359157093,124,132,117,14,2,Matt,Prater,ARI,K,38,14
2022,2,9686,K,,,,,,,,,,,,,,,average,8.133425217220646,0.7353038428678325,0.0022154399037894734,7.587536905207942,9.233493193455725,-0.4778036999262927,0.09253690520794322,-0.4059355807862097,118,98,115,11,2,Ryan,Succop,TBB,K,36,11
2022,2,9694,K,,,,,,,,,,,,,,,average,8.131209777316856,0.6480475913442271,0.0502012159733507,7.3139600725952825,8.912841298648921,-0.48001913983008215,-0.18103992740471675,-0.7265874755930142,120,108,125,12,2,Graham,Gano,NYG,K,35,11
2022,2,10262,QB,,,,,,,,,,,,,,,average,0.313,0.004242640687119289,0.024999999999999967,0.3103,0.3157,-17.598085714285716,-16.46522,-18.498939999999997,549,543,551,65,14,Blaine,Gabbert,TBB,QB,33,9
2022,2,10313,QB,,,,,,,,,,,,,,,average,2.1693333333333333,2.3301856864493296,0.16737333333333337,0.8240000000000001,4.4563999999999995,-15.74175238095238,-15.95152,-14.358239999999999,517,527,509,33,12,Andy,Dalton,NOS,QB,35,9
2022,2,10413,QB,,,,,,,,,,,,,,,average,0.924,0.11777945491468363,0.014000000000000012,0.8560000000000001,1.0396,-16.987085714285715,-15.91952,-17.775039999999997,533,526,536,49,13,Tyrod,Taylor,NYG,QB,33,9
2022,2,10697,QB,,,,,,,,,,,,,,,average,14.779,1.9825788895611023,0.093514285714285,12.866600000000002,17.754999999999995,-3.132085714285715,-3.9089199999999984,-1.0596400000000017,212,226,140,21,9,Ryan,Tannehill,TEN,QB,34,8
2022,2,10699,QB,,,,,,,,,,,,,,,average,0.664,0.4018357873559795,0.03599999999999992,0.26960000000000006,0.896,-17.247085714285713,-16.50592,-17.918639999999996,545,546,544,61,13,Nick,Foles,IND,QB,33,8
2022,2,10700,QB,,,,,,,,,,,,,,,average,17.95537142857143,0.5058482042216677,0.044285714285713595,17.412100000000002,18.64668,0.044285714285713595,0.6365800000000021,-0.16795999999999722,102,80,106,12,5,Kirk,Cousins,MIN,QB,34,8
2022,2,10703,QB,,,,,,,,,,,,,,,average,19.569714285714287,1.3312442443425765,0.9472571428571435,17.5451,20.8775,1.6586285714285722,0.7695800000000013,2.062860000000004,71,78,70,8,5,Russell,Wilson,DEN,QB,34,8
2022,2,10948,QB,,,,,,,,,,,,,,,average,0.6653333333333333,0.47227252019711385,3.333333333332966e-4,0.20180000000000006,0.938,-17.245752380952382,-16.57372,-17.87664,543,548,541,59,13,Case,Keenum,BUF,QB,34,8
2022,2,11150,QB,,,,,,,,,,,,,,,average,12.972857142857142,1.6974922119184555,0.42882857142856956,11.234,15.3874,-4.9382285714285725,-5.54152,-3.4272399999999976,254,274,212,31,11,Geno,Smith,SEA,QB,32,7
2022,2,11640,QB,,,,,,,,,,,,,,,average,1.58,1.437714853508859,0.2772000000000001,0.7356,2.9928,-16.331085714285713,-16.03992,-15.821839999999998,523,532,523,39,13,Teddy,Bridgewater,MIA,QB,30,6
2022,2,11644,QB,,,,,,,,,,,,,,,average,18.569314285714285,0.7845840414482296,0.45842857142856985,17.6655,19.60658,0.6582285714285696,0.8899800000000013,0.7919400000000039,80,75,89,10,5,Derek,Carr,LVR,QB,31,6
2022,2,11760,QB,,,,,,,,,,,,,,,average,2.00196,2.0043234289904412,0.16195999999999988,0.9428,4.707559999999999,-15.909125714285715,-15.83272,-14.107079999999998,518,521,505,34,12,Jimmy,Garoppolo,SFO,QB,31,6
2022,2,12140,QB,,,,,,,,,,,,,,,average,16.02254285714286,1.40426011225027,0.29848571428571624,14.389800000000001,17.73346,-1.8885428571428555,-2.385719999999999,-1.0811799999999963,179,188,141,18,8,Jameis,Winston,NOS,QB,28,5
2022,2,12141,QB,,,,,,,,,,,,,,,average,15.724057142857143,1.7270099274537511,0.49065714285714357,14.227,18.30718,-2.1870285714285718,-2.54852,-0.5074599999999982,191,192,118,19,8,Marcus,Mariota,ATL,QB,29,5
2022,2,12381,QB,,,,,,,,,,,,,,,average,0.9429833333333334,0.36898112116716464,0.018983333333333352,0.66669,1.3873,-16.96810238095238,-16.10883,-17.427339999999997,532,533,530,48,13,Trevor,Siemian,CHI,QB,31,5
2022,2,12476,QB,,,,,,,,,,,,,,,average,1.84,1.610807251039056,0.1339999999999999,0.91,3.421,-16.071085714285715,-15.86552,-15.393639999999998,519,523,521,35,12,Taylor,Heinicke,WAS,QB,29,5
2022,2,12610,QB,,,,,,,,,,,,,,,average,17.3394,1.3201034050406812,0.9411428571428573,15.324000000000002,18.625,-0.5716857142857137,-1.4515199999999986,-0.18963999999999714,122,160,107,15,7,Carson,Wentz,WAS,QB,30,4
2022,2,12611,QB,,,,,,,,,,,,,,,average,16.081657142857143,1.2040681858559663,0.059114285714283454,14.34106,17.2922,-1.829428571428572,-2.4344599999999996,-1.522439999999996,177,189,155,17,7,Jared,Goff,DET,QB,28,4
2022,2,12616,QB,,,,,,,,,,,,,,,average,14.191485714285715,1.3556865264858389,0.5027428571428576,12.601500000000001,15.9552,-3.7196,-4.174019999999999,-2.8594399999999975,221,230,200,26,10,Jacoby,Brissett,CLE,QB,30,4
2022,2,12621,QB,,,,,,,,,,,,,,,average,1.0213333333333334,0.46649901750521766,0.01983333333333337,0.752,1.4792,-16.88975238095238,-16.02352,-17.33544,529,529,528,45,13,Brandon,Allen,CIN,QB,30,4
2022,2,12623,QB,,,,,,,,,,,,,,,average,1.0237333333333334,0.020144809091508713,0.0023999999999999577,1.00408,1.0390000000000001,-16.887352380952382,-15.77144,-17.775639999999996,528,519,537,44,13,Jeff,Driskel,HOU,QB,29,4
2022,2,12815,QB,,,,,,,,,,,,,,,average,0.8683333333333333,0.05105226080530942,0.03183333333333327,0.8215,0.9133,-17.042752380952383,-15.95402,-17.901339999999998,537,528,542,53,13,Nate,Sudfeld,DET,QB,29,4
2022,2,13115,QB,,,,,,,,,,,,,,,average,14.619257142857144,1.789252300876116,0.07000000000000206,13.1385,17.296239999999997,-3.291828571428571,-3.6370199999999997,-1.5183999999999997,214,221,154,23,9,Mitchell,Trubisky,PIT,QB,28,3
2022,2,13116,QB,,,,,,,,,,,,,,,average,22.43894285714286,1.211228768451199,1.2486571428571445,21.001,24.01332,4.527857142857144,4.225480000000001,5.198680000000003,32,34,33,3,2,Patrick,Mahomes,KCC,QB,27,3
2022,2,13119,QB,,,,,,,,,,,,,,,average,1.1810833333333335,0.3313913849212136,0.011243333333333494,0.8895000000000001,1.5628499999999999,-16.73000238095238,-15.88602,-17.251789999999996,525,525,526,41,13,Joshua,Dobbs,CLE,QB,27,3
2022,2,13124,QB,,,,,,,,,,,,,,,average,13.1826,1.6827710242335403,0.20974285714285834,11.2385,15.501999999999999,-4.728485714285714,-5.53702,-3.3126399999999983,247,272,211,30,11,Cooper,Rush,DAL,QB,29,3
2022,2,13125,QB,,,,,,,,,,,,,,,average,0.6280000000000001,0.3879793808954286,0.06233333333333346,0.24720000000000006,0.8520000000000001,-17.283085714285715,-16.52832,-17.962639999999997,546,547,547,62,13,C.J.,Beathard,JAC,QB,29,3
2022,2,13416,QB,,,,,,,,,,,,,,,average,0.9600000000000002,NA,0.01701666666666679,0.9600000000000002,0.9600000000000002,-16.951085714285714,-15.81552,-17.854639999999996,531,520,539,47,13,P.J.,Walker,CAR,QB,27,3
2022,2,13424,QB,,,,,,,,,,,,,,,average,1.6510000000000002,0.04101219330881979,0.06700000000000017,1.6249,1.6771000000000003,-16.260085714285715,-15.15062,-17.137539999999998,521,517,525,37,12,Taysom,Hill,NOS,TE,32,3
2022,2,13589,QB,,,,,,,,,,,,,,,average,25.070742857142857,1.4206164188561983,1.7757428571428555,23.30068,26.962999999999997,7.159657142857142,6.52516,8.14836,14,16,14,1,1,Josh,Allen,BUF,QB,26,2
2022,2,13590,QB,,,,,,,,,,,,,,,average,13.5352,1.3147257001620782,0.3239142857142845,11.837,15.14394,-4.375885714285715,-4.9385200000000005,-3.6706999999999965,240,252,218,28,11,Baker,Mayfield,CAR,QB,27,2
2022,2,13593,QB,,,,,,,,,,,,,,,average,20.862628571428573,1.877798624022542,0.8779142857142865,18.893,23.4076,2.951542857142858,2.1174800000000005,4.5929600000000015,48,60,38,5,3,Lamar,Jackson,BAL,QB,25,2
2022,2,13595,QB,,,,,,,,,,,,,,,average,0.08,NA,0,0.08,0.08,-17.831085714285717,-16.695520000000002,-18.73464,551,550,553,67,14,Mason,Rudolph,PIT,QB,27,2
2022,2,13598,QB,,,,,,,,,,,,,,,average,1.7060000000000002,1.6662328768812602,0.05499999999999994,0.744,3.3414,-16.205085714285715,-16.03152,-15.473239999999997,520,531,522,36,12,Mike,White,NYJ,QB,27,2
2022,2,13879,QB,,,,,,,,,,,,,,,average,0.6813333333333333,0.1893708882941972,7.333333333333636e-4,0.5720000000000001,0.8672,-17.22975238095238,-16.20352,-17.947439999999997,540,536,545,56,13,Kyle,Allen,HOU,QB,26,2
2022,2,13968,QB,,,,,,,,,,,,,,,average,0.665,0.024041630560342638,0.0010000000000000009,0.6497,0.6803,-17.246085714285716,-16.12582,-18.134339999999998,544,534,549,60,13,Nick,Mullens,MIN,QB,27,3
2022,2,14056,QB,,,,,,,,,,,,,,,average,19.984714285714286,0.7779698268111509,0.26114285714285757,18.9725,20.951300000000003,2.0736285714285714,2.19698,2.136660000000006,65,58,68,6,3,Kyler,Murray,ARI,QB,25,1
2022,2,14057,QB,,,,,,,,,,,,,,,average,0.86946,0.2793755680083711,0.0011266666666667202,0.50046,1.1272,-17.041625714285715,-16.27506,-17.68744,536,537,535,52,13,Drew,Lock,SEA,QB,26,1
2022,2,14059,QB,,,,,,,,,,,,,,,average,14.302228571428572,1.5182293960556885,0.11074285714285637,12.5305,16.22548,-3.6088571428571434,-4.24502,-2.589159999999996,219,232,191,25,9,Daniel,Jones,NYG,QB,25,1
2022,2,14061,QB,,,,,,,,,,,,,,,average,1.16984,0.3565978519284714,0.13823999999999992,0.7491999999999999,1.56056,-16.741245714285714,-16.026320000000002,-17.25408,526,530,527,42,13,Trace,McSorley,ARI,QB,27,1
2022,2,14062,QB,,,,,,,,,,,,,,,average,0.28800000000000003,NA,0.20800000000000002,0.28800000000000003,0.28800000000000003,-17.623085714285715,-16.48752,-18.526639999999997,550,544,552,66,14,Will,Grier,FA,QB,27,1
2022,2,14063,QB,,,,,,,,,,,,,,,average,1.0015,0.11900000000000005,0.04149999999999987,0.9420000000000001,1.1443,-16.909585714285715,-15.83352,-17.670339999999996,530,522,534,46,13,Jarrett,Stidham,LVR,QB,26,1
2022,2,14065,QB,,,,,,,,,,,,,,,average,0.5656666666666667,0.39462175983254316,0.22566666666666668,0.17820000000000005,0.7947,-17.34541904761905,-16.59732,-18.01994,547,549,548,63,14,Brett,Rypien,DEN,QB,26,1
2022,2,14067,QB,,,,,,,,,,,,,,,average,0.7532,0.38758039166087854,0.07186666666666663,0.28562,1.0357,-17.157885714285715,-16.4899,-17.77894,539,545,538,55,13,Gardner,Minshew,PHI,QB,26,1
2022,2,14777,QB,,,,,,,,,,,,,,,average,18.110885714285715,0.9137768426127025,0.15551428571428616,17.0955,19.399680000000004,0.19979999999999976,0.31998000000000104,0.5850400000000064,98,93,93,11,5,Joe,Burrow,CIN,QB,26,0
2022,2,14778,QB,,,,,,,,,,,,,,,average,16.398257142857144,1.0477525771178722,0.3166000000000011,15.1099,17.774,-1.512828571428571,-1.6656200000000005,-1.0406399999999962,164,169,139,16,7,Tua,Tagovailoa,MIA,QB,24,0
2022,2,14779,QB,,,,,,,,,,,,,,,average,21.190285714285714,1.6010878754028166,0.32765714285714154,19.97776,23.721,3.2791999999999994,3.2022399999999998,4.906360000000003,41,42,36,4,2,Justin,Herbert,LAC,QB,24,0
2022,2,14782,QB,,,,,,,,,,,,,,,average,1.3028,0.15889839520901397,0.12171666666666647,1.0968,1.4460000000000002,-16.608285714285714,-15.67872,-17.368639999999996,524,518,529,40,13,Jordan,Love,GBP,QB,24,0
2022,2,14783,QB,,,,,,,,,,,,,,,average,23.295,3.471110819319948,0.8560571428571428,20.110219999999998,28.649199999999997,5.383914285714287,3.334699999999998,9.83456,26,39,4,2,1,Jalen,Hurts,PHI,QB,24,0
2022,2,14789,QB,,,,,,,,,,,,,,,average,1.584,1.1743304475316987,0.0040000000000000036,0.906,2.7366,-16.327085714285715,-15.86952,-16.078039999999998,522,524,524,38,12,Tyler,Huntley,BAL,QB,24,0
2022,2,15035,QB,,,,,,,,,,,,,,,average,0.33999999999999997,NA,0.02699999999999997,0.33999999999999997,0.33999999999999997,-17.571085714285715,-16.43552,-18.474639999999997,548,542,550,64,14,John,Wolford,LAR,QB,27,2
2022,2,15237,QB,,,,,,,,,,,,,,,average,14.549257142857142,1.2150004703114905,0.2470285714285705,13.293099999999999,16.17852,-3.361828571428573,-3.482420000000001,-2.6361199999999982,215,213,193,24,9,Trevor,Lawrence,JAC,QB,23,-1
2022,2,15238,QB,,,,,,,,,,,,,,,average,14.685485714285715,1.206086297946892,0.06622857142857086,13.248,16.351779999999998,-3.2256,-3.527520000000001,-2.462859999999999,213,216,183,22,9,Justin,Fields,CHI,QB,23,-1
2022,2,15240,QB,,,,,,,,,,,,,,,average,17.911085714285715,1.9174069429210658,0.10168571428571482,15.195,20.0259,0,-1.58052,1.211260000000003,103,163,85,13,6,Trey,Lance,SFO,QB,22,-1
2022,2,15241,QB,,,,,,,,,,,,,,,average,13.211285714285715,1.224919686385699,0.028685714285714425,11.768,14.7383,-4.6998,-5.0075199999999995,-4.0763399999999965,244,256,223,29,11,Mac,Jones,NEP,QB,24,-1
2022,2,15252,QB,,,,,,,,,,,,,,,average,13.688742857142858,1.9146670022549115,0.15354285714285787,11.1046,16.139,-4.222342857142857,-5.670920000000001,-2.675639999999998,234,283,194,27,10,Davis,Mills,HOU,QB,24,-1
2022,2,15692,QB,,,,,,,,,,,,,,,average,1.0316,0.510342336084319,0.007866666666666688,0.34219999999999995,1.293,-16.879485714285714,-16.433320000000002,-17.521639999999998,527,541,531,43,13,Kenny,Pickett,PIT,QB,24,-2
2022,2,15694,QB,,,,,,,,,,,,,,,average,0.8365,0.5494219689819475,0.08330000000000004,0.48685000000000006,1.18615,-17.074585714285714,-16.28867,-17.628489999999996,538,538,533,54,13,Malik,Willis,TEN,QB,23,-2
2022,2,15697,QB,,,,,,,,,,,,,,,average,0.6806,0.4109704612256214,0.011266666666666647,0.41906,0.9421399999999999,-17.230485714285717,-16.35646,-17.8725,541,539,540,57,13,Desmond,Ridder,ATL,QB,23,-2
2022,2,5848,QB,,,,,,,,,,,,,,,average,17.8094,0.8411425245858545,0.46999999999999886,16.77552,18.814639999999997,-0.10168571428571482,0,0,108,103,103,14,6,Tom,Brady,TBB,QB,45,20
2022,2,7836,QB,,,,,,,,,,,,,,,average,18.622457142857144,0.26903704117427724,0.05314285714285916,18.37734,19.0365,0.7113714285714288,1.60182,0.22186000000000305,79,69,97,9,5,Aaron,Rodgers,GBP,QB,39,15
2022,2,9064,QB,,,,,,,,,,,,,,,average,12.544028571428573,1.0648637811386732,10.374695238095239,11.6005,14.162699999999997,-5.367057142857142,-5.17502,-4.65194,264,261,231,32,12,Joe,Flacco,NYJ,QB,37,12
2022,2,9073,QB,,,,,,,,,,,,,,,average,0.6693333333333333,0.31985204913105264,0.0040000000000000036,0.3554000000000001,0.854,-17.24175238095238,-16.42012,-17.960639999999998,542,540,546,58,13,Chad,Henne,KCC,QB,37,12
2022,2,9099,QB,,,,,,,,,,,,,,,average,15.2334,1.0459974760963806,0.4543999999999997,13.89,16.5092,-2.6776857142857153,-2.8855199999999996,-2.3054399999999973,200,201,175,20,9,Matt,Ryan,IND,QB,37,12
2022,2,9431,QB,,,,,,,,,,,,,,,average,19.72357142857143,0.8389535182084197,0.15385714285714158,18.6749,20.80922,1.8124857142857138,1.8993800000000007,1.9945800000000027,69,63,71,7,4,Matthew,Stafford,LAR,QB,34,11
2022,2,9706,QB,,,,,,,,,,,,,,,average,0.91,0,0.03866666666666663,0.91,0.91,-17.001085714285715,-15.86552,-17.904639999999997,534,523,543,50,13,Chase,Daniel,LAC,QB,36,11
2022,2,9714,QB,,,,,,,,,,,,,,,average,0.8713333333333334,0.4113700685919351,0.0018733333333333935,0.5834,1.2764,-17.039752380952383,-16.19212,-17.53824,535,535,532,51,13,Brian,Hoyer,NEP,QB,37,11
2022,2,10276,RB,,,,,,,,,,,,,,,average,11.153142857142857,2.335224145456665,0.011571428571427234,8.698,14.476199999999999,0.45314285714285774,0,2.7952999999999975,89,103,62,30,10,Mark,Ingram,NOS,RB,33,9
2022,2,10368,RB,,,,,,,,,,,,,,,average,0.64,0,0.02400000000000002,0.64,0.64,-10.059999999999999,-8.058,-11.0409,463,434,451,127,20,Taiwan,Jones,BUF,RB,34,9
2022,2,10514,RB,,,,,,,,,,,,,,,average,0.43,NA,0,0.43,0.43,-10.27,-8.268,-11.250900000000001,472,451,457,132,20,Nick,Bellore,SEA,RB,33,9
2022,2,10932,RB,,,,,,,,,,,,,,,average,5.1000000000000005,NA,0.14183333333333348,5.1000000000000005,5.1000000000000005,-5.599999999999999,-3.598,-6.580900000000001,275,219,274,56,16,Brandon,Bolden,LVR,RB,32,8
2022,2,11182,RB,,,,,,,,,,,,,,,average,9.836714285714287,0.6465035999605145,0.1587142857142858,9.2043,10.73,-0.8632857142857127,0.5062999999999995,-0.9509000000000007,134,85,135,37,11,Rex,Burkhead,HOU,RB,32,7
