player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,rush_yds,rush_tds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,rush_att,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value
Ian Thomas,TE,CAR,NA,1.7,1.7,17.4,NA,NA,0.1,0,2.46,NA,13874,FleaFlicker,13678,@NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,3,NA,NA,0,0.1,17.4,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O.J. Howard,TE,HOU,NA,1.3,1.3,14.5,NA,NA,0.1,0,2.23,NA,12891,FleaFlicker,13188,@DENSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,6,NA,NA,0,0.1,14.5,35%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anthony Firkser,TE,ATL,NA,1.7,1.7,16.8,NA,NA,0.1,0,2.22,NA,13415,FleaFlicker,13919,@LARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,NA,0,0.1,16.8,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
John Bates,TE,WAS,NA,1.3,1.3,17.3,NA,NA,0.1,0,2.15,NA,16360,FleaFlicker,15344,@DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,NA,0,0.1,17.3,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Will Dissly,TE,SEA,NA,1.6,1.6,17.4,NA,NA,0.1,0,2.14,NA,14475,FleaFlicker,13763,@SFSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,NA,NA,0,0.1,17.4,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Kroft,TE,SF,NA,1.3,1.3,15.4,NA,NA,0.1,0,2.14,NA,11199,FleaFlicker,12212,SEASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9,NA,NA,0,0.1,15.4,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Durham Smythe,TE,MIA,NA,1.6,1.6,16.6,NA,NA,0.1,0,2.14,NA,13905,FleaFlicker,13676,@BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,NA,NA,0,0.1,16.6,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brock Wright,TE,DET,NA,1.2,1.2,11.9,NA,NA,0.1,0,2.09,NA,16572,FleaFlicker,15626,WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,6,NA,NA,0,0.1,11.9,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Foster Moreau,TE,LV,NA,1.2,1.2,14.1,NA,NA,0.1,0,2.07,NA,14781,FleaFlicker,14239,ARISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,6,NA,NA,0,0.1,14.1,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daniel Bellinger,TE,NYG,NA,1.7,1.7,15.5,NA,NA,0.1,0,1.97,NA,16932,FleaFlicker,15873,CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9,NA,NA,0,0.1,15.5,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josiah Deguara,TE,GB,NA,1.2,1.2,12.8,NA,NA,0.1,0,1.94,NA,15567,FleaFlicker,14876,CHISun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,NA,0,0.1,12.8,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geoff Swaim,TE,TEN,NA,1.6,1.6,13.4,NA,NA,0.1,0,1.89,NA,11287,FleaFlicker,12378,@BUFMon 7:15 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,6,NA,NA,0,0.1,13.4,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ross Dwelley,TE,SF,NA,1.1,1.1,11.6,NA,NA,0.1,0,1.88,NA,14377,FleaFlicker,13988,SEASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9,NA,NA,0,0.1,11.6,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pharaoh Brown,TE,HOU,NA,1.5,1.5,14.5,NA,NA,0.1,0,1.87,NA,13377,FleaFlicker,13994,@DENSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,6,NA,NA,0,0.1,14.5,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cade Otton,TE,TB,NA,1.2,1.2,12.2,NA,NA,0.1,0,1.81,NA,16937,FleaFlicker,15802,@NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,NA,NA,0,0.1,12.2,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanner Hudson,TE,NYG,NA,1.3,1.3,13.3,NA,NA,0.1,0,1.79,NA,14275,FleaFlicker,14370,CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9,NA,NA,0,0.1,13.3,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adam Trautman,TE,NO,NA,1.2,1.2,13.5,NA,NA,0.1,0,1.77,NA,15575,FleaFlicker,14870,TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,NA,0,0.1,13.5,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrew Beck,TE,DEN,NA,1.1,1.1,12.2,NA,NA,0.1,0,1.77,NA,14951,FleaFlicker,14319,HOUSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9,NA,NA,0,0.1,12.2,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tommy Tremble,TE,CAR,NA,1.4,1.4,13.5,NA,NA,0.1,0,1.77,NA,16314,FleaFlicker,15332,@NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,3,NA,NA,0,0.1,13.5,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Richard Rodgers,TE,LAC,NA,1,1,11,NA,NA,0.1,0,1.7,NA,10296,FleaFlicker,11785,@KCL 24-27,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,8,NA,NA,0,0.1,11,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jody Fortson,TE,KC,NA,1,1,10.8,NA,NA,0.1,0,1.68,NA,15133,FleaFlicker,15070,LACW 27-24,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,8,1.68,NA,0,0.1,10.8,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tre' McKitty,TE,LAC,NA,1.2,1.2,11.5,NA,NA,0.1,0,1.63,NA,16291,FleaFlicker,15333,@KCL 24-27,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,8,NA,NA,0,0.1,11.5,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dan Arnold,TE,JAC,NA,1,1,12,NA,NA,0.1,0,1.62,NA,13665,FleaFlicker,13880,INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,NA,NA,0,0.1,12,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devin Asiasi,TE,CIN,NA,0.7,0.7,10.1,NA,NA,0.1,0,1.61,NA,15614,FleaFlicker,14936,@DALSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0.1,10.1,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jeremy Ruckert,TE,NYJ,NA,1.3,1.3,13.1,NA,NA,0.1,0,1.61,NA,16833,FleaFlicker,15796,@CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0.1,13.1,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Johnny Mundt,TE,MIN,NA,1.2,1.2,11,NA,NA,0.1,0,1.58,NA,13239,FleaFlicker,13940,@PHIMon 8:30 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,7,NA,NA,0,0.1,11,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Myarick,TE,NYG,NA,1,1,9.1,NA,NA,0.1,0,1.57,NA,15417,FleaFlicker,NA,CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9,NA,NA,0,0.1,9.1,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colby Parkinson,TE,SEA,NA,1.1,1.1,12.7,NA,NA,0.1,0,1.57,NA,15679,FleaFlicker,14871,@SFSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,NA,NA,0,0.1,12.7,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ryan Griffin,TE,CHI,NA,1.1,1.1,11.3,NA,NA,0.1,0,1.55,NA,9458,FleaFlicker,11399,@GBSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,NA,0,0.1,11.3,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parker Hesse,TE,ATL,NA,1.2,1.2,11.1,NA,NA,0.1,0,1.53,NA,15431,FleaFlicker,15564,@LARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,NA,0,0.1,11.1,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Gray,TE,KC,NA,0.9,0.9,8.6,NA,NA,0.1,0,1.52,NA,16430,FleaFlicker,15337,LACW 27-24,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,8,1.52,NA,0,0.1,8.6,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eric Saubert,TE,DEN,NA,0.8,0.8,8.1,NA,NA,0.1,0,1.41,NA,13110,FleaFlicker,13315,HOUSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9,NA,NA,0,0.1,8.1,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quintin Morris,TE,BUF,NA,0.8,0.8,8.1,NA,NA,0.1,0,1.41,NA,16654,FleaFlicker,15341,TENMon 7:15 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,7,NA,NA,0,0.1,8.1,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marcedes Lewis,TE,GB,NA,1.1,1.1,11.1,NA,NA,0.1,0.1,1.31,NA,4007,FleaFlicker,8269,CHISun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,NA,0,0.1,11.1,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTJames Mitchell,TE,DET,NA,0.7,0.7,6.7,NA,NA,0.1,0,1.27,NA,17017,FleaFlicker,NA,WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,6,NA,NA,0,0.1,6.7,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trey McBride,TE,ARI,NA,0.7,0.7,6.5,NA,NA,0.1,0,1.25,NA,16895,FleaFlicker,15794,@LVSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,3,NA,NA,0,0.1,6.5,29%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTNick Vannett,TE,NO,NA,0.6,0.6,6.1,NA,NA,0.1,0,1.21,NA,12056,FleaFlicker,12680,TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,NA,0,0.1,6.1,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grant Calcaterra,TE,PHI,NA,0.5,0.5,6.1,NA,NA,0.1,0,1.21,NA,16986,FleaFlicker,15804,MINMon 8:30 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,7,NA,NA,0,0.1,6.1,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Gentry,TE,PIT,NA,1,1,10.1,NA,NA,0,0,1.19,NA,14863,FleaFlicker,14240,NESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9,NA,NA,0,0,10.1,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maxx Williams,TE,ARI,NA,0.8,0.8,8.5,NA,NA,0.1,0,1.15,NA,11191,FleaFlicker,12206,@LVSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,3,NA,NA,0,0.1,8.5,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Taysom Hill,TE,NO,NA,1,1,9.6,NA,NA,0.1,0.1,1.04,NA,13653,FleaFlicker,13424,TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,NA,0,0.1,9.6,50%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tommy Sweeney,TE,BUF,NA,0.8,0.8,6.8,NA,NA,0.1,0,0.99,NA,14894,FleaFlicker,14294,TENMon 7:15 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,7,NA,NA,0,0.1,6.8,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brycen Hopkins,TE,LAR,NA,0.7,0.7,7.9,NA,NA,0,0,0.97,NA,15645,FleaFlicker,14868,ATLSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,7,NA,NA,0,0,7.9,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eric Tomlinson,TE,DEN,NA,0.6,0.6,6.3,NA,NA,0.1,0,0.93,NA,11459,FleaFlicker,13065,HOUSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9,NA,NA,0,0.1,6.3,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ko Kieft,TE,TB,NA,0.6,0.6,6.2,NA,NA,0.1,0,0.92,NA,16995,FleaFlicker,15929,@NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,NA,NA,0,0.1,6.2,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Manhertz,TE,JAC,NA,0.5,0.5,5.5,NA,NA,0.1,0,0.84,NA,11114,FleaFlicker,12955,INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,NA,NA,0,0.1,5.5,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Ferguson,TE,DAL,NA,0.5,0.5,5.3,NA,NA,0.1,0,0.83,NA,16933,FleaFlicker,15799,CINSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9,NA,NA,0,0.1,5.3,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Kelce,TE,KC,NA,NA,6.48,80.97,NA,NA,0.72,NA,12.61,NA,travis-kelce-1,NumberFire,11244,LAC,NA,NA,NA,NA,NA,NA,NA,1.44,0.01,NA,NA,NA,NA,NA,0.26,NA,NA,NA,5.06,20.16,#7,48,1,15.8,8400,1.88,19.08,7500,2.54,15.8,28,0.56
Mark Andrews,TE,BAL,NA,NA,5.23,69.9,NA,NA,0.5,NA,9.95,NA,mark-andrews,NumberFire,13671,MIA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,3.34,16.56,#4,71,2,12.55,7400,1.7,15.2,6400,2.38,12.55,28,0.45
Darren Waller,TE,LV,NA,NA,4.9,62.51,NA,NA,0.39,NA,8.55,NA,darren-waller,NumberFire,12263,ARI,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,2.43,14.67,#32,91,3,10.98,6800,1.61,13.47,5600,2.41,10.98,21,0.52
Kyle Pitts,TE,ATL,NA,NA,4.83,59.1,NA,NA,0.23,NA,7.25,NA,kyle-pitts,NumberFire,15329,LA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,1.59,12.91,#29,109,4,9.69,5900,1.64,12.12,5400,2.24,9.69,22,0.44
Tyler Higbee,TE,LA,NA,NA,4.35,44.92,NA,NA,0.41,NA,6.9,NA,tyler-higbee,NumberFire,12678,ATL,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,1.36,12.44,#23,117,5,9.11,5300,1.72,11.3,4200,2.69,9.11,13,0.7
Dallas Goedert,TE,PHI,NA,NA,3.68,48.41,NA,NA,0.29,NA,6.55,NA,dallas-goedert,NumberFire,13674,MIN,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,1.13,11.97,#8,122,6,8.38,5800,1.44,10.25,4600,2.23,8.38,18,0.47
Zach Ertz,TE,ARI,NA,NA,4.35,46.7,NA,NA,0.27,NA,6.31,NA,zach-ertz-1,NumberFire,11247,LV,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0.98,11.64,#27,127,7,8.45,5200,1.63,10.64,4500,2.36,8.45,17,0.5
T.J. Hockenson,TE,DET,NA,NA,4.15,42.91,NA,NA,0.3,NA,6.09,NA,t-j-hockenson,NumberFire,14138,WSH,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0.84,11.34,#15,133,8,8.17,5700,1.43,10.25,4700,2.18,8.17,18,0.45
Dalton Schultz,TE,DAL,NA,NA,4.2,43.04,NA,NA,0.2,NA,5.49,NA,dalton-schultz,NumberFire,13772,CIN,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0.45,10.53,#9,145,9,7.58,5600,1.35,9.7,5200,1.87,7.58,20,0.38
Albert Okwuegbunam,TE,DEN,NA,NA,3.09,35.65,NA,NA,0.29,NA,5.29,NA,albert-okwuegbunam,NumberFire,14873,HOU,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0.32,10.26,#14,150,10,6.83,5100,1.34,8.4,3700,2.27,6.83,12,0.57
Pat Freiermuth,TE,PIT,NA,NA,4.3,38.49,NA,NA,0.24,NA,5.27,NA,pat-freiermuth,NumberFire,15331,NE,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0.3,10.24,#24,153,11,7.42,5400,1.37,9.59,4400,2.18,7.42,15,0.49
Irv Smith Jr.,TE,MIN,NA,NA,3.46,34.14,NA,NA,0.29,NA,5.12,NA,irv-smith-jr,NumberFire,14141,PHI,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0.21,10.03,#30,158,12,6.86,5000,1.37,8.61,3400,2.53,6.86,12,0.57
Robert Tonyan,TE,GB,NA,NA,3.07,34.53,NA,NA,0.28,NA,5.12,NA,robert-tonyan,NumberFire,13427,CHI,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0.21,10.03,#3,158,12,6.67,4900,1.36,8.21,3800,2.16,6.67,15,0.44
Dawson Knox,TE,BUF,NA,NA,2.99,32.82,NA,NA,0.28,NA,4.93,NA,dawson-knox,NumberFire,14143,TEN,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0.08,9.78,#13,164,14,6.44,5500,1.17,7.95,3800,2.09,6.44,16,0.4
Mo Alie-Cox,TE,IND,NA,NA,3.11,38.39,NA,NA,0.19,NA,4.93,NA,mo-alie-cox,NumberFire,13246,JAC,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0.08,9.78,#28,164,14,6.51,4800,1.36,8.09,3200,2.53,6.51,11,0.59
Gerald Everett,TE,LAC,NA,NA,3.32,34.67,NA,NA,0.25,NA,4.9,NA,gerald-everett,NumberFire,13236,KC,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0.07,9.73,#20,166,16,6.57,5500,1.19,8.27,4100,2.02,6.57,15,0.44
Mike Gesicki,TE,MIA,NA,NA,3.34,35.56,NA,NA,0.18,NA,4.63,NA,michael-gesicki,NumberFire,13672,BAL,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.11,9.37,#5,171,17,6.29,5200,1.21,7.98,4300,1.86,6.29,10,0.63
Logan Thomas,TE,WSH,NA,NA,2.94,32.31,NA,NA,0.22,NA,4.53,NA,logan-thomas,NumberFire,11647,DET,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.17,9.23,#31,172,18,6.02,5200,1.16,7.5,3400,2.21,6.02,15,0.4
Hunter Henry,TE,NE,NA,NA,3.08,30.39,NA,NA,0.22,NA,4.35,NA,hunter-henry,NumberFire,12676,PIT,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.29,8.99,#6,175,19,5.9,5100,1.16,7.45,3600,2.07,5.9,13,0.45
Noah Fant,TE,SEA,NA,NA,3.63,32.96,NA,NA,0.14,NA,4.14,NA,noah-fant,NumberFire,14137,SF,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.43,8.71,#12,180,20,5.95,5000,1.19,7.78,4000,1.95,5.95,12,0.5
Cole Kmet,TE,CHI,NA,NA,3.13,32.01,NA,NA,0.16,NA,4.13,NA,cole-kmet,NumberFire,14867,GB,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.43,8.69,#26,182,21,5.73,4800,1.19,7.3,3500,2.09,5.73,11,0.52
Juwan Johnson,TE,NO,NA,NA,2.19,26.65,NA,NA,0.2,NA,3.87,NA,juwan-johnson,NumberFire,14861,TB,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.6,8.34,#1,185,22,4.94,4500,1.1,6.05,2500,2.42,4.94,10,0.49
Jonnu Smith,TE,NE,NA,NA,2.54,24.82,NA,NA,0.19,NA,3.83,NA,jonnu-smith,NumberFire,13193,PIT,NA,NA,NA,NA,NA,NA,NA,1.53,0.01,NA,NA,NA,NA,NA,0.3,NA,NA,NA,-0.63,8.29,#6,188,23,5.07,4700,1.08,6.36,3200,1.99,5.07,10,0.51
Evan Engram,TE,JAC,NA,NA,2.89,28.09,NA,NA,0.17,NA,3.81,NA,evan-engram,NumberFire,13189,IND,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.64,8.26,#10,190,24,5.25,4900,1.07,6.72,3600,1.87,5.25,11,0.48
Austin Hooper,TE,TEN,NA,NA,2.89,27.23,NA,NA,0.17,NA,3.72,NA,austin-hooper,NumberFire,12677,BUF,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.7,8.14,#2,193,25,5.21,4800,1.09,6.65,3300,2.02,5.21,11,0.47
Tyler Conklin,TE,NYJ,NA,NA,2.73,25.2,NA,NA,0.16,NA,3.41,NA,tyler-conklin,NumberFire,13675,CLE,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.9,7.72,#22,200,26,4.81,5100,0.94,6.2,3400,1.82,4.81,10,0.48
Brevin Jordan,TE,HOU,NA,NA,2.51,22.9,NA,NA,0.15,NA,3.14,NA,brevin-jordan,NumberFire,15330,DEN,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-1.08,7.36,#17,205,27,4.43,4700,0.94,5.69,2600,2.19,4.43,10,0.44
David Njoku,TE,CLE,NA,NA,2.08,22.49,NA,NA,0.13,NA,3.04,NA,david-njoku,NumberFire,13192,NYJ,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-1.14,7.22,#15,207,28,4.07,4900,0.83,5.11,3700,1.38,4.07,17,0.24
Isaiah Likely,TE,BAL,NA,NA,1.77,19.74,NA,NA,0.17,NA,2.97,NA,isaiah-likely,NumberFire,15798,MIA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-1.19,7.13,#4,210,29,3.86,4100,0.94,4.75,2500,1.9,3.86,13,0.3
Ian Thomas,TE,CAR,NA,NA,1.81,18.55,NA,NA,0.15,NA,2.72,NA,ian-thomas,NumberFire,13678,NYG,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-1.35,6.79,#21,216,30,3.64,4600,0.79,4.56,3100,1.47,3.64,10,0.36
Kylen Granson,TE,IND,NA,NA,1.9,18.96,NA,NA,0.12,NA,2.63,NA,kylen-granson,NumberFire,15419,JAC,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-1.41,6.67,#28,217,31,3.55,4700,0.76,4.51,2600,1.73,3.55,10,0.36
Ross Dwelley,TE,SF,NA,NA,1.78,16.92,NA,NA,0.16,NA,2.62,NA,ross-dwelley,NumberFire,13988,SEA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-1.41,6.65,#25,218,32,3.52,4200,0.84,4.42,2600,1.7,3.52,10,0.35
Hayden Hurst,TE,CIN,NA,NA,1.84,17.26,NA,NA,0.15,NA,2.58,NA,hayden-hurst,NumberFire,13680,DAL,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-1.44,6.6,#11,221,33,3.51,5300,0.66,4.45,3600,1.24,3.51,10,0.35
Cameron Brate,TE,TB,NA,NA,1.74,15.09,NA,NA,0.16,NA,2.45,NA,cameron-brate,NumberFire,12110,NO,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-1.52,6.42,#19,223,34,3.32,4900,0.68,4.2,3900,1.08,3.32,10,0.33
