player,pos,team,games,pass_att,pass_comp,pass_yds,pass_yds_g,pass_tds,pass_int,pass_rate,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,pass_09_tds,pass_1019_tds,pass_2029_tds,pass_3039_tds,pass_4049_tds,pass_50_tds,sacks,scoring_opp,bye,curr_site_pts,draft_rank,pass_comp_pct,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,rec,rec_yds,rec_tds,two_pts
Geno Smith,QB,SEA,NA,33.8,22.6,245.6,NA,1,0.8,98.7,3.9,9,NA,0.2,NA,16.16,NA,9372,FleaFlicker,11150,@NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,QB20,22/33,50%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Wilson,QB,NYJ,NA,35.5,21.7,243.4,NA,1,1.1,78.6,2.9,13.3,NA,0.1,NA,15.84,NA,16233,FleaFlicker,15239,MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,QB30,21/35,45%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daniel Jones,QB,NYG,NA,28.5,17.9,188.8,NA,1,1,77.7,6.3,35.3,NA,0.2,NA,15.81,NA,14668,FleaFlicker,14059,@GBW 27-22,NA,NA,NA,NA,NA,NA,NA,NA,9,15.81,QB26,17/28,44%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jacoby Brissett,QB,CLE,NA,30.8,20.3,212.1,NA,1,0.7,98.2,3.5,16.2,NA,0.2,NA,15.79,NA,12079,FleaFlicker,12616,LACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,QB27,20/30,29%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cooper Rush,QB,DAL,NA,33.5,21,235.8,NA,1,1,82.3,2.2,6.8,NA,0.1,NA,14.69,NA,13143,FleaFlicker,13124,@LARSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,21/33,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jimmy Garoppolo,QB,SF,NA,30.1,19.5,232.8,NA,1,0.9,98.2,2,2.5,NA,0.1,NA,14.33,NA,10311,FleaFlicker,11760,@CARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,QB28,19/30,45%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matt Ryan,QB,IND,NA,33.8,21.8,233.6,NA,1,0.8,94.6,2.5,2.5,NA,0.1,NA,14.29,NA,5371,FleaFlicker,9099,@DENW 12-9,NA,NA,NA,NA,NA,NA,NA,NA,4,14.29,QB23,21/33,69%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bailey Zappe,QB,NE,NA,29.7,18.5,211.3,NA,1,1,95.6,2.6,9.1,NA,0.1,NA,13.97,NA,16908,FleaFlicker,15696,DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,18/29,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenny Pickett,QB,PIT,NA,34.4,20.4,213.9,NA,1,1.5,74.8,3,14.9,NA,0.1,NA,13.9,NA,16811,FleaFlicker,15692,@BUFSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,QB25,20/34,45%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Davis Mills,QB,HOU,NA,34,22.1,237.7,NA,1,1.3,82.6,1.6,4,NA,0.1,NA,13.74,NA,16280,FleaFlicker,15252,@JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,QB32,22/34,32%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Baker Mayfield,QB,CAR,NA,31.4,19.4,208.2,NA,1,1.1,78.4,2.9,10,NA,0.1,NA,13.33,NA,13758,FleaFlicker,13590,SFSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,QB33,19/31,40%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Skylar Thompson,QB,MIA,NA,1.1,0.8,21.2,NA,0.1,0.1,79.2,0.1,2.1,NA,0,NA,1.77,NA,17024,FleaFlicker,15699,@NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0/1,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Davis Webb,QB,NYG,NA,0,0,20.7,NA,0.1,0.1,0,0,0.8,NA,0,NA,1.35,NA,12959,FleaFlicker,13120,@GBW 27-22,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,0/0,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trace McSorley,QB,ARI,NA,0,0,18,NA,0.1,0.1,0,0,1.1,NA,0,NA,1.27,NA,14815,FleaFlicker,14061,PHISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,0/0,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Luton,QB,NO,NA,1.3,0.8,14.4,NA,0.1,0.1,79.2,0.1,0.6,NA,0,NA,1.12,NA,15639,FleaFlicker,14793,SEASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0/1,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PJ Walker,QB,CAR,NA,0,0,20.5,NA,0.1,0.1,0,0,0,NA,0,NA,1.09,NA,13341,FleaFlicker,13416,SFSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,0/0,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon Allen,QB,CIN,NA,1.5,1,11.8,NA,0.1,0,112.5,0.2,0.9,NA,0,NA,1.08,NA,12232,FleaFlicker,12621,@BALSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1/1,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blaine Gabbert,QB,TB,NA,0,0,17.1,NA,0.1,0.1,0,0,0,NA,0,NA,1.08,NA,7368,FleaFlicker,10262,ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0/0,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Garrett Gilbert,QB,NE,NA,1.2,0.7,12,NA,0.1,0.1,72.9,0.3,0.7,NA,0,NA,1.07,NA,10449,FleaFlicker,11854,DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0/1,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Allen,QB,BUF,NA,35.79,22.82,249.09,NA,2.12,0.81,NA,8.63,43.92,NA,0.53,NA,23.91,NA,josh-allen,NumberFire,13589,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.96,31.86,#16,1,1,24.71,9000,2.75,25.03,8200,3.05,24.71,40,0.62,NA,NA,NA,NA
Jalen Hurts,QB,PHI,NA,32.59,20.83,242.32,NA,1.72,0.71,NA,9.76,44.55,NA,0.58,NA,22.68,NA,jalen-hurts,NumberFire,14783,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.78,30.58,#25,2,2,23.38,8600,2.72,23.65,8100,2.92,23.38,38,0.62,NA,NA,NA,NA
Lamar Jackson,QB,BAL,NA,32.63,21.17,240.7,NA,1.88,0.76,NA,9.43,53.17,NA,0.28,NA,22.34,NA,lamar-jackson,NumberFire,13593,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.46,30.22,#5,3,3,23.13,8700,2.66,23.32,8000,2.92,23.13,38,0.61,NA,NA,NA,NA
Patrick Mahomes,QB,KC,NA,37.33,24.8,268.12,NA,2.42,0.59,NA,4.21,18.86,NA,0.18,NA,21.96,NA,patrick-mahomes,NumberFire,13116,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.09,29.83,#23,4,4,22.5,8500,2.65,22.7,7900,2.87,22.5,38,0.59,NA,NA,NA,NA
Tom Brady,QB,TB,NA,37.41,25.32,270.98,NA,2.3,0.59,NA,1.32,3.29,NA,0.05,NA,19.43,NA,tom-brady,NumberFire,5848,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.68,27.18,#26,5,5,19.98,7800,2.56,20.09,6000,3.35,19.98,28,0.71,NA,NA,NA,NA
Joe Burrow,QB,CIN,NA,35.76,24.02,294.99,NA,1.64,0.78,NA,3.84,16.05,NA,0.16,NA,19.01,NA,joe-burrow,NumberFire,14777,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.29,26.73,#21,6,6,19.74,7800,2.53,19.99,6700,2.98,19.74,35,0.56,NA,NA,NA,NA
Justin Herbert,QB,LAC,NA,36.91,23.99,264.74,NA,1.84,0.63,NA,3.55,14.48,NA,0.16,NA,18.91,NA,justin-herbert,NumberFire,14779,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.19,26.63,#29,7,7,19.57,8200,2.39,19.71,7100,2.78,19.57,34,0.58,NA,NA,NA,NA
Kirk Cousins,QB,MIN,NA,36.2,23.7,267.41,NA,2.04,0.69,NA,1.56,6.3,NA,0.08,NA,18.17,NA,kirk-cousins,NumberFire,10700,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.49,25.85,#22,8,8,18.86,7100,2.66,19.13,6300,3.04,18.86,28,0.67,NA,NA,NA,NA
Aaron Rodgers,QB,GB,NA,33.55,22.58,244.55,NA,1.87,0.3,NA,2,9.56,NA,0.07,NA,17.94,NA,aaron-rodgers,NumberFire,7836,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.27,25.61,#24,9,9,18.24,7300,2.5,18.34,6300,2.91,18.24,27,0.68,NA,NA,NA,NA
Kyler Murray,QB,ARI,NA,35.65,24.1,250.05,NA,1.37,0.75,NA,6.26,28.78,NA,0.27,NA,17.83,NA,kyler-murray,NumberFire,14056,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.17,25.49,#3,10,10,18.53,8100,2.29,18.93,7400,2.56,18.53,33,0.56,NA,NA,NA,NA
Matthew Stafford,QB,LA,NA,34.24,22.34,259.57,NA,1.81,0.78,NA,2.14,8.45,NA,0.08,NA,17.23,NA,matthew-stafford,NumberFire,9431,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,24.86,#9,11,11,17.99,7400,2.43,18.13,6400,2.83,17.99,26,0.69,NA,NA,NA,NA
Russell Wilson,QB,DEN,NA,32.27,20.91,240.66,NA,1.6,0.55,NA,3.46,19.02,NA,0.07,NA,17.04,NA,russell-wilson,NumberFire,10703,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.42,24.66,#18,13,12,17.6,7500,2.35,17.75,6500,2.73,17.6,25,0.7,NA,NA,NA,NA
Teddy Bridgewater,QB,MIA,NA,34.43,23.04,256.44,NA,1.61,0.82,NA,2.64,11.02,NA,0.14,NA,16.9,NA,teddy-bridgewater,NumberFire,11640,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.29,24.51,#19,14,13,17.72,6400,2.77,17.82,5400,3.3,17.72,25,0.71,NA,NA,NA,NA
Derek Carr,QB,LV,NA,36,24.06,265.15,NA,1.56,0.71,NA,3.05,12.47,NA,0.12,NA,16.87,NA,derek-carr,NumberFire,11644,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.26,24.48,#27,15,14,17.54,7100,2.47,17.87,5900,3.03,17.54,30,0.58,NA,NA,NA,NA
Ryan Tannehill,QB,TEN,NA,30.43,20.25,223.02,NA,1.34,0.72,NA,4.36,20.59,NA,0.18,NA,15.59,NA,ryan-tannehill,NumberFire,10697,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.06,23.12,#15,18,15,16.28,6900,2.36,16.53,5800,2.85,16.28,26,0.63,NA,NA,NA,NA
Trevor Lawrence,QB,JAC,NA,33.19,20.75,226.36,NA,1.48,0.77,NA,3.33,13.6,NA,0.17,NA,15.5,NA,trevor-lawrence,NumberFire,15237,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.97,23.03,#30,19,16,16.26,7600,2.14,16.47,5600,2.94,16.26,26,0.63,NA,NA,NA,NA
Marcus Mariota,QB,ATL,NA,30.03,18.51,219.12,NA,1.03,0.77,NA,6.14,29.99,NA,0.27,NA,15.34,NA,marcus-mariota,NumberFire,12141,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.82,22.86,#2,20,17,16.11,6800,2.37,16.46,5400,3.05,16.11,25,0.64,NA,NA,NA,NA
Geno Smith,QB,SEA,NA,32.84,22.29,242.81,NA,1.2,0.91,NA,3.82,16.51,NA,0.19,NA,15.21,NA,geno-smith-1,NumberFire,11150,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,22.72,#10,21,18,16.09,6900,2.33,16.29,5500,2.96,16.09,22,0.73,NA,NA,NA,NA
Jared Goff,QB,DET,NA,36.08,23.08,240.96,NA,1.61,0.78,NA,1.51,6.03,NA,0.07,NA,15.18,NA,jared-goff,NumberFire,12611,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.67,22.69,#14,22,19,15.96,8000,2,16.19,6100,2.65,15.96,29,0.55,NA,NA,NA,NA
Justin Fields,QB,CHI,NA,25.7,15.51,184.59,NA,0.98,0.63,NA,8.48,39.06,NA,0.32,NA,14.91,NA,justin-fields,NumberFire,15238,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.42,22.4,#12,24,20,15.54,6600,2.35,16.07,5300,3.03,15.54,21,0.74,NA,NA,NA,NA
Carson Wentz,QB,WSH,NA,33.34,21.05,230.85,NA,1.32,0.62,NA,2.81,11.66,NA,0.1,NA,14.71,NA,carson-wentz,NumberFire,12610,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.23,22.19,#28,25,21,15.34,6800,2.26,15.55,5700,2.73,15.34,27,0.57,NA,NA,NA,NA
Andy Dalton,QB,NO,NA,32.26,21.06,229.21,NA,1.41,0.78,NA,2.33,8.5,NA,0.12,NA,14.66,NA,andy-dalton,NumberFire,10313,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.19,22.13,#31,26,22,15.44,6500,2.38,15.57,5200,2.99,15.44,20,0.77,NA,NA,NA,NA
Daniel Jones,QB,NYG,NA,29.59,18.68,192.59,NA,0.92,0.66,NA,7.18,34.25,NA,0.24,NA,14.36,NA,daniel-jones,NumberFire,14059,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.91,21.81,#11,29,23,15.03,6800,2.21,15.35,5200,2.95,15.03,23,0.65,NA,NA,NA,NA
Zach Wilson,QB,NYJ,NA,33.41,19.45,218.9,NA,1.38,0.79,NA,2.26,10.07,NA,0.11,NA,14.07,NA,zach-wilson,NumberFire,15239,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.64,21.5,#20,31,24,14.85,7200,2.06,15.05,5300,2.84,14.85,23,0.65,NA,NA,NA,NA
Cooper Rush,QB,DAL,NA,32.93,21.02,229.3,NA,1.07,1,NA,4.15,18.21,NA,0.18,NA,14,NA,cooper-rush,NumberFire,13124,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.57,21.43,#13,32,25,14.99,6500,2.31,15.22,5400,2.82,14.99,20,0.75,NA,NA,NA,NA
Jimmy Garoppolo,QB,SF,NA,29.74,19.81,233.89,NA,1.33,0.73,NA,1.73,6.4,NA,0.06,NA,13.92,NA,jimmy-garoppolo,NumberFire,11760,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,21.34,#8,34,26,14.63,7000,2.09,14.83,5400,2.75,14.63,24,0.61,NA,NA,NA,NA
Jacoby Brissett,QB,CLE,NA,31.93,20.46,201.9,NA,1.23,0.72,NA,3.28,14.03,NA,0.17,NA,13.78,NA,jacoby-brissett,NumberFire,12616,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.37,21.19,#17,36,27,14.48,6700,2.16,14.64,5600,2.61,14.48,22,0.66,NA,NA,NA,NA
Bailey Zappe,QB,NE,NA,30.43,19.49,212.83,NA,1.36,0.96,NA,2.77,12.01,NA,0.13,NA,13.73,NA,bailey-zappe,NumberFire,15696,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.32,21.14,#32,37,28,14.69,6300,2.33,14.88,5100,2.92,14.69,23,0.64,NA,NA,NA,NA
Davis Mills,QB,HOU,NA,34.12,22.59,237.56,NA,1.21,0.78,NA,1.73,7.49,NA,0.06,NA,13.61,NA,davis-mills,NumberFire,15252,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.21,21.01,#6,38,29,14.39,6400,2.25,14.58,5000,2.92,14.39,20,0.72,NA,NA,NA,NA
Matt Ryan,QB,IND,NA,32.99,21.42,230.76,NA,1.21,0.63,NA,2.35,8.38,NA,0.07,NA,13.59,NA,matt-ryan,NumberFire,9099,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.19,20.99,#7,40,30,14.26,6600,2.16,14.53,5500,2.64,14.26,20,0.71,NA,NA,NA,NA
Baker Mayfield,QB,CAR,NA,31.63,19.8,221.38,NA,1.01,0.88,NA,3.15,13.57,NA,0.09,NA,12.61,NA,baker-mayfield,NumberFire,13590,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.28,19.94,#4,48,31,13.45,6400,2.1,13.72,5100,2.69,13.45,20,0.67,NA,NA,NA,NA
Kenny Pickett,QB,PIT,NA,33.69,20.8,211.09,NA,0.9,1.1,NA,2.9,12.48,NA,0.11,NA,11.42,NA,kenny-pickett,NumberFire,15692,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.19,18.65,#1,60,32,12.47,6500,1.92,12.7,5100,2.49,12.47,20,0.62,NA,NA,NA,NA
Taysom Hill,QB,NO,NA,0,0,0,NA,0,0,NA,2.92,13.16,NA,0.18,NA,2.51,NA,taysom-hill,NumberFire,13424,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.42,8.44,#31,226,33,2.73,6000,0.46,3.04,4900,0.62,2.73,16,0.17,NA,NA,NA,NA
Josh Allen,QB,BUF,NA,NA,NA,283.75,NA,1.99,0.82,NA,NA,43.1,NA,0.36,0.14,24.04,NA,2560955,NFL,13589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09
Patrick Mahomes,QB,KC,NA,NA,NA,335.9,NA,2.17,0.74,NA,NA,20.91,NA,0.18,0.07,23.93,NA,2558125,NFL,13116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13
Lamar Jackson,QB,BAL,NA,NA,NA,253.63,NA,1.67,0.87,NA,NA,58.41,NA,0.28,0.08,22.63,NA,2560757,NFL,13593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09
Jalen Hurts,QB,PHI,NA,NA,NA,241.33,NA,1.5,0.9,NA,NA,46.63,NA,0.36,0.11,20.82,NA,2564832,NFL,14783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18
Tom Brady,QB,TB,NA,NA,NA,321.21,NA,2.13,0.55,NA,NA,1.08,NA,0.06,0.05,20.64,NA,2504211,NFL,5848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joe Burrow,QB,CIN,NA,NA,NA,302.51,NA,1.88,1.03,NA,NA,17.49,NA,0.14,0.05,20.31,NA,2563722,NFL,14777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13
Justin Herbert,QB,LAC,NA,NA,NA,287.92,NA,1.85,0.99,NA,NA,14.12,NA,0.16,0.02,19.71,NA,2565045,NFL,14779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22
Kyler Murray,QB,ARI,NA,NA,NA,252.17,NA,1.48,0.82,NA,NA,30.66,NA,0.18,NA,18.77,NA,2562382,NFL,14056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13
Aaron Rodgers,QB,GB,NA,NA,NA,265.91,NA,2.02,0.5,NA,NA,6.28,NA,0.08,0.06,18.7,NA,2506363,NFL,7836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derek Carr,QB,LV,NA,NA,NA,287.13,NA,1.78,0.68,NA,NA,9.87,NA,0.07,0.05,18.67,NA,2543499,NFL,11644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06
Carson Wentz,QB,WAS,NA,NA,NA,243.81,NA,1.62,0.83,NA,NA,13.37,NA,0.11,0.06,17.01,NA,2555259,NFL,12610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28
Kirk Cousins,QB,MIN,NA,NA,NA,252.88,NA,1.77,0.65,NA,NA,4.9,NA,0.07,0.04,16.99,NA,2532820,NFL,10700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13
Marcus Mariota,QB,ATL,NA,NA,NA,216.26,NA,1.09,0.57,NA,NA,31.53,NA,0.35,0.13,16.98,NA,2552466,NFL,12141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06
Matthew Stafford,QB,LA,NA,NA,NA,262.99,NA,1.66,0.82,NA,NA,6.71,NA,0.07,0.09,16.69,NA,79860,NFL,9431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13
Andy Dalton,QB,NO,NA,NA,NA,255.48,NA,1.47,0.71,NA,NA,11.69,NA,0.11,0.06,16.65,NA,2495143,NFL,10313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13
Jared Goff,QB,DET,NA,NA,NA,256.42,NA,1.64,0.6,NA,NA,3.32,NA,0.05,0.06,16.65,NA,2555334,NFL,12611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26
Ryan Tannehill,QB,TEN,NA,NA,NA,239.71,NA,1.57,0.72,NA,NA,11.6,NA,0.13,0.04,16.49,NA,2532956,NFL,10697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1
Russell Wilson,QB,DEN,NA,NA,NA,234.67,NA,1.53,0.62,NA,NA,14.74,NA,0.13,0.06,16.46,NA,2532975,NFL,10703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Trevor Lawrence,QB,JAX,NA,NA,NA,237.53,NA,1.36,0.79,NA,NA,18.13,NA,0.15,0.06,16.19,NA,2566163,NFL,15237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12
Jacoby Brissett,QB,CLE,NA,NA,NA,231.29,NA,1.37,1.04,NA,NA,20.65,NA,0.19,0.08,15.82,NA,2555261,NFL,12616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06
Jimmy Garoppolo,QB,SF,NA,NA,NA,247.07,NA,1.61,0.75,NA,NA,3.2,NA,0.07,0.06,15.56,NA,2543801,NFL,11760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06
Teddy Bridgewater,QB,MIA,NA,NA,NA,244.3,NA,1.47,0.73,NA,NA,6.72,NA,0.1,0.06,15.52,NA,2543465,NFL,11640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09
