player,pos,team,games,pass_att,pass_comp,pass_yds,pass_yds_g,pass_tds,pass_int,pass_rate,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,pass_09_tds,pass_1019_tds,pass_2029_tds,pass_3039_tds,pass_4049_tds,pass_50_tds,sacks,scoring_opp,bye,draft_rank,pass_comp_pct,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,two_pts
Daniel Jones,QB,NYG,NA,34,22,218,NA,1,1,NA,8,47,NA,0,NA,19.6,NA,16624,FFToday,14059,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deshaun Watson,QB,CLE,NA,29,20,224,NA,1,1,NA,6,33,NA,0,NA,18.5,NA,16031,FFToday,13113,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenny Pickett,QB,PIT,NA,28,17,219,NA,1,1,NA,4,28,NA,0,NA,17.8,NA,18180,FFToday,15692,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trevor Lawrence,QB,JAC,NA,33,20,244,NA,1,1,NA,3,15,NA,0,NA,17.7,NA,17624,FFToday,15237,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
John Wolford,QB,LAR,NA,28,18,212,NA,1,1,NA,5,23,NA,0,NA,16.9,NA,17261,FFToday,15035,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Davis Mills,QB,HOU,NA,31,19,235,NA,1,1,NA,1,8,NA,0,NA,16.6,NA,17646,FFToday,15252,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Russell Wilson,QB,DEN,NA,32,19,224,NA,1,1,NA,4,13,NA,0,NA,16.5,NA,12349,FFToday,10703,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brock Purdy,QB,SF,NA,33,20,249,NA,1,1,NA,0,0,NA,0,NA,16.5,NA,18184,FFToday,15698,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sam Darnold,QB,CAR,NA,29,19,234,NA,1,1,NA,1,6,NA,0,NA,16.3,NA,16316,FFToday,13592,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ryan Tannehill,QB,TEN,NA,28,18,215,NA,1,1,NA,2,8,NA,0,NA,15.6,NA,12283,FFToday,10697,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Hurts,QB,PHI,NA,29.7,19.4,233.9,NA,2,0.5,113.1,9.6,49.8,NA,0.5,NA,26.31,NA,15581,FleaFlicker,14783,@NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,QB3,19/29,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Allen,QB,BUF,NA,34.5,22.2,258.9,NA,2,0.8,107.2,7.9,44.6,NA,0.3,NA,25.39,NA,13761,FleaFlicker,13589,NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,QB1,22/34,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Herbert,QB,LAC,NA,38.4,25.8,280.1,NA,2,0.8,105.2,3.3,13.7,NA,0.1,NA,24.3,NA,15516,FleaFlicker,14779,MIASun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,8,QB7,25/38,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Patrick Mahomes,QB,KC,NA,37.5,24.6,289,NA,2,0.8,106.7,3.6,21.5,NA,0.1,NA,23.74,NA,12894,FleaFlicker,13116,@DENSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,8,QB2,24/37,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joe Burrow,QB,CIN,NA,34.5,23.4,276.6,NA,2,0.8,111.9,4.4,19.1,NA,0.3,NA,23.64,NA,15532,FleaFlicker,14777,CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,0,QB5,23/34,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dak Prescott,QB,DAL,NA,31.4,20.8,244.6,NA,2,0.8,110.1,2.8,11.8,NA,0.1,NA,22.73,NA,12159,FleaFlicker,12620,HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,QB8,20/31,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jared Goff,QB,DET,NA,36,23.2,269.8,NA,2,0.8,105,1.3,3.6,NA,0.1,NA,22.57,NA,12102,FleaFlicker,12611,MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,6,QB18,23/36,73%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tua Tagovailoa,QB,MIA,NA,35.9,23.6,287,NA,2,0.8,110.1,1.9,6.9,NA,0.1,NA,21.74,NA,15533,FleaFlicker,14778,@LACSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,1,QB6,23/35,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kirk Cousins,QB,MIN,NA,36.2,23.5,274.7,NA,2,0.8,105.6,2.6,6.6,NA,0.1,NA,21.35,NA,8625,FleaFlicker,10700,@DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,QB11,23/36,91%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geno Smith,QB,SEA,NA,33.4,22.9,248.8,NA,2,0.8,109.2,4.1,19.3,NA,0.1,NA,21.05,NA,9372,FleaFlicker,11150,CARSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,1,QB10,22/33,82%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyler Murray,QB,ARI,NA,33.6,22.1,237.3,NA,1,0.7,97.7,6.4,36.1,NA,0.4,NA,20.28,NA,14664,FleaFlicker,14056,NEMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,QB9,22/33,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mac Jones,QB,NE,NA,32.4,21.2,233.5,NA,2,0.9,107.9,2.6,10.3,NA,0.1,NA,19.41,NA,16235,FleaFlicker,15241,@ARIMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,0,QB24,21/32,46%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derek Carr,QB,LV,NA,32.2,21.2,254.1,NA,2,0.8,110.7,1.3,2,NA,0,NA,19.33,NA,10315,FleaFlicker,11644,@LARThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,6,QB16,21/32,87%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Huntley,QB,BAL,NA,29.7,18.7,204.3,NA,1,0.7,94.6,11.4,41.6,NA,0.4,NA,19.06,NA,15705,FleaFlicker,14789,@PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,0,QB29,18/29,35%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deshaun Watson,QB,CLE,NA,31.1,19.9,234.6,NA,1,0.7,95.4,6.2,30.4,NA,0.2,NA,18.19,NA,12919,FleaFlicker,13113,@CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,QB14,19/31,73%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tom Brady,QB,TB,NA,39,25.5,271.9,NA,1,0.7,95.4,1,0.4,NA,0,NA,18.16,NA,309,FleaFlicker,5848,@SFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,1,QB13,25/38,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daniel Jones,QB,NYG,NA,31,19.9,200.8,NA,1,0.8,90.8,6.9,39.7,NA,0.2,NA,17.41,NA,14668,FleaFlicker,14059,PHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,QB15,19/31,67%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trevor Lawrence,QB,JAC,NA,34.1,21.5,243.5,NA,1,0.8,93.1,3.5,16.3,NA,0.1,NA,16.63,NA,16242,FleaFlicker,15237,@TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,1,QB12,21/34,87%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenny Pickett,QB,PIT,NA,32.1,20.7,224.7,NA,1,0.9,93.8,4,21.2,NA,0.1,NA,16.26,NA,16811,FleaFlicker,15692,BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,QB22,20/32,45%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Russell Wilson,QB,DEN,NA,33,20.1,231.2,NA,1,0.7,91.9,3.7,15.4,NA,0.1,NA,15.86,NA,8598,FleaFlicker,10703,KCSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,QB23,20/33,76%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike White,QB,NYJ,NA,35.4,21.8,253.7,NA,1,1.2,79.8,1.7,5.9,NA,0.1,NA,15.25,NA,13914,FleaFlicker,13598,@BUFSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,0,QB21,21/35,43%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ryan Tannehill,QB,TEN,NA,28.8,18.6,220.1,NA,1,0.8,100.3,2.8,10.9,NA,0.1,NA,15.11,NA,8514,FleaFlicker,10697,JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,6,QB20,18/28,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brock Purdy,QB,SF,NA,31.1,19.3,219,NA,1,0.9,93.2,2.2,11,NA,0.1,NA,14.65,NA,17045,FleaFlicker,15698,TBSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,QB32,19/31,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sam Darnold,QB,CAR,NA,29.6,18.5,207.4,NA,1,0.9,95,2.5,13,NA,0.1,NA,14.51,NA,13770,FleaFlicker,13592,@SEASun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,QB30,18/29,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Davis Mills,QB,HOU,NA,33,20.4,220,NA,1,1.1,77.7,1.6,7.2,NA,0.1,NA,13.7,NA,16280,FleaFlicker,15252,@DALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,6,QB38,20/33,28%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
John Wolford,QB,LAR,NA,28,17.7,189.8,NA,1,0.9,92.7,3.8,16,NA,0.1,NA,13.43,NA,14627,FleaFlicker,15035,LVThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,QB31,17/28,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bryce Perkins,QB,LAR,NA,14.6,8.8,75.5,NA,0.4,0.3,72,2,6.7,NA,0.1,NA,5.58,NA,16012,FleaFlicker,14792,LVThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,QB37,8/14,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Baker Mayfield,QB,LAR,NA,10.1,6.2,50.4,NA,0.3,0.2,72.9,1.2,2.7,NA,0,NA,3.67,NA,13758,FleaFlicker,13590,LVThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,QB43,6/10,28%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Johnson,QB,SF,NA,1.2,0.8,17,NA,0.1,0.1,79.2,0.3,0.7,NA,0,NA,1.48,NA,5479,FleaFlicker,9207,TBSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0/1,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bailey Zappe,QB,NE,NA,1.2,0.9,20,NA,0.1,0.1,79.2,0.3,0.1,NA,0,NA,1.31,NA,16908,FleaFlicker,15696,@ARIMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0/1,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Teddy Bridgewater,QB,MIA,NA,1.5,1,14.3,NA,0.1,0,118.8,0.2,0.7,NA,0,NA,1.15,NA,10240,FleaFlicker,11640,@LACSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1/1,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jacoby Brissett,QB,CLE,NA,1.3,0.8,14.1,NA,0.1,0,79.2,0.3,0.8,NA,0,NA,1.1,NA,12079,FleaFlicker,12616,@CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,QB39,0/1,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blaine Gabbert,QB,TB,NA,0,0,17,NA,0.1,0.1,0,0,0.1,NA,0,NA,1.01,NA,7368,FleaFlicker,10262,@SFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0/0,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cooper Rush,QB,DAL,NA,1.3,0.8,12.3,NA,0.1,0,77.1,0.3,0.3,NA,0,NA,1,NA,13143,FleaFlicker,13124,HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0/1,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jarrett Stidham,QB,LV,NA,1.5,1,10.9,NA,0.1,0,108.3,0.2,0.5,NA,0,NA,0.99,NA,14770,FleaFlicker,14063,@LARThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,1/1,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joe Flacco,QB,NYJ,NA,1.4,0.8,16.5,NA,0.1,0.1,79.2,0.2,0.6,NA,0,NA,0.99,NA,5336,FleaFlicker,9064,@BUFSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,0,QB41,0/1,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gardner Minshew,QB,PHI,NA,1.2,0.8,8.7,NA,0.1,0,60.4,0.3,0.8,NA,0,NA,0.91,NA,14860,FleaFlicker,14067,@NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0/1,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drew Lock,QB,SEA,NA,1.3,0.9,9.2,NA,0.1,0,64.6,0.2,0.6,NA,0,NA,0.9,NA,14722,FleaFlicker,14057,CARSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0/1,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon Allen,QB,CIN,NA,1.4,1,9.9,NA,0.1,0,104.2,0.2,0.4,NA,0,NA,0.87,NA,12232,FleaFlicker,12621,CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1/1,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mitch Trubisky,QB,PIT,NA,1.5,0.9,9.5,NA,0.1,0,64.6,0.3,0.7,NA,0,NA,0.87,NA,12893,FleaFlicker,13115,BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0/1,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Allen,QB,BUF,NA,34.98,22.3,252.67,NA,1.84,0.82,NA,9.25,47.62,NA,0.55,NA,23.33,NA,josh-allen,NumberFire,13589,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4,31.26,#3,1,1,24.11,8700,2.77,24.47,8300,2.95,24.11,37,0.65,NA
Jalen Hurts,QB,PHI,NA,33.34,21.83,257.14,NA,1.63,0.64,NA,9.78,47.41,NA,0.53,NA,22.91,NA,jalen-hurts,NumberFire,14783,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,30.82,#23,2,2,23.59,8700,2.71,23.9,8100,2.95,23.59,39,0.6,NA
Patrick Mahomes,QB,KC,NA,37.05,24.08,271.17,NA,2.07,0.57,NA,4.75,22.45,NA,0.18,NA,20.99,NA,patrick-mahomes,NumberFire,13116,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.17,28.81,#6,3,3,21.52,8800,2.45,21.76,8000,2.72,21.52,34,0.63,NA
Joe Burrow,QB,CIN,NA,36.7,24.58,275.48,NA,2,0.74,NA,3.82,15.94,NA,0.17,NA,19.93,NA,joe-burrow,NumberFire,14777,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.16,27.7,#25,4,4,20.63,8300,2.49,20.82,7000,2.97,20.63,37,0.56,NA
Tua Tagovailoa,QB,MIA,NA,35.79,23.82,284.22,NA,2.01,0.73,NA,2.56,11.47,NA,0.13,NA,19.67,NA,tua-tagovailoa,NumberFire,14778,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.91,27.43,#21,5,5,20.41,8200,2.49,20.57,6800,3.03,20.41,33,0.62,NA
Justin Herbert,QB,LAC,NA,36.91,24.71,247.81,NA,1.83,0.69,NA,4.23,19.65,NA,0.19,NA,18.74,NA,justin-herbert,NumberFire,14779,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.03,26.45,#18,6,6,19.45,8000,2.43,19.61,7200,2.72,19.45,34,0.57,NA
Dak Prescott,QB,DAL,NA,31.48,20.71,232.28,NA,1.99,0.63,NA,3.63,15.74,NA,0.24,NA,18.6,NA,dak-prescott,NumberFire,12620,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9,26.3,#26,7,7,19.22,8000,2.4,19.48,6500,3,19.22,29,0.66,NA
Geno Smith,QB,SEA,NA,34.5,24.14,260.12,NA,1.67,0.9,NA,4.7,20.74,NA,0.22,NA,18.2,NA,geno-smith-1,NumberFire,11150,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.52,25.88,#10,10,8,19.12,7700,2.48,19.4,6200,3.13,19.12,31,0.62,NA
Deshaun Watson,QB,CLE,NA,30.97,20.74,249.02,NA,1.24,0.64,NA,6.55,32.13,NA,0.22,NA,17.79,NA,deshaun-watson,NumberFire,13113,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.13,25.45,#12,11,9,18.37,7000,2.62,18.63,6400,2.91,18.37,28,0.66,NA
Kirk Cousins,QB,MIN,NA,37.33,24.1,259.29,NA,1.93,0.66,NA,1.71,7.3,NA,0.08,NA,17.64,NA,kirk-cousins,NumberFire,10700,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.99,25.29,#29,12,10,18.28,7500,2.44,18.52,6100,3.04,18.28,30,0.61,NA
Kyler Murray,QB,ARI,NA,33.76,21.59,233.15,NA,1.23,0.7,NA,6.53,33.65,NA,0.28,NA,17.23,NA,kyler-murray,NumberFire,14056,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,24.86,#2,13,11,17.89,7800,2.29,18.29,6900,2.65,17.89,30,0.6,NA
Jared Goff,QB,DET,NA,33.76,22.25,258.76,NA,1.78,0.73,NA,1.82,7.78,NA,0.1,NA,17.02,NA,jared-goff,NumberFire,12611,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,24.64,#14,14,12,17.76,7100,2.5,17.99,5600,3.21,17.76,28,0.63,NA
Tyler Huntley,QB,BAL,NA,30.23,19.68,203.24,NA,0.89,0.78,NA,9.06,42.67,NA,0.31,NA,15.67,NA,tyler-huntley,NumberFire,14789,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.13,23.21,#15,16,13,16.46,7000,2.35,16.8,5500,3.05,16.46,26,0.63,NA
Derek Carr,QB,LV,NA,33.63,21.75,242.78,NA,1.53,0.59,NA,1.7,7.04,NA,0.07,NA,15.41,NA,derek-carr,NumberFire,11644,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.89,22.93,#16,17,14,16.01,7500,2.13,16.24,5700,2.85,16.01,27,0.59,NA
Trevor Lawrence,QB,JAC,NA,34.4,22.52,241.32,NA,1.13,0.73,NA,3.89,17.52,NA,0.17,NA,15.09,NA,trevor-lawrence,NumberFire,15237,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.59,22.59,#11,18,15,15.83,7200,2.2,16.07,5700,2.82,15.83,30,0.53,NA
Russell Wilson,QB,DEN,NA,31.94,20.16,232.44,NA,1.16,0.52,NA,3.5,18.89,NA,0.08,NA,14.98,NA,russell-wilson,NumberFire,10703,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.49,22.47,#24,19,16,15.47,6500,2.38,15.67,5100,3.07,15.47,22,0.7,NA
Mac Jones,QB,NE,NA,31.83,20.81,226.79,NA,1.38,0.7,NA,2.77,11.7,NA,0.12,NA,14.79,NA,mac-jones,NumberFire,15241,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.31,22.27,#19,21,17,15.48,6500,2.38,15.68,5100,3.07,15.48,23,0.67,NA
Daniel Jones,QB,NYG,NA,29.42,18.86,188.2,NA,0.97,0.6,NA,6.35,30.75,NA,0.28,NA,14.59,NA,daniel-jones,NumberFire,14059,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.12,22.06,#9,23,18,15.18,6900,2.2,15.41,5400,2.85,15.18,25,0.61,NA
Kenny Pickett,QB,PIT,NA,32.33,21.37,219.15,NA,1.09,0.69,NA,4.39,19.79,NA,0.18,NA,14.49,NA,kenny-pickett,NumberFire,15692,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.03,21.95,#13,24,19,15.18,6600,2.3,15.38,5200,2.96,15.18,23,0.66,NA
Ryan Tannehill,QB,TEN,NA,28.25,18.29,212.35,NA,1.27,0.62,NA,2.52,12.07,NA,0.12,NA,14.06,NA,ryan-tannehill,NumberFire,10697,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.63,21.49,#28,26,20,14.66,6700,2.19,14.81,5200,2.85,14.66,26,0.56,NA
Mike White,QB,NYJ,NA,32.9,21.38,234.11,NA,1.02,0.74,NA,2.72,12.24,NA,0.09,NA,13.54,NA,mike-white,NumberFire,13598,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.14,20.94,#8,28,21,14.27,6800,2.1,14.41,5500,2.62,14.27,30,0.48,NA
Tom Brady,QB,TB,NA,36.05,23.65,239.73,NA,1.15,0.53,NA,1.02,2.42,NA,0.03,NA,13.41,NA,tom-brady,NumberFire,5848,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.02,20.8,#4,29,22,13.98,7100,1.97,14.08,5600,2.51,13.98,25,0.56,NA
Davis Mills,QB,HOU,NA,33.28,20.88,221.79,NA,0.89,0.9,NA,3.44,15.61,NA,0.1,NA,12.43,NA,davis-mills,NumberFire,15252,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.12,19.74,#1,33,23,13.29,6300,2.11,13.53,5000,2.71,13.29,20,0.66,NA
Sam Darnold,QB,CAR,NA,30.23,17.97,202.28,NA,1.14,0.84,NA,2.25,10.19,NA,0.11,NA,12.32,NA,sam-darnold,NumberFire,13592,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.01,19.63,#27,36,24,13.13,6600,1.99,13.35,5200,2.57,13.13,22,0.6,NA
Brock Purdy,QB,SF,NA,30.47,19.39,198.82,NA,0.99,0.9,NA,3.09,13.7,NA,0.11,NA,11.89,NA,brock-purdy,NumberFire,15698,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.62,19.16,#5,40,25,12.8,6500,1.97,12.96,5100,2.54,12.8,25,0.51,NA
Baker Mayfield,QB,LA,NA,15.78,9.66,106.76,NA,0.62,0.45,NA,3.26,14.47,NA,0.11,NA,7.61,NA,baker-mayfield,NumberFire,13590,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,14.47,#30,75,26,8.07,NA,NA,8.26,NA,NA,8.07,NA,NA,NA
John Wolford,QB,LA,NA,15.88,10.27,111.57,NA,0.47,0.43,NA,3.26,15.23,NA,0.11,NA,7.41,NA,john-wolford,NumberFire,15035,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,14.24,#30,77,27,7.82,6400,1.22,7.98,4900,1.63,7.82,20,0.39,NA
Joe Burrow,QB,CIN,NA,NA,NA,286.17,NA,2.06,0.94,NA,NA,25.07,NA,0.29,0.07,22.17,NA,2563722,NFL,14777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13
Patrick Mahomes,QB,KC,NA,NA,NA,321.01,NA,1.91,0.85,NA,NA,22.06,NA,0.17,0.07,22.15,NA,2558125,NFL,13116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14
Josh Allen,QB,BUF,NA,NA,NA,263.01,NA,1.72,0.92,NA,NA,43.46,NA,0.34,0.14,21.85,NA,2560955,NFL,13589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09
