player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,return_tds,two_pts
Amon-Ra St. Brown,WR,DET,NA,NA,5.14,54.02,NA,NA,0.37,0.25,1.46,NA,0.01,NA,7.8,NA,amon-ra-st-brown,NumberFire,15287,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94,13.66,#,101,30,10.38,6500,1.6,12.97,6100,2.13,10.38,NA,NA
Darnell Mooney,WR,CHI,NA,NA,4.76,62.08,NA,NA,0.27,0,0,NA,0,NA,7.79,NA,darnell-mooney,NumberFire,14974,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94,13.64,#,102,31,10.19,6200,1.64,12.59,5700,2.21,10.19,NA,NA
Elijah Moore,WR,NYJ,NA,NA,4.56,57.88,NA,NA,0.29,0.25,1.66,NA,0.01,NA,7.7,NA,elijah-moore,NumberFire,15288,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.88,13.52,#,103,32,10.01,6000,1.67,12.31,5100,2.41,10.01,NA,NA
Amari Cooper,WR,CLE,NA,NA,5.13,58.2,NA,NA,0.29,0,0,NA,0,NA,7.53,NA,amari-cooper,NumberFire,12175,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.77,13.29,#,105,33,10.11,6300,1.6,12.69,5900,2.15,10.11,NA,NA
Tyler Lockett,WR,SEA,NA,NA,4.62,57.53,NA,NA,0.25,0.26,1.42,NA,0.01,NA,7.45,NA,tyler-lockett,NumberFire,12187,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.72,13.18,#,106,34,9.75,NA,NA,12.08,NA,NA,9.75,NA,NA
DeVonta Smith,WR,PHI,NA,NA,4.16,50.81,NA,NA,0.37,0,0,NA,0,NA,7.28,NA,devonta-smith,NumberFire,15282,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61,12.95,#,109,35,9.34,6100,1.53,11.45,5500,2.08,9.34,NA,NA
JuJu Smith-Schuster,WR,KC,NA,NA,4.47,40.98,NA,NA,0.5,0.26,1.52,NA,0.02,NA,7.27,NA,juju-smith-schuster,NumberFire,13156,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,12.94,#,110,36,9.51,6400,1.49,11.8,5200,2.27,9.51,NA,NA
Hunter Renfrow,WR,LV,NA,NA,4.76,51.03,NA,NA,0.34,0,0,NA,0,NA,6.96,NA,hunter-renfrow,NumberFire,14123,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,12.52,#,112,37,9.34,5900,1.58,11.82,5800,2.04,9.34,NA,NA
Adam Thielen,WR,MIN,NA,NA,4.17,44.5,NA,NA,0.41,0,0,NA,0,NA,6.93,NA,adam-thielen,NumberFire,11938,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38,12.48,#,113,38,9,6100,1.48,11.09,5400,2.05,9,NA,NA
Robert Woods,WR,TEN,NA,NA,4.36,46.96,NA,NA,0.3,0.32,1.92,NA,0.01,NA,6.76,NA,robert-woods-1,NumberFire,11228,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27,12.25,#,116,39,8.89,5600,1.59,11.1,5600,1.98,8.89,NA,NA
Drake London,WR,ATL,NA,NA,4.03,52.07,NA,NA,0.26,0,0,NA,0,NA,6.73,NA,drake-london,NumberFire,15751,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,12.21,#,118,40,8.76,5500,1.59,10.8,5000,2.16,8.76,NA,NA
Rondale Moore,WR,ARI,NA,NA,4.46,47.31,NA,NA,0.27,0.27,1.63,NA,0.02,NA,6.56,NA,rondale-moore,NumberFire,15283,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14,11.98,#,121,41,8.76,5500,1.59,11.05,4000,2.76,8.76,NA,NA
Chase Claypool,WR,PIT,NA,NA,3.61,47.27,NA,NA,0.21,0.54,3.07,NA,0.03,NA,6.41,NA,chase-claypool,NumberFire,14841,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04,11.78,#,122,42,8.22,5800,1.42,10.06,5000,2.01,8.22,NA,NA
Julio Jones,WR,TB,NA,NA,3.44,47.58,NA,NA,0.26,0,0,NA,0,NA,6.32,NA,julio-jones,NumberFire,10271,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99,11.65,#,123,43,8.04,NA,NA,9.77,NA,NA,8.04,NA,NA
Kadarius Toney,WR,NYG,NA,NA,4.08,45.55,NA,NA,0.21,0.5,3.1,NA,0.02,NA,6.24,NA,kadarius-toney,NumberFire,15289,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93,11.55,#,124,44,8.27,5300,1.56,10.33,4100,2.52,8.27,NA,NA
Brandon Aiyuk,WR,SF,NA,NA,3.66,44.9,NA,NA,0.3,0,0,NA,0,NA,6.24,NA,brandon-aiyuk,NumberFire,14840,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93,11.55,#,124,44,8.08,5600,1.44,9.94,5200,1.91,8.08,NA,NA
Treylon Burks,WR,TEN,NA,NA,3.37,45.66,NA,NA,0.27,0,0,NA,0,NA,6.19,NA,treylon-burks,NumberFire,15752,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,11.48,#,126,46,7.85,5900,1.33,9.56,5000,1.91,7.85,NA,NA
Garrett Wilson,WR,NYJ,NA,NA,3.52,48.06,NA,NA,0.23,0,0,NA,0,NA,6.13,NA,garrett-wilson,NumberFire,15753,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86,11.4,#,130,47,7.93,5300,1.5,9.71,4700,2.07,7.93,NA,NA
Marquez Valdes-Scantling,WR,KC,NA,NA,2.6,42.09,NA,NA,0.31,0,0,NA,0,NA,6.07,NA,marquez-valdes-scantling,NumberFire,13793,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.82,11.32,#,131,48,7.35,5500,1.34,8.67,4700,1.84,7.35,NA,NA
Michael Gallup,WR,DAL,NA,NA,3.26,40.93,NA,NA,0.3,0,0,NA,0,NA,5.92,NA,michael-gallup,NumberFire,13646,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,11.11,#,133,49,7.54,NA,NA,9.17,NA,NA,7.54,NA,NA
Nico Collins,WR,HOU,NA,NA,3.7,44.94,NA,NA,0.23,0,0,NA,0,NA,5.86,NA,nico-collins,NumberFire,15290,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69,11.03,#,134,50,7.68,5200,1.48,9.56,4200,2.28,7.68,NA,NA
Skyy Moore,WR,KC,NA,NA,2.83,38.24,NA,NA,0.33,0,0,NA,0,NA,5.8,NA,skyy-moore,NumberFire,15766,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,10.95,#,135,51,7.2,NA,NA,8.63,3800,2.27,7.2,NA,NA
Allen Lazard,WR,GB,NA,NA,3.23,42.72,NA,NA,0.25,0,0,NA,0,NA,5.77,NA,allen-lazard,NumberFire,13632,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63,10.91,#,136,52,7.39,6500,1.14,9.01,5600,1.61,7.39,NA,NA
Marvin Jones,WR,JAC,NA,NA,3.22,40.35,NA,NA,0.28,0,0,NA,0,NA,5.74,NA,marvin-jones,NumberFire,10738,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,10.87,#,137,53,7.35,5500,1.34,8.96,4400,2.04,7.35,NA,NA
Chris Olave,WR,NO,NA,NA,3.02,41.85,NA,NA,0.25,0,0,NA,0,NA,5.65,NA,chris-olave,NumberFire,15754,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,10.75,#,140,54,7.18,5000,1.44,8.71,4500,1.94,7.18,NA,NA
DeVante Parker,WR,NE,NA,NA,3.43,41.73,NA,NA,0.24,0,0,NA,0,NA,5.61,NA,devante-parker,NumberFire,12176,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,10.69,#,141,55,7.31,5700,1.28,9.04,4800,1.88,7.31,NA,NA
Jalen Tolbert,WR,DAL,NA,NA,3.35,38.47,NA,NA,0.29,0,0,NA,0,NA,5.53,NA,jalen-tolbert,NumberFire,15788,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,10.59,#,142,56,7.22,NA,NA,8.93,NA,NA,7.22,NA,NA
Jahan Dotson,WR,WSH,NA,NA,3.31,40.74,NA,NA,0.23,0,0,NA,0,NA,5.46,NA,jahan-dotson,NumberFire,15755,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,10.49,#,143,57,7.09,4900,1.45,8.76,3400,2.58,7.09,NA,NA
Kenny Golladay,WR,NYG,NA,NA,2.91,43.17,NA,NA,0.19,0,0,NA,0,NA,5.46,NA,kenny-golladay,NumberFire,13277,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,10.49,#,143,57,6.91,5600,1.23,8.38,4800,1.75,6.91,NA,NA
Corey Davis,WR,NYJ,NA,NA,3.01,42.92,NA,NA,0.18,0,0,NA,0,NA,5.32,NA,corey-davis,NumberFire,13153,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,10.3,#,146,59,6.84,5400,1.27,8.37,4900,1.71,6.84,NA,NA
Jakobi Meyers,WR,NE,NA,NA,3.78,39.85,NA,NA,0.2,0,0,NA,0,NA,5.13,NA,jakobi-meyers,NumberFire,14127,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,10.05,#,150,60,7.06,5500,1.28,8.97,4300,2.09,7.06,NA,NA
Jarvis Landry,WR,NO,NA,NA,2.81,35.68,NA,NA,0.21,0.3,1.87,NA,0.02,NA,5.06,NA,jarvis-landry,NumberFire,11680,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,9.95,#,152,61,6.48,5700,1.14,7.93,5000,1.59,6.48,NA,NA
Mecole Hardman,WR,KC,NA,NA,2.55,30.31,NA,NA,0.26,0.52,3.04,NA,0.04,NA,5,NA,mecole-hardman,NumberFire,14113,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,9.87,#,153,62,6.31,5400,1.17,7.65,4600,1.66,6.31,NA,NA
Tyler Boyd,WR,CIN,NA,NA,3.22,35.43,NA,NA,0.25,0,0,NA,0,NA,4.98,NA,tyler-boyd,NumberFire,12650,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12,9.84,#,154,63,6.61,5700,1.16,8.25,4800,1.72,6.61,NA,NA
D.J. Chark,WR,DET,NA,NA,2.9,36.67,NA,NA,0.22,0,0,NA,0,NA,4.97,NA,d-j-chark,NumberFire,13668,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,9.83,#,155,64,6.44,5300,1.22,7.9,4800,1.65,6.44,NA,NA
Parris Campbell,WR,IND,NA,NA,3.04,36.8,NA,NA,0.22,0,0,NA,0,NA,4.93,NA,parris-campbell,NumberFire,14112,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,9.78,#,156,65,6.46,5200,1.24,8.02,3300,2.43,6.46,NA,NA
Russell Gage,WR,TB,NA,NA,2.96,34.81,NA,NA,0.24,0,0,NA,0,NA,4.9,NA,russell-gage,NumberFire,13809,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,9.73,#,157,66,6.38,NA,NA,7.88,NA,NA,6.38,NA,NA
A.J. Green,WR,ARI,NA,NA,2.54,34.79,NA,NA,0.23,0,0,NA,0,NA,4.81,NA,a-j-green,NumberFire,10261,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,9.61,#,162,67,6.09,5700,1.07,7.39,4600,1.61,6.09,NA,NA
Randall Cobb,WR,GB,NA,NA,2.56,34.81,NA,NA,0.23,0,0,NA,0,NA,4.79,NA,randall-cobb,NumberFire,10308,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01,9.59,#,163,68,6.08,5100,1.19,7.39,3400,2.17,6.08,NA,NA
George Pickens,WR,PIT,NA,NA,3.19,37.29,NA,NA,0.17,0,0,NA,0,NA,4.73,NA,george-pickens,NumberFire,15762,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.04,9.5,#,164,69,6.32,5200,1.22,7.94,4100,1.94,6.32,NA,NA
Isaiah McKenzie,WR,BUF,NA,NA,2.89,28.04,NA,NA,0.25,0.52,2.96,NA,0.04,NA,4.67,NA,isaiah-mckenzie-1,NumberFire,13313,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.08,9.42,#,165,70,6.11,NA,NA,7.65,NA,NA,6.11,NA,NA
Van Jefferson,WR,LA,NA,NA,2.58,33.55,NA,NA,0.22,0,0,NA,0,NA,4.64,NA,van-jefferson,NumberFire,14858,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,9.38,#,167,71,5.95,NA,NA,7.26,NA,NA,5.95,NA,NA
Robbie Anderson,WR,CAR,NA,NA,2.9,30.26,NA,NA,0.23,0.28,1.75,NA,0.01,NA,4.61,NA,robby-anderson,NumberFire,12930,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.12,9.34,#,168,72,6.07,5300,1.15,7.54,NA,NA,6.07,NA,NA
Wan'Dale Robinson,WR,NYG,NA,NA,3.02,34.63,NA,NA,0.19,0,0,NA,0,NA,4.54,NA,wan-dale-robinson,NumberFire,15757,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.17,9.25,#,171,73,6.07,4700,1.29,7.61,3000,2.54,6.07,NA,NA
Curtis Samuel,WR,WSH,NA,NA,2.33,24.96,NA,NA,0.17,1.04,6.77,NA,0.06,NA,4.53,NA,curtis-samuel,NumberFire,13157,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.17,9.23,#,173,74,5.7,5100,1.12,6.87,4200,1.64,5.7,NA,NA
Sterling Shepard,WR,NYG,NA,NA,3.32,33.4,NA,NA,0.17,0,0,NA,0,NA,4.39,NA,sterling-shepard,NumberFire,12658,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.27,9.05,#,178,75,6.04,5500,1.1,7.7,4900,1.57,6.04,NA,NA
Donovan Peoples-Jones,WR,CLE,NA,NA,2.63,33.3,NA,NA,0.14,0,0,NA,0,NA,4.15,NA,donovan-peoples-jones,NumberFire,14857,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.42,8.72,#,186,76,5.45,5400,1.01,6.79,4400,1.54,5.45,NA,NA
K.J. Hamler,WR,DEN,NA,NA,2.49,30.03,NA,NA,0.18,0,0,NA,0,NA,4.06,NA,kj-hamler,NumberFire,14837,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.48,8.6,#,189,77,5.31,NA,NA,6.57,NA,NA,5.31,NA,NA
Nick Westbrook-Ikhine,WR,TEN,NA,NA,2.23,26.32,NA,NA,0.2,0,0,NA,0,NA,3.81,NA,nick-westbrook-ikhine,NumberFire,15109,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.64,8.26,#,194,78,4.91,5100,0.96,6.04,4800,1.26,4.91,NA,NA
Zay Jones,WR,JAC,NA,NA,2.41,27.61,NA,NA,0.17,0,0,NA,0,NA,3.79,NA,zay-jones,NumberFire,13176,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.65,8.23,#,195,79,4.97,5100,0.97,6.19,4100,1.51,4.97,NA,NA
K.J. Osborn,WR,MIN,NA,NA,2.29,27.36,NA,NA,0.18,0,0,NA,0,NA,3.78,NA,k-j-osborn,NumberFire,14977,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.66,8.22,#,196,80,4.94,5200,0.95,6.11,4900,1.25,4.94,NA,NA
Sammy Watkins,WR,GB,NA,NA,2.16,26.25,NA,NA,0.19,0,0,NA,0,NA,3.72,NA,sammy-watkins,NumberFire,11670,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7,8.14,#,197,81,4.79,5500,0.87,5.9,4700,1.26,4.79,NA,NA
Kendrick Bourne,WR,NE,NA,NA,2.19,28.37,NA,NA,0.14,0,0,NA,0,NA,3.65,NA,kendrick-bourne,NumberFire,13418,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.74,8.04,#,198,82,4.75,5100,0.93,5.86,4200,1.4,4.75,NA,NA
Byron Pringle,WR,CHI,NA,NA,2.09,28.22,NA,NA,0.13,0,0,NA,0,NA,3.58,NA,byron-pringle,NumberFire,13863,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.79,7.95,#,199,83,4.61,5300,0.87,5.67,4400,1.29,4.61,NA,NA
Alec Pierce,WR,IND,NA,NA,1.99,24.66,NA,NA,0.16,0,0,NA,0,NA,3.42,NA,alec-pierce,NumberFire,15768,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.89,7.73,#,201,84,4.38,4900,0.89,5.4,3900,1.38,4.38,NA,NA
Cedrick Wilson,WR,MIA,NA,NA,2.17,23.95,NA,NA,0.17,0,0,NA,0,NA,3.35,NA,cedrick-wilson,NumberFire,13652,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.94,7.64,#,202,85,4.44,5100,0.87,5.56,NA,NA,4.44,NA,NA
Romeo Doubs,WR,GB,NA,NA,1.95,23.92,NA,NA,0.15,0,0,NA,0,NA,3.27,NA,romeo-doubs,NumberFire,15779,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.99,7.53,#,205,86,4.23,5000,0.85,5.22,3000,1.74,4.23,NA,NA
Quez Watkins,WR,PHI,NA,NA,1.89,23.9,NA,NA,0.14,0,0,NA,0,NA,3.24,NA,quez-watkins,NumberFire,14992,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.01,7.49,#,207,87,4.16,5200,0.8,5.11,3400,1.5,4.16,NA,NA
Ty Montgomery,WR,NE,NA,NA,1.27,10.8,NA,NA,0.07,1.7,10.76,NA,0.1,NA,3.19,NA,ty-montgomery,NumberFire,12261,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.04,7.42,#,208,88,3.77,4700,0.8,4.43,3000,1.48,3.77,NA,NA
Bryan Edwards,WR,ATL,NA,NA,1.84,24.56,NA,NA,0.11,0,0,NA,0,NA,3.11,NA,bryan-edwards,NumberFire,14844,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.09,7.31,#,209,89,4,5100,0.78,4.94,4200,1.18,4,NA,NA
Josh Palmer,WR,LAC,NA,NA,1.87,21.21,NA,NA,0.16,0,0,NA,0,NA,3.07,NA,josh-palmer,NumberFire,15319,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.12,7.26,#,210,90,4,4900,0.82,4.94,NA,NA,4,NA,NA
Christian Watson,WR,GB,NA,NA,1.82,22.41,NA,NA,0.13,0,0,NA,0,NA,3.01,NA,christian-watson,NumberFire,15789,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.16,7.18,#,214,91,3.91,5200,0.75,4.83,5100,0.95,3.91,NA,NA
Nelson Agholor,WR,NE,NA,NA,1.62,23.06,NA,NA,0.12,0,0,NA,0,NA,3,NA,nelson-agholor,NumberFire,12181,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.17,7.17,#,215,92,3.82,4900,0.78,4.64,3400,1.36,3.82,NA,NA
Phillip Dorsett,WR,HOU,NA,NA,1.82,21.98,NA,NA,0.12,0,0,NA,0,NA,2.89,NA,phillip-dorsett,NumberFire,12188,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.24,7.02,#,216,93,3.79,4700,0.81,4.72,3000,1.57,3.79,NA,NA
Jameson Williams,WR,DET,NA,NA,1.8,21.78,NA,NA,0.12,0,0,NA,0,NA,2.86,NA,jameson-williams,NumberFire,15756,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.26,6.98,#,217,94,3.78,5000,0.76,4.69,5600,0.84,3.78,NA,NA
Devin Duvernay,WR,BAL,NA,NA,1.83,20.59,NA,NA,0.13,0,0,NA,0,NA,2.85,NA,devin-duvernay,NumberFire,14847,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.26,6.96,#,218,95,3.73,5000,0.75,4.66,3800,1.23,3.73,NA,NA
Noah Brown,WR,DAL,NA,NA,1.61,17.9,NA,NA,0.13,0,0,NA,0,NA,2.57,NA,noah-brown,NumberFire,13172,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.44,6.58,#,223,96,3.36,NA,NA,4.17,NA,NA,3.36,NA,NA
Jauan Jennings,WR,SF,NA,NA,1.51,17.07,NA,NA,0.14,0,0,NA,0,NA,2.54,NA,jauan-jennings,NumberFire,14860,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.46,6.54,#,224,97,3.26,4900,0.67,4.04,3100,1.3,3.26,NA,NA
Rashard Higgins,WR,CAR,NA,NA,1.29,18.3,NA,NA,0.11,0,0,NA,0,NA,2.44,NA,rashard-higgins,NumberFire,12656,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.53,6.41,#,227,98,3.1,4700,0.66,3.76,3400,1.11,3.1,NA,NA
Tylan Wallace,WR,BAL,NA,NA,1.34,16.77,NA,NA,0.11,0,0,NA,0,NA,2.31,NA,tylan-wallace,NumberFire,15285,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.61,6.23,#,230,99,2.97,4600,0.65,3.66,3000,1.22,2.97,NA,NA
James Proche,WR,BAL,NA,NA,1.28,16.17,NA,NA,0.11,0,0,NA,0,NA,2.26,NA,james-proche,NumberFire,14848,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.65,6.17,#,231,100,2.9,4900,0.59,3.55,NA,NA,2.9,NA,NA
Olamide Zaccheaus,WR,ATL,NA,NA,1.37,17.52,NA,NA,0.09,0,0,NA,0,NA,2.26,NA,olamide-zaccheaus,NumberFire,14592,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.65,6.17,#,231,100,2.96,5000,0.59,3.65,4000,0.91,2.96,NA,NA
Velus Jones,WR,CHI,NA,NA,1.37,17.41,NA,NA,0.09,0,0,NA,0,NA,2.24,NA,velus-jones,NumberFire,15767,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.66,6.14,#,235,102,2.95,4600,0.64,3.64,NA,NA,2.95,NA,NA
Ben Skowronek,WR,LA,NA,NA,1.24,14.25,NA,NA,0.11,0,0,NA,0,NA,2.08,NA,ben-skowronek-1,NumberFire,15491,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.76,5.92,#,237,103,2.69,NA,NA,3.32,NA,NA,2.69,NA,NA
Jamison Crowder,WR,BUF,NA,NA,1.39,13.75,NA,NA,0.12,0,0,NA,0,NA,2.08,NA,jamison-crowder,NumberFire,12184,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.76,5.92,#,237,103,2.77,NA,NA,3.48,NA,NA,2.77,NA,NA
Mack Hollins,WR,LV,NA,NA,1.14,14.58,NA,NA,0.1,0,0,NA,0,NA,2.06,NA,mack-hollins,NumberFire,13289,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.78,5.9,#,240,105,2.61,4600,0.57,3.19,3000,1.06,2.61,NA,NA
Tyler Johnson,WR,HOU,NA,NA,1.28,14.49,NA,NA,0.08,0,0,NA,0,NA,1.91,NA,tyler-johnson,NumberFire,14864,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.87,5.69,#,242,106,2.55,NA,NA,3.2,NA,NA,2.55,NA,NA
Jalen Reagor,WR,MIN,NA,NA,1.23,13.39,NA,NA,0.09,0,0,NA,0,NA,1.86,NA,jalen-reagor,NumberFire,14839,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.9,5.62,#,244,107,2.45,4800,0.51,3.09,3000,1.03,2.45,NA,NA
Damiere Byrd,WR,ATL,NA,NA,1.23,14.73,NA,NA,0.07,0,0,NA,0,NA,1.86,NA,damiere-byrd,NumberFire,12464,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.9,5.62,#,244,107,2.47,4800,0.51,3.1,3500,0.89,2.47,NA,NA
David Bell,WR,CLE,NA,NA,1.36,14.1,NA,NA,0.07,0,0,NA,0,NA,1.83,NA,david-bell,NumberFire,15758,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.92,5.58,#,246,109,2.49,5000,0.5,3.18,3600,0.88,2.49,NA,NA
Terrace Marshall Jr.,WR,CAR,NA,NA,1.1,12.98,NA,NA,0.09,0,0,NA,0,NA,1.82,NA,terrace-marshall-jr,NumberFire,15308,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.93,5.57,#,248,110,2.37,5000,0.47,2.93,4300,0.68,2.37,NA,NA
