player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,two_pts
Austin Ekeler,RB,LAC,NA,13.2,61.3,NA,0.5,NA,5.2,41.9,NA,NA,0.2,0.1,14.3,NA,16483,FantasyPros,13404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leonard Fournette,RB,TB,NA,16.7,65.5,NA,0.6,NA,3.9,28.9,NA,NA,0.1,0.1,13.7,NA,16378,FantasyPros,13129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aaron Jones,RB,GB,NA,13.4,67.5,NA,0.5,NA,3.3,26.3,NA,NA,0.2,0.1,13.4,NA,16673,FantasyPros,13319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dalvin Cook,RB,MIN,NA,16.9,73.7,NA,0.7,NA,2.3,17.3,NA,NA,0.1,0.1,13.2,NA,16374,FantasyPros,13128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joe Mixon,RB,CIN,NA,18.4,68.3,NA,0.5,NA,3.2,22.5,NA,NA,0.1,0.1,12.7,NA,16420,FantasyPros,13131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breece Hall,RB,NYJ,NA,13.8,63.3,NA,0.5,NA,3.2,27.9,NA,NA,0.1,0.1,12.6,NA,22982,FantasyPros,15708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Montgomery,RB,CHI,NA,16.3,60.5,NA,0.4,NA,2.1,19,NA,NA,0.1,0.1,11.2,NA,18239,FantasyPros,14071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenneth Walker III,RB,SEA,NA,15.4,68.4,NA,0.6,NA,1.9,14.6,NA,NA,0.1,0.1,12,NA,23021,FantasyPros,15711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eno Benjamin,RB,ARI,NA,15.1,64.9,NA,0.4,NA,2.9,24.7,NA,NA,0.1,0.1,12,NA,19361,FantasyPros,14801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jeff Wilson Jr.,RB,SF,NA,15.2,67.1,NA,0.5,NA,1.5,11.5,NA,NA,0.1,0.1,11.1,NA,18026,FantasyPros,14017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raheem Mostert,RB,MIA,NA,15.4,66.8,NA,0.6,NA,1.3,9,NA,NA,0,0.1,11,NA,14338,FantasyPros,12447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Miles Sanders,RB,PHI,NA,15.9,75.6,NA,0.4,NA,1.9,12.7,NA,NA,0,0.1,11.2,NA,18283,FantasyPros,14079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melvin Gordon III,RB,DEN,NA,13.5,60.3,NA,0.5,NA,2.7,18.8,NA,NA,0.1,0.2,11.2,NA,13903,FantasyPros,12151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devin Singletary,RB,BUF,NA,10.7,44.6,NA,0.2,NA,3.4,25.3,NA,NA,0.3,0.1,9.9,NA,18280,FantasyPros,14080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J.K. Dobbins,RB,BAL,NA,11.4,52,NA,0.5,NA,1.8,12.5,NA,NA,0.1,0.1,9.7,NA,19245,FantasyPros,14800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darrell Henderson Jr.,RB,LAR,NA,13.3,54.5,NA,0.3,NA,3.3,26.4,NA,NA,0.2,0.1,11,NA,18588,FantasyPros,14087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Najee Harris,RB,PIT,NA,14,53,NA,0.3,NA,2.7,16.5,NA,NA,0.1,0.1,9.5,NA,19302,FantasyPros,15254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
James Robinson,RB,JAC,NA,13.2,51.7,NA,0.5,NA,1.6,11.3,NA,NA,0,0.1,9.3,NA,19631,FantasyPros,14813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ezekiel Elliott,RB,DAL,NA,14.8,61.9,NA,0.4,NA,1.4,8.7,NA,NA,0,0.1,9.3,NA,15498,FantasyPros,12625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clyde Edwards-Helaire,RB,KC,NA,10,42.6,NA,0.3,NA,2.5,19.4,NA,NA,0.2,0.1,8.8,NA,19325,FantasyPros,14803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AJ Dillon,RB,GB,NA,12.1,50.3,NA,0.3,NA,1.8,14.7,NA,NA,0.1,0.1,8.8,NA,19358,FantasyPros,14805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kareem Hunt,RB,CLE,NA,9.8,43.1,NA,0.3,NA,2.5,19.8,NA,NA,0.1,0.1,8.7,NA,16425,FantasyPros,13138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deon Jackson,RB,IND,NA,12.3,49,NA,0.3,NA,2.2,17.2,NA,NA,0.1,0.1,8.5,NA,20097,FantasyPros,15277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tony Pollard,RB,DAL,NA,8.8,39.5,NA,0.3,NA,2.4,18.5,NA,NA,0.1,0.1,8.1,NA,18705,FantasyPros,14085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Etienne Jr.,RB,JAC,NA,9.6,39.7,NA,0.2,NA,2.7,23.6,NA,NA,0.1,0.1,8,NA,19231,FantasyPros,15253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Allgeier,RB,ATL,NA,12,51.4,NA,0.3,NA,0.9,6,NA,NA,0,0.1,7.4,NA,24172,FantasyPros,15712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brian Robinson Jr.,RB,WAS,NA,12,51.2,NA,0.3,NA,0.6,5.2,NA,NA,0,0.1,7.3,NA,20094,FantasyPros,15716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antonio Gibson,RB,WAS,NA,5.6,23.8,NA,0.1,NA,1.4,11,NA,NA,0,0.1,4.5,NA,19624,FantasyPros,14852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Carter,RB,NYJ,NA,8.4,38,NA,0.2,NA,2,14.6,NA,NA,0,0.1,6.6,NA,22728,FantasyPros,15258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phillip Lindsay,RB,IND,NA,8.2,33,NA,0.1,NA,1.6,11.2,NA,NA,0.1,0.1,5.5,NA,17498,FantasyPros,13614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rachaad White,RB,TB,NA,5.9,23.5,NA,0.2,NA,1.7,15.3,NA,NA,0.1,0.1,5.2,NA,23891,FantasyPros,15721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Boone,RB,DEN,NA,6.6,30.3,NA,0.1,NA,1.6,11.8,NA,NA,0,0,5.2,NA,17813,FantasyPros,13868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chase Edmonds,RB,MIA,NA,6.3,23.8,NA,0.1,NA,1.8,13,NA,NA,0.1,0,5.1,NA,17496,FantasyPros,13726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alexander Mattison,RB,MIN,NA,6,21,NA,0.1,NA,2,15.2,NA,NA,0.1,0.1,4.6,NA,18621,FantasyPros,14223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khalil Herbert,RB,CHI,NA,6.4,28.8,NA,0.2,NA,1,7.9,NA,NA,0,0,4.9,NA,22763,FantasyPros,15271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J.D. McKissic,RB,WAS,NA,2.8,11.8,NA,0,NA,3.4,26.6,NA,NA,0.1,0,4.6,NA,16230,FantasyPros,13108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerick McKinnon,RB,KC,NA,5.2,18.9,NA,0.1,NA,1.9,14.9,NA,NA,0.1,0.1,4.3,NA,12209,FantasyPros,11761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joshua Kelley,RB,LAC,NA,6.1,25.2,NA,0.1,NA,1.2,8.8,NA,NA,0,0.1,4.1,NA,19445,FantasyPros,14807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Caleb Huntley,RB,ATL,NA,6.4,25.6,NA,0.1,NA,0.7,5.1,NA,NA,0,0,3.9,NA,19368,FantasyPros,15505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mark Ingram II,RB,NO,NA,5.7,24.2,NA,0.1,NA,1,7,NA,NA,0,0.1,3.8,NA,9872,FantasyPros,10276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Latavius Murray,RB,DEN,NA,4,20.6,NA,0.2,NA,0.7,5.2,NA,NA,0,0,3.7,NA,11821,FantasyPros,11390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenneth Gainwell,RB,PHI,NA,3.7,17,NA,0.2,NA,1.2,9.1,NA,NA,0,0,3.7,NA,23310,FantasyPros,15255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kevin Harris,RB,NE,NA,5.8,20,NA,0.2,NA,0.5,4,NA,NA,0,0,3.5,NA,23117,FantasyPros,15719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malcolm Brown,RB,LAR,NA,6.8,22,NA,0.1,NA,0.6,4.6,NA,NA,0,0.1,3.5,NA,13953,FantasyPros,12386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyrion Davis-Price,RB,SF,NA,5,21.4,NA,0.2,NA,0.5,4.2,NA,NA,0,0.1,3.5,NA,22992,FantasyPros,15746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeeJay Dallas,RB,SEA,NA,3.6,13.4,NA,0.1,NA,1.8,13.3,NA,NA,0,0,3.5,NA,19521,FantasyPros,14815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Warren,RB,PIT,NA,5,20,NA,0.1,NA,1.3,9.4,NA,NA,0,0,3.4,NA,24209,FantasyPros,15742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tevin Coleman,RB,SF,NA,4.4,17.7,NA,0.1,NA,0.8,6.4,NA,NA,0,0,3.4,NA,13926,FantasyPros,12152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Samaje Perine,RB,CIN,NA,3.8,15.4,NA,0.1,NA,1.4,10,NA,NA,0.1,0,3.3,NA,16423,FantasyPros,13133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keaontay Ingram,RB,ARI,NA,4.5,18.4,NA,0.1,NA,0.9,7.2,NA,NA,0,0,3.3,NA,23162,FantasyPros,15734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenyan Drake,RB,BAL,NA,4,17.6,NA,0.1,NA,1,8.1,NA,NA,0,0,3.2,NA,15637,FantasyPros,12630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corey Clement,RB,ARI,NA,4.1,15.9,NA,0.1,NA,0.6,4,NA,NA,0,0,2.8,NA,16446,FantasyPros,13136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pierre Strong Jr.,RB,NE,NA,4.3,16.9,NA,0.1,NA,0.7,4.9,NA,NA,0,0,2.8,NA,24173,FantasyPros,15733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
James Cook,RB,BUF,NA,3.1,14.5,NA,0.1,NA,0.7,5.8,NA,NA,0,0,2.6,NA,22958,FantasyPros,15715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isiah Pacheco,RB,KC,NA,4.2,17.4,NA,0.1,NA,0.2,1.8,NA,NA,0,0,2.5,NA,24333,FantasyPros,15749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery Williams,RB,ATL,NA,2.7,12.7,NA,0.1,NA,0.9,5.6,NA,NA,0,0,2.4,NA,23279,FantasyPros,15454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zack Moss,RB,BUF,NA,3.4,14.5,NA,0.1,NA,0.5,3.6,NA,NA,0,0,2.3,NA,19263,FantasyPros,14798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Vonte Price,RB,IND,NA,3,12.5,NA,0.1,NA,0.5,3.9,NA,NA,0,0,2.2,NA,23874,FantasyPros,15744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boston Scott,RB,PHI,NA,2.5,11.7,NA,0.1,NA,0.4,2.3,NA,NA,0,0,2.1,NA,17612,FantasyPros,13814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matt Breida,RB,NYG,NA,3.1,12.8,NA,0,NA,0.5,4.6,NA,NA,0,0,2,NA,17058,FantasyPros,13378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Davis,RB,BAL,NA,2.4,10.6,NA,0.1,NA,0.6,3.5,NA,NA,0,0,1.9,NA,13943,FantasyPros,12164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Juszczyk,RB,SF,NA,0.7,2.3,NA,0,NA,1.1,9.1,NA,NA,0.1,0,1.8,NA,11798,FantasyPros,11367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sony Michel,RB,LAC,NA,2.4,11.2,NA,0,NA,0.4,2.9,NA,NA,0,0,1.8,NA,17309,FantasyPros,13607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Ernest Johnson,RB,CLE,NA,1.5,9.2,NA,0.1,NA,0.2,2.1,NA,NA,0,0,1.6,NA,19111,FantasyPros,14331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tony Jones Jr.,RB,SEA,NA,2.8,9.1,NA,0.1,NA,0.4,3,NA,NA,0,0,1.5,NA,19482,FantasyPros,14828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Spiller,RB,LAC,NA,1.8,7.4,NA,0.1,NA,0.1,1.2,NA,NA,0,0,1.5,NA,23143,FantasyPros,15709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trey Sermon,RB,PHI,NA,1.5,8.6,NA,0.1,NA,0.1,0.9,NA,NA,0,0,1.2,NA,19425,FantasyPros,15257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trestan Ebner,RB,CHI,NA,1.3,6,NA,0.1,NA,0.3,2.4,NA,NA,0,0,1.2,NA,24047,FantasyPros,15748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gary Brightwell,RB,NYG,NA,0.6,4.9,NA,0.1,NA,0.2,2.1,NA,NA,0,0,1.1,NA,23293,FantasyPros,15462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Patrick Ricard,RB,BAL,NA,0.3,0.4,NA,0,NA,1,7.4,NA,NA,0,0,1.1,NA,17145,FantasyPros,13455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Onta Foreman,RB,CAR,NA,2.1,8.8,NA,0,NA,0,0.2,NA,NA,0,0,1,NA,16407,FantasyPros,13134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Salvon Ahmed,RB,MIA,NA,2.2,8.7,NA,0,NA,0.1,1.1,NA,NA,0,0,1,NA,19449,FantasyPros,14811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zander Horvath,RB,LAC,NA,0.5,1.8,NA,0,NA,0.5,3.1,NA,NA,0.1,0,1,NA,23933,FantasyPros,15960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chuba Hubbard,RB,CAR,NA,1,5.2,NA,0,NA,0.4,2.5,NA,NA,0,0,0.9,NA,19792,FantasyPros,15261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ke'Shawn Vaughn,RB,TB,NA,0.9,5.4,NA,0.1,NA,0.1,0.6,NA,NA,0,0,0.9,NA,19351,FantasyPros,14810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ronald Jones II,RB,KC,NA,1.8,8.8,NA,0,NA,0,0.2,NA,NA,0,0,0.9,NA,17243,FantasyPros,13606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Mason,RB,SF,NA,1.2,4.8,NA,0,NA,0.1,1.2,NA,NA,0,0,0.9,NA,22969,FantasyPros,15972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benny Snell Jr.,RB,PIT,NA,0.9,4.3,NA,0,NA,0.2,0.8,NA,NA,0,0,0.8,NA,18609,FantasyPros,14072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
