player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds,two_pts
Najee Harris,RB,PIT,NA,NA,64.45,NA,0.39,NA,2.59,18.65,NA,NA,0.08,NA,13.72,NA,2566448,NFL,15254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Damien Harris,RB,NE,NA,NA,64.59,NA,0.58,NA,1.9,15.5,NA,NA,0.07,0.08,13.65,NA,2562281,NFL,14075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Jacobs,RB,LV,NA,NA,60.78,NA,0.36,NA,2.89,21.54,NA,NA,0.08,0.11,13.54,NA,2562377,NFL,14073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devin Singletary,RB,BUF,NA,NA,55.3,NA,0.48,NA,2.45,19.49,NA,NA,0.09,0.04,13.27,NA,2562734,NFL,14080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
James Robinson,RB,JAX,NA,NA,56.81,NA,0.41,NA,2.33,19.73,NA,NA,0.1,0.07,12.96,NA,2564223,NFL,14813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Clyde Edwards-Helaire,RB,KC,NA,NA,60.24,NA,0.39,NA,2.22,17.63,NA,NA,0.12,0.08,12.91,NA,2564271,NFL,14803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashaad Penny,RB,SEA,NA,NA,71.06,NA,0.5,NA,1.41,10.24,NA,NA,0.06,0.06,12.8,NA,2560835,NFL,13608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
D'Andre Swift,RB,DET,NA,NA,50.34,NA,0.29,NA,3.14,22.16,NA,NA,0.11,0.07,12.67,NA,2563965,NFL,14797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
Mark Ingram,RB,NO,NA,NA,55.28,NA,0.34,NA,2.59,17.56,NA,NA,0.08,0.05,12.41,NA,2495466,NFL,10276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06
Chase Edmonds,RB,MIA,NA,NA,44.76,NA,0.28,NA,3.08,23.77,NA,NA,0.1,NA,12.21,NA,2560711,NFL,13726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cordarrelle Patterson,RB,ATL,NA,NA,42.94,NA,0.31,NA,2.78,23.38,NA,NA,0.11,NA,11.93,NA,2540145,NFL,11225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AJ Dillon,RB,GB,NA,NA,49.29,NA,0.42,NA,2.02,18.04,NA,NA,0.1,0.04,11.79,NA,2563986,NFL,14805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ezekiel Elliott,RB,DAL,NA,NA,56.28,NA,0.35,NA,2.18,16.34,NA,NA,0.05,0.12,11.78,NA,2555224,NFL,12625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09
Kenyan Drake,RB,BAL,NA,NA,44.15,NA,0.29,NA,2.49,21.2,NA,NA,0.1,0.03,11.31,NA,2555230,NFL,12630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melvin Gordon,RB,DEN,NA,NA,49.41,NA,0.4,NA,1.73,16.51,NA,NA,0.06,0.14,10.8,NA,2552469,NFL,12151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dameon Pierce,RB,HOU,NA,NA,52.42,NA,0.32,NA,1.67,14.03,NA,NA,0.07,0.06,10.56,NA,2567685,NFL,15717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
Kareem Hunt,RB,CLE,NA,NA,35.33,NA,0.31,NA,2.49,20.53,NA,NA,0.08,NA,10.48,NA,2557917,NFL,13138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Rex Burkhead,RB,HOU,NA,NA,39.05,NA,0.21,NA,2.16,18.56,NA,NA,0.05,NA,9.48,NA,2539265,NFL,11182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tony Pollard,RB,DAL,NA,NA,30.48,NA,0.19,NA,2.1,20.22,NA,NA,0.11,NA,8.97,NA,2562699,NFL,14085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jeff Wilson,RB,SF,NA,NA,42.07,NA,0.3,NA,1.49,12.05,NA,NA,0.07,0.13,8.88,NA,2560938,NFL,14017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
Rhamondre Stevenson,RB,NE,NA,NA,43.25,NA,0.31,NA,1.37,10.78,NA,NA,0.04,NA,8.87,NA,2566343,NFL,15259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyheim Hines,RB,IND,NA,NA,9.19,NA,0.06,NA,2.92,31.23,NA,NA,0.15,NA,8.4,NA,2560742,NFL,13622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA
Kenneth Gainwell,RB,PHI,NA,NA,22.29,NA,0.22,NA,2.22,21.08,NA,NA,0.05,0.04,8.18,NA,2566397,NFL,15255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04
J.D. McKissic,RB,WAS,NA,NA,14.53,NA,0.12,NA,3.05,23.34,NA,NA,0.09,NA,8.1,NA,2556440,NFL,13108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerick McKinnon,RB,KC,NA,NA,18.64,NA,0.12,NA,2.41,20.12,NA,NA,0.12,NA,7.81,NA,2543715,NFL,11761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04
Cam Akers,RB,LA,NA,NA,39.29,NA,0.25,NA,1.04,10.03,NA,NA,0.06,0.1,7.63,NA,2564319,NFL,14799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamaal Williams,RB,DET,NA,NA,30.19,NA,0.23,NA,1.19,8.6,NA,NA,0.03,NA,6.69,NA,2558204,NFL,13139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Breece Hall,RB,NYJ,NA,NA,17.9,NA,0.12,NA,1.79,18.32,NA,NA,0.08,0.02,6.57,NA,2568030,NFL,15708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alexander Mattison,RB,MIN,NA,NA,25.15,NA,0.22,NA,1.11,9.18,NA,NA,0.03,0.02,6,NA,2562682,NFL,14223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raheem Mostert,RB,MIA,NA,NA,29.94,NA,0.2,NA,0.92,7.44,NA,NA,0.03,0.04,5.96,NA,2553728,NFL,12447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ameer Abdullah,RB,LV,NA,NA,13.79,NA,0.08,NA,1.72,15.23,NA,NA,0.09,NA,5.64,NA,2552374,NFL,12155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eno Benjamin,RB,ARI,NA,NA,18.07,NA,0.1,NA,1.51,13.18,NA,NA,0.06,0.02,5.56,NA,2564889,NFL,14801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Etienne,RB,JAX,NA,NA,20.27,NA,0.13,NA,1.26,11.83,NA,NA,0.04,0.03,5.43,NA,2566157,NFL,15253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Davis,RB,BAL,NA,NA,23.25,NA,0.14,NA,1.11,9.34,NA,NA,0.02,0.04,5.31,NA,2553439,NFL,12164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
D'Onta Foreman,RB,CAR,NA,NA,30.01,NA,0.2,NA,0.46,3.73,NA,NA,0.01,0.06,4.97,NA,2557994,NFL,13134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isiah Pacheco,RB,KC,NA,NA,22.84,NA,0.18,NA,0.46,3.95,NA,NA,0.03,0.02,4.36,NA,2567808,NFL,15749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darrel Williams,RB,ARI,NA,NA,12.71,NA,0.1,NA,1.21,9.7,NA,NA,0.05,NA,4.35,NA,2560935,NFL,13623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rachaad White,RB,TB,NA,NA,16.51,NA,0.11,NA,1.04,7.87,NA,NA,0.04,0.02,4.34,NA,2568315,NFL,15721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zack Moss,RB,BUF,NA,NA,14.47,NA,0.11,NA,1.13,8.45,NA,NA,0.04,0.02,4.28,NA,2563617,NFL,14798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dare Ogunbowale,RB,HOU,NA,NA,13.61,NA,0.08,NA,0.97,9.5,NA,NA,0.02,0.01,3.86,NA,2559362,NFL,13148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boston Scott,RB,PHI,NA,NA,16.6,NA,0.18,NA,0.55,4.22,NA,NA,0.02,0.02,3.79,NA,2561146,NFL,13814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antonio Williams,RB,NYG,NA,NA,15.75,NA,0.14,NA,0.54,5.22,NA,NA,0.02,0.02,3.56,NA,2565393,NFL,15220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Samaje Perine,RB,CIN,NA,NA,4.72,NA,0.03,NA,1.38,11.68,NA,NA,0.06,0.01,3.54,NA,2558138,NFL,13133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Jackson,RB,DET,NA,NA,9.79,NA,0.1,NA,0.83,7.9,NA,NA,0.04,0.01,3.42,NA,2560756,NFL,13620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chuba Hubbard,RB,CAR,NA,NA,14.77,NA,0.1,NA,0.8,4.72,NA,NA,0.01,0.02,3.37,NA,2565899,NFL,15261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sony Michel,RB,LAC,NA,NA,13.98,NA,0.1,NA,0.67,5.77,NA,NA,0.02,0.01,3.35,NA,2560809,NFL,13607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyrion Davis-Price,RB,SF,NA,NA,14.04,NA,0.13,NA,0.61,4.85,NA,NA,0.01,0.02,3.3,NA,2568207,NFL,15746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matt Breida,RB,NYG,NA,NA,13.14,NA,0.09,NA,0.69,6.08,NA,NA,0.03,0.06,3.21,NA,2558918,NFL,13378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khalil Herbert,RB,CHI,NA,NA,14.15,NA,0.11,NA,0.53,4.41,NA,NA,0.02,0.01,3.15,NA,2565926,NFL,15271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pierre Strong,RB,NE,NA,NA,14.54,NA,0.1,NA,0.58,4.27,NA,NA,0.02,0.02,3.14,NA,2567952,NFL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Patrick Taylor,RB,GB,NA,NA,14.69,NA,0.13,NA,0.36,3.14,NA,NA,0.02,0.02,3,NA,2564040,NFL,14817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ty Johnson,RB,NYJ,NA,NA,8.8,NA,0.06,NA,0.83,6.9,NA,NA,0.04,0.01,2.98,NA,2562293,NFL,14095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Giovani Bernard,RB,TB,NA,NA,9.45,NA,0.05,NA,0.87,6.85,NA,NA,0.03,0.01,2.96,NA,2540156,NFL,11193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenneth Walker III,RB,SEA,NA,NA,13.54,NA,0.11,NA,0.58,3.5,NA,NA,0.01,0.02,2.96,NA,2568282,NFL,15711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hassan Haskins,RB,TEN,NA,NA,11.52,NA,0.09,NA,0.56,5.71,NA,NA,0.02,0.01,2.92,NA,2567649,NFL,15720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Warren,RB,PIT,NA,NA,10.88,NA,0.11,NA,0.56,4.07,NA,NA,0.03,0.02,2.86,NA,2568493,NFL,15742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joshua Kelley,RB,LAC,NA,NA,10.89,NA,0.06,NA,0.74,5.54,NA,NA,0.03,0.05,2.82,NA,2565054,NFL,14807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
James Cook,RB,BUF,NA,NA,8.53,NA,0.08,NA,0.73,5.41,NA,NA,0.03,0.03,2.72,NA,2567328,NFL,15715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tony Jones,RB,NO,NA,NA,11.33,NA,0.06,NA,0.5,3.73,NA,NA,0.02,0.01,2.47,NA,2564679,NFL,14828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alec Ingold,RB,MIA,NA,NA,NA,NA,NA,NA,1.35,8.9,NA,NA,0.03,NA,2.44,NA,2562288,NFL,14420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
Benny Snell,RB,PIT,NA,NA,11.56,NA,0.06,NA,0.41,3.39,NA,NA,0.02,0.02,2.35,NA,2562743,NFL,14072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerome Ford,RB,CLE,NA,NA,8.38,NA,0.06,NA,0.5,4.79,NA,NA,0.02,0.01,2.28,NA,2567469,NFL,15713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Allgeier,RB,ATL,NA,NA,9.47,NA,0.06,NA,0.49,3.41,NA,NA,0.02,0.01,2.24,NA,2567232,NFL,15712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Salvon Ahmed,RB,MIA,NA,NA,10.26,NA,0.05,NA,0.47,2.48,NA,NA,0.02,NA,2.16,NA,2565090,NFL,14811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonathan Williams,RB,WAS,NA,NA,8.42,NA,0.07,NA,0.53,3.92,NA,NA,0.01,0.04,2.16,NA,2555227,NFL,12635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Caleb Huntley,RB,ATL,NA,NA,8.83,NA,0.06,NA,0.48,3.3,NA,NA,0.02,0.01,2.15,NA,2566692,NFL,15505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Homer,RB,SEA,NA,NA,4.99,NA,0.03,NA,0.6,6.59,NA,NA,0.03,NA,2.12,NA,2562665,NFL,14083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Juszczyk,RB,SF,NA,NA,1.82,NA,0.01,NA,0.8,7.96,NA,NA,0.04,NA,2.08,NA,2540230,NFL,11367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craig Reynolds,RB,DET,NA,NA,7.75,NA,0.05,NA,0.45,3.94,NA,NA,0.02,0.01,2.02,NA,2562834,NFL,14727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeeJay Dallas,RB,SEA,NA,NA,4.89,NA,0.04,NA,0.56,4.12,NA,NA,0.02,NA,1.88,NA,2565144,NFL,14815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA
Brittain Brown,RB,LV,NA,NA,6.29,NA,0.05,NA,0.45,2.91,NA,NA,0.03,0.01,1.83,NA,2567868,NFL,15953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Demetric Felton,RB,CLE,NA,NA,0.9,NA,NA,NA,0.56,8.5,NA,NA,0.03,NA,1.74,NA,2565968,NFL,15270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA
JaMycal Hasty,RB,JAX,NA,NA,0.75,NA,0.02,NA,0.65,6.37,NA,NA,0.02,NA,1.6,NA,2565108,NFL,14821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justice Hill,RB,BAL,NA,NA,4.45,NA,0.04,NA,0.49,3.32,NA,NA,0.01,NA,1.57,NA,2562407,NFL,14086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zamir White,RB,LV,NA,NA,6.14,NA,0.05,NA,0.28,2.02,NA,NA,0.02,0.01,1.5,NA,2567883,NFL,15714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Evans,RB,CIN,NA,NA,2.91,NA,0.02,NA,0.55,3.62,NA,NA,0.02,NA,1.44,NA,2565944,NFL,15275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C.J. Ham,RB,MIN,NA,NA,1.45,NA,NA,NA,0.68,4.73,NA,NA,0.02,NA,1.42,NA,2556803,NFL,12923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
