player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds,two_pts,pass_comp,pass_att,pass_yds,pass_tds,pass_int
Marquez Valdes-Scantling,WR,KC,NA,3.4,3.4,50.5,NA,NA,0.2,0.2,0.7,NA,0,0,6.36,NA,13952,FleaFlicker,13793,@TBSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,WR55,0.2,51.3,66%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Robbie Anderson,WR,CAR,NA,3.7,3.7,44.8,NA,NA,0.3,0.1,0.7,NA,0,0,6.27,NA,12361,FleaFlicker,12930,ARISun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,WR72,0.3,45.5,51%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Russell Gage,WR,TB,NA,4.6,4.6,47,NA,NA,0.3,0,0.1,NA,0,0.1,6.27,NA,13967,FleaFlicker,13809,KCSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR49,0.3,47.1,66%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mack Hollins,WR,LV,NA,3.5,3.5,47.2,NA,NA,0.3,0,0,NA,0,0,6.26,NA,13008,FleaFlicker,13289,DENSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR87,0.3,47.2,33%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greg Dortch,WR,ARI,NA,4.3,4.3,48.4,NA,NA,0.2,0,0.3,NA,0,0,6.12,NA,14935,FleaFlicker,14108,@CARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,WR81,0.2,48.8,43%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Boyd,WR,CIN,NA,3.7,3.7,44.2,NA,NA,0.3,0,0.5,NA,0,0,6.07,NA,12051,FleaFlicker,12650,MIAW 27-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.07,WR50,0.3,44.8,78%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Julio Jones,WR,TB,NA,3.2,3.2,44.2,NA,NA,0.2,0.3,1.7,NA,0,0,6.01,NA,7372,FleaFlicker,10271,KCSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR52,0.2,45.9,70%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darnell Mooney,WR,CHI,NA,3.7,3.7,46.9,NA,NA,0.2,0.2,1.3,NA,0,0,6,NA,15658,FleaFlicker,14974,@NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR45,0.2,48.2,78%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allen Robinson,WR,LAR,NA,3.7,3.7,45.7,NA,NA,0.2,0,0,NA,0,0,5.99,NA,10305,FleaFlicker,11678,@SFMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,WR43,0.2,45.7,88%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeVante Parker,WR,NE,NA,3.8,3.8,48.8,NA,NA,0.2,0,0,NA,0,0,5.94,NA,11170,FleaFlicker,12176,@GBSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR61,0.2,48.8,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zay Jones,WR,JAC,NA,4.5,4.5,45,NA,NA,0.2,0.3,1.1,NA,0,0,5.86,NA,12937,FleaFlicker,13176,@PHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR64,0.2,46.2,42%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marvin Jones,WR,JAC,NA,3.8,3.8,43.5,NA,NA,0.2,0,0,NA,0,0,5.84,NA,8429,FleaFlicker,10738,@PHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR80,0.2,43.6,39%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nico Collins,WR,HOU,NA,3.4,3.4,43.5,NA,NA,0.2,0.1,0.2,NA,0,0,5.45,NA,16281,FleaFlicker,15290,LACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR67,0.2,43.8,37%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corey Davis,WR,NYJ,NA,2.8,2.8,40,NA,NA,0.2,0,0,NA,0,0,5.32,NA,12913,FleaFlicker,13153,@PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR73,0.2,40,45%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Gallup,WR,DAL,NA,2.9,2.9,39.5,NA,NA,0.2,0,0,NA,0,0,5.25,NA,13788,FleaFlicker,13646,WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR63,0.2,39.5,73%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jakobi Meyers,WR,NE,NA,3.9,3.9,41.7,NA,NA,0.2,0.1,0.8,NA,0,0,5.23,NA,14949,FleaFlicker,14127,@GBSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR56,0.2,42.5,68%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jahan Dotson,WR,WAS,NA,3,3,39.9,NA,NA,0.2,0.1,0.4,NA,0,0,5.15,NA,16821,FleaFlicker,15755,@DALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR44,0.2,40.3,68%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Brown,WR,DAL,NA,3.2,3.2,40.6,NA,NA,0.2,0,0.1,NA,0,0,5.14,NA,13120,FleaFlicker,13172,WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR95,0.2,40.7,36%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Godwin,WR,TB,NA,3.5,3.5,38.2,NA,NA,0.2,0.1,0.9,NA,0,0,5.13,NA,12926,FleaFlicker,13163,KCSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR37,0.2,39.1,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Donovan Peoples-Jones,WR,CLE,NA,3,3,39.8,NA,NA,0.2,0,0,NA,0,0,5.09,NA,15642,FleaFlicker,14857,@ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR76,0.2,39.8,30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeAndre Carter,WR,LAC,NA,2.8,2.8,35.5,NA,NA,0.2,0.3,2.4,NA,0,0,4.99,NA,11603,FleaFlicker,12394,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,0.2,37.9,19%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nelson Agholor,WR,NE,NA,3,3,40.1,NA,NA,0.2,0,0.2,NA,0,0.1,4.87,NA,11178,FleaFlicker,12181,@GBSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR90,0.2,40.3,30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DBreshad Perriman,WR,TB,NA,2.6,2.6,36,NA,NA,0.2,0.1,0.5,NA,0,0,4.85,NA,11156,FleaFlicker,12197,KCSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.2,36.5,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mecole Hardman,WR,KC,NA,2.9,2.9,34.5,NA,NA,0.2,0.5,3.6,NA,0,0,4.81,NA,14725,FleaFlicker,14113,@TBSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,WR65,0.2,38.1,44%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
George Pickens,WR,PIT,NA,3.2,3.2,38.3,NA,NA,0.2,0,0.1,NA,0,0,4.72,NA,16859,FleaFlicker,15762,NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR54,0.2,38.4,60%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K.J. Osborn,WR,MIN,NA,2.7,2.7,32.9,NA,NA,0.2,0,0.1,NA,0,0,4.54,NA,15695,FleaFlicker,14977,@NOSun 9:30 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,WR71,0.2,33,33%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tre'Quan Smith,WR,NO,NA,2.6,2.6,35.2,NA,NA,0.2,0,0,NA,0,0,4.53,NA,13819,FleaFlicker,13645,MINSun 9:30 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0.2,35.3,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devin Duvernay,WR,BAL,NA,2.6,2.6,30.2,NA,NA,0.2,0.4,2.3,NA,0,0,4.34,NA,15557,FleaFlicker,14847,BUFSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR96,0.2,32.6,55%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Equanimeous St.,WR,WR,NA,2.3,2.3,31.1,NA,NA,0.1,0.2,1.7,NA,0,0,4.1,NA,13949,FleaFlicker,13637,@NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR97,0.1,32.8,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alec Pierce,WR,IND,NA,2.3,2.3,31.5,NA,NA,0.2,0,0.3,NA,0,0,4.08,NA,16842,FleaFlicker,15768,TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR77,0.2,31.8,33%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Sills,WR,NYG,NA,2.6,2.6,31.7,NA,NA,0.1,0,0.1,NA,0,0,3.94,NA,14915,FleaFlicker,14110,CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,0.1,31.8,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Westbrook-Ikhine,WR,TEN,NA,2.4,2.4,29.7,NA,NA,0.2,0,0,NA,0,0,3.91,NA,16192,FleaFlicker,15109,@INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR92,0.2,29.7,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenny Golladay,WR,NYG,NA,2.1,2.1,30.5,NA,NA,0.1,0,0.1,NA,0,0,3.88,NA,12963,FleaFlicker,13277,CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR88,0.1,30.5,46%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kalif Raymond,WR,DET,NA,2.2,2.2,27.1,NA,NA,0.2,0.1,0.4,NA,0,0,3.87,NA,12441,FleaFlicker,13066,SEASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,0.2,27.5,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rondale Moore,WR,ARI,NA,2.4,2.4,25.6,NA,NA,0.1,0.5,4.6,NA,0,0,3.87,NA,16327,FleaFlicker,15283,@CARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,WR66,0.1,30.2,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Randall Cobb,WR,GB,NA,2.2,2.2,28.7,NA,NA,0.1,0,0.1,NA,0,0,3.76,NA,7401,FleaFlicker,10308,NESun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR84,0.1,28.9,20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Olamide Zaccheaus,WR,ATL,NA,2.3,2.3,29.6,NA,NA,0.1,0,0.1,NA,0,0,3.75,NA,15107,FleaFlicker,14592,CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0.1,29.7,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ben Skowronek,WR,LAR,NA,2.5,2.5,30.3,NA,NA,0.1,0,0.1,NA,0,0,3.67,NA,16526,FleaFlicker,15491,@SFMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,WR104,0.1,30.4,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Laviska Shenault,WR,CAR,NA,2.3,2.3,24.3,NA,NA,0.2,0.3,1.4,NA,0,0,3.65,NA,15558,FleaFlicker,14838,ARISun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,WR98,0.2,25.7,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Moore,WR,HOU,NA,2.5,2.5,26.5,NA,NA,0.1,0,0,NA,0,0,3.53,NA,12153,FleaFlicker,12773,LACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,0.1,26.5,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jauan Jennings,WR,SF,NA,2.1,2.1,23.8,NA,NA,0.2,0,0,NA,0,0,3.32,NA,15751,FleaFlicker,14860,LARMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR106,0.2,23.8,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keelan Cole,WR,LV,NA,2,2,25.8,NA,NA,0.1,0,0,NA,0,0,3.28,NA,13261,FleaFlicker,13412,DENSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,0.1,25.8,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kendrick Bourne,WR,NE,NA,2,2,24.8,NA,NA,0.1,0.2,2.2,NA,0,0,3.28,NA,13364,FleaFlicker,13418,@GBSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR89,0.1,27,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian Watson,WR,GB,NA,1.7,1.7,23.9,NA,NA,0.1,0.4,2.1,NA,0,0,3.24,NA,16896,FleaFlicker,15789,NESun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR68,0.1,26.1,41%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darius Slayton,WR,NYG,NA,1.7,1.7,23.1,NA,NA,0.2,0.1,-0.2,NA,0,0,3.19,NA,14833,FleaFlicker,14122,CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,0.2,22.9,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marcus Johnson,WR,NYG,NA,1.4,1.4,20.6,NA,NA,0.1,0,0.7,NA,0,0,3.01,NA,12332,FleaFlicker,13387,CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,0.1,21.3,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parris Campbell,WR,IND,NA,1.8,1.8,22.2,NA,NA,0.1,0,0.3,NA,0,0,2.91,NA,14692,FleaFlicker,14112,TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR75,0.1,22.5,21%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamison Crowder,WR,BUF,NA,2,2,21.7,NA,NA,0.1,0.2,1.1,NA,0,0,2.87,NA,11398,FleaFlicker,12184,@BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,WR86,0.1,22.8,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dante Pettis,WR,CHI,NA,1.5,1.5,21.3,NA,NA,0.1,0,0.1,NA,0,0,2.8,NA,13816,FleaFlicker,13634,@NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0.1,21.4,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marquise Goodwin,WR,SEA,NA,1.7,1.7,22.2,NA,NA,0.1,0,0,NA,0,0,2.62,NA,9337,FleaFlicker,11239,@DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.1,22.2,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K.J. Hamler,WR,DEN,NA,1.5,1.5,19.8,NA,NA,0.1,0.3,1.3,NA,0,0,2.59,NA,15608,FleaFlicker,14837,@LVSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR79,0.1,21.1,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Demarcus Robinson,WR,BAL,NA,1.6,1.6,18.5,NA,NA,0.1,0,0,NA,0,0,2.55,NA,12106,FleaFlicker,12785,BUFSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.1,18.5,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ashton Dulin,WR,IND,NA,1.4,1.4,19.1,NA,NA,0.1,0.2,1.1,NA,0,0,2.53,NA,15035,FleaFlicker,14315,TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0.1,20.1,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shi Smith,WR,CAR,NA,1.6,1.6,20.4,NA,NA,0.1,0,0.1,NA,0,0,2.51,NA,16488,FleaFlicker,15298,ARISun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,0.1,20.5,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quez Watkins,WR,PHI,NA,1.6,1.6,20.3,NA,NA,0.1,0,0,NA,0,0,2.45,NA,15667,FleaFlicker,14992,JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,0.1,20.3,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bryan Edwards,WR,ATL,NA,1.3,1.3,17.2,NA,NA,0.1,0,0,NA,0,0,2.44,NA,15577,FleaFlicker,14844,CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR108,0.1,17.2,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quintez Cephus,WR,DET,NA,1.3,1.3,17.8,NA,NA,0.1,0,0,NA,0,0,2.42,NA,15703,FleaFlicker,14850,SEASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,0.1,17.8,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Braxton Berrios,WR,NYJ,NA,1.3,1.3,14.4,NA,NA,0.1,0.5,3.6,NA,0.1,0,2.4,NA,13909,FleaFlicker,13638,@PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR99,0.1,17.9,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kendall Hinton,WR,DEN,NA,1.4,1.4,16.6,NA,NA,0.1,0,0.2,NA,0,0,2.4,NA,15977,FleaFlicker,15183,@LVSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,0.1,16.8,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Scotty Miller,WR,TB,NA,1.2,1.2,15.6,NA,NA,0.1,0.2,1.7,NA,0,0,2.39,NA,14849,FleaFlicker,14280,KCSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.1,17.3,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lil'Jordan Humphrey,WR,NE,NA,1.4,1.4,18.2,NA,NA,0.1,0,0,NA,0,0,2.24,NA,15148,FleaFlicker,14118,@GBSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.1,18.2,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phillip Dorsett,WR,HOU,NA,1.2,1.2,16,NA,NA,0.1,0,0.1,NA,0,0,2.21,NA,11167,FleaFlicker,12188,LACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,0.1,16.2,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andy Isabella,WR,ARI,NA,1.4,1.4,16,NA,NA,0.1,0,0.1,NA,0,0,2.21,NA,14717,FleaFlicker,14121,@CARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,0.1,16,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marquez Callaway,WR,NO,NA,1.1,1.1,15.5,NA,NA,0.1,0,0.1,NA,0,0,2.16,NA,16044,FleaFlicker,15034,MINSun 9:30 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR103,0.1,15.6,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KhaDarel Hodge,WR,ATL,NA,1.2,1.2,16.1,NA,NA,0.1,0,0,NA,0,0,2.15,NA,14600,FleaFlicker,13963,CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0.1,16.1,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Bell,WR,CLE,NA,1.4,1.4,15.1,NA,NA,0.1,0.1,0.6,NA,0,0,1.93,NA,16863,FleaFlicker,15758,@ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR93,0.1,15.8,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cole Beasley,WR,TB,NA,1.3,1.3,13,NA,NA,0.1,0,0,NA,0,0,1.9,NA,8735,FleaFlicker,10973,KCSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.1,13,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Pascal,WR,PHI,NA,1.1,1.1,13.9,NA,NA,0.1,0.1,0.8,NA,0,0,1.89,NA,13333,FleaFlicker,13488,JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,0.1,14.7,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trent Sherfield,WR,MIA,NA,1.4,1.4,14.3,NA,NA,0.1,0,0,NA,0,0,1.85,NA,14106,FleaFlicker,13893,@CINL 15-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.85,NA,0.1,14.3,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
