player,pos,team,games,pass_att,pass_comp,pass_yds,pass_yds_g,pass_tds,pass_int,pass_rate,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,pass_09_tds,pass_1019_tds,pass_2029_tds,pass_3039_tds,pass_4049_tds,pass_50_tds,sacks,scoring_opp,bye,draft_rank,pass_comp_pct,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,two_pts
Kyler Murray,QB,ARI,NA,30,19,241,NA,2,1,NA,8,45,NA,0,NA,24.6,NA,16663,FFToday,14056,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Patrick Mahomes,QB,KC,NA,37,25,298,NA,2,1,NA,3,14,NA,0,NA,24.3,NA,15946,FFToday,13116,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geno Smith,QB,SEA,NA,35,24,258,NA,2,0,NA,5,21,NA,0,NA,23,NA,13362,FFToday,11150,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Herbert,QB,LAC,NA,36,24,288,NA,2,1,NA,1,5,NA,0,NA,22.9,NA,17102,FFToday,14779,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dak Prescott,QB,DAL,NA,34,23,265,NA,2,1,NA,3,14,NA,0,NA,22.7,NA,15681,FFToday,12620,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tom Brady,QB,TB,NA,40,27,292,NA,2,0,NA,0,0,NA,0,NA,22.6,NA,1812,FFToday,5848,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenny Pickett,QB,PIT,NA,33,20,254,NA,2,1,NA,2,14,NA,0,NA,22.1,NA,18180,FFToday,15692,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joe Burrow,QB,CIN,NA,31,21,265,NA,2,1,NA,2,7,NA,0,NA,22,NA,17028,FFToday,14777,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derek Carr,QB,LV,NA,30,20,259,NA,2,1,NA,2,8,NA,0,NA,21.8,NA,14145,FFToday,11644,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jared Goff,QB,DET,NA,38,23,259,NA,2,2,NA,2,5,NA,0,NA,21.5,NA,15589,FFToday,12611,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matt Ryan,QB,IND,NA,35,22,266,NA,2,1,NA,0,0,NA,0,NA,21.3,NA,2955,FFToday,9099,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tua Tagovailoa,QB,MIA,NA,35,21,266,NA,2,0,NA,0,0,NA,0,NA,21.3,NA,17221,FFToday,14778,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bailey Zappe,QB,NE,NA,35,21,247,NA,2,1,NA,1,5,NA,0,NA,20.9,NA,18261,FFToday,15696,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jimmy Garoppolo,QB,SF,NA,33,22,252,NA,2,1,NA,0,0,NA,0,NA,20.6,NA,14191,FFToday,11760,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aaron Rodgers,QB,GB,NA,32,22,249,NA,2,0,NA,0,0,NA,0,NA,20.5,NA,2480,FFToday,7836,WAS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daniel Jones,QB,NYG,NA,28,18,210,NA,1,1,NA,7,37,NA,0,NA,18.2,NA,16624,FFToday,14059,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trevor Lawrence,QB,JAC,NA,31,18,228,NA,1,1,NA,5,22,NA,0,NA,17.6,NA,17624,FFToday,15237,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marcus Mariota,QB,ATL,NA,23,15,174,NA,1,0,NA,8,49,NA,0,NA,17.6,NA,15240,FFToday,12141,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Russell Wilson,QB,DEN,NA,33,20,253,NA,1,1,NA,2,8,NA,0,NA,17.5,NA,12349,FFToday,10703,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Fields,QB,CHI,NA,25,15,175,NA,1,1,NA,8,46,NA,0,NA,17.4,NA,17568,FFToday,15238,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jacoby Brissett,QB,CLE,NA,35,22,233,NA,1,1,NA,5,16,NA,0,NA,17.3,NA,15522,FFToday,12616,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Taylor Heinicke,QB,WAS,NA,32,20,222,NA,1,1,NA,2,11,NA,0,NA,16.2,NA,15411,FFToday,12476,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Davis Mills,QB,HOU,NA,32,21,243,NA,1,1,NA,0,0,NA,0,NA,16.2,NA,17646,FFToday,15252,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Wilson,QB,NYJ,NA,29,20,221,NA,1,1,NA,3,9,NA,0,NA,16,NA,17756,FFToday,15239,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andy Dalton,QB,NO,NA,28,17,219,NA,1,1,NA,1,5,NA,0,NA,15.5,NA,11889,FFToday,10313,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ryan Tannehill,QB,TEN,NA,24,16,187,NA,1,1,NA,2,6,NA,0,NA,14,NA,12283,FFToday,10697,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P.J. Walker,QB,CAR,NA,26,14,182,NA,1,1,NA,0,0,NA,0,NA,13.1,NA,16925,FFToday,13416,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lamar Jackson,QB,BAL,NA,31,19.3,223.2,NA,2,0.9,104.6,9.5,66.8,NA,0.4,NA,26.38,NA,13775,FleaFlicker,13593,CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,0,QB3,19/31,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Patrick Mahomes,QB,KC,NA,37.9,25.2,285.9,NA,2,0.8,108.5,3.7,19.9,NA,0.1,NA,25.33,NA,12894,FleaFlicker,13116,@SFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,8,QB4,25/37,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Herbert,QB,LAC,NA,38.9,25.9,298.5,NA,2,0.8,107.1,3,11,NA,0.1,NA,25.24,NA,15516,FleaFlicker,14779,SEASun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,8,QB5,25/38,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dak Prescott,QB,DAL,NA,33.7,22.3,264.2,NA,2,0.7,111.2,3.2,13.8,NA,0.1,NA,24.05,NA,12159,FleaFlicker,12620,DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,QB9,22/33,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tom Brady,QB,TB,NA,38.9,26.1,281.2,NA,2,0.5,107.5,1.5,2.2,NA,0.1,NA,23.52,NA,309,FleaFlicker,5848,@CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,1,QB8,26/38,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joe Burrow,QB,CIN,NA,35.8,24.6,289.9,NA,2,0.8,112.7,3.5,13.8,NA,0.2,NA,23.15,NA,15532,FleaFlicker,14777,ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,0,QB6,24/35,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyler Murray,QB,ARI,NA,35.2,22.6,238.7,NA,2,0.9,101.8,6.7,36.5,NA,0.2,NA,23.12,NA,14664,FleaFlicker,14056,NOThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,QB7,22/35,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aaron Rodgers,QB,GB,NA,34.1,22.7,258.4,NA,2,0.4,107.2,1.5,5.5,NA,0,NA,22.55,NA,3452,FleaFlicker,7836,@WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,4,QB12,22/34,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geno Smith,QB,SEA,NA,33.5,23.2,248.2,NA,2,0.6,111.7,4.3,20.1,NA,0.1,NA,22,NA,9372,FleaFlicker,11150,@LACSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,1,QB16,23/33,76%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tua Tagovailoa,QB,MIA,NA,34.9,22.6,260.4,NA,2,0.7,107.5,2.2,7.1,NA,0.1,NA,20.89,NA,15533,FleaFlicker,14778,PITSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,1,QB13,22/34,89%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derek Carr,QB,LV,NA,34.4,22.6,264.6,NA,2,0.8,108,2.6,9.6,NA,0.1,NA,20.83,NA,10315,FleaFlicker,11644,HOUSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,6,QB10,22/34,91%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matt Ryan,QB,IND,NA,36.4,23.9,271.4,NA,2,0.9,105.2,1.7,4.3,NA,0,NA,20.04,NA,5371,FleaFlicker,9099,@TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,4,QB23,23/36,77%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jimmy Garoppolo,QB,SF,NA,33.4,22.1,263,NA,2,0.9,111,1.6,3.2,NA,0.1,NA,19.93,NA,10311,FleaFlicker,11760,KCSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,QB26,22/33,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bailey Zappe,QB,NE,NA,30.8,19.6,221.3,NA,2,0.9,107.8,1.8,7.2,NA,0.1,NA,18.51,NA,16908,FleaFlicker,15696,CHIMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,19/30,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daniel Jones,QB,NYG,NA,31,19.8,204.6,NA,1,0.8,91.3,6.5,34,NA,0.2,NA,16.97,NA,14668,FleaFlicker,14059,@JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,QB25,19/31,56%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marcus Mariota,QB,ATL,NA,28.1,17,203.4,NA,1,0.7,94.8,6.4,32.3,NA,0.2,NA,16.92,NA,11184,FleaFlicker,12141,@CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,4,QB22,17/28,46%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jared Goff,QB,DET,NA,37.4,23.2,240.5,NA,1,1.1,78.7,1.9,5,NA,0.1,NA,16.65,NA,12102,FleaFlicker,12611,@DALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,6,QB18,23/37,69%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenny Pickett,QB,PIT,NA,34.3,21.8,245.4,NA,1,1,81.1,3,14.3,NA,0.1,NA,16.34,NA,16811,FleaFlicker,15692,@MIASun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,QB27,21/34,44%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trevor Lawrence,QB,JAC,NA,33.9,20.7,223,NA,1,0.8,90.8,3.8,16.2,NA,0.1,NA,15.79,NA,16242,FleaFlicker,15237,NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,1,QB14,20/33,85%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jacoby Brissett,QB,CLE,NA,35.1,21.7,232.9,NA,1,0.8,89.2,3.7,13,NA,0.1,NA,15.73,NA,12079,FleaFlicker,12616,@BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,QB31,21/35,32%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Fields,QB,CHI,NA,26.4,15.4,181.2,NA,1,1,76,7.5,40.7,NA,0.2,NA,15.65,NA,16262,FleaFlicker,15238,@NEMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,4,QB19,15/26,66%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Russell Wilson,QB,DEN,NA,29.7,18.1,214,NA,1,0.7,96,3,14,NA,0.1,NA,15,NA,8598,FleaFlicker,10703,NYJSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,QB15,18/29,89%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ryan Tannehill,QB,TEN,NA,28.5,19.2,208.1,NA,1,0.8,101.5,2.9,12.7,NA,0.1,NA,14.83,NA,8514,FleaFlicker,10697,INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,6,QB24,19/28,63%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andy Dalton,QB,NO,NA,31.6,19.8,227.4,NA,1,0.8,94.4,2.1,7,NA,0.1,NA,14.69,NA,7404,FleaFlicker,10313,@ARIThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,4,QB37,19/31,19%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Taylor Heinicke,QB,WAS,NA,34,21.9,216.9,NA,1,0.9,92.5,2.5,12,NA,0.1,NA,14.61,NA,11615,FleaFlicker,12476,GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,4,QB41,21/33,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Wilson,QB,NYJ,NA,33,19.6,208.6,NA,1,0.9,89.1,3,13.9,NA,0.1,NA,14.54,NA,16233,FleaFlicker,15239,@DENSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,0,QB29,19/32,43%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Davis Mills,QB,HOU,NA,33.7,22,234.5,NA,1,0.8,97.3,1.2,3.6,NA,0,NA,14.45,NA,16280,FleaFlicker,15252,@LVSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,6,QB32,22/33,31%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PJ Walker,QB,CAR,NA,30.6,18.2,195.4,NA,1,1,76.4,1.6,6.5,NA,0.1,NA,12.56,NA,13341,FleaFlicker,13416,TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,18/30,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Baker Mayfield,QB,CAR,NA,37,21,214,NA,1,1,71.2,2.5,4,NA,0,NA,12.5,NA,13758,FleaFlicker,13590,TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,QB33,21/37,34%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mitch Trubisky,QB,PIT,NA,37.9,24.1,169.6,NA,1,0.7,84.2,2.6,5.3,NA,0.1,NA,12.05,NA,12893,FleaFlicker,13115,@MIASun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,QB35,24/37,20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mac Jones,QB,NE,NA,23.5,15.3,135.4,NA,1,0.5,95.4,2.8,8.2,NA,0.1,NA,10.97,NA,16235,FleaFlicker,15241,CHIMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,0,QB30,15/23,45%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jameis Winston,QB,NO,NA,17.8,11.2,96,NA,1,0.4,99.1,1.3,3.7,NA,0,NA,8.51,NA,11183,FleaFlicker,12140,@ARIThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,4,QB20,11/17,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brett Rypien,QB,DEN,NA,8.8,5.6,61.4,NA,0.3,0.2,85.9,1,3.8,NA,0,NA,4.37,NA,15063,FleaFlicker,14065,NYJSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,5/8,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Teddy Bridgewater,QB,MIA,NA,1.5,0.9,19.1,NA,0.1,0.1,79.2,0.2,0.5,NA,0,NA,1.25,NA,10240,FleaFlicker,11640,PITSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,1,QB40,0/1,21%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sam Howell,QB,WAS,NA,1.1,0.7,16.2,NA,0.1,0.1,79.2,0.1,0.8,NA,0,NA,1.21,NA,16987,FleaFlicker,15693,GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0/1,17%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cooper Rush,QB,DAL,NA,1.4,0.9,14.8,NA,0.1,0,79.2,0.3,0.3,NA,0,NA,1.14,NA,13143,FleaFlicker,13124,DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0/1,19%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Love,QB,GB,NA,1.4,0.7,11.9,NA,0.1,0,72.9,0.3,0.6,NA,0,NA,1.12,NA,15522,FleaFlicker,14782,@WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0/1,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chase Daniel,QB,LAC,NA,1.6,1,11.8,NA,0.1,0,112.5,0.3,1,NA,0,NA,1.09,NA,6353,FleaFlicker,9706,SEASun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,1/1,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon Allen,QB,CIN,NA,1.5,1.1,13,NA,0.1,0,116.7,0.2,0.5,NA,0,NA,1.06,NA,12232,FleaFlicker,12621,ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1/1,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colt McCoy,QB,ARI,NA,1.5,0.9,12.9,NA,0.1,0,77.1,0.2,0.4,NA,0,NA,1.04,NA,6625,FleaFlicker,9899,NOThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0/1,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lamar Jackson,QB,BAL,NA,33.07,20.69,223.01,NA,2.01,0.77,NA,9.23,49.81,NA,0.3,NA,21.96,NA,lamar-jackson,NumberFire,13593,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.09,29.83,#30,1,1,22.75,8800,2.59,22.92,8000,2.87,22.75,40,0.57,NA
Justin Herbert,QB,LAC,NA,37.91,24.39,289.66,NA,2.15,0.75,NA,3.46,15.23,NA,0.19,NA,21.25,NA,justin-herbert,NumberFire,14779,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.42,29.08,#31,2,2,21.96,8100,2.71,22.09,7200,3.07,21.96,35,0.63,NA
Joe Burrow,QB,CIN,NA,36.53,24.98,286.98,NA,2.05,0.78,NA,3.92,17.15,NA,0.21,NA,20.79,NA,joe-burrow,NumberFire,14777,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.98,28.6,#29,3,3,21.53,8300,2.59,21.76,6900,3.15,21.53,33,0.65,NA
Patrick Mahomes,QB,KC,NA,37.82,24.95,281.91,NA,2.09,0.6,NA,3.62,17.05,NA,0.15,NA,20.78,NA,patrick-mahomes,NumberFire,13116,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.97,28.59,#6,4,4,21.36,8500,2.51,21.56,7800,2.76,21.36,35,0.61,NA
Kyler Murray,QB,ARI,NA,34.39,22.71,233.57,NA,1.43,0.72,NA,6.53,32.5,NA,0.35,NA,18.34,NA,kyler-murray,NumberFire,14056,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.65,26.03,#14,5,5,19.05,NA,NA,19.42,7400,2.62,19.05,35,0.54,NA
Dak Prescott,QB,DAL,NA,32.89,21.86,235.24,NA,1.93,0.61,NA,3.28,14.64,NA,0.2,NA,18.22,NA,dak-prescott,NumberFire,12620,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.54,25.9,#32,6,6,18.8,7500,2.51,19.04,6700,2.84,18.8,32,0.59,NA
Geno Smith,QB,SEA,NA,33.47,23.54,255.21,NA,1.46,0.9,NA,4.85,22.17,NA,0.27,NA,17.68,NA,geno-smith-1,NumberFire,11150,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,25.33,#21,8,7,18.61,6800,2.74,18.85,5600,3.37,18.61,30,0.62,NA
Derek Carr,QB,LV,NA,34.8,21.89,249.15,NA,1.72,0.69,NA,3.47,13.03,NA,0.16,NA,17.2,NA,derek-carr,NumberFire,11644,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.57,24.83,#28,9,8,17.86,7600,2.35,18.19,5900,3.08,17.86,28,0.64,NA
Aaron Rodgers,QB,GB,NA,33.24,21.45,240.19,NA,1.72,0.28,NA,1.96,9.65,NA,0.07,NA,17.15,NA,aaron-rodgers,NumberFire,7836,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.53,24.77,#17,10,9,17.41,7100,2.45,17.55,6000,2.93,17.41,26,0.67,NA
Tua Tagovailoa,QB,MIA,NA,34.52,22.52,248.42,NA,1.77,0.76,NA,2.48,10.9,NA,0.13,NA,17.14,NA,tua-tagovailoa,NumberFire,14778,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.52,24.76,#16,11,10,17.89,7700,2.32,18.06,5900,3.06,17.89,32,0.56,NA
Tom Brady,QB,TB,NA,35.11,23.71,245.75,NA,1.85,0.52,NA,1.87,4,NA,0.07,NA,16.83,NA,tom-brady,NumberFire,5848,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.22,24.44,#15,12,11,17.35,7400,2.34,17.49,6300,2.78,17.35,28,0.62,NA
Mac Jones,QB,NE,NA,32.68,20.8,241.21,NA,1.42,0.77,NA,4.35,18.48,NA,0.19,NA,16.4,NA,mac-jones,NumberFire,15241,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.82,23.98,#26,15,12,17.17,6600,2.6,17.41,5200,3.35,17.17,20,0.86,NA
Daniel Jones,QB,NYG,NA,30.3,19.85,203.45,NA,1.06,0.63,NA,6.63,31.26,NA,0.3,NA,15.58,NA,daniel-jones,NumberFire,14059,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.05,23.11,#18,17,13,16.19,6900,2.35,16.47,5100,3.23,16.19,25,0.65,NA
Marcus Mariota,QB,ATL,NA,28.52,16.93,202.72,NA,1.19,0.7,NA,5.45,26.85,NA,0.27,NA,15.3,NA,marcus-mariota,NumberFire,12141,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.79,22.81,#8,18,14,15.97,7100,2.25,16.26,5500,2.96,15.97,25,0.64,NA
Kenny Pickett,QB,PIT,NA,33.85,22.35,237.24,NA,1.18,0.77,NA,3.84,16.76,NA,0.17,NA,14.94,NA,kenny-pickett,NumberFire,15692,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.45,22.43,#19,21,15,15.74,6800,2.31,15.99,5100,3.14,15.74,21,0.75,NA
