player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds,two_pts
Chase Edmonds,RB,MIA,NA,5.2,20.6,NA,0.1,1.6,1.6,12.1,NA,NA,0.1,0,4.35,NA,13870,FleaFlicker,13726,PITSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB50,0.2,32.7,76%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sony Michel,RB,LAC,NA,6.7,26.1,NA,0.1,0.9,0.9,7.1,NA,NA,0,0.1,4.34,NA,13750,FleaFlicker,13607,SEASun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,RB70,0.2,33.2,31%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerick McKinnon,RB,KC,NA,4.9,17.5,NA,0.1,1.9,1.9,15.1,NA,NA,0.1,0,4.22,NA,10310,FleaFlicker,11761,@SFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,RB53,0.2,32.6,32%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyheim Hines,RB,IND,NA,2.7,10.2,NA,0.1,2.9,2.9,23.6,NA,NA,0.1,0,4.22,NA,13900,FleaFlicker,13622,@TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB49,0.1,33.8,61%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dontrell Hilliard,RB,TEN,NA,2.3,10.4,NA,0,2.7,2.7,21.1,NA,NA,0.1,0,4.15,NA,14485,FleaFlicker,13871,INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB74,0.2,31.6,38%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mark Ingram,RB,NO,NA,6.4,27.4,NA,0.1,1,1,6.5,NA,NA,0,0.1,4.09,NA,7371,FleaFlicker,10276,@ARIThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB56,0.1,33.9,40%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J.D. McKissic,RB,WAS,NA,2.5,10.6,NA,0,3,3,22.4,NA,NA,0.1,0,3.9,NA,12572,FleaFlicker,13108,GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB58,0.1,33.1,48%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Boone,RB,DEN,NA,4.5,18.1,NA,0.1,1.9,1.9,14.3,NA,NA,0.1,0,3.84,NA,14185,FleaFlicker,13868,NYJSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,RB41,0.1,32.4,32%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phillip Lindsay,RB,IND,NA,7,27,NA,0,1,1,11,NA,NA,0,0,3.8,NA,14063,FleaFlicker,13614,@TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB82,0,38,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Samaje Perine,RB,CIN,NA,4.1,16.9,NA,0.1,1.4,1.4,10.8,NA,NA,0.1,0,3.73,NA,13011,FleaFlicker,13133,ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB59,0.2,27.7,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tevin Coleman,RB,SF,NA,4.8,18.9,NA,0.1,0.6,0.6,5.1,NA,NA,0,0,3.4,NA,11188,FleaFlicker,12152,KCSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,RB80,0.2,24,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Warren,RB,PIT,NA,4.8,18.4,NA,0.1,1.1,1.1,9.3,NA,NA,0,0,3.31,NA,17137,FleaFlicker,15742,@MIASun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,RB54,0.1,27.7,32%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeeJay Dallas,RB,SEA,NA,3,11.9,NA,0.1,1.2,1.2,8.7,NA,NA,0,0,2.72,NA,15680,FleaFlicker,14815,@LACSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB105,0.1,20.6,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Myles Gaskin,RB,MIA,NA,1.6,12.1,NA,0.1,1.1,1.1,7.9,NA,NA,0.1,0,2.7,NA,14897,FleaFlicker,14081,PITSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB98,0.1,20,20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUPGus Edwards,RB,BAL,NA,2.9,14.9,NA,0.1,0.4,0.4,5.4,NA,NA,0,0,2.63,NA,14191,FleaFlicker,13850,CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB65,0.1,20.3,45%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon Bolden,RB,LV,NA,1.8,7.8,NA,0,1.3,1.3,11.7,NA,NA,0.1,0,2.51,NA,9114,FleaFlicker,10932,HOUSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.1,19.5,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isiah Pacheco,RB,KC,NA,3.9,15.7,NA,0.1,0.4,0.4,2.8,NA,NA,0,0,2.45,NA,17029,FleaFlicker,15749,@SFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,RB52,0.1,18.5,44%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Juszczyk,RB,SF,NA,1,3.2,NA,0,1.6,1.6,15.2,NA,NA,0.1,0,2.44,NA,9410,FleaFlicker,11367,KCSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.1,18.4,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keaontay Ingram,RB,ARI,NA,3.3,13.8,NA,0.1,0.5,0.5,4,NA,NA,0,0,2.42,NA,17007,FleaFlicker,15734,NOThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,RB92,0.1,17.8,17%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avery Williams,RB,ATL,NA,2.1,10.8,NA,0.1,0.9,0.9,5.8,NA,NA,0,0,2.36,NA,13524,FleaFlicker,15454,@CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.1,16.7,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kevin Harris,RB,NE,NA,3,13.5,NA,0.1,0.3,0.3,2.6,NA,NA,0,0,2.33,NA,16946,FleaFlicker,15719,CHIMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,16,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matt Breida,RB,NYG,NA,3.4,12.8,NA,0.1,0.8,0.8,5.8,NA,NA,0,0.1,2.12,NA,13358,FleaFlicker,13378,@JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,RB73,0.1,18.6,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Onta Foreman,RB,CAR,NA,3.6,15.4,NA,0.1,0.3,0.3,1.9,NA,NA,0,0,2.11,NA,12987,FleaFlicker,13134,TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,RB60,0.1,17.3,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRDamien Williams,RB,ATL,NA,2.1,8.3,NA,0.1,0.3,0.3,2.6,NA,NA,0.1,0,2.05,NA,10924,FleaFlicker,11886,@CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB68,0.2,10.9,19%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justice Hill,RB,BAL,NA,2.2,12,NA,0.1,0.5,0.5,3.5,NA,NA,0,0,1.97,NA,14767,FleaFlicker,14086,CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB90,0.1,15.5,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craig Reynolds,RB,DET,NA,2,10.3,NA,0,0.8,0.8,7,NA,NA,0,0,1.97,NA,15434,FleaFlicker,14727,@DALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB75,0,17.3,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JaMycal Hasty,RB,JAC,NA,1.9,9.8,NA,0.1,0.7,0.7,4.5,NA,NA,0,0,1.91,NA,15936,FleaFlicker,14821,NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.1,14.2,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joshua Kelley,RB,LAC,NA,2.6,9.3,NA,0.1,0.4,0.4,3,NA,NA,0,0,1.84,NA,15622,FleaFlicker,14807,SEASun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,RB64,0.1,12.3,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonathan Williams,RB,WAS,NA,1.8,11.8,NA,0.1,0,0,0.1,NA,NA,0,0,1.79,NA,9833,FleaFlicker,12635,GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.1,11.9,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Spiller,RB,LAC,NA,1.5,8.3,NA,0.1,0.4,0.4,3.1,NA,NA,0,0,1.72,NA,16920,FleaFlicker,15709,SEASun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,RB85,0.1,11.4,42%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brittain Brown,RB,LV,NA,1.7,8.5,NA,0.1,0.2,0.2,2.6,NA,NA,0,0,1.71,NA,17032,FleaFlicker,15953,HOUSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.1,11.1,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Snoop Conner,RB,JAC,NA,1.7,8.5,NA,0.1,0.2,0.2,1.9,NA,NA,0,0,1.64,NA,16957,FleaFlicker,15725,NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB94,0.1,10.4,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyrion Davis-Price,RB,SF,NA,1.9,9.6,NA,0.1,0.1,0.1,1.4,NA,NA,0,0,1.5,NA,16886,FleaFlicker,15746,KCSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,RB61,0.1,10.9,29%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRGiovani Bernard,RB,TB,NA,1.6,4.8,NA,0.1,0.5,0.5,3,NA,NA,0,0,1.38,NA,9341,FleaFlicker,11193,@CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB89,0.1,7.8,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Ernest Johnson,RB,CLE,NA,1.3,7.3,NA,0.1,0.3,0.3,2.9,NA,NA,0,0,1.38,NA,15453,FleaFlicker,14331,@BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,RB83,0.1,10.2,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zander Horvath,RB,LAC,NA,1.1,3.8,NA,0,0.5,0.5,3.6,NA,NA,0.1,0,1.34,NA,17034,FleaFlicker,15960,SEASun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,0.1,7.5,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chuba Hubbard,RB,CAR,NA,1.9,7.9,NA,0,0.3,0.3,2.7,NA,NA,0,0,1.3,NA,16361,FleaFlicker,15261,TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,RB71,0,10.7,29%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hassan Haskins,RB,TEN,NA,1.7,7.8,NA,0.1,0.2,0.2,1.5,NA,NA,0,0,1.28,NA,16913,FleaFlicker,15720,INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB84,0.1,9.3,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRTy Montgomery,RB,NE,NA,0.3,1.5,NA,0,0.8,0.8,7.5,NA,NA,0.1,0,1.26,NA,11213,FleaFlicker,12261,CHIMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB95,0.1,9,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alec Ingold,RB,MIA,NA,0.7,1.9,NA,0,0.8,0.8,6.6,NA,NA,0.1,0,1.23,NA,15279,FleaFlicker,14420,PITSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.1,8.5,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Jackson,RB,DET,NA,1.1,6,NA,0,0.5,0.5,3.4,NA,NA,0,0,1.22,NA,14018,FleaFlicker,13620,@DALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB102,0.1,9.4,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zamir White,RB,LV,NA,1.6,7.6,NA,0.1,0.1,0.1,1.2,NA,NA,0,0,1.18,NA,16918,FleaFlicker,15714,HOUSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB62,0.1,8.8,32%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Davis,RB,BAL,NA,1.4,6.4,NA,0.1,0.3,0.3,1.9,NA,NA,0,0,1.17,NA,11373,FleaFlicker,12164,CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB78,0.1,8.3,17%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pierre Strong,RB,NE,NA,1.4,6.1,NA,0,0.3,0.3,2.1,NA,NA,0,0,1.12,NA,16909,FleaFlicker,NA,CHIMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB93,0.1,8.2,19%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tony Jones,RB,SEA,NA,1.7,7.3,NA,0,0.3,0.3,2.2,NA,NA,0,0,1.11,NA,16039,FleaFlicker,14828,@LACSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,9.5,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Salvon Ahmed,RB,MIA,NA,1.4,6.1,NA,0.1,0.2,0.2,1.4,NA,NA,0,0,1.05,NA,15937,FleaFlicker,14811,PITSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.1,7.6,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Evans,RB,CIN,NA,0.8,4.1,NA,0,0.6,0.6,4.7,NA,NA,0,0,1,NA,16458,FleaFlicker,15275,ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB79,0,8.8,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ameer Abdullah,RB,LV,NA,0.6,3.6,NA,0,0.4,0.4,3.7,NA,NA,0,0,0.91,NA,11207,FleaFlicker,12155,HOUSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB88,0,7.3,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Patrick Taylor,RB,GB,NA,1.6,6.2,NA,0,0.2,0.2,1.3,NA,NA,0,0,0.91,NA,16024,FleaFlicker,14817,@WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0,7.4,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trestan Ebner,RB,CHI,NA,1,4.8,NA,0,0.3,0.3,2.5,NA,NA,0,0,0.89,NA,17011,FleaFlicker,15748,@NEMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB87,0,7.3,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Demetric Felton,RB,CLE,NA,0.5,0.5,NA,0,0.4,0.4,4.7,NA,NA,0.1,0,0.88,NA,16453,FleaFlicker,15270,@BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.1,5.2,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ke'Shawn Vaughn,RB,TB,NA,0.9,5.2,NA,0.1,0.2,0.2,0.6,NA,NA,0,0,0.86,NA,15620,FleaFlicker,14810,@CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB86,0.1,5.8,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Mason,RB,SF,NA,1.1,4.3,NA,0,0.2,0.2,1.2,NA,NA,0,0,0.85,NA,17167,FleaFlicker,15972,KCSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,RB91,0.1,5.5,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gary Brightwell,RB,NYG,NA,0.3,3.5,NA,0.1,0.2,0.2,1.3,NA,NA,0,0,0.84,NA,16461,FleaFlicker,15462,@JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.1,4.8,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dare Ogunbowale,RB,HOU,NA,0.2,2.6,NA,0,0.3,0.3,2.9,NA,NA,0,0,0.73,NA,13581,FleaFlicker,13148,@LVSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0,5.5,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ty Johnson,RB,NYJ,NA,0.7,3.2,NA,0,0.3,0.3,2.6,NA,NA,0,0,0.71,NA,14842,FleaFlicker,14095,@DENSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB104,0,5.8,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derrick Henry,RB,TEN,NA,22.97,108.62,NA,0.79,NA,2.47,21.66,NA,NA,0.12,NA,18.19,NA,derrick-henry,NumberFire,12626,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.91,27.47,#23,7,1,19.44,9200,2.11,23.83,8200,2.91,19.44,37,0.53,NA,NA
Jonathan Taylor,RB,IND,NA,20.85,101.22,NA,0.73,NA,2.44,19.43,NA,NA,0.09,NA,16.76,NA,jonathan-taylor,NumberFire,14802,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.95,25.57,#22,13,2,17.97,8000,2.25,22.32,8100,2.76,17.97,31,0.58,NA,NA
Christian McCaffrey,RB,CAR,NA,16.97,77.83,NA,0.48,NA,5.61,47.17,NA,NA,0.19,NA,16.43,NA,christian-mccaffrey,NumberFire,13130,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.72,25.14,#2,14,3,19.23,8700,2.21,22.1,8400,2.63,19.23,35,0.55,NA,NA
Josh Jacobs,RB,LV,NA,18.88,83.25,NA,0.81,NA,2.77,19.2,NA,NA,0.13,NA,15.65,NA,josh-jacobs,NumberFire,14073,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,24.1,#28,16,4,17.07,8600,1.98,18.58,6500,2.86,17.07,32,0.53,NA,NA
Leonard Fournette,RB,TB,NA,20.97,85.5,NA,0.59,NA,3.16,21.23,NA,NA,0.16,NA,15.21,NA,leonard-fournette,NumberFire,13129,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,23.52,#15,19,5,16.77,8400,2,18.36,7700,2.38,16.77,27,0.62,NA,NA
Saquon Barkley,RB,NYG,NA,18.99,84.67,NA,0.57,NA,3.74,25.19,NA,NA,0.14,NA,15,NA,saquon-barkley,NumberFire,13604,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.76,23.24,#18,20,6,16.88,9300,1.82,18.89,7900,2.39,16.88,40,0.42,NA,NA
Austin Ekeler,RB,LAC,NA,13.3,60.3,NA,0.51,NA,4.67,41.49,NA,NA,0.33,NA,14.94,NA,austin-ekeler-1,NumberFire,13404,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.72,23.16,#31,21,7,17.29,9500,1.82,19.78,8300,2.38,17.29,39,0.44,NA,NA
Joe Mixon,RB,CIN,NA,18.15,73,NA,0.6,NA,3.44,24.33,NA,NA,0.18,NA,14.48,NA,joe-mixon,NumberFire,13131,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.41,22.55,#29,26,8,16.17,7400,2.19,17.89,7000,2.56,16.17,21,0.77,NA,NA
Nick Chubb,RB,CLE,NA,17.12,89.83,NA,0.56,NA,1.16,8.55,NA,NA,0.04,NA,13.45,NA,nick-chubb,NumberFire,13610,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.72,21.18,#20,33,9,14.02,8900,1.58,14.61,8000,1.83,14.02,40,0.35,NA,NA
Ezekiel Elliott,RB,DAL,NA,18.16,78.34,NA,0.68,NA,1.27,7.93,NA,NA,0.09,NA,13.27,NA,ezekiel-elliott,NumberFire,12625,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,20.94,#32,35,10,13.9,6900,2.01,14.54,6000,2.42,13.9,20,0.7,NA,NA
Alvin Kamara,RB,NO,NA,15.16,67.65,NA,0.48,NA,3.54,29.1,NA,NA,0.15,NA,13.26,NA,alvin-kamara,NumberFire,13132,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.59,20.93,#12,36,11,15.05,NA,NA,16.93,6900,2.45,15.05,27,0.56,NA,NA
Raheem Mostert,RB,MIA,NA,16.55,80.24,NA,0.59,NA,1.24,9.74,NA,NA,0.06,NA,12.83,NA,raheem-mostert,NumberFire,12447,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,20.36,#16,38,12,13.44,6400,2.1,14.11,5600,2.52,13.44,18,0.75,NA,NA
Breece Hall,RB,NYJ,NA,15.71,70.74,NA,0.43,NA,2.78,22.58,NA,NA,0.12,NA,12.45,NA,breece-hall,NumberFire,15708,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.05,19.85,#3,41,13,13.88,7600,1.83,15.36,6200,2.48,13.88,24,0.58,NA,NA
Dameon Pierce,RB,HOU,NA,17.37,76.8,NA,0.48,NA,2.01,13.25,NA,NA,0.08,NA,12.08,NA,dameon-pierce,NumberFire,15717,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,19.36,#25,43,14,13.07,7700,1.7,14.24,6400,2.23,13.07,24,0.54,NA,NA
Kenneth Walker III,RB,SEA,NA,16.1,73.4,NA,0.55,NA,1.74,10.72,NA,NA,0.07,NA,12.04,NA,kenneth-walker-iii,NumberFire,15711,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.77,19.31,#21,44,15,12.9,7300,1.77,13.83,5800,2.38,12.9,23,0.56,NA,NA
D'Andre Swift,RB,DET,NA,11.68,52.6,NA,0.4,NA,4.05,31.6,NA,NA,0.18,NA,11.76,NA,d-andre-swift,NumberFire,14797,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.58,18.94,#4,46,16,13.81,7800,1.77,15.91,6800,2.34,13.81,23,0.6,NA,NA
David Montgomery,RB,CHI,NA,16.64,67.29,NA,0.37,NA,2.61,22.33,NA,NA,0.09,NA,11.66,NA,david-montgomery,NumberFire,14071,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.51,18.81,#5,47,17,12.93,6800,1.9,14.29,6300,2.27,12.93,17,0.76,NA,NA
