data_src,id,src_id,player,team,rec,rec_yds,rec_tds,rush_att,rush_yds,rush_tds,site_pts,rec_tgt,games,fumbles_lost,chg,opp,pos,bye,na,week_12_opp,week_12_fpts,na1,rank_draft,rank_ppr,na2,na3,na4,misc_td,misc_yd,na5,na6,availability_percent_own,rec_yds_g,rec_avg,rush_avg,site_fppg,tm,...39,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,kick_ret_yds,...48,site_ci_low,site_ci_high,opp_team,opp_team_rank,ranks_ovr,ranks_pos,...55,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds
NumberFire,12257,chris-conley,Chris Conley,HOU,1.87,25.19,0.12,0,0,0,3.23,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.02,7.48,NYJ,#32,189,81,4.13,5200,0.79,5.09,3900,1.31,4.13,10,0.41,NA
NumberFire,13157,curtis-samuel,Curtis Samuel,WSH,1.63,17.46,0.11,0.87,5.15,0.05,3.22,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.02,7.46,SEA,#13,190,82,4.02,5000,0.8,4.84,4100,1.18,4.02,10,0.4,NA
NumberFire,14845,gabriel-davis,Gabriel Davis,BUF,1.54,22.7,0.16,0,0,0,3.19,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.04,7.42,NO,#6,192,83,3.96,4800,0.83,4.75,3600,1.32,3.96,12,0.33,NA
NumberFire,15290,nico-collins,Nico Collins,HOU,1.92,23,0.14,0,0,0,3.09,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.11,7.29,NYJ,#32,195,84,4.06,5300,0.77,5.04,3200,1.58,4.06,10,0.41,NA
NumberFire,14865,freddie-swain,Freddie Swain,SEA,1.8,20.97,0.15,0,0,0,2.96,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.19,7.11,WSH,#31,198,85,3.86,4700,0.82,4.78,3000,1.59,3.86,10,0.39,NA
NumberFire,14839,jalen-reagor,Jalen Reagor,PHI,1.92,20.85,0.14,0,0,0,2.92,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.22,7.06,NYG,#18,200,86,3.85,5000,0.77,4.83,3000,1.61,3.85,10,0.39,NA
NumberFire,14337,jalen-guyton,Jalen Guyton,LAC,1.44,21.27,0.13,0,0,0,2.87,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.25,6.99,DEN,#10,202,87,3.59,4900,0.73,4.33,3000,1.44,3.59,10,0.36,NA
NumberFire,14864,tyler-johnson,Tyler Johnson,TB,1.72,20.05,0.15,0,0,0,2.87,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.25,6.99,IND,#23,202,87,3.75,5300,0.71,4.62,3900,1.18,3.75,10,0.38,NA
NumberFire,13669,malik-turner,Malik Turner,DAL,1.66,20.29,0.15,0,0,0,2.86,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.26,6.98,LV,#27,204,89,3.7,4600,0.8,4.56,3000,1.52,3.7,10,0.37,NA
NumberFire,13631,james-washington,James Washington,PIT,1.64,21.82,0.11,0,0,0,2.81,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.29,6.91,CIN,#8,208,90,3.64,5300,0.69,4.47,3900,1.15,3.64,13,0.28,NA
NumberFire,12464,damiere-byrd,Damiere Byrd,CHI,1.8,21.83,0.11,0,0,0,2.8,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.3,6.9,DET,#30,209,91,3.68,4800,0.77,4.61,3000,1.54,3.68,10,0.37,NA
NumberFire,13289,mack-hollins,Mack Hollins,MIA,1.77,21.12,0.12,0,0,0,2.79,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.3,6.88,CAR,#4,210,92,3.68,5300,0.69,4.58,3300,1.39,3.68,10,0.37,NA
NumberFire,10723,mohamed-sanu,Mohamed Sanu,SF,1.68,18.58,0.15,0,0,0,2.74,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.33,6.81,MIN,#17,213,93,3.58,5000,0.72,4.43,NA,NA,3.58,NA,NA,NA
NumberFire,11213,tavon-austin-1,Tavon Austin,JAC,1.66,16.51,0.11,0.52,3.49,0.03,2.69,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.37,6.75,ATL,#28,215,94,3.53,4900,0.72,4.43,3000,1.48,3.53,10,0.35,NA
NumberFire,12656,rashard-higgins,Rashard Higgins,CLE,1.34,21.05,0.1,0,0,0,2.67,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.38,6.72,BAL,#20,216,95,3.34,4900,0.68,4.03,3300,1.22,3.34,10,0.33,NA
NumberFire,14101,n-keal-harry,N'Keal Harry,NE,1.62,17.79,0.14,0,0,0,2.57,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.44,6.58,TEN,#9,219,96,3.39,4800,0.71,4.22,3000,1.41,3.39,10,0.34,NA
NumberFire,13895,cam-sims,Cam Sims,WSH,1.42,18.21,0.1,0,0,0,2.44,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.53,6.41,SEA,#13,223,97,3.11,5100,0.61,3.83,3000,1.28,3.11,10,0.31,NA
NumberFire,12197,breshad-perriman,Breshad Perriman,TB,1.14,17.14,0.11,0,0,0,2.37,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.57,6.31,IND,#23,226,98,2.92,4500,0.65,3.5,3000,1.17,2.92,10,0.29,NA
NumberFire,15319,josh-palmer,Josh Palmer,LAC,1.31,16.96,0.11,0,0,0,2.35,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.59,6.29,DEN,#10,229,99,2.99,5000,0.6,3.66,NA,NA,2.99,NA,NA,NA
NumberFire,13641,ray-ray-mccloud,Ray-Ray McCloud,PIT,1.53,14.39,0.08,0.51,3.13,0.02,2.27,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.64,6.18,CIN,#8,232,100,2.98,5500,0.54,3.81,NA,NA,2.98,NA,NA,NA
NumberFire,15302,d-wayne-eskridge,D'Wayne Eskridge,SEA,0.81,9.4,0.06,1.01,5.95,0.05,2.17,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.7,6.04,WSH,#31,234,101,2.56,4600,0.56,2.99,NA,NA,2.56,NA,NA,NA
NumberFire,13176,zay-jones,Zay Jones,LV,1.19,15.49,0.1,0,0,0,2.17,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.7,6.04,DAL,#5,234,101,2.72,4900,0.56,3.33,3000,1.11,2.72,10,0.27,NA
NumberFire,13637,equanimeous-st-brown,Equanimeous St. Brown,GB,1.39,16.64,0.08,0,0,0,2.13,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.73,5.99,LA,#15,237,103,2.8,4700,0.6,3.51,3100,1.13,2.8,10,0.28,NA
NumberFire,13632,allen-lazard,Allen Lazard,GB,1.33,15.82,0.09,0,0,0,2.12,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.74,5.98,LA,#15,238,104,2.77,5200,0.53,3.44,3800,0.91,2.77,11,0.25,NA
NumberFire,14853,collin-johnson,Collin Johnson,NYG,1.54,16.31,0.08,0,0,0,2.09,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.76,5.94,PHI,#14,239,105,2.84,4700,0.6,3.63,3000,1.21,2.84,10,0.28,NA
NumberFire,NA,terrace-marshall-jr,Terrace Marshall Jr.,CAR,1.33,15.95,0.09,0,0,0,2.09,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.76,5.94,MIA,#24,239,105,2.78,4700,0.59,3.46,3100,1.12,2.78,10,0.28,NA
NumberFire,12505,adam-humphries,Adam Humphries,WSH,1.36,14.49,0.08,0,0,0,1.92,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.87,5.71,SEA,#13,245,107,2.59,4900,0.53,3.28,3200,1.03,2.59,10,0.26,NA
NumberFire,15206,ja-marcus-bradley,Ja'Marcus Bradley,CLE,1,13.97,0.07,0,0,0,1.79,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.95,5.53,BAL,#20,252,108,2.28,4800,0.48,2.8,3000,0.93,2.28,10,0.23,NA
NumberFire,NA,jauan-jennings,Jauan Jennings,SF,0.98,12.53,0.09,0,0,0,1.78,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.96,5.52,MIN,#17,253,109,2.24,4800,0.47,2.75,3000,0.92,2.24,10,0.22,NA
NumberFire,12773,chris-moore,Chris Moore,HOU,1.15,13.19,0.08,0,0,0,1.75,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.98,5.48,NYJ,#32,255,110,2.33,5000,0.47,2.93,3000,0.98,2.33,10,0.23,NA
NumberFire,12645,laquon-treadwell,Laquon Treadwell,JAC,1.13,12.77,0.07,0,0,0,1.67,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.03,5.37,ATL,#28,256,111,2.22,5000,0.44,2.81,3000,0.94,2.22,10,0.22,NA
NumberFire,14847,devin-duvernay,Devin Duvernay,BAL,0.97,11.38,0.08,0,0,0,1.61,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.07,5.29,CLE,#25,258,112,2.08,5200,0.4,2.58,3800,0.68,2.08,12,0.17,NA
NumberFire,13585,brandon-zylstra,Brandon Zylstra,CAR,0.99,12.76,0.06,0,0,0,1.58,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.09,5.25,MIA,#24,260,113,2.09,4800,0.44,2.61,3000,0.87,2.09,10,0.21,NA
NumberFire,13158,dede-westbrook,Dede Westbrook,MIN,1.13,10.92,0.08,0,0,0,1.52,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.13,5.17,SF,#12,262,114,2.1,4700,0.45,2.68,3000,0.89,2.1,10,0.21,NA
NumberFire,14316,penny-hart,Penny Hart,SEA,0.92,10.73,0.07,0,0,0,1.44,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.18,5.06,WSH,#31,263,115,1.91,4600,0.42,2.39,3000,0.8,1.91,10,0.19,NA
NumberFire,14118,lil-jordan-humphrey,Lil'Jordan Humphrey,NO,0.85,10.57,0.06,0,0,0,1.37,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.22,4.96,BUF,#1,268,116,1.8,4700,0.38,2.25,3000,0.75,1.8,10,0.18,NA
NumberFire,14107,jj-arcega-whiteside,J.J. Arcega-Whiteside,PHI,0.64,7.85,0.05,0,0,0,1.06,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.42,4.54,NYG,#18,278,117,1.39,4800,0.29,1.72,3000,0.57,1.39,10,0.14,NA
NumberFire,NA,racey-mcmath,Racey McMath,TEN,0.6,7.54,0.04,0,0,0,0.96,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.49,4.41,NE,#3,281,118,1.27,4500,0.28,1.58,3000,0.53,1.27,10,0.13,NA
NumberFire,NA,dezmon-patmon,Dezmon Patmon,IND,0.62,6.94,0.04,0,0,0,0.93,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.51,4.37,TB,#7,282,119,1.22,4500,0.27,1.54,3000,0.51,1.22,10,0.12,NA
NumberFire,NA,scotty-miller,Scotty Miller,TB,0.48,6,0.04,0,0,0,0.85,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.56,4.26,IND,#23,285,120,1.08,5000,0.22,1.32,3000,0.44,1.08,10,0.11,NA
NumberFire,NA,stanley-morgan-jr,Stanley Morgan Jr.,CIN,0.52,6.18,0.04,0,0,0,0.82,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.58,4.22,PIT,#11,293,121,1.1,4500,0.24,1.37,NA,NA,1.1,NA,NA,NA
NumberFire,NA,jaelon-darden-1,Jaelon Darden,TB,0.5,5.64,0.04,0,0,0,0.78,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.6,4.16,IND,#23,299,122,1.03,4700,0.22,1.29,3000,0.43,1.03,10,0.1,NA
NumberFire,14846,denzel-mims,Denzel Mims,NYJ,0.41,5.87,0.03,0,0,0,0.74,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.63,4.11,HOU,#26,308,123,0.95,4700,0.2,1.17,3000,0.39,0.95,10,0.1,NA
NumberFire,NA,j-j-koski,J.J. Koski,LA,0.45,5.43,0.03,0,0,0,0.73,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.64,4.1,GB,#16,311,124,0.93,4500,0.21,1.16,3000,0.39,0.93,10,0.09,NA
NumberFire,NA,frank-darby,Frank Darby,ATL,0.47,5.55,0.03,0,0,0,0.73,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.64,4.1,JAC,#29,311,124,0.95,NA,NA,1.2,3000,0.4,0.95,10,0.1,NA
NumberFire,14117,tyron-johnson,Tyron Johnson,JAC,0.42,5.67,0.03,0,0,0,0.71,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.65,4.07,ATL,#28,316,126,0.94,4600,0.2,1.16,NA,NA,0.94,10,0.09,NA
NumberFire,14561,jeff-smith,Jeff Smith,NYJ,0.41,5.4,0.03,0,0,0,0.7,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.66,4.06,HOU,#26,318,127,0.91,4600,0.2,1.12,3000,0.37,0.91,10,0.09,NA
NumberFire,12675,mike-thomas-1,Mike Thomas,CIN,0.41,4.99,0.03,0,0,0,0.66,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.68,4,PIT,#11,321,128,0.86,4600,0.19,1.08,3000,0.36,0.86,10,0.09,NA
NumberFire,NA,kendall-hinton,Kendall Hinton,DEN,0.44,4.92,0.03,0,0,0,0.65,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.69,3.99,LAC,#21,324,129,0.89,4600,0.19,1.11,3000,0.37,0.89,10,0.09,NA
NumberFire,13162,isaiah-ford,Isaiah Ford,MIA,0.46,5.01,0.03,0,0,0,0.64,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.7,3.98,CAR,#4,325,130,0.89,5000,0.18,1.13,3000,0.38,0.89,10,0.09,NA
NumberFire,NA,dax-milne,Dax Milne,WSH,0.41,4.88,0.03,0,0,0,0.64,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.7,3.98,SEA,#13,325,130,0.85,4700,0.18,1.07,3000,0.36,0.85,10,0.09,NA
NumberFire,15292,dyami-brown,Dyami Brown,WSH,0.39,4.69,0.03,0,0,0,0.64,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.7,3.98,SEA,#13,325,130,0.84,4600,0.18,1.04,3000,0.35,0.84,10,0.08,NA
NumberFire,NA,juwann-winfree,Juwann Winfree,GB,0.43,4.81,0.03,0,0,0,0.62,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.71,3.95,LA,#15,330,133,0.86,4600,0.19,1.08,3000,0.36,0.86,10,0.09,NA
NumberFire,14315,ashton-dulin,Ashton Dulin,IND,0.41,4.54,0.03,0,0,0,0.61,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.71,3.93,TB,#7,331,134,0.82,4800,0.17,1.03,3000,0.34,0.82,10,0.08,NA
NumberFire,NA,shi-smith,Shi Smith,CAR,0.39,4.8,0.02,0,0,0,0.6,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.72,3.92,MIA,#24,333,135,0.78,4600,0.17,0.98,3000,0.33,0.78,10,0.08,NA
NumberFire,11227,kenny-stills,Kenny Stills,NO,0.31,4.32,0.03,0,0,0,0.6,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.72,3.92,BUF,#1,333,135,0.77,4600,0.17,0.92,3000,0.31,0.77,10,0.08,NA
NumberFire,15289,kadarius-toney,Kadarius Toney,NYG,0,0,0,0.49,3.2,0.04,0.56,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.75,3.87,PHI,#14,336,137,0.56,5600,0.1,0.56,5200,0.11,0.56,16,0.04,NA
NFL,13164,2557898,Cooper Kupp,LA,8.06,99.73,0.66,NA,0.35,NA,22.09,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
NFL,14836,2564556,Justin Jefferson,MIN,6.06,93.86,0.67,NA,1.44,0.01,19.67,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,11675,2543495,Davante Adams,GB,6.87,87.8,0.64,NA,0.06,NA,19.5,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,12186,2552608,Stefon Diggs,BUF,6.21,84.34,0.58,NA,0.24,NA,18.15,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,14136,2562721,Deebo Samuel,SF,5.54,78.28,0.52,NA,12.04,0.06,18.05,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,13163,2558105,Chris Godwin,TB,6.28,81.65,0.53,NA,0.43,NA,17.67,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
