data_src,id,src_id,player,team,rec,rec_yds,rec_tds,rush_att,rush_yds,rush_tds,site_pts,rec_tgt,games,two_pts,fumbles_lost,pos,bye,na,week_4_opp,week_4_fpts,na1,rank_draft,rank_ppr,na2,na3,na4,misc_td,misc_yd,na5,na6,availability_percent_own,rec_yds_g,rec_avg,rush_avg,site_fppg,tm,...37,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,kick_ret_yds,...46,site_ci_low,site_ci_high,opp_team,opp_team_rank,ranks_ovr,ranks_pos,...53,fanduel_salary,fanduel_value,draftkings_site_points,yahoo_site_points,yahoo_salary,yahoo_value,return_tds
NumberFire,13632,allen-lazard,Allen Lazard,GB,2.28,29.74,0.18,0,0,0,4.05,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.49,8.59,PIT,#11,189,76,5.17,5300,0.98,6.32,5.17,14,0.37,NA
NumberFire,13639,anthony-miller-1,Anthony Miller,HOU,3.07,31.56,0.15,0,0,0,4.01,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.51,8.53,BUF,#2,190,77,5.53,5200,1.06,7.11,5.53,10,0.55,NA
NumberFire,14844,bryan-edwards,Bryan Edwards,LV,2.04,29.81,0.16,0,0,0,3.91,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.58,8.4,LAC,#17,194,78,4.94,5300,0.93,5.97,4.94,12,0.41,NA
NumberFire,12658,sterling-shepard,Sterling Shepard,NYG,2.65,27.77,0.12,0.5,2.32,0.02,3.86,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.61,8.33,NO,#5,195,79,5.17,6100,0.85,6.51,5.17,18,0.29,NA
NumberFire,13652,cedrick-wilson,Cedrick Wilson,DAL,2.18,26.91,0.18,0,0,0,3.73,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.69,8.15,CAR,#1,199,80,4.82,5200,0.93,5.93,4.82,10,0.48,NA
NumberFire,12257,chris-conley,Chris Conley,HOU,2.43,30.39,0.12,0,0,0,3.7,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.71,8.11,BUF,#2,200,81,4.93,4700,1.05,6.18,4.93,10,0.49,NA
NumberFire,10983,chris-hogan,Chris Hogan,NO,1.96,26.85,0.17,0,0,0,3.68,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.73,8.09,NYG,#27,201,82,4.67,4700,0.99,5.66,4.67,10,0.47,NA
NumberFire,13963,khadarel-hodge,Khadarel Hodge,DET,2.23,28.1,0.12,0,0,0,3.46,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.87,7.79,CHI,#15,205,83,4.57,4500,1.02,5.72,4.57,10,0.46,NA
NumberFire,14592,olamide-zaccheaus,Olamide Zaccheaus,ATL,1.97,25.91,0.14,0.02,0.08,0,3.42,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.89,7.73,WSH,#31,208,84,4.4,4800,0.92,5.4,4.4,12,0.37,NA
NumberFire,14558,deonte-harris,Deonte Harris,NO,1.57,20.3,0.12,0.9,4.55,0.04,3.35,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.94,7.64,NYG,#27,211,85,4.13,5100,0.81,4.97,4.13,11,0.38,NA
NumberFire,13631,james-washington,James Washington,PIT,1.92,25.59,0.13,0,0,0,3.32,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.96,7.6,GB,#25,213,86,4.28,5100,0.84,5.25,4.28,10,0.43,NA
NumberFire,13418,kendrick-bourne,Kendrick Bourne,NE,2.08,24.38,0.14,0,0,0,3.29,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.98,7.56,TB,#19,216,87,4.3,5100,0.84,5.35,4.3,14,0.31,NA
NumberFire,12505,adam-humphries,Adam Humphries,WSH,2.34,24.69,0.14,0,0,0,3.28,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.98,7.54,ATL,#20,217,88,4.44,4700,0.94,5.63,4.44,10,0.44,NA
NumberFire,14112,parris-campbell,Parris Campbell,IND,2.03,25.01,0.14,0,0,0,3.27,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.99,7.53,MIA,#18,218,89,4.3,4700,0.91,5.34,4.3,10,0.43,NA
NumberFire,14865,freddie-swain,Freddie Swain,SEA,1.85,22.81,0.16,0,0,0,3.25,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,7.5,SF,#16,221,90,4.15,4800,0.86,5.08,4.15,11,0.38,NA
NumberFire,10723,mohamed-sanu,Mohamed Sanu,SF,2.07,22.16,0.17,0,0,0,3.25,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,7.5,SEA,#28,221,90,4.25,4700,0.9,5.3,4.25,10,0.43,NA
NumberFire,14845,gabriel-davis,Gabriel Davis,BUF,1.56,21.89,0.18,0,0,0,3.22,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.02,7.46,HOU,#24,223,92,4.01,4800,0.84,4.81,4.01,10,0.4,NA
NumberFire,13638,braxton-berrios,Braxton Berrios,NYJ,1.98,23.6,0.13,0,0,0,3.12,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.09,7.33,TEN,#23,225,93,4.09,4700,0.87,5.1,4.09,16,0.26,NA
NumberFire,15287,amon-ra-st-brown,Amon-Ra St. Brown,DET,1.94,24.28,0.11,0,0,0,3.06,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.13,7.25,CHI,#15,227,94,4.02,4900,0.82,5.01,4.02,10,0.4,NA
NumberFire,NA,anthony-schwartz,Anthony Schwartz,CLE,1.52,21.57,0.14,0,0,0,2.99,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.17,7.15,MIN,#21,229,95,3.74,4700,0.8,4.51,3.74,13,0.29,NA
NumberFire,15288,elijah-moore,Elijah Moore,NYJ,1.85,22.4,0.12,0,0,0,2.96,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.19,7.11,TEN,#23,230,96,3.87,4900,0.79,4.8,3.87,10,0.39,NA
NumberFire,10308,randall-cobb,Randall Cobb,GB,1.65,21.38,0.14,0,0,0,2.92,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.22,7.06,PIT,#11,231,97,3.76,4900,0.77,4.61,3.76,12,0.31,NA
NumberFire,13863,byron-pringle,Byron Pringle,KC,1.54,19.97,0.15,0,0,0,2.86,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.26,6.98,PHI,#10,233,98,3.65,5100,0.72,4.43,3.65,10,0.37,NA
NumberFire,14122,darius-slayton,Darius Slayton,NYG,1.63,22.61,0.1,0,0,0,2.83,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.28,6.94,NO,#5,235,99,3.66,5200,0.7,4.48,3.66,13,0.28,NA
NumberFire,11239,marquise-goodwin-1,Marquise Goodwin,CHI,1.12,18.63,0.09,0.58,3.06,0.02,2.79,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.3,6.88,DET,#30,236,100,3.35,4700,0.71,3.93,3.35,10,0.34,NA
NumberFire,14992,quez-watkins,Quez Watkins,PHI,1.4,20.91,0.11,0,0,0,2.76,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.32,6.84,KC,#32,237,101,3.43,5200,0.66,4.14,3.43,11,0.31,NA
NumberFire,NA,nick-westbrook-ikhine,Nick Westbrook-Ikhine,TEN,1.68,19.48,0.14,0,0,0,2.71,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.35,6.77,NYJ,#9,238,102,3.57,5300,0.67,4.44,3.57,13,0.27,NA
NumberFire,12785,demarcus-robinson,Demarcus Robinson,KC,1.46,17.99,0.14,0,0,0,2.63,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.41,6.67,PHI,#10,239,103,3.35,4900,0.68,4.09,3.35,10,0.34,NA
NumberFire,15289,kadarius-toney,Kadarius Toney,NYG,1.62,19.1,0.09,0,0,0,2.4,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.55,6.35,NO,#5,244,104,3.24,4900,0.66,4.06,3.24,10,0.32,NA
NumberFire,13642,auden-tate,Auden Tate,CIN,1.34,17.01,0.12,0,0,0,2.39,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.56,6.34,JAC,#29,245,105,3.07,4600,0.67,3.75,3.07,10,0.31,NA
NumberFire,13809,russell-gage,Russell Gage,ATL,1.61,16.98,0.1,0,0,0,2.3,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.62,6.22,WSH,#31,249,106,3.08,5000,0.62,3.9,3.08,10,0.31,NA
NumberFire,14847,devin-duvernay,Devin Duvernay,BAL,1.35,16.64,0.1,0.11,0.59,0,2.29,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.63,6.21,DEN,#3,250,107,2.96,5000,0.59,3.65,2.96,10,0.3,NA
NumberFire,13864,greg-ward,Greg Ward,PHI,1.47,15.94,0.12,0,0,0,2.29,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.63,6.21,KC,#32,250,107,3.01,4500,0.67,3.76,3.01,10,0.3,NA
NumberFire,13895,cam-sims,Cam Sims,WSH,1.27,17.44,0.09,0,0,0,2.28,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.63,6.19,ATL,#20,252,109,2.9,4600,0.63,3.54,2.9,10,0.29,NA
NumberFire,14857,donovan-peoples-jones,Donovan Peoples-Jones,CLE,1.11,16.69,0.1,0,0,0,2.27,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.64,6.18,MIN,#21,253,110,2.8,5300,0.53,3.37,2.8,10,0.28,NA
NumberFire,NA,trinity-benson,Trinity Benson,DET,1.49,17.91,0.08,0,0,0,2.23,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.67,6.13,CHI,#15,254,111,2.96,4600,0.64,3.73,2.96,10,0.3,NA
NumberFire,15302,d-wayne-eskridge,D'Wayne Eskridge,SEA,0.88,10.65,0.08,0.98,4.94,0.03,2.2,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.68,6.08,SF,#16,255,112,2.62,4600,0.57,3.08,2.62,NA,NA,NA
NumberFire,9921,andre-roberts,Andre Roberts,HOU,1.68,18.37,0.08,0,0,0,2.16,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.71,6.03,BUF,#2,256,113,3,4500,0.67,3.92,3,10,0.3,NA
NumberFire,12675,mike-thomas-1,Mike Thomas,CIN,1.29,15.28,0.11,0,0,0,2.12,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.74,5.98,JAC,#29,257,114,2.77,4600,0.6,3.45,2.77,10,0.28,NA
NumberFire,14315,ashton-dulin,Ashton Dulin,IND,0.95,12.02,0.06,0.55,3.04,0.03,2.03,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.79,5.85,MIA,#18,258,115,2.46,4500,0.55,2.97,2.46,10,0.25,NA
NumberFire,13912,cameron-batson,Cameron Batson,TEN,1.29,14.46,0.1,0,0,0,2.01,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.81,5.83,NYJ,#9,259,116,2.63,4900,0.54,3.31,2.63,10,0.26,NA
NumberFire,14561,jeff-smith,Jeff Smith,NYJ,1.29,15.03,0.08,0,0,0,1.96,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.84,5.76,TEN,#23,261,117,2.59,4500,0.58,3.25,2.59,10,0.26,NA
NumberFire,12657,tajae-sharpe,Tajae Sharpe,ATL,1.17,14.44,0.08,0,0,0,1.93,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.86,5.72,WSH,#31,264,118,2.49,4600,0.54,3.08,2.49,10,0.25,NA
NumberFire,14565,diontae-spencer,Diontae Spencer,DEN,1.29,13.51,0.07,0,0,0,1.71,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,5.42,BAL,#22,275,119,2.34,4500,0.52,3.02,2.34,10,0.23,NA
NumberFire,NA,scotty-miller,Scotty Miller,TB,0.93,11.86,0.08,0,0,0,1.68,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.02,5.38,NE,#6,276,120,2.11,4800,0.44,2.59,2.11,10,0.21,NA
NumberFire,13313,isaiah-mckenzie-1,Isaiah McKenzie,BUF,0.67,6.82,0.06,0.63,3.24,0.03,1.5,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.14,5.14,HOU,#24,283,121,1.8,4600,0.39,2.18,1.8,10,0.18,NA
NumberFire,14864,tyler-johnson,Tyler Johnson,TB,0.81,9.91,0.07,0,0,0,1.41,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.2,5.02,NE,#6,286,122,1.8,4700,0.38,2.21,1.8,13,0.14,NA
NumberFire,12184,jamison-crowder,Jamison Crowder,NYJ,0.89,10.59,0.06,0,0,0,1.41,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.2,5.02,TEN,#23,286,122,1.86,5500,0.34,2.31,1.86,16,0.12,NA
NumberFire,NA,racey-mcmath,Racey McMath,TEN,0.84,9.8,0.07,0,0,0,1.37,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.22,4.96,NYJ,#9,289,124,1.8,4500,0.4,2.23,1.8,10,0.18,NA
NumberFire,14848,james-proche,James Proche,BAL,0.79,9.63,0.05,0,0,0,1.26,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.29,4.81,DEN,#3,294,125,1.64,4600,0.36,2.04,1.64,10,0.16,NA
NumberFire,14853,collin-johnson,Collin Johnson,NYG,0.86,10.11,0.04,0,0,0,1.25,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.3,4.8,NO,#5,296,126,1.66,5200,0.32,2.1,1.66,11,0.15,NA
NumberFire,13157,curtis-samuel,Curtis Samuel,WSH,0,0,0,1.33,7.64,0.07,1.17,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.35,4.69,ATL,#20,302,127,1.18,5300,0.22,1.18,1.18,16,0.07,NA
NumberFire,13176,zay-jones,Zay Jones,LV,0.69,8.08,0.06,0,0,0,1.16,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.36,4.68,LAC,#17,303,128,1.49,4900,0.3,1.85,1.49,10,0.15,NA
NumberFire,14316,penny-hart,Penny Hart,SEA,0.68,7.69,0.06,0,0,0,1.08,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.41,4.57,SF,#16,307,129,1.45,4500,0.32,1.8,1.45,10,0.15,NA
NumberFire,12443,jake-kumerow,Jake Kumerow,BUF,0.58,7.33,0.06,0,0,0,1.06,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.42,4.54,HOU,#24,308,130,1.36,4500,0.3,1.66,1.36,10,0.14,NA
NumberFire,13585,brandon-zylstra,Brandon Zylstra,CAR,0.66,7.77,0.05,0,0,0,1.04,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.44,4.52,DAL,#8,311,131,1.39,4900,0.28,1.73,1.39,10,0.14,NA
NumberFire,13878,c-j-board,C.J. Board,NYG,0.74,8.36,0.04,0,0,0,1.03,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.44,4.5,NO,#5,313,132,1.43,4700,0.3,1.81,1.43,10,0.14,NA
NumberFire,13893,trent-sherfield,Trent Sherfield,SF,0.56,7.09,0.05,0,0,0,1.03,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.44,4.5,SEA,#28,313,132,1.29,4600,0.28,1.57,1.29,10,0.13,NA
NumberFire,NA,mike-strachan,Mike Strachan,IND,0.63,7.92,0.04,0,0,0,1.02,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.45,4.49,MIA,#18,315,134,1.33,4600,0.29,1.65,1.33,10,0.13,NA
NumberFire,14117,tyron-johnson,Tyron Johnson,JAC,0.54,7.86,0.03,0,0,0,0.98,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.48,4.44,CIN,#4,317,135,1.24,4600,0.27,1.51,1.24,10,0.12,NA
NumberFire,14126,preston-williams,Preston Williams,MIA,0.57,7.15,0.04,0,0,0,0.95,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.49,4.39,IND,#26,320,136,1.22,4600,0.27,1.52,1.22,10,0.12,NA
NumberFire,15319,josh-palmer,Josh Palmer,LAC,0.54,6.31,0.05,0,0,0,0.9,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.53,4.33,LV,#14,326,137,1.2,4900,0.24,1.47,1.2,NA,NA,NA
NumberFire,12197,breshad-perriman,Breshad Perriman,CHI,0.41,6.9,0.03,0,0,0,0.89,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.53,4.31,DET,#30,329,138,1.08,4500,0.24,1.28,1.08,10,0.11,NA
NumberFire,13348,david-moore,David Moore,DEN,0.51,6.59,0.03,0.06,0.3,0,0.88,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.54,4.3,BAL,#22,331,139,1.1,NA,NA,1.37,1.1,NA,NA,NA
NumberFire,15297,amari-rodgers,Amari Rodgers,GB,0.48,5.96,0.04,0,0,0,0.83,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.57,4.23,PIT,#11,335,140,1.08,4700,0.23,1.32,1.08,10,0.11,NA
NumberFire,14851,k-j-hill,K.J. Hill,LAC,0.53,5.78,0.04,0,0,0,0.82,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.58,4.22,LV,#14,336,141,1.06,4600,0.23,1.34,1.06,10,0.11,NA
