data_src,id,src_id,player,team,rec,rec_yds,rec_tds,rush_att,rush_yds,rush_tds,site_pts,rec_tgt,games,fumbles_lost,pos,bye,na,week_7_opp,week_7_fpts,na1,rank_draft,rank_ppr,na2,na3,na4,misc_td,misc_yd,na5,na6,availability_percent_own,rec_yds_g,rec_avg,rush_avg,site_fppg,tm,...37,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,kick_ret_yds,...46,site_ci_low,site_ci_high,opp_team,opp_team_rank,ranks_ovr,ranks_pos,...53,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds
NumberFire,15034,marquez-callaway,Marquez Callaway,NO,2.85,41.66,0.22,0,0,0,5.52,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,10.57,SEA,#20,117,45,6.91,5800,1.19,8.35,5200,1.61,6.91,18,0.38,NA
NumberFire,15287,amon-ra-st-brown,Amon-Ra St. Brown,DET,4.03,44.15,0.18,0,0,0,5.49,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,10.53,LA,#5,118,46,7.51,5400,1.39,9.54,4100,2.33,7.51,14,0.54,NA
NumberFire,12650,tyler-boyd,Tyler Boyd,CIN,3.78,41.8,0.22,0,0,0,5.45,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,10.48,BAL,#8,119,47,7.35,5800,1.27,9.27,4700,1.97,7.35,14,0.53,NA
NumberFire,14839,jalen-reagor,Jalen Reagor,PHI,2.96,37.15,0.2,0.51,2.64,0.02,5.3,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,10.28,LV,#21,121,48,6.74,5200,1.3,8.25,3800,2.17,6.74,10,0.67,NA
NumberFire,14558,deonte-harris,Deonte Harris,NO,2.84,39.05,0.24,0,0,0,5.26,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,10.22,SEA,#20,123,49,6.67,5500,1.21,8.15,4300,1.9,6.67,14,0.48,NA
NumberFire,13793,marquez-valdes-scantling,Marquez Valdes-Scantling,GB,2.5,37.67,0.24,0,0,0,5.2,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,10.14,WSH,#30,124,50,6.46,5300,1.22,7.72,3900,1.98,6.46,NA,NA,NA
NumberFire,9075,desean-jackson,DeSean Jackson,LA,2.08,36.73,0.25,0,0,0,5.19,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,10.13,DET,#29,125,51,6.21,5400,1.15,7.25,3400,2.13,6.21,13,0.48,NA
NumberFire,10729,t-y-hilton,T.Y. Hilton,IND,3.24,39.01,0.21,0,0,0,5.18,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,10.11,SF,#16,127,52,6.78,6200,1.09,8.41,4900,1.72,6.78,16,0.42,NA
NumberFire,13066,kalif-raymond,Kalif Raymond,DET,3.52,42.16,0.18,0,0,0,5.13,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,10.05,LA,#5,129,53,6.9,5500,1.25,8.75,4700,1.86,6.9,12,0.58,NA
NumberFire,14844,bryan-edwards,Bryan Edwards,LV,2.5,38.41,0.2,0,0,0,5.06,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,9.95,PHI,#12,130,54,6.29,5200,1.21,7.55,4100,1.84,6.29,10,0.63,NA
NumberFire,15289,kadarius-toney,Kadarius Toney,NYG,2.57,33.63,0.15,0.9,4.52,0.03,4.91,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,9.75,CAR,#6,132,55,6.18,6000,1.03,7.48,5200,1.44,6.18,17,0.36,NA
NumberFire,13809,russell-gage,Russell Gage,ATL,3.07,33.82,0.22,0,0,0,4.67,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.08,9.42,MIA,#26,136,56,6.22,5200,1.2,7.77,4000,1.94,6.22,12,0.52,NA
NumberFire,13632,allen-lazard,Allen Lazard,GB,2.64,32.19,0.23,0,0,0,4.61,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.12,9.34,WSH,#30,137,57,5.92,5500,1.08,7.25,4200,1.73,5.92,13,0.46,NA
NumberFire,14992,quez-watkins,Quez Watkins,PHI,2.4,34.42,0.16,0,0,0,4.41,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.25,9.07,LV,#21,142,58,5.6,5300,1.06,6.81,3900,1.75,5.6,10,0.56,NA
NumberFire,15288,elijah-moore,Elijah Moore,NYJ,2.81,33.82,0.17,0,0,0,4.38,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.27,9.03,NE,#17,143,59,5.81,4900,1.19,7.22,3600,2.01,5.81,10,0.58,NA
NumberFire,13277,kenny-golladay,Kenny Golladay,NYG,1.95,33.06,0.14,0,0,0,4.13,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43,8.69,CAR,#6,151,60,5.1,5700,0.89,6.09,5700,1.07,5.1,15,0.34,NA
NumberFire,12176,devante-parker,DeVante Parker,MIA,2.27,29.21,0.18,0,0,0,3.97,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.54,8.48,ATL,#25,153,61,5.14,5600,0.92,6.28,5000,1.26,5.14,15,0.34,NA
NumberFire,13963,khadarel-hodge,Khadarel Hodge,DET,2.74,31.43,0.14,0,0,0,3.95,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.55,8.45,LA,#5,156,62,5.33,4900,1.09,6.72,3000,2.24,5.33,10,0.53,NA
NumberFire,11227,kenny-stills,Kenny Stills,NO,1.78,28.01,0.2,0,0,0,3.94,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.56,8.44,SEA,#20,157,63,4.85,NA,NA,5.76,3100,1.86,4.85,10,0.49,NA
NumberFire,12656,rashard-higgins,Rashard Higgins,CLE,1.87,30.41,0.14,0,0,0,3.83,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.63,8.29,DEN,#14,162,64,4.76,5100,0.93,5.72,3500,1.63,4.76,12,0.4,NA
NumberFire,13488,zach-pascal,Zach Pascal,IND,2.2,26.89,0.15,0,0,0,3.61,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.77,7.99,SF,#16,167,65,4.71,5200,0.91,5.81,4300,1.35,4.71,13,0.36,NA
NumberFire,15292,dyami-brown,Dyami Brown,WSH,2.35,27.07,0.15,0,0,0,3.56,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8,7.92,GB,#23,171,66,4.76,4900,0.97,5.96,3600,1.66,4.76,10,0.48,NA
NumberFire,11670,sammy-watkins,Sammy Watkins,BAL,1.91,22.37,0.2,0,0,0,3.38,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.92,7.68,CIN,#11,173,67,4.35,5500,0.79,5.33,4500,1.18,4.35,14,0.31,NA
NumberFire,14846,denzel-mims,Denzel Mims,NYJ,2.04,26.53,0.12,0,0,0,3.32,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.96,7.6,NE,#17,174,68,4.33,5000,0.87,5.38,3000,1.79,4.33,10,0.43,NA
NumberFire,10723,mohamed-sanu,Mohamed Sanu,SF,2.11,22.83,0.15,0,0,0,3.2,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.04,7.44,IND,#19,177,69,4.22,4800,0.88,5.28,3200,1.65,4.22,10,0.42,NA
NumberFire,10308,randall-cobb,Randall Cobb,GB,1.73,22.12,0.16,0,0,0,3.13,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.08,7.34,WSH,#30,179,70,4,5400,0.74,4.88,4000,1.22,4,17,0.24,NA
NumberFire,13418,kendrick-bourne,Kendrick Bourne,NE,1.83,22.56,0.14,0,0,0,3.06,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.13,7.25,NYJ,#18,182,71,3.99,5300,0.75,4.92,4400,1.12,3.99,11,0.36,NA
NumberFire,13168,josh-reynolds,Josh Reynolds,TEN,1.7,21.03,0.15,0,0,0,3.01,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.16,7.18,KC,#31,183,72,3.83,5100,0.75,4.69,3000,1.56,3.83,10,0.38,NA
NumberFire,12505,adam-humphries,Adam Humphries,WSH,2.3,23.52,0.11,0,0,0,3,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.17,7.17,GB,#23,184,73,4.12,5000,0.82,5.29,3100,1.71,4.12,10,0.41,NA
NumberFire,14101,n-keal-harry,N'Keal Harry,NE,1.89,19.08,0.15,0,0,0,2.8,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.3,6.9,NYJ,#18,187,74,3.71,5000,0.74,4.68,3000,1.56,3.71,10,0.37,NA
NumberFire,9308,danny-amendola,Danny Amendola,HOU,2.05,22.83,0.07,0,0,0,2.71,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.35,6.77,ARI,#2,190,75,3.69,4800,0.77,4.73,3000,1.58,3.69,10,0.37,NA
NumberFire,14857,donovan-peoples-jones,Donovan Peoples-Jones,CLE,1.28,21.07,0.09,0,0,0,2.65,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.39,6.69,DEN,#14,193,76,3.27,5400,0.61,3.92,4100,0.96,3.27,13,0.25,NA
NumberFire,14122,darius-slayton,Darius Slayton,NYG,1.36,19.98,0.09,0,0,0,2.56,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.45,6.57,CAR,#6,196,77,3.2,5500,0.58,3.89,4000,0.97,3.2,15,0.21,NA
NumberFire,15290,nico-collins,Nico Collins,HOU,1.75,20.28,0.09,0,0,0,2.56,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.45,6.57,ARI,#2,196,77,3.42,5100,0.67,4.31,3200,1.35,3.42,10,0.34,NA
NumberFire,10983,chris-hogan,Chris Hogan,NO,1.26,18.1,0.12,0,0,0,2.51,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.48,6.5,SEA,#20,198,79,3.14,4700,0.67,3.78,3000,1.26,3.14,10,0.31,NA
NumberFire,NA,kendall-hinton,Kendall Hinton,DEN,1.28,15.11,0.07,0.53,2.89,0.02,2.34,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.59,6.27,CLE,#22,201,80,2.96,6000,0.49,3.61,3000,1.2,2.96,10,0.3,NA
NumberFire,13638,braxton-berrios,Braxton Berrios,NYJ,1.33,15.04,0.08,0.49,2.54,0.02,2.33,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.6,6.26,NE,#17,203,81,2.98,4800,0.62,3.67,3000,1.22,2.98,10,0.3,NA
NumberFire,12464,damiere-byrd,Damiere Byrd,CHI,1.48,18.54,0.08,0,0,0,2.33,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.6,6.26,TB,#15,203,81,3.03,4700,0.64,3.79,3000,1.26,3.03,10,0.3,NA
NumberFire,14126,preston-williams,Preston Williams,MIA,1.29,16.27,0.1,0,0,0,2.23,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.67,6.13,ATL,#25,207,83,2.85,5200,0.55,3.51,3100,1.13,2.85,10,0.29,NA
NumberFire,13155,john-ross,John Ross,NYG,1.19,16.09,0.1,0,0,0,2.17,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.7,6.04,CAR,#6,208,84,2.76,5100,0.54,3.38,3100,1.09,2.76,10,0.28,NA
NumberFire,12785,demarcus-robinson,Demarcus Robinson,KC,1.11,14.45,0.11,0,0,0,2.09,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.76,5.94,TEN,#24,211,85,2.64,5300,0.5,3.21,3400,0.94,2.64,13,0.2,NA
NumberFire,14592,olamide-zaccheaus,Olamide Zaccheaus,ATL,1.15,15.11,0.09,0,0,0,2.05,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.78,5.88,MIA,#26,212,86,2.61,5300,0.49,3.19,3700,0.86,2.61,13,0.2,NA
NumberFire,13289,mack-hollins,Mack Hollins,MIA,1.26,14.89,0.09,0,0,0,2.03,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.79,5.85,ATL,#25,213,87,2.64,5100,0.52,3.28,3000,1.09,2.64,10,0.26,NA
NumberFire,12394,deandre-carter,DeAndre Carter,WSH,1.37,16.55,0.07,0,0,0,2,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.81,5.81,GB,#23,214,88,2.66,4800,0.55,3.4,3000,1.13,2.66,10,0.27,NA
NumberFire,12773,chris-moore,Chris Moore,HOU,1.36,15.66,0.07,0,0,0,1.94,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.85,5.73,ARI,#2,217,89,2.63,5200,0.51,3.33,3600,0.93,2.63,11,0.24,NA
NumberFire,10960,josh-gordon,Josh Gordon,KC,0.86,13.85,0.09,0,0,0,1.92,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.87,5.71,TEN,#24,219,90,2.36,5000,0.47,2.79,3200,0.87,2.36,13,0.18,NA
NumberFire,13387,marcus-johnson,Marcus Johnson,TEN,1.05,14.18,0.09,0,0,0,1.91,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.87,5.69,KC,#31,220,91,2.44,5200,0.47,2.99,3000,1,2.44,10,0.24,NA
NumberFire,14865,freddie-swain,Freddie Swain,SEA,1.27,14.56,0.08,0,0,0,1.91,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.87,5.69,NO,#9,220,91,2.55,5000,0.51,3.2,3200,1,2.55,10,0.26,NA
NumberFire,13412,keelan-cole,Keelan Cole,NYJ,1.15,14.47,0.08,0,0,0,1.89,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.89,5.67,NE,#17,222,93,2.48,5100,0.49,3.07,NA,NA,2.48,NA,NA,NA
NumberFire,12934,chester-rogers,Chester Rogers,TEN,1.23,13.06,0.1,0,0,0,1.88,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.89,5.65,KC,#31,224,94,2.48,5300,0.47,3.12,3400,0.92,2.48,10,0.25,NA
NumberFire,13863,byron-pringle,Byron Pringle,KC,1,12.93,0.1,0,0,0,1.85,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.91,5.61,TEN,#24,226,95,2.37,5200,0.46,2.88,3300,0.87,2.37,13,0.18,NA
NumberFire,14853,collin-johnson,Collin Johnson,NYG,1.1,14.26,0.07,0,0,0,1.81,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.94,5.56,CAR,#6,228,96,2.36,4900,0.48,2.93,3000,0.98,2.36,10,0.24,NA
NumberFire,12257,chris-conley,Chris Conley,HOU,1.11,14.93,0.06,0,0,0,1.81,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.94,5.56,ARI,#2,228,96,2.39,5000,0.48,2.95,3300,0.89,2.39,10,0.24,NA
NumberFire,11951,willie-snead,Willie Snead,LV,1,12.94,0.08,0,0,0,1.78,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.96,5.52,PHI,#12,230,98,2.25,4600,0.49,2.76,3000,0.92,2.25,10,0.23,NA
NumberFire,11890,albert-wilson,Albert Wilson,MIA,1.14,12.45,0.08,0,0,0,1.71,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,5.42,ATL,#25,232,99,2.3,4800,0.48,2.87,3000,0.96,2.3,10,0.23,NA
NumberFire,13585,brandon-zylstra,Brandon Zylstra,CAR,1.14,13.62,0.06,0,0,0,1.71,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,5.42,NYG,#28,232,99,2.25,4900,0.46,2.84,3000,0.95,2.25,10,0.23,NA
NumberFire,11783,john-brown,John Brown,DEN,0.91,12.52,0.06,0,0,0,1.61,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.07,5.29,CLE,#22,234,101,2.07,4500,0.46,2.52,3000,0.84,2.07,10,0.21,NA
NumberFire,14315,ashton-dulin,Ashton Dulin,IND,1.03,12.16,0.06,0,0,0,1.56,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.1,5.22,SF,#16,236,102,2.05,4600,0.45,2.59,3000,0.86,2.05,10,0.21,NA
NumberFire,NA,terrace-marshall-jr,Terrace Marshall Jr.,CAR,1.1,11.65,0.07,0,0,0,1.56,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.1,5.22,NYG,#28,236,102,2.12,4800,0.44,2.68,3200,0.84,2.12,10,0.21,NA
NumberFire,11239,marquise-goodwin-1,Marquise Goodwin,CHI,0.76,12.48,0.05,0,0,0,1.56,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.1,5.22,TB,#15,236,102,1.91,4800,0.4,2.3,3000,0.77,1.91,10,0.19,NA
NumberFire,NA,jauan-jennings,Jauan Jennings,SF,0.86,11.34,0.07,0,0,0,1.51,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.13,5.15,IND,#19,240,105,1.96,4600,0.43,2.4,3000,0.8,1.96,10,0.2,NA
NumberFire,NA,shi-smith,Shi Smith,CAR,1.02,11.75,0.06,0,0,0,1.49,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.14,5.12,NYG,#28,241,106,2.01,NA,NA,2.54,NA,NA,2.01,NA,NA,NA
NumberFire,14847,devin-duvernay,Devin Duvernay,BAL,0.9,9.79,0.09,0,0,0,1.48,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.15,5.11,CIN,#11,242,107,1.95,5200,0.38,2.41,3600,0.67,1.95,10,0.2,NA
NumberFire,13162,isaiah-ford,Isaiah Ford,MIA,0.92,10.19,0.06,0,0,0,1.36,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.23,4.95,ATL,#25,246,108,1.82,4600,0.4,2.29,3000,0.76,1.82,10,0.18,NA
NumberFire,NA,trinity-benson,Trinity Benson,DET,0.94,10.29,0.05,0,0,0,1.31,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.26,4.88,LA,#5,252,109,1.78,4600,0.39,2.26,3000,0.75,1.78,10,0.18,NA
